,Storm Rose,Drink Jacks,Mad Monday,Dream Dancer,My Gal Cookie,Wind And Fire,Louie Luxe,Bundy Bounce
09-01-2023 12:57:10.447865,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:11.637196,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:12.810624,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:13.941275,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:14.979676,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:16.077749,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:17.209853,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:18.352198,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:19.469269,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:20.546279,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:21.700941,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:22.817255,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:24.004758,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:25.274177,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:26.525179,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:27.802695,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:28.977528,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:30.167398,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:31.403322,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:32.634780,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:33.827360,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:35.010073,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:36.166812,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:37.422518,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:38.660269,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:39.843161,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:41.048013,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:42.276422,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:43.525620,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:44.728264,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:45.968089,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:47.323746,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:48.602762,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:49.833002,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:51.084448,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:52.418656,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:53.770340,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:54.975860,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:56.090623,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:57.214010,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:58.335025,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:57:59.489158,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:00.729599,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:02.083399,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:03.373762,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:04.504411,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:05.820139,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:07.284359,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:08.557117,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:09.869310,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:11.141965,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:12.273418,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:13.510673,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:14.634195,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:15.851391,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:16.951691,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:18.164604,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:19.381958,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:20.683647,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:21.798128,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:22.973426,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:24.175449,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:25.379818,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:26.555194,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:27.691967,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:28.857374,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:30.401916,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:31.627171,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:32.951270,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:34.556774,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:35.833677,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:37.101074,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:38.300696,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:39.482165,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:40.760684,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:42.140926,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:43.460196,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:44.863458,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:46.402845,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:47.885561,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:58:49.369399,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 141.41176470588235)","(11.0, 36.0, 22.944444444444443)","(8.5, 15.5, 13.133333333333333)","(5.0, 11.5, 5.5600000000000005)"
