,Ricky Bobby Riot,Jaggers Lady,Inga Luna,Mcivor Roxy,Cab Fare Home,Ratified,Plumb
14-12-2022 12:15:48.398262,"(1.12, 1.27, 1.260280112044818)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.20689655172414)","(13.0, 17.5, 17.86868686868687)","(15.0, 26.0, 25.523809523809526)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 46.9)"
14-12-2022 12:15:49.570446,"(1.12, 1.27, 1.2601838755304102)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.352941176470587)","(13.0, 18.0, 17.86)","(15.0, 26.0, 25.23076923076923)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.5)"
14-12-2022 12:15:50.701260,"(1.12, 1.27, 1.260126582278481)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.352941176470587)","(14.0, 18.0, 17.839285714285715)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.166666666666664)"
14-12-2022 12:15:51.846117,"(1.12, 1.26, 1.2598882681564245)","(31.0, 60.0, 55.333333333333336)","(13.0, 24.0, 22.352941176470587)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 48.7)"
14-12-2022 12:15:52.935063,"(1.12, 1.27, 1.2600426742532005)","(31.0, 60.0, 54.23529411764706)","(13.0, 24.0, 22.352941176470587)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.166666666666664)"
14-12-2022 12:15:54.062510,"(1.12, 1.26, 1.2598360655737706)","(31.0, 55.0, 53.0)","(13.0, 24.0, 22.352941176470587)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.166666666666664)"
14-12-2022 12:15:55.171454,"(1.12, 1.26, 1.2598915989159891)","(31.0, 55.0, 51.72727272727273)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 48.7)"
14-12-2022 12:15:56.414778,"(1.12, 1.27, 1.2602672292545711)","(31.0, 55.0, 51.72727272727273)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 50.416666666666664)"
14-12-2022 12:15:57.587803,"(1.12, 1.27, 1.2602672292545711)","(31.0, 55.0, 51.72727272727273)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 50.416666666666664)"
14-12-2022 12:15:58.730371,"(1.12, 1.27, 1.2601283880171184)","(31.0, 55.0, 52.63157894736842)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.0, 17.770491803278688)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 48.8125)"
14-12-2022 12:15:59.783258,"(1.12, 1.27, 1.2601283880171184)","(31.0, 55.0, 52.63157894736842)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.0, 18.175)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.5)"
14-12-2022 12:16:00.869907,"(1.12, 1.26, 1.2597206703910615)","(31.0, 55.0, 52.63157894736842)","(13.0, 24.0, 22.16216216216216)","(14.0, 18.5, 18.205882352941178)","(16.0, 26.0, 25.23076923076923)","(21.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.5)"
14-12-2022 12:16:01.982012,"(1.12, 1.26, 1.25985835694051)","(31.0, 55.0, 52.63157894736842)","(13.0, 24.0, 22.5)","(14.0, 18.5, 17.90909090909091)","(16.0, 26.0, 25.35483870967742)","(21.0, 40.0, 37.57142857142857)","(26.0, 55.0, 49.1764705882353)"
14-12-2022 12:16:03.114042,"(1.12, 1.27, 1.2598305084745762)","(31.0, 55.0, 52.63157894736842)","(13.0, 24.0, 23.25)","(14.0, 18.5, 18.257575757575758)","(16.0, 26.0, 25.833333333333332)","(21.0, 40.0, 38.666666666666664)","(26.0, 55.0, 56.121212121212125)"
14-12-2022 12:16:04.254006,"(1.12, 1.26, 1.256906906906907)","(31.0, 55.0, 52.666666666666664)","(13.0, 24.0, 23.75)","(14.0, 18.5, 18.257575757575758)","(16.0, 26.0, 25.644444444444446)","(21.0, 40.0, 41.53846153846154)","(26.0, 60.0, 54.60714285714286)"
14-12-2022 12:16:05.342187,"(1.12, 1.26, 1.2561612903225807)","(31.0, 55.0, 53.0)","(13.0, 24.0, 23.75)","(14.0, 18.5, 18.12962962962963)","(16.0, 26.0, 25.61904761904762)","(21.0, 44.0, 43.2)","(26.0, 55.0, 53.5)"
14-12-2022 12:16:06.354087,"(1.12, 1.26, 1.2534285714285713)","(31.0, 55.0, 53.0)","(13.0, 24.0, 23.612903225806452)","(14.0, 18.5, 18.153846153846153)","(16.0, 26.0, 25.636363636363637)","(21.0, 48.0, 40.666666666666664)","(26.0, 55.0, 54.125)"
14-12-2022 12:16:07.371078,"(1.12, 1.26, 1.2571462264150943)","(31.0, 55.0, 50.8)","(13.0, 24.0, 22.875)","(14.0, 18.5, 18.178571428571427)","(16.0, 26.0, 25.625)","(21.0, 48.0, 42.0)","(26.0, 55.0, 51.333333333333336)"
14-12-2022 12:16:08.441785,"(1.12, 1.26, 1.2569617224880383)","(31.0, 55.0, 52.0)","(13.0, 24.0, 22.85)","(14.0, 18.5, 18.21875)","(16.0, 26.0, 25.625)","(21.0, 48.0, 39.666666666666664)","(26.0, 55.0, 50.916666666666664)"
14-12-2022 12:16:09.531164,"(1.12, 1.26, 1.2569617224880383)","(31.0, 55.0, 52.0)","(13.0, 24.0, 23.058823529411764)","(14.0, 18.5, 18.32)","(16.0, 26.0, 25.692307692307693)","(21.0, 40.0, 45.55555555555556)","(26.0, 55.0, 51.62068965517241)"
14-12-2022 12:16:10.699723,"(1.12, 1.26, 1.256780487804878)","(31.0, 55.0, 53.0)","(13.0, 24.0, 23.513513513513512)","(14.0, 18.5, 18.285714285714285)","(16.0, 26.0, 25.692307692307693)","(21.0, 46.0, 41.333333333333336)","(26.0, 55.0, 51.62068965517241)"
14-12-2022 12:16:11.860347,"(1.12, 1.26, 1.256764705882353)","(31.0, 55.0, 53.0)","(13.0, 24.0, 23.59375)","(14.0, 18.5, 18.26923076923077)","(17.0, 26.0, 25.727272727272727)","(21.0, 42.0, 41.310344827586206)","(26.0, 55.0, 52.2)"
14-12-2022 12:16:13.021794,"(1.12, 1.26, 1.2565671641791045)","(31.0, 55.0, 53.32)","(13.0, 24.0, 23.59375)","(14.0, 18.5, 18.26923076923077)","(17.0, 26.0, 25.727272727272727)","(21.0, 42.0, 41.310344827586206)","(26.0, 55.0, 52.2)"
14-12-2022 12:16:14.193953,"(1.12, 1.26, 1.2567519181585678)","(31.0, 50.0, 49.6)","(13.0, 24.0, 23.59375)","(14.0, 18.5, 18.275)","(17.0, 26.0, 25.636363636363637)","(21.0, 42.0, 40.25)","(26.0, 50.0, 47.6)"
14-12-2022 12:16:15.328502,"(1.12, 1.26, 1.2573214285714285)","(31.0, 50.0, 49.0)","(13.0, 24.0, 23.551724137931036)","(14.0, 18.5, 18.235294117647058)","(17.0, 26.0, 25.571428571428573)","(21.0, 42.0, 40.25)","(26.0, 50.0, 47.6)"
14-12-2022 12:16:16.453856,"(1.12, 1.27, 1.2575578406169665)","(31.0, 50.0, 48.5)","(13.0, 24.0, 23.40909090909091)","(14.0, 18.5, 18.266666666666666)","(17.0, 26.0, 25.571428571428573)","(21.0, 42.0, 39.77777777777778)","(26.0, 50.0, 45.2)"
14-12-2022 12:16:17.478631,"(1.12, 1.27, 1.2607021791767554)","(31.0, 50.0, 49.07692307692308)","(13.0, 22.0, 21.9)","(14.0, 18.5, 18.23913043478261)","(17.0, 26.0, 25.684210526315788)","(21.0, 42.0, 40.92307692307692)","(26.0, 50.0, 48.22222222222222)"
14-12-2022 12:16:18.574663,"(1.12, 1.27, 1.2617096018735363)","(31.0, 50.0, 49.63636363636364)","(13.0, 22.0, 21.428571428571427)","(14.0, 18.5, 18.323529411764707)","(17.0, 26.0, 25.6)","(21.0, 42.0, 41.0)","(26.0, 50.0, 45.5)"
14-12-2022 12:16:19.539392,"(1.12, 1.27, 1.262962226640159)","(31.0, 50.0, 49.55555555555556)","(13.0, 21.0, 20.833333333333332)","(14.0, 18.5, 18.323529411764707)","(17.0, 26.0, 25.6)","(21.0, 42.0, 39.25)","(26.0, 48.0, 45.5)"
14-12-2022 12:16:20.563391,"(1.12, 1.27, 1.263840206185567)","(31.0, 50.0, 48.588235294117645)","(13.0, 21.0, 20.842105263157894)","(14.0, 18.5, 18.125)","(17.0, 26.0, 25.142857142857142)","(21.0, 42.0, 39.25)","(26.0, 48.0, 45.5)"
14-12-2022 12:16:21.594992,"(1.12, 1.27, 1.263840206185567)","(31.0, 50.0, 49.38461538461539)","(13.0, 21.0, 20.266666666666666)","(14.0, 18.5, 18.071428571428573)","(17.0, 26.0, 25.066666666666666)","(21.0, 42.0, 39.8)","(26.0, 48.0, 45.5)"
14-12-2022 12:16:22.786810,"(1.12, 1.28, 1.2723452768729642)","(31.0, 50.0, 48.434782608695656)","(13.0, 21.0, 20.541666666666668)","(14.0, 18.5, 18.3)","(17.0, 26.0, 24.838709677419356)","(21.0, 42.0, 40.625)","(26.0, 48.0, 46.4)"
14-12-2022 12:16:23.945299,"(1.12, 1.28, 1.2652542372881357)","(31.0, 50.0, 49.225806451612904)","(13.0, 21.0, 20.166666666666668)","(14.0, 18.5, 18.342105263157894)","(17.0, 25.0, 24.75)","(21.0, 42.0, 40.42857142857143)","(26.0, 48.0, 46.4)"
14-12-2022 12:16:25.195335,"(1.12, 1.28, 1.266997742663657)","(31.0, 50.0, 49.111111111111114)","(13.0, 21.0, 20.214285714285715)","(14.0, 18.5, 18.506756756756758)","(17.0, 25.0, 24.75)","(21.0, 42.0, 40.42857142857143)","(26.0, 48.0, 46.4)"
14-12-2022 12:16:26.296265,"(1.12, 1.28, 1.266997742663657)","(31.0, 50.0, 49.111111111111114)","(13.0, 21.0, 20.214285714285715)","(14.0, 19.0, 18.535714285714285)","(17.0, 25.0, 24.36842105263158)","(21.0, 42.0, 39.8)","(26.0, 48.0, 45.111111111111114)"
14-12-2022 12:16:27.337888,"(1.12, 1.28, 1.2665817409766456)","(31.0, 50.0, 48.434782608695656)","(13.0, 21.0, 20.13157894736842)","(14.0, 19.0, 18.535714285714285)","(17.0, 25.0, 24.304347826086957)","(21.0, 42.0, 40.11764705882353)","(26.0, 48.0, 45.111111111111114)"
14-12-2022 12:16:28.318499,"(1.12, 1.28, 1.2705149051490514)","(31.0, 50.0, 48.434782608695656)","(13.0, 21.0, 20.13157894736842)","(14.0, 19.0, 18.535714285714285)","(17.0, 25.0, 24.157894736842106)","(21.0, 42.0, 38.4)","(26.0, 48.0, 45.111111111111114)"
14-12-2022 12:16:29.330225,"(1.12, 1.28, 1.2706713780918728)","(31.0, 50.0, 48.10526315789474)","(13.0, 21.0, 20.175)","(14.0, 19.0, 18.50632911392405)","(17.0, 25.0, 24.545454545454547)","(21.0, 42.0, 39.75)","(26.0, 48.0, 46.0)"
14-12-2022 12:16:30.401257,"(1.12, 1.28, 1.2704298642533938)","(31.0, 50.0, 48.285714285714285)","(13.0, 21.0, 20.484375)","(14.0, 19.0, 19.594594594594593)","(17.0, 25.0, 24.482758620689655)","(21.0, 42.0, 39.75)","(26.0, 48.0, 46.0)"
14-12-2022 12:16:31.437233,"(1.12, 1.28, 1.26475884244373)","(31.0, 50.0, 48.285714285714285)","(13.0, 21.0, 20.484375)","(14.0, 20.0, 19.634615384615383)","(17.0, 25.0, 24.571428571428573)","(21.0, 42.0, 38.18181818181818)","(26.0, 48.0, 45.368421052631575)"
14-12-2022 12:16:32.527126,"(1.12, 1.27, 1.269367088607595)","(31.0, 50.0, 48.2)","(13.0, 21.0, 20.203125)","(14.0, 20.0, 19.525)","(17.0, 25.0, 24.571428571428573)","(21.0, 42.0, 38.18181818181818)","(26.0, 46.0, 45.368421052631575)"
14-12-2022 12:16:33.622977,"(1.12, 1.27, 1.263471264367816)","(31.0, 50.0, 48.2)","(13.0, 21.0, 20.227272727272727)","(14.0, 20.0, 19.53846153846154)","(17.0, 25.0, 24.2)","(21.0, 38.0, 37.8)","(26.0, 46.0, 45.6)"
14-12-2022 12:16:34.730547,"(1.12, 1.27, 1.2633333333333334)","(31.0, 50.0, 48.2)","(13.0, 21.0, 20.3)","(14.0, 19.5, 19.375)","(17.0, 25.0, 24.2)","(21.0, 38.0, 37.8)","(26.0, 48.0, 46.666666666666664)"
14-12-2022 12:16:35.840719,"(1.12, 1.27, 1.265939393939394)","(31.0, 50.0, 48.2)","(13.0, 21.0, 20.3)","(14.0, 19.5, 19.227272727272727)","(17.0, 25.0, 24.47826086956522)","(21.0, 38.0, 37.8)","(26.0, 48.0, 46.266666666666666)"
14-12-2022 12:16:36.967921,"(1.12, 1.28, 1.2753459119496855)","(31.0, 50.0, 48.2)","(13.0, 21.0, 20.035714285714285)","(14.0, 19.0, 18.47222222222222)","(17.0, 25.0, 24.476190476190474)","(21.0, 38.0, 37.666666666666664)","(26.0, 48.0, 46.266666666666666)"
14-12-2022 12:16:38.035574,"(1.12, 1.28, 1.2774561403508773)","(31.0, 50.0, 48.2)","(13.0, 21.0, 19.75)","(14.0, 18.5, 18.47222222222222)","(17.0, 25.0, 24.38888888888889)","(21.0, 38.0, 37.666666666666664)","(26.0, 48.0, 46.266666666666666)"
14-12-2022 12:16:39.099268,"(1.12, 1.28, 1.2784935064935066)","(31.0, 50.0, 48.2)","(13.0, 21.0, 21.892857142857142)","(14.0, 18.5, 18.214285714285715)","(17.0, 25.0, 23.63157894736842)","(21.0, 38.0, 37.6)","(26.0, 48.0, 45.6)"
14-12-2022 12:16:40.096658,"(1.12, 1.28, 1.2795463510848126)","(31.0, 50.0, 48.2)","(13.0, 22.0, 21.892857142857142)","(14.0, 18.5, 18.125)","(17.0, 24.0, 22.210526315789473)","(21.0, 38.0, 37.6)","(26.0, 46.0, 45.6)"
14-12-2022 12:16:41.226649,"(1.12, 1.28, 1.277887323943662)","(31.0, 50.0, 48.2)","(13.0, 22.0, 21.666666666666668)","(14.0, 18.5, 18.125)","(17.0, 23.0, 21.975609756097562)","(21.0, 38.0, 37.6)","(26.0, 46.0, 45.6)"
14-12-2022 12:16:42.312112,"(1.12, 1.29, 1.2778048780487805)","(31.0, 50.0, 48.2)","(13.0, 22.0, 21.666666666666668)","(14.0, 18.5, 18.24468085106383)","(17.0, 23.0, 22.296296296296298)","(21.0, 38.0, 35.28)","(26.0, 46.0, 46.285714285714285)"
14-12-2022 12:16:43.521028,"(1.12, 1.28, 1.2759302325581396)","(31.0, 50.0, 48.4)","(13.0, 22.0, 21.833333333333332)","(14.0, 18.5, 18.26086956521739)","(17.0, 23.0, 22.296296296296298)","(21.0, 36.0, 35.357142857142854)","(26.0, 48.0, 45.92)"
14-12-2022 12:16:44.686840,"(1.12, 1.28, 1.276943231441048)","(31.0, 50.0, 49.0)","(13.0, 22.0, 21.92156862745098)","(14.0, 18.5, 18.28)","(17.0, 23.0, 22.296296296296298)","(21.0, 36.0, 35.125)","(26.0, 48.0, 46.285714285714285)"
14-12-2022 12:16:45.806720,"(1.12, 1.28, 1.273641304347826)","(31.0, 55.0, 53.25)","(13.0, 22.0, 21.92)","(14.0, 18.5, 18.26595744680851)","(17.0, 23.0, 22.17391304347826)","(21.0, 36.0, 35.125)","(26.0, 48.0, 45.23076923076923)"
14-12-2022 12:16:46.907331,"(1.12, 1.29, 1.2840522875816993)","(31.0, 55.0, 53.25)","(13.0, 22.0, 21.696969696969695)","(14.0, 18.5, 18.09090909090909)","(17.0, 23.0, 21.6)","(21.0, 36.0, 34.83870967741935)","(26.0, 48.0, 45.142857142857146)"
14-12-2022 12:16:48.044021,"(1.12, 1.29, 1.279841726618705)","(31.0, 50.0, 49.625)","(13.0, 22.0, 21.6875)","(14.0, 18.5, 17.887096774193548)","(17.0, 22.0, 21.692307692307693)","(21.0, 36.0, 34.83870967741935)","(26.0, 46.0, 45.625)"
14-12-2022 12:16:49.267148,"(1.12, 1.29, 1.2800842696629213)","(31.0, 50.0, 48.84848484848485)","(13.0, 22.0, 21.833333333333332)","(14.0, 18.0, 18.13157894736842)","(17.0, 22.0, 22.136363636363637)","(21.0, 36.0, 35.0)","(26.0, 46.0, 46.95652173913044)"
14-12-2022 12:16:50.441955,"(1.12, 1.29, 1.2825966101694914)","(31.0, 55.0, 51.833333333333336)","(13.0, 22.0, 22.142857142857142)","(14.0, 18.5, 18.40625)","(17.0, 23.0, 22.043478260869566)","(21.0, 36.0, 35.714285714285715)","(26.0, 48.0, 49.333333333333336)"
14-12-2022 12:16:51.521989,"(1.12, 1.27, 1.2698261758691207)","(31.0, 55.0, 51.2)","(13.0, 23.0, 22.142857142857142)","(14.0, 18.5, 18.333333333333332)","(17.0, 23.0, 22.153846153846153)","(21.0, 36.0, 35.714285714285715)","(26.0, 50.0, 49.111111111111114)"
14-12-2022 12:16:52.674807,"(1.12, 1.27, 1.2699770378874857)","(31.0, 55.0, 52.03125)","(13.0, 23.0, 22.125)","(14.0, 19.0, 18.333333333333332)","(17.0, 23.0, 22.12)","(21.0, 36.0, 35.714285714285715)","(26.0, 50.0, 48.76923076923077)"
14-12-2022 12:16:54.023003,"(1.12, 1.28, 1.2726939655172413)","(31.0, 55.0, 52.27272727272727)","(13.0, 23.0, 22.416666666666668)","(14.0, 19.0, 18.42105263157895)","(17.0, 23.0, 22.24137931034483)","(21.0, 36.0, 35.53846153846154)","(26.0, 50.0, 48.76923076923077)"
14-12-2022 12:16:55.370955,"(1.12, 1.28, 1.2726939655172413)","(31.0, 55.0, 52.42424242424242)","(13.0, 23.0, 22.470588235294116)","(14.0, 19.0, 18.423728813559322)","(17.0, 23.0, 22.55)","(21.0, 36.0, 35.46666666666667)","(31.0, 50.0, 49.4)"
14-12-2022 12:16:56.682466,"(1.12, 1.27, 1.2679369250985546)","(31.0, 55.0, 54.04761904761905)","(13.0, 23.0, 23.22222222222222)","(14.0, 18.5, 19.181818181818183)","(17.0, 23.0, 22.37142857142857)","(21.0, 36.0, 35.57142857142857)","(31.0, 50.0, 51.04347826086956)"
14-12-2022 12:16:57.910588,"(1.12, 1.27, 1.2627935222672064)","(31.0, 55.0, 55.2)","(13.0, 24.0, 24.25925925925926)","(14.0, 19.5, 19.59375)","(17.0, 23.0, 23.636363636363637)","(21.0, 36.0, 36.8)","(31.0, 55.0, 49.88235294117647)"
14-12-2022 12:16:59.169283,"(1.1, 1.26, 1.254016)","(31.0, 60.0, 55.2)","(13.0, 25.0, 24.25925925925926)","(14.0, 20.0, 19.59375)","(16.0, 24.0, 23.636363636363637)","(21.0, 38.0, 36.8)","(31.0, 50.0, 52.59375)"
14-12-2022 12:17:00.450013,"(1.1, 1.26, 1.2544575163398692)","(31.0, 55.0, 54.0)","(13.0, 24.0, 23.529411764705884)","(14.0, 20.0, 19.642857142857142)","(16.0, 25.0, 23.651162790697676)","(21.0, 38.0, 35.3)","(31.0, 55.0, 49.666666666666664)"
14-12-2022 12:17:01.661414,"(1.1, 1.26, 1.2550914634146342)","(31.0, 55.0, 53.0)","(13.0, 23.0, 22.78125)","(14.0, 20.0, 19.45)","(16.0, 23.0, 22.41509433962264)","(21.0, 36.0, 35.391304347826086)","(31.0, 50.0, 49.714285714285715)"
14-12-2022 12:17:02.754704,"(1.1, 1.26, 1.2560571428571428)","(31.0, 60.0, 55.67567567567568)","(13.0, 23.0, 22.576923076923077)","(14.0, 20.0, 19.41176470588235)","(16.0, 23.0, 22.38)","(21.0, 36.0, 35.391304347826086)","(31.0, 50.0, 49.714285714285715)"
14-12-2022 12:17:03.884019,"(1.1, 1.26, 1.2565569620253165)","(31.0, 60.0, 56.94444444444444)","(13.0, 23.0, 22.576923076923077)","(14.0, 20.0, 19.40909090909091)","(16.0, 23.0, 22.56578947368421)","(21.0, 36.0, 35.391304347826086)","(31.0, 50.0, 53.04)"
14-12-2022 12:17:04.978643,"(1.1, 1.26, 1.2534070796460177)","(31.0, 60.0, 56.94444444444444)","(13.0, 23.0, 22.541666666666668)","(14.0, 20.0, 19.766990291262136)","(16.0, 23.0, 22.56578947368421)","(21.0, 36.0, 34.857142857142854)","(31.0, 55.0, 51.791666666666664)"
14-12-2022 12:17:06.062717,"(1.1, 1.26, 1.2554945054945055)","(31.0, 60.0, 55.6)","(13.0, 23.0, 22.541666666666668)","(14.0, 20.0, 19.766990291262136)","(16.0, 23.0, 22.530864197530864)","(21.0, 36.0, 34.93333333333333)","(31.0, 55.0, 51.791666666666664)"
14-12-2022 12:17:07.125667,"(1.1, 1.26, 1.2556666666666667)","(31.0, 60.0, 52.916666666666664)","(13.0, 23.0, 22.541666666666668)","(14.0, 20.0, 20.384615384615383)","(16.0, 23.0, 22.492957746478872)","(21.0, 36.0, 35.05882352941177)","(31.0, 55.0, 49.625)"
14-12-2022 12:17:08.215724,"(1.1, 1.26, 1.256736111111111)","(31.0, 55.0, 53.69565217391305)","(13.0, 23.0, 22.541666666666668)","(14.0, 21.0, 20.414634146341463)","(16.0, 23.0, 22.692307692307693)","(21.0, 36.0, 35.1578947368421)","(31.0, 50.0, 49.75)"
14-12-2022 12:17:09.393800,"(1.1, 1.26, 1.25)","(31.0, 55.0, 54.61538461538461)","(13.0, 23.0, 23.65)","(14.0, 21.0, 20.6)","(16.0, 23.0, 22.80909090909091)","(21.0, 36.0, 37.111111111111114)","(31.0, 50.0, 53.41935483870968)"
14-12-2022 12:17:10.518444,"(1.1, 1.25, 1.2495580110497237)","(31.0, 55.0, 54.61538461538461)","(13.0, 24.0, 24.0)","(14.0, 21.0, 20.6)","(16.0, 23.0, 22.78494623655914)","(21.0, 38.0, 36.625)","(31.0, 55.0, 54.16949152542373)"
14-12-2022 12:17:11.582210,"(1.1, 1.25, 1.2495755968169762)","(31.0, 55.0, 54.61538461538461)","(13.0, 25.0, 23.65)","(14.0, 21.0, 20.63157894736842)","(16.0, 23.0, 22.782608695652172)","(21.0, 38.0, 36.72727272727273)","(31.0, 55.0, 53.95744680851064)"
14-12-2022 12:17:12.612253,"(1.1, 1.25, 1.248046875)","(31.0, 55.0, 54.5)","(13.0, 24.0, 23.666666666666668)","(14.0, 21.0, 20.743589743589745)","(16.0, 23.0, 22.782608695652172)","(21.0, 38.0, 37.125)","(31.0, 55.0, 53.95744680851064)"
14-12-2022 12:17:13.725602,"(1.1, 1.25, 1.2471252566735114)","(31.0, 55.0, 54.375)","(13.0, 24.0, 21.983050847457626)","(14.0, 21.0, 21.789473684210527)","(16.0, 23.0, 22.77906976744186)","(21.0, 38.0, 37.06666666666667)","(31.0, 55.0, 53.95744680851064)"
14-12-2022 12:17:14.805396,"(1.1, 1.25, 1.247740916271722)","(31.0, 55.0, 54.375)","(13.0, 22.0, 21.142857142857142)","(14.0, 22.0, 21.96551724137931)","(16.0, 23.0, 22.862068965517242)","(21.0, 38.0, 38.285714285714285)","(31.0, 55.0, 53.92857142857143)"
14-12-2022 12:17:15.917497,"(1.1, 1.24, 1.2386560934891486)","(31.0, 60.0, 55.08771929824562)","(13.0, 23.0, 22.03448275862069)","(14.0, 22.0, 22.5)","(16.0, 23.0, 23.714285714285715)","(21.0, 40.0, 38.37037037037037)","(31.0, 55.0, 56.08695652173913)"
14-12-2022 12:17:17.017288,"(1.1, 1.24, 1.2395833333333333)","(31.0, 60.0, 55.08771929824562)","(13.0, 23.0, 22.03448275862069)","(14.0, 23.0, 22.625)","(16.0, 24.0, 23.71794871794872)","(21.0, 40.0, 38.37037037037037)","(31.0, 60.0, 56.08695652173913)"
14-12-2022 12:17:18.093637,"(1.1, 1.25, 1.2425964010282777)","(31.0, 60.0, 55.08771929824562)","(13.0, 23.0, 22.035714285714285)","(14.0, 23.0, 22.625)","(16.0, 25.0, 23.71794871794872)","(21.0, 40.0, 38.37037037037037)","(31.0, 60.0, 56.08695652173913)"
14-12-2022 12:17:19.188222,"(1.1, 1.24, 1.2374311926605503)","(31.0, 60.0, 53.333333333333336)","(13.0, 23.0, 22.03846153846154)","(14.0, 23.0, 22.727272727272727)","(16.0, 25.0, 23.903225806451612)","(21.0, 40.0, 38.166666666666664)","(31.0, 60.0, 56.08695652173913)"
14-12-2022 12:17:20.255806,"(1.1, 1.24, 1.234786917740337)","(31.0, 60.0, 57.5)","(13.0, 24.0, 22.211764705882352)","(14.0, 24.0, 23.05)","(16.0, 25.0, 23.903225806451612)","(21.0, 40.0, 38.166666666666664)","(31.0, 60.0, 56.08695652173913)"
14-12-2022 12:17:21.341568,"(1.1, 1.24, 1.2348637739656911)","(31.0, 60.0, 56.25)","(13.0, 24.0, 23.055555555555557)","(14.0, 24.0, 23.022222222222222)","(16.0, 25.0, 24.27777777777778)","(21.0, 40.0, 38.42857142857143)","(31.0, 60.0, 56.4)"
14-12-2022 12:17:22.248106,"(1.1, 1.24, 1.234810379241517)","(31.0, 60.0, 58.04347826086956)","(13.0, 23.0, 22.6)","(14.0, 24.0, 23.083333333333332)","(16.0, 25.0, 24.27777777777778)","(21.0, 40.0, 38.42857142857143)","(31.0, 60.0, 56.4)"
14-12-2022 12:17:23.319249,"(1.1, 1.24, 1.2348785425101214)","(31.0, 60.0, 57.75)","(13.0, 23.0, 22.6)","(14.0, 24.0, 23.10204081632653)","(16.0, 25.0, 24.2972972972973)","(21.0, 40.0, 38.37037037037037)","(31.0, 60.0, 57.77777777777778)"
14-12-2022 12:17:24.544417,"(1.1, 1.24, 1.2347942386831277)","(31.0, 60.0, 57.142857142857146)","(13.0, 23.0, 22.40909090909091)","(14.0, 24.0, 22.869565217391305)","(16.0, 25.0, 24.31578947368421)","(21.0, 40.0, 40.666666666666664)","(31.0, 60.0, 57.41935483870968)"
14-12-2022 12:17:25.757096,"(1.1, 1.24, 1.2345484221980414)","(31.0, 60.0, 57.142857142857146)","(13.0, 23.0, 22.40909090909091)","(14.0, 24.0, 22.869565217391305)","(16.0, 25.0, 24.31578947368421)","(21.0, 42.0, 39.833333333333336)","(31.0, 60.0, 56.666666666666664)"
14-12-2022 12:17:26.988800,"(1.1, 1.24, 1.2343396226415093)","(31.0, 60.0, 56.666666666666664)","(13.0, 23.0, 22.692307692307693)","(14.0, 24.0, 22.818181818181817)","(16.0, 25.0, 24.2972972972973)","(21.0, 42.0, 39.73913043478261)","(31.0, 60.0, 55.294117647058826)"
14-12-2022 12:17:28.162444,"(1.1, 1.24, 1.2341902834008096)","(31.0, 60.0, 57.41935483870968)","(13.0, 23.0, 22.82758620689655)","(14.0, 24.0, 22.844444444444445)","(16.0, 25.0, 24.365853658536587)","(21.0, 42.0, 39.733333333333334)","(31.0, 60.0, 56.15384615384615)"
14-12-2022 12:17:29.445034,"(1.1, 1.24, 1.2328994845360826)","(31.0, 60.0, 56.666666666666664)","(13.0, 24.0, 22.444444444444443)","(14.0, 24.0, 23.105263157894736)","(16.0, 25.0, 24.09090909090909)","(21.0, 40.0, 39.21739130434783)","(31.0, 60.0, 55.96774193548387)"
