,Wandering Star,Know Gloating,Impressive Sonic,Mysterious Lady,Goldstar Justice,Barbaras Angel,Mine Hunter,Feeling Fancy
15-12-2022 14:35:57.782971,"(2.7, 4.3, 3.3666666666666667)","(5.0, 7.8, 5.728571428571429)","(19.0, 55.0, 42.16666666666667)","(7.5, 13.5, 11.928571428571429)","(20.0, 180.0, 66.42857142857143)","(8.5, 15.0, 9.0)","(3.6, 7.8, 5.625)","(9.0, 18.5, 15.614285714285714)"
15-12-2022 14:35:58.750993,"(2.7, 4.2, 3.0300000000000002)","(5.0, 7.8, 5.728571428571429)","(19.0, 55.0, 48.666666666666664)","(7.5, 13.5, 9.3)","(20.0, 180.0, 66.42857142857143)","(8.5, 15.0, 11.0)","(3.6, 7.8, 5.625)","(9.0, 18.5, 15.614285714285714)"
15-12-2022 14:35:59.909838,"(2.7, 4.2, 3.015)","(5.0, 7.8, 5.728571428571429)","(19.0, 55.0, 48.666666666666664)","(7.5, 13.5, 9.833333333333334)","(20.0, 180.0, 66.42857142857143)","(8.5, 15.0, 13.885714285714286)","(3.6, 7.8, 5.625)","(9.0, 18.5, 15.614285714285714)"
15-12-2022 14:36:00.939799,"(2.7, 4.2, 3.015)","(5.0, 7.8, 5.728571428571429)","(19.0, 55.0, 48.666666666666664)","(7.5, 13.5, 9.833333333333334)","(20.0, 180.0, 66.42857142857143)","(8.5, 15.0, 13.885714285714286)","(3.6, 7.8, 5.625)","(9.0, 18.5, 15.614285714285714)"
15-12-2022 14:36:01.951593,"(2.7, 4.2, 3.015)","(5.0, 7.8, 5.728571428571429)","(19.0, 55.0, 48.666666666666664)","(7.5, 13.5, 9.833333333333334)","(20.0, 180.0, 66.42857142857143)","(8.5, 15.0, 13.05)","(3.6, 7.8, 6.46111111111111)","(9.0, 18.5, 14.18)"
15-12-2022 14:36:02.944839,"(2.7, 4.2, 3.8657142857142857)","(5.0, 7.8, 6.264705882352941)","(19.0, 55.0, 50.25)","(7.5, 13.5, 10.35)","(20.0, 170.0, 51.6)","(8.5, 15.0, 13.885714285714286)","(3.6, 7.6, 6.475)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:03.912514,"(2.7, 4.2, 3.642352941176471)","(5.0, 7.8, 6.264705882352941)","(19.0, 55.0, 50.25)","(7.5, 13.5, 11.53125)","(20.0, 170.0, 51.6)","(8.5, 15.0, 12.705882352941178)","(3.6, 7.6, 6.475)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:04.875855,"(2.7, 4.3, 4.227826086956521)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 50.25)","(7.5, 13.5, 11.53125)","(20.0, 170.0, 51.6)","(8.5, 15.0, 12.705882352941178)","(3.6, 7.6, 6.986363636363636)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:05.868966,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 50.25)","(7.5, 13.5, 11.53125)","(20.0, 170.0, 51.6)","(8.5, 15.0, 12.705882352941178)","(3.6, 7.6, 5.6)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:06.866791,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 50.25)","(7.5, 13.5, 10.35)","(20.0, 170.0, 51.6)","(8.5, 15.0, 12.705882352941178)","(3.6, 7.6, 6.730434782608695)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:07.874009,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 50.25)","(7.5, 13.5, 10.35)","(20.0, 170.0, 51.6)","(8.5, 15.0, 12.705882352941178)","(3.6, 7.6, 6.730434782608695)","(9.0, 17.5, 13.073333333333332)"
15-12-2022 14:36:08.936744,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 10.35)","(20.0, 170.0, 31.076923076923077)","(8.5, 15.0, 11.2)","(3.6, 7.6, 5.625)","(9.0, 17.5, 12.515384615384615)"
15-12-2022 14:36:09.994427,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 10.35)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:11.049349,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 10.35)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:12.176130,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 10.35)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:13.202151,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:14.288237,"(2.7, 4.3, 3.6466666666666665)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:15.355897,"(2.7, 4.3, 3.6466666666666665)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:16.374582,"(2.7, 4.3, 3.6466666666666665)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:17.399154,"(2.7, 4.3, 3.6466666666666665)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.466666666666667)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:18.415777,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.533333333333333)","(3.6, 7.6, 6.702272727272727)","(9.0, 17.5, 11.754545454545454)"
15-12-2022 14:36:19.417887,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.833333333333333)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 11.25)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 13.149999999999999)","(3.6, 7.6, 5.65)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:20.440977,"(2.7, 4.3, 4.16)","(5.0, 7.8, 6.68)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 10.45)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 13.149999999999999)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:21.440921,"(2.7, 4.3, 4.16)","(5.0, 7.8, 7.141176470588235)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.5, 9.8125)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 13.149999999999999)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:22.473565,"(2.7, 4.3, 4.16)","(5.0, 7.8, 7.141176470588235)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 10.923076923076923)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.42608695652174)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:23.482612,"(2.7, 4.3, 3.6466666666666665)","(5.0, 7.8, 7.141176470588235)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 10.923076923076923)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.42608695652174)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:24.504088,"(2.7, 4.3, 3.3316666666666666)","(5.0, 7.8, 6.654545454545454)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 10.923076923076923)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.42608695652174)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:25.595953,"(2.7, 4.2, 3.8400000000000003)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 31.076923076923077)","(8.5, 15.0, 12.42608695652174)","(3.6, 7.6, 6.671428571428571)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:26.597361,"(2.7, 4.2, 3.8400000000000003)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 56.705882352941174)","(8.5, 15.0, 12.885714285714286)","(3.6, 7.6, 6.85)","(9.0, 17.5, 13.65)"
15-12-2022 14:36:27.624740,"(2.7, 4.2, 3.8400000000000003)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 56.705882352941174)","(8.5, 15.0, 12.885714285714286)","(3.6, 7.6, 6.85)","(9.0, 17.5, 12.733333333333334)"
15-12-2022 14:36:28.683240,"(2.7, 4.2, 3.8400000000000003)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 56.705882352941174)","(8.5, 15.0, 12.885714285714286)","(3.6, 7.6, 6.85)","(9.0, 17.5, 12.733333333333334)"
15-12-2022 14:36:29.764141,"(2.7, 4.2, 3.8400000000000003)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 56.705882352941174)","(8.5, 15.0, 12.885714285714286)","(3.6, 7.6, 6.85)","(9.0, 17.5, 12.733333333333334)"
15-12-2022 14:36:30.795695,"(2.7, 4.2, 4.066285714285715)","(5.0, 7.6, 6.819999999999999)","(19.0, 55.0, 42.33333333333333)","(7.5, 13.0, 11.5)","(20.0, 140.0, 50.82352941176471)","(8.5, 15.0, 12.381818181818183)","(3.6, 7.6, 5.675)","(9.0, 17.5, 14.78)"
15-12-2022 14:36:31.865477,"(2.7, 4.3, 4.163333333333333)","(5.0, 7.6, 6.6625)","(19.0, 48.0, 37.66666666666667)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 15.0, 12.381818181818183)","(3.6, 7.6, 5.675)","(9.0, 17.0, 14.78)"
15-12-2022 14:36:32.893542,"(2.7, 4.3, 4.163333333333333)","(5.0, 7.6, 7.1)","(19.0, 48.0, 32.5)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 15.0, 13.105263157894736)","(3.6, 7.6, 6.683333333333334)","(9.0, 17.0, 13.315384615384616)"
15-12-2022 14:36:33.956407,"(2.7, 4.3, 4.163333333333333)","(5.0, 7.6, 6.8)","(19.0, 48.0, 32.5)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 15.0, 13.317647058823528)","(3.6, 7.6, 6.683333333333334)","(9.0, 16.5, 13.990909090909092)"
15-12-2022 14:36:35.069060,"(2.7, 4.3, 4.2035294117647055)","(5.0, 7.6, 6.8)","(19.0, 48.0, 32.5)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 14.5, 13.317647058823528)","(3.6, 7.6, 6.683333333333334)","(9.0, 16.5, 13.990909090909092)"
15-12-2022 14:36:36.149234,"(2.7, 4.3, 4.2035294117647055)","(5.0, 7.6, 7.1764705882352935)","(19.0, 48.0, 32.5)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 14.5, 12.722727272727273)","(3.6, 7.6, 6.683333333333334)","(9.0, 16.5, 13.990909090909092)"
15-12-2022 14:36:37.182732,"(2.7, 4.3, 4.2035294117647055)","(5.0, 7.6, 6.727272727272727)","(19.0, 48.0, 21.76923076923077)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 13.5, 10.75)","(3.6, 7.6, 6.683333333333334)","(9.0, 16.5, 13.990909090909092)"
15-12-2022 14:36:38.207472,"(2.7, 4.3, 4.2035294117647055)","(5.0, 7.6, 6.727272727272727)","(19.0, 48.0, 21.76923076923077)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 13.5, 11.4375)","(3.6, 7.6, 6.859615384615385)","(9.0, 16.5, 12.785714285714285)"
15-12-2022 14:36:39.185886,"(2.7, 4.3, 3.800869565217391)","(5.0, 7.6, 6.4)","(19.0, 46.0, 26.666666666666664)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 13.5, 11.4375)","(3.6, 7.6, 6.316666666666666)","(9.0, 16.5, 12.785714285714285)"
15-12-2022 14:36:40.128361,"(2.7, 4.3, 3.800869565217391)","(5.0, 7.6, 6.4)","(19.0, 44.0, 35.0)","(7.5, 13.0, 11.5)","(20.0, 120.0, 50.82352941176471)","(8.5, 13.5, 11.4375)","(3.6, 7.6, 6.316666666666666)","(9.0, 16.5, 12.75)"
15-12-2022 14:36:41.096537,"(2.7, 4.3, 3.800869565217391)","(5.0, 7.6, 6.4)","(19.0, 44.0, 30.5)","(7.5, 13.0, 11.5)","(20.0, 110.0, 66.0)","(8.5, 13.5, 11.4375)","(3.6, 7.6, 6.316666666666666)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:42.097305,"(2.7, 4.3, 3.8407999999999998)","(5.0, 7.6, 6.4)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 11.5)","(20.0, 110.0, 66.0)","(8.5, 12.5, 10.8125)","(3.6, 7.6, 6.316666666666666)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:43.087437,"(2.7, 4.3, 3.8407999999999998)","(5.0, 7.6, 6.4)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 11.5)","(20.0, 110.0, 66.0)","(8.5, 12.5, 10.8125)","(3.6, 7.6, 6.316666666666666)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:44.095150,"(2.7, 4.3, 4.213684210526315)","(5.0, 7.6, 6.4)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 11.5)","(20.0, 110.0, 66.0)","(8.5, 12.5, 10.8125)","(3.6, 7.6, 5.675)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:45.112275,"(2.7, 4.3, 4.03)","(5.0, 7.6, 6.2823529411764705)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 10.4)","(20.0, 120.0, 50.82352941176471)","(8.5, 12.5, 10.154545454545454)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.8125)"
15-12-2022 14:36:46.129574,"(2.7, 4.3, 4.03)","(5.0, 7.6, 5.2)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 9.75)","(20.0, 120.0, 50.82352941176471)","(8.5, 12.5, 11.185714285714285)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.8125)"
15-12-2022 14:36:47.144612,"(2.7, 4.3, 4.03)","(5.0, 7.6, 6.4)","(19.0, 44.0, 24.714285714285715)","(7.5, 13.0, 9.875)","(20.0, 120.0, 50.82352941176471)","(8.5, 12.0, 10.620000000000001)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.8125)"
15-12-2022 14:36:48.124665,"(2.7, 4.3, 4.152727272727272)","(5.0, 7.6, 6.4)","(19.0, 40.0, 32.333333333333336)","(7.5, 13.0, 9.875)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.5, 10.216666666666667)","(3.6, 7.6, 5.675)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:49.096450,"(2.7, 4.3, 3.166666666666667)","(5.0, 7.6, 6.114285714285714)","(19.0, 40.0, 32.333333333333336)","(7.5, 13.0, 11.076923076923077)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.5, 10.216666666666667)","(3.6, 7.6, 5.675)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:50.106737,"(2.7, 4.3, 3.166666666666667)","(5.0, 7.6, 6.114285714285714)","(19.0, 40.0, 32.333333333333336)","(7.5, 13.0, 11.076923076923077)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.5, 10.495652173913044)","(3.6, 7.6, 5.675)","(9.0, 15.5, 12.0625)"
15-12-2022 14:36:51.091966,"(2.7, 4.3, 3.166666666666667)","(5.0, 7.6, 6.609523809523809)","(19.0, 40.0, 32.333333333333336)","(7.5, 13.0, 11.076923076923077)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.5, 10.4)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.26923076923077)"
15-12-2022 14:36:52.118113,"(2.7, 4.3, 3.166666666666667)","(5.0, 7.6, 6.609523809523809)","(19.0, 40.0, 32.333333333333336)","(7.5, 12.5, 11.272727272727273)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.0, 10.33529411764706)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.26923076923077)"
15-12-2022 14:36:53.113070,"(2.7, 4.3, 3.166666666666667)","(5.0, 7.6, 6.609523809523809)","(19.0, 40.0, 32.333333333333336)","(7.5, 12.5, 11.272727272727273)","(20.0, 120.0, 50.82352941176471)","(8.5, 11.5, 12.82)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.26923076923077)"
15-12-2022 14:36:54.205678,"(2.7, 4.3, 3.2800000000000002)","(5.0, 7.6, 6.609523809523809)","(19.0, 40.0, 23.57142857142857)","(7.5, 12.5, 11.272727272727273)","(20.0, 120.0, 50.82352941176471)","(8.5, 14.5, 12.82)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.26923076923077)"
15-12-2022 14:36:55.291657,"(2.7, 4.3, 3.2800000000000002)","(5.0, 7.6, 6.609523809523809)","(19.0, 40.0, 23.57142857142857)","(7.5, 12.5, 10.6)","(20.0, 120.0, 47.88235294117647)","(8.5, 14.5, 11.788888888888888)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.911764705882353)"
15-12-2022 14:36:56.352390,"(2.7, 4.3, 3.4514285714285715)","(5.0, 7.6, 6.061538461538461)","(19.0, 36.0, 29.666666666666664)","(7.5, 13.0, 10.125)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.5, 12.623076923076923)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.911764705882353)"
15-12-2022 14:36:57.451732,"(2.7, 4.3, 3.4514285714285715)","(5.0, 7.6, 6.061538461538461)","(19.0, 36.0, 29.666666666666664)","(7.5, 13.0, 10.125)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.5, 12.623076923076923)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.911764705882353)"
15-12-2022 14:36:58.566296,"(2.7, 4.3, 3.1862500000000002)","(5.0, 7.6, 6.6)","(19.0, 36.0, 26.5)","(7.5, 13.0, 10.125)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.5, 12.623076923076923)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:36:59.700058,"(2.7, 4.2, 3.370909090909091)","(5.0, 7.6, 6.864705882352941)","(19.0, 36.0, 21.22222222222222)","(7.5, 13.0, 11.722222222222221)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.5, 12.623076923076923)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:37:00.774587,"(2.7, 4.2, 3.06)","(5.0, 7.6, 6.864705882352941)","(18.0, 36.0, 21.22222222222222)","(7.5, 13.0, 11.722222222222221)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.5, 12.975)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:37:01.815745,"(2.7, 4.1, 3.3899999999999997)","(5.0, 7.6, 6.864705882352941)","(18.0, 36.0, 21.22222222222222)","(7.5, 12.5, 11.73125)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.0, 13.011764705882353)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:37:02.888003,"(2.7, 4.1, 3.3899999999999997)","(5.0, 7.6, 6.864705882352941)","(18.0, 36.0, 21.22222222222222)","(7.5, 12.5, 11.73125)","(20.0, 110.0, 47.88235294117647)","(8.5, 14.0, 12.526315789473685)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:37:03.919075,"(2.7, 2.76, 2.7199999999999998)","(5.0, 7.6, 6.864705882352941)","(18.0, 32.0, 27.0)","(7.5, 12.5, 11.73125)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.5, 12.600000000000001)","(3.6, 7.6, 5.675)","(9.0, 15.5, 11.115384615384617)"
15-12-2022 14:37:04.946734,"(2.7, 4.0, 2.944)","(5.0, 7.6, 6.864705882352941)","(18.0, 32.0, 27.0)","(7.5, 12.5, 11.953333333333333)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.0, 12.188235294117646)","(3.6, 7.6, 5.675)","(9.0, 15.5, 10.136363636363637)"
15-12-2022 14:37:05.966652,"(2.7, 4.0, 2.944)","(5.0, 7.6, 6.864705882352941)","(18.0, 32.0, 27.0)","(7.5, 13.0, 12.386666666666667)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.0, 11.620000000000001)","(3.6, 7.6, 5.675)","(9.0, 15.5, 10.95)"
15-12-2022 14:37:06.931760,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.864705882352941)","(18.0, 32.0, 27.0)","(7.5, 13.5, 12.083333333333334)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.0, 10.6)","(3.6, 7.6, 5.675)","(9.0, 15.0, 10.825)"
15-12-2022 14:37:07.892609,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.4)","(18.0, 32.0, 27.0)","(7.5, 13.5, 11.05)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.0, 10.6)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.416666666666666)"
15-12-2022 14:37:08.915289,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.618181818181818)","(18.0, 32.0, 20.75)","(7.5, 13.5, 11.620000000000001)","(20.0, 110.0, 47.88235294117647)","(8.5, 13.0, 11.525)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.416666666666666)"
15-12-2022 14:37:09.905145,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.618181818181818)","(18.0, 32.0, 20.333333333333332)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.5, 11.4)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.416666666666666)"
15-12-2022 14:37:10.881652,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.618181818181818)","(18.0, 32.0, 20.333333333333332)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.0, 10.98)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.416666666666666)"
15-12-2022 14:37:11.862454,"(2.7, 4.0, 2.9244444444444446)","(5.0, 7.6, 6.618181818181818)","(18.0, 32.0, 20.333333333333332)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.0, 10.98)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.884615384615385)"
15-12-2022 14:37:12.844876,"(2.7, 3.95, 3.3150000000000004)","(5.0, 7.6, 6.618181818181818)","(18.0, 29.0, 25.0)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.0, 10.98)","(3.6, 7.6, 5.675)","(9.0, 14.5, 10.884615384615385)"
15-12-2022 14:37:13.798091,"(2.7, 3.9, 3.131851851851852)","(5.0, 7.6, 6.618181818181818)","(18.0, 29.0, 24.833333333333336)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.0, 10.98)","(3.6, 7.6, 5.675)","(9.0, 14.5, 11.081818181818182)"
15-12-2022 14:37:14.752773,"(2.7, 3.9, 3.0010526315789474)","(5.0, 7.6, 6.355555555555555)","(18.0, 29.0, 22.75)","(7.5, 13.5, 13.01)","(20.0, 110.0, 47.88235294117647)","(8.5, 12.0, 10.988235294117647)","(3.6, 7.6, 5.675)","(9.0, 14.5, 11.081818181818182)"
15-12-2022 14:37:15.724152,"(2.7, 3.9, 3.0010526315789474)","(5.0, 7.6, 6.355555555555555)","(18.0, 29.0, 25.42857142857143)","(7.5, 13.5, 13.108)","(20.0, 110.0, 62.0)","(8.5, 11.5, 10.830769230769231)","(3.6, 7.6, 5.675)","(9.0, 14.5, 11.081818181818182)"
15-12-2022 14:37:16.713414,"(2.7, 3.85, 3.2957894736842106)","(5.0, 7.6, 6.355555555555555)","(18.0, 29.0, 25.42857142857143)","(7.5, 13.5, 13.108)","(20.0, 110.0, 62.0)","(8.5, 11.5, 10.830769230769231)","(3.6, 7.6, 5.675)","(9.0, 14.5, 11.484615384615385)"
15-12-2022 14:37:17.711893,"(2.7, 3.8, 3.189090909090909)","(5.0, 7.6, 6.355555555555555)","(18.0, 29.0, 25.42857142857143)","(7.5, 13.5, 13.108)","(20.0, 110.0, 62.0)","(8.5, 11.5, 10.4875)","(3.6, 7.6, 6.316666666666666)","(9.0, 14.5, 11.484615384615385)"
15-12-2022 14:37:18.782887,"(2.7, 3.8, 3.0193939393939395)","(5.0, 7.6, 6.355555555555555)","(18.0, 29.0, 21.23076923076923)","(7.5, 13.5, 11.7)","(20.0, 110.0, 62.0)","(8.5, 11.5, 10.4875)","(3.6, 7.6, 6.316666666666666)","(9.0, 14.5, 12.35)"
15-12-2022 14:37:19.879049,"(2.7, 3.8, 3.0193939393939395)","(5.0, 7.6, 6.355555555555555)","(18.0, 28.0, 25.333333333333336)","(7.5, 13.5, 12.5)","(20.0, 110.0, 62.0)","(8.5, 11.5, 10.254545454545454)","(3.6, 7.6, 6.316666666666666)","(9.0, 14.0, 12.35)"
15-12-2022 14:37:20.971955,"(2.7, 3.8, 3.0193939393939395)","(5.0, 7.6, 6.072727272727272)","(18.0, 27.0, 25.333333333333336)","(7.5, 13.5, 12.5)","(20.0, 110.0, 62.0)","(8.5, 12.0, 10.8)","(3.6, 7.6, 6.316666666666666)","(9.0, 14.0, 12.384615384615385)"
15-12-2022 14:37:22.093380,"(2.7, 3.7, 3.1436363636363636)","(5.0, 7.6, 6.072727272727272)","(18.0, 27.0, 23.25)","(7.5, 13.5, 12.5)","(20.0, 110.0, 62.0)","(8.5, 12.0, 10.8)","(3.6, 7.6, 6.316666666666666)","(9.0, 14.0, 11.5)"
