,Up There Billy,Aston Carlos,Curls Victory,Woodside Zulu,Dash Home,Just Buffy,Denzell Bale
10-01-2023 12:04:50.595162,"(3.7, 5.9, 4.129545454545455)","(7.0, 15.0, 9.8)","(1.65, 2.36, 1.7378571428571428)","(8.0, 20.0, 16.133333333333333)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:51.655534,"(3.7, 5.9, 4.215909090909091)","(7.0, 15.0, 10.440000000000001)","(1.65, 2.36, 1.8528571428571428)","(8.0, 20.0, 17.72)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:52.639662,"(3.7, 5.9, 4.215909090909091)","(7.0, 15.0, 10.066666666666666)","(1.65, 2.34, 1.8607142857142858)","(8.0, 20.0, 17.72)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:53.613076,"(3.7, 5.9, 4.215909090909091)","(7.0, 15.0, 10.066666666666666)","(1.65, 2.34, 1.8656249999999999)","(8.0, 20.0, 17.72)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:54.587010,"(3.7, 5.9, 4.129545454545455)","(7.0, 15.0, 10.066666666666666)","(1.65, 2.34, 1.8656249999999999)","(8.0, 20.0, 17.72)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:55.561532,"(3.7, 5.9, 4.345454545454545)","(7.0, 15.0, 11.307692307692308)","(1.65, 2.34, 1.8656249999999999)","(8.0, 20.0, 17.8)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:56.492408,"(3.7, 5.9, 4.345454545454545)","(7.0, 15.0, 8.142857142857142)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 17.8)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:57.531037,"(3.7, 5.9, 4.129545454545455)","(7.0, 15.0, 11.0)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 17.8)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:58.467476,"(3.7, 5.8, 5.3125)","(7.0, 15.0, 13.05)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 17.8)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:04:59.445687,"(3.7, 5.8, 5.3125)","(7.0, 15.0, 13.15)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 17.8)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:00.489483,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 16.525)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:01.526908,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 17.0)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:02.525420,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.25)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:03.593173,"(3.7, 5.8, 5.324999999999999)","(7.0, 19.5, 17.771428571428572)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:04.630050,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 17.9375)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:05.928602,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 16.425)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:06.908244,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 16.525)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:07.860560,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 17.0)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:08.900383,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 16.475)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:09.833450,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 17.742857142857144)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:10.822931,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 17.742857142857144)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:11.774600,"(3.7, 5.8, 5.42)","(7.0, 19.5, 13.649999999999999)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:12.842838,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 12.3125)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:13.949251,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 12.0625)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:14.986005,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.649999999999999)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:15.998291,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:17.019253,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:18.010814,"(3.7, 5.8, 5.42)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:18.918122,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:19.882896,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.76923076923077)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:20.858004,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:21.816072,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.923076923076923)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:22.758147,"(3.7, 5.8, 5.42)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 14.222222222222221)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:23.778294,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 14.444444444444445)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:24.730054,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 14.444444444444445)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:25.670053,"(3.7, 5.8, 5.5777777777777775)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 14.444444444444445)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:26.773403,"(3.7, 5.8, 5.42)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:27.760094,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:28.748979,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:29.722969,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:30.754912,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.1916666666666664)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:31.928123,"(3.7, 5.8, 5.42)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:33.136881,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:34.196937,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 15.09090909090909)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:35.298594,"(3.7, 5.8, 5.375)","(7.0, 19.5, 15.076923076923077)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 9.833333333333332)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:36.282742,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.95)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 9.833333333333332)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:37.234089,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.535714285714285)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 15.933333333333334)","(18.0, 48.0, 32.25)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:38.162720,"(3.7, 5.8, 5.42)","(7.0, 19.5, 15.535714285714285)","(1.65, 2.3, 2.227777777777778)","(8.0, 20.0, 14.1)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 25.875)"
10-01-2023 12:05:39.077946,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.95)","(1.65, 2.3, 2.227777777777778)","(8.0, 19.5, 15.318181818181818)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:40.078508,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.227777777777778)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:41.089636,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.227777777777778)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:42.145180,"(3.7, 5.8, 5.42)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:43.219762,"(3.7, 5.8, 5.42)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:44.258603,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:45.280441,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:46.350320,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:47.302446,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:48.264412,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:49.437403,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:50.561648,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:51.790295,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:52.954290,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:53.905539,"(3.7, 5.8, 5.4399999999999995)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:54.929487,"(3.7, 5.8, 5.4399999999999995)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:55.931548,"(3.7, 5.8, 5.375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 14.708333333333334)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:56.996564,"(3.7, 5.8, 5.375)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 13.95)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:58.121395,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 13.95)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:05:59.161081,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 13.95)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:00.060288,"(3.7, 5.8, 5.42)","(7.0, 19.5, 13.444444444444445)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 13.444444444444445)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:01.026613,"(3.7, 5.8, 5.42)","(7.0, 19.5, 14.636363636363637)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.0, 16.52)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:02.103544,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 14.25)","(1.65, 2.3, 2.1916666666666664)","(8.0, 18.5, 16.52)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:03.168073,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 14.25)","(1.65, 2.3, 2.1916666666666664)","(8.0, 18.5, 16.52)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:04.277262,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 14.25)","(1.65, 2.3, 2.1916666666666664)","(8.0, 18.5, 16.52)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:05.306460,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.777777777777779)","(1.65, 2.3, 2.1916666666666664)","(8.0, 18.5, 16.52)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:06.396418,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 13.777777777777779)","(1.65, 2.3, 2.1916666666666664)","(8.0, 18.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:07.545106,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 13.777777777777779)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:08.636826,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:09.692871,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:10.703778,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:11.751857,"(3.7, 5.8, 5.4399999999999995)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:12.925845,"(3.7, 5.8, 5.375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:14.234810,"(3.7, 5.8, 5.375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:15.381571,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:16.476152,"(3.7, 5.8, 5.42)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:17.533224,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:18.656013,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:19.763862,"(3.7, 5.8, 5.42)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.32)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:20.891025,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 18.333333333333336)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:22.145712,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.75)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:23.319602,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.439999999999998)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:24.340563,"(3.7, 5.8, 5.42)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 18.37777777777778)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:25.374104,"(3.7, 5.8, 5.3375)","(7.0, 19.5, 11.083333333333334)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.97142857142857)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:26.452056,"(3.7, 5.8, 5.5777777777777775)","(7.0, 19.5, 15.0)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.97142857142857)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
10-01-2023 12:06:27.558949,"(3.7, 5.8, 5.3125)","(7.0, 19.5, 15.0)","(1.65, 2.3, 2.1916666666666664)","(8.0, 19.5, 17.97142857142857)","(18.0, 48.0, 22.166666666666668)","(20.0, 55.0, 24.166666666666668)","(17.0, 44.0, 27.88888888888889)"
