,Lady Miki,Mon Soleil,Best Back Bruce,Kia Ora Beauty,Caledonian Terra,Morvah,Sunshine Warrior,Hameldaeme,Well Said Harps,Lenard Ess
11-01-2023 20:00:39.739529,"(3.3, 4.4, 4.36875)","(8.0, 8.4, 8.22857142857143)","(13.0, 15.0, 14.5)","(12.0, 14.0, 13.6)","(101.0, 490.0, 456.6666666666667)","(18.0, 22.0, 21.466666666666665)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.2875)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.5, 16.0)"
11-01-2023 20:00:41.339763,"(3.3, 4.4, 4.263636363636364)","(8.0, 8.4, 8.320588235294117)","(13.0, 15.0, 14.5)","(12.0, 14.0, 13.733333333333333)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 21.466666666666665)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.3121951219512193)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.5, 15.8)"
11-01-2023 20:00:43.036441,"(3.3, 4.4, 4.176744186046512)","(8.0, 8.4, 8.325000000000001)","(13.0, 15.0, 14.5)","(12.0, 14.0, 13.593023255813954)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 21.692307692307693)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.3377551020408163)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.0, 15.8)"
11-01-2023 20:00:44.675154,"(3.3, 4.4, 4.226984126984127)","(8.0, 8.4, 8.285106382978723)","(13.0, 15.0, 14.5)","(12.0, 14.5, 13.473684210526315)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 21.2)","(41.0, 85.0, 83.0)","(2.6, 3.35, 3.3466666666666667)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.5, 16.257575757575758)"
11-01-2023 20:00:46.253841,"(3.3, 4.3, 4.161224489795918)","(8.0, 8.4, 7.859999999999999)","(13.0, 15.0, 14.666666666666666)","(12.0, 14.5, 12.787671232876713)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 21.2)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.355294117647059)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.5, 16.1)"
11-01-2023 20:00:47.836517,"(3.3, 4.4, 4.161224489795918)","(8.0, 8.4, 8.115789473684211)","(13.0, 15.0, 14.666666666666666)","(12.0, 13.0, 12.787671232876713)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 20.6)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.344927536231884)","(11.0, 16.0, 15.052631578947368)","(13.0, 16.5, 16.1)"
11-01-2023 20:00:49.448251,"(3.3, 4.4, 4.141436464088398)","(8.0, 8.4, 7.8)","(13.0, 15.0, 14.25)","(12.0, 13.0, 13.285714285714286)","(101.0, 510.0, 456.6666666666667)","(18.0, 21.0, 20.285714285714285)","(41.0, 85.0, 70.2)","(2.6, 3.4, 3.2982142857142858)","(11.0, 16.0, 15.572727272727272)","(13.0, 16.5, 15.717391304347826)"
11-01-2023 20:00:51.075899,"(3.3, 4.3, 4.135294117647058)","(8.0, 7.8, 7.766666666666667)","(13.0, 15.0, 14.25)","(12.0, 14.0, 13.615384615384615)","(101.0, 510.0, 456.6666666666667)","(18.0, 22.0, 20.285714285714285)","(41.0, 85.0, 70.2)","(2.6, 3.4, 3.3178571428571426)","(11.0, 16.0, 15.525862068965518)","(13.0, 16.5, 15.807692307692308)"
11-01-2023 20:00:52.693549,"(3.2, 4.3, 4.222777777777778)","(7.5, 7.8, 8.167741935483871)","(12.0, 15.0, 14.538461538461538)","(12.0, 14.0, 13.75)","(101.0, 510.0, 490.0)","(17.0, 22.0, 20.5)","(41.0, 85.0, 60.333333333333336)","(2.7, 3.4, 3.3656716417910446)","(11.0, 16.0, 15.595588235294118)","(13.0, 16.5, 16.09090909090909)"
11-01-2023 20:00:54.253486,"(3.2, 4.3, 4.141142857142857)","(7.5, 8.4, 8.167741935483871)","(12.0, 15.0, 14.538461538461538)","(12.0, 14.0, 13.75)","(101.0, 560.0, 483.33333333333337)","(17.0, 22.0, 20.5)","(41.0, 85.0, 64.0)","(2.7, 3.4, 3.3739999999999997)","(11.0, 16.0, 14.879746835443038)","(13.0, 16.5, 16.09090909090909)"
11-01-2023 20:00:55.865209,"(3.2, 4.3, 4.1553191489361705)","(7.5, 8.4, 8.16)","(12.0, 15.0, 14.538461538461538)","(12.0, 14.0, 13.75)","(101.0, 550.0, 445.0)","(17.0, 22.0, 20.5)","(41.0, 80.0, 59.0)","(2.7, 3.4, 3.48125)","(11.0, 16.0, 14.928571428571429)","(13.0, 16.5, 15.5)"
11-01-2023 20:00:57.432461,"(3.2, 4.2, 4.068292682926829)","(7.5, 8.4, 7.579591836734694)","(12.0, 15.0, 14.538461538461538)","(12.0, 14.0, 13.791666666666666)","(101.0, 540.0, 470.0)","(17.0, 21.0, 20.1)","(41.0, 70.0, 57.0)","(2.7, 3.5, 3.404)","(11.0, 16.0, 14.863636363636363)","(13.0, 16.5, 15.794117647058824)"
11-01-2023 20:00:58.992782,"(3.2, 4.2, 4.176712328767123)","(7.5, 7.8, 7.568421052631579)","(12.0, 15.0, 14.538461538461538)","(12.0, 14.0, 13.807692307692308)","(101.0, 530.0, 470.0)","(17.0, 21.0, 20.1)","(41.0, 75.0, 55.333333333333336)","(2.7, 3.5, 3.402941176470588)","(11.0, 16.0, 14.944444444444445)","(13.0, 16.5, 15.75)"
11-01-2023 20:01:00.789647,"(3.2, 4.2, 4.186111111111111)","(7.5, 7.6, 7.492307692307692)","(12.0, 15.0, 14.56)","(12.0, 14.0, 13.870967741935484)","(101.0, 530.0, 470.0)","(17.0, 21.0, 20.423076923076923)","(41.0, 70.0, 61.2)","(2.7, 3.55, 3.5977011494252875)","(11.0, 15.5, 15.038461538461538)","(13.0, 16.0, 15.88888888888889)"
11-01-2023 20:01:02.646655,"(3.2, 4.2, 4.193023255813953)","(7.0, 7.8, 7.492307692307692)","(12.0, 15.0, 14.89)","(12.0, 14.0, 13.88888888888889)","(101.0, 530.0, 470.0)","(17.0, 21.0, 20.423076923076923)","(41.0, 70.0, 61.2)","(2.7, 3.6, 3.4583333333333335)","(11.0, 15.5, 14.804347826086957)","(13.0, 16.0, 15.75)"
11-01-2023 20:01:04.393203,"(3.2, 4.2, 4.172727272727273)","(7.0, 7.8, 7.538461538461538)","(12.0, 15.0, 14.89795918367347)","(12.0, 14.0, 13.783333333333333)","(101.0, 530.0, 470.0)","(17.0, 21.0, 20.59090909090909)","(41.0, 70.0, 54.375)","(2.7, 3.5, 3.476923076923077)","(11.0, 15.5, 15.798507462686567)","(13.0, 16.0, 15.423076923076923)"
11-01-2023 20:01:06.114034,"(3.2, 4.2, 4.172289156626506)","(7.0, 7.8, 7.539130434782608)","(12.0, 15.0, 14.89795918367347)","(12.0, 14.0, 13.788461538461538)","(101.0, 530.0, 470.0)","(17.0, 21.0, 20.59090909090909)","(41.0, 65.0, 57.91666666666667)","(2.7, 3.55, 3.5887573964497044)","(11.0, 16.0, 15.825203252032521)","(13.0, 16.5, 15.625)"
11-01-2023 20:01:07.755720,"(3.2, 4.2, 4.154601226993865)","(7.0, 7.8, 8.158064516129032)","(12.0, 15.0, 14.829545454545455)","(12.0, 14.0, 13.375)","(101.0, 530.0, 470.0)","(17.0, 21.0, 19.6875)","(41.0, 65.0, 54.0)","(2.7, 3.6, 3.6401960784313725)","(11.0, 16.0, 15.81496062992126)","(13.0, 16.0, 14.818181818181818)"
11-01-2023 20:01:09.397134,"(3.2, 4.2, 4.045569620253165)","(7.0, 8.2, 7.6909090909090905)","(12.0, 15.0, 14.868421052631579)","(12.0, 13.5, 13.41304347826087)","(101.0, 530.0, 470.0)","(17.0, 20.0, 19.384615384615383)","(41.0, 55.0, 69.0)","(2.7, 3.65, 3.784782608695652)","(11.0, 16.0, 15.817796610169491)","(13.0, 15.0, 14.5625)"
11-01-2023 20:01:10.998988,"(3.2, 4.2, 3.9767123287671233)","(7.0, 7.8, 8.425)","(12.0, 15.0, 14.6875)","(12.0, 13.5, 13.26)","(101.0, 530.0, 470.0)","(17.0, 20.0, 17.071428571428573)","(41.0, 75.0, 61.5)","(2.7, 3.8, 3.7375)","(11.0, 16.0, 15.79126213592233)","(13.0, 15.0, 14.214285714285714)"
11-01-2023 20:01:12.610506,"(3.2, 4.1, 3.9375)","(7.0, 8.8, 8.714285714285714)","(12.0, 15.0, 14.583333333333334)","(12.0, 13.5, 13.1)","(101.0, 530.0, 470.0)","(17.0, 18.0, 17.1)","(41.0, 75.0, 61.5)","(2.7, 4.0, 3.8173913043478263)","(11.0, 16.0, 15.79126213592233)","(13.0, 14.5, 13.833333333333334)"
11-01-2023 20:01:14.254403,"(3.2, 4.1, 4.061111111111111)","(7.0, 9.0, 8.714285714285714)","(12.0, 15.0, 14.5)","(12.0, 13.5, 12.9)","(101.0, 530.0, 398.57142857142856)","(17.0, 18.0, 17.289473684210527)","(41.0, 75.0, 61.5)","(2.7, 3.85, 3.6226666666666665)","(11.0, 16.0, 15.79126213592233)","(13.0, 14.5, 13.833333333333334)"
11-01-2023 20:01:15.979914,"(3.2, 4.2, 4.84375)","(7.0, 9.0, 7.923076923076923)","(12.0, 15.0, 16.75)","(12.0, 13.5, 14.125)","(101.0, 520.0, 6766.0)","(17.0, 18.0, 21.25)","(41.0, 75.0, 104.66666666666667)","(2.7, 3.65, 4.535)","(11.0, 16.0, 12.5)","(13.0, 14.5, 13.416666666666666)"
11-01-2023 20:01:17.677646,"(3.2, 5.8, 4.84375)","(7.0, 13.0, 7.923076923076923)","(12.0, 23.0, 13.625)","(12.0, 22.0, 16.25)","(101.0, 99999, 746.6666666666667)","(17.0, 27.0, 21.25)","(41.0, 140.0, 82.0)","(2.7, 8.0, 4.535)","(11.0, 20.0, 12.5)","(13.0, 22.0, 15.0)"
11-01-2023 20:01:19.269828,"(3.2, 5.8, 4.78125)","(7.0, 13.0, 10.67)","(12.0, 23.0, 13.625)","(12.0, 21.0, 16.25)","(101.0, 970.0, 640.0)","(17.0, 27.0, 21.25)","(41.0, 130.0, 77.0)","(2.7, 8.0, 4.275)","(11.0, 20.0, 14.75)","(13.0, 22.0, 18.27777777777778)"
11-01-2023 20:01:20.875569,"(3.2, 5.7, 4.78125)","(7.0, 12.5, 11.09)","(12.0, 23.0, 13.625)","(12.0, 21.0, 16.25)","(101.0, 970.0, 640.0)","(17.0, 27.0, 21.25)","(41.0, 120.0, 67.0)","(2.7, 7.8, 3.533333333333333)","(11.0, 19.5, 17.125)","(13.0, 23.0, 18.27777777777778)"
11-01-2023 20:01:22.462298,"(3.2, 5.7, 5.293103448275862)","(7.0, 12.5, 10.7375)","(12.0, 23.0, 13.625)","(12.0, 21.0, 16.25)","(101.0, 970.0, 475.0)","(17.0, 27.0, 21.25)","(41.0, 100.0, 67.0)","(2.7, 7.0, 4.52)","(11.0, 19.5, 15.0)","(13.0, 23.0, 18.27777777777778)"
11-01-2023 20:01:24.041463,"(3.2, 5.5, 5.467213114754099)","(7.0, 12.5, 10.7375)","(12.0, 23.0, 13.625)","(12.0, 21.0, 16.25)","(101.0, 970.0, 475.0)","(17.0, 27.0, 21.25)","(41.0, 100.0, 67.0)","(2.7, 5.5, 3.8)","(11.0, 20.0, 15.0)","(13.0, 23.0, 18.27777777777778)"
11-01-2023 20:01:25.696332,"(3.2, 5.5, 5.459183673469388)","(7.0, 12.5, 10.7375)","(12.0, 23.0, 12.8)","(12.0, 21.0, 16.25)","(101.0, 970.0, 475.0)","(17.0, 27.0, 21.25)","(41.0, 100.0, 56.0)","(2.7, 4.3, 3.8)","(11.0, 20.0, 15.0)","(13.0, 23.0, 18.27777777777778)"
