,Lightning Jack,Bankx Turbo,Amicus Brief,Pirate Rick,Hes A Fine Man,Payster,Sheltowees Bali,Hiding The Brick
15-12-2022 12:42:36.033657,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.05263157894737)","(1.05, 1.19, 1.1833057851239668)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 30.0, 26.0)","(15.0, 25.0, 23.636363636363637)"
15-12-2022 12:42:37.217716,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.05263157894737)","(1.05, 1.19, 1.1833057851239668)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 30.0, 27.6)","(15.0, 25.0, 23.636363636363637)"
15-12-2022 12:42:38.450963,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.05263157894737)","(1.05, 1.19, 1.1833057851239668)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 30.0, 27.6)","(15.0, 25.0, 23.636363636363637)"
15-12-2022 12:42:39.690829,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.05263157894737)","(1.05, 1.2, 1.18044908616188)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 30.0, 24.470588235294116)","(15.0, 25.0, 23.636363636363637)"
15-12-2022 12:42:40.799478,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.05263157894737)","(1.05, 1.2, 1.18060103626943)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 32.0, 24.470588235294116)","(15.0, 25.0, 23.636363636363637)"
15-12-2022 12:42:41.935121,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.0)","(1.05, 1.2, 1.180760534429599)","(51.0, 160.0, 151.875)","(41.0, 460.0, 386.9230769230769)","(17.0, 32.0, 24.470588235294116)","(15.0, 25.0, 23.2)"
15-12-2022 12:42:43.101013,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180760534429599)","(51.0, 160.0, 156.75)","(41.0, 460.0, 365.0)","(17.0, 32.0, 24.88888888888889)","(15.0, 25.0, 23.2)"
15-12-2022 12:42:44.330721,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180760534429599)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 22.857142857142858)"
15-12-2022 12:42:45.611860,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180760534429599)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 23.666666666666668)"
15-12-2022 12:42:46.917394,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 23.666666666666668)"
15-12-2022 12:42:48.244785,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 23.333333333333332)"
15-12-2022 12:42:49.417137,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 23.333333333333332)"
15-12-2022 12:42:50.537748,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.0)","(15.0, 25.0, 23.333333333333332)"
15-12-2022 12:42:51.712136,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.875)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 155.0)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.63157894736842)","(15.0, 25.0, 23.333333333333332)"
15-12-2022 12:42:52.883768,"(31.0, 65.0, 63.63636363636364)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 156.9047619047619)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.358974358974358)","(15.0, 25.0, 23.88888888888889)"
15-12-2022 12:42:54.123244,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.358974358974358)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:42:55.279198,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.358974358974358)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:42:56.445722,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.4)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:42:57.646152,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.4)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:42:58.876195,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.4)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:43:00.041919,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.180586387434555)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.4)","(15.0, 25.0, 23.26086956521739)"
15-12-2022 12:43:01.244470,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 38.8)","(1.05, 1.2, 1.186043956043956)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 30.4)","(15.0, 25.0, 23.46153846153846)"
15-12-2022 12:43:02.429044,"(31.0, 65.0, 62.27272727272727)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 37.42857142857143)","(1.05, 1.19, 1.183644859813084)","(51.0, 160.0, 151.42857142857144)","(41.0, 460.0, 287.27272727272725)","(17.0, 32.0, 28.8)","(15.0, 25.0, 23.0)"
15-12-2022 12:43:03.592540,"(31.0, 65.0, 53.75)","(31.0, 80.0, 72.0)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1808108108108109)","(51.0, 160.0, 157.6)","(41.0, 460.0, 396.66666666666663)","(17.0, 32.0, 29.53846153846154)","(15.0, 25.0, 24.958333333333332)"
15-12-2022 12:43:04.750184,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1808108108108109)","(51.0, 160.0, 157.6)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 29.53846153846154)","(15.0, 26.0, 24.958333333333332)"
15-12-2022 12:43:05.972385,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1808108108108109)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.63157894736842)","(15.0, 26.0, 24.958333333333332)"
15-12-2022 12:43:07.248059,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.0)","(15.0, 26.0, 24.958333333333332)"
15-12-2022 12:43:08.514832,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.0)","(15.0, 26.0, 24.958333333333332)"
15-12-2022 12:43:09.664564,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.0)","(15.0, 26.0, 24.0)"
15-12-2022 12:43:10.756515,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.0)","(15.0, 26.0, 24.0)"
15-12-2022 12:43:11.867137,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 28.0)","(15.0, 26.0, 24.0)"
15-12-2022 12:43:12.950236,"(31.0, 65.0, 63.23529411764706)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1807692307692308)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 398.7096774193548)","(17.0, 32.0, 29.44)","(15.0, 26.0, 24.0)"
15-12-2022 12:43:13.990533,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.28)","(1.05, 1.19, 1.1823728813559322)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.266666666666666)","(15.0, 26.0, 24.0)"
15-12-2022 12:43:15.067446,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.28)","(1.05, 1.19, 1.1796946564885495)","(51.0, 160.0, 157.69230769230768)","(41.0, 460.0, 365.0)","(17.0, 32.0, 28.266666666666666)","(15.0, 26.0, 24.666666666666668)"
15-12-2022 12:43:16.133190,"(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 72.72727272727272)","(19.0, 40.0, 39.28)","(1.05, 1.19, 1.1675)","(51.0, 160.0, 157.5)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 26.90909090909091)","(15.0, 26.0, 24.18181818181818)"
15-12-2022 12:43:17.240860,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 71.11111111111111)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1657142857142857)","(51.0, 160.0, 157.5)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 26.90909090909091)","(15.0, 26.0, 24.18181818181818)"
15-12-2022 12:43:18.308404,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 71.11111111111111)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1657142857142857)","(51.0, 160.0, 157.5)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 26.90909090909091)","(15.0, 26.0, 24.18181818181818)"
15-12-2022 12:43:19.321059,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 71.11111111111111)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1657142857142857)","(51.0, 160.0, 157.5)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 26.90909090909091)","(15.0, 26.0, 24.285714285714285)"
15-12-2022 12:43:20.299783,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 71.11111111111111)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.1668181818181818)","(51.0, 160.0, 157.5)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 27.2)","(15.0, 26.0, 23.75)"
15-12-2022 12:43:21.243282,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 70.0)","(19.0, 40.0, 39.14285714285714)","(1.05, 1.19, 1.180144927536232)","(51.0, 190.0, 150.0)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 27.2)","(15.0, 26.0, 23.75)"
15-12-2022 12:43:22.250345,"(31.0, 65.0, 60.714285714285715)","(31.0, 80.0, 70.0)","(19.0, 40.0, 37.0)","(1.05, 1.19, 1.1809734513274335)","(51.0, 190.0, 150.0)","(41.0, 460.0, 354.44444444444446)","(17.0, 32.0, 27.2)","(15.0, 26.0, 23.75)"
15-12-2022 12:43:23.320638,"(31.0, 65.0, 53.75)","(31.0, 80.0, 70.0)","(19.0, 40.0, 35.5)","(1.05, 1.19, 1.1809734513274335)","(51.0, 190.0, 150.0)","(41.0, 460.0, 248.88888888888889)","(17.0, 32.0, 27.2)","(15.0, 26.0, 23.75)"
15-12-2022 12:43:24.465239,"(31.0, 65.0, 53.75)","(31.0, 80.0, 70.0)","(19.0, 40.0, 35.5)","(1.05, 1.19, 1.1798295454545453)","(51.0, 190.0, 172.22222222222223)","(41.0, 460.0, 341.25)","(17.0, 32.0, 27.2)","(15.0, 26.0, 23.75)"
15-12-2022 12:43:25.526654,"(31.0, 65.0, 61.25)","(31.0, 80.0, 70.0)","(19.0, 40.0, 38.714285714285715)","(1.05, 1.18, 1.1798295454545453)","(51.0, 190.0, 172.22222222222223)","(41.0, 460.0, 341.25)","(17.0, 32.0, 27.2)","(15.0, 26.0, 24.615384615384617)"
15-12-2022 12:43:26.509217,"(31.0, 65.0, 58.625)","(31.0, 80.0, 70.0)","(19.0, 40.0, 38.714285714285715)","(1.05, 1.18, 1.1798295454545453)","(51.0, 190.0, 172.22222222222223)","(41.0, 460.0, 341.25)","(17.0, 32.0, 24.272727272727273)","(15.0, 26.0, 22.25)"
15-12-2022 12:43:27.520061,"(31.0, 65.0, 58.625)","(31.0, 80.0, 70.0)","(19.0, 40.0, 39.5)","(1.05, 1.18, 1.1614844136566056)","(51.0, 190.0, 180.0)","(41.0, 460.0, 358.66666666666663)","(17.0, 27.0, 24.5)","(15.0, 26.0, 21.416666666666668)"
15-12-2022 12:43:28.612750,"(31.0, 65.0, 52.333333333333336)","(31.0, 80.0, 70.0)","(19.0, 40.0, 38.857142857142854)","(1.05, 1.2, 1.1706752411575563)","(51.0, 190.0, 180.0)","(41.0, 460.0, 358.66666666666663)","(17.0, 27.0, 25.0)","(15.0, 26.0, 15.0)"
15-12-2022 12:43:29.701156,"(31.0, 65.0, 63.86666666666667)","(31.0, 80.0, 71.0)","(19.0, 48.0, 45.33333333333333)","(1.05, 1.2, 1.1807089151450052)","(51.0, 190.0, 180.0)","(41.0, 460.0, 358.66666666666663)","(17.0, 27.0, 25.0)","(15.0, 26.0, 15.0)"
15-12-2022 12:43:30.799358,"(31.0, 65.0, 63.86666666666667)","(31.0, 80.0, 71.0)","(19.0, 48.0, 45.33333333333333)","(1.05, 1.2, 1.1807089151450052)","(51.0, 190.0, 180.0)","(41.0, 460.0, 358.66666666666663)","(17.0, 27.0, 25.0)","(15.0, 26.0, 15.5)"
15-12-2022 12:43:31.953529,"(31.0, 65.0, 63.125)","(31.0, 80.0, 71.0)","(19.0, 55.0, 45.333333333333336)","(1.05, 1.2, 1.1807089151450052)","(51.0, 190.0, 180.0)","(41.0, 460.0, 210.0)","(17.0, 27.0, 25.2)","(15.0, 26.0, 24.53061224489796)"
15-12-2022 12:43:33.052379,"(31.0, 65.0, 63.125)","(31.0, 80.0, 73.33333333333333)","(19.0, 60.0, 45.333333333333336)","(1.05, 1.2, 1.1807089151450052)","(51.0, 190.0, 185.0)","(41.0, 460.0, 323.6363636363636)","(17.0, 27.0, 25.2)","(15.0, 25.0, 23.192307692307693)"
15-12-2022 12:43:34.127135,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 72.5)","(19.0, 70.0, 48.666666666666664)","(1.05, 1.2, 1.1807089151450052)","(51.0, 190.0, 185.0)","(41.0, 460.0, 323.6363636363636)","(18.0, 27.0, 26.75)","(16.0, 24.0, 23.192307692307693)"
15-12-2022 12:43:35.163126,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 72.5)","(19.0, 70.0, 48.666666666666664)","(1.05, 1.2, 1.1711099195710455)","(51.0, 190.0, 185.0)","(41.0, 460.0, 312.0)","(18.0, 32.0, 29.375)","(16.0, 24.0, 15.5)"
15-12-2022 12:43:36.145494,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 77.5)","(19.0, 75.0, 46.22222222222222)","(1.05, 1.2, 1.180739946380697)","(51.0, 190.0, 185.0)","(41.0, 460.0, 312.0)","(18.0, 32.0, 26.4)","(16.0, 24.0, 15.5)"
15-12-2022 12:43:37.226550,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 75.0)","(19.0, 75.0, 46.22222222222222)","(1.05, 1.2, 1.1895833333333332)","(51.0, 190.0, 176.0)","(41.0, 460.0, 312.0)","(18.0, 30.0, 26.4)","(16.0, 24.0, 15.2)"
15-12-2022 12:43:38.368469,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 75.3125)","(19.0, 75.0, 46.22222222222222)","(1.05, 1.19, 1.1895833333333332)","(51.0, 190.0, 176.0)","(41.0, 460.0, 312.0)","(18.0, 30.0, 26.4)","(14.0, 24.0, 19.4)"
15-12-2022 12:43:39.483374,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 71.66666666666666)","(19.0, 75.0, 59.33333333333333)","(1.05, 1.19, 1.1895833333333332)","(51.0, 190.0, 170.0)","(41.0, 460.0, 312.0)","(18.0, 30.0, 25.77777777777778)","(14.0, 23.0, 18.2)"
15-12-2022 12:43:40.575799,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 61.25)","(19.0, 70.0, 59.33333333333333)","(1.05, 1.19, 1.1895833333333332)","(51.0, 190.0, 170.0)","(41.0, 460.0, 312.0)","(18.0, 32.0, 25.875)","(14.0, 23.0, 18.2)"
15-12-2022 12:43:41.611477,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 67.25)","(19.0, 70.0, 59.33333333333333)","(1.05, 1.19, 1.1895833333333332)","(51.0, 190.0, 170.0)","(41.0, 460.0, 312.0)","(18.0, 32.0, 25.875)","(14.0, 23.0, 18.2)"
15-12-2022 12:43:42.686355,"(31.0, 65.0, 64.16666666666667)","(31.0, 80.0, 67.25)","(19.0, 70.0, 59.33333333333333)","(1.05, 1.19, 1.1895833333333332)","(51.0, 190.0, 170.0)","(41.0, 460.0, 312.0)","(18.0, 32.0, 25.875)","(14.0, 23.0, 17.857142857142858)"
15-12-2022 12:43:43.696219,"(31.0, 65.0, 63.333333333333336)","(31.0, 80.0, 48.0)","(19.0, 70.0, 62.0)","(1.05, 1.19, 1.1811811023622047)","(51.0, 190.0, 182.5)","(41.0, 460.0, 338.33333333333337)","(18.0, 32.0, 28.0)","(14.0, 23.0, 18.764705882352942)"
15-12-2022 12:43:44.743694,"(31.0, 65.0, 63.57142857142857)","(31.0, 80.0, 54.666666666666664)","(19.0, 70.0, 62.0)","(1.05, 1.19, 1.1811811023622047)","(51.0, 190.0, 182.5)","(41.0, 460.0, 297.77777777777777)","(18.0, 32.0, 26.90909090909091)","(14.0, 22.0, 17.0625)"
15-12-2022 12:43:45.827382,"(31.0, 65.0, 63.57142857142857)","(31.0, 80.0, 36.0)","(19.0, 75.0, 60.2)","(1.05, 1.19, 1.1811811023622047)","(51.0, 190.0, 182.5)","(41.0, 460.0, 297.77777777777777)","(18.0, 32.0, 25.875)","(14.0, 21.0, 19.454545454545453)"
15-12-2022 12:43:46.909849,"(31.0, 65.0, 63.333333333333336)","(31.0, 80.0, 36.8)","(19.0, 75.0, 60.2)","(1.06, 1.19, 1.1811811023622047)","(51.0, 190.0, 182.5)","(41.0, 460.0, 362.66666666666663)","(18.0, 32.0, 27.5)","(14.0, 20.0, 17.0)"
15-12-2022 12:43:47.975846,"(31.0, 65.0, 63.333333333333336)","(31.0, 80.0, 36.8)","(19.0, 75.0, 60.2)","(1.06, 1.19, 1.1801492537313432)","(51.0, 190.0, 180.0)","(41.0, 460.0, 362.66666666666663)","(18.0, 32.0, 27.5)","(14.0, 20.0, 15.2)"
15-12-2022 12:43:49.102489,"(31.0, 65.0, 63.333333333333336)","(31.0, 75.0, 50.5)","(19.0, 75.0, 60.2)","(1.06, 1.19, 1.1791176470588234)","(51.0, 190.0, 180.0)","(41.0, 460.0, 362.66666666666663)","(18.0, 32.0, 25.0)","(14.0, 20.0, 19.666666666666664)"
15-12-2022 12:43:50.297996,"(31.0, 65.0, 63.333333333333336)","(31.0, 75.0, 50.5)","(19.0, 75.0, 60.2)","(1.06, 1.19, 1.186605504587156)","(51.0, 190.0, 180.0)","(41.0, 460.0, 362.66666666666663)","(18.0, 32.0, 25.0)","(14.0, 20.0, 19.2972972972973)"
15-12-2022 12:43:51.372126,"(31.0, 65.0, 63.333333333333336)","(31.0, 75.0, 50.5)","(19.0, 75.0, 60.2)","(1.06, 1.19, 1.186605504587156)","(51.0, 190.0, 180.0)","(41.0, 460.0, 362.66666666666663)","(18.0, 32.0, 25.0)","(14.0, 20.0, 19.2972972972973)"
15-12-2022 12:43:52.473057,"(31.0, 65.0, 63.333333333333336)","(31.0, 75.0, 50.5)","(19.0, 75.0, 56.5)","(1.06, 1.19, 1.186605504587156)","(51.0, 190.0, 156.66666666666666)","(41.0, 460.0, 314.0)","(18.0, 32.0, 25.0)","(14.0, 20.0, 19.2972972972973)"
15-12-2022 12:43:53.548502,"(31.0, 65.0, 63.333333333333336)","(31.0, 80.0, 37.6)","(19.0, 75.0, 51.6)","(1.06, 1.19, 1.186605504587156)","(51.0, 180.0, 161.25)","(41.0, 460.0, 254.28571428571428)","(18.0, 32.0, 25.0)","(14.0, 20.0, 19.11864406779661)"
15-12-2022 12:43:54.572614,"(31.0, 65.0, 64.375)","(31.0, 80.0, 37.6)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.186605504587156)","(51.0, 180.0, 161.25)","(41.0, 460.0, 254.28571428571428)","(18.0, 32.0, 26.9375)","(14.0, 20.0, 19.11864406779661)"
15-12-2022 12:43:55.617665,"(31.0, 65.0, 64.375)","(31.0, 80.0, 37.6)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.184931506849315)","(51.0, 180.0, 161.25)","(41.0, 460.0, 226.66666666666669)","(18.0, 32.0, 27.666666666666668)","(14.0, 20.0, 15.833333333333334)"
15-12-2022 12:43:56.710758,"(31.0, 65.0, 64.375)","(31.0, 80.0, 48.57142857142857)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.180686274509804)","(51.0, 180.0, 156.66666666666666)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 27.666666666666668)","(14.0, 19.5, 19.39051094890511)"
15-12-2022 12:43:57.733114,"(31.0, 65.0, 63.333333333333336)","(31.0, 80.0, 77.91666666666666)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.180686274509804)","(51.0, 180.0, 153.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 27.666666666666668)","(14.0, 19.5, 18.329268292682926)"
15-12-2022 12:43:58.736619,"(31.0, 65.0, 63.125)","(31.0, 80.0, 47.6)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.1804306220095693)","(51.0, 180.0, 153.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 27.666666666666668)","(14.0, 19.5, 15.5)"
15-12-2022 12:43:59.731605,"(31.0, 65.0, 63.125)","(31.0, 80.0, 47.6)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.1804306220095693)","(51.0, 180.0, 153.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 27.666666666666668)","(13.0, 19.5, 15.5)"
15-12-2022 12:44:00.701098,"(31.0, 65.0, 63.125)","(31.0, 70.0, 45.0)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.1804306220095693)","(51.0, 180.0, 153.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 27.666666666666668)","(13.0, 19.5, 15.833333333333334)"
15-12-2022 12:44:01.755847,"(31.0, 80.0, 71.0)","(31.0, 70.0, 47.5)","(19.0, 75.0, 44.666666666666664)","(1.06, 1.19, 1.1821787709497207)","(51.0, 180.0, 150.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 30.0, 28.6)","(13.0, 19.5, 18.0)"
15-12-2022 12:44:02.832062,"(31.0, 80.0, 65.0)","(31.0, 70.0, 38.5)","(19.0, 70.0, 54.0)","(1.06, 1.19, 1.1823163841807909)","(51.0, 180.0, 150.0)","(41.0, 460.0, 226.66666666666669)","(18.0, 29.0, 27.0)","(13.0, 19.0, 17.625)"
15-12-2022 12:44:03.962602,"(31.0, 80.0, 65.0)","(31.0, 75.0, 52.0)","(19.0, 70.0, 35.833333333333336)","(1.06, 1.19, 1.1845333333333332)","(51.0, 180.0, 86.25)","(41.0, 490.0, 163.75)","(18.0, 28.0, 27.0)","(13.0, 19.0, 15.45)"
15-12-2022 12:44:04.952939,"(31.0, 95.0, 68.33333333333333)","(31.0, 75.0, 51.0)","(19.0, 70.0, 33.142857142857146)","(1.06, 1.19, 1.1709302325581394)","(51.0, 180.0, 122.5)","(41.0, 490.0, 5005.5)","(18.0, 28.0, 45.5)","(13.0, 20.0, 16.1)"
15-12-2022 12:44:06.015743,"(31.0, 730.0, 371.0)","(31.0, 580.0, 295.5)","(19.0, 80.0, 45.5)","(1.06, 1.2, 1.5333247289623129)","(51.0, 190.0, 129.33333333333331)","(41.0, 99999, 6668.666666666667)","(18.0, 80.0, 76.38571428571429)","(13.0, 38.0, 17.659999999999997)"
15-12-2022 12:44:07.053297,"(31.0, 580.0, 388.5)","(31.0, 580.0, 508.075)","(19.0, 80.0, 78.69137931034483)","(1.06, 1.55, 1.247029702970297)","(51.0, 190.0, 161.5)","(41.0, 99999, 8336.0)","(18.0, 80.0, 45.0)","(13.0, 38.0, 27.333333333333332)"
15-12-2022 12:44:08.043331,"(31.0, 580.0, 485.41666666666663)","(31.0, 150.0, 126.75)","(19.0, 80.0, 45.0)","(1.06, 1.55, 1.4707142857142856)","(51.0, 190.0, 161.5)","(41.0, 99999, 8336.0)","(18.0, 80.0, 45.0)","(13.0, 36.0, 27.333333333333332)"
