,My Fathers Son,Galloping Speed,Midnight Rocker,Valor Bale,My Bonneville,Greysynd Shock,Zipping Crusader,Apache Shout
07-01-2023 19:46:43.744532,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:44.749473,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:45.813932,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:46.846801,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:47.994189,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:49.102464,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.2644444444444445)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:50.235452,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.7, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:51.404998,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:52.512956,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:53.574921,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:54.629237,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:55.627509,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 19.666666666666668)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:56.654806,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:57.706700,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:58.747029,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:46:59.740906,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:00.817198,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:01.913472,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:03.040869,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:04.150157,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:05.247064,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:06.419568,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:07.599165,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:08.713767,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:09.781373,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:10.856487,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:11.854395,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:12.905794,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:14.017263,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:15.190798,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:16.442474,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:17.632622,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:18.868846,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:19.953900,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:21.000000,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:22.053295,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:23.092883,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:24.162594,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:25.232430,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:26.294163,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:27.298901,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:28.333896,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:29.349810,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:30.404205,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:31.514608,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:32.735978,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:33.858475,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:34.948757,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:35.997427,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:36.958060,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:37.967493,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:39.029722,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:40.153693,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:41.239476,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:42.294147,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:43.268113,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:44.211434,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:45.196284,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.1395652173913042)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:46.268262,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 9.225)","(2.35, 3.75, 3.0704166666666666)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.311111111111112)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:47.361115,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.6, 7.6850000000000005)","(2.35, 3.65, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.0, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:48.393820,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:49.477324,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:50.596178,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:51.719462,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:52.940793,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:54.064196,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:55.104335,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:56.126140,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:57.184286,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:58.158602,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:47:59.258335,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:00.385896,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:01.494902,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:02.530510,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:03.647703,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:04.661547,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:05.680320,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:06.660130,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:07.635811,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:08.636808,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.45, 3.178125)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:09.623333,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.4, 3.1105882352941174)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:10.625336,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.4, 3.1105882352941174)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
07-01-2023 19:48:11.779397,"(51.0, 500.0, 450.0)","(71.0, 580.0, 457.5)","(4.4, 9.8, 7.6850000000000005)","(2.35, 3.4, 3.1105882352941174)","(3.7, 4.5, 4.449090909090909)","(5.5, 9.2, 7.4222222222222225)","(13.0, 30.0, 25.571428571428573)","(12.0, 24.0, 23.858695652173914)"
