,Soopat,Jumping Power Two,Lavish Lady,So Extra,The Mitchell Snail,Empress Cleopatra,Jackal,Rust,Colonel Von Trapp
12-01-2023 12:27:52.262357,"(2.45, 2.86, 2.831590909090909)","(1.9, 2.12, 2.1)","(13.0, 22.0, 20.17391304347826)","(7.5, 11.0, 10.5875)","(61.0, 130.0, 111.81818181818181)","(91.0, 260.0, 220.0)","(91.0, 210.0, 133.33333333333334)","(101.0, 210.0, 182.5)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:53.387786,"(2.45, 2.86, 2.8325274725274725)","(1.9, 2.12, 2.1010526315789475)","(13.0, 22.0, 19.71276595744681)","(7.5, 11.0, 10.5875)","(61.0, 130.0, 111.81818181818181)","(91.0, 240.0, 225.0)","(91.0, 200.0, 127.77777777777777)","(101.0, 190.0, 171.25)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:54.501273,"(2.45, 2.86, 2.8325274725274725)","(1.9, 2.12, 2.1046808510638297)","(13.0, 22.0, 19.71276595744681)","(7.5, 11.0, 10.5875)","(61.0, 130.0, 111.81818181818181)","(91.0, 240.0, 290.0)","(91.0, 190.0, 145.0)","(101.0, 190.0, 171.25)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:55.609625,"(2.45, 2.86, 2.835247524752475)","(1.9, 2.12, 2.1081318681318684)","(13.0, 22.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 111.81818181818181)","(91.0, 370.0, 247.5)","(91.0, 170.0, 132.5)","(101.0, 190.0, 166.66666666666666)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:56.744837,"(2.45, 2.94, 2.874757281553398)","(1.9, 2.1, 2.0986206896551725)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 111.81818181818181)","(91.0, 360.0, 241.11111111111111)","(91.0, 170.0, 126.66666666666667)","(101.0, 180.0, 166.66666666666666)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:57.794889,"(2.4, 2.94, 2.874757281553398)","(1.9, 2.1, 2.0986206896551725)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 111.81818181818181)","(91.0, 350.0, 245.0)","(91.0, 160.0, 126.66666666666667)","(101.0, 180.0, 170.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:27:58.954473,"(2.4, 2.94, 2.8755102040816327)","(1.9, 2.1, 2.0986206896551725)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 350.0, 270.0)","(91.0, 160.0, 126.66666666666667)","(101.0, 180.0, 170.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:00.220639,"(2.45, 2.94, 2.8761702127659574)","(1.9, 2.1, 2.0986206896551725)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 330.0, 265.0)","(91.0, 160.0, 126.66666666666667)","(101.0, 180.0, 170.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:01.391047,"(2.45, 2.94, 2.8610526315789473)","(1.9, 2.1, 2.0986206896551725)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.668965517241379)","(61.0, 130.0, 112.6086956521739)","(91.0, 320.0, 255.0)","(91.0, 160.0, 124.28571428571429)","(101.0, 180.0, 170.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:02.599279,"(2.45, 2.94, 2.9255072463768115)","(1.9, 2.1, 2.106666666666667)","(13.0, 21.0, 19.484848484848484)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 300.0, 230.0)","(91.0, 150.0, 127.5)","(101.0, 180.0, 142.5)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:03.819944,"(2.45, 2.96, 2.9343396226415095)","(1.9, 2.12, 2.100714285714286)","(13.0, 21.0, 19.484848484848484)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 300.0, 221.25)","(91.0, 150.0, 125.0)","(101.0, 180.0, 153.33333333333334)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:04.896185,"(2.45, 2.96, 2.9055999999999997)","(1.9, 2.08, 2.0700000000000003)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 300.0, 221.25)","(91.0, 140.0, 125.0)","(101.0, 170.0, 153.33333333333334)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:05.968481,"(2.45, 2.98, 2.960738007380074)","(1.9, 2.08, 2.0700000000000003)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.85)","(61.0, 130.0, 112.6086956521739)","(91.0, 280.0, 233.33333333333334)","(91.0, 140.0, 125.0)","(101.0, 170.0, 155.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:07.052087,"(2.45, 2.98, 2.9608264462809917)","(1.9, 2.08, 2.0700000000000003)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.16923076923077)","(61.0, 130.0, 112.6086956521739)","(81.0, 280.0, 220.0)","(91.0, 140.0, 121.42857142857143)","(101.0, 170.0, 151.11111111111111)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:08.267510,"(2.45, 2.98, 2.9608264462809917)","(1.9, 2.08, 2.0700000000000003)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.060869565217391)","(61.0, 130.0, 112.6086956521739)","(81.0, 280.0, 226.66666666666666)","(91.0, 130.0, 121.42857142857143)","(101.0, 160.0, 151.11111111111111)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:09.487836,"(2.45, 2.98, 2.9609389671361503)","(1.9, 2.08, 2.0700000000000003)","(13.0, 21.0, 19.61111111111111)","(7.5, 11.0, 10.060869565217391)","(61.0, 130.0, 112.6086956521739)","(81.0, 260.0, 217.14285714285714)","(91.0, 130.0, 122.5)","(101.0, 160.0, 135.0)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:10.651149,"(2.45, 2.98, 2.9609389671361503)","(1.9, 2.08, 2.057733990147783)","(13.0, 21.0, 19.369230769230768)","(7.5, 11.0, 9.969014084507043)","(61.0, 130.0, 112.6086956521739)","(81.0, 260.0, 218.0)","(91.0, 130.0, 122.5)","(101.0, 160.0, 147.5)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:11.755442,"(2.45, 2.98, 2.9609389671361503)","(1.9, 2.08, 2.054606741573034)","(13.0, 21.0, 19.31111111111111)","(7.5, 11.0, 9.969014084507043)","(61.0, 130.0, 112.6086956521739)","(81.0, 250.0, 225.0)","(91.0, 130.0, 122.5)","(101.0, 160.0, 150.9090909090909)","(101.0, 510.0, 468.57142857142856)"
12-01-2023 12:28:12.853527,"(2.45, 2.98, 2.9609389671361503)","(1.9, 2.08, 2.054606741573034)","(13.0, 21.0, 19.333333333333332)","(7.5, 11.0, 9.969014084507043)","(61.0, 130.0, 114.76190476190476)","(81.0, 240.0, 351.25)","(91.0, 130.0, 198.0)","(101.0, 160.0, 150.0)","(101.0, 510.0, 415.0)"
12-01-2023 12:28:13.922030,"(2.45, 2.98, 2.845943396226415)","(1.85, 2.06, 2.058840579710145)","(13.0, 21.0, 19.41176470588235)","(7.5, 11.0, 9.965517241379311)","(61.0, 130.0, 117.6923076923077)","(91.0, 380.0, 317.5)","(91.0, 220.0, 176.66666666666669)","(101.0, 160.0, 150.9090909090909)","(101.0, 610.0, 415.0)"
12-01-2023 12:28:15.046421,"(2.45, 2.96, 2.9215384615384616)","(1.85, 2.08, 2.055204678362573)","(13.0, 21.0, 19.7)","(7.5, 11.0, 10.196969696969697)","(61.0, 130.0, 116.0)","(91.0, 370.0, 201.66666666666666)","(91.0, 210.0, 182.0)","(101.0, 160.0, 150.9090909090909)","(101.0, 610.0, 415.0)"
12-01-2023 12:28:16.244949,"(2.45, 2.96, 2.9085714285714284)","(1.85, 2.08, 2.055204678362573)","(13.0, 21.0, 19.945945945945947)","(7.5, 11.0, 10.196969696969697)","(61.0, 130.0, 116.0)","(91.0, 360.0, 210.0)","(91.0, 200.0, 163.33333333333334)","(101.0, 160.0, 150.9090909090909)","(101.0, 610.0, 330.0)"
12-01-2023 12:28:17.449294,"(2.45, 2.96, 2.8986363636363635)","(1.85, 2.08, 2.055204678362573)","(13.0, 21.0, 19.945945945945947)","(7.5, 11.0, 10.8125)","(61.0, 130.0, 116.0)","(91.0, 360.0, 276.0)","(91.0, 190.0, 166.0)","(101.0, 160.0, 154.73684210526315)","(101.0, 990.0, 693.75)"
12-01-2023 12:28:18.688871,"(2.45, 2.96, 2.8760714285714286)","(1.85, 2.08, 2.055204678362573)","(13.0, 21.0, 19.945945945945947)","(7.5, 11.5, 10.8125)","(61.0, 130.0, 116.0)","(91.0, 340.0, 251.11111111111111)","(91.0, 180.0, 141.11111111111111)","(101.0, 160.0, 154.73684210526315)","(101.0, 990.0, 481.8181818181818)"
12-01-2023 12:28:19.882646,"(2.45, 2.96, 2.8760714285714286)","(1.85, 2.08, 2.0544444444444445)","(13.0, 20.0, 19.517241379310345)","(7.5, 11.5, 10.71875)","(61.0, 130.0, 116.0)","(91.0, 340.0, 246.66666666666669)","(91.0, 180.0, 136.66666666666666)","(101.0, 160.0, 154.73684210526315)","(101.0, 510.0, 481.8181818181818)"
12-01-2023 12:28:21.144639,"(2.45, 2.96, 2.9293478260869565)","(1.85, 2.08, 2.0671090047393363)","(13.0, 20.0, 19.295454545454547)","(7.5, 11.5, 10.41566265060241)","(61.0, 130.0, 117.27272727272728)","(91.0, 330.0, 273.3333333333333)","(91.0, 170.0, 128.46153846153845)","(101.0, 160.0, 154.73684210526315)","(101.0, 510.0, 481.8181818181818)"
12-01-2023 12:28:22.349066,"(2.45, 2.96, 2.9293478260869565)","(1.85, 2.08, 2.0671090047393363)","(13.0, 20.0, 19.295454545454547)","(7.5, 11.5, 10.319444444444445)","(61.0, 130.0, 118.33333333333333)","(101.0, 320.0, 306.6666666666667)","(91.0, 170.0, 144.28571428571428)","(101.0, 160.0, 154.73684210526315)","(101.0, 510.0, 360.0)"
12-01-2023 12:28:23.522180,"(2.45, 2.96, 2.9293478260869565)","(1.85, 2.08, 2.0671090047393363)","(13.0, 20.0, 19.24390243902439)","(7.5, 11.5, 10.319444444444445)","(61.0, 130.0, 118.33333333333333)","(101.0, 370.0, 300.0)","(91.0, 170.0, 136.66666666666666)","(101.0, 160.0, 154.44444444444446)","(101.0, 510.0, 360.0)"
12-01-2023 12:28:24.671242,"(2.45, 2.96, 2.9208333333333334)","(1.85, 2.08, 2.0460000000000003)","(13.0, 20.0, 19.24390243902439)","(7.5, 11.5, 10.319444444444445)","(61.0, 130.0, 118.33333333333333)","(101.0, 360.0, 260.0)","(91.0, 150.0, 127.77777777777777)","(101.0, 160.0, 360.0)","(101.0, 510.0, 360.0)"
12-01-2023 12:28:25.822806,"(2.45, 2.96, 2.9191304347826086)","(1.85, 2.08, 2.046153846153846)","(13.0, 20.0, 19.060606060606062)","(7.5, 11.5, 10.22549019607843)","(61.0, 130.0, 118.33333333333333)","(101.0, 360.0, 243.75)","(91.0, 150.0, 127.14285714285714)","(101.0, 420.0, 368.18181818181813)","(101.0, 510.0, 360.0)"
12-01-2023 12:28:26.989495,"(2.45, 2.96, 2.912203389830508)","(1.85, 2.08, 2.071875)","(13.0, 20.0, 19.24390243902439)","(7.5, 10.5, 10.28048780487805)","(61.0, 130.0, 118.33333333333333)","(101.0, 350.0, 292.5)","(91.0, 140.0, 122.0)","(101.0, 390.0, 233.33333333333331)","(101.0, 510.0, 303.3333333333333)"
12-01-2023 12:28:28.112216,"(2.45, 2.96, 2.912203389830508)","(1.85, 2.08, 2.0723529411764705)","(13.0, 20.0, 19.24390243902439)","(7.5, 10.5, 10.328125)","(61.0, 130.0, 123.0)","(101.0, 330.0, 285.0)","(91.0, 140.0, 130.0)","(101.0, 380.0, 265.0)","(101.0, 490.0, 345.0)"
12-01-2023 12:28:29.209421,"(2.45, 2.96, 2.9432)","(1.85, 2.04, 2.0355670103092782)","(13.0, 20.0, 19.323529411764707)","(7.5, 10.5, 10.328125)","(61.0, 130.0, 123.0)","(101.0, 320.0, 223.33333333333334)","(91.0, 140.0, 182.72727272727275)","(101.0, 370.0, 226.66666666666669)","(101.0, 480.0, 277.5)"
12-01-2023 12:28:30.379362,"(2.45, 2.96, 2.8951724137931034)","(1.85, 2.08, 2.0656)","(13.0, 20.0, 19.285714285714285)","(7.5, 10.5, 9.999137931034483)","(61.0, 130.0, 114.0)","(101.0, 310.0, 255.0)","(91.0, 210.0, 160.0)","(101.0, 360.0, 223.33333333333331)","(101.0, 480.0, 296.6666666666667)"
12-01-2023 12:28:31.597814,"(2.45, 2.96, 2.8951724137931034)","(1.85, 2.08, 2.0610169491525423)","(13.0, 20.0, 19.285714285714285)","(7.5, 10.5, 9.999137931034483)","(61.0, 130.0, 114.0)","(101.0, 300.0, 290.0)","(91.0, 200.0, 182.85714285714286)","(101.0, 350.0, 192.5)","(101.0, 470.0, 275.0)"
12-01-2023 12:28:32.759748,"(2.45, 2.94, 2.918823529411765)","(1.85, 2.08, 2.062222222222222)","(13.0, 20.0, 19.285714285714285)","(7.5, 10.5, 9.990291262135923)","(61.0, 130.0, 114.0)","(101.0, 310.0, 270.0)","(91.0, 200.0, 171.25)","(101.0, 350.0, 266.875)","(101.0, 470.0, 306.6666666666667)"
12-01-2023 12:28:33.922719,"(2.45, 2.94, 2.9070588235294115)","(1.85, 2.1, 2.093571428571429)","(13.0, 20.0, 19.285714285714285)","(7.5, 10.5, 9.925)","(61.0, 130.0, 114.0)","(101.0, 290.0, 296.6666666666667)","(91.0, 190.0, 197.14285714285714)","(101.0, 350.0, 271.7647058823529)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:35.209789,"(2.45, 2.94, 2.9195348837209303)","(1.85, 2.1, 2.0836363636363635)","(13.0, 20.0, 19.0625)","(7.5, 10.0, 9.925)","(61.0, 130.0, 114.0)","(101.0, 340.0, 311.1111111111111)","(91.0, 220.0, 183.75)","(101.0, 350.0, 271.7647058823529)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:36.398451,"(2.45, 2.94, 2.9195348837209303)","(1.85, 2.1, 2.0836363636363635)","(13.0, 20.0, 19.0625)","(7.5, 10.0, 9.857971014492755)","(61.0, 130.0, 114.0)","(101.0, 340.0, 314.0)","(91.0, 210.0, 186.66666666666666)","(101.0, 350.0, 271.7647058823529)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:37.567681,"(2.45, 2.94, 2.937209302325581)","(1.85, 2.1, 2.0841176470588234)","(13.0, 20.0, 19.0625)","(7.5, 10.0, 9.952702702702704)","(61.0, 130.0, 114.0)","(101.0, 340.0, 306.0)","(91.0, 210.0, 189.0909090909091)","(101.0, 350.0, 242.6086956521739)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:38.633753,"(2.45, 2.94, 2.9299999999999997)","(1.85, 2.1, 2.0854054054054054)","(13.0, 20.0, 19.0625)","(7.5, 10.0, 9.905405405405405)","(61.0, 130.0, 115.88235294117646)","(91.0, 330.0, 250.0)","(91.0, 200.0, 183.63636363636363)","(101.0, 350.0, 188.57142857142858)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:39.804816,"(2.45, 2.94, 2.9299999999999997)","(1.85, 2.1, 2.08990099009901)","(13.0, 20.0, 19.0625)","(7.5, 10.0, 9.91025641025641)","(61.0, 130.0, 116.25)","(91.0, 330.0, 298.0)","(91.0, 200.0, 183.63636363636363)","(101.0, 200.0, 188.57142857142858)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:41.016409,"(2.45, 2.94, 2.9299999999999997)","(1.85, 2.1, 2.0886666666666667)","(13.0, 20.0, 19.076923076923077)","(7.5, 10.0, 9.972)","(61.0, 130.0, 115.0)","(91.0, 320.0, 245.0)","(91.0, 200.0, 181.53846153846155)","(101.0, 200.0, 187.14285714285714)","(101.0, 500.0, 355.0)"
12-01-2023 12:28:42.250789,"(2.45, 2.98, 2.8873891625615764)","(1.85, 2.1, 2.0603478260869568)","(13.0, 20.0, 18.655172413793103)","(7.5, 10.0, 9.941666666666666)","(61.0, 130.0, 118.0)","(91.0, 320.0, 298.75)","(91.0, 200.0, 166.66666666666666)","(101.0, 200.0, 191.8181818181818)","(101.0, 500.0, 306.6666666666667)"
12-01-2023 12:28:43.427135,"(2.45, 2.98, 2.8873891625615764)","(1.85, 2.1, 2.0603478260869568)","(13.0, 20.0, 18.655172413793103)","(7.5, 10.0, 9.967741935483872)","(61.0, 130.0, 120.52631578947368)","(91.0, 310.0, 326.6666666666667)","(91.0, 200.0, 160.0)","(101.0, 200.0, 193.57142857142856)","(101.0, 500.0, 287.5)"
12-01-2023 12:28:44.536365,"(2.45, 2.96, 2.907906976744186)","(1.85, 2.1, 2.0568)","(13.0, 20.0, 18.655172413793103)","(7.5, 10.0, 9.967741935483872)","(61.0, 130.0, 117.72727272727272)","(91.0, 380.0, 246.66666666666666)","(91.0, 200.0, 160.0)","(101.0, 200.0, 193.57142857142856)","(101.0, 520.0, 310.0)"
12-01-2023 12:28:45.629706,"(2.45, 2.96, 2.91)","(1.85, 2.1, 2.0880952380952382)","(13.0, 20.0, 18.655172413793103)","(7.5, 10.0, 9.982758620689655)","(61.0, 130.0, 120.52631578947368)","(91.0, 380.0, 257.27272727272725)","(91.0, 200.0, 160.0)","(101.0, 200.0, 193.57142857142856)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:46.697140,"(2.45, 2.96, 2.9)","(1.85, 2.1, 2.0880952380952382)","(13.0, 20.0, 18.64516129032258)","(7.5, 10.5, 9.912500000000001)","(61.0, 130.0, 120.52631578947368)","(91.0, 380.0, 255.55555555555554)","(91.0, 200.0, 185.71428571428572)","(101.0, 200.0, 193.57142857142856)","(101.0, 510.0, 360.0)"
12-01-2023 12:28:47.867711,"(2.45, 2.96, 2.9055319148936167)","(1.85, 2.1, 2.093961352657005)","(13.0, 20.0, 18.852941176470587)","(7.5, 11.0, 10.069767441860465)","(61.0, 130.0, 121.0)","(101.0, 380.0, 302.22222222222223)","(91.0, 200.0, 188.88888888888889)","(101.0, 200.0, 193.57142857142856)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:49.039334,"(2.45, 2.92, 2.9055072463768115)","(1.85, 2.1, 2.0437714285714286)","(13.0, 20.0, 19.24137931034483)","(7.5, 11.0, 10.433333333333334)","(61.0, 130.0, 117.14285714285714)","(101.0, 380.0, 280.0)","(91.0, 200.0, 194.44444444444446)","(101.0, 200.0, 195.71428571428572)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:50.180785,"(2.45, 2.96, 2.9320481927710844)","(1.85, 2.08, 2.0360714285714288)","(13.0, 20.0, 19.24137931034483)","(7.5, 11.0, 10.433333333333334)","(61.0, 120.0, 116.25)","(101.0, 380.0, 311.42857142857144)","(91.0, 200.0, 180.0)","(101.0, 200.0, 195.71428571428572)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:51.390498,"(2.45, 2.96, 2.9346534653465346)","(1.85, 2.08, 2.02875)","(13.0, 20.0, 19.333333333333332)","(7.5, 11.0, 10.341935483870968)","(61.0, 120.0, 122.0)","(101.0, 380.0, 300.0)","(91.0, 200.0, 194.28571428571428)","(101.0, 200.0, 195.71428571428572)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:52.601751,"(2.45, 2.96, 2.9285245901639345)","(1.85, 2.08, 2.04944099378882)","(13.0, 20.0, 19.333333333333332)","(7.5, 10.5, 10.416666666666666)","(61.0, 130.0, 128.0)","(101.0, 380.0, 292.0)","(91.0, 200.0, 194.28571428571428)","(101.0, 200.0, 195.71428571428572)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:53.753608,"(2.45, 2.94, 2.93625)","(1.85, 2.04, 2.0338967136150234)","(13.0, 20.0, 19.56)","(7.5, 10.5, 10.371212121212121)","(61.0, 140.0, 122.5)","(101.0, 380.0, 313.3333333333333)","(91.0, 200.0, 194.28571428571428)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:54.888005,"(2.45, 2.96, 2.951578947368421)","(1.85, 2.04, 2.034090909090909)","(13.0, 20.0, 19.56)","(7.5, 10.5, 10.358333333333333)","(61.0, 130.0, 124.0)","(101.0, 380.0, 252.0)","(91.0, 200.0, 190.0)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:56.040644,"(2.45, 2.96, 2.942222222222222)","(1.85, 2.04, 2.033867924528302)","(13.0, 20.0, 19.56)","(7.5, 10.5, 10.345454545454546)","(61.0, 140.0, 125.0)","(101.0, 380.0, 326.6666666666667)","(91.0, 200.0, 190.0)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:57.276427,"(2.5, 2.96, 2.942222222222222)","(1.85, 2.04, 2.0307692307692307)","(14.0, 20.0, 19.56)","(8.0, 10.5, 10.381944444444445)","(71.0, 140.0, 124.0)","(101.0, 370.0, 305.0)","(101.0, 200.0, 173.75)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:58.440881,"(2.5, 2.96, 2.952558139534884)","(1.85, 2.04, 2.02875)","(14.0, 20.0, 19.352941176470587)","(8.0, 10.5, 10.388157894736842)","(71.0, 140.0, 137.08333333333334)","(101.0, 370.0, 330.0)","(101.0, 200.0, 173.75)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:28:59.567213,"(2.5, 2.96, 2.9466666666666668)","(1.85, 2.04, 2.0286857142857144)","(14.0, 20.0, 19.352941176470587)","(8.0, 10.5, 10.388157894736842)","(71.0, 140.0, 137.5)","(101.0, 370.0, 330.0)","(91.0, 200.0, 173.75)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:29:00.669222,"(2.5, 2.96, 2.9466666666666668)","(1.85, 2.04, 2.0337735849056604)","(14.0, 20.0, 19.352941176470587)","(8.0, 10.5, 10.388157894736842)","(71.0, 140.0, 185.0)","(101.0, 370.0, 330.0)","(91.0, 200.0, 173.75)","(101.0, 200.0, 195.3846153846154)","(101.0, 510.0, 285.0)"
12-01-2023 12:29:01.755994,"(2.5, 2.96, 2.9466666666666668)","(1.85, 2.04, 2.0284883720930234)","(14.0, 20.0, 19.352941176470587)","(8.0, 10.5, 10.373417721518987)","(71.0, 230.0, 202.0)","(101.0, 370.0, 330.0)","(91.0, 200.0, 177.5)","(101.0, 200.0, 195.71428571428572)","(101.0, 510.0, 285.0)"
12-01-2023 12:29:02.920273,"(2.5, 2.94, 2.9238709677419354)","(1.85, 2.04, 2.026530612244898)","(14.0, 20.0, 19.479166666666668)","(8.0, 10.5, 10.39795918367347)","(71.0, 220.0, 195.33333333333334)","(101.0, 370.0, 330.0)","(91.0, 200.0, 177.5)","(101.0, 200.0, 190.0)","(101.0, 510.0, 360.0)"
12-01-2023 12:29:04.111328,"(2.5, 2.92, 2.9048557692307693)","(1.85, 2.04, 2.026622516556291)","(14.0, 20.0, 19.560606060606062)","(8.0, 10.5, 10.448863636363637)","(71.0, 200.0, 160.0)","(101.0, 370.0, 300.0)","(91.0, 200.0, 178.57142857142858)","(101.0, 200.0, 196.0)","(101.0, 500.0, 482.72727272727275)"
12-01-2023 12:29:05.305358,"(2.5, 2.92, 2.9033429394812678)","(1.85, 2.04, 2.026622516556291)","(14.0, 20.0, 19.560606060606062)","(8.0, 10.5, 10.433823529411764)","(71.0, 200.0, 175.0)","(101.0, 380.0, 305.0)","(91.0, 200.0, 178.57142857142858)","(101.0, 200.0, 297.5)","(101.0, 510.0, 473.6363636363636)"
12-01-2023 12:29:06.476640,"(2.5, 2.92, 2.9039444444444444)","(1.85, 2.04, 2.034925373134328)","(14.0, 20.0, 19.033333333333335)","(8.0, 10.5, 10.433823529411764)","(71.0, 190.0, 166.0)","(101.0, 380.0, 330.0)","(91.0, 200.0, 178.0)","(101.0, 330.0, 270.0)","(101.0, 500.0, 365.0)"
12-01-2023 12:29:07.581703,"(2.5, 2.92, 2.904891640866873)","(1.85, 2.02, 2.0158490566037734)","(14.0, 20.0, 19.09090909090909)","(8.0, 11.0, 10.75)","(71.0, 190.0, 166.0)","(101.0, 370.0, 350.0)","(91.0, 190.0, 175.0)","(101.0, 330.0, 280.0)","(101.0, 500.0, 316.6666666666667)"
12-01-2023 12:29:08.697667,"(2.5, 2.92, 2.903741935483871)","(1.85, 2.02, 2.0161797752808988)","(14.0, 20.0, 18.864864864864863)","(8.0, 11.0, 10.88888888888889)","(71.0, 190.0, 148.0)","(101.0, 380.0, 350.0)","(91.0, 190.0, 184.28571428571428)","(101.0, 340.0, 237.14285714285714)","(101.0, 490.0, 273.3333333333333)"
12-01-2023 12:29:09.853188,"(2.5, 2.92, 2.910473186119874)","(1.85, 2.02, 2.0161904761904763)","(14.0, 20.0, 19.529850746268657)","(8.0, 11.0, 10.766666666666667)","(71.0, 180.0, 155.0)","(101.0, 380.0, 316.0)","(91.0, 210.0, 185.0)","(101.0, 340.0, 293.57142857142856)","(101.0, 490.0, 439.09090909090907)"
12-01-2023 12:29:11.048915,"(2.5, 2.92, 2.893391304347826)","(1.85, 2.02, 2.0195095367847413)","(14.0, 20.0, 19.5078125)","(8.0, 11.0, 10.804347826086957)","(71.0, 180.0, 156.66666666666666)","(101.0, 380.0, 324.0)","(91.0, 200.0, 185.0)","(101.0, 340.0, 265.0)","(101.0, 490.0, 460.0)"
12-01-2023 12:29:12.288358,"(2.5, 2.9, 2.894418604651163)","(1.85, 2.02, 2.0193898305084748)","(14.0, 20.0, 19.434782608695652)","(8.0, 11.5, 10.629032258064516)","(71.0, 180.0, 152.5)","(101.0, 380.0, 333.3333333333333)","(91.0, 200.0, 197.14285714285714)","(101.0, 340.0, 248.33333333333334)","(101.0, 510.0, 475.83333333333337)"
12-01-2023 12:29:13.538145,"(2.5, 2.92, 2.898197424892704)","(1.85, 2.02, 2.009617151607963)","(14.0, 19.5, 19.65909090909091)","(8.0, 11.5, 10.223756906077348)","(71.0, 180.0, 152.5)","(101.0, 380.0, 330.0)","(91.0, 200.0, 193.33333333333334)","(101.0, 340.0, 272.8571428571429)","(101.0, 500.0, 290.0)"
12-01-2023 12:29:14.737101,"(2.5, 2.92, 2.9402857142857144)","(1.85, 2.04, 2.0264670658682635)","(14.0, 20.0, 19.76923076923077)","(8.0, 10.5, 10.25)","(71.0, 160.0, 146.25)","(101.0, 370.0, 330.0)","(91.0, 200.0, 186.66666666666666)","(101.0, 330.0, 248.75)","(101.0, 500.0, 274.0)"
12-01-2023 12:29:15.865721,"(2.5, 2.96, 2.936103896103896)","(1.85, 2.04, 2.0264670658682635)","(14.0, 20.0, 19.76923076923077)","(8.0, 10.5, 10.272058823529411)","(71.0, 160.0, 149.0)","(101.0, 370.0, 336.0)","(91.0, 190.0, 186.66666666666666)","(101.0, 330.0, 252.0)","(101.0, 490.0, 316.6666666666667)"
12-01-2023 12:29:16.915112,"(2.5, 2.92, 2.913612565445026)","(1.85, 2.04, 2.029789156626506)","(14.0, 20.0, 19.76923076923077)","(8.0, 10.5, 10.272058823529411)","(71.0, 160.0, 148.57142857142858)","(101.0, 360.0, 337.5)","(91.0, 190.0, 187.27272727272728)","(101.0, 330.0, 302.14285714285717)","(101.0, 490.0, 360.0)"
