,Clan Mcmillan,Chilly Bin,Keira Spolly,Nixon Bale,Just Admit It,Gai Water Star,Balmoral,Locked And Ready
09-01-2023 15:25:02.447328,"(81.0, 240.0, 178.75)","(7.5, 11.0, 10.71951219512195)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.423255813953489)","(20.0, 27.0, 24.24590163934426)","(3.3, 3.85, 3.845833333333333)","(21.0, 46.0, 44.10526315789474)","(2.35, 3.1, 3.0485714285714285)"
09-01-2023 15:25:03.508130,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.71951219512195)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.423255813953489)","(20.0, 27.0, 24.24590163934426)","(3.3, 3.85, 3.845833333333333)","(21.0, 46.0, 44.10526315789474)","(2.35, 3.1, 3.044)"
09-01-2023 15:25:04.584468,"(81.0, 240.0, 210.0)","(7.5, 11.0, 10.71951219512195)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.423255813953489)","(20.0, 27.0, 24.24590163934426)","(3.3, 3.85, 3.8620370370370374)","(21.0, 46.0, 44.10526315789474)","(2.35, 3.1, 3.044)"
09-01-2023 15:25:05.729369,"(81.0, 240.0, 210.0)","(7.5, 11.0, 10.71951219512195)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.404878048780487)","(20.0, 27.0, 24.103448275862068)","(3.3, 3.95, 3.851639344262295)","(21.0, 46.0, 44.10526315789474)","(2.35, 3.1, 3.038181818181818)"
09-01-2023 15:25:06.827897,"(81.0, 240.0, 210.0)","(7.5, 11.0, 10.71951219512195)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.404878048780487)","(20.0, 27.0, 25.5)","(3.3, 3.95, 3.851020408163265)","(21.0, 46.0, 44.10526315789474)","(2.35, 3.1, 3.0810526315789475)"
09-01-2023 15:25:07.966463,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.404878048780487)","(20.0, 26.0, 24.363636363636363)","(3.3, 3.9, 3.746774193548387)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.085714285714286)"
09-01-2023 15:25:09.073972,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.404878048780487)","(20.0, 26.0, 24.352941176470587)","(3.3, 3.9, 3.75)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.052)"
09-01-2023 15:25:10.115568,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.864864864864863)","(3.3, 3.85, 3.728048780487805)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.05)"
09-01-2023 15:25:11.156479,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.85, 3.730952380952381)","(21.0, 46.0, 45.05263157894737)","(2.35, 3.1, 3.086666666666667)"
09-01-2023 15:25:12.311413,"(81.0, 240.0, 214.8)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.85, 3.730952380952381)","(21.0, 46.0, 45.05263157894737)","(2.35, 3.1, 3.05)"
09-01-2023 15:25:13.436769,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.85, 3.7153846153846155)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.05)"
09-01-2023 15:25:14.570887,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.55)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.85, 3.7153846153846155)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.05)"
09-01-2023 15:25:15.644294,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.85, 3.7153846153846155)","(21.0, 46.0, 44.36363636363636)","(2.35, 3.1, 3.05)"
09-01-2023 15:25:16.749171,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.4363636363636365)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.705882352941178)","(3.3, 3.85, 3.7054347826086955)","(21.0, 46.0, 45.05263157894737)","(2.35, 3.1, 3.070588235294118)"
09-01-2023 15:25:17.848850,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.64)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.705882352941178)","(3.3, 3.8, 3.686)","(21.0, 46.0, 45.05263157894737)","(2.35, 3.1, 3.070588235294118)"
09-01-2023 15:25:18.987793,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.8, 3.686)","(21.0, 46.0, 45.05263157894737)","(2.35, 3.1, 3.0923076923076924)"
09-01-2023 15:25:20.116298,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.0, 10.75)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.8, 3.713157894736842)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.0923076923076924)"
09-01-2023 15:25:21.299313,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.0, 10.833333333333334)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.69)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.095)"
09-01-2023 15:25:22.450875,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.078947368421053)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.6863636363636365)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.095)"
09-01-2023 15:25:23.598789,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.5, 11.0)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.6863636363636365)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.095)"
09-01-2023 15:25:24.715139,"(81.0, 240.0, 189.0909090909091)","(7.5, 11.5, 11.0)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.6863636363636365)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.095)"
09-01-2023 15:25:25.886815,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.0)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.7021739130434783)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.095)"
09-01-2023 15:25:27.007215,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.0)","(6.5, 7.8, 7.766666666666667)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.677906976744186)","(21.0, 46.0, 45.05263157894737)","(2.4, 3.1, 3.041935483870968)"
09-01-2023 15:25:28.109671,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.0)","(6.5, 8.0, 7.62)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.677906976744186)","(21.0, 46.0, 43.76470588235294)","(2.4, 3.1, 3.0481481481481483)"
09-01-2023 15:25:29.216353,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.0)","(6.5, 8.0, 7.62)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.677906976744186)","(21.0, 44.0, 45.05263157894737)","(2.4, 3.1, 3.0363636363636366)"
09-01-2023 15:25:30.303131,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.62)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.677906976744186)","(21.0, 46.0, 43.55555555555556)","(2.4, 3.1, 3.0363636363636366)"
09-01-2023 15:25:31.396304,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.62)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.75, 3.66875)","(21.0, 44.0, 43.55555555555556)","(2.4, 3.1, 3.066666666666667)"
09-01-2023 15:25:32.530323,"(81.0, 240.0, 186.66666666666666)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.653846153846154)","(7.0, 9.8, 9.421052631578947)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.7, 3.634375)","(21.0, 44.0, 43.46666666666667)","(2.4, 3.1, 3.0470588235294116)"
09-01-2023 15:25:33.664290,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.703703703703703)","(7.0, 9.8, 9.647619047619049)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.7, 3.6045454545454545)","(21.0, 44.0, 43.46666666666667)","(2.4, 3.1, 3.018181818181818)"
09-01-2023 15:25:34.812196,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.703703703703703)","(7.0, 9.8, 9.685714285714287)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.7, 3.614864864864865)","(21.0, 44.0, 43.6)","(2.4, 3.1, 3.033333333333333)"
09-01-2023 15:25:35.854035,"(81.0, 240.0, 184.6153846153846)","(7.5, 11.5, 11.068627450980392)","(6.5, 8.0, 7.703703703703703)","(7.0, 9.8, 9.685714285714287)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.7, 3.6423076923076922)","(21.0, 44.0, 43.2)","(2.4, 3.1, 3.033333333333333)"
09-01-2023 15:25:36.940633,"(81.0, 240.0, 195.55555555555554)","(7.5, 11.5, 11.0)","(6.5, 8.0, 7.703703703703703)","(7.0, 9.8, 9.685714285714287)","(20.0, 26.0, 24.565217391304348)","(3.3, 3.7, 3.6423076923076922)","(21.0, 44.0, 43.2)","(2.4, 3.1, 3.013333333333333)"
09-01-2023 15:25:38.068802,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 8.0, 7.703703703703703)","(7.5, 9.8, 9.685714285714287)","(19.0, 26.0, 24.565217391304348)","(3.2, 3.7, 3.6423076923076922)","(26.0, 44.0, 43.6)","(2.5, 3.1, 3.013333333333333)"
09-01-2023 15:25:39.227902,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 8.0, 7.703703703703703)","(7.5, 9.8, 9.685714285714287)","(19.0, 26.0, 24.565217391304348)","(3.2, 3.7, 3.6423076923076922)","(26.0, 44.0, 43.2)","(2.5, 3.1, 3.0575510204081633)"
09-01-2023 15:25:40.348377,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 8.0, 7.703703703703703)","(7.5, 9.8, 9.685714285714287)","(19.0, 26.0, 24.565217391304348)","(3.2, 3.7, 3.613157894736842)","(26.0, 44.0, 43.2)","(2.5, 3.1, 2.9899999999999998)"
09-01-2023 15:25:41.455068,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 8.0, 7.7749999999999995)","(7.5, 9.8, 9.88)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.7, 3.62)","(26.0, 44.0, 46.0)","(2.5, 3.05, 2.996)"
09-01-2023 15:25:42.513551,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.6)","(7.5, 10.0, 10.23611111111111)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.65, 3.6051724137931034)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.004)"
09-01-2023 15:25:43.668141,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.6, 7.48)","(7.5, 10.5, 10.272727272727273)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.65, 3.5384615384615383)","(26.0, 50.0, 45.0)","(2.5, 3.1, 2.9909090909090907)"
09-01-2023 15:25:44.850140,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 10.5, 10.777777777777779)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.53)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.02)"
09-01-2023 15:25:46.070023,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 11.0, 10.403846153846153)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.530952380952381)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.028)"
09-01-2023 15:25:47.260951,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 10.5, 10.403846153846153)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.534)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.02)"
09-01-2023 15:25:48.365401,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 10.5, 10.403846153846153)","(19.0, 26.0, 24.655172413793103)","(3.2, 3.55, 3.534)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.068)"
09-01-2023 15:25:49.449859,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 10.5, 10.403846153846153)","(19.0, 26.0, 24.655172413793103)","(3.2, 3.55, 3.534)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.035)"
09-01-2023 15:25:50.574532,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.492307692307692)","(7.5, 10.5, 10.403846153846153)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.534)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.035)"
09-01-2023 15:25:51.786862,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.055555555555555)","(6.5, 7.8, 7.45)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.533333333333333)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0416666666666665)"
09-01-2023 15:25:52.943917,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.45)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.5289473684210524)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0294117647058822)"
09-01-2023 15:25:54.089078,"(81.0, 240.0, 195.55555555555554)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.45)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.541304347826087)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0294117647058822)"
09-01-2023 15:25:55.161836,"(81.0, 240.0, 195.55555555555554)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.545454545454546)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.541111111111111)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0294117647058822)"
09-01-2023 15:25:56.240607,"(81.0, 240.0, 195.55555555555554)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.5777777777777775)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.375)","(3.2, 3.55, 3.534)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0416666666666665)"
09-01-2023 15:25:57.399496,"(81.0, 240.0, 195.55555555555554)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.545454545454546)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.55, 3.53125)","(26.0, 50.0, 45.0)","(2.5, 3.15, 3.0523809523809526)"
09-01-2023 15:25:58.600979,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.008474576271187)","(6.5, 7.8, 7.533333333333333)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.54)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.06875)"
09-01-2023 15:25:59.778205,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 7.8, 7.533333333333333)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.54)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0523809523809526)"
09-01-2023 15:26:00.889852,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 7.8, 7.533333333333333)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.54)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.068421052631579)"
09-01-2023 15:26:01.985997,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 11.0)","(6.5, 7.8, 7.533333333333333)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.54)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0541666666666667)"
09-01-2023 15:26:03.110575,"(81.0, 240.0, 205.71428571428572)","(8.0, 11.5, 10.953125)","(6.5, 7.8, 7.537142857142857)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.5326530612244897)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.053571428571429)"
09-01-2023 15:26:04.286439,"(81.0, 240.0, 224.0)","(8.0, 11.5, 11.007042253521126)","(6.5, 7.8, 7.537142857142857)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.528301886792452)","(3.2, 3.6, 3.5569444444444445)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0140625)"
09-01-2023 15:26:05.416375,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.029411764705882)","(6.5, 7.6, 7.514285714285714)","(7.5, 10.5, 10.421875)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.6, 3.5685185185185184)","(26.0, 50.0, 45.0)","(2.5, 3.05, 3.012857142857143)"
09-01-2023 15:26:06.519590,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.029411764705882)","(6.5, 7.6, 7.514285714285714)","(7.5, 10.5, 10.355263157894736)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.6, 3.5592592592592593)","(26.0, 50.0, 45.0)","(2.5, 3.05, 3.02037037037037)"
09-01-2023 15:26:07.604524,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.469090909090909)","(7.5, 10.5, 10.321428571428571)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.6, 3.5541666666666667)","(26.0, 50.0, 45.0)","(2.5, 3.05, 3.0584615384615383)"
09-01-2023 15:26:08.742329,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.469090909090909)","(7.5, 10.5, 10.293478260869565)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.6, 3.5656250000000003)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0571428571428574)"
09-01-2023 15:26:09.892767,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.4559999999999995)","(7.5, 10.5, 10.25)","(19.0, 26.0, 24.653061224489797)","(3.2, 3.6, 3.5656250000000003)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.0571428571428574)"
09-01-2023 15:26:11.069962,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.4559999999999995)","(7.5, 10.5, 10.25)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.5656250000000003)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.056451612903226)"
09-01-2023 15:26:12.226459,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.4559999999999995)","(7.5, 10.5, 10.25)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.5656250000000003)","(26.0, 50.0, 45.0)","(2.5, 3.1, 3.064814814814815)"
09-01-2023 15:26:13.395257,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.4559999999999995)","(7.5, 10.5, 10.25)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.5554054054054056)","(26.0, 50.0, 47.0)","(2.5, 3.1, 3.067796610169492)"
09-01-2023 15:26:14.689681,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.037313432835822)","(6.5, 7.6, 7.504347826086956)","(7.5, 10.5, 9.929411764705883)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.553246753246753)","(26.0, 50.0, 47.333333333333336)","(2.5, 3.1, 3.0846153846153848)"
09-01-2023 15:26:16.021025,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.102564102564102)","(6.5, 7.6, 7.504347826086956)","(7.5, 10.0, 9.763636363636364)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.553246753246753)","(26.0, 50.0, 47.81818181818182)","(2.5, 3.1, 3.0704545454545453)"
09-01-2023 15:26:17.281376,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.147727272727273)","(6.5, 7.6, 7.504347826086956)","(7.5, 9.8, 9.673684210526316)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.552173913043478)","(26.0, 50.0, 47.81818181818182)","(2.5, 3.15, 3.0724489795918366)"
09-01-2023 15:26:18.544447,"(81.0, 240.0, 200.0)","(8.0, 11.5, 11.147727272727273)","(6.5, 7.6, 7.504347826086956)","(7.5, 9.8, 9.700000000000001)","(19.0, 26.0, 24.77777777777778)","(3.2, 3.6, 3.551851851851852)","(26.0, 50.0, 47.333333333333336)","(2.5, 3.15, 3.0724489795918366)"
09-01-2023 15:26:19.910977,"(81.0, 240.0, 213.33333333333334)","(8.0, 11.5, 10.879310344827585)","(6.5, 7.6, 7.526315789473684)","(7.5, 9.8, 9.56)","(19.0, 26.0, 24.307692307692307)","(3.2, 3.6, 3.5482758620689654)","(26.0, 50.0, 47.75)","(2.5, 3.15, 3.0953125)"
09-01-2023 15:26:21.118255,"(81.0, 240.0, 213.33333333333334)","(8.0, 11.0, 10.5)","(6.5, 7.6, 7.9)","(7.5, 9.6, 9.48)","(19.0, 26.0, 24.705882352941178)","(3.2, 3.6, 3.532142857142857)","(26.0, 50.0, 47.75)","(2.5, 3.15, 3.13525641025641)"
09-01-2023 15:26:22.263882,"(81.0, 240.0, 213.33333333333334)","(8.0, 10.5, 10.436363636363636)","(6.5, 8.0, 7.859999999999999)","(7.5, 9.6, 9.38639455782313)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.55, 3.5166666666666666)","(26.0, 50.0, 47.75)","(2.5, 3.15, 3.1568345323741007)"
09-01-2023 15:26:23.417359,"(81.0, 240.0, 213.33333333333334)","(8.0, 10.5, 10.372881355932204)","(6.5, 8.2, 8.016666666666666)","(7.5, 9.4, 9.370666666666667)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.55, 3.4616438356164383)","(26.0, 50.0, 47.75)","(2.5, 3.2, 3.1813636363636366)"
09-01-2023 15:26:24.597498,"(81.0, 240.0, 213.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.2, 8.007142857142856)","(7.5, 9.4, 9.371428571428572)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.5, 3.4594936708860757)","(26.0, 50.0, 47.75)","(2.5, 3.2, 3.1813636363636366)"
09-01-2023 15:26:25.712125,"(81.0, 240.0, 213.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.2, 8.007142857142856)","(7.5, 9.4, 9.371428571428572)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.5, 3.4594936708860757)","(26.0, 50.0, 47.75)","(2.5, 3.2, 3.1813636363636366)"
09-01-2023 15:26:26.849037,"(81.0, 240.0, 213.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.2, 7.870588235294117)","(7.5, 9.4, 9.371428571428572)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.5, 3.4584415584415584)","(26.0, 50.0, 47.75)","(2.5, 3.2, 3.1806603773584907)"
09-01-2023 15:26:27.954205,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.0, 7.845454545454546)","(7.5, 9.4, 9.371428571428572)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.55, 3.4884615384615385)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.1577922077922076)"
09-01-2023 15:26:29.097903,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 7.8, 7.768421052631579)","(7.5, 9.4, 9.369032258064516)","(19.0, 26.0, 24.742857142857144)","(3.2, 3.55, 3.4855555555555555)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.1912371134020616)"
09-01-2023 15:26:30.174257,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 7.8, 7.788235294117647)","(7.5, 9.4, 9.369032258064516)","(19.0, 26.0, 24.742857142857144)","(3.1, 3.55, 3.4855555555555555)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.1986486486486485)"
09-01-2023 15:26:31.273593,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 7.8, 7.895384615384615)","(7.5, 9.4, 9.369032258064516)","(19.0, 26.0, 24.742857142857144)","(3.1, 3.55, 3.4840909090909093)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.2029411764705884)"
09-01-2023 15:26:32.366752,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.0, 7.856)","(7.5, 9.4, 9.369032258064516)","(19.0, 26.0, 24.742857142857144)","(3.1, 3.55, 3.4855555555555555)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.2029411764705884)"
09-01-2023 15:26:33.505604,"(81.0, 240.0, 193.33333333333334)","(8.0, 10.5, 10.39423076923077)","(6.5, 8.0, 7.856)","(7.5, 9.4, 9.369032258064516)","(19.0, 26.0, 24.838709677419356)","(3.1, 3.55, 3.484782608695652)","(26.0, 50.0, 47.75)","(2.5, 3.25, 3.1885185185185185)"
