,Dayseas Rikki,Booming Boo Boo,Spring Demon,Vixon Lad,Jameson Bay,Identity Thief,Jamie Tartt,Katara Love
10-01-2023 16:55:02.035068,"(9.0, 10.5, 9.5375)","(4.4, 5.5, 5.495348837209303)","(19.0, 28.0, 26.0)","(2.1, 2.86, 2.814285714285714)","(4.8, 6.2, 6.233333333333333)","(26.0, 34.0, 32.08695652173913)","(7.5, 8.8, 8.755555555555556)","(91.0, 270.0, 181.11111111111111)"
10-01-2023 16:55:03.085451,"(9.0, 10.5, 9.66)","(4.4, 5.5, 5.495454545454545)","(19.0, 28.0, 26.0)","(2.15, 2.82, 2.814285714285714)","(4.8, 6.4, 6.233333333333333)","(26.0, 34.0, 32.08695652173913)","(7.5, 8.8, 8.755555555555556)","(91.0, 270.0, 181.11111111111111)"
10-01-2023 16:55:04.250826,"(9.0, 10.5, 9.66)","(4.4, 5.5, 5.5015624999999995)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.82, 2.783157894736842)","(4.8, 6.4, 6.184210526315789)","(26.0, 34.0, 32.08695652173913)","(7.5, 8.8, 8.761904761904763)","(91.0, 270.0, 181.11111111111111)"
10-01-2023 16:55:05.342647,"(9.0, 10.5, 9.66)","(4.4, 5.6, 5.5015624999999995)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.84, 2.807272727272727)","(4.8, 6.2, 6.18125)","(26.0, 34.0, 32.07692307692308)","(7.5, 8.8, 8.975)","(91.0, 270.0, 181.11111111111111)"
10-01-2023 16:55:06.609068,"(9.0, 10.5, 9.66)","(4.4, 5.6, 5.5015624999999995)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.84, 2.798260869565217)","(4.8, 6.2, 6.1647058823529415)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.0, 8.971428571428572)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:07.704946,"(9.0, 10.5, 9.833333333333334)","(4.4, 5.6, 5.5015624999999995)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.84, 2.798260869565217)","(4.8, 6.2, 6.1647058823529415)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.0, 8.971428571428572)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:08.785391,"(9.0, 10.5, 9.752)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.0)","(2.15, 2.82, 2.8058823529411763)","(4.8, 6.2, 6.153846153846154)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.85)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:09.870951,"(9.0, 10.5, 9.60952380952381)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.0)","(2.15, 2.82, 2.7533333333333334)","(4.8, 6.2, 6.175)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.71111111111111)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:10.938702,"(9.0, 10.0, 9.747368421052633)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7333333333333334)","(4.8, 6.2, 6.18)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.753846153846153)","(91.0, 270.0, 167.85714285714286)"
10-01-2023 16:55:12.073706,"(9.0, 10.0, 9.84)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7222222222222223)","(4.8, 6.2, 6.18)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.021052631578947)","(91.0, 270.0, 180.0)"
10-01-2023 16:55:13.304825,"(9.0, 10.0, 9.88)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7294117647058824)","(4.8, 6.6, 6.11875)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.971428571428572)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:14.477453,"(9.0, 10.0, 9.88)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7344827586206897)","(4.8, 6.6, 6.358823529411765)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.136842105263158)","(91.0, 270.0, 177.69230769230768)"
10-01-2023 16:55:15.625404,"(8.5, 10.0, 9.76923076923077)","(4.4, 5.6, 5.505263157894737)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7311111111111113)","(4.8, 6.4, 6.2)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.136842105263158)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:16.879748,"(8.5, 10.0, 9.454545454545455)","(4.4, 5.6, 5.516666666666667)","(19.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.728)","(4.8, 6.4, 6.2125)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.950000000000001)","(91.0, 270.0, 177.14285714285714)"
10-01-2023 16:55:18.016234,"(8.5, 10.0, 9.454545454545455)","(4.4, 5.6, 5.516666666666667)","(18.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.728)","(4.6, 6.4, 6.0875)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 8.950000000000001)","(91.0, 270.0, 215.0)"
10-01-2023 16:55:19.105694,"(8.5, 10.0, 9.571428571428571)","(4.4, 5.6, 5.516666666666667)","(18.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7368)","(4.6, 6.4, 6.24375)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.104761904761904)","(91.0, 260.0, 210.0)"
10-01-2023 16:55:20.149562,"(8.5, 10.0, 9.73)","(4.4, 5.6, 5.516666666666667)","(18.0, 28.0, 26.095238095238095)","(2.15, 2.74, 2.7336)","(4.6, 6.4, 6.24375)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.104761904761904)","(91.0, 260.0, 210.0)"
10-01-2023 16:55:21.172634,"(8.5, 10.0, 9.73)","(4.6, 5.6, 5.516666666666667)","(18.0, 28.0, 26.095238095238095)","(2.2, 2.74, 2.665)","(4.8, 6.4, 6.3)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.141176470588235)","(91.0, 260.0, 249.0)"
10-01-2023 16:55:22.276884,"(8.5, 10.0, 9.73)","(4.6, 5.6, 5.518181818181818)","(18.0, 28.0, 26.095238095238095)","(2.2, 2.74, 2.6500000000000004)","(4.8, 6.6, 6.305882352941177)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.245454545454546)","(91.0, 260.0, 238.0)"
10-01-2023 16:55:23.331805,"(8.5, 10.0, 9.766666666666667)","(4.6, 5.6, 5.47)","(18.0, 28.0, 26.095238095238095)","(2.2, 2.72, 2.7085714285714286)","(4.8, 6.4, 6.288888888888889)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.042857142857143)","(91.0, 260.0, 210.0)"
10-01-2023 16:55:24.384888,"(8.5, 10.0, 9.475)","(4.6, 5.6, 5.47)","(18.0, 28.0, 26.095238095238095)","(2.2, 2.72, 2.7085714285714286)","(4.8, 6.4, 6.288888888888889)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.363636363636363)","(91.0, 260.0, 210.0)"
10-01-2023 16:55:25.426364,"(8.5, 10.0, 9.475)","(4.6, 5.6, 5.47)","(18.0, 27.0, 26.5)","(2.2, 2.72, 2.6966666666666668)","(4.8, 6.4, 6.288888888888889)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.393749999999999)","(91.0, 260.0, 210.0)"
10-01-2023 16:55:26.490113,"(8.5, 10.0, 9.466666666666667)","(4.6, 5.6, 5.441379310344828)","(18.0, 28.0, 25.857142857142858)","(2.2, 2.72, 2.7085714285714286)","(4.8, 6.6, 6.2437499999999995)","(26.0, 34.0, 32.08695652173913)","(7.0, 9.6, 9.393749999999999)","(91.0, 260.0, 249.0)"
10-01-2023 16:55:27.557214,"(8.5, 10.0, 9.466666666666667)","(4.6, 5.6, 5.441379310344828)","(18.0, 28.0, 26.42105263157895)","(2.2, 2.72, 2.7085714285714286)","(4.8, 6.6, 6.268965517241379)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.393749999999999)","(91.0, 260.0, 244.0)"
10-01-2023 16:55:28.632002,"(8.5, 10.0, 9.466666666666667)","(4.6, 5.6, 5.42962962962963)","(18.0, 28.0, 25.894736842105264)","(2.2, 2.72, 2.6966666666666668)","(4.8, 6.6, 6.268965517241379)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.393749999999999)","(91.0, 260.0, 246.66666666666669)"
10-01-2023 16:55:29.688196,"(8.5, 10.0, 9.466666666666667)","(4.6, 5.6, 5.42962962962963)","(18.0, 28.0, 25.142857142857142)","(2.2, 2.72, 2.6750000000000003)","(4.8, 6.6, 6.223529411764706)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.505263157894737)","(91.0, 260.0, 242.0)"
10-01-2023 16:55:30.749627,"(8.5, 10.0, 9.36)","(4.6, 5.6, 5.42962962962963)","(18.0, 28.0, 25.894736842105264)","(2.15, 2.72, 2.664347826086957)","(4.8, 6.6, 6.268421052631579)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.272727272727272)","(91.0, 260.0, 251.0)"
10-01-2023 16:55:31.823852,"(8.5, 10.0, 9.559999999999999)","(4.6, 5.6, 5.428571428571429)","(18.0, 28.0, 25.894736842105264)","(2.15, 2.72, 2.663529411764706)","(4.8, 6.6, 6.268421052631579)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.272727272727272)","(91.0, 260.0, 251.0)"
10-01-2023 16:55:32.868649,"(8.5, 10.0, 9.559999999999999)","(4.6, 5.6, 5.428571428571429)","(18.0, 28.0, 25.894736842105264)","(2.15, 2.72, 2.663529411764706)","(4.8, 6.6, 6.248780487804878)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.266666666666666)","(91.0, 260.0, 242.0)"
10-01-2023 16:55:33.906931,"(8.5, 9.8, 9.600000000000001)","(4.6, 5.6, 5.45)","(18.0, 28.0, 24.857142857142858)","(2.15, 2.72, 2.663529411764706)","(4.8, 6.6, 6.248780487804878)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.266666666666666)","(91.0, 260.0, 242.0)"
10-01-2023 16:55:34.909358,"(8.5, 10.0, 9.454545454545455)","(4.6, 5.6, 5.45)","(18.0, 27.0, 26.428571428571427)","(2.15, 2.68, 2.643809523809524)","(4.8, 6.6, 6.268421052631579)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.36470588235294)","(101.0, 260.0, 242.0)"
10-01-2023 16:55:36.061414,"(8.5, 10.0, 9.454545454545455)","(4.6, 5.6, 5.469565217391304)","(18.0, 27.0, 24.375)","(2.3, 2.68, 2.660625)","(4.8, 6.6, 6.268421052631579)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.6, 9.670588235294117)","(101.0, 260.0, 207.05882352941177)"
10-01-2023 16:55:37.137112,"(8.5, 10.0, 9.68695652173913)","(4.6, 5.6, 5.469565217391304)","(18.0, 27.0, 26.0)","(2.25, 2.68, 2.660625)","(4.8, 6.4, 6.2956521739130435)","(26.0, 34.0, 32.08695652173913)","(7.5, 9.8, 9.685714285714285)","(91.0, 230.0, 192.5)"
10-01-2023 16:55:38.377399,"(8.5, 10.0, 9.745454545454546)","(4.6, 5.6, 5.469565217391304)","(18.0, 27.0, 25.6)","(2.25, 2.68, 2.685714285714286)","(4.8, 6.4, 6.2956521739130435)","(26.0, 34.0, 30.74074074074074)","(7.5, 9.8, 9.682758620689656)","(91.0, 230.0, 186.25)"
10-01-2023 16:55:39.557822,"(8.5, 9.8, 9.745454545454546)","(4.6, 5.6, 5.469565217391304)","(18.0, 27.0, 25.6)","(2.25, 2.72, 2.664)","(4.8, 6.4, 6.272)","(26.0, 34.0, 30.74074074074074)","(7.5, 9.8, 9.682758620689656)","(91.0, 230.0, 190.0)"
10-01-2023 16:55:40.733730,"(8.5, 9.8, 9.692857142857143)","(4.6, 5.6, 5.45)","(18.0, 27.0, 26.4)","(2.25, 2.7, 2.6900000000000004)","(4.8, 6.4, 6.237837837837838)","(26.0, 34.0, 31.25)","(7.5, 9.8, 9.672727272727272)","(91.0, 220.0, 185.0)"
10-01-2023 16:55:41.907166,"(8.5, 9.8, 9.622222222222224)","(4.6, 5.6, 5.4714285714285715)","(18.0, 27.0, 26.4)","(2.25, 2.7, 2.6900000000000004)","(4.8, 6.4, 6.237837837837838)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.8, 9.672727272727272)","(91.0, 220.0, 210.0)"
10-01-2023 16:55:42.972156,"(8.5, 9.8, 9.630769230769232)","(4.6, 5.6, 5.4714285714285715)","(18.0, 27.0, 26.4)","(2.25, 2.7, 2.6903030303030304)","(4.8, 6.4, 6.275)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.8, 9.45)","(91.0, 220.0, 200.0)"
10-01-2023 16:55:44.041308,"(8.5, 9.8, 9.648275862068965)","(4.6, 5.6, 5.4714285714285715)","(18.0, 27.0, 26.7)","(2.25, 2.7, 2.6903030303030304)","(4.8, 6.4, 6.231578947368421)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.45)","(91.0, 220.0, 200.0)"
10-01-2023 16:55:45.047547,"(8.5, 9.6, 9.57)","(4.6, 5.7, 5.58421052631579)","(18.0, 27.0, 26.25)","(2.25, 2.7, 2.6900000000000004)","(4.8, 6.4, 6.235897435897436)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.45)","(91.0, 220.0, 200.0)"
10-01-2023 16:55:46.072493,"(8.5, 9.6, 9.57)","(4.6, 5.7, 5.614285714285715)","(18.0, 27.0, 26.5)","(2.25, 2.7, 2.685263157894737)","(4.8, 6.4, 6.224390243902439)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.45)","(91.0, 220.0, 186.66666666666666)"
10-01-2023 16:55:47.152669,"(8.5, 9.8, 9.612499999999999)","(4.6, 5.7, 5.677777777777778)","(18.0, 27.0, 26.7)","(2.25, 2.7, 2.687878787878788)","(4.8, 6.4, 6.2555555555555555)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.45)","(91.0, 220.0, 200.0)"
10-01-2023 16:55:48.209956,"(8.5, 9.8, 9.612499999999999)","(4.6, 5.7, 5.677777777777778)","(18.0, 27.0, 26.4)","(2.25, 2.7, 2.687878787878788)","(4.8, 6.4, 6.2555555555555555)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.525)","(91.0, 220.0, 200.0)"
10-01-2023 16:55:49.317719,"(8.5, 9.8, 9.612499999999999)","(4.6, 5.7, 5.544444444444444)","(18.0, 27.0, 26.7)","(2.25, 2.7, 2.6900000000000004)","(4.8, 6.4, 6.2555555555555555)","(26.0, 34.0, 31.485714285714288)","(7.5, 9.6, 9.546666666666667)","(101.0, 220.0, 200.0)"
10-01-2023 16:55:50.414429,"(8.5, 9.8, 9.612499999999999)","(4.6, 5.6, 5.5)","(18.0, 27.0, 26.7)","(2.25, 2.7, 2.6900000000000004)","(4.8, 6.4, 6.219047619047619)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.546666666666667)","(101.0, 220.0, 200.0)"
10-01-2023 16:55:51.577918,"(8.5, 9.8, 9.612499999999999)","(4.6, 5.5, 5.444827586206896)","(18.0, 27.0, 26.4)","(2.25, 2.76, 2.740555555555556)","(4.8, 6.4, 6.219047619047619)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.546666666666667)","(101.0, 220.0, 211.66666666666669)"
10-01-2023 16:55:52.714999,"(8.5, 9.8, 9.627027027027028)","(4.6, 5.3, 5.225)","(19.0, 28.0, 26.565217391304348)","(2.25, 2.8, 2.795)","(4.8, 6.4, 6.133333333333334)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.485714285714286)","(101.0, 220.0, 215.0)"
10-01-2023 16:55:53.917011,"(8.5, 9.8, 9.642105263157895)","(4.6, 5.2, 5.1617021276595745)","(19.0, 28.0, 26.565217391304348)","(2.25, 2.84, 2.8127999999999997)","(4.8, 6.4, 6.133333333333334)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.45)","(101.0, 220.0, 211.66666666666669)"
10-01-2023 16:55:55.235238,"(8.5, 9.8, 9.593548387096774)","(4.6, 5.2, 5.084375)","(19.0, 28.0, 26.565217391304348)","(2.25, 2.84, 2.829090909090909)","(4.8, 6.4, 6.26)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.45)","(101.0, 220.0, 215.0)"
10-01-2023 16:55:56.498887,"(8.5, 9.6, 9.538461538461538)","(4.6, 5.1, 5.084375)","(19.0, 28.0, 26.565217391304348)","(2.25, 2.86, 2.806)","(4.8, 6.4, 6.1571428571428575)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.527272727272727)","(101.0, 220.0, 215.0)"
10-01-2023 16:55:57.764253,"(8.0, 10.0, 9.875)","(4.6, 5.1, 5.063157894736842)","(19.0, 28.0, 26.565217391304348)","(2.25, 2.82, 2.7699999999999996)","(4.8, 6.2, 6.1571428571428575)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.476923076923077)","(101.0, 220.0, 211.66666666666669)"
10-01-2023 16:55:58.851803,"(8.0, 10.5, 10.071428571428571)","(4.6, 5.1, 5.04047619047619)","(19.0, 28.0, 26.73076923076923)","(2.25, 2.82, 2.784444444444444)","(4.8, 6.2, 6.050000000000001)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.559999999999999)","(101.0, 220.0, 195.0)"
10-01-2023 16:55:59.892262,"(8.0, 10.5, 10.083333333333334)","(4.6, 5.1, 5.024324324324324)","(19.0, 28.0, 26.73076923076923)","(2.25, 2.84, 2.806315789473684)","(4.8, 6.2, 6.085714285714285)","(26.0, 34.0, 31.2972972972973)","(7.5, 9.6, 9.559999999999999)","(101.0, 220.0, 204.6153846153846)"
10-01-2023 16:56:01.124055,"(8.0, 10.5, 10.166666666666666)","(4.6, 5.1, 4.985714285714286)","(19.0, 28.0, 26.73076923076923)","(2.25, 2.82, 2.787272727272727)","(4.8, 6.2, 6.0125)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.559999999999999)","(101.0, 220.0, 195.0)"
10-01-2023 16:56:02.361355,"(8.0, 10.5, 10.261904761904763)","(4.6, 5.1, 5.007407407407407)","(19.0, 28.0, 26.73076923076923)","(2.25, 2.82, 2.7937499999999997)","(4.8, 6.2, 5.93953488372093)","(26.0, 34.0, 31.41176470588235)","(7.5, 9.6, 9.333333333333332)","(101.0, 210.0, 195.0)"
10-01-2023 16:56:03.513601,"(8.0, 10.5, 10.051724137931034)","(4.6, 5.2, 5.14)","(19.0, 28.0, 26.5)","(2.25, 2.82, 2.7966666666666664)","(4.8, 6.2, 5.8954545454545455)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.6, 9.379310344827585)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:04.635139,"(8.5, 10.5, 10.018518518518519)","(4.6, 5.2, 5.178571428571429)","(19.0, 28.0, 26.5)","(2.25, 2.82, 2.7966666666666664)","(4.8, 5.9, 5.8954545454545455)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.6, 9.379310344827585)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:05.739981,"(8.5, 10.5, 10.018518518518519)","(4.6, 5.2, 5.18)","(19.0, 28.0, 26.548387096774192)","(2.25, 2.82, 2.7966666666666664)","(4.8, 5.9, 5.8954545454545455)","(26.0, 32.0, 31.714285714285715)","(7.5, 9.6, 9.37142857142857)","(101.0, 210.0, 203.33333333333334)"
10-01-2023 16:56:06.822998,"(8.5, 9.8, 9.690909090909091)","(4.6, 5.2, 5.134615384615384)","(19.0, 25.0, 24.789473684210527)","(2.25, 2.86, 2.838181818181818)","(4.8, 6.0, 5.958620689655173)","(26.0, 32.0, 31.846153846153847)","(7.5, 9.6, 9.408695652173913)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:07.868429,"(8.5, 9.8, 9.586666666666668)","(4.6, 5.2, 5.12)","(19.0, 26.0, 25.894736842105264)","(2.25, 2.88, 2.8577777777777778)","(4.8, 6.0, 5.941379310344828)","(26.0, 32.0, 31.846153846153847)","(7.5, 9.6, 9.666666666666668)","(101.0, 210.0, 203.33333333333334)"
10-01-2023 16:56:08.962014,"(8.5, 9.4, 9.335135135135136)","(4.6, 5.2, 5.1230769230769235)","(19.0, 26.0, 24.9375)","(2.25, 2.88, 2.851111111111111)","(4.8, 6.0, 5.987692307692308)","(26.0, 32.0, 31.714285714285715)","(7.5, 9.8, 9.664)","(101.0, 210.0, 203.33333333333334)"
10-01-2023 16:56:10.177432,"(8.5, 9.2, 8.955555555555556)","(4.6, 5.2, 5.194444444444445)","(19.0, 25.0, 24.9375)","(2.25, 2.86, 2.862)","(4.8, 6.2, 6.020779220779221)","(26.0, 32.0, 31.5)","(7.5, 10.0, 9.696969696969697)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:11.386098,"(8.5, 9.0, 8.873684210526315)","(4.6, 5.3, 5.172131147540983)","(19.0, 25.0, 24.9375)","(2.25, 2.88, 2.862)","(4.8, 6.2, 6.020779220779221)","(26.0, 34.0, 31.5)","(7.5, 10.0, 9.842424242424242)","(101.0, 210.0, 203.33333333333334)"
10-01-2023 16:56:12.553294,"(8.5, 9.0, 8.852631578947369)","(4.6, 5.3, 5.172131147540983)","(19.0, 25.0, 24.952380952380953)","(2.25, 2.88, 2.86)","(4.8, 6.2, 6.006451612903226)","(26.0, 34.0, 31.5)","(7.5, 10.0, 9.726829268292683)","(101.0, 210.0, 203.33333333333334)"
10-01-2023 16:56:13.682853,"(8.0, 9.0, 8.858064516129033)","(4.6, 5.3, 5.16551724137931)","(19.0, 29.0, 26.666666666666668)","(2.25, 2.88, 2.8579999999999997)","(4.8, 6.2, 5.958974358974359)","(26.0, 34.0, 31.714285714285715)","(7.5, 10.0, 9.68)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:14.833943,"(8.0, 9.0, 8.795348837209302)","(4.6, 5.3, 5.18)","(19.0, 28.0, 26.666666666666668)","(2.25, 2.88, 2.861904761904762)","(4.8, 6.0, 5.934782608695652)","(26.0, 32.0, 31.548387096774192)","(7.5, 9.8, 9.653333333333332)","(101.0, 210.0, 206.0)"
10-01-2023 16:56:15.924436,"(8.0, 9.0, 8.785365853658536)","(4.6, 5.3, 5.18)","(19.0, 28.0, 27.0)","(2.25, 2.88, 2.861904761904762)","(4.8, 6.0, 5.916981132075471)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.8, 9.68421052631579)","(101.0, 210.0, 190.0)"
10-01-2023 16:56:16.973598,"(8.0, 9.0, 8.792)","(4.6, 5.3, 5.1869565217391305)","(19.0, 28.0, 27.125)","(2.3, 2.88, 2.8666666666666667)","(4.8, 6.0, 5.916981132075471)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.8, 9.622222222222224)","(101.0, 210.0, 190.0)"
10-01-2023 16:56:18.058423,"(8.0, 8.8, 8.758333333333335)","(4.6, 5.3, 5.1909090909090905)","(19.0, 28.0, 26.727272727272727)","(2.3, 2.88, 2.869473684210526)","(4.8, 6.0, 5.904545454545454)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.8, 9.610526315789475)","(101.0, 210.0, 190.0)"
10-01-2023 16:56:19.092394,"(8.0, 9.0, 8.8)","(4.6, 5.3, 5.18)","(19.0, 28.0, 26.533333333333335)","(2.3, 2.9, 2.868888888888889)","(4.8, 6.0, 5.978082191780822)","(26.0, 34.0, 31.548387096774192)","(7.5, 9.8, 9.62857142857143)","(101.0, 210.0, 176.66666666666666)"
10-01-2023 16:56:20.214475,"(8.0, 8.8, 8.784615384615385)","(4.6, 5.3, 5.176190476190476)","(19.0, 28.0, 26.77777777777778)","(2.3, 2.9, 2.86875)","(4.8, 6.2, 6.041176470588235)","(26.0, 34.0, 31.6)","(7.5, 9.8, 9.62857142857143)","(101.0, 210.0, 174.44444444444446)"
10-01-2023 16:56:21.260864,"(8.0, 9.0, 8.820689655172414)","(4.6, 5.3, 5.164864864864865)","(19.0, 28.0, 26.307692307692307)","(2.3, 2.88, 2.868)","(4.8, 6.2, 5.998630136986302)","(26.0, 34.0, 31.09090909090909)","(7.5, 9.8, 9.610526315789475)","(101.0, 210.0, 176.66666666666666)"
10-01-2023 16:56:22.361928,"(8.0, 8.8, 8.693333333333333)","(4.6, 5.3, 5.164864864864865)","(19.0, 28.0, 26.77777777777778)","(2.3, 2.88, 2.8771428571428572)","(4.8, 6.2, 6.058426966292135)","(26.0, 32.0, 31.09090909090909)","(7.5, 9.8, 9.610526315789475)","(101.0, 210.0, 176.0)"
10-01-2023 16:56:23.424054,"(8.0, 8.8, 8.652173913043478)","(4.6, 5.3, 5.171641791044776)","(19.0, 28.0, 26.307692307692307)","(2.3, 2.98, 2.8771428571428572)","(4.8, 6.2, 6.059770114942529)","(26.0, 32.0, 31.09090909090909)","(7.5, 9.8, 9.506666666666668)","(101.0, 200.0, 176.0)"
10-01-2023 16:56:24.505986,"(8.0, 8.6, 8.536842105263158)","(4.6, 5.2, 5.121875)","(19.0, 26.0, 25.944444444444443)","(2.3, 2.94, 2.936)","(4.8, 6.2, 5.9683544303797476)","(26.0, 32.0, 30.35)","(7.5, 9.8, 9.533333333333333)","(101.0, 200.0, 176.0)"
10-01-2023 16:56:25.584738,"(8.0, 8.6, 8.38723404255319)","(4.6, 5.2, 5.120634920634921)","(19.0, 27.0, 26.90909090909091)","(2.3, 2.98, 2.947857142857143)","(4.8, 6.2, 5.980769230769231)","(26.0, 32.0, 29.666666666666668)","(7.5, 9.8, 9.5375)","(101.0, 200.0, 173.75)"
10-01-2023 16:56:26.721841,"(8.0, 8.6, 8.395918367346939)","(4.6, 5.2, 5.1085714285714285)","(19.0, 27.0, 26.90909090909091)","(2.3, 2.96, 2.9407407407407407)","(4.8, 6.2, 5.980769230769231)","(26.0, 32.0, 29.666666666666668)","(7.5, 9.8, 9.566666666666666)","(101.0, 200.0, 185.0)"
10-01-2023 16:56:27.745435,"(8.0, 8.6, 8.418181818181818)","(4.6, 5.2, 5.1085714285714285)","(19.0, 27.0, 26.90909090909091)","(2.3, 2.96, 2.9407407407407407)","(4.8, 6.2, 5.9828947368421055)","(26.0, 32.0, 30.17391304347826)","(7.5, 9.8, 9.581818181818182)","(101.0, 200.0, 185.0)"
10-01-2023 16:56:28.754293,"(8.0, 8.6, 8.418181818181818)","(4.6, 5.2, 5.1085714285714285)","(19.0, 27.0, 26.90909090909091)","(2.3, 2.96, 2.9407407407407407)","(4.8, 6.2, 5.9828947368421055)","(26.0, 32.0, 30.17391304347826)","(7.5, 9.8, 9.581818181818182)","(101.0, 200.0, 185.0)"
10-01-2023 16:56:29.806565,"(8.0, 8.4, 8.291666666666666)","(4.6, 5.2, 5.115151515151515)","(19.0, 28.0, 26.533333333333335)","(2.3, 2.98, 2.966153846153846)","(4.8, 6.2, 5.984705882352942)","(26.0, 32.0, 29.666666666666668)","(7.5, 9.4, 9.344186046511627)","(101.0, 200.0, 185.0)"
10-01-2023 16:56:30.903978,"(8.0, 8.4, 8.278571428571428)","(4.6, 5.2, 5.1085714285714285)","(19.0, 28.0, 26.533333333333335)","(2.3, 2.98, 2.9690909090909092)","(4.8, 6.2, 5.976595744680852)","(26.0, 32.0, 29.666666666666668)","(7.5, 9.4, 9.339130434782609)","(101.0, 200.0, 185.0)"
