,Emerley Bruce,Allinga Chloe,Allinga Lily,Loving The Cash,Paramount State,Correlate,Dark Compass,Queen Of Scotch
16-12-2022 12:32:05.346608,"(3.9, 8.6, 7.127272727272727)","(16.0, 34.0, 23.275)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 203.33333333333334)","(8.0, 14.0, 11.466666666666667)","(1.6, 1.84, 1.776)"
16-12-2022 12:32:06.396807,"(3.9, 8.6, 7.3538461538461535)","(16.0, 34.0, 23.275)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 203.33333333333334)","(8.0, 14.0, 11.466666666666667)","(1.6, 1.84, 1.776)"
16-12-2022 12:32:07.432373,"(3.9, 8.6, 7.3538461538461535)","(16.0, 34.0, 23.275)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 203.33333333333334)","(8.0, 14.0, 11.466666666666667)","(1.6, 1.84, 1.7707692307692309)"
16-12-2022 12:32:08.441391,"(3.9, 8.6, 7.3538461538461535)","(16.0, 34.0, 23.275)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 203.33333333333334)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.776)"
16-12-2022 12:32:09.474706,"(3.9, 8.6, 7.3538461538461535)","(16.0, 34.0, 23.275)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 203.33333333333334)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.776)"
16-12-2022 12:32:10.509668,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 206.0)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.776)"
16-12-2022 12:32:11.573209,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 206.0)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.7822222222222222)"
16-12-2022 12:32:12.707676,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 156.66666666666666)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.7605555555555557)"
16-12-2022 12:32:13.885918,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 156.66666666666666)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.7605555555555557)"
16-12-2022 12:32:15.078621,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.84, 1.7735294117647058)"
16-12-2022 12:32:16.255912,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.296875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:17.369945,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 21.40625)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:18.474549,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 23.925)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:19.488873,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:20.524348,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:21.593557,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:22.680087,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:23.748730,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:24.860048,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:25.933471,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:27.011688,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 10.92)","(1.6, 1.83, 1.7850000000000001)"
16-12-2022 12:32:28.181617,"(3.9, 8.6, 7.647058823529411)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.0, 14.0, 12.0)","(1.6, 1.83, 1.7735294117647058)"
16-12-2022 12:32:29.346895,"(3.9, 8.4, 7.538461538461538)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.4)","(1.65, 1.83, 1.7735294117647058)"
16-12-2022 12:32:30.477893,"(3.9, 8.4, 7.4375)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 12.666666666666666)","(1.65, 1.83, 1.7735294117647058)"
16-12-2022 12:32:31.630523,"(3.9, 8.4, 7.4375)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.83, 1.762962962962963)"
16-12-2022 12:32:32.763153,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.7682352941176471)"
16-12-2022 12:32:33.919386,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.7682352941176471)"
16-12-2022 12:32:35.102009,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.762962962962963)"
16-12-2022 12:32:36.310976,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.762962962962963)"
16-12-2022 12:32:37.570774,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.7530434782608695)"
16-12-2022 12:32:38.677039,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.789473684210526)","(1.65, 1.82, 1.7691666666666668)"
16-12-2022 12:32:39.850814,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 12.0)","(1.65, 1.81, 1.761875)"
16-12-2022 12:32:41.057854,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.166666666666666)","(1.65, 1.81, 1.76875)"
16-12-2022 12:32:42.278215,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.76875)"
16-12-2022 12:32:43.488398,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.76875)"
16-12-2022 12:32:44.598446,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.761875)"
16-12-2022 12:32:45.776699,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.761875)"
16-12-2022 12:32:47.056067,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.761875)"
16-12-2022 12:32:48.273732,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.76875)"
16-12-2022 12:32:49.494713,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.76875)"
16-12-2022 12:32:50.886542,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.7619047619047619)"
16-12-2022 12:32:52.206558,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7542857142857142)"
16-12-2022 12:32:53.403862,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7666666666666666)"
16-12-2022 12:32:54.561074,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7666666666666666)"
16-12-2022 12:32:55.646763,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7666666666666666)"
16-12-2022 12:32:56.704834,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7608333333333333)"
16-12-2022 12:32:57.769848,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7608333333333333)"
16-12-2022 12:32:58.861153,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7608333333333333)"
16-12-2022 12:33:00.001599,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7608333333333333)"
16-12-2022 12:33:01.163466,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7666666666666666)"
16-12-2022 12:33:02.301691,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7666666666666666)"
16-12-2022 12:33:03.424688,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7666666666666666)"
16-12-2022 12:33:04.471190,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7608333333333333)"
16-12-2022 12:33:05.571918,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7763636363636364)"
16-12-2022 12:33:06.622266,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.82, 1.7818181818181817)"
16-12-2022 12:33:07.721193,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.82, 1.7650000000000001)"
16-12-2022 12:33:08.823577,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.81, 1.7708333333333333)"
16-12-2022 12:33:09.928373,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.75875)"
16-12-2022 12:33:11.013938,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7708333333333333)"
16-12-2022 12:33:12.129980,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7708333333333333)"
16-12-2022 12:33:13.339532,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7708333333333333)"
16-12-2022 12:33:14.667074,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7650000000000001)"
16-12-2022 12:33:15.899577,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7650000000000001)"
16-12-2022 12:33:17.165250,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.7650000000000001)"
16-12-2022 12:33:18.450438,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.765625)"
16-12-2022 12:33:19.525773,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.765625)"
16-12-2022 12:33:20.601337,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.878)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.765625)"
16-12-2022 12:33:21.606822,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.8, 1.751111111111111)"
16-12-2022 12:33:22.578836,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.751111111111111)"
16-12-2022 12:33:23.686896,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 7.0088888888888885)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.751111111111111)"
16-12-2022 12:33:24.782574,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.283333333333335)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.529411764705882)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.751111111111111)"
16-12-2022 12:33:25.907545,"(3.9, 8.4, 7.55)","(16.0, 34.0, 27.051724137931032)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.6, 6.224489795918368)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7455555555555555)"
16-12-2022 12:33:27.458565,"(3.9, 8.4, 7.55)","(16.0, 34.0, 20.071428571428573)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.173333333333334)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7455555555555555)"
16-12-2022 12:33:28.744502,"(3.9, 8.4, 7.55)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.640000000000001)","(31.0, 230.0, 179.23076923076923)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7455555555555555)"
16-12-2022 12:33:29.838480,"(3.9, 8.4, 7.55)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.847058823529412)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.75)","(1.65, 1.79, 1.7455555555555555)"
16-12-2022 12:33:30.929894,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.847058823529412)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.833333333333334)","(1.65, 1.79, 1.7595238095238095)"
16-12-2022 12:33:32.013790,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.08)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7711764705882354)"
16-12-2022 12:33:33.112546,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.08)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7711764705882354)"
16-12-2022 12:33:34.273482,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.08)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7711764705882354)"
16-12-2022 12:33:35.337448,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.08)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7711764705882354)"
16-12-2022 12:33:36.415217,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 6.08)","(31.0, 230.0, 205.55555555555554)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.7711764705882354)"
16-12-2022 12:33:37.485058,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.933333333333334)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.79, 1.8)"
16-12-2022 12:33:38.478553,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.933333333333334)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.84, 1.8)"
16-12-2022 12:33:39.763977,"(3.9, 8.4, 7.6160000000000005)","(16.0, 34.0, 20.875)","(41.0, 400.0, 348.0)","(81.0, 580.0, 509.2857142857142)","(5.5, 7.4, 5.933333333333334)","(31.0, 230.0, 175.0)","(8.5, 13.5, 11.54)","(1.65, 1.84, 1.8)"
