,Cedars Wish,Ghostly Squall,Timetogetup,Aims Jubilee,Emberly,Shenandoah Cat,Slewing,Windsors Play,All Caps,Charitable Any
15-12-2022 13:30:33.708824,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:35.096988,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 14.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:36.377889,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 14.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:37.690257,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 14.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:39.003710,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 14.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:40.290677,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 14.0, 12.75)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:41.713473,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.5, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:43.165207,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:44.661978,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 12.5)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:45.954516,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 12.571428571428571)","(1.6, 2.0, 1.9839285714285715)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:47.252948,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 12.071428571428571)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:48.501697,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.5, 11.7)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:49.759923,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.0, 11.7)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:51.053599,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.0, 11.7)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:52.501429,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.0, 11.7)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:54.612366,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.0, 11.7)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:56.028499,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 99.0)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 12.0, 11.3)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:57.503846,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 77.85714285714286)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.3)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:30:59.000384,"(18.0, 32.0, 27.714285714285715)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 77.85714285714286)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.3)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:00.694454,"(18.0, 32.0, 30.333333333333336)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 77.85714285714286)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.3)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:02.485346,"(18.0, 32.0, 28.142857142857142)","(15.0, 24.0, 22.11111111111111)","(15.0, 210.0, 77.85714285714286)","(11.0, 18.5, 14.9)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.3)","(1.6, 2.0, 1.96)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:04.402412,"(18.0, 32.0, 25.6)","(15.0, 24.0, 22.0625)","(15.0, 210.0, 38.7037037037037)","(11.0, 18.5, 13.7)","(5.5, 9.8, 9.600000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:06.368392,"(18.0, 32.0, 27.0)","(15.0, 23.0, 22.0625)","(15.0, 210.0, 112.5)","(11.0, 18.5, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:08.471746,"(18.0, 30.0, 27.5)","(15.0, 23.0, 22.0625)","(15.0, 200.0, 112.5)","(11.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:10.030221,"(18.0, 30.0, 27.5)","(15.0, 23.0, 22.0625)","(15.0, 200.0, 112.5)","(11.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:11.590187,"(18.0, 30.0, 27.5)","(15.0, 23.0, 22.0625)","(15.0, 200.0, 112.5)","(11.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:13.131833,"(18.0, 30.0, 27.5)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 112.5)","(12.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.115384615384615)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:14.693910,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:16.501303,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 18.0, 16.166666666666668)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:18.236163,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 18.0, 15.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.810344827586206)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:19.810778,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.5, 15.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.810344827586206)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:21.200631,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.5, 14.75)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.810344827586206)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:22.545438,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 14.75)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.810344827586206)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:23.916701,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 14.75)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 11.4375)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:25.358088,"(18.0, 32.0, 29.666666666666668)","(15.0, 23.0, 22.0625)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 13.0, 10.636363636363637)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:26.802504,"(18.0, 30.0, 26.428571428571427)","(15.0, 23.0, 20.555555555555557)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.642857142857142)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:28.506170,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 20.555555555555557)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.642857142857142)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:29.814879,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 20.555555555555557)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.642857142857142)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:31.189922,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 20.555555555555557)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.642857142857142)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:32.725853,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 20.555555555555557)","(14.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.642857142857142)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:34.072223,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 20.555555555555557)","(16.0, 200.0, 63.888888888888886)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:35.580170,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 21.01086956521739)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:36.977860,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 19.375)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 46.8421052631579)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:38.326989,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.72222222222222)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.0)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:39.610310,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.72222222222222)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.0)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:40.887058,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.72222222222222)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.0)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:42.092312,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.72222222222222)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.0)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:43.307794,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.72222222222222)","(16.0, 200.0, 54.16666666666667)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.0)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.630434782608695)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 270.2857142857143)"
15-12-2022 13:31:44.879667,"(18.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(16.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(26.0, 48.0, 38.5)","(12.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.6, 2.0, 1.9733333333333334)","(41.0, 440.0, 301.3333333333333)"
15-12-2022 13:31:46.704082,"(19.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(17.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.65, 2.0, 1.9733333333333334)","(31.0, 430.0, 301.3333333333333)"
15-12-2022 13:31:48.029072,"(19.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(17.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.65, 2.0, 1.9733333333333334)","(31.0, 430.0, 301.3333333333333)"
15-12-2022 13:31:49.576325,"(19.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(17.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.65, 2.0, 1.9733333333333334)","(31.0, 430.0, 241.71428571428572)"
15-12-2022 13:31:51.056023,"(19.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(17.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.65, 2.0, 1.9733333333333334)","(31.0, 390.0, 241.71428571428572)"
15-12-2022 13:31:52.508478,"(19.0, 30.0, 26.428571428571427)","(15.0, 22.0, 17.666666666666668)","(17.0, 200.0, 60.0)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 24.25)","(10.0, 11.5, 10.772727272727273)","(1.65, 2.0, 1.9733333333333334)","(31.0, 390.0, 241.71428571428572)"
15-12-2022 13:31:54.657683,"(19.0, 30.0, 29.666666666666668)","(15.0, 22.0, 19.5)","(17.0, 200.0, 112.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 12.5, 10.74)","(1.65, 2.0, 1.9733333333333334)","(31.0, 390.0, 241.71428571428572)"
15-12-2022 13:31:56.319075,"(19.0, 32.0, 29.666666666666668)","(15.0, 22.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.25)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 12.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 390.0, 224.44444444444446)"
15-12-2022 13:31:57.746360,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.25)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 450.0, 224.44444444444446)"
15-12-2022 13:31:59.083643,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.25)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 450.0, 308.0)"
15-12-2022 13:32:00.535751,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.25)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 440.0, 301.3333333333333)"
15-12-2022 13:32:01.806744,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.25)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 430.0, 247.42857142857142)"
15-12-2022 13:32:03.164122,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 19.0)","(17.0, 200.0, 43.421052631578945)","(12.0, 17.0, 16.1)","(5.5, 9.8, 9.145454545454546)","(21.0, 48.0, 38.5)","(13.0, 27.0, 19.666666666666668)","(10.0, 11.5, 10.875)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:04.880035,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:06.214269,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:07.513882,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:08.884450,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:10.300035,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:11.731054,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
15-12-2022 13:32:13.101502,"(19.0, 30.0, 26.428571428571427)","(15.0, 21.0, 17.88888888888889)","(17.0, 200.0, 42.5)","(12.0, 17.0, 16.0)","(5.5, 9.8, 9.200000000000001)","(21.0, 48.0, 38.5)","(13.0, 27.0, 20.714285714285715)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.0, 1.9733333333333334)","(31.0, 400.0, 247.42857142857142)"
