,Carlos Jewel,Diamond Alex,Iced Mocha,Go Hazel,Sefton Heights,Zipping Chassis,Opawa Solomon,Diamond Neena
15-12-2022 14:48:05.161190,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:06.272231,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:07.329342,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:08.409437,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:09.467361,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:10.526032,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:11.602832,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:12.702771,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:13.773647,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:14.817559,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:15.830805,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:16.784700,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:17.777013,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:18.758149,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:19.746294,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:20.789480,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:21.871763,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:22.943054,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:24.060024,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:25.162200,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:26.224336,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:27.242205,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:28.240054,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:29.172692,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:30.161407,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:31.159093,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:32.197403,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:33.249169,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:34.315512,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:35.403462,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:36.506354,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:37.501565,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:38.438584,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:39.404372,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:40.384854,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:41.412823,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:42.455233,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:43.505462,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:44.590361,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:45.688784,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:46.712165,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:47.704651,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:48.674547,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:49.608005,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:50.562122,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:51.592939,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:52.620029,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:53.688926,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:54.786426,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:55.826993,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:56.873013,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:57.893803,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:58.895550,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:48:59.848472,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:00.827174,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:01.797088,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:02.817875,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:03.864170,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:04.917864,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:05.977611,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:07.044822,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:08.140669,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:09.198411,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:10.261527,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:11.331593,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:12.391022,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:13.436837,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:14.474817,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:15.475201,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.8)"
15-12-2022 14:49:16.496919,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:17.475912,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:18.455108,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:19.445454,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:20.490695,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:21.546568,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:22.630462,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:23.719428,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:24.790441,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:25.856017,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:49:26.880660,"(1.8, 2.9, 2.091111111111111)","(4.8, 8.4, 6.6)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 14.563157894736843)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
