,Springfield Spirit,Khulan Kid,Sure Thing Captain,Our Boy Roy,Blue Shard,Borderline,Braeview Fella,Redbank Molly,Shez All Style
10-01-2023 15:04:14.317280,"(101.0, 230.0, 224.0)","(9.0, 12.5, 12.277777777777779)","(1.16, 1.36, 1.3514814814814815)","(41.0, 120.0, 90.83333333333333)","(21.0, 48.0, 45.0)","(16.0, 44.0, 41.0)","(41.0, 110.0, 98.75)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:15.430191,"(101.0, 230.0, 224.0)","(9.0, 12.5, 12.277777777777779)","(1.16, 1.36, 1.3514814814814815)","(41.0, 120.0, 90.83333333333333)","(21.0, 48.0, 45.0)","(16.0, 44.0, 41.0)","(41.0, 110.0, 95.0)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:16.509825,"(101.0, 230.0, 224.0)","(9.0, 12.5, 12.277777777777779)","(1.18, 1.36, 1.3525974025974028)","(41.0, 120.0, 103.84615384615384)","(21.0, 48.0, 45.0)","(16.0, 44.0, 41.0)","(41.0, 110.0, 95.0)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:17.583063,"(101.0, 230.0, 224.0)","(9.0, 13.0, 12.5)","(1.18, 1.36, 1.3478571428571429)","(41.0, 120.0, 101.53846153846155)","(21.0, 48.0, 45.0)","(16.0, 44.0, 41.0)","(41.0, 110.0, 95.0)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:18.635075,"(101.0, 230.0, 224.0)","(9.0, 12.5, 12.4)","(1.18, 1.36, 1.3478571428571429)","(41.0, 120.0, 101.53846153846155)","(21.0, 48.0, 45.0)","(16.0, 44.0, 42.5)","(41.0, 110.0, 95.0)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:19.738387,"(101.0, 230.0, 220.0)","(9.0, 12.5, 12.25)","(1.18, 1.36, 1.3599114121938511)","(41.0, 120.0, 101.53846153846155)","(21.0, 48.0, 45.0)","(16.0, 44.0, 42.5)","(41.0, 110.0, 95.0)","(31.0, 55.0, 53.111111111111114)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:20.855909,"(101.0, 230.0, 213.33333333333334)","(9.0, 12.5, 12.25)","(1.18, 1.36, 1.3599362041467307)","(41.0, 120.0, 100.0)","(21.0, 48.0, 45.0)","(16.0, 44.0, 42.8)","(41.0, 110.0, 95.0)","(31.0, 55.0, 47.5)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:21.964245,"(101.0, 220.0, 212.0)","(9.0, 12.5, 12.25)","(1.18, 1.36, 1.3599520766773163)","(41.0, 120.0, 85.71428571428571)","(21.0, 48.0, 45.0)","(16.0, 44.0, 48.375)","(41.0, 110.0, 87.5)","(31.0, 55.0, 52.83333333333333)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:23.043296,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.25)","(1.18, 1.36, 1.3599520766773163)","(41.0, 120.0, 84.28571428571429)","(21.0, 48.0, 45.0)","(16.0, 50.0, 48.340425531914896)","(41.0, 110.0, 83.84615384615384)","(31.0, 55.0, 52.83333333333333)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:24.129864,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.25)","(1.18, 1.36, 1.359973319103522)","(41.0, 110.0, 86.66666666666667)","(21.0, 48.0, 45.0)","(16.0, 50.0, 46.53333333333333)","(41.0, 100.0, 83.84615384615384)","(31.0, 55.0, 52.83333333333333)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:25.200466,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.1)","(1.18, 1.36, 1.3599847638395126)","(41.0, 100.0, 91.42857142857143)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.53333333333333)","(41.0, 100.0, 83.84615384615384)","(31.0, 55.0, 52.83333333333333)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:26.271962,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.1)","(1.18, 1.37, 1.3697082494969819)","(41.0, 100.0, 82.0)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.53333333333333)","(41.0, 100.0, 86.66666666666667)","(31.0, 55.0, 52.83333333333333)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:27.325536,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.1)","(1.18, 1.38, 1.373245382585752)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 48.5)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:28.416785,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.1)","(1.18, 1.38, 1.373365617433414)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:29.511035,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.1)","(1.18, 1.38, 1.3740816326530612)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:30.601746,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.318181818181818)","(1.18, 1.38, 1.3740816326530612)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:31.684654,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.080645161290322)","(1.18, 1.38, 1.367379679144385)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:32.782646,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.014285714285714)","(1.18, 1.38, 1.372345945945946)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 44.30769230769231)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.233333333333333)"
10-01-2023 15:04:33.870481,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.014285714285714)","(1.18, 1.38, 1.3685400313971743)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.166666666666666)"
10-01-2023 15:04:34.967581,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.014285714285714)","(1.18, 1.38, 1.3698423005565863)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.166666666666666)"
10-01-2023 15:04:36.049222,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.5, 12.080645161290322)","(1.18, 1.37, 1.3672014475271412)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.66666666666667)","(31.0, 55.0, 48.11764705882353)","(8.5, 11.5, 11.166666666666666)"
10-01-2023 15:04:37.163815,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.0, 11.95)","(1.18, 1.37, 1.364368932038835)","(41.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.285714285714285)","(41.0, 100.0, 91.11111111111111)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.166666666666666)"
10-01-2023 15:04:38.270733,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.0, 11.95)","(1.18, 1.37, 1.3644893111638956)","(51.0, 100.0, 94.54545454545455)","(21.0, 48.0, 45.0)","(17.0, 50.0, 46.36363636363637)","(41.0, 100.0, 91.42857142857143)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.21875)"
10-01-2023 15:04:39.398195,"(101.0, 220.0, 206.66666666666666)","(9.0, 12.0, 11.95)","(1.18, 1.37, 1.3572000000000002)","(51.0, 100.0, 95.45454545454545)","(21.0, 48.0, 45.0)","(17.0, 50.0, 53.666666666666664)","(41.0, 100.0, 92.5)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.21875)"
10-01-2023 15:04:40.502210,"(101.0, 220.0, 180.0)","(9.0, 12.5, 12.045454545454545)","(1.18, 1.36, 1.3567924528301887)","(51.0, 100.0, 124.5)","(21.0, 48.0, 45.0)","(17.0, 55.0, 54.23076923076923)","(41.0, 100.0, 92.5)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.21875)"
10-01-2023 15:04:41.622103,"(101.0, 220.0, 206.0)","(9.0, 12.5, 12.045454545454545)","(1.18, 1.36, 1.3599681528662422)","(51.0, 130.0, 112.5)","(21.0, 48.0, 45.0)","(17.0, 55.0, 55.4)","(41.0, 100.0, 92.5)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.21875)"
10-01-2023 15:04:42.748276,"(101.0, 220.0, 206.0)","(9.0, 12.5, 12.045454545454545)","(1.18, 1.35, 1.34998417721519)","(51.0, 120.0, 112.5)","(21.0, 48.0, 45.0)","(17.0, 60.0, 55.4)","(41.0, 100.0, 92.5)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.21875)"
10-01-2023 15:04:43.876658,"(101.0, 220.0, 206.0)","(9.0, 12.5, 12.045454545454545)","(1.18, 1.35, 1.3493596059113302)","(51.0, 120.0, 105.0)","(21.0, 48.0, 45.0)","(17.0, 60.0, 55.23809523809524)","(41.0, 100.0, 92.5)","(31.0, 55.0, 46.642857142857146)","(8.5, 11.5, 11.209876543209877)"
10-01-2023 15:04:45.058880,"(101.0, 220.0, 180.0)","(9.0, 12.5, 12.066666666666666)","(1.18, 1.34, 1.3337053571428572)","(51.0, 120.0, 90.0)","(21.0, 48.0, 42.0)","(17.0, 60.0, 55.348837209302324)","(41.0, 100.0, 92.5)","(31.0, 55.0, 47.2)","(8.5, 12.0, 11.238095238095237)"
10-01-2023 15:04:46.194113,"(101.0, 220.0, 180.0)","(9.0, 12.5, 12.066666666666666)","(1.18, 1.34, 1.3337053571428572)","(51.0, 110.0, 90.0)","(21.0, 48.0, 42.0)","(17.0, 60.0, 55.4)","(41.0, 100.0, 92.5)","(31.0, 55.0, 49.5)","(8.5, 12.0, 11.238095238095237)"
10-01-2023 15:04:47.433700,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.142857142857142)","(1.18, 1.34, 1.3337053571428572)","(51.0, 110.0, 93.63636363636364)","(21.0, 48.0, 42.0)","(18.0, 60.0, 55.4)","(41.0, 100.0, 160.55555555555554)","(31.0, 55.0, 49.5)","(8.5, 12.0, 11.238095238095237)"
10-01-2023 15:04:48.644557,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.142857142857142)","(1.18, 1.34, 1.3331553398058253)","(51.0, 110.0, 93.63636363636364)","(21.0, 48.0, 42.0)","(18.0, 60.0, 53.666666666666664)","(41.0, 170.0, 107.5)","(31.0, 55.0, 49.5)","(8.5, 12.0, 11.238095238095237)"
10-01-2023 15:04:49.828501,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.142857142857142)","(1.16, 1.34, 1.3214772727272728)","(51.0, 110.0, 93.63636363636364)","(21.0, 48.0, 43.0)","(18.0, 55.0, 51.666666666666664)","(41.0, 160.0, 98.57142857142857)","(31.0, 55.0, 51.61538461538461)","(8.5, 12.0, 11.238095238095237)"
10-01-2023 15:04:51.123049,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.142857142857142)","(1.16, 1.33, 1.3215437788018434)","(51.0, 110.0, 102.5)","(21.0, 48.0, 43.0)","(18.0, 55.0, 50.0)","(41.0, 150.0, 102.5)","(31.0, 55.0, 51.61538461538461)","(8.5, 12.0, 11.255813953488373)"
10-01-2023 15:04:52.231460,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.419354838709678)","(1.16, 1.33, 1.3215437788018434)","(51.0, 110.0, 102.5)","(21.0, 48.0, 43.0)","(18.0, 55.0, 48.285714285714285)","(41.0, 140.0, 100.0)","(31.0, 55.0, 53.9)","(8.5, 12.0, 11.358695652173912)"
10-01-2023 15:04:53.382193,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.487179487179487)","(1.16, 1.33, 1.3224346076458753)","(51.0, 110.0, 102.5)","(21.0, 48.0, 48.285714285714285)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 103.33333333333333)","(31.0, 55.0, 53.9)","(8.5, 12.0, 11.32183908045977)"
10-01-2023 15:04:54.512905,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.487179487179487)","(1.16, 1.33, 1.3223960396039605)","(51.0, 110.0, 102.5)","(21.0, 50.0, 48.285714285714285)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 103.33333333333333)","(31.0, 55.0, 53.9)","(8.5, 12.0, 11.32183908045977)"
10-01-2023 15:04:55.671179,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.487179487179487)","(1.16, 1.33, 1.3255504587155964)","(51.0, 110.0, 102.5)","(21.0, 50.0, 48.285714285714285)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 103.33333333333333)","(31.0, 55.0, 53.9)","(8.5, 12.0, 11.297619047619047)"
10-01-2023 15:04:56.951716,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.487179487179487)","(1.16, 1.33, 1.3255504587155964)","(51.0, 110.0, 102.5)","(21.0, 50.0, 48.285714285714285)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 103.33333333333333)","(31.0, 55.0, 53.5)","(8.5, 12.0, 11.297619047619047)"
10-01-2023 15:04:58.095902,"(101.0, 220.0, 180.0)","(9.0, 13.0, 12.487179487179487)","(1.16, 1.33, 1.3280132450331126)","(51.0, 110.0, 93.33333333333333)","(21.0, 50.0, 46.0)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 103.33333333333333)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.391304347826086)"
10-01-2023 15:04:59.252935,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.565217391304348)","(1.16, 1.33, 1.328421052631579)","(51.0, 110.0, 97.5)","(21.0, 50.0, 49.0)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 110.0)","(31.0, 55.0, 51.5)","(8.5, 11.5, 11.391304347826086)"
10-01-2023 15:05:00.501687,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.766666666666666)","(1.16, 1.33, 1.327972972972973)","(51.0, 110.0, 97.85714285714286)","(21.0, 55.0, 47.5)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 110.0)","(31.0, 55.0, 51.5)","(8.5, 11.5, 11.283950617283951)"
10-01-2023 15:05:01.697912,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.766666666666666)","(1.16, 1.33, 1.327972972972973)","(51.0, 130.0, 107.5)","(21.0, 55.0, 47.5)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 107.14285714285714)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.283950617283951)"
10-01-2023 15:05:02.943549,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.766666666666666)","(1.16, 1.33, 1.327709923664122)","(51.0, 120.0, 115.0)","(21.0, 55.0, 47.5)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.283950617283951)"
10-01-2023 15:05:04.140832,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.766666666666666)","(1.16, 1.33, 1.3278571428571428)","(51.0, 130.0, 118.75)","(21.0, 55.0, 41.0)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.30952380952381)"
10-01-2023 15:05:05.311652,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.0, 12.774193548387096)","(1.16, 1.33, 1.3253140096618359)","(51.0, 130.0, 118.75)","(21.0, 46.0, 42.666666666666664)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.275)"
10-01-2023 15:05:06.506431,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.5, 12.951612903225806)","(1.16, 1.33, 1.323445945945946)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.275)"
10-01-2023 15:05:07.660949,"(101.0, 220.0, 202.85714285714286)","(9.0, 13.5, 13.014285714285714)","(1.16, 1.33, 1.323021582733813)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.31764705882353)"
10-01-2023 15:05:08.860622,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.014285714285714)","(1.16, 1.33, 1.323021582733813)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.31764705882353)"
10-01-2023 15:05:10.120503,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.014285714285714)","(1.16, 1.33, 1.3251010101010101)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.31764705882353)"
10-01-2023 15:05:11.553919,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.014285714285714)","(1.16, 1.33, 1.3251010101010101)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.369565217391305)"
10-01-2023 15:05:12.833850,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.1)","(1.16, 1.33, 1.3251010101010101)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.142857142857146)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.369565217391305)"
10-01-2023 15:05:14.239158,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.152173913043478)","(1.16, 1.33, 1.3169609856262834)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.27272727272727)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.553846153846154)"
10-01-2023 15:05:15.502587,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.175)","(1.16, 1.32, 1.3164775413711585)","(51.0, 130.0, 125.0)","(21.0, 46.0, 43.27272727272727)","(18.0, 50.0, 48.5)","(41.0, 130.0, 98.0)","(31.0, 55.0, 48.6)","(8.5, 12.0, 11.553846153846154)"
10-01-2023 15:05:16.811310,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.204545454545455)","(1.16, 1.32, 1.3238795180722893)","(51.0, 130.0, 116.66666666666667)","(21.0, 46.0, 43.27272727272727)","(18.0, 50.0, 48.5)","(41.0, 130.0, 98.0)","(31.0, 60.0, 48.6)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:18.131678,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.204545454545455)","(1.16, 1.33, 1.3232413793103448)","(51.0, 130.0, 116.66666666666667)","(21.0, 46.0, 42.36363636363637)","(18.0, 50.0, 48.5)","(41.0, 130.0, 98.0)","(31.0, 60.0, 48.6)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:19.296201,"(101.0, 220.0, 200.0)","(9.0, 13.5, 13.204545454545455)","(1.16, 1.33, 1.3239690721649484)","(51.0, 130.0, 123.33333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 60.0, 50.869565217391305)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:20.423529,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.204545454545455)","(1.16, 1.33, 1.3239690721649484)","(51.0, 130.0, 123.33333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 60.0, 50.869565217391305)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:21.618588,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.413793103448276)","(1.16, 1.33, 1.318616852146264)","(51.0, 130.0, 110.83333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 60.0, 48.333333333333336)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:22.725387,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.413793103448276)","(1.16, 1.33, 1.318616852146264)","(51.0, 140.0, 110.83333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 50.0, 48.285714285714285)","(41.0, 130.0, 98.0)","(31.0, 60.0, 48.333333333333336)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:23.858869,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.413793103448276)","(1.16, 1.33, 1.319455081001473)","(51.0, 140.0, 110.83333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 44.0, 42.18181818181818)","(41.0, 130.0, 98.0)","(31.0, 60.0, 48.333333333333336)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:25.023634,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.413793103448276)","(1.16, 1.33, 1.319455081001473)","(51.0, 140.0, 110.83333333333334)","(21.0, 46.0, 42.36363636363637)","(18.0, 44.0, 41.77777777777778)","(41.0, 180.0, 142.72727272727272)","(31.0, 55.0, 52.75)","(8.5, 12.0, 11.546875)"
10-01-2023 15:05:26.223071,"(101.0, 220.0, 208.0)","(9.0, 13.5, 13.413793103448276)","(1.16, 1.33, 1.319455081001473)","(51.0, 140.0, 110.83333333333334)","(21.0, 46.0, 42.666666666666664)","(18.0, 44.0, 40.72727272727273)","(41.0, 170.0, 138.42105263157896)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.573529411764707)"
10-01-2023 15:05:27.443558,"(101.0, 230.0, 222.5)","(9.0, 14.0, 13.941176470588236)","(1.16, 1.32, 1.3169266055045872)","(51.0, 140.0, 105.0)","(21.0, 46.0, 42.666666666666664)","(18.0, 44.0, 41.6)","(41.0, 170.0, 115.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.608695652173912)"
10-01-2023 15:05:28.698471,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.0, 13.941176470588236)","(1.16, 1.32, 1.3169266055045872)","(51.0, 140.0, 118.33333333333333)","(21.0, 46.0, 43.09090909090909)","(18.0, 44.0, 41.6)","(41.0, 160.0, 112.5)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:30.012224,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.0, 13.941176470588236)","(1.14, 1.32, 1.3167865707434054)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 44.0, 41.6)","(41.0, 150.0, 112.5)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:31.379948,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.333333333333334)","(1.14, 1.32, 1.3167317073170732)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 44.0, 41.6)","(41.0, 150.0, 112.5)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:32.601466,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.333333333333334)","(1.14, 1.32, 1.3167317073170732)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 44.0, 41.6)","(41.0, 150.0, 112.5)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:33.948164,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.363636363636363)","(1.14, 1.32, 1.3167317073170732)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 44.0, 41.6)","(41.0, 150.0, 112.5)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:35.272045,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.363636363636363)","(1.14, 1.32, 1.3167317073170732)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 44.0, 41.42857142857143)","(41.0, 150.0, 110.0)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:36.552738,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.291666666666666)","(1.14, 1.32, 1.3112418300653594)","(51.0, 130.0, 118.33333333333333)","(26.0, 46.0, 43.333333333333336)","(19.0, 42.0, 40.857142857142854)","(41.0, 150.0, 135.33333333333331)","(31.0, 55.0, 51.5)","(8.5, 12.0, 11.742857142857142)"
10-01-2023 15:05:37.837745,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.2125)","(1.14, 1.32, 1.3018367346938775)","(51.0, 130.0, 120.0)","(26.0, 46.0, 47.57142857142857)","(19.0, 42.0, 39.6)","(41.0, 150.0, 114.28571428571429)","(31.0, 55.0, 51.793103448275865)","(8.5, 12.0, 12.431034482758621)"
10-01-2023 15:05:39.010011,"(101.0, 230.0, 223.33333333333334)","(9.0, 15.0, 14.2125)","(1.14, 1.31, 1.3017307692307694)","(51.0, 140.0, 125.55555555555556)","(26.0, 55.0, 50.875)","(19.0, 40.0, 39.6)","(41.0, 200.0, 112.85714285714286)","(31.0, 60.0, 52.75)","(8.5, 13.0, 12.43859649122807)"
10-01-2023 15:05:40.169931,"(101.0, 230.0, 223.33333333333334)","(9.0, 15.0, 14.2125)","(1.14, 1.31, 1.3017307692307694)","(51.0, 150.0, 125.55555555555556)","(26.0, 55.0, 50.875)","(19.0, 42.0, 40.15384615384615)","(41.0, 190.0, 112.85714285714286)","(31.0, 55.0, 49.375)","(8.5, 13.0, 12.43859649122807)"
10-01-2023 15:05:41.321156,"(101.0, 230.0, 223.33333333333334)","(9.0, 14.5, 14.404761904761905)","(1.14, 1.31, 1.3017307692307694)","(51.0, 150.0, 125.55555555555556)","(26.0, 55.0, 50.875)","(19.0, 42.0, 37.0)","(41.0, 190.0, 112.85714285714286)","(31.0, 55.0, 49.375)","(8.5, 13.0, 12.43859649122807)"
