,Lucky Jim,Agent Starling,Madrigal Nz,Certainlycallitin,As She Says,Mullum Doc,Dont Fear For Me,Jakki Mun,Major Rumble
05-01-2023 12:43:32.102039,"(5.5, 8.6, 7.848484848484849)","(71.0, 130.0, 110.55555555555556)","(1.55, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 23.0, 18.142857142857142)","(14.0, 26.0, 24.214285714285715)","(41.0, 80.0, 76.25)","(5.5, 11.5, 10.5)","(18.0, 44.0, 38.0)"
05-01-2023 12:43:33.443504,"(5.5, 8.6, 7.843243243243243)","(71.0, 130.0, 110.55555555555556)","(1.55, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 22.0, 18.142857142857142)","(14.0, 26.0, 24.214285714285715)","(41.0, 80.0, 76.25)","(5.5, 11.0, 10.781818181818181)","(18.0, 42.0, 38.0)"
05-01-2023 12:43:34.720152,"(5.5, 8.6, 7.843243243243243)","(71.0, 130.0, 115.0)","(1.55, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 22.0, 20.22222222222222)","(14.0, 26.0, 24.214285714285715)","(41.0, 80.0, 67.5)","(5.5, 11.0, 9.447058823529412)","(18.0, 42.0, 38.0)"
05-01-2023 12:43:35.991242,"(5.5, 8.6, 7.8533333333333335)","(71.0, 130.0, 115.0)","(1.55, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 22.0, 20.5)","(14.0, 26.0, 24.214285714285715)","(41.0, 80.0, 67.5)","(5.5, 9.8, 9.447058823529412)","(18.0, 42.0, 38.0)"
05-01-2023 12:43:37.196572,"(5.5, 8.6, 7.8533333333333335)","(71.0, 130.0, 115.0)","(1.55, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 21.0, 20.5)","(14.0, 26.0, 24.214285714285715)","(41.0, 80.0, 74.0)","(5.5, 9.8, 9.447058823529412)","(18.0, 42.0, 38.0)"
05-01-2023 12:43:38.332941,"(5.5, 8.6, 7.8533333333333335)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 108.33333333333333)","(13.0, 21.0, 18.285714285714285)","(14.0, 26.0, 24.214285714285715)","(31.0, 80.0, 74.0)","(5.5, 9.8, 9.447058823529412)","(18.0, 42.0, 38.666666666666664)"
05-01-2023 12:43:39.426387,"(5.5, 8.4, 8.295652173913044)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 100.0)","(13.0, 23.0, 18.6)","(14.0, 26.0, 25.333333333333332)","(31.0, 80.0, 61.25)","(5.5, 9.8, 9.620000000000001)","(18.0, 44.0, 40.666666666666664)"
05-01-2023 12:43:40.616876,"(5.5, 8.4, 8.044444444444444)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 105.0)","(13.0, 23.0, 20.77777777777778)","(14.0, 26.0, 25.4)","(31.0, 80.0, 61.666666666666664)","(5.5, 9.8, 9.620000000000001)","(18.0, 46.0, 41.78947368421053)"
05-01-2023 12:43:41.819126,"(5.5, 8.6, 8.066666666666666)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 100.0)","(13.0, 23.0, 19.81818181818182)","(14.0, 26.0, 23.142857142857142)","(31.0, 75.0, 61.666666666666664)","(5.5, 9.8, 9.620000000000001)","(18.0, 46.0, 40.54545454545455)"
05-01-2023 12:43:43.029069,"(5.5, 8.6, 7.909090909090909)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 100.0)","(13.0, 22.0, 19.666666666666668)","(14.0, 26.0, 24.666666666666668)","(31.0, 75.0, 61.666666666666664)","(5.5, 9.8, 9.620000000000001)","(18.0, 46.0, 40.54545454545455)"
05-01-2023 12:43:44.266823,"(5.5, 8.6, 8.125)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 100.0)","(13.0, 24.0, 21.333333333333332)","(14.0, 26.0, 22.2)","(31.0, 75.0, 62.5)","(5.5, 9.8, 9.807407407407407)","(18.0, 46.0, 40.6)"
05-01-2023 12:43:45.469706,"(5.5, 8.6, 8.165714285714285)","(71.0, 130.0, 115.0)","(1.5, 99999, 99990)","(51.0, 120.0, 103.33333333333333)","(13.0, 23.0, 20.25)","(14.0, 24.0, 22.2)","(31.0, 75.0, 72.5)","(5.5, 11.0, 10.068965517241379)","(18.0, 46.0, 41.09090909090909)"
05-01-2023 12:43:46.666056,"(5.5, 8.6, 8.379999999999999)","(71.0, 130.0, 107.5)","(1.5, 99999, 99990)","(51.0, 120.0, 103.33333333333333)","(13.0, 24.0, 21.954545454545453)","(14.0, 24.0, 22.5)","(31.0, 75.0, 73.84615384615384)","(5.5, 11.0, 9.841379310344829)","(18.0, 46.0, 43.75)"
05-01-2023 12:43:48.042758,"(5.5, 8.6, 8.347368421052632)","(71.0, 130.0, 118.75)","(1.5, 99999, 99990)","(51.0, 120.0, 112.5)","(13.0, 24.0, 21.75)","(14.0, 24.0, 22.5)","(31.0, 75.0, 76.0)","(5.5, 11.0, 10.3)","(18.0, 46.0, 43.75)"
05-01-2023 12:43:49.319463,"(5.5, 8.6, 8.347368421052632)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 120.0, 112.5)","(13.0, 24.0, 21.75)","(14.0, 24.0, 22.5)","(31.0, 80.0, 72.63157894736842)","(5.5, 10.5, 10.3)","(18.0, 46.0, 44.2)"
05-01-2023 12:43:50.543939,"(5.5, 8.6, 8.347368421052632)","(71.0, 130.0, 121.81818181818181)","(1.5, 99999, 99990)","(51.0, 120.0, 114.44444444444444)","(13.0, 24.0, 21.75)","(14.0, 24.0, 22.5)","(31.0, 80.0, 71.25)","(5.5, 10.5, 9.981818181818182)","(18.0, 46.0, 44.2)"
05-01-2023 12:43:51.796163,"(5.5, 8.6, 8.347368421052632)","(71.0, 130.0, 121.81818181818181)","(1.5, 99999, 99990)","(51.0, 120.0, 114.44444444444444)","(13.0, 24.0, 21.954545454545453)","(14.0, 24.0, 20.4)","(31.0, 80.0, 71.25)","(5.5, 11.0, 10.3)","(18.0, 46.0, 44.2)"
05-01-2023 12:43:53.048839,"(5.5, 8.6, 8.62857142857143)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 120.0, 116.875)","(13.0, 24.0, 23.555555555555557)","(14.0, 22.0, 21.23076923076923)","(31.0, 80.0, 67.14285714285714)","(5.5, 10.5, 10.038461538461538)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:43:54.276757,"(5.5, 8.8, 8.35)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 120.0, 127.08333333333333)","(13.0, 24.0, 23.941176470588236)","(14.0, 24.0, 21.705882352941178)","(31.0, 80.0, 71.0)","(5.5, 11.0, 10.18888888888889)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:43:55.576921,"(5.5, 8.8, 8.68)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 150.0, 127.08333333333333)","(13.0, 26.0, 23.083333333333332)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.0)","(5.5, 10.5, 10.3)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:43:56.818528,"(5.5, 8.8, 8.35)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 140.0, 130.0)","(13.0, 26.0, 23.083333333333332)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.0)","(5.5, 10.5, 10.0)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:43:57.976767,"(5.5, 8.8, 8.35)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 140.0, 119.23076923076923)","(13.0, 26.0, 23.083333333333332)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.0)","(5.5, 11.0, 10.3)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:43:59.133477,"(5.5, 8.8, 8.35)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 140.0, 126.5)","(13.0, 26.0, 23.375)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.0)","(5.5, 10.5, 10.3)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:00.232966,"(5.5, 8.8, 8.35)","(71.0, 130.0, 124.0)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.083333333333332)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.3076923076923)","(5.5, 10.5, 10.0)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:01.319623,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 70.0)","(5.5, 11.0, 10.0)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:02.472709,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 70.0)","(5.5, 11.0, 10.3)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:03.666432,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 70.0)","(5.5, 10.5, 10.06)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:04.860567,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 72.3076923076923)","(5.5, 10.5, 10.041666666666666)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:06.094944,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 67.5)","(5.5, 10.5, 9.866666666666667)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:07.316209,"(5.5, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.5, 99999, 99990)","(51.0, 140.0, 110.0)","(13.0, 26.0, 23.77777777777778)","(14.0, 24.0, 20.941176470588236)","(31.0, 80.0, 67.5)","(5.5, 10.0, 9.76)","(18.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:08.568367,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 23.083333333333332)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 67.5)","(6.5, 10.0, 9.76)","(21.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:09.805827,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 23.77777777777778)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 67.5)","(6.5, 10.0, 9.866666666666667)","(21.0, 46.0, 45.1578947368421)"
05-01-2023 12:44:11.066182,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 23.77777777777778)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.0, 9.72)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:12.271755,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 23.77777777777778)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 11.0, 9.72)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:13.473494,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 24.0)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.5, 10.255555555555556)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:14.650722,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 26.0, 24.0)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.5, 10.25)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:15.794701,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 27.0, 23.470588235294116)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.5, 10.372727272727273)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:16.920372,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 27.0, 22.58823529411765)","(15.0, 24.0, 20.941176470588236)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.5, 10.35)","(21.0, 46.0, 44.666666666666664)"
05-01-2023 12:44:18.052647,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 27.0, 22.58823529411765)","(15.0, 24.0, 21.11111111111111)","(41.0, 80.0, 59.166666666666664)","(6.5, 10.5, 10.205882352941176)","(21.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:19.239918,"(6.0, 8.8, 8.35)","(71.0, 130.0, 117.14285714285714)","(1.4, 99999, 99990)","(61.0, 140.0, 110.0)","(15.0, 27.0, 23.956521739130434)","(15.0, 24.0, 22.5)","(41.0, 80.0, 59.166666666666664)","(6.5, 11.0, 10.228571428571428)","(21.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:20.415676,"(6.0, 8.8, 8.6)","(71.0, 130.0, 124.0)","(1.4, 99999, 99990)","(61.0, 140.0, 117.5)","(15.0, 27.0, 24.523809523809526)","(15.0, 23.0, 22.6)","(41.0, 80.0, 63.333333333333336)","(6.5, 11.0, 10.212121212121213)","(21.0, 46.0, 44.22222222222222)"
05-01-2023 12:44:21.580959,"(6.0, 9.0, 8.781818181818181)","(71.0, 130.0, 124.0)","(1.4, 99999, 99990)","(61.0, 140.0, 150.0)","(15.0, 27.0, 25.125)","(15.0, 23.0, 22.666666666666668)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.342857142857143)","(21.0, 46.0, 44.285714285714285)"
05-01-2023 12:44:22.788434,"(6.0, 9.0, 8.7)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 190.0, 150.0)","(15.0, 27.0, 24.692307692307693)","(15.0, 23.0, 22.5)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.28125)","(21.0, 46.0, 44.285714285714285)"
05-01-2023 12:44:23.905692,"(6.0, 9.0, 8.7)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 190.0, 136.66666666666666)","(15.0, 27.0, 24.692307692307693)","(15.0, 23.0, 22.2)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.28125)","(21.0, 46.0, 45.142857142857146)"
05-01-2023 12:44:24.995055,"(6.0, 9.0, 8.7)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 190.0, 145.0)","(15.0, 27.0, 25.2)","(15.0, 24.0, 22.2)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.28125)","(21.0, 46.0, 45.142857142857146)"
05-01-2023 12:44:26.108521,"(6.0, 9.0, 8.733333333333333)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 180.0, 120.0)","(15.0, 27.0, 25.2)","(15.0, 24.0, 22.77777777777778)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.258064516129032)","(21.0, 46.0, 45.142857142857146)"
05-01-2023 12:44:27.273376,"(6.0, 9.0, 8.733333333333333)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 170.0, 120.0)","(15.0, 27.0, 25.3125)","(15.0, 23.0, 22.77777777777778)","(41.0, 80.0, 62.857142857142854)","(6.5, 11.0, 10.266666666666667)","(21.0, 46.0, 45.142857142857146)"
05-01-2023 12:44:28.460224,"(6.0, 9.0, 8.733333333333333)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 170.0, 126.66666666666667)","(15.0, 27.0, 25.8)","(15.0, 23.0, 22.333333333333332)","(41.0, 80.0, 63.333333333333336)","(6.5, 11.0, 10.28)","(21.0, 46.0, 45.142857142857146)"
05-01-2023 12:44:29.635983,"(6.0, 9.0, 8.858823529411765)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 160.0, 117.14285714285714)","(15.0, 27.0, 26.071428571428573)","(15.0, 24.0, 22.333333333333332)","(41.0, 80.0, 71.66666666666667)","(6.5, 11.0, 10.28)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:30.799122,"(6.0, 9.0, 8.75294117647059)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 160.0, 122.5)","(15.0, 27.0, 26.071428571428573)","(15.0, 24.0, 22.333333333333332)","(41.0, 80.0, 67.14285714285714)","(6.5, 11.0, 10.28)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:31.908084,"(6.0, 9.0, 8.861538461538462)","(71.0, 130.0, 116.66666666666667)","(1.4, 99999, 99990)","(61.0, 160.0, 122.5)","(15.0, 27.0, 25.153846153846153)","(15.0, 24.0, 22.333333333333332)","(41.0, 80.0, 69.61538461538461)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:33.002835,"(6.0, 9.2, 8.775)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 25.153846153846153)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:34.196977,"(6.0, 9.2, 8.552380952380952)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 25.153846153846153)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:35.410142,"(6.0, 9.2, 8.552380952380952)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 24.176470588235293)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:36.645048,"(6.0, 9.4, 8.733333333333333)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 23.952380952380953)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:37.909615,"(6.0, 9.4, 8.733333333333333)","(71.0, 130.0, 112.85714285714286)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 23.952380952380953)","(15.0, 24.0, 22.142857142857142)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.304347826086957)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:39.117366,"(6.0, 9.4, 8.92)","(71.0, 130.0, 112.85714285714286)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 23.952380952380953)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 68.52941176470588)","(6.5, 11.0, 10.11111111111111)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:40.251790,"(6.0, 9.4, 8.92)","(71.0, 130.0, 112.85714285714286)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 23.952380952380953)","(15.0, 24.0, 22.333333333333332)","(41.0, 85.0, 46.6)","(6.5, 11.0, 10.095238095238095)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:41.356791,"(6.0, 9.4, 8.92)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 24.333333333333332)","(15.0, 24.0, 22.333333333333332)","(41.0, 55.0, 46.310344827586206)","(6.5, 11.0, 10.5)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:42.441762,"(6.0, 9.4, 8.92)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 27.0, 24.875)","(15.0, 24.0, 22.333333333333332)","(41.0, 55.0, 46.310344827586206)","(6.5, 11.0, 10.466666666666667)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:43.542792,"(6.0, 9.4, 9.057142857142857)","(71.0, 130.0, 116.66666666666667)","(1.35, 99999, 99990)","(61.0, 160.0, 137.5)","(15.0, 26.0, 24.363636363636363)","(15.0, 24.0, 22.333333333333332)","(41.0, 55.0, 46.310344827586206)","(6.5, 11.0, 10.424242424242424)","(21.0, 46.0, 45.294117647058826)"
05-01-2023 12:44:44.724065,"(6.0, 9.4, 8.866666666666667)","(71.0, 130.0, 120.0)","(1.35, 99999, 99990)","(61.0, 160.0, 142.85714285714286)","(15.0, 26.0, 24.176470588235293)","(15.0, 24.0, 22.77777777777778)","(41.0, 55.0, 46.34615384615385)","(6.5, 11.0, 10.84375)","(21.0, 46.0, 47.6)"
05-01-2023 12:44:45.937345,"(6.0, 9.6, 8.933333333333334)","(71.0, 130.0, 120.0)","(1.35, 99999, 99990)","(61.0, 160.0, 150.0)","(15.0, 27.0, 24.333333333333332)","(15.0, 23.0, 22.77777777777778)","(41.0, 55.0, 46.310344827586206)","(6.5, 11.5, 11.044642857142858)","(21.0, 50.0, 47.27272727272727)"
05-01-2023 12:44:47.132110,"(6.0, 9.6, 9.107692307692307)","(71.0, 130.0, 120.0)","(1.35, 99999, 99990)","(61.0, 210.0, 124.28571428571429)","(15.0, 27.0, 24.88235294117647)","(15.0, 23.0, 23.4)","(41.0, 55.0, 46.310344827586206)","(6.5, 11.5, 11.067796610169491)","(21.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:48.330040,"(6.0, 9.8, 9.244444444444445)","(71.0, 130.0, 120.0)","(1.35, 99999, 99990)","(61.0, 210.0, 150.0)","(15.0, 27.0, 25.666666666666668)","(15.0, 24.0, 22.714285714285715)","(41.0, 55.0, 46.310344827586206)","(7.0, 11.5, 10.717391304347826)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:49.589536,"(6.0, 9.8, 9.120000000000001)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 150.0)","(15.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.4)","(41.0, 55.0, 46.3)","(7.0, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:50.861561,"(6.0, 9.8, 9.234782608695653)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 170.0)","(15.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.4)","(41.0, 55.0, 46.3)","(7.0, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:51.968667,"(6.0, 9.8, 9.41904761904762)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 170.0)","(15.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.4)","(41.0, 55.0, 46.3)","(7.0, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:53.099084,"(6.0, 9.8, 9.466666666666667)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 132.85714285714286)","(15.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.4)","(41.0, 55.0, 46.3)","(7.0, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:54.211844,"(6.0, 9.8, 9.41904761904762)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 132.85714285714286)","(15.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.4)","(41.0, 55.0, 46.3)","(7.0, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:55.551172,"(6.5, 9.8, 9.41904761904762)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 132.85714285714286)","(16.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.6)","(31.0, 55.0, 46.3)","(7.5, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:56.840267,"(6.5, 9.8, 9.41904761904762)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 132.85714285714286)","(16.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.6)","(31.0, 55.0, 48.13157894736842)","(7.5, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:58.099330,"(6.5, 10.0, 9.071428571428571)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 210.0, 167.14285714285714)","(16.0, 26.0, 25.666666666666668)","(15.0, 24.0, 23.6)","(31.0, 55.0, 45.078947368421055)","(7.5, 11.5, 10.642857142857142)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:44:59.431878,"(6.5, 10.0, 9.058823529411764)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 200.0, 182.0)","(16.0, 26.0, 25.0)","(15.0, 24.0, 23.2)","(31.0, 55.0, 67.5)","(7.5, 11.5, 10.615384615384615)","(26.0, 50.0, 46.8421052631579)"
05-01-2023 12:45:00.622884,"(6.5, 10.0, 9.058823529411764)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 200.0, 174.0)","(16.0, 27.0, 25.0)","(15.0, 24.0, 23.2)","(31.0, 70.0, 66.42857142857143)","(7.5, 11.5, 10.615384615384615)","(26.0, 50.0, 47.27272727272727)"
05-01-2023 12:45:01.809505,"(6.5, 10.0, 9.058823529411764)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 190.0, 174.0)","(16.0, 27.0, 25.0)","(15.0, 24.0, 23.2)","(31.0, 75.0, 66.42857142857143)","(7.5, 11.5, 10.615384615384615)","(26.0, 50.0, 47.27272727272727)"
05-01-2023 12:45:03.012039,"(6.5, 10.0, 9.058823529411764)","(71.0, 130.0, 120.0)","(1.3, 99999, 99990)","(61.0, 190.0, 174.0)","(16.0, 27.0, 25.095238095238095)","(15.0, 24.0, 23.2)","(31.0, 75.0, 66.42857142857143)","(7.5, 11.5, 10.615384615384615)","(26.0, 50.0, 47.27272727272727)"
