,Natural Action,Avianna,My Names Stacey,Maximum Brooke,Thybulle Bale,Malo Magic
10-01-2023 16:13:30.119105,"(21.0, 40.0, 39.14285714285714)","(9.0, 13.5, 13.166666666666666)","(3.5, 4.3, 4.2265625)","(5.0, 6.6, 6.4593750000000005)","(10.0, 16.5, 16.354166666666668)","(2.05, 2.2, 2.1944129554655873)"
10-01-2023 16:13:31.361316,"(21.0, 40.0, 36.25)","(9.0, 13.5, 13.375)","(3.5, 4.3, 4.221666666666667)","(5.0, 6.6, 6.433333333333334)","(10.0, 16.5, 17.071428571428573)","(2.05, 2.22, 2.1941333333333337)"
10-01-2023 16:13:32.620704,"(21.0, 40.0, 38.23529411764706)","(9.0, 13.5, 13.0)","(3.5, 4.3, 4.218965517241379)","(5.0, 6.6, 6.433333333333334)","(10.0, 17.5, 16.75)","(2.05, 2.22, 2.2012587412587417)"
10-01-2023 16:13:33.760645,"(21.0, 40.0, 38.63636363636363)","(9.0, 13.5, 12.956521739130435)","(3.5, 4.3, 4.2160714285714285)","(5.0, 6.6, 6.43404255319149)","(10.0, 17.5, 16.43548387096774)","(2.05, 2.22, 2.205689655172414)"
10-01-2023 16:13:34.753014,"(21.0, 40.0, 37.714285714285715)","(10.0, 13.5, 13.028301886792454)","(3.5, 4.3, 4.218)","(5.0, 6.6, 6.432)","(10.0, 17.5, 16.45)","(2.0, 2.22, 2.1907058823529413)"
10-01-2023 16:13:35.949977,"(21.0, 40.0, 37.714285714285715)","(10.0, 13.5, 13.11111111111111)","(3.5, 4.3, 4.228301886792453)","(5.0, 6.6, 6.461016949152542)","(10.0, 17.5, 16.675)","(2.0, 2.22, 2.2038048780487807)"
10-01-2023 16:13:37.084002,"(21.0, 40.0, 38.31578947368421)","(10.0, 13.5, 13.11111111111111)","(3.5, 4.3, 4.2377358490566035)","(5.0, 6.6, 6.470967741935484)","(10.0, 17.5, 16.695121951219512)","(2.0, 2.22, 2.1985915492957746)"
10-01-2023 16:13:38.089556,"(21.0, 40.0, 37.86666666666667)","(10.0, 13.5, 13.375)","(3.5, 4.3, 4.245454545454545)","(5.0, 6.6, 6.470967741935484)","(10.0, 17.5, 16.767441860465116)","(2.0, 2.2, 2.198723404255319)"
10-01-2023 16:13:39.290955,"(21.0, 40.0, 38.476190476190474)","(10.0, 13.5, 13.433333333333334)","(3.5, 4.3, 4.238888888888889)","(5.0, 6.6, 6.475471698113208)","(10.0, 17.5, 16.607142857142858)","(2.0, 2.2, 2.2049056603773587)"
10-01-2023 16:13:40.490554,"(21.0, 40.0, 38.476190476190474)","(10.0, 13.5, 13.433333333333334)","(3.5, 4.3, 4.25625)","(5.0, 6.6, 6.476923076923077)","(10.0, 17.5, 16.68918918918919)","(2.0, 2.22, 2.204109589041096)"
10-01-2023 16:13:41.621622,"(21.0, 40.0, 38.476190476190474)","(10.0, 13.5, 13.433333333333334)","(3.5, 4.3, 4.244262295081967)","(5.0, 6.6, 6.402247191011236)","(10.0, 17.5, 16.5)","(2.0, 2.22, 2.206194690265487)"
10-01-2023 16:13:42.680082,"(21.0, 40.0, 38.0)","(10.0, 14.0, 13.545454545454545)","(3.5, 4.4, 4.2785714285714285)","(5.0, 6.6, 6.402247191011236)","(10.0, 17.5, 16.554347826086957)","(2.0, 2.22, 2.1902752293577983)"
10-01-2023 16:13:43.729370,"(21.0, 40.0, 38.0)","(10.0, 14.0, 13.5)","(3.5, 4.4, 4.276712328767124)","(5.0, 6.6, 6.42608695652174)","(11.0, 17.5, 16.52777777777778)","(2.0, 2.2, 2.1930864197530866)"
10-01-2023 16:13:44.867118,"(21.0, 40.0, 38.0)","(10.0, 14.0, 13.25)","(3.5, 4.4, 4.25)","(5.0, 6.6, 6.410256410256411)","(11.0, 17.5, 16.52777777777778)","(2.0, 2.2, 2.195164835164835)"
10-01-2023 16:13:46.048698,"(21.0, 40.0, 38.0)","(10.0, 14.0, 13.25)","(3.5, 4.3, 4.302439024390244)","(5.0, 6.6, 6.446153846153846)","(11.0, 17.5, 16.637931034482758)","(2.0, 2.2, 2.178235294117647)"
10-01-2023 16:13:47.111597,"(21.0, 40.0, 38.76923076923077)","(10.0, 14.0, 13.311111111111112)","(3.5, 4.4, 4.273529411764706)","(5.0, 6.6, 6.431372549019608)","(11.0, 17.5, 16.844827586206897)","(2.0, 2.18, 2.185217391304348)"
10-01-2023 16:13:48.179296,"(21.0, 40.0, 38.25)","(10.0, 14.0, 13.34)","(3.5, 4.4, 4.273529411764706)","(5.0, 6.6, 6.462745098039216)","(11.0, 17.5, 16.789473684210527)","(2.0, 2.2, 2.163114754098361)"
10-01-2023 16:13:49.261503,"(21.0, 40.0, 38.25)","(10.0, 14.0, 13.282608695652174)","(3.5, 4.4, 4.321428571428571)","(5.0, 6.6, 6.462745098039216)","(11.0, 17.5, 16.77027027027027)","(2.0, 2.18, 2.1619565217391306)"
10-01-2023 16:13:50.250430,"(21.0, 42.0, 41.14285714285714)","(10.0, 14.0, 13.295454545454545)","(3.5, 4.4, 4.326086956521739)","(5.0, 6.6, 6.451612903225807)","(11.0, 17.5, 16.705882352941178)","(2.0, 2.18, 2.1602702702702703)"
10-01-2023 16:13:51.284280,"(21.0, 42.0, 39.88235294117647)","(10.0, 14.0, 13.295454545454545)","(3.5, 4.5, 4.468211920529802)","(5.0, 6.6, 6.5)","(11.0, 17.5, 16.705882352941178)","(2.0, 2.18, 2.1879069767441863)"
10-01-2023 16:13:52.235813,"(21.0, 42.0, 39.42857142857143)","(10.0, 13.0, 12.822222222222223)","(3.5, 4.6, 4.508928571428571)","(5.0, 6.6, 6.437209302325582)","(11.0, 17.5, 16.807692307692307)","(2.0, 2.2, 2.184935064935065)"
10-01-2023 16:13:53.182214,"(21.0, 40.0, 37.05263157894737)","(10.0, 13.0, 12.685714285714285)","(3.5, 4.5, 4.479661016949152)","(5.0, 6.6, 6.424390243902439)","(11.0, 17.5, 16.527027027027028)","(2.0, 2.2, 2.1850666666666667)"
10-01-2023 16:13:54.241408,"(21.0, 40.0, 37.05263157894737)","(10.0, 13.0, 12.631578947368421)","(3.5, 4.5, 4.476422764227642)","(5.0, 6.6, 6.424390243902439)","(11.0, 17.5, 16.314814814814813)","(2.0, 2.2, 2.1992207792207794)"
10-01-2023 16:13:55.289533,"(21.0, 40.0, 35.333333333333336)","(10.0, 13.0, 12.631578947368421)","(3.5, 4.5, 4.476422764227642)","(5.0, 6.6, 6.4270270270270276)","(11.0, 16.5, 16.303571428571427)","(2.0, 2.22, 2.2049122807017545)"
10-01-2023 16:13:56.386608,"(21.0, 40.0, 35.5)","(10.0, 13.0, 12.631578947368421)","(3.5, 4.5, 4.475213675213675)","(5.0, 6.6, 6.4222222222222225)","(11.0, 17.0, 15.595238095238095)","(2.0, 2.22, 2.209538461538462)"
10-01-2023 16:13:57.456090,"(21.0, 40.0, 35.5)","(10.0, 13.0, 12.658536585365853)","(3.5, 4.5, 4.398000000000001)","(5.0, 6.6, 6.419354838709678)","(11.0, 16.5, 15.5625)","(2.0, 2.22, 2.205)"
10-01-2023 16:13:58.516443,"(21.0, 38.0, 37.333333333333336)","(10.0, 13.0, 12.710526315789474)","(3.5, 4.4, 4.374242424242424)","(5.0, 6.6, 6.437037037037038)","(11.0, 16.5, 16.282608695652172)","(2.0, 2.22, 2.186666666666667)"
10-01-2023 16:13:59.453216,"(21.0, 40.0, 36.22222222222222)","(10.0, 13.5, 13.027777777777779)","(3.5, 4.5, 4.4575000000000005)","(5.0, 6.6, 6.437037037037038)","(11.0, 16.5, 16.282608695652172)","(2.0, 2.2, 2.2197927461139897)"
10-01-2023 16:14:00.472421,"(21.0, 40.0, 35.63636363636363)","(10.0, 13.5, 13.027777777777779)","(3.5, 4.5, 4.443859649122807)","(5.0, 6.6, 6.3950000000000005)","(11.0, 16.5, 16.357142857142858)","(2.0, 2.22, 2.2236781609195404)"
10-01-2023 16:14:01.435018,"(21.0, 40.0, 35.2)","(10.0, 13.5, 12.928571428571429)","(3.5, 4.4, 4.3476923076923075)","(5.0, 6.4, 6.3950000000000005)","(11.0, 16.5, 15.9)","(2.0, 2.24, 2.234836065573771)"
10-01-2023 16:14:02.534684,"(21.0, 40.0, 35.2)","(10.0, 13.5, 12.928571428571429)","(3.5, 4.4, 4.341428571428572)","(5.0, 6.4, 6.444444444444445)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.232544378698225)"
10-01-2023 16:14:03.585775,"(21.0, 40.0, 35.2)","(10.0, 13.5, 12.911764705882353)","(3.5, 4.4, 4.342253521126761)","(5.0, 6.6, 6.424242424242424)","(11.0, 16.5, 15.75)","(2.0, 2.24, 2.2324691358024693)"
10-01-2023 16:14:04.580888,"(21.0, 40.0, 34.774193548387096)","(10.0, 13.5, 12.928571428571429)","(3.5, 4.4, 4.338805970149254)","(5.0, 6.6, 6.424242424242424)","(11.0, 16.5, 15.75)","(2.0, 2.24, 2.2354639175257733)"
10-01-2023 16:14:05.626623,"(21.0, 40.0, 34.774193548387096)","(10.0, 13.5, 12.928571428571429)","(3.5, 4.4, 4.3373134328358205)","(5.0, 6.6, 6.41764705882353)","(11.0, 16.5, 15.763157894736842)","(2.0, 2.24, 2.234433656957929)"
10-01-2023 16:14:06.565146,"(21.0, 38.0, 35.6)","(10.0, 13.5, 13.414473684210526)","(3.5, 4.4, 4.3373134328358205)","(5.0, 6.6, 6.41764705882353)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.234246575342466)"
10-01-2023 16:14:07.564892,"(21.0, 38.0, 35.142857142857146)","(10.0, 13.5, 13.4375)","(3.5, 4.4, 4.323076923076923)","(5.0, 6.6, 6.455813953488372)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.232258064516129)"
10-01-2023 16:14:08.550160,"(21.0, 38.0, 35.142857142857146)","(10.0, 13.5, 13.431818181818182)","(3.5, 4.4, 4.323076923076923)","(5.0, 6.6, 6.455813953488372)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.236501901140685)"
10-01-2023 16:14:09.612810,"(21.0, 38.0, 35.142857142857146)","(10.0, 13.5, 13.431818181818182)","(3.5, 4.4, 4.325242718446602)","(5.0, 6.6, 6.455813953488372)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.2375510204081634)"
10-01-2023 16:14:10.534875,"(21.0, 38.0, 35.142857142857146)","(10.0, 13.5, 13.431818181818182)","(3.5, 4.4, 4.325242718446602)","(5.0, 6.6, 6.322222222222222)","(11.0, 16.5, 15.785714285714286)","(2.0, 2.24, 2.2383333333333337)"
10-01-2023 16:14:11.630648,"(21.0, 38.0, 34.91891891891892)","(10.0, 13.5, 13.359649122807017)","(3.4, 4.4, 4.314606741573034)","(5.0, 6.6, 6.425000000000001)","(11.0, 16.5, 16.77777777777778)","(2.0, 2.24, 2.2339259259259263)"
10-01-2023 16:14:12.770280,"(21.0, 38.0, 34.0)","(10.0, 13.5, 13.075757575757576)","(3.4, 4.4, 4.21981981981982)","(5.0, 6.6, 6.446153846153846)","(11.0, 17.0, 17.391025641025642)","(2.0, 2.24, 2.258059071729958)"
10-01-2023 16:14:13.768142,"(21.0, 40.0, 38.628571428571426)","(10.0, 13.5, 12.1875)","(3.4, 4.3, 4.21981981981982)","(5.0, 6.6, 6.446153846153846)","(11.0, 17.5, 17.473684210526315)","(2.0, 2.26, 2.2672)"
10-01-2023 16:14:14.694560,"(21.0, 40.0, 34.27272727272727)","(10.0, 13.0, 12.21951219512195)","(3.4, 4.2, 4.174285714285714)","(5.0, 6.6, 6.506976744186046)","(11.0, 17.5, 17.473684210526315)","(2.0, 2.28, 2.275)"
10-01-2023 16:14:15.701130,"(21.0, 40.0, 34.52173913043478)","(10.0, 13.0, 12.214285714285714)","(3.4, 4.2, 4.154166666666667)","(5.0, 6.6, 6.506976744186046)","(11.0, 17.5, 17.471153846153847)","(2.0, 2.28, 2.2756610169491522)"
10-01-2023 16:14:16.822092,"(21.0, 40.0, 35.15384615384615)","(10.0, 13.0, 12.365384615384615)","(3.4, 4.2, 4.129032258064516)","(5.0, 6.6, 6.765853658536585)","(11.0, 17.5, 17.735294117647058)","(2.0, 2.28, 2.2778378378378377)"
10-01-2023 16:14:17.924953,"(21.0, 40.0, 35.565217391304344)","(10.0, 13.0, 12.365384615384615)","(3.4, 4.2, 4.129032258064516)","(5.0, 6.8, 6.765853658536585)","(11.0, 18.0, 17.4375)","(2.0, 2.28, 2.2580392156862743)"
10-01-2023 16:14:18.936727,"(21.0, 40.0, 35.333333333333336)","(10.0, 13.0, 12.45)","(3.4, 4.2, 4.124444444444444)","(5.0, 6.8, 6.752486187845304)","(12.0, 18.5, 18.166666666666668)","(2.0, 2.26, 2.2580392156862743)"
10-01-2023 16:14:19.834577,"(21.0, 40.0, 35.15384615384615)","(10.0, 13.0, 12.45)","(3.4, 4.2, 4.124444444444444)","(5.0, 6.8, 6.730188679245283)","(12.0, 18.0, 17.833333333333332)","(2.0, 2.26, 2.2239097744360903)"
10-01-2023 16:14:20.863070,"(21.0, 40.0, 36.0)","(10.0, 13.0, 12.45)","(3.3, 4.2, 4.1421052631578945)","(5.0, 6.8, 6.737313432835821)","(12.0, 18.0, 17.714285714285715)","(2.0, 2.24, 2.2042424242424246)"
10-01-2023 16:14:21.842164,"(21.0, 40.0, 36.0)","(10.0, 13.0, 12.51923076923077)","(3.3, 4.2, 4.13265306122449)","(5.0, 6.8, 6.737313432835821)","(12.0, 18.0, 17.8)","(2.0, 2.24, 2.2028742514970063)"
10-01-2023 16:14:22.782106,"(21.0, 40.0, 36.16)","(10.0, 13.0, 12.4)","(3.3, 4.2, 4.127272727272727)","(5.0, 6.8, 6.706756756756756)","(12.0, 18.0, 17.72222222222222)","(2.0, 2.24, 2.212)"
10-01-2023 16:14:23.776362,"(21.0, 40.0, 36.16)","(10.0, 13.0, 12.4)","(3.3, 4.2, 4.161111111111111)","(5.0, 6.8, 6.706756756756756)","(12.0, 18.5, 18.03846153846154)","(2.0, 2.22, 2.2190909090909092)"
10-01-2023 16:14:24.887481,"(21.0, 40.0, 36.0)","(10.0, 13.0, 12.625)","(3.3, 4.2, 4.2676923076923075)","(5.0, 6.8, 6.825742574257426)","(12.0, 18.5, 18.842105263157894)","(2.0, 2.22, 2.1769620253164557)"
10-01-2023 16:14:25.972987,"(21.0, 40.0, 36.5)","(10.0, 13.0, 12.73913043478261)","(3.3, 4.3, 4.293478260869565)","(5.0, 7.0, 6.828571428571428)","(12.0, 19.0, 18.333333333333332)","(2.0, 2.18, 2.161501706484642)"
10-01-2023 16:14:27.009798,"(21.0, 40.0, 38.095238095238095)","(10.0, 13.0, 12.76)","(3.3, 4.3, 4.293478260869565)","(5.0, 7.0, 6.835955056179775)","(12.0, 19.0, 18.0)","(2.0, 2.2, 2.1770731707317075)"
10-01-2023 16:14:28.008009,"(21.0, 40.0, 38.095238095238095)","(10.0, 13.0, 12.76)","(3.3, 4.3, 4.294736842105263)","(5.0, 7.0, 6.840506329113924)","(12.0, 18.5, 17.55952380952381)","(2.0, 2.18, 2.172)"
10-01-2023 16:14:28.991592,"(21.0, 40.0, 38.095238095238095)","(10.0, 13.0, 12.76)","(3.3, 4.4, 4.379661016949153)","(5.0, 7.0, 6.845454545454546)","(12.0, 18.5, 17.9)","(2.0, 2.18, 2.167692307692308)"
10-01-2023 16:14:29.989017,"(21.0, 40.0, 38.5)","(10.0, 13.5, 13.2)","(3.3, 4.1, 4.065384615384615)","(5.0, 7.0, 6.75820895522388)","(12.0, 18.5, 18.375)","(2.0, 2.2, 2.1822831050228313)"
10-01-2023 16:14:30.931216,"(21.0, 40.0, 38.666666666666664)","(10.0, 13.5, 13.382352941176471)","(3.3, 4.1, 4.0718749999999995)","(5.0, 6.8, 6.75820895522388)","(12.0, 18.5, 18.625)","(2.0, 2.2, 2.2060000000000004)"
10-01-2023 16:14:31.970936,"(21.0, 42.0, 39.333333333333336)","(10.0, 14.0, 13.089285714285714)","(3.3, 4.1, 3.8485915492957745)","(5.0, 6.8, 6.84)","(12.0, 19.5, 18.535714285714285)","(2.0, 2.22, 2.2112217194570136)"
10-01-2023 16:14:32.990155,"(21.0, 44.0, 43.6)","(10.0, 14.0, 13.14516129032258)","(3.3, 3.85, 3.8485915492957745)","(5.0, 7.0, 6.813698630136986)","(12.0, 19.5, 18.25)","(2.0, 2.24, 2.2352727272727275)"
10-01-2023 16:14:34.047535,"(21.0, 44.0, 43.77777777777778)","(10.0, 13.5, 13.272727272727273)","(3.3, 3.9, 3.8830827067669174)","(5.0, 7.0, 6.6875)","(12.0, 19.5, 18.464285714285715)","(2.0, 2.26, 2.237619047619048)"
10-01-2023 16:14:35.019726,"(21.0, 44.0, 43.857142857142854)","(10.0, 14.0, 13.079365079365079)","(3.3, 3.95, 3.9271428571428575)","(5.0, 6.8, 6.718181818181818)","(12.0, 19.0, 18.175)","(2.0, 2.24, 2.2455172413793103)"
10-01-2023 16:14:35.945830,"(26.0, 44.0, 43.857142857142854)","(10.0, 13.5, 13.142857142857142)","(3.3, 4.0, 3.914285714285714)","(5.0, 6.8, 6.705263157894737)","(12.0, 19.0, 18.543478260869566)","(2.0, 2.26, 2.2304)"
10-01-2023 16:14:37.021622,"(26.0, 48.0, 44.0)","(10.0, 13.5, 13.172413793103448)","(3.3, 4.0, 3.986764705882353)","(5.0, 6.6, 6.466666666666667)","(12.0, 19.0, 18.333333333333332)","(2.0, 2.26, 2.2263636363636365)"
10-01-2023 16:14:38.093359,"(26.0, 48.0, 44.0)","(10.0, 13.5, 13.276470588235295)","(3.3, 4.0, 5001.474999999999)","(5.0, 6.6, 9998.5)","(12.0, 19.0, 9998.5)","(2.0, 2.26, 9998.5)"
10-01-2023 16:14:39.068289,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:40.065480,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:41.163154,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:42.164198,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:43.117225,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:44.054012,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:45.073437,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:46.087992,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:47.035286,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:47.954659,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:48.996096,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:50.041098,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
10-01-2023 16:14:51.054297,"(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(14.0, 99998, 9998.5)","(1.95, 99998, 9998.5)"
