,Terrific Arnold,Destini Spitfire,Bernardo Bowl,Paramount Belle,Victa Kerle,Thanks Joan,Cawbourne Attack,Victa Alby
16-12-2022 12:57:51.081151,"(15.0, 26.0, 19.333333333333332)","(16.0, 36.0, 18.58823529411765)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.9844444444444445)"
16-12-2022 12:57:52.138395,"(15.0, 26.0, 19.333333333333332)","(16.0, 36.0, 18.58823529411765)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.963076923076923)"
16-12-2022 12:57:53.150572,"(15.0, 26.0, 20.0)","(16.0, 34.0, 20.8)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.98)"
16-12-2022 12:57:54.369341,"(15.0, 26.0, 23.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.99)"
16-12-2022 12:57:55.577990,"(15.0, 25.0, 23.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.99)"
16-12-2022 12:57:56.808623,"(15.0, 25.0, 23.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.99)"
16-12-2022 12:57:57.914979,"(15.0, 25.0, 23.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.9707692307692308)"
16-12-2022 12:57:58.964737,"(15.0, 25.0, 19.6)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(15.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.9866666666666666)"
16-12-2022 12:58:00.314258,"(15.0, 24.0, 22.4)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.833333333333334)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.98)"
16-12-2022 12:58:01.756958,"(15.0, 24.0, 22.4)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.02, 1.996923076923077)"
16-12-2022 12:58:03.177071,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.242857142857143)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.02, 1.99)"
16-12-2022 12:58:04.557832,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.254545454545455)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.02, 1.9483333333333333)"
16-12-2022 12:58:05.910395,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.9483333333333333)"
16-12-2022 12:58:07.251445,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.9483333333333333)"
16-12-2022 12:58:08.358518,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 44.0, 41.5)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.9483333333333333)"
16-12-2022 12:58:09.487281,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.305555555555557)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.9778571428571428)"
16-12-2022 12:58:10.617673,"(15.0, 24.0, 19.555555555555557)","(16.0, 32.0, 18.466666666666665)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 1.97, 1.9853846153846153)"
16-12-2022 12:58:11.887710,"(15.0, 24.0, 19.2)","(16.0, 32.0, 18.466666666666665)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.02, 1.9853846153846153)"
16-12-2022 12:58:13.117443,"(15.0, 24.0, 19.2)","(16.0, 32.0, 28.266666666666666)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.833333333333334)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.02, 1.9823809523809524)"
16-12-2022 12:58:14.281350,"(15.0, 24.0, 19.2)","(16.0, 30.0, 28.266666666666666)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.714285714285714)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.9849999999999999)"
16-12-2022 12:58:15.751725,"(15.0, 24.0, 19.2)","(16.0, 30.0, 22.0)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.714285714285714)","(16.0, 46.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.967)"
16-12-2022 12:58:17.156911,"(15.0, 24.0, 19.2)","(16.0, 30.0, 22.0)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.714285714285714)","(16.0, 46.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.967)"
16-12-2022 12:58:18.391676,"(15.0, 23.0, 21.6)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.0, 1.9707692307692308)"
16-12-2022 12:58:19.583419,"(15.0, 23.0, 21.6)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.25)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.013333333333333)"
16-12-2022 12:58:20.744452,"(15.0, 23.0, 18.94736842105263)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.231578947368421)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 31.285714285714285)","(1.95, 2.04, 1.9849999999999999)"
16-12-2022 12:58:22.027291,"(15.0, 23.0, 18.94736842105263)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.24)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 32.0, 31.285714285714285)","(1.95, 1.99, 1.9849999999999999)"
16-12-2022 12:58:23.293060,"(15.0, 23.0, 18.94736842105263)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.24)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 32.0, 31.285714285714285)","(1.95, 1.99, 1.9849999999999999)"
16-12-2022 12:58:24.491260,"(15.0, 23.0, 18.94736842105263)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.24)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 32.0, 31.285714285714285)","(1.95, 1.99, 1.9849999999999999)"
16-12-2022 12:58:25.610048,"(15.0, 23.0, 18.94736842105263)","(16.0, 30.0, 18.75)","(4.2, 4.8, 4.24)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 44.0, 38.285714285714285)","(14.0, 32.0, 31.285714285714285)","(1.95, 1.99, 1.9849999999999999)"
16-12-2022 12:58:26.668032,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.8, 4.24)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 32.0, 29.57142857142857)","(1.95, 1.99, 2.0175)"
16-12-2022 12:58:27.767393,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.8, 4.231578947368421)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.0175)"
16-12-2022 12:58:28.917449,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.8, 4.231578947368421)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.0175)"
16-12-2022 12:58:30.084440,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.8, 4.22)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.98)"
16-12-2022 12:58:31.179076,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.7, 4.22)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.02125)"
16-12-2022 12:58:32.217674,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.28)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.02125)"
16-12-2022 12:58:33.266181,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.28)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.02125)"
16-12-2022 12:58:34.412971,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.28)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 12.714285714285714)","(16.0, 44.0, 38.285714285714285)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 1.9725)"
16-12-2022 12:58:35.501466,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.28)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.136363636363637)","(16.0, 44.0, 43.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.04, 2.0012903225806453)"
16-12-2022 12:58:36.586057,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.136363636363637)","(16.0, 46.0, 37.81818181818182)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 1.9930434782608695)"
16-12-2022 12:58:37.707653,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 48.0, 37.81818181818182)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 1.9930434782608695)"
16-12-2022 12:58:38.836083,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 48.0, 37.81818181818182)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 1.9930434782608695)"
16-12-2022 12:58:39.935652,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 48.0, 37.81818181818182)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.002962962962963)"
16-12-2022 12:58:41.147885,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 48.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 1.99125)"
16-12-2022 12:58:42.282868,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.021923076923077)"
16-12-2022 12:58:43.368839,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.016)"
16-12-2022 12:58:44.449420,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.016)"
16-12-2022 12:58:45.599176,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.2444444444444445)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.028)"
16-12-2022 12:58:46.732884,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0483333333333333)"
16-12-2022 12:58:47.954337,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0483333333333333)"
16-12-2022 12:58:49.046098,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.617647058823529)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0483333333333333)"
16-12-2022 12:58:50.155647,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.04)"
16-12-2022 12:58:51.156661,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0485714285714285)"
16-12-2022 12:58:52.262654,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0428571428571427)"
16-12-2022 12:58:53.415689,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0428571428571427)"
16-12-2022 12:58:54.542788,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.0428571428571427)"
16-12-2022 12:58:55.735998,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.71875)","(16.0, 46.0, 37.6)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.013333333333333)"
16-12-2022 12:58:56.861393,"(15.0, 23.0, 19.5)","(16.0, 30.0, 18.857142857142858)","(4.2, 4.6, 4.228571428571429)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.73076923076923)","(16.0, 46.0, 40.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.06, 2.06)"
16-12-2022 12:58:58.004278,"(15.0, 22.0, 20.8)","(16.0, 29.0, 20.2)","(4.2, 4.6, 4.222222222222222)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.73076923076923)","(16.0, 44.0, 40.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.1, 2.06)"
16-12-2022 12:58:59.107543,"(15.0, 22.0, 18.823529411764707)","(16.0, 29.0, 18.846153846153847)","(4.2, 4.6, 4.222222222222222)","(9.0, 27.0, 23.444444444444443)","(6.0, 14.5, 13.73076923076923)","(16.0, 44.0, 40.0)","(14.0, 30.0, 29.57142857142857)","(1.95, 2.1, 2.0771428571428574)"
16-12-2022 12:59:00.217112,"(15.0, 21.0, 20.0)","(16.0, 29.0, 18.846153846153847)","(4.2, 4.6, 4.222222222222222)","(9.0, 27.0, 24.217391304347828)","(6.0, 14.5, 13.73076923076923)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0771428571428574)"
16-12-2022 12:59:01.334334,"(15.0, 21.0, 18.22222222222222)","(16.0, 29.0, 20.25)","(4.2, 4.6, 4.217391304347826)","(9.0, 27.0, 23.8)","(6.0, 14.5, 13.73076923076923)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0166666666666666)"
16-12-2022 12:59:02.448377,"(15.0, 21.0, 18.608695652173914)","(16.0, 29.0, 23.0)","(4.2, 4.6, 4.217391304347826)","(9.0, 27.0, 24.44)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.09)"
16-12-2022 12:59:03.656784,"(15.0, 21.0, 18.727272727272727)","(16.0, 29.0, 19.416666666666668)","(4.2, 4.6, 4.141666666666667)","(9.0, 27.0, 23.8)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0828571428571427)"
16-12-2022 12:59:04.777695,"(15.0, 21.0, 19.529411764705884)","(16.0, 29.0, 23.0)","(4.2, 4.6, 4.141666666666667)","(9.0, 27.0, 23.8)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0828571428571427)"
16-12-2022 12:59:05.852251,"(15.0, 21.0, 19.529411764705884)","(16.0, 29.0, 20.375)","(4.2, 4.6, 4.141666666666667)","(9.0, 27.0, 24.44)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.046666666666667)"
16-12-2022 12:59:06.932204,"(15.0, 21.0, 18.727272727272727)","(16.0, 28.0, 21.8125)","(4.2, 4.6, 4.159999999999999)","(9.0, 27.0, 24.44)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0885714285714285)"
16-12-2022 12:59:08.122361,"(15.0, 21.0, 18.727272727272727)","(16.0, 27.0, 23.2)","(4.2, 4.6, 4.159999999999999)","(9.0, 27.0, 23.8)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0933333333333333)"
16-12-2022 12:59:09.309667,"(15.0, 21.0, 19.529411764705884)","(16.0, 27.0, 23.142857142857142)","(4.2, 4.6, 4.159999999999999)","(9.0, 27.0, 27.05)","(6.0, 14.5, 13.923076923076923)","(16.0, 44.0, 41.142857142857146)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0885714285714285)"
16-12-2022 12:59:10.446534,"(15.0, 21.0, 18.727272727272727)","(16.0, 27.0, 22.666666666666664)","(4.2, 4.6, 4.159999999999999)","(9.0, 32.0, 27.0)","(6.0, 14.5, 13.666666666666666)","(16.0, 44.0, 38.0)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.06)"
16-12-2022 12:59:11.464286,"(15.0, 21.0, 18.5)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.159999999999999)","(9.0, 32.0, 27.0)","(6.0, 14.5, 13.923076923076923)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.06)"
16-12-2022 12:59:12.589919,"(15.0, 21.0, 19.333333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.207142857142856)","(9.0, 32.0, 26.375)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0953846153846154)"
16-12-2022 12:59:13.748792,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.128571428571428)","(9.0, 32.0, 24.894736842105264)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.1, 2.0953846153846154)"
16-12-2022 12:59:14.896356,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.128571428571428)","(9.0, 32.0, 24.894736842105264)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.0953846153846154)"
16-12-2022 12:59:16.014617,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.233333333333333)","(9.0, 32.0, 24.894736842105264)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.106666666666667)"
16-12-2022 12:59:17.179727,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.233333333333333)","(9.0, 32.0, 24.894736842105264)","(6.0, 14.5, 14.115384615384615)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.1028571428571428)"
16-12-2022 12:59:18.356170,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.293023255813953)","(9.0, 32.0, 26.375)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.1028571428571428)"
16-12-2022 12:59:19.536167,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.293023255813953)","(9.0, 32.0, 26.375)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.0975)"
16-12-2022 12:59:20.674489,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.293023255813953)","(9.0, 32.0, 25.4)","(6.0, 14.5, 14.115384615384615)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.066666666666667)"
16-12-2022 12:59:21.797378,"(15.0, 21.0, 18.083333333333332)","(16.0, 27.0, 22.125)","(4.2, 4.6, 4.293023255813953)","(9.0, 32.0, 27.05)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.066666666666667)"
16-12-2022 12:59:23.017465,"(15.0, 21.0, 17.724137931034484)","(16.0, 27.0, 22.96551724137931)","(4.2, 4.6, 4.2318181818181815)","(9.0, 32.0, 25.4)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.1133333333333333)"
16-12-2022 12:59:24.219001,"(15.0, 21.0, 17.724137931034484)","(16.0, 27.0, 22.96551724137931)","(4.2, 4.6, 4.309090909090909)","(9.0, 32.0, 28.04)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 36.35294117647059)","(14.0, 30.0, 29.625)","(1.95, 2.12, 2.1163636363636367)"
16-12-2022 12:59:25.463886,"(15.0, 21.0, 17.724137931034484)","(16.0, 27.0, 22.96551724137931)","(4.2, 4.5, 4.177083333333333)","(9.0, 32.0, 28.04)","(6.0, 14.5, 13.944444444444445)","(16.0, 42.0, 36.35294117647059)","(14.0, 30.0, 31.0)","(1.95, 2.12, 2.1147368421052635)"
