,Minter Spice,Rocky Dingo,Agent Jesse,Minter Win,Mega Banjo Boy,Cross The River
10-01-2023 17:55:12.361962,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.4, 5.486956521739131)"
10-01-2023 17:55:13.272404,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.4, 5.486956521739131)"
10-01-2023 17:55:14.188419,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.4, 5.08235294117647)"
10-01-2023 17:55:15.160342,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 114.44444444444444)","(4.4, 6.4, 5.0)"
10-01-2023 17:55:16.212453,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.3, 5.057142857142857)","(61.0, 550.0, 300.0)","(4.4, 6.4, 5.0)"
10-01-2023 17:55:17.249175,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.4, 5.775)"
10-01-2023 17:55:18.181203,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.2, 6.4714285714285715)"
10-01-2023 17:55:19.099976,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.8, 6.6466666666666665)"
10-01-2023 17:55:20.019818,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.8, 6.275)"
10-01-2023 17:55:21.114195,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.8, 6.59)"
10-01-2023 17:55:22.164647,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.8, 6.3)"
10-01-2023 17:55:23.205688,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 300.0)","(4.4, 6.8, 6.25)"
10-01-2023 17:55:24.102871,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 540.0, 255.0)","(4.4, 6.8, 6.4714285714285715)"
10-01-2023 17:55:24.953331,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.8, 6.6466666666666665)"
10-01-2023 17:55:25.942218,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.8, 6.6)"
10-01-2023 17:55:27.263348,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.8, 6.275)"
10-01-2023 17:55:28.412017,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 255.0)","(4.4, 6.8, 6.59)"
10-01-2023 17:55:29.503795,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 6.8)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 257.5)","(4.4, 6.8, 6.59)"
10-01-2023 17:55:30.765851,"(4.2, 6.2, 5.03125)","(4.0, 7.6, 7.199999999999999)","(4.4, 6.4, 5.295)","(3.3, 5.3, 5.057142857142857)","(61.0, 450.0, 257.5)","(4.4, 6.8, 5.072727272727272)"
10-01-2023 17:55:31.941872,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 7.279999999999999)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.6, 5.5)"
10-01-2023 17:55:33.093179,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 7.279999999999999)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:34.175589,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 7.279999999999999)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:35.141754,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 7.279999999999999)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 6.25)"
10-01-2023 17:55:36.088186,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 7.279999999999999)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 5.266666666666667)"
10-01-2023 17:55:37.022714,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:38.021127,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:39.041818,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 450.0, 302.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:40.025459,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:40.940527,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:41.863171,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:42.775529,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 5.5)"
10-01-2023 17:55:43.762707,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 4.927272727272727)"
10-01-2023 17:55:44.748035,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.4, 6.0)"
10-01-2023 17:55:45.732901,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:46.833769,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:47.879132,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:48.925229,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 162.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:49.842379,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 550.0, 162.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:51.017934,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:51.998359,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:53.016895,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:53.924151,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:54.853263,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 550.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:55.776332,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:56.662909,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:57.660742,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:58.607106,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:55:59.563233,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:00.444400,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:01.306473,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:02.182204,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:03.077399,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:04.050284,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 550.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:05.037443,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:05.934841,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:06.838373,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:07.718836,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:08.640979,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:09.614934,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:10.593154,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:11.621778,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 472.14285714285717)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:12.559837,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:13.437058,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 305.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:14.358153,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:15.291553,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 307.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:16.229854,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 550.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:17.174700,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:18.101822,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:18.976476,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:19.836661,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:20.781291,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:21.725684,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:22.766173,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:23.725441,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:24.613271,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:25.486871,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:26.444842,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:27.348591,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:28.257043,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:29.218589,"(4.2, 6.2, 4.733333333333333)","(4.0, 7.6, 6.32)","(4.4, 6.4, 5.266666666666667)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:30.163375,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.4, 5.241379310344827)","(3.3, 5.3, 4.475)","(61.0, 540.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:31.100294,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:31.965878,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:32.843033,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:33.792601,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:34.771637,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:35.729239,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:36.685538,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:37.579428,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:38.438376,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:39.363365,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:40.262247,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:41.177242,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:42.156021,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:43.090200,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:44.032056,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:44.940226,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 257.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:45.795212,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 450.0, 395.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:46.721316,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 550.0, 421.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:47.593292,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 421.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:48.541102,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 421.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:49.445084,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 421.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:50.361083,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 421.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:51.283143,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:52.168436,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 302.5)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:53.052295,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 540.0, 455.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:53.998426,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 520.0, 406.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:54.855893,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 520.0, 406.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:55.743300,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 520.0, 338.0)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:56.646358,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 520.0, 270.3846153846154)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:57.623154,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 510.0, 391.25)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:58.776808,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 500.0, 429.2857142857143)","(4.4, 6.2, 6.0)"
10-01-2023 17:56:59.760972,"(4.2, 6.2, 4.676190476190476)","(4.0, 7.6, 6.361290322580645)","(4.4, 6.2, 5.45)","(3.3, 5.3, 4.475)","(61.0, 490.0, 429.2857142857143)","(4.4, 6.2, 6.0)"
