,Tahi Tama,Wind In My Wings,Perfect Turn,My Bibby,Dublin Castle,Triathlete,Derryaire,Our Mate Reg,Sneeze,Mcdreamy,Unscripted
12-01-2023 12:43:12.920720,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.44, 2.404)","(18.0, 55.0, 35.0)","(21.0, 65.0, 50.0)","(10.0, 13.0, 12.5)","(14.0, 20.0, 18.25)"
12-01-2023 12:43:14.295110,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.4085714285714284)","(18.0, 55.0, 33.666666666666664)","(21.0, 60.0, 50.0)","(10.0, 13.0, 12.5)","(14.0, 20.0, 18.25)"
12-01-2023 12:43:15.802540,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 33.666666666666664)","(21.0, 60.0, 50.0)","(10.0, 13.0, 12.5)","(14.0, 20.0, 18.25)"
12-01-2023 12:43:17.227822,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 60.0, 50.0)","(10.0, 13.0, 12.5)","(14.0, 20.0, 18.25)"
12-01-2023 12:43:18.598502,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.5, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 60.0, 50.0)","(10.0, 13.0, 13.272727272727273)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:20.018766,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 60.0, 52.5)","(10.0, 13.5, 13.272727272727273)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:21.417138,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 52.5)","(10.0, 13.5, 12.25)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:22.778616,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 52.5)","(10.0, 13.0, 12.25)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:24.121615,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 52.5)","(10.0, 13.0, 12.25)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:25.500068,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 13.25)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 52.5)","(10.0, 13.0, 12.25)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:27.410269,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.75)","(10.0, 14.0, 12.131578947368421)","(19.0, 36.0, 30.666666666666668)","(31.0, 160.0, 115.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 52.5)","(10.0, 13.0, 12.25)","(14.0, 20.0, 18.22222222222222)"
12-01-2023 12:43:29.019028,"(6.0, 7.6, 7.483333333333333)","(12.0, 99999, 99990)","(11.0, 14.0, 12.875)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 29.333333333333332)","(31.0, 160.0, 104.0)","(2.0, 2.42, 2.393333333333333)","(18.0, 55.0, 31.0)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.0, 12.25)","(14.0, 20.0, 21.0)"
12-01-2023 12:43:30.618083,"(6.0, 7.6, 7.488135593220339)","(12.0, 99999, 99990)","(11.0, 15.5, 12.875)","(10.0, 14.5, 12.131578947368421)","(19.0, 36.0, 29.333333333333332)","(31.0, 160.0, 104.0)","(2.0, 2.42, 2.401818181818182)","(18.0, 55.0, 31.0)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.0, 12.25)","(14.0, 24.0, 21.0)"
12-01-2023 12:43:32.111033,"(6.0, 8.2, 7.4)","(12.0, 99999, 99990)","(11.0, 15.5, 12.875)","(10.0, 14.5, 12.222222222222221)","(19.0, 36.0, 29.333333333333332)","(31.0, 160.0, 104.0)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 31.0)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.0, 12.25)","(14.0, 24.0, 21.0)"
12-01-2023 12:43:33.492981,"(6.0, 8.2, 7.7)","(12.0, 99999, 99990)","(11.0, 15.5, 13.333333333333334)","(10.0, 14.0, 13.0)","(19.0, 36.0, 29.6)","(31.0, 160.0, 120.66666666666667)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.0, 12.25)","(14.0, 24.0, 21.666666666666668)"
12-01-2023 12:43:34.861956,"(6.0, 8.0, 7.7)","(12.0, 99999, 99990)","(11.0, 15.0, 13.166666666666666)","(10.0, 13.5, 12.722222222222221)","(19.0, 36.0, 29.6)","(31.0, 160.0, 96.0)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.0, 11.895522388059701)","(14.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:36.316490,"(6.0, 8.0, 7.7)","(12.0, 99999, 99990)","(11.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.722222222222221)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(10.0, 14.0, 12.5)","(14.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:37.725317,"(6.0, 8.0, 7.7)","(12.0, 99999, 99990)","(11.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.722222222222221)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.5, 12.5)","(14.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:39.148790,"(6.0, 8.0, 7.7)","(12.0, 99999, 99990)","(11.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.722222222222221)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.0, 2.42, 2.3971428571428572)","(18.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(10.0, 13.5, 13.5)","(14.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:40.646443,"(6.5, 8.0, 7.7)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.722222222222221)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(11.0, 14.0, 13.5)","(13.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:42.139715,"(6.5, 8.0, 7.7)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(11.0, 14.0, 13.272727272727273)","(13.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:43.564627,"(6.5, 8.2, 7.595348837209302)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(11.0, 13.5, 13.272727272727273)","(13.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:45.013167,"(6.5, 8.2, 7.595348837209302)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(11.0, 13.5, 13.272727272727273)","(13.0, 29.0, 21.666666666666668)"
12-01-2023 12:43:46.402912,"(6.5, 8.2, 7.595348837209302)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.6)","(31.0, 150.0, 96.0)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 33.666666666666664)","(21.0, 65.0, 40.333333333333336)","(11.0, 13.5, 13.272727272727273)","(13.0, 29.0, 21.333333333333332)"
12-01-2023 12:43:47.786185,"(6.5, 8.2, 7.595348837209302)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 28.88888888888889)","(31.0, 150.0, 103.71428571428572)","(2.05, 2.42, 2.3971428571428572)","(20.0, 55.0, 39.0)","(21.0, 65.0, 37.25)","(11.0, 13.5, 13.272727272727273)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:49.191786,"(6.5, 8.2, 7.595348837209302)","(11.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.0)","(31.0, 150.0, 103.71428571428572)","(2.05, 2.42, 2.3971428571428572)","(21.0, 55.0, 39.0)","(21.0, 65.0, 37.25)","(11.0, 13.5, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:50.566661,"(6.5, 8.0, 7.8)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.0)","(31.0, 150.0, 103.71428571428572)","(2.1, 2.42, 2.3971428571428572)","(21.0, 55.0, 39.0)","(21.0, 65.0, 50.75)","(11.0, 13.0, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:52.099497,"(6.5, 8.0, 7.8)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 13.5, 12.428571428571429)","(19.0, 36.0, 29.0)","(31.0, 150.0, 112.4)","(2.1, 2.42, 2.3971428571428572)","(21.0, 55.0, 39.0)","(21.0, 65.0, 50.75)","(11.0, 13.0, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:53.483788,"(6.5, 8.0, 7.4750000000000005)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 13.5, 11.290909090909091)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.3971428571428572)","(21.0, 55.0, 43.375)","(21.0, 65.0, 51.125)","(11.0, 13.0, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:54.856395,"(6.5, 8.0, 7.4750000000000005)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.278846153846153)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.3971428571428572)","(21.0, 55.0, 43.375)","(21.0, 65.0, 51.125)","(11.0, 13.0, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:56.250430,"(6.5, 8.0, 7.4750000000000005)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.25)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 43.375)","(21.0, 65.0, 51.125)","(11.0, 13.0, 12.0)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:57.542131,"(6.5, 8.0, 7.442857142857143)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.25)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.409090909090909)","(21.0, 55.0, 43.375)","(21.0, 65.0, 51.125)","(11.0, 13.0, 11.73076923076923)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:43:58.892079,"(6.5, 8.0, 7.442857142857143)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.25)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.25)","(21.0, 65.0, 54.90909090909091)","(11.0, 13.0, 11.73076923076923)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:44:00.318227,"(6.5, 8.0, 7.442857142857143)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.205128205128204)","(19.0, 36.0, 29.0)","(31.0, 130.0, 95.6)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 43.75)","(21.0, 65.0, 49.57142857142857)","(11.0, 13.0, 11.73076923076923)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:44:01.839788,"(6.5, 8.0, 7.442857142857143)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.205128205128204)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 74.0)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 43.75)","(21.0, 65.0, 49.57142857142857)","(11.0, 13.0, 10.5)","(13.0, 28.0, 21.333333333333332)"
12-01-2023 12:44:03.303779,"(6.5, 8.0, 7.5125)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.6)","(31.0, 130.0, 106.0)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 35.666666666666664)","(21.0, 65.0, 41.666666666666664)","(11.0, 11.0, 11.125)","(13.0, 28.0, 22.0)"
12-01-2023 12:44:04.736916,"(6.5, 8.0, 7.5125)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 27.333333333333332)","(31.0, 130.0, 75.33333333333333)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 35.666666666666664)","(21.0, 65.0, 41.0)","(11.0, 13.0, 11.833333333333334)","(13.0, 28.0, 21.0)"
12-01-2023 12:44:06.261200,"(6.5, 8.0, 7.5125)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 28.0)","(31.0, 130.0, 83.14285714285714)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.0)","(21.0, 65.0, 53.33333333333333)","(11.0, 12.5, 11.666666666666666)","(13.0, 30.0, 21.0)"
12-01-2023 12:44:07.695127,"(6.5, 8.0, 7.5125)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 62.8)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 46.0)","(21.0, 65.0, 51.0)","(11.0, 12.5, 11.666666666666666)","(13.0, 30.0, 21.0)"
12-01-2023 12:44:09.131078,"(6.5, 8.0, 7.5125)","(11.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 61.2)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.57142857142857)","(21.0, 65.0, 55.57142857142857)","(11.0, 12.5, 11.666666666666666)","(13.0, 30.0, 21.0)"
12-01-2023 12:44:10.520626,"(6.5, 8.0, 7.5125)","(12.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 82.0)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.57142857142857)","(21.0, 65.0, 55.57142857142857)","(10.0, 12.5, 11.666666666666666)","(14.0, 30.0, 21.0)"
12-01-2023 12:44:12.020454,"(6.5, 8.0, 7.5125)","(12.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 82.0)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.57142857142857)","(21.0, 65.0, 55.57142857142857)","(10.0, 12.5, 11.666666666666666)","(14.0, 30.0, 21.0)"
12-01-2023 12:44:13.417752,"(6.5, 8.0, 7.5125)","(12.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 29.333333333333332)","(31.0, 130.0, 69.33333333333333)","(2.1, 2.42, 2.4139999999999997)","(21.0, 55.0, 47.57142857142857)","(21.0, 65.0, 55.57142857142857)","(10.0, 12.5, 11.666666666666666)","(14.0, 30.0, 21.333333333333332)"
12-01-2023 12:44:14.852808,"(6.5, 8.0, 7.5125)","(12.0, 99999, 99990)","(10.0, 14.5, 13.166666666666666)","(10.0, 11.5, 11.305084745762711)","(19.0, 36.0, 28.666666666666668)","(31.0, 120.0, 94.66666666666666)","(2.1, 2.42, 2.4139999999999997)","(20.0, 55.0, 47.57142857142857)","(21.0, 65.0, 55.57142857142857)","(10.0, 12.5, 11.666666666666666)","(14.0, 28.0, 21.333333333333332)"
12-01-2023 12:44:16.278398,"(6.5, 8.0, 7.463157894736843)","(12.0, 99999, 99990)","(10.0, 14.5, 10.833333333333334)","(10.0, 11.5, 11.305084745762711)","(19.0, 34.0, 28.666666666666668)","(31.0, 120.0, 83.33333333333333)","(2.1, 2.42, 2.4139999999999997)","(20.0, 55.0, 36.857142857142854)","(21.0, 65.0, 55.57142857142857)","(10.0, 12.5, 11.666666666666666)","(14.0, 28.0, 18.25)"
12-01-2023 12:44:17.641208,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 11.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 32.0)","(31.0, 120.0, 78.75)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 35.0)","(21.0, 65.0, 52.6)","(10.0, 12.5, 11.76923076923077)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:18.979991,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 120.0, 87.5)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 55.33333333333333)","(10.0, 12.0, 11.4)","(14.0, 20.0, 19.142857142857142)"
12-01-2023 12:44:20.354816,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 71.42857142857143)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 57.75)","(10.0, 12.0, 11.4)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:21.822701,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 10.625)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 76.25)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 54.2)","(10.0, 12.0, 11.555555555555555)","(14.0, 20.0, 19.192307692307693)"
12-01-2023 12:44:23.137421,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 75.71428571428571)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.6)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:24.515909,"(6.5, 7.6, 7.451428571428571)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 75.0)","(2.1, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.6)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:25.952218,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.794117647058824)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.25)","(14.0, 20.0, 19.192307692307693)"
12-01-2023 12:44:27.477861,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.794117647058824)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 31.333333333333332)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(20.0, 40.0, 37.714285714285715)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.25)","(14.0, 20.0, 19.192307692307693)"
12-01-2023 12:44:28.953384,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 30.0)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.714285714285715)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.25)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:30.398847,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.5)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 27.333333333333332)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.0)","(21.0, 65.0, 56.0)","(10.0, 12.0, 11.0)","(14.0, 20.0, 19.125)"
12-01-2023 12:44:31.814596,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(10.0, 11.5, 11.36734693877551)","(19.0, 34.0, 28.0)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.0)","(21.0, 65.0, 56.0)","(10.0, 11.5, 11.450819672131148)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:33.154441,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.5)","(10.0, 11.5, 11.928571428571429)","(19.0, 34.0, 30.857142857142858)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.0)","(21.0, 65.0, 56.0)","(10.0, 11.5, 11.450819672131148)","(14.0, 20.0, 19.125)"
12-01-2023 12:44:34.564806,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.5)","(10.0, 12.5, 11.928571428571429)","(19.0, 34.0, 30.857142857142858)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.6)","(21.0, 65.0, 58.25)","(10.0, 11.5, 11.450819672131148)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:36.094635,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 10.625)","(10.0, 13.5, 12.333333333333334)","(19.0, 34.0, 30.857142857142858)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.6)","(21.0, 65.0, 55.0)","(10.0, 11.5, 11.450819672131148)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:37.509475,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.794117647058824)","(10.0, 13.5, 12.333333333333334)","(19.0, 34.0, 28.8)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 37.6)","(21.0, 65.0, 55.0)","(10.0, 11.5, 11.445454545454545)","(14.0, 20.0, 18.25)"
12-01-2023 12:44:38.959407,"(6.5, 7.6, 7.344262295081967)","(12.0, 99999, 99990)","(10.0, 12.5, 11.794117647058824)","(10.0, 13.5, 12.333333333333334)","(19.0, 34.0, 28.8)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.4139999999999997)","(21.0, 40.0, 46.6)","(21.0, 65.0, 56.0)","(10.0, 11.5, 11.441176470588236)","(14.0, 20.0, 21.0)"
12-01-2023 12:44:40.397782,"(6.5, 7.2, 7.123943661971831)","(12.0, 99999, 99990)","(10.0, 14.0, 13.382352941176471)","(10.0, 13.5, 12.1)","(19.0, 34.0, 30.857142857142858)","(31.0, 110.0, 83.33333333333333)","(2.05, 2.42, 2.397894736842105)","(21.0, 55.0, 48.666666666666664)","(21.0, 65.0, 48.333333333333336)","(10.0, 11.5, 11.166666666666666)","(14.0, 27.0, 24.166666666666664)"
12-01-2023 12:44:41.777432,"(6.5, 7.4, 7.16)","(12.0, 99999, 99990)","(10.0, 13.5, 12.772727272727273)","(10.0, 13.0, 12.666666666666666)","(19.0, 34.0, 26.0)","(31.0, 110.0, 82.5)","(2.05, 2.44, 2.3955555555555557)","(21.0, 55.0, 48.666666666666664)","(21.0, 65.0, 48.333333333333336)","(10.0, 11.5, 11.166666666666666)","(14.0, 27.0, 24.166666666666664)"
12-01-2023 12:44:43.216487,"(6.5, 7.4, 7.16)","(12.0, 99999, 99990)","(10.0, 13.0, 12.75)","(10.0, 13.0, 12.333333333333334)","(19.0, 32.0, 26.666666666666668)","(31.0, 110.0, 94.5)","(2.05, 2.44, 2.410731707317073)","(21.0, 55.0, 42.333333333333336)","(21.0, 65.0, 53.4)","(10.0, 11.5, 11.2)","(14.0, 26.0, 23.32142857142857)"
