,Lensman,I Am Richenuff,Harderthantherest,Exalted Dennis,Foxtrot Bravo,Garratt Road,Costaway,Blazing Zone,Jeddalet,Wicked Redoutes
05-01-2023 15:17:21.591455,"(3.7, 4.6, 4.501880341880342)","(5.5, 7.8, 7.777777777777778)","(4.2, 4.6, 4.517605633802817)","(10.0, 13.0, 12.653846153846153)","(11.0, 14.5, 14.142857142857142)","(6.0, 6.4, 6.353846153846154)","(20.0, 27.0, 26.076923076923077)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 44.0, 42.285714285714285)"
05-01-2023 15:17:22.945373,"(3.7, 4.6, 4.479310344827586)","(5.5, 7.8, 7.672)","(4.2, 4.6, 4.517605633802817)","(10.0, 13.0, 12.653846153846153)","(11.0, 14.5, 14.142857142857142)","(6.0, 6.4, 6.342857142857143)","(20.0, 27.0, 26.076923076923077)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 44.0, 42.285714285714285)"
05-01-2023 15:17:24.230631,"(3.7, 4.5, 4.834693877551021)","(5.5, 7.8, 7.747474747474747)","(4.2, 4.6, 4.389308176100629)","(10.0, 13.0, 12.712765957446809)","(11.0, 14.5, 14.1875)","(6.0, 6.4, 6.0227272727272725)","(20.0, 27.0, 26.076923076923077)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 44.0, 41.89473684210526)"
05-01-2023 15:17:25.527215,"(3.7, 4.9, 4.8375)","(5.5, 7.8, 7.74468085106383)","(4.2, 4.4, 4.392207792207793)","(10.0, 13.0, 12.712765957446809)","(11.0, 14.5, 14.1875)","(6.0, 6.2, 6.0227272727272725)","(20.0, 27.0, 26.076923076923077)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 44.0, 39.5)"
05-01-2023 15:17:26.818526,"(3.7, 4.9, 4.836170212765958)","(5.5, 7.8, 7.74468085106383)","(4.2, 4.4, 4.391608391608392)","(10.0, 13.0, 12.656862745098039)","(11.0, 14.5, 14.1875)","(6.0, 6.2, 6.029411764705882)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 42.0, 39.5)"
05-01-2023 15:17:28.373313,"(3.7, 4.9, 4.860526315789474)","(5.5, 7.8, 7.744086021505376)","(4.2, 4.4, 4.391608391608392)","(10.0, 13.0, 12.639175257731958)","(11.0, 14.5, 14.1875)","(6.0, 6.2, 6.015625)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 42.0, 40.0)"
05-01-2023 15:17:29.941507,"(3.7, 4.9, 4.860526315789474)","(5.5, 7.8, 7.744086021505376)","(4.2, 4.4, 4.378915662650603)","(10.0, 13.0, 12.5625)","(11.0, 14.5, 14.181818181818182)","(6.0, 6.2, 5.982758620689656)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.705882352941174)","(31.0, 42.0, 40.0)"
05-01-2023 15:17:31.440729,"(3.7, 4.9, 4.8545454545454545)","(5.5, 7.8, 7.750561797752809)","(4.2, 4.4, 4.369026548672567)","(10.0, 13.0, 12.40677966101695)","(11.0, 14.5, 14.10655737704918)","(6.0, 6.2, 6.006153846153847)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.642857142857146)","(31.0, 42.0, 40.0)"
05-01-2023 15:17:32.960665,"(3.7, 4.9, 4.860526315789474)","(5.5, 7.8, 7.750561797752809)","(4.2, 4.4, 4.369026548672567)","(10.0, 13.0, 12.40677966101695)","(11.0, 14.5, 14.094202898550725)","(6.0, 6.2, 5.996774193548387)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 48.0, 42.333333333333336)","(31.0, 42.0, 40.0)"
05-01-2023 15:17:34.442664,"(3.7, 4.9, 4.873913043478261)","(5.5, 7.8, 7.750561797752809)","(4.2, 4.4, 4.35)","(10.0, 13.0, 11.90566037735849)","(11.0, 14.5, 14.094202898550725)","(6.0, 6.2, 6.044444444444444)","(20.0, 27.0, 25.90909090909091)","(21.0, 34.0, 33.333333333333336)","(26.0, 46.0, 42.333333333333336)","(31.0, 42.0, 40.0)"
05-01-2023 15:17:35.857179,"(3.7, 4.9, 4.86)","(5.5, 7.8, 7.774025974025974)","(4.2, 4.4, 4.361111111111112)","(10.0, 12.0, 12.533333333333333)","(11.0, 14.5, 14.126666666666667)","(6.0, 6.2, 6.315151515151515)","(20.0, 27.0, 26.2)","(21.0, 34.0, 35.2)","(26.0, 46.0, 40.92307692307692)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:37.300440,"(3.7, 4.8, 4.790322580645161)","(5.5, 7.8, 7.769620253164557)","(3.9, 4.4, 4.361111111111112)","(10.0, 13.0, 12.533333333333333)","(12.0, 14.5, 14.126666666666667)","(6.0, 6.4, 6.324324324324325)","(20.0, 27.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 40.92307692307692)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:38.683556,"(3.7, 4.8, 4.7893617021276595)","(5.5, 7.8, 7.788732394366197)","(3.9, 4.4, 4.370833333333334)","(10.0, 13.0, 12.533333333333333)","(12.0, 14.5, 14.189655172413794)","(6.0, 6.4, 6.324324324324325)","(20.0, 27.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 40.92307692307692)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:40.047914,"(3.7, 4.8, 4.794366197183098)","(5.5, 7.8, 7.788732394366197)","(4.0, 4.4, 4.370588235294118)","(10.0, 13.0, 12.5)","(12.0, 14.5, 14.189655172413794)","(6.0, 6.4, 6.324324324324325)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 41.2)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:41.347006,"(3.7, 4.8, 4.709677419354839)","(5.5, 7.8, 7.788732394366197)","(4.0, 4.4, 4.370588235294118)","(10.0, 13.0, 12.533333333333333)","(12.0, 14.5, 14.189655172413794)","(6.0, 6.4, 6.370212765957447)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 41.6)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:42.740019,"(3.7, 4.8, 4.703418803418804)","(5.5, 7.8, 7.788732394366197)","(4.0, 4.4, 4.370588235294118)","(10.0, 13.0, 12.533333333333333)","(12.0, 14.5, 14.22)","(6.0, 6.4, 6.370212765957447)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 44.0, 41.6)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:44.126651,"(3.8, 4.8, 4.703418803418804)","(5.5, 8.0, 7.957333333333334)","(3.8, 4.4, 4.370588235294118)","(10.0, 13.0, 12.533333333333333)","(12.0, 14.5, 14.22)","(6.0, 6.4, 6.374545454545455)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 48.0, 42.4)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:45.496520,"(3.8, 4.8, 4.703418803418804)","(5.5, 8.0, 7.957333333333334)","(3.8, 4.4, 4.370588235294118)","(10.0, 13.0, 12.326923076923077)","(12.0, 14.5, 14.22)","(6.0, 6.4, 6.374545454545455)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 42.4)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:46.824852,"(3.8, 4.8, 4.714695340501792)","(5.5, 8.0, 7.957333333333334)","(3.8, 4.4, 4.375694444444445)","(10.0, 13.0, 12.326923076923077)","(12.0, 14.5, 14.22)","(5.5, 6.4, 6.374545454545455)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 42.4)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:48.226156,"(3.8, 4.8, 4.709540636042402)","(5.5, 8.0, 7.957333333333334)","(3.8, 4.4, 4.3)","(10.0, 13.0, 12.61111111111111)","(12.0, 14.5, 15.38888888888889)","(5.5, 6.4, 6.374545454545455)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 42.4)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:49.538701,"(3.8, 4.8, 4.709540636042402)","(5.5, 8.0, 7.933333333333334)","(3.8, 4.3, 4.218454935622318)","(10.0, 13.0, 12.627659574468085)","(12.0, 15.5, 17.214285714285715)","(5.5, 6.4, 6.283333333333333)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 43.5)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:50.857858,"(3.8, 4.8, 4.721387283236994)","(5.5, 8.0, 7.923076923076923)","(3.8, 4.3, 4.211256544502618)","(10.0, 13.0, 12.627659574468085)","(12.0, 17.5, 17.27777777777778)","(5.5, 6.4, 6.315151515151515)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 43.5)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:52.341860,"(3.8, 4.8, 4.695294117647059)","(5.5, 8.0, 7.935)","(3.8, 4.3, 4.359016393442623)","(10.0, 13.0, 12.5625)","(12.0, 17.5, 17.0)","(5.5, 6.4, 6.283333333333333)","(20.0, 28.0, 26.2)","(21.0, 36.0, 35.333333333333336)","(31.0, 46.0, 42.666666666666664)","(31.0, 42.0, 38.57142857142857)"
05-01-2023 15:17:54.015374,"(3.8, 4.7, 4.652941176470589)","(5.5, 8.0, 7.826666666666666)","(3.8, 4.4, 4.982608695652174)","(10.0, 13.0, 12.51388888888889)","(12.0, 17.5, 16.78813559322034)","(5.5, 6.4, 5.956521739130435)","(20.0, 28.0, 27.225806451612904)","(21.0, 36.0, 33.2)","(31.0, 46.0, 41.6)","(31.0, 42.0, 37.666666666666664)"
05-01-2023 15:17:55.807784,"(3.8, 4.7, 4.663636363636364)","(5.5, 8.0, 7.9625)","(3.8, 5.0, 4.98125)","(10.0, 13.0, 12.51388888888889)","(12.0, 17.0, 15.946428571428571)","(5.5, 6.4, 5.9234042553191495)","(20.0, 28.0, 26.586206896551722)","(21.0, 34.0, 32.333333333333336)","(31.0, 46.0, 40.666666666666664)","(31.0, 40.0, 38.666666666666664)"
05-01-2023 15:17:57.555390,"(3.8, 4.7, 4.663636363636364)","(5.5, 8.0, 7.476315789473684)","(3.8, 5.0, 4.903389830508474)","(10.0, 13.0, 11.981481481481481)","(12.0, 16.0, 15.953125)","(5.5, 6.2, 6.047058823529412)","(20.0, 27.0, 26.0)","(21.0, 34.0, 32.875)","(31.0, 46.0, 41.6)","(31.0, 40.0, 38.2)"
05-01-2023 15:17:59.010764,"(3.7, 4.7, 4.663636363636364)","(5.5, 7.6, 7.473417721518987)","(4.0, 5.1, 4.923376623376623)","(10.0, 12.0, 11.372448979591837)","(12.0, 16.0, 15.932835820895523)","(5.5, 6.2, 6.0636363636363635)","(20.0, 27.0, 26.2)","(21.0, 34.0, 31.4)","(31.0, 44.0, 40.666666666666664)","(31.0, 40.0, 38.30769230769231)"
05-01-2023 15:18:00.504855,"(3.7, 4.7, 4.663636363636364)","(5.5, 7.6, 7.473417721518987)","(4.0, 5.1, 4.923376623376623)","(10.0, 11.5, 11.372448979591837)","(12.0, 16.5, 14.559701492537313)","(5.5, 6.2, 5.88)","(20.0, 28.0, 26.2)","(21.0, 32.0, 31.4)","(31.0, 46.0, 41.6)","(31.0, 42.0, 38.2)"
05-01-2023 15:18:01.956959,"(3.8, 4.6, 4.5814814814814815)","(5.5, 7.6, 7.471232876712329)","(3.9, 5.1, 4.882978723404255)","(10.0, 11.5, 11.372448979591837)","(12.0, 15.5, 13.785714285714286)","(5.5, 6.2, 5.766292134831461)","(20.0, 28.0, 26.8)","(21.0, 32.0, 31.4)","(31.0, 44.0, 40.666666666666664)","(31.0, 40.0, 36.470588235294116)"
05-01-2023 15:18:03.416649,"(3.8, 4.6, 4.681818181818182)","(5.5, 7.6, 7.493181818181818)","(3.9, 5.1, 4.991891891891892)","(10.0, 11.5, 11.410112359550562)","(12.0, 15.5, 14.24561403508772)","(5.5, 5.8, 5.73448275862069)","(20.0, 28.0, 26.8)","(21.0, 32.0, 35.333333333333336)","(31.0, 46.0, 41.6)","(31.0, 40.0, 36.0)"
05-01-2023 15:18:04.972923,"(3.8, 4.7, 4.685714285714286)","(5.5, 7.6, 7.512727272727273)","(3.9, 5.0, 4.9944444444444445)","(10.0, 11.5, 11.410112359550562)","(12.0, 16.0, 14.212121212121213)","(5.5, 5.8, 6.046017699115044)","(20.0, 28.0, 27.076923076923077)","(21.0, 36.0, 34.857142857142854)","(31.0, 44.0, 42.16)","(31.0, 38.0, 36.44444444444444)"
05-01-2023 15:18:06.419022,"(3.8, 4.7, 4.694285714285715)","(5.5, 7.6, 7.704)","(3.9, 5.0, 4.9944444444444445)","(10.0, 11.5, 11.410112359550562)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.2, 5.869387755102041)","(20.0, 28.0, 27.333333333333332)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 41.2)","(31.0, 38.0, 36.44444444444444)"
05-01-2023 15:18:08.053947,"(3.8, 4.7, 4.7067669172932325)","(5.5, 8.0, 7.561842105263159)","(3.9, 5.0, 4.997142857142857)","(10.0, 11.5, 11.408045977011493)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.2, 6.068292682926829)","(20.0, 28.0, 27.333333333333332)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 41.2)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:09.561293,"(3.8, 4.8, 4.707575757575757)","(5.5, 8.0, 7.6680851063829785)","(3.9, 5.0, 4.962962962962963)","(10.0, 11.5, 11.430379746835444)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.2, 5.732608695652174)","(20.0, 28.0, 27.333333333333332)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 41.2)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:11.019201,"(3.8, 4.8, 4.7242236024844715)","(6.0, 8.0, 7.657142857142857)","(3.9, 5.0, 4.87027027027027)","(10.0, 11.5, 11.430379746835444)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.2, 5.939130434782609)","(20.0, 28.0, 27.333333333333332)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 41.2)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:12.454327,"(3.8, 4.8, 4.7242236024844715)","(6.0, 8.0, 7.657142857142857)","(3.9, 5.0, 4.88)","(10.0, 11.5, 11.430379746835444)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.2, 5.866666666666666)","(20.0, 28.0, 27.894736842105264)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 41.2)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:13.863974,"(3.8, 4.8, 4.721212121212121)","(6.0, 8.0, 7.8313725490196076)","(3.9, 5.0, 4.88)","(10.0, 11.5, 10.814102564102564)","(12.0, 15.0, 14.333333333333334)","(5.5, 6.0, 5.993548387096774)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.857142857142854)","(31.0, 46.0, 42.8)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:15.219612,"(3.8, 4.8, 4.71875)","(6.0, 8.0, 7.977777777777778)","(3.9, 5.0, 4.88)","(10.0, 11.0, 10.814102564102564)","(12.0, 15.0, 14.708333333333334)","(5.5, 6.0, 5.991666666666666)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.857142857142854)","(31.0, 44.0, 42.8)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:16.598932,"(3.8, 4.8, 4.718238993710692)","(6.0, 8.0, 7.977777777777778)","(3.9, 5.0, 4.88)","(10.0, 11.0, 10.806666666666667)","(12.0, 15.0, 14.708333333333334)","(5.5, 6.0, 5.991666666666666)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.857142857142854)","(31.0, 44.0, 40.5945945945946)","(31.0, 38.0, 36.6)"
05-01-2023 15:18:18.330858,"(3.8, 4.8, 4.718238993710692)","(6.0, 8.0, 8.150877192982456)","(3.9, 5.0, 4.865306122448979)","(10.0, 11.0, 10.754237288135593)","(12.0, 15.0, 14.75)","(5.5, 6.0, 5.991666666666666)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.857142857142854)","(31.0, 44.0, 41.46153846153846)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:19.848542,"(3.8, 4.8, 4.718238993710692)","(6.0, 8.2, 8.125)","(3.9, 5.0, 4.865306122448979)","(10.0, 11.0, 10.754237288135593)","(12.0, 15.0, 14.75)","(5.5, 6.0, 5.805)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.857142857142854)","(31.0, 44.0, 41.91304347826087)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:21.297463,"(3.9, 4.8, 4.685964912280702)","(6.0, 8.2, 8.125)","(3.9, 5.0, 4.811627906976744)","(10.0, 11.0, 10.826923076923077)","(12.0, 15.0, 14.766666666666666)","(5.5, 6.2, 5.927586206896551)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.25)","(31.0, 44.0, 41.91304347826087)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:22.729934,"(3.9, 4.8, 4.684955752212389)","(6.0, 8.2, 8.136170212765958)","(3.9, 4.9, 4.801724137931035)","(10.0, 11.0, 10.822368421052632)","(12.0, 15.0, 14.766666666666666)","(5.5, 6.2, 5.960869565217391)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.25)","(31.0, 44.0, 41.91304347826087)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:24.148814,"(3.9, 4.8, 4.718238993710692)","(6.0, 8.2, 8.136170212765958)","(3.9, 4.9, 4.801724137931035)","(10.0, 11.0, 10.822368421052632)","(12.0, 15.0, 14.766666666666666)","(5.5, 6.0, 5.960869565217391)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.25)","(31.0, 44.0, 41.91304347826087)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:25.559441,"(3.9, 4.8, 4.715032679738562)","(6.0, 8.2, 8.178571428571427)","(3.9, 5.0, 4.872058823529412)","(10.0, 11.0, 10.822368421052632)","(12.0, 15.0, 14.797101449275363)","(5.5, 6.0, 5.881481481481481)","(20.0, 29.0, 27.09090909090909)","(21.0, 36.0, 34.25)","(31.0, 44.0, 42.3448275862069)","(31.0, 38.0, 37.0)"
05-01-2023 15:18:27.020135,"(3.9, 4.9, 4.7105263157894735)","(6.0, 8.2, 8.386666666666667)","(3.9, 4.9, 4.705405405405405)","(10.0, 11.0, 10.818965517241379)","(12.0, 15.0, 14.797101449275363)","(5.5, 5.9, 5.881481481481481)","(20.0, 29.0, 27.6)","(21.0, 36.0, 34.25)","(31.0, 44.0, 41.09090909090909)","(31.0, 38.0, 37.0)"
05-01-2023 15:18:28.451224,"(3.9, 4.9, 4.7105263157894735)","(6.0, 8.4, 8.375)","(3.9, 4.8, 4.67037037037037)","(10.0, 11.0, 11.964285714285714)","(12.0, 15.0, 14.797101449275363)","(5.5, 5.9, 5.881481481481481)","(20.0, 29.0, 27.6)","(21.0, 36.0, 34.25)","(31.0, 44.0, 41.09090909090909)","(31.0, 38.0, 37.0)"
05-01-2023 15:18:29.790259,"(3.9, 4.9, 4.7105263157894735)","(6.0, 8.4, 8.375)","(3.9, 4.8, 4.67037037037037)","(10.0, 12.0, 14.0)","(12.0, 15.0, 14.666666666666666)","(5.5, 5.9, 5.849019607843138)","(20.0, 29.0, 27.684210526315788)","(21.0, 36.0, 33.78947368421053)","(31.0, 44.0, 42.4)","(31.0, 38.0, 36.5)"
05-01-2023 15:18:31.121219,"(3.9, 4.8, 4.764705882352941)","(6.0, 8.4, 8.36)","(3.9, 5.0, 4.74950495049505)","(10.0, 14.5, 13.25)","(12.0, 15.0, 14.416666666666666)","(5.5, 5.9, 5.764516129032258)","(20.0, 28.0, 26.833333333333332)","(21.0, 36.0, 34.38461538461539)","(31.0, 44.0, 40.21052631578947)","(31.0, 38.0, 36.857142857142854)"
05-01-2023 15:18:32.695403,"(3.9, 4.9, 4.662337662337662)","(6.0, 8.4, 8.394594594594595)","(3.9, 4.9, 4.7)","(10.0, 14.0, 12.625)","(12.0, 14.5, 14.416666666666666)","(5.5, 5.9, 5.764516129032258)","(20.0, 28.0, 26.833333333333332)","(21.0, 36.0, 34.38461538461539)","(31.0, 42.0, 40.21052631578947)","(31.0, 38.0, 36.857142857142854)"
05-01-2023 15:18:34.211567,"(3.9, 4.9, 4.734013605442177)","(6.0, 8.4, 7.48421052631579)","(3.9, 4.8, 4.6421052631578945)","(10.0, 13.5, 12.625)","(12.0, 14.5, 13.745901639344263)","(5.5, 5.9, 5.814285714285715)","(20.0, 28.0, 27.25)","(21.0, 36.0, 34.72727272727273)","(31.0, 42.0, 40.34146341463415)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:35.474473,"(3.9, 4.9, 4.734013605442177)","(6.0, 8.2, 7.48421052631579)","(3.8, 4.8, 4.6421052631578945)","(10.0, 13.0, 12.625)","(12.0, 14.0, 13.902597402597403)","(5.5, 5.9, 5.814285714285715)","(20.0, 28.0, 27.25)","(21.0, 36.0, 34.72727272727273)","(31.0, 42.0, 40.34146341463415)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:36.773784,"(3.9, 4.9, 4.808955223880597)","(6.0, 8.0, 7.5687500000000005)","(3.8, 4.7, 4.638144329896908)","(10.0, 13.0, 12.625)","(12.0, 14.0, 13.902597402597403)","(5.5, 5.9, 5.814285714285715)","(20.0, 28.0, 27.25)","(21.0, 36.0, 34.72727272727273)","(31.0, 42.0, 40.34146341463415)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:38.026062,"(3.9, 4.9, 4.808955223880597)","(6.0, 8.0, 7.5687500000000005)","(3.8, 4.7, 4.644897959183673)","(10.0, 13.0, 12.625)","(12.0, 14.0, 13.902597402597403)","(5.5, 5.8, 5.738636363636363)","(20.0, 28.0, 27.25)","(21.0, 36.0, 34.72727272727273)","(31.0, 42.0, 40.34146341463415)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:39.651064,"(3.9, 4.9, 4.749469964664311)","(6.0, 8.0, 7.848648648648648)","(3.8, 4.7, 4.6523076923076925)","(10.0, 13.0, 12.271428571428572)","(12.0, 14.0, 13.955882352941176)","(5.5, 5.8, 5.728947368421053)","(20.0, 28.0, 27.25)","(21.0, 36.0, 34.72727272727273)","(31.0, 42.0, 40.52173913043478)","(31.0, 38.0, 37.2)"
05-01-2023 15:18:41.041145,"(3.9, 4.8, 4.749469964664311)","(6.0, 8.0, 7.848648648648648)","(3.8, 4.7, 4.6523076923076925)","(10.0, 12.5, 12.409090909090908)","(12.0, 14.0, 14.46875)","(5.5, 5.8, 5.309589041095891)","(20.0, 28.0, 27.23076923076923)","(21.0, 36.0, 34.666666666666664)","(31.0, 42.0, 40.583333333333336)","(31.0, 38.0, 37.333333333333336)"
05-01-2023 15:18:42.524285,"(4.0, 4.8, 4.785781990521327)","(6.0, 8.0, 7.7749999999999995)","(3.8, 4.7, 4.643636363636364)","(10.0, 12.5, 12.555555555555555)","(12.0, 14.5, 14.447368421052632)","(5.5, 5.4, 5.3164556962025316)","(20.0, 28.0, 27.23076923076923)","(21.0, 36.0, 34.666666666666664)","(31.0, 42.0, 40.470588235294116)","(31.0, 38.0, 37.0)"
05-01-2023 15:18:44.099500,"(4.0, 4.8, 4.786607142857143)","(6.0, 7.8, 7.793103448275862)","(3.8, 4.7, 4.659210526315789)","(10.0, 13.0, 12.822222222222223)","(12.0, 14.5, 14.72)","(5.5, 5.4, 5.411111111111111)","(20.0, 28.0, 27.41176470588235)","(21.0, 36.0, 34.93333333333333)","(31.0, 42.0, 40.7)","(31.0, 38.0, 37.42857142857143)"
05-01-2023 15:18:45.563215,"(4.0, 4.8, 4.798477157360406)","(6.0, 7.8, 7.792592592592593)","(3.8, 4.7, 4.666666666666667)","(10.0, 13.0, 12.846153846153847)","(12.0, 15.0, 14.73076923076923)","(5.5, 5.7, 5.535135135135135)","(20.0, 28.0, 27.5)","(21.0, 36.0, 35.111111111111114)","(31.0, 42.0, 40.81818181818182)","(31.0, 38.0, 37.6)"
05-01-2023 15:18:46.960354,"(4.0, 4.8, 4.798591549295774)","(6.0, 7.8, 7.792592592592593)","(3.8, 4.7, 4.667391304347826)","(10.0, 13.0, 12.866666666666667)","(12.0, 15.0, 14.74074074074074)","(5.5, 5.6, 5.508333333333333)","(20.0, 28.0, 27.583333333333332)","(21.0, 36.0, 34.35294117647059)","(31.0, 42.0, 41.13333333333333)","(31.0, 38.0, 37.75)"
05-01-2023 15:18:48.535983,"(4.0, 4.8, 4.798598130841121)","(6.0, 8.0, 7.892307692307692)","(3.8, 4.7, 4.671428571428572)","(10.0, 13.0, 12.829787234042554)","(12.0, 15.0, 14.74074074074074)","(5.5, 5.6, 5.5600000000000005)","(20.0, 28.0, 27.473684210526315)","(21.0, 36.0, 33.0625)","(31.0, 42.0, 40.96)","(31.0, 38.0, 37.6)"
05-01-2023 15:18:49.967338,"(4.0, 4.8, 4.776984126984127)","(6.0, 8.0, 7.52)","(3.8, 4.7, 4.54179104477612)","(10.0, 13.0, 12.409090909090908)","(12.0, 15.0, 13.92741935483871)","(5.5, 6.2, 7.293478260869565)","(20.0, 28.0, 25.923076923076923)","(21.0, 34.0, 27.2)","(31.0, 42.0, 40.17142857142857)","(31.0, 38.0, 34.588235294117645)"
05-01-2023 15:18:51.338041,"(4.0, 4.8, 4.745320197044335)","(6.0, 7.6, 7.457142857142857)","(3.8, 4.6, 4.644444444444445)","(10.0, 12.5, 12.488888888888889)","(12.0, 14.0, 13.871794871794872)","(5.5, 7.4, 6.333333333333333)","(20.0, 26.0, 27.11764705882353)","(21.0, 28.0, 31.0)","(31.0, 42.0, 38.529411764705884)","(31.0, 36.0, 35.46666666666667)"
05-01-2023 15:18:52.765814,"(4.0, 4.9, 4.8215)","(6.0, 7.8, 7.144)","(3.8, 4.7, 4.548979591836734)","(10.0, 12.5, 12.431372549019608)","(12.0, 14.0, 13.859154929577464)","(5.5, 6.6, 6.333333333333333)","(20.0, 28.0, 27.0)","(21.0, 34.0, 31.9)","(31.0, 40.0, 38.529411764705884)","(31.0, 36.0, 35.5)"
05-01-2023 15:18:54.300923,"(4.0, 4.9, 4.826291079812207)","(6.0, 7.2, 7.133333333333334)","(3.8, 4.8, 4.6242857142857146)","(10.0, 12.5, 12.427083333333334)","(12.0, 14.0, 13.793814432989691)","(5.5, 6.6, 6.4399999999999995)","(20.0, 29.0, 27.6)","(21.0, 34.0, 32.38461538461539)","(31.0, 40.0, 38.648648648648646)","(31.0, 38.0, 37.0)"
05-01-2023 15:18:55.866172,"(4.0, 4.9, 4.826291079812207)","(6.0, 7.2, 7.1647058823529415)","(3.8, 4.8, 4.667741935483871)","(10.0, 12.5, 12.352941176470589)","(12.0, 14.0, 13.855072463768115)","(5.5, 6.6, 6.492307692307692)","(20.0, 29.0, 27.352941176470587)","(21.0, 34.0, 31.0)","(31.0, 40.0, 38.717948717948715)","(31.0, 38.0, 36.666666666666664)"
