,Live A Good Life,Hammering Lemon,Foreman,Last Renegade,Imperator,Add On,Irish Knight,Minehunter,Blessed Brother
11-01-2023 08:25:11.214165,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:12.491071,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:13.780336,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:15.064427,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:16.386707,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:17.723297,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:19.007030,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:20.248511,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:21.448127,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:22.655654,"(7.5, 99999, 99990)","(3.7, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:23.911668,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:25.185084,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:26.418814,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:27.631348,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:28.909860,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:30.133609,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:31.588007,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:33.046825,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:34.491857,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:35.842816,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:37.240296,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:38.477714,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:39.759508,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:41.024092,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:42.263387,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:43.485938,"(7.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:44.713019,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:45.931771,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:47.170731,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:48.461508,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:49.775041,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:51.023504,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:52.273776,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:53.529157,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:54.782475,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:56.039744,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:57.299529,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:58.480123,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:25:59.696480,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:00.974838,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:02.270759,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:03.541861,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:04.816724,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:06.374073,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:07.798086,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:09.114428,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:10.461313,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:11.800881,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:13.070063,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:14.353059,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:15.626551,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:16.933771,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:18.336024,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:19.750242,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:21.110260,"(8.0, 99999, 99990)","(3.5, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:22.461463,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:23.842968,"(8.0, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:25.106495,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:26.379508,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:27.642814,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:28.872388,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:30.092174,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:31.293364,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:32.522271,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:33.761058,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:35.066903,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:36.341570,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:37.630049,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:38.943233,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:40.222402,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:41.517260,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:42.835054,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:44.080149,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:45.293665,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:46.524192,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:47.734548,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:48.987675,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:50.238422,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:51.472273,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:52.730692,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:54.001544,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:55.242765,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:56.528344,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:57.837659,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.8, 99999, 99990)","(4.6, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:26:59.429577,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:00.845189,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:02.209474,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:03.545336,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:04.870606,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:06.168055,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:07.424731,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:08.704338,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:09.966641,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:11.236252,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:12.559944,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
11-01-2023 08:27:14.013978,"(8.5, 99999, 99990)","(3.6, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 99999, 99990)"
