,Priddy Sublime,Stepping Stones,Magic Pebbles,Szabolski Leis,Nine Diamonds,Machs Mareta Nz,Mia Ragazza Nz,Major Grace Nz,Juniper,Nova Baxter
08-01-2023 17:17:00.138189,"(51.0, 99999, 99990)","(6.5, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:01.696130,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:03.129253,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:04.675974,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:06.170404,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:07.718976,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:09.186058,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:10.658320,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:12.087384,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:13.534309,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:15.039498,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:16.539911,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:17.956030,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:19.570430,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:21.142415,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:22.918086,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:24.556364,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:26.205018,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:27.760765,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:29.284819,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:30.784393,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:32.269745,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:33.700069,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:35.190108,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:36.796356,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(8.5, 99999, 99990)","(16.0, 99999, 99990)","(51.0, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:17:38.310082,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:39.788214,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:41.131439,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:42.507363,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:43.995926,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:45.487649,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:46.930379,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:48.310377,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:49.696296,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:51.132746,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:52.645404,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:54.061217,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:55.458232,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:56.831834,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:58.190200,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:17:59.611260,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:01.036064,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:02.391051,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:03.680988,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:05.024375,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:06.383408,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:07.825279,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:09.253907,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:10.698463,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:12.168834,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:13.697654,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:15.166758,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:16.619638,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:18.149889,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:19.569184,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:20.965269,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:22.359519,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:23.859156,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:25.341591,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:26.810578,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:28.210702,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:29.590050,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:30.958513,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:32.374029,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:33.919516,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:35.342550,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:36.689167,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:38.084652,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:39.461731,"(41.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(51.0, 99999, 99990)","(18.0, 99999, 99990)","(7.0, 99999, 99990)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:40.892886,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:42.334684,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:43.833759,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:45.327465,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:46.674169,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:48.087187,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:49.397717,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:50.833699,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:52.378372,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:54.011074,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:55.565827,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:57.032813,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:58.494056,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:18:59.979544,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:19:01.407175,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:19:02.860053,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:19:04.290176,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:19:05.826979,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
08-01-2023 17:19:07.297964,"(51.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(2.0, 99999, 99990)","(11.0, 99999, 99990)","(11.0, 99999, 99990)"
