,Aqua Blaze,Pacific Prayer,Crawl Back,Zar Zar Bing,Chasing Rascal,Ocean Girl,Inter Barty,Queen Zipper
15-12-2022 14:37:00.949691,"(12.0, 16.5, 15.833333333333334)","(2.6, 3.1, 2.9977431906614784)","(4.2, 5.4, 5.319444444444445)","(3.8, 4.6, 4.567391304347826)","(26.0, 46.0, 43.0)","(61.0, 110.0, 105.0)","(6.0, 6.8, 6.619999999999999)","(31.0, 70.0, 65.38461538461539)"
15-12-2022 14:37:02.010288,"(12.0, 16.5, 15.69047619047619)","(2.6, 3.05, 3.0006024096385544)","(4.2, 5.4, 5.33448275862069)","(3.8, 4.6, 4.565217391304348)","(26.0, 46.0, 43.0)","(61.0, 110.0, 106.0)","(6.0, 6.8, 6.638805970149254)","(31.0, 70.0, 62.5)"
15-12-2022 14:37:03.113566,"(12.0, 16.5, 15.73404255319149)","(2.6, 3.05, 2.988191489361702)","(4.2, 5.4, 5.354385964912281)","(3.8, 4.6, 4.567741935483871)","(26.0, 46.0, 43.5)","(61.0, 110.0, 106.0)","(6.0, 6.8, 6.638805970149254)","(31.0, 70.0, 62.5)"
15-12-2022 14:37:04.170741,"(12.0, 16.5, 15.73404255319149)","(2.6, 3.05, 2.981521739130435)","(4.2, 5.4, 5.365)","(3.8, 4.6, 4.553846153846154)","(26.0, 46.0, 43.5)","(61.0, 110.0, 106.0)","(6.0, 6.8, 6.638805970149254)","(31.0, 70.0, 65.0)"
15-12-2022 14:37:05.277838,"(12.0, 16.5, 15.73404255319149)","(2.6, 3.05, 2.9727272727272727)","(4.2, 5.4, 5.3812500000000005)","(3.8, 4.6, 4.550666666666666)","(26.0, 46.0, 43.77777777777778)","(61.0, 110.0, 106.0)","(6.0, 6.8, 6.642735042735043)","(31.0, 70.0, 65.0)"
15-12-2022 14:37:06.331337,"(12.0, 16.5, 15.744444444444444)","(2.6, 3.05, 2.96)","(4.2, 5.4, 5.333333333333333)","(3.8, 4.6, 4.433658536585366)","(26.0, 46.0, 43.77777777777778)","(61.0, 110.0, 106.0)","(6.0, 6.8, 6.701449275362319)","(31.0, 70.0, 65.0)"
15-12-2022 14:37:07.359300,"(12.0, 16.5, 15.791666666666666)","(2.6, 3.0, 2.982)","(4.2, 5.5, 5.442857142857143)","(3.8, 4.5, 4.435204081632653)","(26.0, 46.0, 43.0)","(61.0, 110.0, 103.33333333333333)","(6.0, 6.8, 6.704477611940298)","(31.0, 70.0, 61.0)"
15-12-2022 14:37:08.334524,"(12.0, 16.5, 15.744444444444444)","(2.6, 2.98, 2.951914893617021)","(4.2, 5.6, 5.541666666666666)","(3.8, 4.5, 4.44147465437788)","(26.0, 46.0, 43.0)","(61.0, 110.0, 104.0)","(6.0, 6.8, 6.695454545454545)","(31.0, 70.0, 61.0)"
15-12-2022 14:37:09.337399,"(12.0, 16.5, 15.73913043478261)","(2.6, 2.98, 2.9615384615384617)","(4.2, 5.6, 5.453333333333333)","(3.8, 4.5, 4.5406249999999995)","(26.0, 46.0, 43.375)","(61.0, 110.0, 104.0)","(6.0, 6.8, 6.680459770114942)","(31.0, 70.0, 61.0)"
15-12-2022 14:37:10.327705,"(12.0, 16.5, 15.755813953488373)","(2.6, 2.96, 2.9433333333333334)","(4.2, 5.6, 5.49)","(3.8, 4.6, 4.542424242424242)","(26.0, 46.0, 43.375)","(61.0, 110.0, 104.0)","(6.0, 6.8, 6.70632911392405)","(31.0, 70.0, 61.0)"
15-12-2022 14:37:11.310706,"(12.0, 16.5, 15.73913043478261)","(2.6, 2.96, 2.943448275862069)","(4.2, 5.5, 5.426666666666667)","(3.8, 4.6, 4.541538461538462)","(26.0, 46.0, 43.08571428571429)","(61.0, 110.0, 104.0)","(6.0, 6.8, 6.888888888888888)","(31.0, 70.0, 61.6)"
15-12-2022 14:37:12.316366,"(12.0, 16.5, 15.785714285714286)","(2.6, 2.96, 2.943448275862069)","(4.2, 5.3, 5.290566037735849)","(3.8, 4.6, 4.427272727272728)","(26.0, 46.0, 43.483870967741936)","(61.0, 110.0, 104.0)","(6.0, 7.0, 6.941818181818181)","(31.0, 70.0, 61.666666666666664)"
15-12-2022 14:37:13.337709,"(12.0, 16.5, 15.85897435897436)","(2.6, 2.96, 2.9590697674418602)","(4.2, 5.3, 5.238888888888889)","(3.8, 4.6, 4.47027027027027)","(26.0, 46.0, 43.9)","(61.0, 110.0, 104.0)","(6.0, 7.0, 7.129411764705883)","(31.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:14.335041,"(12.0, 16.5, 15.924242424242424)","(2.6, 2.96, 2.9507692307692306)","(4.2, 5.2, 5.164285714285715)","(3.8, 4.6, 4.504)","(26.0, 46.0, 36.666666666666664)","(61.0, 110.0, 104.0)","(6.0, 7.2, 7.135294117647059)","(31.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:15.390051,"(12.0, 16.5, 16.23076923076923)","(2.6, 3.05, 3.026728110599078)","(4.2, 5.3, 5.288524590163934)","(3.8, 4.5, 4.433333333333334)","(26.0, 40.0, 36.651162790697676)","(61.0, 110.0, 104.0)","(6.0, 7.2, 7.066666666666666)","(31.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:16.441856,"(12.0, 17.0, 16.736842105263158)","(2.6, 3.05, 3.048936170212766)","(4.4, 5.3, 5.289705882352941)","(3.7, 4.4, 4.3812500000000005)","(26.0, 40.0, 37.75)","(61.0, 110.0, 104.0)","(5.5, 7.2, 6.959183673469388)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:17.528371,"(12.0, 17.0, 16.653846153846153)","(2.6, 3.05, 3.048965517241379)","(4.4, 5.4, 5.347126436781609)","(3.7, 4.4, 4.382051282051282)","(26.0, 38.0, 36.71111111111111)","(61.0, 110.0, 104.0)","(5.5, 7.0, 6.82)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:18.638380,"(12.0, 17.0, 16.653846153846153)","(2.6, 3.1, 3.0591269841269844)","(4.4, 5.4, 5.347126436781609)","(3.7, 4.5, 4.382051282051282)","(26.0, 40.0, 37.375)","(61.0, 110.0, 104.0)","(5.5, 7.0, 6.75625)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:19.745154,"(12.0, 17.0, 16.653846153846153)","(2.6, 3.1, 3.0591269841269844)","(4.4, 5.4, 5.362790697674419)","(3.7, 4.5, 4.3795918367346935)","(26.0, 40.0, 36.857142857142854)","(61.0, 110.0, 104.0)","(5.5, 6.8, 6.75625)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:20.854954,"(12.0, 17.0, 16.653846153846153)","(2.6, 3.1, 3.0741293532338307)","(4.4, 5.4, 5.362790697674419)","(3.7, 4.5, 4.3795918367346935)","(26.0, 40.0, 36.36363636363637)","(61.0, 110.0, 104.0)","(5.5, 6.8, 6.766666666666667)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:21.981383,"(12.0, 17.0, 16.7)","(2.6, 3.1, 3.067420814479638)","(4.4, 5.4, 5.362790697674419)","(3.7, 4.5, 4.3795918367346935)","(26.0, 40.0, 36.36363636363637)","(61.0, 110.0, 104.0)","(5.5, 6.8, 6.770833333333333)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:23.162856,"(12.0, 17.5, 17.25)","(2.6, 3.1, 3.0631818181818184)","(4.4, 5.4, 5.362790697674419)","(3.6, 4.5, 4.410606060606061)","(26.0, 40.0, 36.333333333333336)","(61.0, 110.0, 104.0)","(5.5, 6.8, 6.763999999999999)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:24.286108,"(12.0, 17.5, 17.25)","(2.6, 3.1, 3.0631818181818184)","(4.4, 5.4, 5.347727272727273)","(3.6, 4.5, 4.410606060606061)","(26.0, 40.0, 36.333333333333336)","(61.0, 110.0, 104.0)","(5.5, 6.8, 6.763999999999999)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:25.403393,"(12.0, 17.5, 17.25)","(2.6, 3.1, 3.0506097560975607)","(4.4, 5.4, 5.347727272727273)","(3.6, 4.5, 4.40923076923077)","(26.0, 40.0, 36.333333333333336)","(61.0, 100.0, 87.6923076923077)","(5.5, 6.8, 6.748571428571428)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:26.487535,"(12.0, 17.5, 17.25)","(2.6, 3.1, 3.065340909090909)","(4.4, 5.4, 5.345454545454546)","(3.6, 4.5, 4.40923076923077)","(26.0, 40.0, 37.5)","(61.0, 100.0, 87.6923076923077)","(5.5, 6.8, 6.718181818181818)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:27.563569,"(12.0, 17.5, 17.27777777777778)","(2.6, 3.1, 3.0326732673267327)","(4.4, 5.4, 5.372727272727273)","(3.6, 4.5, 4.40923076923077)","(26.0, 40.0, 37.5)","(61.0, 100.0, 87.6923076923077)","(5.5, 6.8, 6.734782608695652)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:28.615534,"(12.0, 17.5, 17.27777777777778)","(2.6, 3.1, 3.0188571428571427)","(4.4, 5.4, 5.381818181818182)","(3.6, 4.5, 4.40923076923077)","(26.0, 40.0, 37.5)","(61.0, 100.0, 87.6923076923077)","(5.5, 6.8, 6.734782608695652)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:29.718694,"(12.0, 17.5, 17.3)","(2.6, 3.1, 3.019186046511628)","(4.4, 5.4, 5.387096774193549)","(3.6, 4.5, 4.424242424242425)","(26.0, 40.0, 37.5)","(61.0, 100.0, 87.6923076923077)","(5.5, 6.8, 6.734782608695652)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:30.731459,"(12.0, 17.5, 17.227272727272727)","(2.6, 3.1, 3.019186046511628)","(4.4, 5.5, 5.445161290322581)","(3.6, 4.5, 4.409375000000001)","(26.0, 40.0, 37.5)","(61.0, 100.0, 92.6923076923077)","(5.5, 6.8, 6.75)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:31.784544,"(12.0, 17.5, 17.189655172413794)","(2.6, 3.1, 3.0206703910614525)","(4.4, 5.5, 5.438888888888889)","(3.6, 4.5, 4.42054794520548)","(26.0, 40.0, 37.5)","(61.0, 95.0, 90.8)","(5.5, 6.8, 6.734246575342466)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:32.777365,"(12.0, 17.5, 17.189655172413794)","(2.6, 3.05, 3.0090909090909093)","(4.4, 5.5, 5.478947368421053)","(3.6, 4.5, 4.42054794520548)","(26.0, 40.0, 37.5)","(61.0, 95.0, 90.8)","(5.5, 6.8, 6.753125)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:33.769637,"(12.0, 17.5, 17.227272727272727)","(2.6, 3.05, 3.019325842696629)","(4.4, 5.6, 5.55)","(3.6, 4.5, 4.409375000000001)","(26.0, 40.0, 37.5)","(61.0, 95.0, 90.8)","(5.5, 6.8, 6.742028985507246)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:34.831775,"(12.0, 17.5, 17.153846153846153)","(2.6, 3.05, 3.0178823529411765)","(4.4, 5.6, 5.54375)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 91.73913043478261)","(5.5, 6.8, 6.742028985507246)","(41.0, 65.0, 60.333333333333336)"
15-12-2022 14:37:35.854053,"(12.0, 17.5, 17.153846153846153)","(2.6, 3.0, 2.9953846153846153)","(4.4, 5.6, 5.54375)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 91.73913043478261)","(5.5, 6.8, 6.753125)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:36.876402,"(12.0, 17.5, 17.14)","(2.6, 3.0, 2.998181818181818)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 91.73913043478261)","(5.5, 6.8, 6.753125)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:37.914086,"(12.0, 17.5, 17.14)","(2.6, 3.05, 2.9925)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.753125)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:38.918201,"(12.0, 17.5, 17.14)","(2.6, 3.05, 2.98875)","(4.4, 5.6, 5.548)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.753125)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:39.887332,"(12.0, 17.5, 17.14)","(2.6, 3.05, 2.98875)","(4.4, 5.6, 5.548)","(3.6, 4.5, 4.403333333333333)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.766101694915254)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:40.893977,"(12.0, 17.5, 17.14)","(2.6, 3.05, 2.98875)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.403389830508475)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.771929824561403)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:41.923048,"(12.0, 17.5, 17.227272727272727)","(2.6, 3.05, 2.9840384615384616)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.385106382978723)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.771929824561403)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:42.978682,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.9840384615384616)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.3886597938144325)","(26.0, 40.0, 37.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.771929824561403)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:44.034308,"(12.0, 17.5, 17.26923076923077)","(2.6, 2.96, 2.9575)","(4.4, 5.6, 5.54)","(3.6, 4.5, 4.3919999999999995)","(26.0, 40.0, 38.5)","(61.0, 95.0, 87.5)","(5.5, 6.8, 6.730666666666666)","(41.0, 65.0, 57.666666666666664)"
15-12-2022 14:37:45.135339,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.6, 5.55)","(3.6, 4.5, 4.432203389830509)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.730666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:46.196456,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.6, 5.554545454545455)","(3.6, 4.5, 4.414893617021277)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.71025641025641)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:47.313629,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.6, 5.554545454545455)","(3.6, 4.5, 4.365)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.71025641025641)","(41.0, 65.0, 59.0)"
15-12-2022 14:37:48.454726,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.6, 5.597297297297297)","(3.6, 4.5, 4.363529411764706)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.676923076923076)","(41.0, 65.0, 59.0)"
15-12-2022 14:37:49.510889,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9914285714285715)","(4.4, 5.7, 5.60952380952381)","(3.6, 4.5, 4.363529411764706)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:50.598691,"(12.0, 17.5, 17.189655172413794)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.432038834951457)","(26.0, 40.0, 38.5)","(61.0, 90.0, 85.0)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:51.604331,"(12.0, 17.5, 17.227272727272727)","(2.6, 3.0, 2.9914285714285715)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.364077669902913)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:52.609940,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.964)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.364077669902913)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:53.612060,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.0, 2.9907692307692306)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.3578947368421055)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:54.575179,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.9730645161290323)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.356637168141593)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.714285714285715)"
15-12-2022 14:37:55.535735,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.9739655172413793)","(4.4, 5.7, 5.6045454545454545)","(3.6, 4.5, 4.351376146788991)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:37:56.547136,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.9752542372881354)","(4.4, 5.7, 5.60952380952381)","(3.6, 4.5, 4.351376146788991)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:37:57.552852,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.9752542372881354)","(4.4, 5.7, 5.60952380952381)","(3.6, 4.5, 4.340740740740741)","(26.0, 40.0, 38.5)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.666666666666666)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:37:58.561583,"(12.0, 17.5, 17.26923076923077)","(2.6, 3.05, 2.964444444444444)","(4.4, 5.7, 5.60952380952381)","(3.6, 4.5, 4.340740740740741)","(26.0, 40.0, 38.8)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.6890909090909085)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:37:59.576366,"(12.0, 18.0, 17.6)","(2.6, 2.96, 2.9385714285714286)","(4.4, 5.7, 5.6850000000000005)","(3.6, 4.5, 4.364583333333333)","(26.0, 42.0, 38.44444444444444)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.6826923076923075)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:38:00.647191,"(12.0, 18.0, 17.68)","(2.6, 2.96, 2.931153846153846)","(4.4, 5.8, 5.785365853658536)","(3.6, 4.5, 4.377777777777777)","(26.0, 42.0, 38.44444444444444)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.6826923076923075)","(41.0, 65.0, 60.38461538461539)"
15-12-2022 14:38:01.644695,"(12.0, 18.0, 17.52)","(2.6, 2.94, 2.915135135135135)","(4.4, 5.8, 5.777049180327869)","(3.6, 4.5, 4.377777777777777)","(26.0, 42.0, 38.44444444444444)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.6890909090909085)","(41.0, 65.0, 59.375)"
15-12-2022 14:38:02.622347,"(12.0, 18.0, 17.52)","(2.6, 2.92, 2.9116666666666666)","(4.4, 5.8, 5.777049180327869)","(3.6, 4.6, 4.5275)","(26.0, 42.0, 38.44444444444444)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.6890909090909085)","(41.0, 65.0, 59.375)"
15-12-2022 14:38:03.600691,"(12.0, 18.0, 17.59090909090909)","(2.6, 2.94, 2.913684210526316)","(4.4, 5.8, 5.76551724137931)","(3.6, 4.5, 4.474137931034483)","(26.0, 40.0, 38.22222222222222)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.66081081081081)","(41.0, 65.0, 59.375)"
15-12-2022 14:38:04.619174,"(12.0, 18.0, 17.59090909090909)","(2.6, 2.94, 2.913684210526316)","(4.4, 5.8, 5.76078431372549)","(3.6, 4.5, 4.474137931034483)","(26.0, 40.0, 38.22222222222222)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.67027027027027)","(41.0, 65.0, 59.375)"
15-12-2022 14:38:05.719341,"(12.0, 18.0, 17.59090909090909)","(2.6, 2.9, 2.8709090909090906)","(4.4, 5.8, 5.772549019607843)","(3.6, 4.6, 4.471074380165289)","(26.0, 40.0, 38.22222222222222)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.694736842105263)","(41.0, 65.0, 56.52173913043478)"
15-12-2022 14:38:06.830002,"(12.0, 19.0, 18.25)","(2.6, 2.88, 2.8709090909090906)","(4.4, 5.8, 5.772549019607843)","(3.6, 4.6, 4.471074380165289)","(26.0, 40.0, 38.22222222222222)","(61.0, 90.0, 86.25)","(5.5, 6.8, 6.69375)","(41.0, 65.0, 56.52173913043478)"
15-12-2022 14:38:07.927988,"(12.0, 19.0, 18.423076923076923)","(2.6, 2.88, 2.8725925925925924)","(4.4, 5.8, 5.772549019607843)","(3.6, 4.6, 4.471074380165289)","(26.0, 40.0, 37.714285714285715)","(61.0, 90.0, 87.85714285714286)","(5.5, 6.8, 6.69375)","(41.0, 65.0, 56.52173913043478)"
15-12-2022 14:38:09.094092,"(12.0, 19.0, 18.4)","(2.6, 2.88, 2.8725925925925924)","(4.4, 5.8, 5.775)","(3.6, 4.6, 4.392207792207793)","(26.0, 40.0, 37.86666666666667)","(61.0, 90.0, 87.85714285714286)","(5.5, 6.8, 6.699009900990099)","(41.0, 65.0, 55.714285714285715)"
15-12-2022 14:38:10.231294,"(12.0, 19.0, 18.4)","(2.6, 2.88, 2.8747368421052633)","(4.4, 5.8, 5.775)","(3.6, 4.4, 4.334042553191489)","(26.0, 40.0, 38.57142857142857)","(61.0, 90.0, 87.85714285714286)","(5.5, 6.8, 6.671304347826086)","(41.0, 65.0, 56.52173913043478)"
15-12-2022 14:38:11.336692,"(12.0, 19.0, 18.34285714285714)","(2.6, 2.86, 2.849189189189189)","(4.4, 5.8, 5.753448275862069)","(3.6, 4.7, 4.670700636942676)","(26.0, 42.0, 38.30769230769231)","(61.0, 90.0, 87.85714285714286)","(5.5, 6.8, 6.671304347826086)","(41.0, 65.0, 56.52173913043478)"
15-12-2022 14:38:12.426437,"(12.0, 19.0, 18.363636363636363)","(2.6, 2.86, 2.849189189189189)","(4.4, 5.8, 5.753448275862069)","(3.6, 4.7, 4.673099415204678)","(26.0, 42.0, 39.12)","(61.0, 90.0, 93.63636363636364)","(5.5, 6.8, 6.665454545454545)","(41.0, 65.0, 58.333333333333336)"
15-12-2022 14:38:13.517288,"(12.0, 19.0, 18.681818181818183)","(2.6, 2.86, 2.8585185185185185)","(4.4, 5.6, 5.535)","(3.6, 4.7, 4.674404761904762)","(26.0, 42.0, 39.12)","(61.0, 110.0, 93.63636363636364)","(5.5, 6.8, 6.740298507462686)","(41.0, 65.0, 58.333333333333336)"
15-12-2022 14:38:14.566015,"(12.0, 19.0, 18.681818181818183)","(2.6, 2.88, 2.8656410256410254)","(4.4, 5.6, 5.535)","(3.6, 4.7, 4.6)","(26.0, 42.0, 39.51724137931034)","(61.0, 110.0, 93.63636363636364)","(5.5, 6.8, 6.7807407407407405)","(41.0, 65.0, 58.333333333333336)"
15-12-2022 14:38:15.582172,"(12.0, 19.0, 18.681818181818183)","(2.6, 2.88, 2.8452830188679243)","(4.4, 5.6, 5.556666666666667)","(3.6, 4.6, 4.547486033519553)","(26.0, 42.0, 39.69230769230769)","(61.0, 110.0, 92.5)","(5.5, 7.0, 6.750617283950617)","(41.0, 65.0, 60.0)"
15-12-2022 14:38:16.640191,"(12.0, 19.0, 18.681818181818183)","(2.5, 2.88, 2.862307692307692)","(4.4, 5.6, 5.57391304347826)","(3.6, 4.6, 4.547486033519553)","(26.0, 42.0, 39.51724137931034)","(61.0, 100.0, 95.71428571428571)","(5.5, 6.8, 6.735555555555555)","(41.0, 65.0, 60.0)"
15-12-2022 14:38:17.658658,"(12.0, 19.0, 18.681818181818183)","(2.5, 2.9, 2.888813559322034)","(4.4, 5.7, 5.592307692307692)","(3.6, 4.6, 4.547486033519553)","(26.0, 42.0, 5018.5)","(61.0, 100.0, 9998.5)","(5.5, 6.8, 9998.5)","(41.0, 65.0, 9998.5)"
15-12-2022 14:38:18.690989,"(12.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 14:38:19.717021,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:20.793964,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:21.818488,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:22.864084,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:23.916178,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:24.925283,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:25.930497,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 14:38:26.872621,"(13.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(3.6, 99998, 9998.5)","(26.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
