,Big Time Gift,Big Time May,Denuto,Sweet Mix,Big Time Dora,Kina Magic,Ariana Sunset
11-01-2023 13:00:35.608538,"(10.0, 11.0, 9.799999999999999)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.14, 2.1198277841561426)","(16.0, 23.0, 20.6)","(31.0, 310.0, 267.5)"
11-01-2023 13:00:36.771867,"(10.0, 11.0, 9.799999999999999)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.12, 2.0971428571428574)","(16.0, 23.0, 20.6)","(31.0, 310.0, 267.5)"
11-01-2023 13:00:37.906937,"(10.0, 11.0, 9.799999999999999)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.889473684210526)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.12, 2.1205128205128205)","(16.0, 23.0, 20.6)","(31.0, 310.0, 267.5)"
11-01-2023 13:00:38.967186,"(9.0, 11.0, 9.799999999999999)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.856521739130435)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.14, 2.111466666666667)","(16.0, 23.0, 20.6)","(31.0, 310.0, 295.0)"
11-01-2023 13:00:40.138984,"(9.0, 11.0, 9.68)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.12, 2.1165714285714285)","(16.0, 23.0, 20.6)","(31.0, 310.0, 300.55555555555554)"
11-01-2023 13:00:41.189513,"(9.0, 11.0, 9.68)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.12, 2.154857142857143)","(16.0, 23.0, 16.333333333333332)","(31.0, 310.0, 300.19230769230774)"
11-01-2023 13:00:42.207745,"(9.0, 11.0, 9.68)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.16, 2.1486486486486487)","(16.0, 22.0, 20.375)","(31.0, 310.0, 300.19230769230774)"
11-01-2023 13:00:43.298065,"(9.0, 10.0, 9.6)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.16, 2.116756756756757)","(16.0, 21.0, 20.375)","(31.0, 310.0, 290.5769230769231)"
11-01-2023 13:00:44.484387,"(9.0, 10.0, 9.466666666666667)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.16, 2.116756756756757)","(16.0, 21.0, 20.814814814814817)","(31.0, 300.0, 290.5769230769231)"
11-01-2023 13:00:45.752025,"(9.0, 10.0, 9.138461538461538)","(9.0, 14.0, 13.692307692307693)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.16, 2.116756756756757)","(16.0, 21.0, 20.814814814814817)","(31.0, 300.0, 290.20000000000005)"
11-01-2023 13:00:47.454338,"(9.0, 10.0, 9.253333333333334)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.868421052631579)","(1.65, 2.16, 2.116756756756757)","(16.0, 21.0, 20.814814814814817)","(31.0, 300.0, 290.9259259259259)"
11-01-2023 13:00:48.861775,"(9.0, 10.0, 9.253333333333334)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1163636363636367)","(15.0, 21.0, 20.814814814814817)","(31.0, 300.0, 253.0)"
11-01-2023 13:00:50.111285,"(9.0, 10.0, 9.11578947368421)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1163636363636367)","(15.0, 21.0, 20.0)","(31.0, 300.0, 260.8333333333333)"
11-01-2023 13:00:51.166018,"(9.0, 10.0, 9.11578947368421)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1171428571428574)","(15.0, 21.0, 20.5)","(31.0, 300.0, 260.8333333333333)"
11-01-2023 13:00:52.264734,"(9.0, 10.0, 9.11578947368421)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1171428571428574)","(15.0, 21.0, 20.5)","(31.0, 300.0, 206.66666666666666)"
11-01-2023 13:00:53.367481,"(9.0, 9.8, 9.533333333333333)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1171428571428574)","(15.0, 21.0, 20.4)","(31.0, 320.0, 212.22222222222223)"
11-01-2023 13:00:54.495760,"(9.0, 9.6, 9.183333333333334)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.105263157894736)","(1.65, 2.16, 2.1171428571428574)","(15.0, 21.0, 20.4)","(31.0, 330.0, 212.22222222222223)"
11-01-2023 13:00:55.687002,"(9.0, 9.6, 8.968421052631578)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 10.865384615384615)","(1.65, 2.16, 2.131139240506329)","(15.0, 21.0, 20.625)","(31.0, 330.0, 274.2105263157895)"
11-01-2023 13:00:56.918716,"(9.0, 9.2, 8.842857142857142)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.889473684210526)","(9.0, 11.5, 11.125)","(1.65, 2.14, 2.131139240506329)","(15.0, 21.0, 19.647058823529413)","(31.0, 330.0, 291.85185185185185)"
11-01-2023 13:00:58.094563,"(9.0, 9.2, 8.959999999999999)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.93)","(9.0, 11.5, 11.25)","(1.65, 2.14, 2.1314634146341467)","(15.0, 22.0, 19.77777777777778)","(31.0, 310.0, 262.58064516129036)"
11-01-2023 13:00:59.242658,"(9.0, 9.2, 8.975)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.93)","(9.0, 11.5, 11.235294117647058)","(1.65, 2.14, 2.1314634146341467)","(15.0, 22.0, 19.77777777777778)","(31.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:00.562142,"(9.0, 9.2, 8.975)","(9.0, 14.5, 13.89655172413793)","(4.4, 6.0, 5.985714285714286)","(9.0, 11.5, 11.25)","(1.65, 2.14, 2.135769230769231)","(15.0, 22.0, 19.77777777777778)","(31.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:01.782950,"(9.0, 9.2, 8.975)","(9.0, 14.5, 13.571428571428571)","(4.4, 6.2, 5.926829268292683)","(9.0, 11.5, 10.9)","(1.65, 2.16, 2.1)","(15.0, 22.0, 19.555555555555557)","(31.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:02.886489,"(9.0, 9.2, 9.034482758620689)","(9.0, 14.0, 13.571428571428571)","(4.4, 6.2, 5.991304347826087)","(9.0, 11.5, 10.796875)","(1.65, 2.14, 2.0828571428571427)","(15.0, 22.0, 20.240000000000002)","(31.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:03.995433,"(7.0, 9.2, 9.008)","(9.0, 14.0, 13.571428571428571)","(4.4, 6.2, 5.991304347826087)","(9.0, 11.5, 10.875)","(1.75, 2.12, 2.0828571428571427)","(15.0, 22.0, 20.240000000000002)","(41.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:05.095632,"(7.0, 9.2, 8.890322580645162)","(9.0, 14.0, 13.517241379310345)","(4.4, 6.2, 5.991304347826087)","(9.0, 11.5, 10.926470588235293)","(1.75, 2.12, 2.0828571428571427)","(15.0, 22.0, 20.240000000000002)","(41.0, 310.0, 262.58064516129036)"
11-01-2023 13:01:06.208412,"(7.0, 9.2, 8.890322580645162)","(9.0, 13.5, 13.178571428571429)","(4.4, 6.2, 5.991304347826087)","(9.0, 11.5, 10.926470588235293)","(1.75, 2.12, 2.0828571428571427)","(15.0, 22.0, 20.240000000000002)","(41.0, 310.0, 291.85185185185185)"
11-01-2023 13:01:07.238887,"(7.0, 8.8, 8.745454545454546)","(9.0, 13.5, 13.178571428571429)","(4.4, 6.2, 5.991304347826087)","(9.0, 11.5, 10.926470588235293)","(1.75, 2.12, 2.1051162790697675)","(15.0, 22.0, 19.65)","(41.0, 310.0, 291.85185185185185)"
11-01-2023 13:01:08.290814,"(7.0, 8.8, 8.613333333333333)","(9.0, 13.0, 12.862068965517242)","(4.4, 6.2, 6.0)","(9.0, 11.0, 10.866666666666667)","(1.75, 2.12, 2.1029787234042554)","(15.0, 21.0, 19.05263157894737)","(41.0, 310.0, 230.0)"
11-01-2023 13:01:09.456357,"(7.0, 8.8, 8.476190476190476)","(9.0, 13.0, 12.725)","(4.4, 6.2, 5.996923076923077)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.09741935483871)","(15.0, 20.0, 19.05263157894737)","(41.0, 310.0, 279.0)"
11-01-2023 13:01:10.684616,"(7.0, 8.8, 8.508571428571429)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.988235294117647)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.09741935483871)","(15.0, 20.0, 18.5)","(41.0, 330.0, 295.8333333333333)"
11-01-2023 13:01:11.763009,"(7.0, 8.8, 8.508571428571429)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.988235294117647)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.09741935483871)","(15.0, 20.0, 18.5)","(41.0, 340.0, 337.5)"
11-01-2023 13:01:12.803188,"(7.0, 8.8, 8.508571428571429)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.988235294117647)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.09741935483871)","(15.0, 20.0, 18.5)","(41.0, 390.0, 337.5)"
11-01-2023 13:01:13.959365,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.988235294117647)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:14.985487,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.988235294117647)","(9.0, 11.0, 10.89655172413793)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:16.060514,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.964102564102564)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:17.155375,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:18.266732,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:19.345087,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.755555555555556)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 282.3529411764706)"
11-01-2023 13:01:20.435396,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.755555555555556)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 156.66666666666669)"
11-01-2023 13:01:21.615053,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.755555555555556)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.5)","(41.0, 310.0, 156.66666666666669)"
11-01-2023 13:01:22.820038,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.755555555555556)","(4.4, 6.2, 5.9932584269662925)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 310.0, 145.0)"
11-01-2023 13:01:24.035256,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.755555555555556)","(4.4, 6.2, 6.009756097560976)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:25.194954,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.980281690140845)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:26.415181,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.980281690140845)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:27.578488,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.980281690140845)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:28.835143,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 5.980281690140845)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:29.965137,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.725)","(4.4, 6.2, 6.041509433962264)","(9.0, 11.0, 10.916666666666666)","(1.75, 2.12, 2.103111111111111)","(15.0, 20.0, 18.875)","(41.0, 210.0, 145.0)"
11-01-2023 13:01:31.195078,"(7.0, 8.8, 8.634146341463415)","(10.0, 13.0, 12.875)","(4.4, 6.2, 6.125)","(9.0, 11.0, 11.055555555555555)","(1.75, 2.12, 2.0446728971962616)","(15.0, 20.0, 18.875)","(41.0, 210.0, 150.0)"
11-01-2023 13:01:32.410001,"(7.0, 8.8, 8.767567567567568)","(10.0, 13.0, 12.875)","(4.4, 6.2, 6.074193548387097)","(9.0, 11.5, 11.055555555555555)","(1.75, 2.08, 2.0501863354037266)","(15.0, 20.0, 18.875)","(41.0, 220.0, 213.63636363636363)"
11-01-2023 13:01:33.485069,"(7.0, 8.8, 8.731707317073171)","(10.0, 13.0, 12.777777777777779)","(4.4, 6.2, 6.074193548387097)","(9.0, 11.5, 11.055555555555555)","(1.75, 2.08, 2.0501863354037266)","(15.0, 20.0, 18.714285714285715)","(41.0, 220.0, 213.63636363636363)"
11-01-2023 13:01:34.591031,"(7.0, 8.8, 8.745945945945946)","(10.0, 13.0, 12.767441860465116)","(4.4, 6.2, 6.0375000000000005)","(9.0, 11.5, 11.304878048780488)","(1.75, 2.08, 2.050181818181818)","(15.0, 20.0, 18.714285714285715)","(41.0, 220.0, 213.63636363636363)"
11-01-2023 13:01:35.916497,"(7.0, 8.8, 8.745945945945946)","(10.0, 13.0, 12.883720930232558)","(4.4, 6.2, 6.108695652173913)","(9.0, 11.5, 11.055555555555555)","(1.75, 2.06, 2.0592908944399677)","(15.0, 20.0, 18.54)","(41.0, 220.0, 213.33333333333334)"
11-01-2023 13:01:37.149763,"(7.0, 8.8, 8.745945945945946)","(10.0, 13.0, 12.883720930232558)","(4.4, 6.2, 6.1)","(9.0, 11.5, 11.055555555555555)","(1.75, 2.06, 2.038131122833459)","(15.0, 19.5, 17.852941176470587)","(41.0, 220.0, 222.85714285714286)"
11-01-2023 13:01:38.263682,"(7.0, 9.0, 8.8)","(10.0, 13.0, 12.883720930232558)","(4.4, 6.2, 6.1)","(9.0, 11.5, 11.055555555555555)","(1.75, 2.04, 2.038131122833459)","(15.0, 19.5, 18.03846153846154)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:39.473407,"(7.0, 9.0, 8.8)","(10.0, 13.0, 12.883720930232558)","(4.4, 6.2, 6.133333333333334)","(9.0, 11.5, 11.333333333333334)","(1.75, 2.04, 2.0357508196721312)","(15.0, 19.5, 18.03846153846154)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:40.616376,"(7.0, 9.0, 8.8)","(10.0, 13.0, 12.826086956521738)","(4.4, 6.2, 6.148148148148148)","(9.0, 12.0, 11.8125)","(1.75, 2.04, 2.0364009111617314)","(15.0, 19.5, 16.555555555555557)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:41.651401,"(7.0, 9.0, 8.76551724137931)","(10.0, 13.0, 12.826086956521738)","(4.4, 6.2, 6.148148148148148)","(9.0, 12.0, 11.8125)","(1.75, 2.04, 2.036376146788991)","(15.0, 17.5, 16.81081081081081)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:42.785814,"(7.0, 9.0, 8.79047619047619)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.34)","(9.0, 12.0, 11.8)","(1.75, 2.04, 2.0391850220264316)","(15.0, 17.5, 16.66176470588235)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:43.972413,"(7.0, 9.0, 8.79047619047619)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.283333333333333)","(9.0, 12.0, 11.8)","(1.75, 2.04, 2.039683615819209)","(15.0, 17.5, 16.583333333333332)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:45.139716,"(7.0, 9.2, 8.91304347826087)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.283333333333333)","(9.0, 12.0, 11.8)","(1.75, 2.04, 2.039683615819209)","(15.0, 17.5, 16.636363636363637)","(41.0, 230.0, 222.85714285714286)"
11-01-2023 13:01:46.269556,"(7.0, 9.2, 8.876923076923076)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.283333333333333)","(9.0, 12.0, 11.8)","(1.75, 2.04, 2.039683615819209)","(15.0, 17.5, 16.636363636363637)","(41.0, 230.0, 168.88888888888889)"
11-01-2023 13:01:47.409089,"(7.0, 9.2, 8.876923076923076)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.283333333333333)","(9.0, 12.0, 11.8)","(1.75, 2.04, 2.039683615819209)","(15.0, 17.5, 16.51219512195122)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:48.551426,"(7.0, 9.2, 8.876923076923076)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.283333333333333)","(9.0, 12.0, 11.85)","(1.75, 2.04, 2.0396973518284995)","(15.0, 17.5, 16.17142857142857)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:49.639118,"(7.0, 9.2, 8.876923076923076)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.219354838709678)","(9.0, 12.0, 11.85)","(1.75, 2.04, 2.0396973518284995)","(15.0, 17.5, 16.17142857142857)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:50.789824,"(7.0, 9.2, 8.911999999999999)","(10.0, 13.0, 12.880952380952381)","(4.4, 6.4, 6.219354838709678)","(9.0, 12.0, 11.653846153846153)","(1.75, 2.04, 2.0477142857142856)","(15.0, 17.5, 16.5)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:51.919498,"(7.0, 9.2, 8.911999999999999)","(10.0, 13.5, 12.833333333333334)","(4.4, 6.2, 6.161904761904762)","(9.0, 12.0, 11.653846153846153)","(1.75, 2.06, 2.0477142857142856)","(15.0, 17.0, 16.444444444444443)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:53.006953,"(7.0, 9.0, 8.92258064516129)","(10.0, 13.5, 12.833333333333334)","(4.4, 6.4, 6.340425531914894)","(9.0, 11.5, 11.189655172413794)","(1.75, 2.1, 2.082105263157895)","(15.0, 16.5, 15.785714285714286)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:54.135333,"(7.0, 8.8, 8.688888888888888)","(10.0, 13.5, 13.071428571428571)","(4.4, 6.4, 6.357692307692308)","(9.0, 11.5, 11.177966101694915)","(1.75, 2.1, 2.0803846153846153)","(15.0, 16.0, 15.785714285714286)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:55.311975,"(7.0, 8.8, 8.688888888888888)","(10.0, 13.5, 13.209677419354838)","(4.4, 6.4, 6.357692307692308)","(9.0, 11.5, 11.177966101694915)","(1.75, 2.1, 2.0831932773109245)","(15.0, 16.0, 15.785714285714286)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:56.371397,"(7.0, 8.8, 8.688888888888888)","(10.0, 13.5, 13.28048780487805)","(4.4, 6.4, 6.360784313725491)","(9.0, 11.5, 11.220588235294118)","(1.75, 2.1, 2.0816326530612246)","(15.0, 16.0, 15.3)","(41.0, 200.0, 168.88888888888889)"
11-01-2023 13:01:57.526621,"(7.0, 8.8, 8.68)","(10.0, 13.5, 13.277777777777779)","(4.4, 6.6, 6.523076923076923)","(9.0, 11.5, 11.220588235294118)","(1.75, 2.1, 2.081935483870968)","(15.0, 16.0, 15.157894736842104)","(41.0, 200.0, 177.89473684210526)"
11-01-2023 13:01:58.716923,"(7.0, 8.8, 8.463157894736842)","(10.0, 13.5, 13.357142857142858)","(4.4, 6.6, 6.5058823529411764)","(9.0, 11.5, 11.198412698412698)","(1.75, 2.1, 2.078867924528302)","(15.0, 16.0, 15.157894736842104)","(41.0, 200.0, 177.89473684210526)"
11-01-2023 13:01:59.841804,"(7.0, 8.8, 8.463157894736842)","(10.0, 13.5, 13.357142857142858)","(4.4, 6.6, 6.5058823529411764)","(9.0, 11.5, 11.198412698412698)","(1.75, 2.1, 2.0736)","(15.0, 16.0, 15.157894736842104)","(41.0, 200.0, 177.89473684210526)"
11-01-2023 13:02:00.926523,"(7.0, 8.6, 8.317647058823528)","(10.0, 13.5, 13.3)","(4.4, 6.8, 6.764444444444444)","(9.0, 11.5, 11.198412698412698)","(1.75, 2.08, 2.073658536585366)","(15.0, 16.0, 14.576923076923077)","(41.0, 200.0, 185.51724137931035)"
11-01-2023 13:02:02.073620,"(7.0, 8.4, 8.145454545454546)","(10.0, 13.5, 13.295454545454545)","(4.4, 6.8, 6.741666666666666)","(9.0, 11.5, 11.414893617021276)","(1.75, 2.08, 2.0923076923076924)","(15.0, 15.5, 14.857142857142858)","(41.0, 200.0, 236.86274509803923)"
11-01-2023 13:02:03.190395,"(7.0, 8.4, 8.011764705882353)","(10.0, 13.5, 13.397435897435898)","(4.4, 6.8, 6.636144578313253)","(9.0, 11.5, 11.414893617021276)","(1.75, 2.1, 2.085846153846154)","(15.0, 15.5, 16.523809523809526)","(41.0, 240.0, 236.86274509803923)"
11-01-2023 13:02:04.288315,"(7.0, 8.4, 8.085714285714285)","(10.0, 13.5, 13.333333333333334)","(4.4, 6.8, 6.636144578313253)","(9.0, 11.5, 11.414893617021276)","(1.75, 2.1, 2.085846153846154)","(15.0, 17.0, 15.428571428571429)","(41.0, 240.0, 201.25)"
11-01-2023 13:02:05.485268,"(7.0, 8.4, 8.011764705882353)","(10.0, 13.5, 13.340909090909092)","(4.4, 6.8, 6.576576576576577)","(9.0, 11.5, 11.40566037735849)","(1.75, 2.1, 2.083859649122807)","(15.0, 17.0, 15.428571428571429)","(41.0, 240.0, 269.16666666666663)"
11-01-2023 13:02:06.647232,"(7.0, 8.4, 8.011764705882353)","(10.0, 13.5, 13.340909090909092)","(4.4, 6.8, 6.576576576576577)","(9.0, 11.5, 11.40566037735849)","(1.75, 2.1, 2.0929411764705885)","(15.0, 17.0, 15.428571428571429)","(41.0, 340.0, 269.16666666666663)"
11-01-2023 13:02:07.765631,"(7.0, 8.4, 8.011764705882353)","(10.0, 13.5, 13.340909090909092)","(4.4, 6.8, 6.576576576576577)","(9.0, 11.5, 11.40566037735849)","(1.75, 2.1, 2.0929411764705885)","(15.0, 17.0, 15.705882352941176)","(41.0, 340.0, 269.16666666666663)"
11-01-2023 13:02:08.908085,"(7.0, 8.4, 7.96)","(10.0, 13.5, 13.340909090909092)","(4.4, 6.8, 6.584347826086956)","(9.0, 11.5, 11.25)","(1.75, 2.1, 2.0929411764705885)","(15.0, 17.0, 15.705882352941176)","(41.0, 340.0, 269.16666666666663)"
11-01-2023 13:02:10.097027,"(7.0, 8.2, 7.933333333333333)","(10.0, 14.0, 13.666666666666666)","(4.6, 6.8, 6.5494949494949495)","(9.0, 11.5, 11.21875)","(1.75, 2.1, 2.082222222222222)","(14.0, 17.0, 16.083333333333332)","(41.0, 340.0, 255.0)"
11-01-2023 13:02:11.300111,"(7.0, 8.0, 7.911111111111111)","(10.0, 14.0, 13.6)","(4.6, 6.8, 6.560869565217391)","(9.0, 11.5, 11.21875)","(1.75, 2.1, 2.082222222222222)","(14.0, 17.0, 15.787878787878787)","(41.0, 340.0, 269.16666666666663)"
11-01-2023 13:02:12.396927,"(7.0, 8.0, 7.786666666666666)","(10.0, 14.0, 13.6)","(4.6, 6.8, 6.560869565217391)","(9.0, 11.5, 11.21875)","(1.75, 2.1, 2.082222222222222)","(14.0, 17.0, 15.714285714285714)","(41.0, 340.0, 269.16666666666663)"
11-01-2023 13:02:13.501009,"(7.0, 8.0, 7.786666666666666)","(10.0, 14.0, 13.72)","(4.6, 6.8, 6.605555555555556)","(9.0, 11.5, 11.21875)","(1.75, 2.1, 2.082222222222222)","(14.0, 17.0, 15.714285714285714)","(41.0, 340.0, 279.2857142857143)"
11-01-2023 13:02:14.639838,"(7.0, 8.0, 7.786666666666666)","(10.0, 14.0, 13.72)","(4.6, 6.8, 6.605555555555556)","(9.0, 11.5, 11.45138888888889)","(1.75, 2.1, 2.064761904761905)","(14.0, 17.0, 16.5625)","(41.0, 340.0, 271.66666666666663)"
11-01-2023 13:02:15.704879,"(7.0, 8.6, 8.557419354838709)","(10.0, 14.0, 13.857142857142858)","(4.6, 6.4, 6.235483870967742)","(9.0, 11.5, 11.45138888888889)","(1.75, 2.08, 2.064761904761905)","(14.0, 17.5, 16.5625)","(41.0, 330.0, 281.0)"
11-01-2023 13:02:16.779055,"(7.0, 8.4, 8.381456953642385)","(10.0, 14.0, 13.903225806451612)","(4.6, 6.4, 6.234736842105264)","(9.0, 11.5, 11.44)","(1.75, 2.08, 2.0725252525252524)","(14.0, 17.5, 16.5625)","(41.0, 330.0, 281.0)"
11-01-2023 13:02:17.922516,"(7.0, 8.4, 8.381456953642385)","(10.0, 14.5, 14.0)","(4.6, 6.4, 6.247142857142857)","(9.0, 11.5, 11.486013986013987)","(1.75, 2.08, 2.0716831683168317)","(14.0, 17.5, 16.25)","(41.0, 330.0, 258.0)"
11-01-2023 13:02:19.080311,"(7.0, 8.4, 8.372277227722773)","(10.0, 14.5, 13.961538461538462)","(4.6, 6.4, 6.247142857142857)","(9.0, 11.5, 11.486013986013987)","(1.75, 2.08, 2.0701387406616862)","(14.0, 17.5, 16.25)","(41.0, 330.0, 268.2857142857143)"
