,Farmor Smitten,Joey The Poke,Haras Harley,Lingonberry,Bogie Hurricane,Comical Hope
09-01-2023 18:41:08.515334,"(12.0, 19.0, 18.53448275862069)","(5.5, 9.2, 8.841379310344827)","(4.8, 8.6, 8.2)","(81.0, 350.0, 250.0)","(1.45, 1.48, 1.47390625)","(19.0, 38.0, 33.714285714285715)"
09-01-2023 18:41:09.517250,"(12.0, 19.0, 18.53846153846154)","(5.5, 9.2, 8.68)","(4.8, 8.6, 8.23076923076923)","(81.0, 350.0, 250.0)","(1.45, 1.47, 1.4623)","(19.0, 38.0, 32.285714285714285)"
09-01-2023 18:41:10.526183,"(13.0, 19.0, 18.53846153846154)","(6.0, 9.2, 8.68)","(5.5, 8.6, 8.23076923076923)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.460909090909091)","(21.0, 38.0, 32.285714285714285)"
09-01-2023 18:41:11.548127,"(13.0, 19.0, 18.53846153846154)","(6.0, 9.2, 8.899999999999999)","(5.5, 8.6, 8.28)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.460373831775701)","(21.0, 38.0, 32.285714285714285)"
09-01-2023 18:41:12.639886,"(13.0, 19.0, 18.55)","(6.0, 9.2, 8.88)","(5.5, 8.6, 8.28)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.4628571428571429)","(21.0, 38.0, 32.285714285714285)"
09-01-2023 18:41:13.578420,"(13.0, 19.0, 18.555555555555557)","(6.0, 9.4, 8.92)","(5.5, 8.6, 8.28)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.4641935483870967)","(21.0, 38.0, 32.285714285714285)"
09-01-2023 18:41:14.547248,"(13.0, 19.0, 18.555555555555557)","(6.0, 9.4, 8.92)","(5.5, 8.6, 8.42)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.4701754385964911)","(21.0, 38.0, 32.074074074074076)"
09-01-2023 18:41:15.478901,"(13.0, 19.0, 18.555555555555557)","(6.0, 9.4, 8.92)","(5.5, 8.6, 8.42)","(101.0, 350.0, 250.0)","(1.3, 1.48, 1.4623853211009175)","(21.0, 38.0, 32.074074074074076)"
09-01-2023 18:41:16.460922,"(13.0, 19.0, 18.565217391304348)","(6.0, 9.4, 8.892307692307693)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.4642758620689655)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:17.468243,"(13.0, 19.0, 18.565217391304348)","(6.0, 9.4, 8.88)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.47, 1.4593749999999999)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:18.395985,"(13.0, 19.0, 18.545454545454547)","(6.0, 9.4, 8.852631578947369)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.46, 1.456)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:19.406123,"(13.0, 19.0, 18.545454545454547)","(6.0, 9.4, 8.852631578947369)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.48, 1.4718181818181817)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:20.364449,"(13.0, 19.0, 18.545454545454547)","(6.0, 9.4, 8.752380952380951)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.48, 1.472)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:21.276387,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.866666666666667)","(5.5, 8.6, 8.3)","(101.0, 350.0, 250.0)","(1.3, 1.48, 1.4735)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:22.221384,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 9.0)","(5.5, 8.6, 8.3)","(101.0, 350.0, 307.1428571428571)","(1.3, 1.48, 1.4736585365853658)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:23.181306,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.866666666666667)","(5.5, 8.6, 8.3)","(101.0, 350.0, 285.0)","(1.3, 1.48, 1.474)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:24.176624,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 9.0)","(5.5, 8.6, 8.3)","(101.0, 350.0, 285.0)","(1.3, 1.48, 1.474)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:25.182634,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.799999999999999)","(5.5, 8.6, 8.15)","(101.0, 230.0, 222.77777777777777)","(1.3, 1.48, 1.476)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:26.166633,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.685714285714285)","(5.5, 8.8, 8.2)","(101.0, 230.0, 222.77777777777777)","(1.3, 1.48, 1.4723076923076923)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:27.164925,"(13.0, 19.0, 18.6)","(6.0, 9.2, 8.66)","(5.5, 8.6, 8.2)","(101.0, 230.0, 222.77777777777777)","(1.3, 1.48, 1.4748837209302326)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:28.047767,"(13.0, 19.0, 18.6)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.77777777777777)","(1.3, 1.48, 1.4754166666666666)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:28.973524,"(13.0, 19.0, 18.6)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.77777777777777)","(1.3, 1.48, 1.475744680851064)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:29.927913,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.84)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 223.1578947368421)","(1.3, 1.48, 1.4758333333333333)","(21.0, 38.0, 31.333333333333332)"
09-01-2023 18:41:30.844637,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.84)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 223.1578947368421)","(1.3, 1.48, 1.4738181818181817)","(21.0, 38.0, 31.41176470588235)"
09-01-2023 18:41:31.833422,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.84)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.35294117647058)","(1.3, 1.48, 1.4738181818181817)","(21.0, 36.0, 32.285714285714285)"
09-01-2023 18:41:32.775615,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.35294117647058)","(1.3, 1.48, 1.4738181818181817)","(21.0, 36.0, 32.285714285714285)"
09-01-2023 18:41:33.718441,"(13.0, 19.0, 18.615384615384617)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.35294117647058)","(1.3, 1.48, 1.4738181818181817)","(21.0, 36.0, 32.285714285714285)"
09-01-2023 18:41:34.683885,"(13.0, 19.0, 18.285714285714285)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 222.35294117647058)","(1.3, 1.48, 1.4717647058823529)","(21.0, 36.0, 33.333333333333336)"
09-01-2023 18:41:35.658266,"(13.0, 19.0, 18.35135135135135)","(6.0, 9.2, 8.899999999999999)","(5.5, 8.6, 8.485714285714286)","(101.0, 230.0, 223.5)","(1.3, 1.48, 1.4707407407407407)","(21.0, 36.0, 32.92307692307692)"
09-01-2023 18:41:36.581735,"(13.0, 19.0, 18.17241379310345)","(6.0, 9.2, 8.84)","(5.5, 8.6, 8.333333333333332)","(101.0, 230.0, 223.5)","(1.3, 1.48, 1.473953488372093)","(21.0, 36.0, 33.41935483870968)"
09-01-2023 18:41:37.493412,"(13.0, 19.0, 18.384615384615383)","(6.0, 9.2, 8.93)","(5.5, 8.6, 8.399999999999999)","(101.0, 230.0, 223.5)","(1.3, 1.48, 1.46875)","(21.0, 36.0, 33.41935483870968)"
09-01-2023 18:41:38.416639,"(13.0, 19.0, 18.238095238095237)","(6.0, 9.2, 8.93)","(5.5, 8.6, 8.333333333333334)","(101.0, 230.0, 220.71428571428572)","(1.3, 1.47, 1.4759090909090908)","(21.0, 36.0, 33.41935483870968)"
09-01-2023 18:41:39.375329,"(13.0, 19.0, 18.384615384615383)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.333333333333334)","(101.0, 230.0, 212.22222222222223)","(1.3, 1.48, 1.4742857142857142)","(21.0, 36.0, 33.41935483870968)"
09-01-2023 18:41:40.269495,"(13.0, 19.0, 18.2)","(6.0, 9.2, 8.845454545454546)","(5.5, 8.6, 8.5)","(101.0, 230.0, 212.22222222222223)","(1.3, 1.48, 1.4748936170212765)","(21.0, 36.0, 34.26086956521739)"
09-01-2023 18:41:41.251460,"(13.0, 19.0, 18.272727272727273)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.545454545454545)","(101.0, 230.0, 212.66666666666666)","(1.3, 1.48, 1.4742857142857142)","(21.0, 36.0, 32.333333333333336)"
09-01-2023 18:41:42.203100,"(13.0, 19.0, 18.25)","(6.0, 9.2, 8.899999999999999)","(5.5, 8.6, 8.545454545454545)","(101.0, 230.0, 212.66666666666666)","(1.3, 1.48, 1.4742857142857142)","(21.0, 34.0, 32.476190476190474)"
09-01-2023 18:41:43.114205,"(13.0, 19.0, 18.25)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.6, 8.54)","(101.0, 230.0, 212.66666666666666)","(1.3, 1.48, 1.4742857142857142)","(21.0, 34.0, 32.36363636363637)"
09-01-2023 18:41:44.071774,"(13.0, 19.0, 18.428571428571427)","(6.0, 9.2, 8.899999999999999)","(5.5, 8.6, 8.4)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.48, 1.478918918918919)","(21.0, 34.0, 31.714285714285715)"
09-01-2023 18:41:44.938897,"(13.0, 19.0, 18.09090909090909)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.8, 8.675)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.47, 1.4686666666666666)","(21.0, 34.0, 31.714285714285715)"
09-01-2023 18:41:45.875571,"(13.0, 19.0, 18.0625)","(6.0, 9.2, 8.899999999999999)","(5.5, 8.8, 8.51764705882353)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.48, 1.4683333333333333)","(21.0, 34.0, 32.0)"
09-01-2023 18:41:46.827138,"(13.0, 18.5, 18.0)","(6.0, 9.2, 8.784615384615384)","(5.5, 8.8, 8.5)","(101.0, 230.0, 213.75)","(1.3, 1.47, 1.4788679245283018)","(21.0, 34.0, 31.81818181818182)"
09-01-2023 18:41:47.786357,"(13.0, 18.5, 18.0)","(6.0, 9.2, 8.814285714285713)","(5.5, 8.8, 8.299999999999999)","(101.0, 230.0, 213.75)","(1.3, 1.48, 1.47625)","(21.0, 34.0, 30.571428571428573)"
09-01-2023 18:41:48.809886,"(13.0, 18.5, 18.0)","(6.0, 9.2, 8.911999999999999)","(5.5, 8.8, 8.15)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.48, 1.47625)","(21.0, 34.0, 30.363636363636363)"
09-01-2023 18:41:49.758912,"(13.0, 18.5, 17.86842105263158)","(6.0, 9.0, 8.723076923076922)","(5.5, 8.8, 8.1)","(101.0, 230.0, 212.66666666666666)","(1.3, 1.48, 1.476)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:50.743529,"(13.0, 19.0, 18.217391304347824)","(6.0, 9.4, 8.85)","(5.5, 8.8, 8.276190476190477)","(101.0, 230.0, 193.07692307692307)","(1.3, 1.48, 1.4780530973451327)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:51.683896,"(13.0, 19.0, 18.089285714285715)","(6.0, 9.2, 8.966666666666667)","(5.5, 8.8, 8.36)","(101.0, 230.0, 193.07692307692307)","(1.3, 1.48, 1.4689999999999999)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:52.611962,"(13.0, 19.0, 18.089285714285715)","(6.0, 9.2, 8.64)","(5.5, 8.8, 8.380952380952381)","(101.0, 230.0, 197.27272727272728)","(1.3, 1.48, 1.4689999999999999)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:53.564132,"(13.0, 19.0, 18.089285714285715)","(6.0, 9.2, 8.813793103448276)","(5.5, 8.8, 8.417391304347827)","(101.0, 230.0, 197.27272727272728)","(1.3, 1.48, 1.4693333333333334)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:54.411637,"(13.0, 19.0, 18.333333333333332)","(6.0, 9.2, 8.983783783783784)","(5.5, 8.6, 8.42)","(101.0, 230.0, 197.27272727272728)","(1.3, 1.49, 1.4693333333333334)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:55.370345,"(13.0, 20.0, 19.833333333333332)","(6.0, 9.2, 8.879999999999999)","(5.5, 8.6, 8.266666666666666)","(101.0, 230.0, 193.07692307692307)","(1.3, 1.48, 1.470909090909091)","(21.0, 34.0, 30.666666666666668)"
09-01-2023 18:41:56.358382,"(13.0, 22.0, 20.666666666666668)","(6.5, 9.0, 8.791304347826086)","(5.5, 8.6, 8.138461538461538)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.470909090909091)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:41:57.297029,"(13.0, 22.0, 21.11111111111111)","(6.5, 9.0, 8.733333333333334)","(5.5, 8.6, 8.17142857142857)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.468125)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:41:58.269938,"(13.0, 22.0, 21.333333333333332)","(6.5, 8.8, 8.658823529411766)","(5.5, 8.6, 8.2)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.47)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:41:59.182105,"(13.0, 22.0, 21.304347826086957)","(6.5, 8.8, 8.609523809523811)","(5.5, 8.6, 8.155555555555555)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.4758333333333333)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:00.104030,"(13.0, 22.0, 20.545454545454547)","(6.5, 8.8, 8.609523809523811)","(5.5, 8.6, 8.252173913043478)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.4764285714285714)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:01.176022,"(13.0, 22.0, 21.0)","(6.5, 8.8, 8.492307692307692)","(5.5, 8.6, 8.36923076923077)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.46, 1.4716129032258065)","(21.0, 34.0, 31.53846153846154)"
09-01-2023 18:42:02.328559,"(13.0, 22.0, 20.545454545454547)","(6.5, 8.8, 9.366666666666667)","(5.5, 8.6, 8.25)","(101.0, 230.0, 196.08695652173913)","(1.3, 1.48, 1.4678378378378378)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:03.431662,"(13.0, 22.0, 21.0)","(6.5, 9.4, 9.366666666666667)","(5.5, 8.6, 8.06)","(101.0, 230.0, 212.66666666666666)","(1.3, 1.47, 1.4649999999999999)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:04.495057,"(13.0, 22.0, 20.545454545454547)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.06)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.47, 1.4652727272727273)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:05.653344,"(13.0, 22.0, 20.545454545454547)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.06)","(101.0, 230.0, 213.75)","(1.3, 1.47, 1.4610344827586206)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:06.835158,"(13.0, 22.0, 21.0)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.3)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.47, 1.4548979591836735)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:07.892807,"(13.0, 22.0, 21.333333333333332)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.3)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.47, 1.4544186046511627)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:08.865409,"(13.0, 22.0, 21.157894736842106)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.184615384615384)","(101.0, 230.0, 216.31578947368422)","(1.3, 1.46, 1.4544186046511627)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:09.864931,"(13.0, 22.0, 20.857142857142858)","(6.5, 9.4, 9.35)","(5.5, 8.6, 8.45)","(101.0, 230.0, 216.66666666666666)","(1.3, 1.46, 1.4503448275862068)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:10.865203,"(13.0, 22.0, 20.5)","(6.5, 9.8, 9.464)","(5.5, 8.8, 8.569230769230769)","(101.0, 230.0, 197.5)","(1.3, 1.46, 1.451111111111111)","(21.0, 34.0, 31.333333333333332)"
09-01-2023 18:42:11.896719,"(13.0, 22.0, 20.875)","(6.5, 9.6, 9.538461538461538)","(5.5, 8.8, 8.569230769230769)","(101.0, 230.0, 197.5)","(1.3, 1.46, 1.441086956521739)","(21.0, 34.0, 32.70967741935484)"
09-01-2023 18:42:12.986139,"(13.0, 22.0, 20.875)","(6.5, 10.0, 9.538461538461538)","(5.5, 8.8, 8.569230769230769)","(101.0, 230.0, 188.26086956521738)","(1.3, 1.45, 1.4555172413793103)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:13.951844,"(13.0, 22.0, 20.26923076923077)","(6.5, 9.6, 9.473684210526315)","(5.5, 8.6, 8.422222222222222)","(101.0, 230.0, 193.33333333333334)","(1.3, 1.47, 1.4528070175438597)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:14.941811,"(13.0, 22.0, 20.875)","(6.5, 9.4, 9.325)","(5.5, 8.6, 8.392307692307693)","(101.0, 230.0, 193.33333333333334)","(1.3, 1.46, 1.4576190476190476)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:15.911791,"(13.0, 22.0, 21.0625)","(6.5, 9.4, 9.333333333333334)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4564)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:16.815338,"(13.0, 22.0, 20.79310344827586)","(6.5, 9.4, 9.028571428571428)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.454102564102564)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:17.811009,"(13.0, 22.0, 20.79310344827586)","(6.5, 9.4, 9.177777777777777)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 198.57142857142858)","(1.3, 1.46, 1.4553333333333334)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:18.816995,"(13.0, 22.0, 20.79310344827586)","(6.5, 9.4, 9.092307692307692)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4553333333333334)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:19.840813,"(13.0, 22.0, 20.79310344827586)","(6.5, 9.4, 9.177777777777777)","(5.5, 8.6, 8.392307692307693)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4591304347826086)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:20.856419,"(13.0, 22.0, 20.40909090909091)","(7.0, 9.4, 9.092307692307692)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4559259259259258)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:21.866363,"(13.0, 22.0, 20.40909090909091)","(7.0, 9.4, 9.1)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 198.57142857142858)","(1.3, 1.46, 1.455)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:22.861282,"(13.0, 22.0, 20.40909090909091)","(7.0, 9.4, 9.261538461538462)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 198.57142857142858)","(1.3, 1.46, 1.4555172413793103)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:23.818732,"(13.0, 22.0, 20.666666666666668)","(7.0, 9.4, 9.166666666666666)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4545714285714286)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:24.765637,"(13.0, 22.0, 20.727272727272727)","(7.0, 9.4, 9.285714285714286)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4494736842105262)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:25.716340,"(13.0, 22.0, 20.285714285714285)","(7.0, 9.4, 9.23448275862069)","(5.5, 8.6, 8.375)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.45, 1.4494736842105262)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:26.730840,"(13.0, 22.0, 20.3)","(7.0, 9.4, 9.22857142857143)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 200.0)","(1.3, 1.46, 1.455824175824176)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:27.788024,"(13.0, 22.0, 20.272727272727273)","(7.0, 9.4, 9.22857142857143)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 200.0)","(1.3, 1.46, 1.4577777777777778)","(21.0, 34.0, 32.666666666666664)"
09-01-2023 18:42:28.774495,"(13.0, 22.0, 20.272727272727273)","(7.0, 9.4, 9.187096774193549)","(5.5, 8.6, 8.365217391304348)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.46, 1.4409228441754915)","(21.0, 34.0, 33.2)"
09-01-2023 18:42:29.777529,"(13.0, 22.0, 20.272727272727273)","(7.0, 9.4, 9.187096774193549)","(5.5, 8.6, 8.314285714285713)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.45, 1.4405388272583202)","(21.0, 34.0, 36.8)"
09-01-2023 18:42:30.749618,"(13.0, 22.0, 20.272727272727273)","(7.0, 9.4, 9.136000000000001)","(5.5, 8.8, 8.539130434782608)","(101.0, 230.0, 205.29411764705884)","(1.3, 1.45, 1.4405329153605015)","(21.0, 40.0, 38.0)"
09-01-2023 18:42:31.700548,"(13.0, 22.0, 20.272727272727273)","(7.0, 9.4, 9.136000000000001)","(5.5, 8.8, 8.571428571428571)","(101.0, 230.0, 200.0)","(1.3, 1.45, 1.4339844760672704)","(21.0, 40.0, 36.23529411764706)"
09-01-2023 18:42:32.656435,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.4, 9.136000000000001)","(5.5, 8.8, 8.693333333333333)","(101.0, 230.0, 205.0)","(1.3, 1.45, 1.4338386308068458)","(21.0, 40.0, 35.1764705882353)"
09-01-2023 18:42:33.760381,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.4, 9.136000000000001)","(5.5, 9.0, 9.088888888888889)","(101.0, 220.0, 205.0)","(1.3, 1.45, 1.4336855036855036)","(21.0, 38.0, 34.7)"
09-01-2023 18:42:34.842556,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.2, 9.1)","(5.5, 9.2, 9.088888888888889)","(101.0, 220.0, 205.0)","(1.3, 1.45, 1.4337262357414449)","(21.0, 38.0, 36.5)"
09-01-2023 18:42:35.880557,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.2, 8.88695652173913)","(5.5, 9.2, 9.088888888888889)","(101.0, 220.0, 205.0)","(1.3, 1.45, 1.4337878787878788)","(21.0, 38.0, 36.666666666666664)"
09-01-2023 18:42:36.906879,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.2, 8.88695652173913)","(5.5, 9.2, 9.17142857142857)","(101.0, 220.0, 205.0)","(1.3, 1.45, 1.4354980079681274)","(21.0, 38.0, 37.166666666666664)"
09-01-2023 18:42:37.957093,"(13.0, 22.0, 20.59259259259259)","(7.0, 9.2, 8.88695652173913)","(5.5, 9.2, 9.17142857142857)","(101.0, 220.0, 205.0)","(1.3, 1.44, 1.4271238938053097)","(21.0, 38.0, 42.4)"
09-01-2023 18:42:39.108402,"(14.0, 22.0, 20.59259259259259)","(7.5, 9.2, 8.857142857142858)","(6.0, 9.0, 8.894736842105264)","(101.0, 220.0, 205.0)","(1.3, 1.43, 1.4291719745222928)","(21.0, 44.0, 40.75)"
09-01-2023 18:42:40.181253,"(14.0, 22.0, 20.59259259259259)","(7.5, 9.2, 8.857142857142858)","(6.0, 9.0, 9.166666666666666)","(101.0, 220.0, 205.0)","(1.3, 1.43, 1.425151515151515)","(21.0, 44.0, 41.142857142857146)"
09-01-2023 18:42:41.248385,"(14.0, 22.0, 20.59259259259259)","(7.5, 9.2, 8.9)","(6.0, 9.2, 9.318181818181818)","(101.0, 220.0, 214.44444444444446)","(1.3, 1.43, 1.4248850574712644)","(21.0, 44.0, 39.38461538461539)"
09-01-2023 18:42:42.378463,"(14.0, 22.0, 20.59259259259259)","(7.5, 9.2, 8.95)","(6.0, 9.4, 8.564285714285713)","(101.0, 230.0, 214.0)","(1.3, 1.43, 1.4283734939759036)","(21.0, 44.0, 39.714285714285715)"
09-01-2023 18:42:43.498277,"(14.0, 22.0, 20.689655172413794)","(7.5, 9.2, 8.95)","(6.0, 8.6, 8.5)","(101.0, 220.0, 214.0)","(1.3, 1.43, 1.4265294117647058)","(21.0, 44.0, 41.5)"
09-01-2023 18:42:44.600332,"(14.0, 22.0, 20.53846153846154)","(7.5, 9.2, 8.96)","(6.0, 9.4, 8.95)","(101.0, 220.0, 214.0)","(1.3, 1.43, 1.4325157232704402)","(21.0, 44.0, 34.0)"
09-01-2023 18:42:45.649994,"(14.0, 22.0, 20.689655172413794)","(7.5, 9.2, 8.96)","(6.0, 9.4, 8.95)","(101.0, 220.0, 214.0)","(1.3, 1.44, 1.4311976047904191)","(21.0, 36.0, 37.6)"
09-01-2023 18:42:46.665690,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 9.0)","(6.0, 9.0, 8.600000000000001)","(101.0, 220.0, 214.0)","(1.3, 1.45, 1.4382608695652173)","(21.0, 40.0, 36.4)"
09-01-2023 18:42:47.839753,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 9.0)","(6.0, 8.8, 8.516666666666667)","(101.0, 220.0, 214.0)","(1.3, 1.44, 1.4392682926829268)","(21.0, 38.0, 36.2)"
09-01-2023 18:42:48.811957,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 9.0)","(6.0, 8.8, 8.516666666666667)","(101.0, 220.0, 214.0)","(1.3, 1.44, 1.4414831804281345)","(21.0, 38.0, 36.285714285714285)"
09-01-2023 18:42:49.783088,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 8.971428571428572)","(6.0, 8.4, 8.309090909090909)","(101.0, 220.0, 214.0)","(1.3, 1.45, 1.4403149606299213)","(21.0, 38.0, 36.166666666666664)"
09-01-2023 18:42:50.735985,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 8.971428571428572)","(6.0, 8.6, 8.472727272727273)","(101.0, 220.0, 214.0)","(1.3, 1.45, 1.4417083333333334)","(21.0, 38.0, 36.142857142857146)"
09-01-2023 18:42:51.749369,"(14.0, 22.0, 20.88235294117647)","(7.5, 9.2, 8.90909090909091)","(6.0, 8.6, 8.54)","(101.0, 220.0, 214.0)","(1.3, 1.45, 1.4415384615384614)","(21.0, 38.0, 34.75)"
