,Brave But Crackers,Listen To Maurice,Lord Of Penno,Statesmanship,Swiss Time,Devgru,Gift Of Oratory,Matildasvain,Rio De Sombras,Mrs Bull,Vino Corona
06-01-2023 13:26:10.516367,"(8.0, 9.6, 9.333333333333334)","(3.6, 4.1, 4.016346153846154)","(20.0, 34.0, 31.272727272727273)","(21.0, 32.0, 29.846153846153847)","(101.0, 470.0, 414.0)","(7.5, 12.0, 11.942857142857143)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.017391304347826)","(5.0, 5.7, 5.6482758620689655)"
06-01-2023 13:26:12.008374,"(8.0, 9.6, 9.413333333333334)","(3.6, 4.1, 4.005102040816326)","(20.0, 34.0, 32.15384615384615)","(21.0, 32.0, 29.846153846153847)","(101.0, 470.0, 414.0)","(7.5, 12.0, 11.929577464788732)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 5.9675)","(5.0, 5.7, 5.653125)"
06-01-2023 13:26:13.483033,"(8.0, 9.6, 9.413333333333334)","(3.6, 4.1, 3.995762711864407)","(20.0, 34.0, 32.15384615384615)","(21.0, 32.0, 30.551724137931036)","(101.0, 470.0, 414.0)","(7.5, 12.0, 11.904109589041095)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 5.9675)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:14.947800,"(8.0, 9.6, 9.528205128205128)","(3.6, 4.1, 3.995762711864407)","(20.0, 34.0, 32.15384615384615)","(21.0, 32.0, 30.551724137931036)","(101.0, 470.0, 414.0)","(7.5, 12.0, 11.904109589041095)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.068085106382979)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:16.333825,"(8.0, 9.6, 9.539130434782608)","(3.6, 4.1, 3.995762711864407)","(20.0, 34.0, 32.15384615384615)","(21.0, 32.0, 30.516129032258064)","(101.0, 470.0, 414.0)","(7.5, 12.0, 11.904109589041095)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.068085106382979)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:17.707738,"(8.0, 9.6, 9.539130434782608)","(3.6, 4.1, 3.995762711864407)","(20.0, 34.0, 32.3448275862069)","(21.0, 32.0, 30.516129032258064)","(101.0, 470.0, 442.0)","(8.0, 12.0, 11.904109589041095)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.068085106382979)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:19.053279,"(8.0, 9.6, 9.539130434782608)","(3.6, 4.1, 3.995762711864407)","(20.0, 34.0, 32.3448275862069)","(21.0, 32.0, 30.516129032258064)","(101.0, 470.0, 442.0)","(8.0, 12.0, 11.904109589041095)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.068085106382979)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:20.443499,"(8.0, 9.6, 9.075)","(3.6, 4.1, 3.946078431372549)","(20.0, 34.0, 30.923076923076923)","(21.0, 32.0, 30.516129032258064)","(101.0, 470.0, 383.3333333333333)","(8.0, 12.0, 11.907894736842104)","(5.5, 7.0, 6.894736842105263)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.056140350877193)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:21.779022,"(8.0, 9.6, 9.39)","(3.6, 3.95, 3.9931034482758623)","(20.0, 34.0, 31.857142857142858)","(21.0, 32.0, 30.272727272727273)","(101.0, 470.0, 383.3333333333333)","(8.0, 12.0, 11.722222222222221)","(5.5, 7.0, 6.92)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.056140350877193)","(5.0, 5.7, 5.653125)"
06-01-2023 13:26:23.144805,"(8.0, 9.6, 9.39)","(3.6, 4.0, 3.9931034482758623)","(20.0, 34.0, 31.857142857142858)","(21.0, 32.0, 30.272727272727273)","(101.0, 470.0, 383.3333333333333)","(8.0, 12.0, 11.722222222222221)","(5.5, 7.0, 6.92)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 6.068085106382979)","(5.0, 5.7, 5.653125)"
06-01-2023 13:26:24.556561,"(8.0, 9.6, 9.39)","(3.6, 4.1, 4.007317073170731)","(19.0, 34.0, 31.857142857142858)","(21.0, 32.0, 30.03448275862069)","(101.0, 470.0, 390.0)","(8.0, 12.0, 11.722222222222221)","(5.5, 7.0, 6.92)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 302.5)","(5.0, 6.2, 5.988636363636364)","(5.0, 5.7, 5.631818181818182)"
06-01-2023 13:26:25.976056,"(8.0, 9.6, 9.342857142857143)","(3.6, 4.1, 4.036666666666666)","(19.0, 34.0, 31.5)","(21.0, 32.0, 30.1)","(101.0, 470.0, 390.0)","(8.0, 12.0, 11.771428571428572)","(5.5, 7.0, 6.92)","(71.0, 190.0, 181.66666666666669)","(101.0, 310.0, 382.8571428571429)","(5.0, 6.2, 6.128735632183908)","(5.0, 5.7, 5.653125)"
06-01-2023 13:26:27.394552,"(8.0, 9.4, 9.342857142857143)","(3.6, 4.1, 4.036666666666666)","(19.0, 34.0, 31.5)","(21.0, 32.0, 30.178571428571427)","(101.0, 470.0, 390.0)","(8.0, 12.0, 11.771428571428572)","(5.5, 7.0, 6.92)","(71.0, 190.0, 170.0)","(101.0, 400.0, 320.0)","(5.0, 6.2, 6.128735632183908)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:28.774963,"(8.0, 9.4, 9.387096774193548)","(3.6, 4.1, 4.030909090909091)","(19.0, 34.0, 32.095238095238095)","(21.0, 32.0, 30.178571428571427)","(101.0, 470.0, 432.8571428571429)","(8.0, 12.0, 11.473684210526315)","(5.5, 7.0, 6.92)","(71.0, 190.0, 170.0)","(101.0, 410.0, 320.0)","(5.0, 6.2, 6.1380952380952385)","(5.0, 5.7, 5.664285714285715)"
06-01-2023 13:26:30.189885,"(7.5, 9.4, 9.342857142857143)","(3.6, 4.1, 4.030909090909091)","(19.0, 34.0, 32.095238095238095)","(21.0, 32.0, 30.137931034482758)","(101.0, 470.0, 437.5)","(8.0, 11.5, 11.4765625)","(5.5, 7.0, 6.92)","(71.0, 190.0, 170.0)","(101.0, 380.0, 340.0)","(5.0, 6.2, 6.143478260869565)","(5.0, 5.7, 5.636241610738255)"
06-01-2023 13:26:31.542369,"(7.5, 9.4, 9.342857142857143)","(3.6, 4.1, 4.065625)","(19.0, 34.0, 32.18181818181818)","(21.0, 32.0, 30.2)","(101.0, 470.0, 437.5)","(8.0, 11.5, 11.802631578947368)","(5.5, 7.0, 7.053333333333334)","(71.0, 190.0, 170.0)","(101.0, 380.0, 370.0)","(5.0, 6.2, 6.207299270072993)","(5.0, 5.8, 5.679245283018868)"
06-01-2023 13:26:32.925855,"(7.5, 9.2, 9.133333333333333)","(3.6, 4.1, 4.041176470588235)","(19.0, 34.0, 32.18181818181818)","(21.0, 32.0, 30.2)","(101.0, 470.0, 383.3333333333333)","(8.0, 12.0, 11.792207792207792)","(5.5, 7.2, 7.0)","(71.0, 190.0, 170.0)","(101.0, 400.0, 370.0)","(5.0, 6.4, 6.189333333333334)","(5.0, 5.7, 5.679245283018868)"
06-01-2023 13:26:34.304639,"(7.5, 9.2, 9.133333333333333)","(3.6, 4.2, 4.045714285714285)","(19.0, 34.0, 32.18181818181818)","(21.0, 32.0, 29.157894736842106)","(101.0, 470.0, 380.0)","(8.0, 12.0, 11.792207792207792)","(5.5, 7.2, 7.0)","(71.0, 190.0, 170.0)","(101.0, 490.0, 370.0)","(5.0, 6.2, 6.189333333333334)","(5.0, 5.7, 5.564814814814815)"
06-01-2023 13:26:35.704903,"(7.5, 9.2, 9.244444444444444)","(3.6, 4.2, 3.975)","(19.0, 34.0, 32.125)","(21.0, 32.0, 28.695652173913043)","(101.0, 460.0, 330.0)","(8.0, 12.0, 12.86)","(5.5, 7.2, 6.914285714285715)","(71.0, 190.0, 170.0)","(101.0, 400.0, 394.0)","(5.0, 6.2, 6.468421052631579)","(5.0, 5.6, 5.526923076923077)"
06-01-2023 13:26:37.104827,"(7.5, 9.4, 9.244444444444444)","(3.6, 4.0, 3.975)","(19.0, 34.0, 31.238095238095237)","(21.0, 32.0, 28.46511627906977)","(101.0, 450.0, 330.0)","(8.0, 13.0, 12.975)","(5.5, 7.2, 6.96)","(71.0, 190.0, 170.0)","(101.0, 470.0, 394.0)","(5.0, 6.6, 6.380000000000001)","(5.0, 5.6, 5.519491525423729)"
06-01-2023 13:26:38.521946,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.0, 3.9775)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.46511627906977)","(101.0, 450.0, 350.0)","(8.0, 13.5, 12.904761904761905)","(5.5, 7.2, 6.96)","(71.0, 190.0, 170.0)","(101.0, 470.0, 394.0)","(5.0, 6.4, 6.380000000000001)","(5.0, 5.6, 5.525196850393701)"
06-01-2023 13:26:39.884337,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.0, 3.9775)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.46511627906977)","(101.0, 450.0, 350.0)","(8.0, 13.5, 13.357142857142858)","(5.5, 7.2, 6.96)","(71.0, 190.0, 170.0)","(101.0, 470.0, 394.0)","(5.0, 6.4, 6.380000000000001)","(5.0, 5.6, 5.503883495145631)"
06-01-2023 13:26:41.291881,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.0, 3.9775)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.476190476190474)","(101.0, 450.0, 350.0)","(8.0, 13.5, 13.3)","(5.5, 7.2, 6.96)","(71.0, 190.0, 170.0)","(101.0, 470.0, 394.0)","(5.0, 6.4, 6.380000000000001)","(5.0, 5.6, 5.469565217391304)"
06-01-2023 13:26:42.709373,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.1, 3.9735714285714288)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.476190476190474)","(101.0, 450.0, 350.0)","(8.0, 13.5, 13.205882352941176)","(5.5, 7.2, 6.903529411764706)","(71.0, 190.0, 170.0)","(101.0, 470.0, 394.0)","(5.0, 6.4, 6.380000000000001)","(5.0, 5.5, 5.469565217391304)"
06-01-2023 13:26:44.138298,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.1, 3.9703703703703703)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.476190476190474)","(101.0, 450.0, 350.0)","(8.0, 14.0, 12.9875)","(5.5, 7.2, 6.952941176470588)","(71.0, 190.0, 132.5)","(101.0, 470.0, 394.0)","(5.0, 6.4, 6.416666666666667)","(5.0, 5.5, 5.469565217391304)"
06-01-2023 13:26:45.547127,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.0, 3.9909090909090907)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.476190476190474)","(101.0, 450.0, 350.0)","(8.0, 14.0, 13.4375)","(5.5, 7.0, 6.91578947368421)","(71.0, 140.0, 132.5)","(101.0, 470.0, 394.0)","(5.0, 6.6, 6.416666666666667)","(5.0, 5.5, 5.427826086956522)"
06-01-2023 13:26:46.881607,"(7.5, 9.4, 9.090909090909092)","(3.6, 4.0, 3.963793103448276)","(19.0, 32.0, 30.833333333333332)","(21.0, 32.0, 28.476190476190474)","(101.0, 450.0, 326.0)","(8.0, 14.0, 13.4)","(5.5, 7.0, 6.863157894736842)","(71.0, 140.0, 132.5)","(101.0, 470.0, 418.57142857142856)","(5.0, 6.6, 6.448275862068965)","(5.0, 5.6, 5.425806451612903)"
06-01-2023 13:26:48.258550,"(7.5, 9.4, 9.288524590163934)","(3.6, 4.0, 3.963793103448276)","(20.0, 32.0, 30.833333333333332)","(26.0, 32.0, 28.476190476190474)","(101.0, 440.0, 402.5)","(8.0, 14.0, 13.4)","(5.5, 7.0, 6.863157894736842)","(71.0, 140.0, 125.0)","(101.0, 470.0, 370.0)","(5.0, 6.6, 6.510204081632653)","(5.0, 5.6, 5.457142857142857)"
06-01-2023 13:26:49.610100,"(7.5, 9.6, 9.228571428571428)","(3.6, 3.95, 3.9401785714285715)","(20.0, 32.0, 31.238095238095237)","(26.0, 32.0, 28.09090909090909)","(101.0, 440.0, 402.5)","(8.0, 14.0, 13.011363636363637)","(5.5, 7.0, 6.812765957446809)","(71.0, 140.0, 125.0)","(101.0, 400.0, 400.0)","(5.0, 6.6, 6.518681318681319)","(5.0, 5.5, 5.48)"
06-01-2023 13:26:51.355805,"(7.5, 9.4, 9.3)","(3.6, 4.0, 3.9686274509803923)","(20.0, 32.0, 29.6)","(26.0, 30.0, 28.0)","(101.0, 440.0, 310.0)","(8.0, 14.0, 13.14)","(5.5, 7.0, 6.812765957446809)","(71.0, 140.0, 125.0)","(101.0, 480.0, 353.3333333333333)","(5.0, 6.6, 6.5227272727272725)","(5.0, 5.5, 5.46)"
06-01-2023 13:26:53.128749,"(7.5, 9.4, 9.3)","(3.6, 4.0, 3.9448717948717946)","(20.0, 32.0, 29.333333333333332)","(26.0, 30.0, 28.666666666666668)","(101.0, 430.0, 404.2857142857143)","(8.0, 13.5, 12.548076923076923)","(5.5, 7.0, 6.812765957446809)","(71.0, 140.0, 132.5)","(101.0, 480.0, 370.0)","(5.0, 6.6, 6.5227272727272725)","(5.0, 5.5, 5.414285714285715)"
06-01-2023 13:26:54.861504,"(7.5, 9.4, 9.3)","(3.6, 4.0, 3.936082474226804)","(20.0, 32.0, 29.333333333333332)","(26.0, 30.0, 28.956521739130434)","(101.0, 430.0, 326.6666666666667)","(8.0, 13.5, 12.678571428571429)","(5.5, 7.0, 6.863157894736842)","(71.0, 140.0, 133.33333333333334)","(101.0, 410.0, 345.0)","(5.0, 6.6, 6.5227272727272725)","(5.0, 5.5, 5.467164179104477)"
06-01-2023 13:26:56.417487,"(7.5, 9.4, 9.664516129032258)","(3.6, 4.0, 3.939)","(20.0, 32.0, 29.6)","(26.0, 30.0, 29.17241379310345)","(101.0, 460.0, 355.0)","(8.0, 13.0, 12.535714285714286)","(5.5, 7.0, 6.820408163265306)","(71.0, 140.0, 133.33333333333334)","(101.0, 390.0, 447.1428571428571)","(5.0, 6.6, 6.554838709677419)","(5.0, 5.5, 5.425000000000001)"
06-01-2023 13:26:57.871589,"(7.5, 9.8, 9.504761904761905)","(3.6, 3.95, 3.9382978723404256)","(20.0, 32.0, 29.6)","(26.0, 30.0, 29.17241379310345)","(101.0, 450.0, 473.33333333333337)","(8.0, 13.0, 12.590909090909092)","(5.5, 7.0, 6.820408163265306)","(71.0, 140.0, 133.33333333333334)","(101.0, 510.0, 366.6666666666667)","(5.0, 6.6, 6.554838709677419)","(5.0, 5.5, 5.425000000000001)"
06-01-2023 13:26:59.286867,"(7.5, 10.0, 9.622222222222222)","(3.6, 3.95, 3.9508620689655176)","(20.0, 32.0, 30.545454545454547)","(26.0, 30.0, 29.647058823529413)","(101.0, 500.0, 447.1428571428571)","(8.0, 13.0, 12.6)","(5.5, 7.0, 6.820408163265306)","(71.0, 140.0, 135.71428571428572)","(101.0, 500.0, 366.6666666666667)","(5.0, 6.6, 6.546153846153846)","(5.0, 5.5, 5.412903225806452)"
06-01-2023 13:27:00.649255,"(7.5, 9.8, 9.2)","(3.6, 4.0, 3.9366666666666665)","(20.0, 32.0, 30.545454545454547)","(26.0, 30.0, 29.686567164179102)","(101.0, 490.0, 336.6666666666667)","(8.0, 13.0, 12.537037037037036)","(5.5, 7.0, 6.820408163265306)","(71.0, 140.0, 135.71428571428572)","(101.0, 500.0, 366.6666666666667)","(5.0, 6.6, 6.546153846153846)","(5.0, 5.5, 5.44025974025974)"
06-01-2023 13:27:02.022631,"(7.5, 9.2, 9.160526315789474)","(3.6, 4.0, 3.9366666666666665)","(20.0, 32.0, 31.304347826086957)","(26.0, 30.0, 29.686567164179102)","(101.0, 490.0, 447.1428571428571)","(8.0, 13.0, 12.434782608695652)","(5.5, 7.0, 6.87)","(71.0, 140.0, 135.71428571428572)","(101.0, 500.0, 366.6666666666667)","(5.0, 6.6, 6.614285714285714)","(5.0, 5.5, 5.4281250000000005)"
06-01-2023 13:27:03.364877,"(7.5, 9.2, 9.184375)","(3.6, 4.0, 3.9625)","(20.0, 32.0, 30.0)","(26.0, 30.0, 27.925925925925927)","(101.0, 490.0, 330.0)","(8.0, 13.0, 12.26530612244898)","(5.5, 7.0, 6.879069767441861)","(71.0, 140.0, 133.33333333333334)","(101.0, 500.0, 333.3333333333333)","(5.0, 6.8, 6.766666666666667)","(5.0, 5.5, 5.330167597765363)"
06-01-2023 13:27:04.800395,"(7.5, 9.2, 9.177272727272726)","(3.6, 4.0, 3.9816666666666665)","(20.0, 32.0, 30.5)","(26.0, 28.0, 27.925925925925927)","(101.0, 490.0, 330.0)","(8.0, 12.5, 12.346153846153847)","(5.5, 7.0, 6.82127659574468)","(71.0, 140.0, 131.0)","(101.0, 500.0, 376.0)","(5.0, 6.8, 6.683333333333333)","(5.0, 5.4, 5.324870466321244)"
06-01-2023 13:27:06.319730,"(7.5, 9.2, 9.044444444444444)","(3.6, 4.0, 3.98203125)","(20.0, 32.0, 30.5)","(26.0, 28.0, 27.925925925925927)","(101.0, 490.0, 467.5)","(8.0, 12.5, 12.428571428571429)","(5.5, 7.0, 6.828571428571428)","(71.0, 140.0, 128.75)","(101.0, 490.0, 360.0)","(5.0, 6.8, 6.68235294117647)","(5.0, 5.4, 5.354741379310345)"
06-01-2023 13:27:07.851442,"(7.5, 9.2, 9.004444444444445)","(3.6, 4.1, 4.011111111111111)","(20.0, 32.0, 30.6875)","(26.0, 28.0, 27.90909090909091)","(101.0, 540.0, 343.3333333333333)","(8.0, 12.5, 12.421052631578947)","(5.5, 7.0, 6.828571428571428)","(71.0, 140.0, 128.75)","(101.0, 480.0, 360.0)","(5.0, 7.0, 6.721739130434782)","(5.0, 5.4, 5.366666666666667)"
06-01-2023 13:27:09.360421,"(7.5, 9.2, 9.004444444444445)","(3.6, 4.1, 4.003296703296703)","(20.0, 32.0, 30.6875)","(26.0, 28.0, 27.90909090909091)","(101.0, 530.0, 318.57142857142856)","(8.0, 12.5, 12.421052631578947)","(5.5, 7.0, 6.828571428571428)","(71.0, 140.0, 128.75)","(101.0, 480.0, 360.0)","(5.0, 6.8, 6.7749999999999995)","(5.0, 5.4, 5.475)"
06-01-2023 13:27:10.883754,"(7.5, 9.2, 8.964705882352941)","(3.6, 4.1, 4.00958904109589)","(20.0, 32.0, 30.09090909090909)","(26.0, 28.0, 27.90909090909091)","(101.0, 330.0, 285.0)","(8.0, 12.5, 12.421052631578947)","(5.5, 7.0, 6.809090909090909)","(71.0, 140.0, 121.11111111111111)","(101.0, 480.0, 356.6666666666667)","(5.0, 6.8, 6.701369863013698)","(5.0, 5.5, 5.475609756097561)"
06-01-2023 13:27:12.325072,"(7.5, 9.2, 8.964705882352941)","(3.6, 4.1, 4.00958904109589)","(20.0, 32.0, 30.09090909090909)","(26.0, 28.0, 27.90909090909091)","(101.0, 320.0, 290.0)","(8.0, 12.5, 12.366666666666667)","(5.5, 7.0, 6.809090909090909)","(71.0, 130.0, 128.75)","(101.0, 470.0, 366.6666666666667)","(5.0, 6.8, 6.684848484848485)","(5.0, 5.5, 5.476744186046512)"
06-01-2023 13:27:13.758142,"(7.5, 9.2, 9.01)","(3.5, 4.1, 4.00958904109589)","(21.0, 32.0, 30.09090909090909)","(21.0, 28.0, 27.90909090909091)","(101.0, 320.0, 290.0)","(8.5, 12.5, 12.366666666666667)","(5.5, 7.0, 6.809090909090909)","(81.0, 140.0, 121.11111111111111)","(101.0, 500.0, 366.6666666666667)","(5.5, 6.8, 6.684848484848485)","(4.8, 5.5, 5.476744186046512)"
06-01-2023 13:27:15.159576,"(7.5, 9.2, 8.882352941176471)","(3.5, 4.1, 4.019018404907976)","(21.0, 32.0, 30.09090909090909)","(21.0, 28.0, 27.958333333333332)","(101.0, 320.0, 290.0)","(8.5, 12.5, 12.366666666666667)","(5.5, 7.0, 6.809090909090909)","(81.0, 130.0, 128.75)","(101.0, 500.0, 366.6666666666667)","(5.5, 6.8, 6.70952380952381)","(4.8, 5.5, 5.471739130434782)"
06-01-2023 13:27:16.503775,"(7.5, 9.0, 8.882352941176471)","(3.5, 4.1, 4.013725490196078)","(21.0, 32.0, 30.5)","(21.0, 28.0, 28.95744680851064)","(101.0, 320.0, 313.3333333333333)","(8.5, 12.5, 12.067567567567568)","(5.5, 7.0, 6.809090909090909)","(81.0, 140.0, 126.52173913043478)","(101.0, 500.0, 440.0)","(5.5, 6.8, 6.691428571428571)","(4.8, 5.5, 5.434437086092715)"
06-01-2023 13:27:17.858036,"(7.5, 9.0, 8.882352941176471)","(3.5, 4.1, 4.013725490196078)","(21.0, 32.0, 30.5)","(21.0, 29.0, 28.95744680851064)","(101.0, 320.0, 313.3333333333333)","(8.5, 12.5, 12.224137931034482)","(5.5, 7.0, 6.819047619047619)","(81.0, 130.0, 135.9090909090909)","(101.0, 490.0, 465.0)","(5.5, 6.8, 6.691428571428571)","(4.8, 5.6, 5.455491329479769)"
06-01-2023 13:27:19.367344,"(7.5, 9.0, 8.882352941176471)","(3.5, 4.1, 4.010989010989011)","(21.0, 32.0, 30.0)","(21.0, 29.0, 28.96078431372549)","(101.0, 320.0, 313.3333333333333)","(8.5, 12.5, 12.231092436974789)","(5.5, 7.0, 6.819047619047619)","(81.0, 140.0, 126.52173913043478)","(101.0, 490.0, 444.0)","(5.5, 6.8, 6.691428571428571)","(4.8, 5.6, 5.579087452471483)"
06-01-2023 13:27:20.950331,"(7.5, 9.0, 8.925)","(3.5, 4.0, 3.952727272727273)","(21.0, 32.0, 30.0)","(21.0, 29.0, 28.96078431372549)","(101.0, 320.0, 312.8571428571429)","(8.5, 12.5, 12.328947368421053)","(5.5, 7.0, 6.819047619047619)","(81.0, 130.0, 131.0)","(101.0, 480.0, 450.0)","(5.5, 6.8, 6.691428571428571)","(4.8, 5.6, 5.579087452471483)"
06-01-2023 13:27:22.514936,"(7.5, 9.0, 8.925)","(3.5, 4.0, 3.956)","(21.0, 32.0, 30.153846153846153)","(21.0, 29.0, 27.90909090909091)","(101.0, 320.0, 282.5)","(8.5, 12.5, 12.335443037974684)","(5.5, 7.0, 6.819047619047619)","(81.0, 140.0, 124.54545454545455)","(101.0, 480.0, 450.0)","(5.5, 6.8, 6.773333333333333)","(4.8, 5.6, 5.580708661417322)"
06-01-2023 13:27:24.336779,"(7.5, 9.0, 8.914285714285715)","(3.5, 4.0, 3.952991452991453)","(21.0, 32.0, 30.153846153846153)","(21.0, 28.0, 27.913793103448278)","(101.0, 320.0, 272.0)","(8.5, 12.5, 12.331168831168831)","(5.5, 7.0, 6.776923076923077)","(81.0, 130.0, 136.53846153846155)","(101.0, 480.0, 450.0)","(5.5, 6.8, 6.763636363636364)","(4.8, 5.7, 5.69)"
06-01-2023 13:27:26.114292,"(7.5, 9.0, 8.894545454545455)","(3.5, 4.0, 3.931967213114754)","(21.0, 32.0, 29.6)","(21.0, 28.0, 27.90740740740741)","(101.0, 280.0, 272.0)","(8.5, 12.5, 12.420634920634921)","(5.5, 7.0, 6.819047619047619)","(81.0, 140.0, 132.5)","(101.0, 480.0, 450.0)","(5.5, 6.8, 6.664516129032258)","(4.8, 5.8, 5.754716981132075)"
06-01-2023 13:27:27.557785,"(7.5, 9.2, 8.941538461538462)","(3.5, 3.95, 3.8506756756756757)","(21.0, 32.0, 29.6)","(21.0, 28.0, 27.90740740740741)","(101.0, 280.0, 272.0)","(8.5, 12.5, 12.418032786885245)","(5.5, 7.0, 6.754838709677419)","(81.0, 140.0, 134.54545454545453)","(101.0, 480.0, 438.0)","(5.5, 6.8, 6.72)","(4.8, 5.8, 5.727027027027027)"
06-01-2023 13:27:29.038186,"(7.5, 9.2, 8.924590163934427)","(3.5, 3.9, 3.852873563218391)","(21.0, 32.0, 29.5)","(21.0, 28.0, 28.96078431372549)","(101.0, 280.0, 272.0)","(8.5, 12.5, 12.41)","(5.5, 6.8, 6.771428571428571)","(81.0, 140.0, 134.54545454545453)","(101.0, 450.0, 438.0)","(5.5, 6.8, 6.725581395348837)","(4.8, 5.9, 5.803703703703704)"
06-01-2023 13:27:30.447142,"(7.5, 9.2, 8.8)","(3.5, 3.9, 3.8514423076923077)","(21.0, 32.0, 30.94736842105263)","(21.0, 29.0, 28.958333333333332)","(101.0, 280.0, 266.6666666666667)","(8.5, 12.5, 12.422413793103448)","(5.5, 6.8, 6.771428571428571)","(81.0, 140.0, 134.54545454545453)","(101.0, 450.0, 438.0)","(5.5, 6.8, 6.725581395348837)","(4.8, 5.9, 5.829411764705882)"
06-01-2023 13:27:31.826608,"(7.5, 8.8, 8.76)","(3.5, 3.9, 3.8514423076923077)","(21.0, 32.0, 30.545454545454547)","(21.0, 29.0, 28.96078431372549)","(101.0, 280.0, 266.6666666666667)","(8.5, 12.5, 12.022222222222222)","(5.5, 6.8, 6.769230769230769)","(81.0, 140.0, 134.54545454545453)","(101.0, 450.0, 425.0)","(5.5, 6.8, 6.777777777777778)","(4.8, 5.9, 5.825454545454545)"
06-01-2023 13:27:33.217364,"(7.5, 8.8, 8.758208955223882)","(3.5, 3.85, 3.846984924623116)","(21.0, 32.0, 30.4)","(21.0, 29.0, 28.96078431372549)","(101.0, 280.0, 485.4545454545455)","(8.5, 12.5, 12.016853932584269)","(5.5, 6.8, 6.772413793103448)","(81.0, 140.0, 132.5)","(101.0, 450.0, 425.0)","(5.5, 7.0, 6.758241758241758)","(4.8, 6.0, 5.987500000000001)"
06-01-2023 13:27:34.655133,"(7.5, 9.2, 9.127272727272727)","(3.5, 3.85, 3.810436137071651)","(21.0, 32.0, 30.4)","(21.0, 29.0, 28.96078431372549)","(101.0, 510.0, 448.3333333333333)","(8.5, 12.5, 11.981927710843374)","(5.5, 6.8, 6.75625)","(81.0, 140.0, 130.0)","(101.0, 450.0, 425.0)","(5.5, 7.0, 6.758241758241758)","(4.8, 6.2, 6.027118644067797)"
06-01-2023 13:27:36.139731,"(7.5, 9.0, 8.822222222222223)","(3.5, 3.85, 3.8083541147132167)","(21.0, 32.0, 30.4)","(21.0, 29.0, 28.923076923076923)","(101.0, 490.0, 485.4545454545455)","(8.5, 12.5, 12.28048780487805)","(5.5, 6.8, 6.738888888888889)","(81.0, 140.0, 130.0)","(101.0, 450.0, 420.0)","(5.5, 7.0, 6.758241758241758)","(4.8, 6.2, 5.983333333333333)"
06-01-2023 13:27:37.611352,"(7.5, 9.0, 8.822222222222223)","(3.5, 3.85, 3.827803738317757)","(21.0, 32.0, 30.4)","(21.0, 29.0, 28.923076923076923)","(101.0, 510.0, 397.1428571428571)","(8.5, 12.5, 12.28048780487805)","(5.5, 6.8, 6.738888888888889)","(81.0, 140.0, 125.0)","(101.0, 450.0, 413.3333333333333)","(5.5, 7.0, 6.758241758241758)","(4.8, 6.0, 6.1692307692307695)"
