,Confused,Cookie Cotton,Sadie Seahorse,Elsie Bay,Concord Prince,Bundy Trigger,Victor Sannette,Melissas Louise
11-01-2023 12:07:19.223591,"(6.5, 10.5, 10.35135135135135)","(41.0, 80.0, 74.73684210526315)","(11.0, 16.0, 15.666666666666666)","(8.0, 11.0, 10.820512820512821)","(91.0, 380.0, 300.0)","(12.0, 15.5, 15.10344827586207)","(1.5, 1.69, 1.6584313725490196)","(11.0, 15.5, 15.166666666666666)"
11-01-2023 12:07:20.305633,"(6.5, 10.5, 10.476190476190476)","(41.0, 80.0, 62.22222222222222)","(11.0, 16.5, 16.264705882352942)","(8.0, 11.0, 10.72)","(91.0, 380.0, 300.0)","(12.0, 15.5, 15.155172413793103)","(1.5, 1.67, 1.6515624999999998)","(11.0, 15.5, 15.166666666666666)"
11-01-2023 12:07:21.324373,"(6.5, 11.0, 10.377358490566039)","(41.0, 80.0, 65.45454545454545)","(11.0, 16.5, 16.264705882352942)","(8.0, 11.0, 10.72)","(91.0, 380.0, 300.0)","(12.0, 15.5, 15.22972972972973)","(1.5, 1.66, 1.6570370370370369)","(11.0, 15.5, 15.166666666666666)"
11-01-2023 12:07:22.478809,"(6.5, 11.0, 10.440677966101696)","(41.0, 80.0, 69.33333333333333)","(11.0, 16.5, 16.38095238095238)","(8.0, 11.5, 11.333333333333334)","(91.0, 380.0, 325.0)","(12.0, 15.5, 15.22972972972973)","(1.5, 1.66, 1.6508333333333332)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:23.636818,"(6.5, 11.0, 10.440677966101696)","(41.0, 80.0, 66.66666666666667)","(11.0, 16.5, 16.444444444444443)","(8.0, 11.5, 11.307692307692308)","(91.0, 430.0, 325.0)","(12.0, 15.5, 15.155172413793103)","(1.5, 1.66, 1.652222222222222)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:24.712327,"(6.5, 11.0, 10.377358490566039)","(41.0, 80.0, 66.66666666666667)","(11.0, 16.5, 16.444444444444443)","(8.0, 11.5, 11.220930232558139)","(91.0, 430.0, 325.0)","(12.0, 15.5, 14.810344827586206)","(1.5, 1.66, 1.652037037037037)","(11.0, 15.5, 15.34)"
11-01-2023 12:07:25.762769,"(6.5, 11.0, 10.338983050847457)","(41.0, 80.0, 66.66666666666667)","(11.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.227272727272727)","(91.0, 430.0, 402.5)","(12.0, 15.5, 14.894736842105264)","(1.5, 1.66, 1.6503846153846153)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:26.842736,"(6.5, 11.0, 10.40625)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.24390243902439)","(91.0, 430.0, 402.5)","(12.0, 15.5, 14.8125)","(1.5, 1.66, 1.6788790560471976)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:27.928595,"(6.5, 10.5, 10.337837837837839)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.457142857142856)","(8.0, 11.5, 10.820512820512821)","(91.0, 430.0, 355.7142857142857)","(12.0, 15.0, 14.75)","(1.5, 1.68, 1.6798792756539236)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:29.041164,"(6.5, 10.5, 10.256756756756756)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.457142857142856)","(8.0, 11.0, 10.804878048780488)","(91.0, 380.0, 355.7142857142857)","(12.0, 15.0, 14.75)","(1.5, 1.68, 1.6796616915422884)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:30.165585,"(6.5, 10.5, 10.256756756756756)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.46875)","(8.0, 11.0, 10.826086956521738)","(91.0, 380.0, 358.75)","(12.0, 15.0, 14.8125)","(1.5, 1.68, 1.6795395395395394)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 12:07:31.273905,"(6.5, 10.5, 10.285714285714286)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.826086956521738)","(91.0, 380.0, 358.75)","(12.0, 15.0, 14.8125)","(1.5, 1.68, 1.67752688172043)","(11.0, 15.5, 14.85)"
11-01-2023 12:07:32.386692,"(6.5, 10.5, 10.290697674418604)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.4)","(8.0, 11.0, 10.783783783783784)","(91.0, 380.0, 358.75)","(12.0, 15.0, 14.75)","(1.5, 1.68, 1.6800653594771242)","(11.0, 15.0, 14.862068965517242)"
11-01-2023 12:07:33.421599,"(6.5, 10.5, 10.24390243902439)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.4)","(8.0, 11.0, 10.783783783783784)","(91.0, 380.0, 355.7142857142857)","(12.0, 15.0, 14.71875)","(1.5, 1.69, 1.679933774834437)","(11.0, 15.0, 14.037735849056604)"
11-01-2023 12:07:34.477874,"(6.5, 10.5, 10.263157894736842)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.962962962962964)","(91.0, 380.0, 356.3636363636364)","(12.0, 15.0, 14.842857142857143)","(1.5, 1.69, 1.6786896551724138)","(11.0, 14.5, 14.049019607843137)"
11-01-2023 12:07:35.565747,"(6.5, 10.5, 10.290697674418604)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.986486486486486)","(91.0, 440.0, 356.3636363636364)","(12.0, 15.5, 14.916666666666666)","(1.5, 1.69, 1.6785294117647058)","(11.0, 14.5, 14.037037037037036)"
11-01-2023 12:07:36.694233,"(6.5, 10.5, 10.290697674418604)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.984375)","(91.0, 440.0, 348.0)","(12.0, 15.0, 14.2)","(1.5, 1.69, 1.6791851851851851)","(11.0, 14.5, 14.028301886792454)"
11-01-2023 12:07:37.831101,"(6.5, 10.5, 10.263157894736842)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.804878048780488)","(91.0, 440.0, 347.1428571428571)","(12.0, 14.5, 14.106060606060606)","(1.5, 1.69, 1.6788405797101449)","(11.0, 14.5, 13.878787878787879)"
11-01-2023 12:07:38.869151,"(6.5, 10.5, 10.277777777777779)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.451612903225808)","(8.0, 11.0, 10.826086956521738)","(91.0, 370.0, 295.0)","(12.0, 14.5, 14.183673469387756)","(1.5, 1.69, 1.6794871794871795)","(11.0, 14.0, 13.711538461538462)"
11-01-2023 12:07:39.915916,"(6.5, 10.5, 10.304878048780488)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.789473684210527)","(8.0, 11.0, 10.826086956521738)","(91.0, 370.0, 352.22222222222223)","(12.0, 14.5, 14.13953488372093)","(1.5, 1.69, 1.681044776119403)","(11.0, 14.0, 14.578947368421053)"
11-01-2023 12:07:40.990536,"(6.5, 10.5, 10.304878048780488)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.789473684210527)","(8.0, 11.0, 10.813953488372093)","(91.0, 370.0, 350.0)","(12.0, 14.5, 14.092105263157896)","(1.5, 1.69, 1.6791970802919707)","(11.0, 15.0, 14.673469387755102)"
11-01-2023 12:07:42.040354,"(6.5, 10.5, 10.277777777777779)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.789473684210527)","(8.0, 11.0, 10.783783783783784)","(91.0, 370.0, 350.0)","(12.0, 14.5, 14.012820512820513)","(1.5, 1.69, 1.680625)","(11.0, 15.0, 14.659090909090908)"
11-01-2023 12:07:43.110541,"(6.5, 11.0, 10.512820512820513)","(41.0, 80.0, 70.0)","(11.0, 17.0, 16.84375)","(8.0, 11.5, 11.304878048780488)","(91.0, 370.0, 332.5)","(12.0, 14.5, 13.977611940298507)","(1.5, 1.69, 1.6872413793103447)","(11.0, 15.0, 14.594594594594595)"
11-01-2023 12:07:44.220171,"(6.5, 10.0, 9.893103448275863)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.625)","(8.0, 11.5, 11.363636363636363)","(91.0, 350.0, 332.5)","(12.0, 14.0, 13.978571428571428)","(1.5, 1.7, 1.6943859649122806)","(11.0, 15.0, 14.594594594594595)"
11-01-2023 12:07:45.277947,"(6.5, 9.8, 9.72)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.77777777777778)","(8.0, 11.5, 11.363636363636363)","(91.0, 350.0, 332.5)","(12.0, 14.0, 13.98728813559322)","(1.5, 1.7, 1.6958441558441557)","(11.0, 15.0, 14.55)"
11-01-2023 12:07:46.328638,"(6.5, 9.6, 9.514285714285714)","(41.0, 80.0, 71.11111111111111)","(11.0, 17.0, 16.857142857142858)","(8.0, 11.5, 11.454545454545455)","(91.0, 350.0, 312.8571428571429)","(12.0, 14.0, 14.06060606060606)","(1.5, 1.7, 1.694949494949495)","(11.0, 15.0, 14.44)"
11-01-2023 12:07:47.345124,"(6.5, 9.6, 9.5)","(41.0, 75.0, 70.9090909090909)","(11.0, 17.0, 16.794117647058822)","(8.0, 11.5, 11.46078431372549)","(91.0, 330.0, 312.8571428571429)","(12.0, 14.5, 14.097560975609756)","(1.5, 1.7, 1.6943689320388349)","(11.0, 14.5, 14.711538461538462)"
11-01-2023 12:07:48.329257,"(6.5, 9.6, 9.476190476190476)","(41.0, 75.0, 69.23076923076923)","(12.0, 17.0, 16.794117647058822)","(8.0, 11.5, 11.435185185185185)","(91.0, 330.0, 315.0)","(12.0, 14.5, 14.116279069767442)","(1.5, 1.7, 1.6930973451327433)","(11.0, 15.0, 14.711538461538462)"
11-01-2023 12:07:49.318499,"(6.5, 9.6, 9.47)","(41.0, 75.0, 70.3125)","(12.0, 17.0, 16.78125)","(8.0, 11.5, 11.412698412698413)","(91.0, 330.0, 315.0)","(12.0, 14.5, 13.985714285714286)","(1.5, 1.7, 1.7101204819277107)","(11.0, 15.0, 14.605263157894736)"
11-01-2023 12:07:50.293557,"(6.5, 9.6, 9.466666666666667)","(41.0, 75.0, 72.1875)","(12.0, 17.0, 16.928571428571427)","(8.0, 11.5, 11.460526315789474)","(91.0, 320.0, 270.0)","(12.0, 13.5, 12.668704156479217)","(1.5, 1.72, 1.7075824175824175)","(11.0, 15.0, 14.605263157894736)"
11-01-2023 12:07:51.392561,"(6.5, 9.6, 9.466666666666667)","(41.0, 75.0, 72.85714285714286)","(12.0, 17.5, 17.066666666666666)","(8.0, 11.5, 11.390625)","(91.0, 320.0, 290.0)","(11.0, 13.5, 12.96)","(1.5, 1.71, 1.7075824175824175)","(11.0, 15.0, 14.705882352941176)"
11-01-2023 12:07:52.419484,"(6.5, 9.8, 9.65)","(41.0, 75.0, 72.85714285714286)","(12.0, 17.5, 17.066666666666666)","(8.0, 11.5, 11.414634146341463)","(91.0, 320.0, 298.57142857142856)","(11.0, 13.0, 12.974683544303797)","(1.5, 1.71, 1.7073267326732673)","(11.0, 15.0, 14.74074074074074)"
11-01-2023 12:07:53.427231,"(6.5, 9.8, 9.75)","(41.0, 75.0, 74.14285714285714)","(12.0, 17.5, 16.966666666666665)","(8.0, 11.5, 11.414634146341463)","(91.0, 320.0, 298.57142857142856)","(11.0, 13.0, 12.96875)","(1.5, 1.71, 1.708222222222222)","(11.0, 15.0, 14.733333333333334)"
11-01-2023 12:07:54.528489,"(6.5, 10.0, 9.818181818181818)","(41.0, 75.0, 73.37837837837839)","(12.0, 17.0, 16.6875)","(8.0, 11.5, 11.383333333333333)","(91.0, 320.0, 295.0)","(11.0, 13.0, 12.95)","(1.5, 1.71, 1.7025373134328359)","(11.0, 15.0, 14.733333333333334)"
11-01-2023 12:07:55.577357,"(6.5, 10.0, 9.818181818181818)","(41.0, 75.0, 74.0)","(12.0, 17.0, 16.6875)","(8.0, 11.5, 11.383333333333333)","(91.0, 320.0, 295.0)","(11.0, 13.0, 12.942857142857143)","(1.5, 1.71, 1.7054901960784314)","(11.0, 15.0, 14.733333333333334)"
11-01-2023 12:07:56.594113,"(6.5, 10.0, 9.818181818181818)","(41.0, 75.0, 74.0)","(12.0, 17.0, 16.6875)","(8.0, 11.5, 11.383333333333333)","(91.0, 320.0, 295.0)","(11.0, 13.0, 12.942857142857143)","(1.5, 1.71, 1.7054901960784314)","(11.0, 15.0, 14.733333333333334)"
11-01-2023 12:07:57.622256,"(6.5, 10.0, 9.86086956521739)","(41.0, 75.0, 71.92307692307692)","(12.0, 16.5, 16.416666666666668)","(8.0, 11.5, 11.405405405405405)","(91.0, 350.0, 216.66666666666666)","(11.0, 13.5, 13.246478873239436)","(1.5, 1.73, 1.7233766233766235)","(11.0, 14.0, 13.666666666666666)"
11-01-2023 12:07:58.633727,"(6.5, 10.0, 9.86086956521739)","(41.0, 75.0, 71.92307692307692)","(12.0, 16.5, 16.35)","(8.0, 11.5, 11.405405405405405)","(91.0, 350.0, 190.0)","(11.0, 13.5, 13.246478873239436)","(1.5, 1.74, 1.7233766233766235)","(11.0, 14.0, 13.666666666666666)"
11-01-2023 12:07:59.677794,"(6.5, 9.8, 9.64)","(41.0, 75.0, 72.41935483870968)","(12.0, 16.5, 16.384615384615383)","(8.0, 12.0, 11.454545454545455)","(91.0, 350.0, 247.14285714285714)","(11.0, 13.5, 12.928571428571429)","(1.5, 1.74, 1.6718644067796609)","(11.0, 14.0, 14.133333333333333)"
11-01-2023 12:08:00.767058,"(6.5, 10.5, 10.05)","(41.0, 80.0, 78.69565217391305)","(12.0, 17.5, 17.1)","(8.0, 12.0, 11.9375)","(91.0, 340.0, 286.6666666666667)","(11.0, 14.0, 13.517857142857142)","(1.5, 1.68, 1.6664583333333332)","(11.0, 14.5, 14.0625)"
11-01-2023 12:08:01.827587,"(6.5, 10.5, 10.236842105263158)","(41.0, 75.0, 72.77777777777777)","(12.0, 17.5, 16.77777777777778)","(8.0, 12.5, 11.9375)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.0, 13.565217391304348)","(1.5, 1.67, 1.6623076923076923)","(11.0, 14.5, 14.0)"
11-01-2023 12:08:02.840685,"(6.5, 10.5, 10.411764705882353)","(41.0, 75.0, 74.23076923076923)","(12.0, 17.5, 16.77777777777778)","(8.0, 12.5, 12.08695652173913)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.0, 14.080645161290322)","(1.5, 1.67, 1.6588461538461539)","(11.0, 14.5, 14.166666666666666)"
11-01-2023 12:08:03.892760,"(6.5, 11.0, 10.27659574468085)","(41.0, 75.0, 74.23076923076923)","(12.0, 17.0, 16.75)","(8.0, 12.5, 12.0)","(91.0, 340.0, 300.0)","(11.0, 14.5, 14.26)","(1.5, 1.66, 1.6866829268292682)","(11.0, 14.5, 14.0)"
11-01-2023 12:08:04.909999,"(6.5, 11.0, 10.25)","(41.0, 75.0, 74.13043478260869)","(12.0, 17.0, 16.615384615384617)","(8.0, 12.0, 11.8125)","(91.0, 340.0, 300.0)","(11.0, 14.5, 13.785714285714286)","(1.5, 1.69, 1.6753333333333333)","(11.0, 14.5, 14.0)"
11-01-2023 12:08:05.954424,"(6.5, 11.0, 10.222222222222221)","(41.0, 75.0, 74.13043478260869)","(12.0, 17.0, 16.551724137931036)","(8.0, 12.0, 11.925925925925926)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.0, 13.842105263157894)","(1.5, 1.68, 1.6821359223300971)","(11.0, 14.5, 13.905405405405405)"
11-01-2023 12:08:06.937012,"(6.5, 10.5, 10.307692307692308)","(41.0, 75.0, 74.23076923076923)","(12.0, 17.0, 16.551724137931036)","(8.0, 12.0, 11.925925925925926)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.0, 13.842105263157894)","(1.5, 1.69, 1.6771604938271605)","(11.0, 14.5, 13.88888888888889)"
11-01-2023 12:08:07.995410,"(6.5, 10.5, 10.380952380952381)","(41.0, 75.0, 74.2)","(12.0, 17.0, 16.551724137931036)","(8.0, 12.0, 11.909090909090908)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.5, 13.970588235294118)","(1.5, 1.68, 1.679252336448598)","(11.0, 14.5, 13.95)"
11-01-2023 12:08:09.087364,"(6.5, 10.5, 10.375)","(41.0, 75.0, 74.0909090909091)","(12.0, 17.0, 16.41025641025641)","(8.0, 12.0, 11.909090909090908)","(91.0, 340.0, 304.44444444444446)","(11.0, 14.5, 13.75)","(1.5, 1.68, 1.6826041666666667)","(11.0, 14.5, 13.875)"
11-01-2023 12:08:10.170067,"(7.5, 10.5, 10.277777777777779)","(41.0, 75.0, 70.88235294117646)","(12.0, 16.5, 16.11111111111111)","(8.5, 11.5, 11.277777777777779)","(101.0, 320.0, 287.5)","(11.0, 14.5, 13.246666666666666)","(1.5, 1.69, 1.6872916666666666)","(11.0, 14.0, 13.46808510638298)"
11-01-2023 12:08:11.207923,"(7.5, 10.5, 10.214285714285714)","(41.0, 75.0, 71.21621621621621)","(12.0, 16.5, 16.136363636363637)","(8.5, 12.0, 11.202247191011235)","(101.0, 320.0, 282.8571428571429)","(11.0, 13.5, 12.871681415929203)","(1.5, 1.7, 1.694873949579832)","(11.0, 13.5, 13.65)"
11-01-2023 12:08:12.241833,"(7.5, 10.5, 10.205882352941176)","(41.0, 75.0, 71.11111111111111)","(12.0, 16.5, 16.136363636363637)","(8.5, 12.0, 11.305555555555555)","(101.0, 320.0, 282.8571428571429)","(11.0, 13.5, 12.875)","(1.45, 1.7, 1.6932478632478631)","(11.0, 14.0, 13.806451612903226)"
11-01-2023 12:08:13.301366,"(7.5, 10.5, 10.236842105263158)","(41.0, 75.0, 71.41025641025641)","(12.0, 16.5, 16.14516129032258)","(8.5, 11.5, 11.194444444444445)","(101.0, 320.0, 264.2857142857143)","(11.0, 13.5, 12.76923076923077)","(1.45, 1.7, 1.6933)","(11.0, 14.0, 14.189119170984457)"
11-01-2023 12:08:14.317253,"(7.5, 10.5, 10.257142857142856)","(41.0, 75.0, 71.11111111111111)","(12.0, 16.5, 15.987804878048781)","(8.5, 11.5, 11.194444444444445)","(101.0, 320.0, 268.57142857142856)","(11.0, 13.0, 12.734177215189874)","(1.45, 1.7, 1.7070250896057346)","(11.0, 14.5, 14.192307692307692)"
11-01-2023 12:08:15.388747,"(7.5, 10.5, 10.2875)","(41.0, 75.0, 71.66666666666667)","(12.0, 16.5, 15.987804878048781)","(8.5, 11.5, 11.306451612903226)","(101.0, 320.0, 254.54545454545453)","(11.0, 13.0, 12.744318181818182)","(1.45, 1.71, 1.7145522388059702)","(11.0, 14.5, 14.143312101910828)"
11-01-2023 12:08:16.524857,"(7.5, 10.5, 10.297619047619047)","(41.0, 75.0, 71.94444444444444)","(12.0, 16.5, 15.947368421052632)","(8.5, 11.5, 11.285714285714286)","(101.0, 320.0, 254.54545454545453)","(11.0, 13.0, 12.738372093023257)","(1.45, 1.72, 1.713302752293578)","(11.0, 14.5, 14.116438356164384)"
11-01-2023 12:08:17.586608,"(7.5, 10.5, 10.297619047619047)","(41.0, 75.0, 71.94444444444444)","(12.0, 16.5, 15.947368421052632)","(8.5, 11.5, 11.285714285714286)","(101.0, 320.0, 248.0)","(11.0, 13.0, 12.728395061728396)","(1.45, 1.72, 1.709032258064516)","(11.0, 14.5, 14.045454545454545)"
11-01-2023 12:08:18.685602,"(7.5, 10.5, 10.297619047619047)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.5, 15.947368421052632)","(8.5, 11.5, 11.3)","(101.0, 320.0, 248.0)","(11.0, 13.0, 12.6)","(1.45, 1.71, 1.709)","(11.0, 14.5, 13.932432432432432)"
11-01-2023 12:08:19.736788,"(7.5, 10.5, 10.297619047619047)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.5, 15.947368421052632)","(8.5, 11.5, 10.76086956521739)","(101.0, 320.0, 254.54545454545453)","(11.0, 13.0, 12.66)","(1.45, 1.71, 1.7060804020100502)","(11.0, 14.0, 13.9)"
11-01-2023 12:08:20.798425,"(7.5, 10.5, 10.319148936170214)","(41.0, 75.0, 71.94444444444444)","(12.0, 16.5, 15.882352941176471)","(8.5, 12.0, 11.202247191011235)","(101.0, 320.0, 240.0)","(11.0, 13.0, 12.673913043478262)","(1.45, 1.71, 1.7084513274336284)","(11.0, 14.0, 13.9)"
11-01-2023 12:08:21.815350,"(7.5, 10.5, 10.319148936170214)","(41.0, 75.0, 71.94444444444444)","(12.0, 16.5, 15.919354838709678)","(8.5, 12.0, 11.144578313253012)","(101.0, 320.0, 240.0)","(11.0, 13.0, 12.63888888888889)","(1.45, 1.71, 1.7141365461847389)","(11.0, 14.0, 13.714285714285714)"
11-01-2023 12:08:22.839377,"(7.5, 10.5, 10.340909090909092)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.5, 15.857142857142858)","(8.5, 11.5, 11.28125)","(101.0, 320.0, 234.28571428571428)","(11.0, 13.0, 12.75)","(1.45, 1.72, 1.7091443850267378)","(11.0, 14.0, 13.62280701754386)"
11-01-2023 12:08:23.922875,"(7.5, 10.5, 10.340909090909092)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.5, 15.96694214876033)","(8.5, 11.5, 11.28125)","(101.0, 320.0, 234.28571428571428)","(11.0, 13.0, 13.241935483870968)","(1.45, 1.71, 1.7077981651376146)","(11.0, 14.5, 13.659663865546218)"
11-01-2023 12:08:25.022681,"(7.5, 10.5, 10.340909090909092)","(41.0, 75.0, 71.94444444444444)","(12.0, 16.0, 15.906976744186046)","(8.5, 11.5, 11.325)","(101.0, 320.0, 240.0)","(11.0, 13.5, 13.214285714285714)","(1.45, 1.71, 1.7077981651376146)","(11.0, 14.5, 13.659663865546218)"
11-01-2023 12:08:26.081397,"(7.5, 10.5, 10.340909090909092)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.8125)","(8.5, 11.5, 11.325)","(101.0, 320.0, 234.28571428571428)","(11.0, 13.5, 13.166666666666666)","(1.45, 1.71, 1.7079326923076923)","(11.0, 14.5, 13.659663865546218)"
11-01-2023 12:08:27.122242,"(7.5, 10.5, 10.073684210526316)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.8125)","(8.5, 11.5, 11.303571428571429)","(101.0, 320.0, 227.69230769230768)","(11.0, 13.5, 13.166666666666666)","(1.45, 1.71, 1.7103947368421053)","(11.0, 14.5, 13.659663865546218)"
11-01-2023 12:08:28.138630,"(7.5, 10.5, 10.044943820224718)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.821052631578947)","(8.5, 11.5, 11.303571428571429)","(101.0, 320.0, 227.69230769230768)","(11.0, 13.5, 13.214285714285714)","(1.45, 1.72, 1.7084466019417475)","(11.0, 14.5, 13.659663865546218)"
11-01-2023 12:08:29.168205,"(7.5, 10.5, 10.044943820224718)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.0, 15.829787234042554)","(8.5, 11.5, 11.328125)","(101.0, 320.0, 234.28571428571428)","(11.0, 13.5, 13.147058823529411)","(1.45, 1.71, 1.7053246753246754)","(11.0, 14.5, 13.583333333333334)"
11-01-2023 12:08:30.171596,"(7.5, 10.5, 10.089473684210526)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.0, 15.829787234042554)","(8.5, 11.5, 11.328125)","(101.0, 320.0, 234.28571428571428)","(11.0, 13.5, 13.15625)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.583333333333334)"
11-01-2023 12:08:31.198926,"(7.5, 10.5, 10.089473684210526)","(41.0, 75.0, 71.76470588235294)","(12.0, 16.0, 15.829787234042554)","(8.5, 11.5, 11.328125)","(101.0, 320.0, 227.69230769230768)","(11.0, 13.5, 13.173913043478262)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.671875)"
11-01-2023 12:08:32.214398,"(7.5, 10.5, 10.097701149425287)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.847826086956522)","(8.5, 11.5, 11.303571428571429)","(101.0, 320.0, 227.69230769230768)","(11.0, 13.5, 12.978260869565217)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.879310344827585)"
11-01-2023 12:08:33.258662,"(7.5, 10.5, 10.097701149425287)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.838709677419354)","(8.5, 11.5, 11.316666666666666)","(101.0, 320.0, 250.0)","(11.0, 13.0, 13.25)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.636363636363637)"
11-01-2023 12:08:34.323738,"(7.5, 10.5, 10.097701149425287)","(41.0, 75.0, 71.33333333333333)","(12.0, 16.0, 15.838709677419354)","(8.5, 11.5, 11.342857142857143)","(101.0, 300.0, 250.0)","(11.0, 13.5, 13.25)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.671875)"
11-01-2023 12:08:35.374031,"(7.5, 10.5, 10.097701149425287)","(41.0, 75.0, 71.5625)","(12.0, 16.0, 15.838709677419354)","(8.5, 11.5, 11.342857142857143)","(101.0, 300.0, 250.0)","(11.0, 13.5, 13.25)","(1.45, 1.71, 1.7055)","(11.0, 14.0, 13.671875)"
11-01-2023 12:08:36.354138,"(7.5, 10.5, 10.097701149425287)","(41.0, 75.0, 71.5625)","(12.0, 16.0, 15.838709677419354)","(8.5, 11.5, 11.316666666666666)","(101.0, 300.0, 250.0)","(11.0, 13.5, 13.5)","(1.45, 1.71, 1.714222222222222)","(11.0, 14.0, 13.826923076923077)"
11-01-2023 12:08:37.362616,"(7.5, 10.0, 9.88)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.5, 15.951923076923077)","(8.5, 11.0, 10.586206896551724)","(101.0, 310.0, 278.57142857142856)","(11.0, 14.0, 13.434782608695652)","(1.45, 1.72, 1.7185064935064935)","(11.0, 14.0, 13.675438596491228)"
11-01-2023 12:08:38.386319,"(7.5, 10.5, 9.826168224299066)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.5, 15.935185185185185)","(8.5, 11.0, 10.586206896551724)","(101.0, 310.0, 278.57142857142856)","(11.0, 13.5, 13.434782608695652)","(1.45, 1.72, 1.7250892857142857)","(11.0, 14.5, 13.668141592920353)"
11-01-2023 12:08:39.442344,"(7.5, 10.5, 9.825225225225227)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.5, 15.95631067961165)","(8.5, 10.5, 10.416666666666666)","(101.0, 310.0, 278.57142857142856)","(11.0, 13.5, 13.434782608695652)","(1.45, 1.73, 1.7241489361702127)","(11.0, 14.5, 13.668141592920353)"
11-01-2023 12:08:40.454853,"(7.5, 10.5, 9.825225225225227)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.5, 15.95631067961165)","(8.5, 10.5, 10.416666666666666)","(101.0, 310.0, 278.57142857142856)","(11.0, 13.5, 13.434782608695652)","(1.45, 1.73, 1.7246153846153847)","(11.0, 14.5, 13.668141592920353)"
11-01-2023 12:08:41.487138,"(7.5, 10.5, 9.825225225225227)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.0, 15.97)","(8.5, 10.5, 10.416666666666666)","(101.0, 310.0, 236.66666666666666)","(11.0, 13.5, 13.431818181818182)","(1.45, 1.73, 1.7224675324675325)","(11.0, 14.5, 13.668141592920353)"
11-01-2023 12:08:42.569027,"(7.5, 10.5, 9.825225225225227)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.0, 15.97)","(8.5, 10.5, 10.416666666666666)","(101.0, 310.0, 248.0)","(11.0, 13.5, 13.318181818181818)","(1.45, 1.73, 1.7224675324675325)","(11.0, 14.5, 13.88)"
11-01-2023 12:08:43.611150,"(7.5, 10.5, 9.875833333333334)","(41.0, 75.0, 74.16666666666667)","(12.0, 16.0, 15.97)","(8.5, 10.5, 10.446428571428571)","(101.0, 320.0, 287.27272727272725)","(11.0, 13.5, 13.318181818181818)","(1.45, 1.73, 1.7224675324675325)","(11.0, 14.0, 13.88)"
