,Linxx,United,Goodtime Maddie,Thomas Heights,Wow You Can Dance,Accelere Nz,Dancing Finn
10-01-2023 19:40:05.723196,"(12.0, 11.5, 10.666666666666666)","(8.0, 11.5, 9.926315789473684)","(31.0, 55.0, 56.0)","(81.0, 120.0, 77.14285714285714)","(3.2, 4.8, 4.546153846153846)","(4.2, 99999, 99990)","(2.05, 2.86, 2.778285714285714)"
10-01-2023 19:40:06.959173,"(11.0, 11.5, 10.666666666666666)","(8.0, 11.5, 9.926315789473684)","(31.0, 60.0, 56.0)","(81.0, 120.0, 83.33333333333333)","(3.3, 4.8, 4.546153846153846)","(4.2, 99999, 99990)","(2.1, 2.78, 2.778181818181818)"
10-01-2023 19:40:08.041055,"(11.0, 11.5, 10.857142857142858)","(8.0, 11.0, 9.875)","(31.0, 60.0, 52.36363636363636)","(81.0, 110.0, 85.0)","(3.3, 4.8, 4.546153846153846)","(4.2, 99999, 99990)","(2.1, 2.78, 2.7675)"
10-01-2023 19:40:09.201424,"(11.0, 11.5, 10.857142857142858)","(8.0, 11.0, 9.649999999999999)","(31.0, 60.0, 52.36363636363636)","(71.0, 100.0, 85.0)","(3.3, 4.8, 4.546153846153846)","(4.2, 99999, 99990)","(2.1, 2.78, 2.7675)"
10-01-2023 19:40:10.331439,"(11.0, 11.5, 10.857142857142858)","(8.0, 11.0, 10.1)","(31.0, 60.0, 52.36363636363636)","(71.0, 100.0, 78.33333333333333)","(3.3, 4.8, 4.506666666666667)","(4.2, 99999, 99990)","(2.1, 2.78, 2.8741176470588234)"
10-01-2023 19:40:11.535040,"(11.0, 11.5, 9.925)","(8.0, 11.0, 10.1)","(31.0, 60.0, 52.36363636363636)","(71.0, 95.0, 78.33333333333333)","(3.3, 4.8, 4.533333333333333)","(4.2, 99999, 99990)","(2.1, 2.88, 2.862)"
10-01-2023 19:40:12.706969,"(11.0, 11.5, 10.927272727272728)","(8.0, 11.0, 10.4)","(31.0, 60.0, 54.75)","(71.0, 95.0, 76.66666666666667)","(3.3, 4.8, 4.470588235294118)","(4.2, 99999, 99990)","(2.1, 2.88, 2.873076923076923)"
10-01-2023 19:40:13.867331,"(11.0, 11.5, 10.927272727272728)","(8.0, 11.0, 10.4)","(31.0, 60.0, 56.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.470588235294118)","(4.2, 99999, 99990)","(2.1, 2.88, 2.873076923076923)"
10-01-2023 19:40:15.065636,"(11.0, 11.5, 10.685714285714285)","(8.0, 11.0, 10.325)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.488888888888889)","(4.2, 99999, 99990)","(2.1, 2.88, 2.864)"
10-01-2023 19:40:16.240832,"(11.0, 12.0, 11.466666666666667)","(8.0, 11.0, 10.325)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.504347826086957)","(4.2, 99999, 99990)","(2.1, 2.88, 2.86)"
10-01-2023 19:40:17.407768,"(11.0, 13.5, 12.33)","(8.0, 11.0, 9.416666666666666)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.442105263157895)","(4.2, 99999, 99990)","(2.1, 2.88, 2.788695652173913)"
10-01-2023 19:40:18.540919,"(11.0, 13.0, 12.575)","(8.0, 10.5, 9.416666666666666)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.442105263157895)","(4.2, 99999, 99990)","(2.1, 2.88, 2.788695652173913)"
10-01-2023 19:40:19.673542,"(11.0, 12.5, 11.6)","(8.0, 10.5, 9.385714285714284)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.5, 4.434782608695652)","(4.2, 99999, 99990)","(2.1, 2.88, 2.788695652173913)"
10-01-2023 19:40:20.778448,"(11.0, 12.5, 12.00909090909091)","(8.0, 10.5, 9.385714285714284)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.434782608695652)","(4.2, 99999, 99990)","(2.1, 2.88, 2.91)"
10-01-2023 19:40:21.708834,"(11.0, 12.0, 11.6)","(8.0, 10.0, 9.6)","(31.0, 60.0, 53.0)","(71.0, 90.0, 76.66666666666667)","(3.3, 4.8, 4.434782608695652)","(4.2, 99999, 99990)","(2.1, 2.94, 3.086666666666667)"
10-01-2023 19:40:22.859649,"(11.0, 12.0, 11.685714285714285)","(8.0, 10.0, 9.466666666666667)","(31.0, 60.0, 52.0)","(71.0, 90.0, 80.0)","(3.3, 4.4, 4.131111111111111)","(4.2, 99999, 99990)","(2.1, 3.2, 3.3863247863247863)"
10-01-2023 19:40:23.952880,"(11.0, 12.0, 11.384615384615385)","(8.0, 10.0, 9.6)","(31.0, 60.0, 50.0)","(71.0, 90.0, 82.5)","(3.3, 4.3, 4.113333333333333)","(4.2, 99999, 99990)","(2.1, 3.4, 3.29)"
10-01-2023 19:40:25.066216,"(11.0, 12.0, 11.285714285714285)","(8.0, 9.4, 9.2)","(31.0, 60.0, 50.0)","(71.0, 95.0, 82.5)","(3.3, 4.3, 4.114285714285714)","(4.2, 99999, 99990)","(2.1, 3.45, 3.29)"
10-01-2023 19:40:26.265225,"(11.0, 12.0, 11.285714285714285)","(8.0, 9.4, 8.963636363636365)","(31.0, 55.0, 51.5)","(71.0, 95.0, 82.5)","(3.3, 4.3, 4.110714285714286)","(4.2, 99999, 99990)","(2.1, 3.45, 3.4737864077669904)"
10-01-2023 19:40:27.408621,"(11.0, 12.0, 11.636363636363637)","(8.0, 9.4, 8.9)","(31.0, 55.0, 52.0)","(71.0, 95.0, 82.0)","(3.3, 4.3, 3.9801724137931034)","(4.2, 99999, 99990)","(2.1, 3.5, 3.255)"
10-01-2023 19:40:28.589934,"(11.0, 12.0, 11.636363636363637)","(8.0, 9.2, 8.507692307692308)","(31.0, 60.0, 52.0)","(71.0, 100.0, 73.75)","(3.3, 4.3, 4.116666666666667)","(4.2, 99999, 99990)","(2.1, 3.5, 3.3625000000000003)"
10-01-2023 19:40:29.826468,"(11.0, 12.0, 11.636363636363637)","(8.0, 9.2, 8.84)","(31.0, 60.0, 52.0)","(71.0, 100.0, 75.0)","(3.3, 4.2, 4.016666666666667)","(4.2, 99999, 99990)","(2.1, 3.45, 3.1875)"
10-01-2023 19:40:31.047632,"(10.0, 12.0, 11.636363636363637)","(8.0, 9.0, 8.84)","(31.0, 60.0, 52.0)","(61.0, 95.0, 75.0)","(3.3, 4.2, 3.9708333333333337)","(4.0, 99999, 99990)","(2.3, 3.45, 3.1818181818181817)"
10-01-2023 19:40:32.216558,"(10.0, 12.0, 11.8)","(8.0, 9.0, 8.8)","(31.0, 60.0, 52.0)","(61.0, 95.0, 75.0)","(3.3, 4.2, 3.9708333333333337)","(4.0, 99999, 99990)","(2.3, 3.4, 3.1818181818181817)"
10-01-2023 19:40:33.383054,"(10.0, 14.0, 11.857142857142858)","(8.0, 9.0, 8.8)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.54545454545455)","(3.3, 4.2, 3.953846153846154)","(4.0, 99999, 99990)","(2.3, 3.4, 2.9218320610687023)"
10-01-2023 19:40:34.560773,"(10.0, 14.0, 12.064516129032258)","(8.0, 9.0, 8.8)","(31.0, 60.0, 57.0)","(61.0, 95.0, 89.54545454545455)","(3.3, 4.1, 3.9537500000000003)","(4.0, 99999, 99990)","(2.3, 3.0, 2.943111111111111)"
10-01-2023 19:40:35.753581,"(10.0, 14.0, 12.333333333333334)","(8.0, 9.0, 8.733333333333333)","(31.0, 60.0, 57.0)","(61.0, 95.0, 78.33333333333333)","(3.3, 4.1, 4.0058823529411764)","(4.0, 99999, 99990)","(2.3, 3.0, 2.9430882352941174)"
10-01-2023 19:40:36.988755,"(10.0, 14.0, 12.333333333333334)","(8.0, 9.0, 8.733333333333333)","(31.0, 60.0, 57.0)","(61.0, 95.0, 78.33333333333333)","(3.3, 4.1, 3.9285714285714284)","(4.0, 99999, 99990)","(2.25, 3.0, 2.944714285714286)"
10-01-2023 19:40:38.209271,"(10.0, 14.0, 12.4375)","(8.0, 8.6, 8.28)","(31.0, 60.0, 57.0)","(61.0, 95.0, 78.33333333333333)","(3.3, 4.1, 3.862244897959184)","(4.0, 99999, 99990)","(2.25, 3.0, 2.944714285714286)"
10-01-2023 19:40:39.286405,"(10.0, 14.5, 12.3125)","(8.0, 8.6, 8.28)","(31.0, 60.0, 57.0)","(61.0, 95.0, 78.33333333333333)","(3.3, 3.9, 3.858888888888889)","(4.0, 99999, 99990)","(2.25, 3.0, 3.0206666666666666)"
10-01-2023 19:40:40.397669,"(10.0, 14.5, 14.125)","(8.0, 8.6, 8.28)","(31.0, 60.0, 57.142857142857146)","(61.0, 95.0, 78.33333333333333)","(3.3, 3.9, 3.858888888888889)","(4.0, 99999, 99990)","(2.25, 3.05, 3.0206666666666666)"
10-01-2023 19:40:41.589644,"(10.0, 14.0, 13.6875)","(8.0, 8.6, 8.44)","(31.0, 60.0, 57.5)","(61.0, 95.0, 78.33333333333333)","(3.3, 3.9, 3.858888888888889)","(4.0, 99999, 99990)","(2.25, 3.05, 3.0348275862068963)"
10-01-2023 19:40:43.016160,"(10.0, 14.0, 13.6875)","(8.0, 8.6, 8.422222222222222)","(31.0, 60.0, 57.5)","(61.0, 95.0, 90.0)","(3.3, 3.9, 3.858695652173913)","(4.0, 99999, 99990)","(2.25, 3.05, 3.031052631578947)"
10-01-2023 19:40:44.424349,"(10.0, 14.0, 13.342105263157894)","(8.0, 8.6, 8.422222222222222)","(31.0, 60.0, 57.5)","(61.0, 110.0, 90.0)","(3.3, 3.9, 3.858695652173913)","(4.0, 99999, 99990)","(2.25, 3.05, 3.0476859504132228)"
10-01-2023 19:40:45.627683,"(10.0, 14.0, 13.021739130434783)","(8.0, 8.6, 9.866666666666667)","(31.0, 60.0, 65.0)","(61.0, 110.0, 80.0)","(3.3, 3.9, 3.858695652173913)","(4.0, 99999, 99990)","(2.25, 3.05, 3.0964705882352943)"
10-01-2023 19:40:46.824003,"(10.0, 14.0, 12.977272727272727)","(8.0, 11.5, 9.755555555555556)","(31.0, 80.0, 55.0)","(61.0, 110.0, 80.0)","(3.3, 3.9, 3.858695652173913)","(4.2, 99999, 99990)","(2.25, 3.1, 2.9845086705202313)"
10-01-2023 19:40:48.148439,"(10.0, 13.5, 11.75)","(8.0, 11.0, 9.52)","(31.0, 80.0, 65.625)","(61.0, 100.0, 75.0)","(3.3, 3.9, 3.88125)","(4.2, 99999, 99990)","(2.25, 3.0, 2.9839520958083834)"
10-01-2023 19:40:49.396647,"(10.0, 13.0, 11.444444444444445)","(8.0, 10.0, 10.32857142857143)","(31.0, 75.0, 59.09090909090909)","(61.0, 95.0, 77.5)","(3.3, 3.9, 3.875)","(4.2, 99999, 99990)","(2.25, 3.0, 2.9828936170212765)"
10-01-2023 19:40:50.665613,"(10.0, 12.5, 10.434782608695652)","(8.0, 10.5, 10.32857142857143)","(31.0, 70.0, 60.0)","(61.0, 90.0, 75.0)","(3.3, 3.9, 3.774137931034483)","(4.2, 99999, 99990)","(2.25, 3.0, 2.9963855421686745)"
10-01-2023 19:40:51.892148,"(10.0, 12.0, 10.8)","(8.0, 10.5, 10.318181818181818)","(31.0, 70.0, 52.0)","(61.0, 90.0, 75.0)","(3.3, 3.85, 3.766279069767442)","(4.2, 99999, 99990)","(2.25, 3.0, 3.1)"
10-01-2023 19:40:53.021431,"(10.0, 12.0, 10.571428571428571)","(8.0, 10.5, 10.318181818181818)","(31.0, 70.0, 51.875)","(61.0, 90.0, 75.0)","(3.3, 3.85, 3.702)","(4.2, 99999, 99990)","(2.25, 3.2, 3.1586206896551725)"
10-01-2023 19:40:54.232933,"(10.0, 11.5, 10.666666666666666)","(8.0, 10.5, 10.369565217391305)","(31.0, 65.0, 51.875)","(61.0, 90.0, 73.0)","(3.3, 3.85, 3.702)","(4.2, 99999, 99990)","(2.25, 3.2, 3.1586206896551725)"
10-01-2023 19:40:55.378269,"(10.0, 11.0, 10.666666666666666)","(8.0, 10.5, 10.369565217391305)","(31.0, 65.0, 51.875)","(61.0, 85.0, 76.66666666666667)","(3.3, 3.85, 3.669512195121951)","(4.2, 99999, 99990)","(2.25, 3.2, 3.1692307692307695)"
10-01-2023 19:40:56.491331,"(10.0, 11.0, 10.666666666666666)","(8.0, 11.0, 10.980392156862745)","(31.0, 65.0, 53.75)","(61.0, 80.0, 90.0)","(3.3, 3.85, 3.7642857142857142)","(4.2, 99999, 99990)","(2.25, 3.2, 3.1744680851063833)"
10-01-2023 19:40:57.564808,"(10.0, 11.0, 10.666666666666666)","(8.0, 12.0, 11.916666666666666)","(31.0, 65.0, 57.5)","(61.0, 100.0, 85.0)","(3.3, 3.8, 3.6423076923076922)","(4.2, 99999, 99990)","(2.25, 3.2, 3.175510204081633)"
10-01-2023 19:40:58.741983,"(10.0, 11.0, 10.666666666666666)","(8.0, 12.0, 11.977777777777778)","(31.0, 60.0, 55.0)","(61.0, 100.0, 77.5)","(3.3, 3.75, 3.58)","(4.2, 99999, 99990)","(2.25, 3.2, 2.982028397565923)"
10-01-2023 19:40:59.963559,"(10.0, 11.0, 10.666666666666666)","(8.0, 12.0, 11.840764331210192)","(31.0, 60.0, 55.0)","(61.0, 100.0, 82.5)","(3.3, 3.75, 3.6863636363636365)","(4.2, 99999, 99990)","(2.25, 3.0, 2.9869444444444446)"
10-01-2023 19:41:01.222113,"(10.0, 11.0, 10.35)","(8.0, 10.5, 10.45136186770428)","(31.0, 60.0, 57.5)","(61.0, 95.0, 88.0)","(3.2, 3.75, 3.7017241379310346)","(4.2, 99999, 99990)","(2.25, 3.0, 3.126279069767442)"
10-01-2023 19:41:02.441653,"(10.0, 11.5, 10.777777777777779)","(8.0, 10.5, 10.421818181818182)","(31.0, 60.0, 55.0)","(61.0, 140.0, 92.0)","(3.2, 3.75, 3.6026315789473684)","(4.2, 99999, 99990)","(2.25, 3.15, 3.182857142857143)"
10-01-2023 19:41:03.676119,"(10.0, 10.5, 10.25)","(8.0, 10.5, 10.883928571428571)","(31.0, 60.0, 55.0)","(61.0, 140.0, 96.66666666666667)","(3.2, 3.75, 3.5954545454545452)","(4.2, 99999, 99990)","(2.25, 3.2, 3.118181818181818)"
10-01-2023 19:41:04.907588,"(10.0, 10.5, 10.15)","(8.0, 11.0, 10.883928571428571)","(31.0, 60.0, 55.0)","(51.0, 130.0, 87.14285714285714)","(3.2, 3.75, 3.5476190476190474)","(4.2, 99999, 99990)","(2.35, 3.2, 3.125)"
10-01-2023 19:41:06.122112,"(10.0, 10.5, 10.15)","(8.0, 11.0, 10.883928571428571)","(31.0, 60.0, 55.0)","(51.0, 130.0, 93.33333333333333)","(3.2, 3.75, 3.542105263157895)","(4.2, 99999, 99990)","(2.35, 3.2, 3.092073170731707)"
10-01-2023 19:41:07.312969,"(10.0, 10.5, 10.15)","(8.0, 11.0, 10.895927601809955)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.2, 3.7, 3.542105263157895)","(4.2, 99999, 99990)","(2.35, 3.2, 3.087974683544304)"
10-01-2023 19:41:08.474028,"(10.0, 10.5, 10.15)","(8.0, 11.0, 10.88888888888889)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.2, 3.7, 3.542105263157895)","(4.2, 99999, 99990)","(2.35, 3.2, 3.118478260869565)"
10-01-2023 19:41:09.664763,"(10.0, 10.5, 10.266666666666667)","(8.0, 11.0, 10.693877551020408)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.2, 3.7, 3.542105263157895)","(4.2, 99999, 99990)","(2.35, 3.2, 3.0609756097560976)"
10-01-2023 19:41:10.834559,"(9.0, 10.5, 10.363636363636363)","(8.0, 11.0, 10.829545454545455)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.1, 3.7, 3.542105263157895)","(4.2, 99999, 99990)","(2.35, 3.2, 3.1403921568627453)"
10-01-2023 19:41:12.020883,"(9.0, 10.5, 10.11)","(8.0, 10.5, 10.256410256410255)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.1, 3.7, 3.642857142857143)","(4.2, 99999, 99990)","(2.35, 3.2, 3.0658823529411765)"
10-01-2023 19:41:13.150397,"(9.0, 10.5, 9.8)","(8.0, 10.5, 10.4)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.1, 3.7, 3.685714285714286)","(4.2, 99999, 99990)","(2.35, 3.2, 3.121875)"
10-01-2023 19:41:14.315269,"(9.0, 9.8, 9.57777777777778)","(8.0, 9.4, 9.35)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.1, 3.7, 3.63695652173913)","(4.2, 99999, 99990)","(2.35, 3.15, 3.114851485148515)"
10-01-2023 19:41:15.470066,"(9.0, 9.8, 9.383333333333335)","(8.0, 9.2, 8.675)","(31.0, 60.0, 55.0)","(51.0, 120.0, 86.66666666666667)","(3.1, 3.75, 3.698684210526316)","(4.2, 99999, 99990)","(2.35, 3.2, 3.1525974025974026)"
10-01-2023 19:41:16.681730,"(9.0, 9.8, 9.175)","(8.0, 8.8, 8.675)","(31.0, 60.0, 53.333333333333336)","(51.0, 120.0, 95.0)","(3.1, 3.75, 3.6981481481481477)","(4.2, 99999, 99990)","(2.35, 3.2, 3.161111111111111)"
10-01-2023 19:41:17.833792,"(9.0, 9.8, 9.175)","(8.0, 8.6, 8.44)","(31.0, 60.0, 47.66666666666667)","(51.0, 120.0, 74.16666666666667)","(3.1, 3.8, 3.679032258064516)","(4.2, 99999, 99990)","(2.35, 3.2, 3.166393442622951)"
10-01-2023 19:41:18.984851,"(9.0, 9.8, 9.175)","(8.0, 9.4, 9.338589211618258)","(31.0, 50.0, 44.57142857142857)","(51.0, 120.0, 87.5)","(3.1, 3.8, 3.679032258064516)","(4.2, 99999, 99990)","(2.35, 3.2, 3.1717391304347826)"
10-01-2023 19:41:20.136614,"(9.0, 9.8, 9.175)","(7.5, 9.4, 9.558389261744967)","(31.0, 48.0, 41.45454545454545)","(51.0, 110.0, 87.5)","(3.1, 3.8, 3.7318181818181815)","(4.2, 99999, 99990)","(2.35, 3.2, 3.165625)"
10-01-2023 19:41:21.382959,"(9.0, 9.6, 8.933333333333334)","(7.5, 9.6, 9.558389261744967)","(31.0, 48.0, 41.45454545454545)","(51.0, 110.0, 87.5)","(3.1, 3.8, 3.701315789473684)","(4.2, 99999, 99990)","(2.35, 3.2, 3.2314432989690722)"
10-01-2023 19:41:22.624891,"(9.0, 9.6, 9.024000000000001)","(7.5, 9.6, 9.186666666666667)","(31.0, 48.0, 41.333333333333336)","(51.0, 110.0, 87.5)","(3.1, 3.8, 3.5791666666666666)","(4.2, 99999, 99990)","(2.35, 3.25, 3.2616071428571427)"
10-01-2023 19:41:23.785839,"(9.0, 9.4, 9.01)","(7.5, 9.8, 9.754585152838429)","(31.0, 48.0, 41.333333333333336)","(51.0, 110.0, 87.5)","(3.1, 3.65, 3.4954545454545456)","(4.2, 99999, 99990)","(2.35, 3.3, 3.259558823529412)"
10-01-2023 19:41:24.952150,"(9.0, 9.2, 8.956249999999999)","(7.5, 9.8, 9.52)","(31.0, 48.0, 43.0)","(51.0, 110.0, 87.5)","(3.1, 3.65, 3.6184210526315788)","(4.2, 99999, 99990)","(2.35, 3.3, 3.2580152671755727)"
10-01-2023 19:41:26.050610,"(8.0, 9.2, 8.983333333333333)","(7.5, 9.8, 9.787878787878789)","(31.0, 48.0, 43.0)","(51.0, 110.0, 74.0)","(3.1, 3.75, 3.6184210526315788)","(4.4, 99999, 99990)","(2.4, 3.3, 3.2541666666666664)"
10-01-2023 19:41:27.143015,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.0, 9.942857142857143)","(31.0, 48.0, 44.666666666666664)","(51.0, 75.0, 73.0)","(3.1, 3.75, 3.663793103448276)","(4.4, 99999, 99990)","(2.4, 3.3, 3.2642857142857142)"
10-01-2023 19:41:28.338900,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.5, 9.876086956521739)","(31.0, 46.0, 44.888888888888886)","(51.0, 75.0, 73.0)","(3.1, 3.75, 3.533333333333333)","(4.4, 99999, 99990)","(2.4, 3.3, 3.262962962962963)"
10-01-2023 19:41:29.531273,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.5, 9.847727272727273)","(31.0, 46.0, 42.15384615384615)","(51.0, 75.0, 90.35714285714286)","(3.1, 3.75, 3.6)","(4.4, 99999, 99990)","(2.4, 3.3, 3.2728571428571427)"
10-01-2023 19:41:30.693103,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.5, 9.91025641025641)","(31.0, 46.0, 42.15384615384615)","(51.0, 110.0, 90.35714285714286)","(3.1, 3.7, 3.5545454545454547)","(4.4, 99999, 99990)","(2.4, 3.3, 3.2809999999999997)"
10-01-2023 19:41:31.870404,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.0, 9.91025641025641)","(31.0, 46.0, 41.833333333333336)","(51.0, 110.0, 90.35714285714286)","(3.1, 3.7, 3.5384615384615383)","(4.4, 99999, 99990)","(2.4, 3.3, 3.3285714285714287)"
10-01-2023 19:41:33.031481,"(8.0, 9.2, 8.983333333333333)","(7.5, 10.0, 10.465)","(31.0, 46.0, 41.833333333333336)","(51.0, 110.0, 87.08333333333333)","(3.1, 3.7, 3.5700000000000003)","(4.4, 99999, 99990)","(2.4, 3.35, 3.2954545454545454)"
10-01-2023 19:41:34.266508,"(8.0, 9.2, 8.972972972972972)","(7.5, 10.5, 10.478571428571428)","(31.0, 46.0, 41.833333333333336)","(51.0, 110.0, 87.08333333333333)","(3.1, 3.7, 3.5651162790697675)","(4.4, 99999, 99990)","(2.4, 3.3, 3.348148148148148)"
10-01-2023 19:41:35.502679,"(8.0, 9.2, 8.972972972972972)","(7.5, 10.0, 9.993835616438357)","(31.0, 46.0, 41.833333333333336)","(51.0, 110.0, 87.08333333333333)","(3.1, 3.7, 3.5651162790697675)","(4.4, 99999, 99990)","(2.4, 3.35, 3.34875)"
10-01-2023 19:41:36.669736,"(8.0, 9.2, 8.945454545454545)","(7.5, 10.5, 10.424921135646688)","(31.0, 46.0, 41.833333333333336)","(51.0, 110.0, 71.11111111111111)","(3.1, 3.7, 3.584)","(4.4, 99999, 99990)","(2.4, 3.35, 3.340625)"
10-01-2023 19:41:37.861812,"(8.0, 9.2, 8.945454545454545)","(7.5, 10.5, 10.157894736842104)","(31.0, 46.0, 41.833333333333336)","(51.0, 100.0, 68.8)","(3.1, 3.65, 3.5521739130434784)","(4.4, 99999, 99990)","(2.4, 3.35, 3.3636363636363638)"
10-01-2023 19:41:38.974661,"(8.0, 9.2, 8.945454545454545)","(7.5, 10.5, 10.157894736842104)","(31.0, 46.0, 41.833333333333336)","(51.0, 100.0, 64.0)","(3.1, 3.65, 3.546551724137931)","(4.4, 99999, 99990)","(2.4, 3.4, 3.3910714285714283)"
10-01-2023 19:41:40.128598,"(8.0, 9.2, 8.945454545454545)","(7.5, 10.5, 10.439628482972136)","(31.0, 46.0, 41.833333333333336)","(51.0, 100.0, 94.375)","(3.1, 3.65, 3.546551724137931)","(4.4, 99999, 99990)","(2.4, 3.4, 3.4578125)"
10-01-2023 19:41:41.301260,"(8.0, 9.0, 8.975)","(8.0, 10.5, 10.439628482972136)","(31.0, 46.0, 41.833333333333336)","(51.0, 100.0, 94.375)","(3.0, 3.65, 3.5100000000000002)","(4.6, 99999, 99990)","(2.5, 3.5, 3.4204081632653063)"
10-01-2023 19:41:42.506703,"(8.0, 9.0, 8.963636363636363)","(8.0, 10.5, 10.439628482972136)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 94.13043478260869)","(3.0, 3.6, 3.5272727272727273)","(4.6, 99999, 99990)","(2.5, 3.5, 3.5029411764705882)"
10-01-2023 19:41:43.582234,"(8.0, 9.4, 9.256)","(8.0, 10.5, 10.439628482972136)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 93.86363636363636)","(3.0, 3.6, 3.530232558139535)","(4.6, 99999, 99990)","(2.5, 3.55, 3.4545454545454546)"
10-01-2023 19:41:44.694482,"(8.0, 9.2, 8.733333333333333)","(8.0, 9.4, 9.086666666666666)","(31.0, 46.0, 41.0)","(51.0, 100.0, 93.86363636363636)","(3.0, 3.6, 3.4695652173913043)","(4.6, 99999, 99990)","(2.5, 3.5, 3.5281249999999997)"
10-01-2023 19:41:45.811131,"(8.0, 9.4, 8.745454545454546)","(8.0, 9.0, 8.6)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 93.86363636363636)","(3.0, 3.6, 3.4428571428571426)","(4.6, 99999, 99990)","(2.5, 3.55, 3.590909090909091)"
10-01-2023 19:41:47.075864,"(8.0, 9.4, 8.893333333333333)","(8.0, 9.0, 8.254901960784313)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 95.26315789473685)","(3.0, 3.55, 3.4514285714285715)","(4.6, 99999, 99990)","(2.5, 3.6, 3.6048780487804875)"
10-01-2023 19:41:48.238312,"(8.0, 9.4, 8.64)","(8.0, 9.0, 8.2)","(31.0, 46.0, 42.15384615384615)","(51.0, 100.0, 95.0)","(3.0, 3.55, 3.45625)","(4.6, 99999, 99990)","(2.5, 3.65, 3.68)"
10-01-2023 19:41:49.379826,"(8.0, 9.4, 9.083333333333334)","(8.0, 8.2, 7.917647058823529)","(31.0, 46.0, 42.15384615384615)","(51.0, 100.0, 95.0)","(3.0, 3.55, 3.45625)","(4.6, 99999, 99990)","(2.5, 3.7, 3.6764705882352944)"
10-01-2023 19:41:50.685364,"(8.0, 9.4, 9.033333333333333)","(8.0, 8.6, 8.045945945945945)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 96.25)","(3.0, 3.55, 3.419047619047619)","(4.6, 99999, 99990)","(2.5, 3.7, 3.6333333333333333)"
10-01-2023 19:41:52.096109,"(8.0, 9.4, 8.666666666666666)","(8.0, 8.8, 8.450000000000001)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.414285714285714)","(4.6, 99999, 99990)","(2.5, 3.7, 3.6783783783783783)"
10-01-2023 19:41:53.847316,"(8.0, 9.4, 8.666666666666666)","(8.0, 8.8, 9.16)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.414285714285714)","(4.6, 99999, 99990)","(2.6, 3.7, 3.6875)"
10-01-2023 19:41:55.375079,"(8.0, 9.4, 8.7)","(7.5, 9.2, 9.683333333333334)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.3535714285714286)","(4.6, 99999, 99990)","(2.6, 3.7, 3.5822429906542057)"
10-01-2023 19:41:56.817678,"(8.0, 9.2, 8.670588235294117)","(7.5, 9.8, 9.863414634146341)","(31.0, 46.0, 40.44444444444444)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.3666666666666667)","(4.6, 99999, 99990)","(2.6, 3.6, 3.5822429906542057)"
10-01-2023 19:41:58.143223,"(8.0, 9.2, 8.670588235294117)","(7.5, 10.0, 9.863414634146341)","(31.0, 46.0, 41.0)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.316666666666667)","(4.6, 99999, 99990)","(2.6, 3.6, 3.582727272727273)"
10-01-2023 19:41:59.404879,"(8.0, 9.2, 8.670588235294117)","(7.5, 10.5, 10.200000000000001)","(31.0, 46.0, 52.888888888888886)","(51.0, 100.0, 96.25)","(3.0, 3.45, 3.316666666666667)","(4.6, 99999, 99990)","(2.6, 3.6, 3.582727272727273)"
