,Know Malice,Goldstar Hoot,Homebush Cinder,Impressive Charm,Ruidosa,Brendon Baxter,Freds Grey Way,Libelle
09-01-2023 12:22:13.726800,"(4.2, 6.0, 5.911764705882353)","(4.0, 4.7, 4.5095238095238095)","(8.0, 11.0, 10.0)","(20.0, 110.0, 72.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.22857142857143)","(21.0, 34.0, 27.75)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:14.835329,"(4.2, 6.0, 5.866666666666666)","(4.0, 4.7, 4.5095238095238095)","(8.0, 11.0, 10.0)","(20.0, 110.0, 72.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.22857142857143)","(21.0, 34.0, 26.90909090909091)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:15.916618,"(4.2, 6.0, 5.866666666666666)","(4.0, 4.7, 4.5095238095238095)","(8.0, 11.0, 10.0)","(20.0, 110.0, 72.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.22857142857143)","(21.0, 32.0, 27.555555555555557)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:17.243309,"(4.2, 6.0, 5.953846153846154)","(4.0, 4.7, 4.429411764705883)","(8.0, 11.0, 10.0)","(20.0, 110.0, 44.85714285714286)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.22857142857143)","(21.0, 32.0, 28.666666666666664)","(8.0, 14.0, 12.785714285714285)"
09-01-2023 12:22:18.333938,"(4.2, 6.0, 5.966666666666667)","(4.0, 4.7, 4.429411764705883)","(8.0, 11.0, 10.0)","(20.0, 110.0, 67.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.05)","(21.0, 32.0, 28.666666666666664)","(8.0, 13.0, 11.954545454545455)"
09-01-2023 12:22:19.436002,"(4.2, 6.0, 5.966666666666667)","(4.0, 4.7, 4.397368421052632)","(8.0, 11.0, 10.0)","(20.0, 100.0, 67.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.05)","(21.0, 32.0, 26.94736842105263)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:20.678415,"(4.2, 6.0, 5.966666666666667)","(4.0, 4.7, 4.586138613861387)","(8.0, 11.0, 10.0)","(20.0, 100.0, 67.0)","(3.5, 3.9, 3.8263157894736843)","(6.0, 11.0, 10.05)","(21.0, 32.0, 26.94736842105263)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:21.810087,"(4.2, 6.0, 5.966666666666667)","(4.0, 4.7, 4.586138613861387)","(8.0, 11.0, 10.0)","(20.0, 100.0, 67.0)","(3.5, 3.9, 3.8411764705882354)","(6.0, 11.0, 10.05)","(21.0, 32.0, 26.94736842105263)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:23.023338,"(4.2, 6.0, 5.973913043478261)","(4.0, 4.7, 4.586138613861387)","(8.0, 11.0, 10.0)","(20.0, 100.0, 67.0)","(3.5, 3.9, 3.8411764705882354)","(6.0, 11.0, 10.05)","(21.0, 32.0, 26.94736842105263)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:24.639077,"(4.2, 6.0, 5.9192307692307695)","(4.0, 4.7, 4.409090909090909)","(8.0, 11.0, 9.854545454545454)","(20.0, 100.0, 67.0)","(3.5, 3.9, 3.783333333333333)","(6.0, 10.5, 10.266666666666667)","(21.0, 30.0, 27.818181818181817)","(8.0, 14.0, 12.75)"
09-01-2023 12:22:25.891090,"(4.2, 6.0, 5.9192307692307695)","(4.0, 4.6, 4.35)","(8.0, 11.0, 9.825)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.783333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 30.0, 27.5)","(8.0, 14.0, 12.5)"
09-01-2023 12:22:27.032777,"(4.2, 6.0, 5.946153846153846)","(4.0, 4.5, 4.35)","(8.0, 10.5, 9.91764705882353)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.76)","(7.0, 10.5, 10.309090909090909)","(21.0, 30.0, 35.0)","(8.0, 13.5, 12.785714285714285)"
09-01-2023 12:22:28.248085,"(4.2, 7.0, 6.314285714285714)","(4.0, 4.5, 4.457142857142857)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 37.0)","(8.0, 13.5, 12.657894736842106)"
09-01-2023 12:22:29.315873,"(4.2, 6.8, 6.228571428571429)","(4.0, 4.5, 4.283333333333333)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 37.0)","(8.0, 13.5, 12.657894736842106)"
09-01-2023 12:22:30.418974,"(4.2, 6.8, 6.1)","(4.0, 4.5, 4.283333333333333)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 37.0)","(8.0, 13.5, 12.6)"
09-01-2023 12:22:31.499808,"(4.2, 6.8, 6.495652173913044)","(4.0, 4.5, 4.283333333333333)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 37.0)","(8.0, 13.0, 12.53125)"
09-01-2023 12:22:32.666188,"(4.2, 6.8, 6.17)","(4.0, 4.5, 4.283333333333333)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 67.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 37.0)","(8.0, 13.0, 12.318181818181818)"
09-01-2023 12:22:33.802055,"(4.2, 6.6, 6.4399999999999995)","(4.0, 4.5, 4.283333333333333)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 45.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.309090909090909)","(21.0, 40.0, 33.0)","(8.0, 13.0, 12.1)"
09-01-2023 12:22:34.903889,"(4.2, 6.6, 6.3549999999999995)","(4.0, 4.5, 4.248387096774194)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 45.0)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.266666666666667)","(21.0, 40.0, 34.45454545454545)","(8.0, 13.0, 12.1)"
09-01-2023 12:22:35.992939,"(4.2, 6.6, 6.3549999999999995)","(4.0, 4.5, 4.248387096774194)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.266666666666667)","(21.0, 38.0, 31.11764705882353)","(8.0, 13.0, 12.1)"
09-01-2023 12:22:37.474653,"(4.2, 6.6, 6.409090909090909)","(4.0, 4.4, 4.241666666666667)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 42.25)","(3.5, 3.9, 3.7583333333333333)","(7.0, 10.5, 10.266666666666667)","(21.0, 38.0, 35.09090909090909)","(8.0, 13.0, 12.1)"
09-01-2023 12:22:38.582083,"(4.2, 6.6, 6.409090909090909)","(4.0, 4.4, 4.241666666666667)","(8.0, 10.5, 9.986666666666666)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.9, 3.7916666666666665)","(7.0, 10.5, 10.266666666666667)","(21.0, 36.0, 35.09090909090909)","(8.0, 13.0, 11.583333333333334)"
09-01-2023 12:22:39.688246,"(4.2, 6.6, 6.2)","(4.0, 4.4, 4.28)","(8.0, 10.5, 9.986666666666666)","(21.0, 100.0, 43.42857142857143)","(3.5, 4.0, 3.775)","(7.0, 10.5, 10.266666666666667)","(21.0, 36.0, 35.09090909090909)","(8.0, 12.0, 12.0)"
09-01-2023 12:22:40.929103,"(4.2, 6.4, 6.12)","(4.0, 4.4, 4.28)","(8.0, 10.5, 9.863157894736842)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.95, 3.8136363636363635)","(7.0, 10.5, 10.266666666666667)","(21.0, 36.0, 35.09090909090909)","(8.0, 12.5, 12.0)"
09-01-2023 12:22:42.134742,"(4.2, 6.4, 6.166666666666667)","(4.0, 4.4, 4.28)","(8.0, 10.5, 10.028571428571428)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.95, 3.809090909090909)","(7.0, 10.5, 10.266666666666667)","(21.0, 36.0, 33.05882352941177)","(8.0, 12.5, 12.0)"
09-01-2023 12:22:43.317505,"(4.2, 6.4, 6.12)","(4.0, 4.4, 4.25)","(8.0, 10.5, 10.028571428571428)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.9, 3.748)","(7.0, 10.5, 10.266666666666667)","(21.0, 38.0, 33.05882352941177)","(8.0, 12.5, 12.0)"
09-01-2023 12:22:44.510071,"(4.2, 6.4, 6.12)","(4.0, 4.4, 4.25)","(8.0, 10.5, 9.91764705882353)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.9, 3.7666666666666666)","(7.0, 10.5, 10.266666666666667)","(21.0, 38.0, 32.94736842105263)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:45.609251,"(4.2, 6.4, 6.166666666666667)","(4.0, 4.4, 4.25)","(8.0, 10.5, 9.91764705882353)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.85, 3.683333333333333)","(7.0, 10.5, 10.295833333333334)","(21.0, 38.0, 32.94736842105263)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:46.775308,"(4.2, 6.4, 6.166666666666667)","(4.0, 4.4, 4.25)","(8.0, 10.5, 9.763636363636364)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.85, 3.69)","(7.0, 10.5, 10.295833333333334)","(21.0, 38.0, 33.333333333333336)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:47.843595,"(4.2, 6.4, 6.322222222222223)","(4.0, 4.4, 4.25)","(8.0, 10.5, 9.763636363636364)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.85, 3.7045454545454546)","(7.0, 10.5, 10.295833333333334)","(21.0, 38.0, 33.333333333333336)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:48.949782,"(4.2, 6.4, 6.322222222222223)","(4.0, 4.4, 4.366666666666667)","(8.0, 10.5, 9.763636363636364)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.85, 3.7045454545454546)","(7.0, 10.5, 10.295833333333334)","(21.0, 38.0, 33.111111111111114)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:50.287900,"(4.2, 6.4, 6.322222222222223)","(4.0, 4.4, 4.328205128205129)","(8.0, 10.5, 10.261764705882353)","(21.0, 100.0, 43.42857142857143)","(3.5, 3.85, 3.7045454545454546)","(7.0, 10.5, 10.295833333333334)","(21.0, 38.0, 33.111111111111114)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:51.502074,"(4.2, 6.4, 6.322222222222223)","(4.0, 4.4, 4.392307692307693)","(8.0, 10.5, 10.176923076923076)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.73)","(7.0, 10.5, 10.15)","(21.0, 38.0, 33.111111111111114)","(8.0, 12.5, 11.857142857142858)"
09-01-2023 12:22:52.736437,"(4.2, 6.0, 5.890909090909091)","(4.0, 4.4, 4.392307692307693)","(8.0, 10.5, 10.176923076923076)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7357142857142858)","(7.0, 10.5, 10.15)","(21.0, 38.0, 33.470588235294116)","(8.0, 12.5, 12.166666666666666)"
09-01-2023 12:22:53.877200,"(4.2, 5.9, 5.7125)","(4.0, 4.5, 4.338461538461538)","(8.0, 10.5, 10.176923076923076)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7075)","(7.0, 10.5, 10.15)","(21.0, 38.0, 37.0)","(8.0, 13.5, 12.75)"
09-01-2023 12:22:55.016229,"(4.2, 5.9, 5.6899999999999995)","(4.0, 4.5, 4.442857142857143)","(8.0, 10.5, 10.148780487804878)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7075)","(7.0, 10.5, 10.15)","(21.0, 38.0, 37.0)","(8.0, 13.5, 13.2)"
09-01-2023 12:22:56.148529,"(4.2, 5.9, 5.618367346938776)","(4.0, 4.5, 4.442857142857143)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7075)","(7.0, 10.5, 10.15)","(21.0, 38.0, 37.0)","(8.0, 14.0, 12.666666666666666)"
09-01-2023 12:22:57.258360,"(4.2, 5.9, 5.564)","(4.0, 4.5, 4.442857142857143)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7075)","(7.0, 10.5, 10.194871794871796)","(21.0, 38.0, 34.666666666666664)","(8.0, 14.0, 13.818181818181818)"
09-01-2023 12:22:58.299844,"(4.2, 5.9, 5.560377358490566)","(4.0, 4.6, 4.588)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.5, 3.85, 3.7075)","(7.0, 10.5, 10.194871794871796)","(21.0, 38.0, 36.57142857142857)","(8.0, 14.0, 13.818181818181818)"
09-01-2023 12:22:59.365701,"(4.2, 5.9, 5.537096774193548)","(4.0, 4.6, 4.588)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.5, 3.8, 3.7062500000000003)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.57142857142857)","(8.0, 14.0, 14.125)"
09-01-2023 12:23:00.497687,"(4.6, 5.9, 5.498214285714286)","(3.8, 4.6, 4.56)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.3, 3.8, 3.7071428571428573)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.0, 16.0, 13.954545454545455)"
09-01-2023 12:23:01.582997,"(4.6, 5.9, 5.498214285714286)","(3.8, 4.6, 4.561904761904762)","(8.0, 10.5, 10.208108108108108)","(21.0, 100.0, 67.0)","(3.3, 3.8, 3.7071428571428573)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.0, 16.0, 13.954545454545455)"
09-01-2023 12:23:02.749628,"(4.6, 5.9, 5.498214285714286)","(3.8, 4.6, 4.561538461538461)","(8.0, 10.5, 10.1625)","(21.0, 100.0, 67.0)","(3.3, 3.8, 3.7090909090909094)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.0, 16.0, 14.125)"
09-01-2023 12:23:03.956353,"(4.6, 5.8, 5.675)","(3.8, 4.7, 4.554545454545455)","(8.0, 10.5, 10.123255813953488)","(21.0, 100.0, 46.0)","(3.3, 3.8, 3.7041666666666666)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.0, 16.0, 13.884615384615385)"
09-01-2023 12:23:05.130121,"(4.6, 5.8, 5.605405405405405)","(3.8, 4.7, 4.510810810810811)","(8.0, 10.5, 10.123255813953488)","(21.0, 100.0, 46.375)","(3.3, 3.8, 3.7041666666666666)","(7.0, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.0, 16.0, 13.807692307692308)"
09-01-2023 12:23:06.351329,"(4.6, 5.7, 5.65)","(3.8, 4.7, 4.542857142857143)","(8.0, 10.5, 10.111363636363636)","(21.0, 100.0, 64.5)","(3.3, 3.8, 3.7037037037037037)","(7.5, 10.5, 10.16)","(21.0, 38.0, 36.0)","(8.5, 15.5, 13.8)"
09-01-2023 12:23:07.625360,"(4.6, 5.7, 5.65)","(3.8, 4.7, 4.6)","(8.0, 10.5, 9.965625)","(21.0, 95.0, 53.26315789473684)","(3.3, 3.8, 3.7236363636363636)","(7.5, 10.5, 10.206451612903226)","(21.0, 38.0, 36.0)","(8.5, 15.0, 13.5)"
09-01-2023 12:23:08.769240,"(4.6, 5.7, 5.65)","(3.8, 4.7, 4.6)","(8.0, 10.5, 9.975)","(21.0, 95.0, 56.592592592592595)","(3.3, 3.8, 3.7236363636363636)","(7.5, 10.5, 10.24)","(21.0, 38.0, 36.0)","(8.5, 14.5, 13.3)"
09-01-2023 12:23:09.907576,"(4.6, 5.7, 5.658620689655173)","(3.8, 4.7, 4.5)","(8.0, 10.0, 9.99705882352941)","(21.0, 95.0, 56.592592592592595)","(3.3, 3.8, 3.7236363636363636)","(7.5, 10.5, 10.24)","(21.0, 38.0, 33.0)","(8.5, 14.5, 13.3)"
09-01-2023 12:23:11.080445,"(4.6, 5.7, 5.658620689655173)","(3.8, 4.7, 4.5)","(8.0, 10.5, 10.102325581395348)","(21.0, 95.0, 68.0)","(3.3, 3.8, 3.6408450704225355)","(7.5, 10.5, 10.278048780487804)","(21.0, 36.0, 36.285714285714285)","(8.5, 14.5, 13.3)"
09-01-2023 12:23:12.173644,"(4.6, 5.7, 5.638461538461539)","(3.8, 4.7, 4.508333333333334)","(8.0, 10.5, 10.05)","(21.0, 85.0, 53.61538461538461)","(3.3, 3.7, 3.6298850574712644)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 36.285714285714285)","(8.5, 14.5, 14.7)"
09-01-2023 12:23:13.303902,"(4.6, 5.7, 5.638461538461539)","(3.8, 4.7, 4.508333333333334)","(8.0, 10.5, 10.102325581395348)","(21.0, 85.0, 52.214285714285715)","(3.3, 3.7, 3.59047619047619)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 36.285714285714285)","(8.5, 15.0, 14.653846153846153)"
09-01-2023 12:23:14.597573,"(4.6, 5.7, 5.638461538461539)","(3.8, 4.7, 4.476470588235294)","(8.0, 10.5, 10.102325581395348)","(21.0, 85.0, 52.214285714285715)","(3.3, 3.65, 3.5176470588235293)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 37.14285714285714)","(8.5, 15.5, 14.653846153846153)"
09-01-2023 12:23:15.790903,"(4.6, 5.8, 5.564285714285714)","(3.8, 4.7, 4.476470588235294)","(8.0, 10.5, 10.102325581395348)","(21.0, 85.0, 52.214285714285715)","(3.3, 3.65, 3.5705882352941174)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 37.14285714285714)","(8.5, 15.5, 14.653846153846153)"
09-01-2023 12:23:16.905422,"(4.6, 5.8, 5.508300395256917)","(3.8, 4.7, 4.4609375)","(8.0, 10.5, 10.102325581395348)","(21.0, 85.0, 52.214285714285715)","(3.3, 3.65, 3.5705882352941174)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 37.14285714285714)","(8.5, 15.5, 14.653846153846153)"
09-01-2023 12:23:18.242749,"(4.6, 5.8, 5.508300395256917)","(3.8, 4.7, 4.4609375)","(8.0, 10.5, 10.102325581395348)","(21.0, 80.0, 50.42857142857143)","(3.3, 3.65, 3.5705882352941174)","(7.5, 10.5, 10.278048780487804)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.5)"
09-01-2023 12:23:19.428405,"(4.6, 5.8, 5.51171875)","(3.8, 4.7, 4.501694915254237)","(8.0, 10.5, 9.994444444444445)","(21.0, 80.0, 50.42857142857143)","(3.3, 3.65, 3.486666666666667)","(7.5, 10.5, 10.476190476190476)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.5)"
09-01-2023 12:23:20.772861,"(4.6, 5.7, 5.538461538461538)","(3.8, 4.7, 4.567796610169491)","(8.0, 10.5, 9.994444444444445)","(21.0, 80.0, 46.10526315789474)","(3.3, 3.55, 3.4621951219512197)","(7.5, 11.0, 11.2)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.38888888888889)"
09-01-2023 12:23:22.038366,"(4.6, 5.7, 5.5425)","(3.8, 4.7, 4.61764705882353)","(8.0, 10.5, 9.945833333333335)","(21.0, 80.0, 72.08333333333333)","(3.2, 3.55, 3.463888888888889)","(7.5, 11.5, 11.333333333333334)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.38888888888889)"
09-01-2023 12:23:23.259196,"(4.6, 5.7, 5.515384615384615)","(3.8, 4.7, 4.61764705882353)","(8.0, 10.5, 10.35)","(21.0, 75.0, 54.80769230769231)","(3.2, 3.55, 3.468518518518519)","(7.5, 11.5, 11.30952380952381)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.195652173913043)"
09-01-2023 12:23:24.439610,"(4.6, 5.6, 5.485294117647059)","(3.8, 4.7, 4.602564102564102)","(8.0, 10.5, 10.619047619047619)","(21.0, 75.0, 49.7)","(3.2, 3.55, 3.468518518518519)","(7.5, 11.5, 11.35)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.5, 14.423076923076923)"
09-01-2023 12:23:25.582912,"(4.6, 5.6, 5.429729729729729)","(3.8, 4.7, 4.602564102564102)","(8.0, 11.0, 10.619047619047619)","(21.0, 75.0, 49.7)","(3.2, 3.55, 3.468518518518519)","(7.5, 11.5, 11.35)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.0, 14.045454545454545)"
09-01-2023 12:23:26.784865,"(4.6, 5.6, 5.327272727272727)","(3.8, 4.7, 4.602564102564102)","(8.0, 11.0, 10.571428571428571)","(21.0, 75.0, 49.7)","(3.2, 3.55, 3.4734375)","(7.5, 11.5, 11.35)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.0, 14.045454545454545)"
09-01-2023 12:23:27.871081,"(4.6, 5.5, 5.304672897196261)","(3.8, 4.7, 4.593023255813954)","(8.0, 11.0, 10.571428571428571)","(21.0, 75.0, 49.7)","(3.2, 3.5, 3.4734375)","(7.5, 11.5, 11.30952380952381)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.0, 14.021739130434783)"
09-01-2023 12:23:28.946291,"(4.6, 5.5, 5.3018957345971565)","(3.8, 4.7, 4.593023255813954)","(8.0, 11.0, 10.571428571428571)","(21.0, 75.0, 49.7)","(3.2, 3.55, 3.487096774193548)","(7.5, 11.5, 11.30327868852459)","(21.0, 38.0, 37.14285714285714)","(9.0, 15.0, 14.021739130434783)"
09-01-2023 12:23:30.088185,"(4.6, 5.5, 5.430769230769231)","(3.8, 4.7, 4.593023255813954)","(8.0, 11.0, 10.571428571428571)","(21.0, 75.0, 44.64)","(3.2, 3.55, 3.4860655737704915)","(7.5, 11.5, 11.30327868852459)","(21.0, 38.0, 31.647058823529413)","(9.0, 15.0, 13.81578947368421)"
09-01-2023 12:23:31.148850,"(4.6, 5.4, 5.392307692307693)","(3.8, 4.7, 4.602564102564102)","(8.0, 11.0, 10.571428571428571)","(21.0, 75.0, 44.64)","(3.2, 3.55, 3.4899999999999998)","(7.5, 11.5, 11.30327868852459)","(21.0, 38.0, 29.84)","(9.0, 15.0, 14.083333333333334)"
09-01-2023 12:23:32.293463,"(4.6, 5.4, 5.392307692307693)","(3.8, 4.7, 4.633333333333334)","(8.0, 11.0, 10.76)","(21.0, 75.0, 44.64)","(3.2, 3.55, 3.4899999999999998)","(7.5, 11.5, 11.30327868852459)","(21.0, 38.0, 29.84)","(9.0, 15.0, 14.029411764705882)"
09-01-2023 12:23:33.376855,"(4.6, 5.4, 5.3909090909090915)","(3.8, 4.7, 4.633333333333334)","(8.0, 11.0, 10.76)","(21.0, 75.0, 44.53846153846154)","(3.2, 3.55, 3.4860655737704915)","(7.5, 11.5, 11.318181818181818)","(21.0, 38.0, 29.84)","(9.0, 15.0, 14.0)"
09-01-2023 12:23:34.516020,"(4.6, 5.4, 5.390322580645162)","(3.8, 4.7, 4.633333333333334)","(8.0, 11.0, 10.555555555555555)","(21.0, 75.0, 44.53846153846154)","(3.2, 3.55, 3.485)","(7.5, 11.5, 11.318181818181818)","(21.0, 38.0, 29.84)","(9.0, 14.5, 13.9)"
09-01-2023 12:23:35.651789,"(4.6, 5.4, 5.367164179104478)","(3.8, 4.7, 4.61764705882353)","(8.0, 11.0, 10.653846153846153)","(21.0, 75.0, 71.11764705882354)","(3.2, 3.55, 3.485)","(7.5, 11.5, 11.318181818181818)","(21.0, 38.0, 29.130434782608695)","(9.0, 14.5, 13.28125)"
09-01-2023 12:23:36.764846,"(4.6, 5.4, 5.359375)","(3.8, 4.7, 4.628571428571429)","(8.0, 11.5, 10.653846153846153)","(21.0, 75.0, 50.2)","(3.2, 3.55, 3.485)","(7.5, 11.5, 11.2)","(21.0, 38.0, 30.153846153846153)","(9.0, 13.5, 13.214285714285714)"
09-01-2023 12:23:37.915942,"(4.6, 5.4, 5.357377049180328)","(3.8, 4.7, 4.628571428571429)","(8.0, 11.5, 10.653846153846153)","(21.0, 75.0, 50.2)","(3.2, 3.55, 3.4537037037037037)","(7.5, 11.5, 11.2)","(21.0, 38.0, 30.153846153846153)","(9.0, 13.5, 13.275)"
09-01-2023 12:23:39.050772,"(4.6, 5.4, 5.377777777777778)","(3.8, 4.7, 4.628571428571429)","(8.0, 11.5, 10.653846153846153)","(21.0, 75.0, 70.74193548387098)","(3.2, 3.55, 3.4827586206896552)","(7.5, 11.5, 11.2)","(21.0, 38.0, 30.153846153846153)","(9.0, 13.5, 13.275)"
09-01-2023 12:23:40.234110,"(4.6, 5.4, 5.377777777777778)","(3.9, 4.7, 4.597297297297297)","(8.0, 11.5, 10.882352941176471)","(26.0, 75.0, 70.28571428571428)","(3.1, 3.55, 3.511627906976744)","(8.0, 11.5, 11.785714285714286)","(21.0, 38.0, 30.153846153846153)","(10.0, 13.5, 13.275)"
09-01-2023 12:23:41.447284,"(4.6, 5.5, 5.4071428571428575)","(3.9, 4.7, 4.587804878048781)","(8.0, 11.0, 10.764705882352942)","(26.0, 75.0, 70.28571428571428)","(3.1, 3.55, 3.5062499999999996)","(8.0, 12.0, 11.720930232558139)","(21.0, 38.0, 30.153846153846153)","(10.0, 13.5, 13.275)"
09-01-2023 12:23:42.660954,"(4.6, 5.5, 5.4071428571428575)","(3.9, 4.7, 4.566666666666666)","(8.0, 11.0, 10.327586206896552)","(26.0, 75.0, 52.56410256410256)","(3.1, 3.55, 3.4863636363636363)","(8.0, 12.0, 12.0)","(21.0, 38.0, 28.88888888888889)","(10.0, 13.5, 12.973684210526315)"
09-01-2023 12:23:43.854316,"(4.6, 5.5, 5.4125000000000005)","(3.9, 4.7, 4.570588235294117)","(8.0, 11.0, 10.333333333333334)","(26.0, 75.0, 45.19230769230769)","(3.1, 3.55, 3.4385714285714286)","(8.0, 12.5, 12.033333333333333)","(21.0, 32.0, 26.285714285714285)","(10.0, 13.5, 13.071428571428571)"
09-01-2023 12:23:45.104845,"(4.6, 5.5, 5.414285714285715)","(3.9, 4.7, 4.570588235294117)","(8.0, 11.0, 10.333333333333334)","(26.0, 75.0, 58.5)","(3.1, 3.45, 3.41875)","(8.0, 12.5, 12.0)","(21.0, 32.0, 25.2)","(10.0, 13.5, 13.071428571428571)"
09-01-2023 12:23:46.193497,"(4.6, 5.5, 5.414285714285715)","(3.9, 4.7, 4.592307692307692)","(8.0, 11.0, 10.351851851851851)","(26.0, 75.0, 58.5)","(3.1, 3.45, 3.41875)","(8.0, 13.0, 12.0)","(21.0, 30.0, 24.90909090909091)","(10.0, 13.5, 13.3125)"
09-01-2023 12:23:47.231075,"(4.6, 5.5, 5.407692307692308)","(3.9, 4.7, 4.527027027027027)","(8.0, 11.0, 10.351851851851851)","(26.0, 75.0, 58.836734693877546)","(3.1, 3.6, 3.4786885245901638)","(8.0, 13.0, 13.375)","(21.0, 29.0, 25.470588235294116)","(10.0, 13.5, 12.9375)"
09-01-2023 12:23:48.342749,"(4.6, 5.5, 5.407692307692308)","(3.9, 4.7, 4.58)","(8.0, 11.0, 10.333333333333334)","(26.0, 75.0, 58.836734693877546)","(3.1, 3.55, 3.5120689655172415)","(8.0, 13.5, 12.636363636363637)","(21.0, 29.0, 25.470588235294116)","(10.0, 13.5, 12.9375)"
