,Devils Water,Radiant Betty,Tiggerlong Rebel,Silver Compass,Holiday In Paris,Smiling Spaniard,All Inn Chester,Ziems Park Girl
05-01-2023 12:57:35.935718,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.55)","(4.2, 6.6, 5.375)","(9.0, 24.0, 17.181818181818183)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.473333333333333)","(4.2, 5.9, 4.54)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:37.305332,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.4, 6.55)","(4.2, 6.6, 5.841666666666667)","(9.0, 24.0, 20.11111111111111)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.3625)","(4.2, 5.9, 4.466666666666667)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:38.664790,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 5.9750000000000005)","(4.2, 6.6, 5.550000000000001)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.75, 2.9916666666666667)","(4.2, 5.8, 4.466666666666667)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:39.994688,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.0, 5.9750000000000005)","(4.2, 6.6, 5.550000000000001)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.75, 2.9916666666666667)","(4.2, 5.8, 4.466666666666667)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:41.250027,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.0, 5.9750000000000005)","(4.2, 6.6, 5.550000000000001)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.75, 2.9916666666666667)","(4.2, 5.8, 4.466666666666667)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:42.425303,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.0, 5.9750000000000005)","(4.2, 6.6, 6.0)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.75, 2.9916666666666667)","(4.2, 5.8, 4.466666666666667)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:43.791385,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.0, 5.9750000000000005)","(4.2, 6.6, 6.0)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.75, 2.9023529411764706)","(4.2, 5.8, 4.5)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:45.075298,"(15.0, 40.0, 26.46153846153846)","(5.0, 8.8, 6.216666666666667)","(4.2, 6.6, 6.0)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.9, 2.9023529411764706)","(4.2, 6.0, 4.5)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:46.384316,"(15.0, 40.0, 26.46153846153846)","(5.0, 8.8, 6.216666666666667)","(4.2, 6.6, 6.0)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.9, 2.9023529411764706)","(4.2, 6.0, 4.5)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:47.776870,"(15.0, 40.0, 26.46153846153846)","(5.0, 8.8, 6.216666666666667)","(4.2, 6.6, 5.533333333333333)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.85, 3.3449999999999998)","(4.2, 6.0, 4.5)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:49.387015,"(15.0, 40.0, 26.46153846153846)","(5.0, 8.8, 6.216666666666667)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.85, 3.3449999999999998)","(4.2, 6.0, 4.5)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:50.982122,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.4, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.85, 3.0)","(4.2, 6.4, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:52.338137,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:53.589782,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:54.888156,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:56.234105,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:57.433144,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:58.707851,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:57:59.933748,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:58:01.239603,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.525)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 26.46153846153846)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.538461538461537)"
05-01-2023 12:58:02.514822,"(15.0, 40.0, 26.46153846153846)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.4, 5.432258064516129)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.0)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 30.666666666666664)"
05-01-2023 12:58:03.661709,"(15.0, 40.0, 23.026315789473685)","(5.0, 9.2, 5.969230769230769)","(4.2, 6.4, 5.466666666666667)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.37)","(4.2, 6.2, 5.300000000000001)","(18.0, 50.0, 30.666666666666664)"
05-01-2023 12:58:04.840490,"(15.0, 40.0, 20.3125)","(5.0, 9.4, 6.283333333333333)","(4.2, 6.0, 5.466666666666667)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.9, 3.0083333333333333)","(4.2, 6.4, 4.533333333333333)","(18.0, 50.0, 25.11111111111111)"
05-01-2023 12:58:06.018018,"(15.0, 40.0, 20.3125)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.466666666666667)","(9.0, 24.0, 18.09090909090909)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 25.11111111111111)"
05-01-2023 12:58:07.244774,"(15.0, 40.0, 20.3125)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.333333333333336)"
05-01-2023 12:58:08.415359,"(15.0, 40.0, 24.25)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 31.333333333333336)"
05-01-2023 12:58:09.639982,"(15.0, 40.0, 24.25)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:10.855988,"(15.0, 40.0, 27.884615384615387)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:12.153700,"(15.0, 40.0, 27.884615384615387)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0083333333333333)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:13.295574,"(15.0, 40.0, 27.884615384615387)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 5.431578947368421)","(9.0, 24.0, 20.75)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 2.8957894736842102)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:14.544170,"(15.0, 40.0, 24.625)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 4.6695652173913045)","(9.0, 22.0, 19.75)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.9, 3.3449999999999998)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:15.724007,"(15.0, 40.0, 24.625)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 4.747826086956522)","(9.0, 22.0, 19.75)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 2.9318181818181817)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:16.957593,"(15.0, 40.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 6.0, 4.976923076923077)","(9.0, 22.0, 19.75)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 2.9318181818181817)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 40.66666666666667)"
05-01-2023 12:58:18.244721,"(15.0, 40.0, 24.166666666666668)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.658620689655173)","(9.0, 22.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 2.9318181818181817)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:19.433723,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.658620689655173)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 2.9318181818181817)","(4.2, 6.2, 5.300000000000001)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:20.637667,"(15.0, 40.0, 23.125)","(5.0, 9.4, 6.316666666666666)","(4.2, 5.9, 4.658620689655173)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0)","(4.2, 6.4, 4.425)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:21.898081,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.658620689655173)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.0)","(4.2, 6.0, 4.425)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:23.022461,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.658620689655173)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.0)","(4.2, 6.0, 4.425)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:24.234586,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.740909090909091)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.0)","(4.2, 6.0, 4.425)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:25.447245,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.740909090909091)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.0)","(4.2, 6.0, 4.425)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:26.678517,"(15.0, 40.0, 23.125)","(5.0, 9.2, 5.984615384615385)","(4.2, 5.9, 4.740909090909091)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 3.3449999999999998)","(4.2, 6.0, 5.300000000000001)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:27.892258,"(15.0, 40.0, 23.125)","(5.0, 9.4, 5.984615384615385)","(4.2, 5.9, 4.740909090909091)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.85, 3.0)","(4.2, 6.4, 4.483333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:29.000859,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.663636363636364)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.8, 2.9099999999999997)","(4.2, 5.9, 4.483333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:30.023570,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.663636363636364)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.75, 2.9099999999999997)","(4.2, 5.9, 4.483333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:31.151101,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.663636363636364)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.75, 3.27)","(4.2, 5.9, 4.483333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:32.244393,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.663636363636364)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 3.27)","(4.2, 5.9, 4.483333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:33.413765,"(15.0, 40.0, 23.125)","(5.0, 9.2, 5.984615384615385)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 5.9, 5.300000000000001)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:34.581021,"(15.0, 40.0, 23.125)","(5.0, 9.4, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.4, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:35.844438,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:36.985170,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:38.169557,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:39.171017,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:40.282219,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 4.647826086956521)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 23.238095238095237)","(2.8, 3.7, 2.918181818181818)","(4.2, 6.2, 4.533333333333333)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:41.418316,"(15.0, 40.0, 23.125)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.9, 5.4)","(9.0, 24.0, 18.22222222222222)","(16.0, 40.0, 28.0)","(2.8, 3.7, 2.8905882352941177)","(4.2, 6.2, 4.4222222222222225)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:42.553365,"(15.0, 38.0, 25.2)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.4)","(9.0, 24.0, 18.22222222222222)","(16.0, 38.0, 29.25)","(2.8, 3.7, 2.8905882352941177)","(4.2, 6.2, 4.4222222222222225)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:43.644179,"(15.0, 38.0, 25.2)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 18.22222222222222)","(16.0, 36.0, 19.75)","(2.8, 3.7, 2.8553571428571427)","(4.2, 6.2, 4.6000000000000005)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:44.769023,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 18.22222222222222)","(16.0, 36.0, 19.75)","(2.8, 3.7, 2.8553571428571427)","(4.2, 6.2, 4.6000000000000005)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:45.882000,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 18.22222222222222)","(16.0, 36.0, 19.75)","(2.8, 3.7, 2.8553571428571427)","(4.2, 6.2, 4.6000000000000005)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:47.036332,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 18.22222222222222)","(16.0, 36.0, 23.0)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.6000000000000005)","(18.0, 50.0, 26.88888888888889)"
05-01-2023 12:58:48.170101,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 19.125)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.714285714285714)","(18.0, 50.0, 31.25)"
05-01-2023 12:58:49.485271,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 24.0, 20.0)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 29.0)"
05-01-2023 12:58:50.662404,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.24)","(9.0, 25.0, 20.0)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 29.0)"
05-01-2023 12:58:51.883708,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 25.0, 20.0)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:53.115492,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 25.0, 20.0)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:54.412034,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 25.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:55.525961,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:56.628742,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:57.829140,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:58.928218,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:58:59.999975,"(15.0, 38.0, 23.333333333333332)","(5.0, 9.2, 6.283333333333333)","(4.2, 5.8, 5.222222222222222)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 47.857142857142854)"
05-01-2023 12:59:01.117068,"(15.0, 38.0, 24.0)","(5.0, 9.2, 7.449999999999999)","(4.2, 5.8, 5.453333333333333)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.714285714285714)","(18.0, 65.0, 49.0)"
05-01-2023 12:59:02.467883,"(15.0, 38.0, 24.0)","(5.0, 9.2, 7.550000000000001)","(4.2, 5.8, 5.592)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.0, 4.771428571428571)","(18.0, 65.0, 49.0)"
05-01-2023 12:59:03.738642,"(15.0, 38.0, 24.0)","(5.0, 9.4, 7.550000000000001)","(4.2, 5.8, 5.592)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 65.0, 49.0)"
05-01-2023 12:59:04.734739,"(15.0, 38.0, 24.0)","(5.0, 9.4, 6.483333333333333)","(4.2, 5.8, 5.592)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 65.0, 34.6)"
05-01-2023 12:59:05.911688,"(15.0, 36.0, 25.5)","(5.0, 9.4, 6.218181818181819)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 65.0, 34.6)"
05-01-2023 12:59:07.134312,"(15.0, 36.0, 25.5)","(5.0, 9.4, 6.218181818181819)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 65.0, 34.6)"
05-01-2023 12:59:08.288818,"(15.0, 36.0, 25.5)","(5.0, 9.4, 6.218181818181819)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 65.0, 50.294117647058826)"
05-01-2023 12:59:09.468330,"(15.0, 36.0, 23.272727272727273)","(5.0, 9.4, 6.218181818181819)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 60.0, 36.72727272727273)"
05-01-2023 12:59:10.598932,"(15.0, 36.0, 23.272727272727273)","(5.0, 9.2, 6.45)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 60.0, 35.2)"
05-01-2023 12:59:11.943454,"(15.0, 36.0, 23.272727272727273)","(5.0, 9.2, 6.45)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 60.0, 35.2)"
05-01-2023 12:59:13.232508,"(15.0, 36.0, 23.272727272727273)","(5.0, 9.2, 6.45)","(4.2, 5.8, 5.266666666666667)","(9.0, 22.0, 19.75)","(16.0, 36.0, 20.214285714285715)","(2.8, 3.7, 2.8550877192982456)","(4.2, 6.2, 4.771428571428571)","(18.0, 60.0, 35.2)"
