,Whos Your Papi,Miss Terri,Within Range,Werina Force,Uncle Charlie,King Wylde,Crayfish,Seaway Flyer
08-01-2023 12:39:38.135797,"(13.0, 22.0, 20.173076923076923)","(81.0, 190.0, 176.66666666666669)","(41.0, 90.0, 89.0)","(7.0, 10.0, 9.75)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.1, 4.027272727272727)","(26.0, 46.0, 45.14285714285714)","(1.6, 1.86, 1.8315789473684212)"
08-01-2023 12:39:39.236713,"(13.0, 22.0, 20.272727272727273)","(81.0, 190.0, 176.66666666666669)","(41.0, 90.0, 89.0)","(7.0, 10.0, 9.75)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.1, 4.04074074074074)","(26.0, 46.0, 45.0)","(1.6, 1.84, 1.8275000000000001)"
08-01-2023 12:39:40.335280,"(13.0, 22.0, 20.615384615384617)","(81.0, 190.0, 181.42857142857144)","(41.0, 90.0, 89.33333333333333)","(7.0, 10.0, 9.75)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.1, 4.028205128205128)","(26.0, 46.0, 45.0)","(1.6, 1.83, 1.8402564102564103)"
08-01-2023 12:39:41.426497,"(13.0, 22.0, 20.615384615384617)","(81.0, 200.0, 180.3125)","(41.0, 90.0, 89.33333333333333)","(7.0, 10.0, 9.5)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.1, 4.048484848484848)","(26.0, 46.0, 45.0)","(1.6, 1.85, 1.8416176470588237)"
08-01-2023 12:39:42.541454,"(13.0, 22.0, 20.615384615384617)","(81.0, 200.0, 179.67741935483872)","(41.0, 90.0, 89.33333333333333)","(7.0, 9.2, 9.097435897435897)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.1, 4.102127659574467)","(26.0, 46.0, 42.857142857142854)","(1.6, 1.85, 1.836)"
08-01-2023 12:39:43.662143,"(13.0, 22.0, 20.615384615384617)","(81.0, 200.0, 130.0)","(41.0, 90.0, 89.33333333333333)","(7.0, 9.2, 8.956756756756757)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.2, 4.11764705882353)","(26.0, 48.0, 44.4)","(1.6, 1.85, 1.8413636363636365)"
08-01-2023 12:39:44.676720,"(13.0, 22.0, 20.59259259259259)","(81.0, 200.0, 130.0)","(41.0, 90.0, 89.33333333333333)","(7.0, 9.0, 8.8)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.2, 4.113207547169812)","(26.0, 48.0, 44.0)","(1.6, 1.85, 1.8413636363636365)"
08-01-2023 12:39:45.673586,"(13.0, 22.0, 20.59259259259259)","(81.0, 200.0, 130.0)","(41.0, 90.0, 89.33333333333333)","(7.0, 9.0, 8.83157894736842)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.2, 4.113207547169812)","(26.0, 46.0, 44.5)","(1.6, 1.85, 1.8388235294117647)"
08-01-2023 12:39:46.738751,"(13.0, 22.0, 20.875)","(81.0, 200.0, 130.0)","(41.0, 95.0, 90.5)","(7.0, 9.0, 8.85945945945946)","(31.0, 70.0, 61.666666666666664)","(3.2, 4.2, 4.133333333333334)","(26.0, 46.0, 43.333333333333336)","(1.6, 1.85, 1.8413636363636365)"
08-01-2023 12:39:47.762316,"(13.0, 22.0, 20.875)","(81.0, 200.0, 130.0)","(41.0, 95.0, 91.05263157894737)","(7.0, 9.0, 8.85945945945946)","(31.0, 70.0, 61.851851851851855)","(3.2, 4.2, 4.14025974025974)","(26.0, 46.0, 45.07692307692308)","(1.6, 1.85, 1.83375)"
08-01-2023 12:39:48.883261,"(13.0, 22.0, 20.72222222222222)","(81.0, 200.0, 151.0)","(41.0, 90.0, 90.5)","(7.0, 9.0, 9.085714285714285)","(31.0, 70.0, 61.851851851851855)","(3.2, 4.2, 4.130303030303031)","(26.0, 46.0, 44.714285714285715)","(1.6, 1.84, 1.8376923076923077)"
08-01-2023 12:39:49.997153,"(13.0, 22.0, 20.72222222222222)","(81.0, 200.0, 167.33333333333334)","(41.0, 95.0, 89.5)","(7.0, 9.2, 9.068376068376068)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.130303030303031)","(26.0, 46.0, 45.07692307692308)","(1.6, 1.85, 1.8369767441860465)"
08-01-2023 12:39:51.064778,"(13.0, 22.0, 20.5)","(81.0, 200.0, 151.0)","(41.0, 95.0, 91.4)","(7.0, 9.4, 9.068376068376068)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.130303030303031)","(26.0, 46.0, 44.714285714285715)","(1.6, 1.85, 1.8369767441860465)"
08-01-2023 12:39:52.195790,"(13.0, 22.0, 20.5)","(81.0, 200.0, 172.0)","(41.0, 95.0, 91.4)","(7.0, 9.4, 9.068376068376068)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.121126760563381)","(26.0, 46.0, 45.07692307692308)","(1.6, 1.85, 1.8356410256410258)"
08-01-2023 12:39:53.285998,"(13.0, 22.0, 20.5)","(81.0, 200.0, 186.0)","(41.0, 95.0, 91.4)","(7.0, 9.4, 8.948148148148148)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.130864197530864)","(26.0, 46.0, 45.07692307692308)","(1.6, 1.85, 1.8369767441860465)"
08-01-2023 12:39:54.349316,"(13.0, 22.0, 20.516129032258064)","(81.0, 200.0, 172.0)","(41.0, 95.0, 89.5)","(7.0, 9.0, 8.948148148148148)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.123287671232877)","(26.0, 46.0, 44.5)","(1.6, 1.85, 1.8369767441860465)"
08-01-2023 12:39:55.404640,"(13.0, 22.0, 20.516129032258064)","(81.0, 200.0, 172.0)","(41.0, 90.0, 87.3076923076923)","(7.0, 9.2, 9.076923076923077)","(31.0, 70.0, 61.785714285714285)","(3.2, 4.2, 4.123287671232877)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.85, 1.8366666666666667)"
08-01-2023 12:39:56.452558,"(13.0, 22.0, 20.516129032258064)","(81.0, 200.0, 186.0)","(41.0, 100.0, 92.66666666666667)","(7.0, 9.2, 9.123809523809523)","(31.0, 70.0, 62.06896551724138)","(3.2, 4.2, 3.9573333333333336)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.85, 1.8454545454545455)"
08-01-2023 12:39:57.469313,"(13.0, 22.0, 20.647058823529413)","(81.0, 190.0, 170.0)","(41.0, 100.0, 92.90322580645162)","(7.0, 9.2, 9.123809523809523)","(31.0, 70.0, 61.851851851851855)","(3.2, 4.0, 3.8746478873239436)","(26.0, 46.0, 46.0)","(1.6, 1.85, 1.8662962962962963)"
08-01-2023 12:39:58.477689,"(13.0, 22.0, 21.344827586206897)","(81.0, 200.0, 186.0)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.088888888888889)","(31.0, 70.0, 61.851851851851855)","(3.2, 3.9, 3.8746478873239436)","(26.0, 48.0, 46.0)","(1.6, 1.87, 1.871)"
08-01-2023 12:39:59.521026,"(13.0, 22.0, 21.366666666666667)","(81.0, 190.0, 165.0)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.071698113207548)","(31.0, 70.0, 61.851851851851855)","(3.2, 3.9, 3.87)","(26.0, 48.0, 46.0)","(1.6, 1.88, 1.8745833333333335)"
08-01-2023 12:40:00.551029,"(13.0, 22.0, 21.366666666666667)","(81.0, 190.0, 165.0)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.071698113207548)","(31.0, 70.0, 61.851851851851855)","(3.2, 3.9, 3.865625)","(26.0, 48.0, 46.0)","(1.6, 1.89, 1.868235294117647)"
08-01-2023 12:40:01.623736,"(13.0, 22.0, 21.366666666666667)","(81.0, 190.0, 183.75)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.071698113207548)","(31.0, 70.0, 61.851851851851855)","(3.2, 3.9, 3.8518518518518516)","(26.0, 48.0, 46.0)","(1.6, 1.89, 1.868235294117647)"
08-01-2023 12:40:02.710016,"(13.0, 22.0, 21.26923076923077)","(81.0, 190.0, 165.0)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.142857142857142)","(31.0, 70.0, 62.142857142857146)","(3.2, 3.9, 3.85125)","(26.0, 48.0, 45.69230769230769)","(1.6, 1.89, 1.874776119402985)"
08-01-2023 12:40:03.830877,"(13.0, 22.0, 21.20689655172414)","(81.0, 190.0, 183.75)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 62.142857142857146)","(3.2, 3.9, 3.85125)","(26.0, 46.0, 44.666666666666664)","(1.6, 1.89, 1.869)"
08-01-2023 12:40:04.925683,"(13.0, 22.0, 21.20689655172414)","(81.0, 190.0, 165.0)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.211363636363636)","(31.0, 70.0, 62.142857142857146)","(3.2, 3.9, 3.850632911392405)","(26.0, 48.0, 46.0)","(1.6, 1.88, 1.8739999999999999)"
08-01-2023 12:40:06.015258,"(13.0, 22.0, 21.20689655172414)","(81.0, 190.0, 185.45454545454547)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.21111111111111)","(31.0, 70.0, 62.142857142857146)","(3.2, 3.9, 3.850632911392405)","(26.0, 48.0, 46.0)","(1.6, 1.88, 1.874736842105263)"
08-01-2023 12:40:07.114767,"(13.0, 22.0, 21.233333333333334)","(81.0, 190.0, 185.45454545454547)","(41.0, 100.0, 93.10344827586206)","(7.0, 9.4, 9.077669902912621)","(31.0, 70.0, 62.142857142857146)","(3.2, 3.9, 3.97)","(26.0, 48.0, 46.0)","(1.6, 1.88, 1.8723076923076922)"
08-01-2023 12:40:08.143051,"(13.0, 22.0, 21.178571428571427)","(81.0, 190.0, 182.0)","(41.0, 100.0, 93.33333333333333)","(7.0, 9.4, 9.077669902912621)","(31.0, 70.0, 62.142857142857146)","(3.2, 4.0, 4.023728813559322)","(26.0, 48.0, 46.0)","(1.6, 1.88, 1.8678048780487806)"
08-01-2023 12:40:09.212405,"(13.0, 22.0, 20.82051282051282)","(81.0, 190.0, 186.0)","(41.0, 100.0, 93.33333333333333)","(7.0, 9.2, 9.117948717948718)","(31.0, 70.0, 62.142857142857146)","(3.2, 4.1, 4.023728813559322)","(26.0, 48.0, 46.0)","(1.6, 1.87, 1.8667010309278351)"
08-01-2023 12:40:10.206021,"(13.0, 22.0, 20.606060606060606)","(81.0, 190.0, 182.0)","(41.0, 90.0, 88.63636363636364)","(7.0, 9.2, 9.117948717948718)","(31.0, 70.0, 62.142857142857146)","(3.2, 4.1, 4.023728813559322)","(26.0, 48.0, 47.53846153846154)","(1.6, 1.87, 1.8667010309278351)"
08-01-2023 12:40:11.269900,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 182.0)","(51.0, 90.0, 86.55172413793103)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.051785714285714)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8671428571428572)"
08-01-2023 12:40:12.272033,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 182.0)","(51.0, 90.0, 86.55172413793103)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.051785714285714)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8558536585365855)"
08-01-2023 12:40:13.293870,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 86.55172413793103)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.069999999999999)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.848695652173913)"
08-01-2023 12:40:14.302729,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 185.45454545454547)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.069999999999999)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.86, 1.848695652173913)"
08-01-2023 12:40:15.379753,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.06)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.86, 1.8509756097560977)"
08-01-2023 12:40:16.392638,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 185.45454545454547)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.2, 9.142857142857142)","(31.0, 70.0, 60.0)","(3.1, 4.1, 4.06)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8535714285714286)"
08-01-2023 12:40:17.427348,"(13.0, 22.0, 20.516129032258064)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.2, 9.138461538461538)","(31.0, 70.0, 60.5)","(3.1, 4.1, 4.06)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.851842105263158)"
08-01-2023 12:40:18.465930,"(13.0, 21.0, 20.363636363636363)","(91.0, 190.0, 185.45454545454547)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.2, 9.138461538461538)","(31.0, 70.0, 60.5)","(3.1, 4.1, 4.0)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8590909090909091)"
08-01-2023 12:40:19.516339,"(13.0, 21.0, 20.25)","(91.0, 190.0, 185.45454545454547)","(51.0, 90.0, 86.33333333333333)","(7.0, 9.4, 9.060952380952381)","(31.0, 70.0, 62.083333333333336)","(3.1, 4.0, 3.945238095238095)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8590909090909091)"
08-01-2023 12:40:20.520580,"(13.0, 21.0, 20.25)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 85.6)","(7.0, 9.4, 9.060952380952381)","(31.0, 70.0, 62.083333333333336)","(3.1, 4.0, 3.945238095238095)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8590909090909091)"
08-01-2023 12:40:21.581579,"(13.0, 21.0, 20.25)","(91.0, 190.0, 185.45454545454547)","(51.0, 90.0, 85.6)","(7.0, 9.4, 9.072380952380952)","(31.0, 70.0, 62.083333333333336)","(3.1, 4.0, 3.945562130177515)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8590909090909091)"
08-01-2023 12:40:22.641363,"(13.0, 21.0, 20.25)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 85.6)","(7.0, 9.4, 9.072380952380952)","(31.0, 70.0, 62.083333333333336)","(3.1, 4.0, 3.945562130177515)","(26.0, 46.0, 45.69230769230769)","(1.6, 1.87, 1.8590909090909091)"
08-01-2023 12:40:23.749816,"(13.0, 21.0, 20.25)","(91.0, 190.0, 181.66666666666669)","(51.0, 90.0, 85.6)","(7.0, 9.4, 8.5)","(31.0, 70.0, 62.38095238095238)","(3.1, 4.0, 3.9671875)","(26.0, 46.0, 46.421052631578945)","(1.6, 1.87, 1.9042342342342342)"
08-01-2023 12:40:24.864310,"(13.0, 21.0, 20.555555555555557)","(91.0, 210.0, 193.84615384615387)","(51.0, 90.0, 89.33333333333333)","(7.0, 8.0, 8.524137931034483)","(31.0, 70.0, 67.5)","(3.1, 4.0, 3.9558139534883723)","(26.0, 48.0, 46.23529411764706)","(1.6, 1.91, 1.8904545454545454)"
08-01-2023 12:40:25.978966,"(13.0, 22.0, 21.727272727272727)","(91.0, 210.0, 183.75)","(51.0, 90.0, 89.33333333333333)","(7.0, 8.6, 8.524137931034483)","(31.0, 70.0, 67.5)","(3.1, 4.0, 3.977777777777778)","(26.0, 48.0, 45.75)","(1.6, 1.9, 1.8977777777777778)"
08-01-2023 12:40:27.109864,"(13.0, 23.0, 21.444444444444443)","(91.0, 210.0, 183.75)","(51.0, 90.0, 89.33333333333333)","(7.0, 8.4, 8.36734693877551)","(31.0, 70.0, 66.5)","(3.1, 4.1, 4.084057971014492)","(26.0, 46.0, 45.75)","(1.6, 1.9, 1.8977777777777778)"
08-01-2023 12:40:28.199332,"(13.0, 22.0, 21.666666666666668)","(91.0, 180.0, 176.36363636363637)","(51.0, 90.0, 89.8076923076923)","(7.0, 8.6, 8.56)","(31.0, 70.0, 66.19047619047619)","(3.1, 4.1, 4.001923076923077)","(26.0, 46.0, 45.333333333333336)","(1.6, 1.91, 1.892162162162162)"
08-01-2023 12:40:29.264273,"(13.0, 22.0, 21.666666666666668)","(91.0, 180.0, 173.33333333333334)","(51.0, 100.0, 99.42307692307692)","(7.0, 8.6, 8.56)","(31.0, 70.0, 66.19047619047619)","(3.1, 4.1, 4.001923076923077)","(26.0, 46.0, 45.333333333333336)","(1.6, 1.91, 1.892162162162162)"
08-01-2023 12:40:30.374703,"(13.0, 22.0, 21.666666666666668)","(91.0, 180.0, 176.36363636363637)","(51.0, 100.0, 95.28571428571428)","(7.0, 8.6, 8.515384615384615)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.001923076923077)","(31.0, 46.0, 43.0)","(1.6, 1.91, 1.892162162162162)"
08-01-2023 12:40:31.412766,"(13.0, 22.0, 21.666666666666668)","(91.0, 180.0, 173.33333333333334)","(51.0, 100.0, 95.28571428571428)","(7.0, 8.6, 8.515384615384615)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.001923076923077)","(31.0, 46.0, 43.0)","(1.6, 1.91, 1.892162162162162)"
08-01-2023 12:40:32.516371,"(13.0, 22.0, 21.666666666666668)","(91.0, 180.0, 173.33333333333334)","(51.0, 100.0, 95.28571428571428)","(7.0, 8.6, 8.495081967213114)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.008928571428571)","(31.0, 46.0, 43.25)","(1.6, 1.9, 1.8885714285714286)"
08-01-2023 12:40:33.549139,"(13.0, 22.0, 21.81818181818182)","(91.0, 180.0, 176.36363636363637)","(51.0, 100.0, 95.28571428571428)","(7.0, 8.6, 8.495081967213114)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.008928571428571)","(31.0, 46.0, 40.5)","(1.6, 1.9, 1.8894736842105262)"
08-01-2023 12:40:34.542646,"(13.0, 22.0, 21.81818181818182)","(91.0, 180.0, 173.33333333333334)","(51.0, 100.0, 95.28571428571428)","(7.0, 8.6, 8.495081967213114)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.008928571428571)","(31.0, 46.0, 40.5)","(1.6, 1.9, 1.8885714285714286)"
08-01-2023 12:40:35.566087,"(13.0, 22.0, 21.81818181818182)","(91.0, 210.0, 183.75)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.6, 8.505882352941176)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.008928571428571)","(31.0, 46.0, 42.333333333333336)","(1.6, 1.9, 1.8885714285714286)"
08-01-2023 12:40:36.605510,"(13.0, 22.0, 21.81818181818182)","(91.0, 210.0, 183.75)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.6, 8.505882352941176)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.008928571428571)","(31.0, 46.0, 40.92307692307692)","(1.6, 1.9, 1.8885714285714286)"
08-01-2023 12:40:37.640855,"(13.0, 22.0, 21.81818181818182)","(91.0, 210.0, 171.8181818181818)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.6, 8.505882352941176)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 4.033333333333333)","(31.0, 46.0, 43.5)","(1.6, 1.9, 1.8885714285714286)"
08-01-2023 12:40:38.681166,"(13.0, 22.0, 21.833333333333332)","(91.0, 210.0, 183.75)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.4, 8.266666666666667)","(41.0, 70.0, 66.19047619047619)","(3.2, 4.1, 3.8607142857142858)","(31.0, 44.0, 44.0)","(1.6, 1.9, 1.904)"
08-01-2023 12:40:39.745670,"(13.0, 23.0, 21.705882352941178)","(91.0, 210.0, 178.1818181818182)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.6, 8.418181818181818)","(41.0, 70.0, 66.19047619047619)","(3.2, 3.9, 3.8666666666666667)","(31.0, 46.0, 44.90909090909091)","(1.6, 1.91, 1.908)"
08-01-2023 12:40:40.813517,"(13.0, 23.0, 21.705882352941178)","(91.0, 210.0, 183.75)","(51.0, 100.0, 94.72972972972973)","(7.0, 8.6, 8.494117647058824)","(41.0, 70.0, 66.19047619047619)","(3.2, 3.9, 3.861702127659574)","(31.0, 46.0, 44.0)","(1.6, 1.91, 1.9039130434782607)"
08-01-2023 12:40:41.925169,"(13.0, 23.0, 21.705882352941178)","(91.0, 200.0, 176.0)","(51.0, 100.0, 95.0)","(7.0, 8.6, 8.494117647058824)","(41.0, 70.0, 66.19047619047619)","(3.2, 3.9, 3.8584905660377355)","(31.0, 46.0, 44.0)","(1.6, 1.92, 1.9089999999999998)"
08-01-2023 12:40:43.023913,"(13.0, 23.0, 21.75)","(91.0, 200.0, 172.72727272727272)","(51.0, 100.0, 95.0)","(7.0, 8.6, 8.494117647058824)","(41.0, 70.0, 66.19047619047619)","(3.2, 3.9, 3.8720930232558137)","(31.0, 46.0, 44.90909090909091)","(1.6, 1.91, 1.9089999999999998)"
08-01-2023 12:40:44.193636,"(13.0, 23.0, 21.705882352941178)","(91.0, 200.0, 180.0)","(51.0, 100.0, 95.0)","(7.0, 8.6, 8.47027027027027)","(41.0, 70.0, 66.19047619047619)","(3.2, 3.9, 3.875)","(31.0, 46.0, 44.0)","(1.6, 1.91, 1.9089999999999998)"
08-01-2023 12:40:45.337318,"(13.0, 23.0, 21.705882352941178)","(91.0, 200.0, 172.72727272727272)","(51.0, 100.0, 95.0)","(7.0, 8.6, 8.48)","(41.0, 70.0, 66.36363636363636)","(3.2, 3.9, 3.885576923076923)","(31.0, 46.0, 43.333333333333336)","(1.6, 1.91, 1.8842458100558659)"
08-01-2023 12:40:46.481303,"(13.0, 23.0, 22.333333333333332)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.13513513513513)","(7.0, 8.6, 8.591666666666667)","(41.0, 70.0, 67.5)","(3.2, 3.9, 3.8856164383561644)","(31.0, 46.0, 43.333333333333336)","(1.6, 1.9, 1.8836585365853658)"
08-01-2023 12:40:47.652717,"(13.0, 23.0, 22.416666666666668)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.13513513513513)","(7.0, 8.6, 8.593103448275862)","(41.0, 70.0, 67.5)","(3.2, 3.95, 3.895977011494253)","(31.0, 46.0, 43.333333333333336)","(1.6, 1.89, 1.8836585365853658)"
08-01-2023 12:40:48.752835,"(13.0, 23.0, 22.416666666666668)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.13513513513513)","(7.0, 8.6, 8.134615384615385)","(41.0, 70.0, 67.5)","(3.2, 3.95, 3.925)","(31.0, 46.0, 45.55555555555556)","(1.6, 1.89, 1.8861702127659574)"
08-01-2023 12:40:49.897645,"(13.0, 23.0, 22.5)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.71428571428571)","(7.0, 8.4, 8.134615384615385)","(41.0, 70.0, 67.5)","(3.2, 3.95, 3.925)","(31.0, 46.0, 45.55555555555556)","(1.6, 1.89, 1.8861702127659574)"
08-01-2023 12:40:50.958991,"(13.0, 23.0, 22.5)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.71428571428571)","(7.0, 8.4, 8.134615384615385)","(41.0, 70.0, 67.5)","(3.2, 3.95, 3.925)","(31.0, 46.0, 45.55555555555556)","(1.6, 1.89, 1.8849295774647887)"
08-01-2023 12:40:51.982097,"(13.0, 23.0, 22.5)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.0)","(7.0, 8.2, 8.129999999999999)","(41.0, 70.0, 67.5)","(3.2, 4.0, 3.952830188679245)","(31.0, 46.0, 45.55555555555556)","(1.6, 1.89, 1.8849295774647887)"
08-01-2023 12:40:53.058801,"(13.0, 23.0, 22.5)","(91.0, 200.0, 158.33333333333334)","(51.0, 100.0, 95.0)","(7.0, 8.2, 8.129999999999999)","(41.0, 70.0, 67.5)","(3.2, 4.0, 3.966666666666667)","(31.0, 48.0, 44.285714285714285)","(1.6, 1.89, 1.8848571428571428)"
08-01-2023 12:40:54.163373,"(13.0, 23.0, 22.647058823529413)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.8)","(7.0, 8.2, 7.978947368421053)","(41.0, 70.0, 67.5)","(3.2, 4.0, 4.004444444444444)","(31.0, 48.0, 42.42857142857143)","(1.6, 1.89, 1.878)"
08-01-2023 12:40:55.287538,"(14.0, 23.0, 22.647058823529413)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 95.51724137931035)","(7.0, 8.0, 7.966666666666667)","(41.0, 70.0, 67.5)","(3.2, 4.1, 4.038)","(31.0, 48.0, 42.42857142857143)","(1.6, 1.88, 1.8776923076923075)"
08-01-2023 12:40:56.382084,"(14.0, 23.0, 22.647058823529413)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.8)","(7.0, 8.0, 7.993548387096774)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.034042553191489)","(31.0, 48.0, 44.0)","(1.6, 1.88, 1.8723809523809525)"
08-01-2023 12:40:57.450570,"(14.0, 23.0, 22.785714285714285)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.8)","(7.0, 8.2, 7.975609756097561)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.042222222222222)","(31.0, 46.0, 44.0)","(1.6, 1.88, 1.8697297297297297)"
08-01-2023 12:40:58.488208,"(14.0, 23.0, 22.428571428571427)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.61538461538461)","(7.0, 8.2, 7.975609756097561)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.042222222222222)","(31.0, 46.0, 44.0)","(1.6, 1.88, 1.8697297297297297)"
08-01-2023 12:40:59.546980,"(14.0, 23.0, 22.666666666666668)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.61538461538461)","(7.0, 8.2, 7.975609756097561)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.042222222222222)","(31.0, 46.0, 44.0)","(1.6, 1.88, 1.8697297297297297)"
08-01-2023 12:41:00.639667,"(14.0, 23.0, 22.571428571428573)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 96.66666666666667)","(7.0, 8.2, 8.023076923076923)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.07191011235955)","(31.0, 46.0, 44.666666666666664)","(1.6, 1.87, 1.857777777777778)"
08-01-2023 12:41:01.819542,"(14.0, 23.0, 22.428571428571427)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 97.0)","(7.0, 8.2, 8.0375)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.08695652173913)","(31.0, 46.0, 44.666666666666664)","(1.6, 1.86, 1.854)"
08-01-2023 12:41:03.027525,"(14.0, 23.0, 22.75)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 97.22222222222223)","(7.0, 8.2, 7.88421052631579)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.1, 4.088188976377952)","(31.0, 46.0, 44.0)","(1.6, 1.86, 1.8495000000000001)"
08-01-2023 12:41:04.203196,"(14.0, 25.0, 24.76)","(91.0, 200.0, 166.66666666666666)","(51.0, 100.0, 94.44444444444444)","(7.0, 8.0, 8.0)","(41.0, 70.0, 68.0952380952381)","(3.2, 4.2, 4.092307692307692)","(31.0, 46.0, 44.0)","(1.6, 1.86, 1.8476315789473685)"
