,Steel Hawk,Uninhabited Man,Grannys Poor,Marcia Hook,My Blaze,Buddys Mate
10-01-2023 18:46:20.403128,"(16.0, 24.0, 19.833333333333332)","(6.0, 9.0, 8.333333333333334)","(6.0, 9.2, 8.496296296296295)","(2.9, 3.9, 3.7026315789473685)","(6.5, 8.4, 8.142857142857142)","(2.6, 3.1, 3.0406060606060605)"
10-01-2023 18:46:21.357974,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.0, 8.636363636363637)","(6.0, 9.2, 8.496296296296295)","(2.9, 3.9, 3.7026315789473685)","(6.5, 8.4, 8.142857142857142)","(2.6, 3.1, 3.04)"
10-01-2023 18:46:22.370344,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.0, 8.75)","(6.0, 9.0, 8.692307692307692)","(2.9, 3.9, 3.763095238095238)","(6.5, 8.4, 8.142857142857142)","(2.6, 3.05, 3.041176470588235)"
10-01-2023 18:46:23.267149,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.929032258064515)","(6.0, 9.0, 8.6)","(2.9, 3.9, 3.775)","(6.5, 8.4, 8.04)","(2.6, 3.05, 3.041176470588235)"
10-01-2023 18:46:24.187329,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.563636363636363)","(6.0, 9.0, 8.6)","(2.9, 3.9, 3.775)","(6.5, 8.4, 7.914285714285714)","(2.6, 3.05, 3.0862745098039217)"
10-01-2023 18:46:25.112911,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.733333333333333)","(6.0, 9.0, 8.6)","(2.9, 3.9, 3.775)","(6.5, 8.2, 7.914285714285714)","(2.6, 3.1, 3.033333333333333)"
10-01-2023 18:46:26.020214,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.733333333333333)","(6.0, 9.0, 8.6)","(2.9, 3.9, 3.775)","(6.5, 8.2, 7.914285714285714)","(2.6, 3.1, 3.053846153846154)"
10-01-2023 18:46:26.952060,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.733333333333333)","(6.0, 9.0, 8.876923076923077)","(2.9, 3.85, 3.8083333333333336)","(6.5, 8.2, 7.672)","(2.6, 3.1, 3.0364705882352943)"
10-01-2023 18:46:27.997857,"(15.0, 24.0, 19.58823529411765)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.39090909090909)","(2.9, 3.85, 3.816666666666667)","(6.5, 8.2, 7.685714285714285)","(2.6, 3.1, 3.1409090909090907)"
10-01-2023 18:46:29.029672,"(15.0, 24.0, 18.23076923076923)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.375)","(2.9, 3.85, 3.8071428571428574)","(6.5, 8.2, 7.738461538461538)","(2.6, 3.15, 3.1413793103448273)"
10-01-2023 18:46:29.993611,"(15.0, 23.0, 20.9375)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.375)","(2.9, 3.85, 3.8071428571428574)","(6.5, 8.2, 7.738461538461538)","(2.6, 3.15, 3.1827586206896554)"
10-01-2023 18:46:30.891632,"(15.0, 23.0, 20.0)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.375)","(2.9, 3.85, 3.8071428571428574)","(6.5, 8.2, 7.738461538461538)","(2.6, 3.2, 3.1827586206896554)"
10-01-2023 18:46:31.804665,"(15.0, 23.0, 21.5)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.375)","(2.9, 3.85, 3.8071428571428574)","(6.5, 8.2, 7.705882352941176)","(2.6, 3.2, 3.1763157894736844)"
10-01-2023 18:46:32.708556,"(15.0, 23.0, 22.0)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.85, 3.7833333333333337)","(6.5, 8.2, 7.705882352941176)","(2.6, 3.2, 3.1861111111111113)"
10-01-2023 18:46:33.632231,"(15.0, 23.0, 22.0)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.48)","(2.9, 3.85, 3.7833333333333337)","(6.5, 8.2, 7.779999999999999)","(2.6, 3.2, 3.1861111111111113)"
10-01-2023 18:46:34.571597,"(15.0, 23.0, 20.8125)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.85, 3.8071428571428574)","(6.5, 8.2, 7.779999999999999)","(2.6, 3.2, 3.1861111111111113)"
10-01-2023 18:46:35.555506,"(15.0, 23.0, 20.8125)","(6.0, 9.2, 8.733333333333333)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.85, 3.8372340425531917)","(6.5, 8.2, 7.779999999999999)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:36.596638,"(15.0, 23.0, 20.8125)","(6.0, 9.2, 8.621052631578946)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.85, 3.838235294117647)","(6.5, 8.2, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:37.501575,"(15.0, 23.0, 20.8125)","(6.0, 9.0, 8.692307692307692)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.85, 3.838235294117647)","(6.5, 8.2, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:38.431537,"(15.0, 23.0, 21.88888888888889)","(6.0, 9.0, 8.692307692307692)","(6.0, 8.8, 8.490909090909092)","(2.9, 3.9, 3.867857142857143)","(6.5, 8.0, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:39.340525,"(15.0, 23.0, 21.88888888888889)","(6.0, 9.0, 8.692307692307692)","(6.0, 8.8, 8.645454545454545)","(2.9, 3.9, 3.8566666666666665)","(6.5, 8.0, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:40.291940,"(15.0, 23.0, 21.88888888888889)","(6.0, 9.0, 8.692307692307692)","(6.0, 8.8, 8.6625)","(2.9, 3.9, 3.8740740740740742)","(6.5, 8.0, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:41.263120,"(15.0, 23.0, 21.88888888888889)","(6.0, 9.0, 8.536842105263158)","(6.0, 8.8, 8.6625)","(2.9, 3.9, 3.8740740740740742)","(6.5, 8.0, 7.75)","(2.6, 3.2, 3.1767241379310347)"
10-01-2023 18:46:42.188017,"(15.0, 23.0, 22.285714285714285)","(6.0, 9.0, 8.536842105263158)","(6.0, 9.2, 9.096296296296297)","(2.9, 3.9, 3.8740740740740742)","(6.5, 8.0, 7.938461538461539)","(2.6, 3.2, 3.124285714285714)"
10-01-2023 18:46:43.143673,"(15.0, 23.0, 22.285714285714285)","(6.0, 9.0, 8.571428571428571)","(6.0, 9.2, 9.152)","(2.9, 3.85, 3.8684210526315788)","(6.5, 8.4, 7.768421052631579)","(2.6, 3.15, 3.1222222222222222)"
10-01-2023 18:46:44.199303,"(15.0, 23.0, 22.40740740740741)","(6.0, 8.8, 8.64)","(6.0, 10.5, 10.44848484848485)","(2.9, 3.9, 3.857377049180328)","(6.5, 8.4, 7.9)","(2.6, 3.15, 3.1149999999999998)"
10-01-2023 18:46:45.342775,"(15.0, 23.0, 22.40740740740741)","(6.0, 8.8, 8.533333333333333)","(6.0, 10.0, 9.7)","(2.9, 3.9, 3.8320000000000003)","(6.5, 8.4, 7.9)","(2.6, 3.15, 3.1149999999999998)"
10-01-2023 18:46:46.374198,"(16.0, 23.0, 22.40740740740741)","(6.0, 8.8, 8.533333333333333)","(6.5, 10.0, 9.7)","(2.9, 3.85, 3.8320000000000003)","(7.0, 8.4, 7.9)","(2.6, 3.15, 3.1149999999999998)"
10-01-2023 18:46:47.349015,"(16.0, 23.0, 17.8)","(6.0, 8.8, 8.457142857142857)","(6.5, 10.0, 9.666666666666666)","(2.9, 3.85, 3.8320000000000003)","(7.0, 8.4, 7.9)","(2.6, 3.15, 3.1149999999999998)"
10-01-2023 18:46:48.356224,"(16.0, 22.0, 20.333333333333332)","(6.0, 8.6, 8.48)","(6.5, 10.0, 9.75)","(2.9, 3.85, 3.8243902439024393)","(7.0, 8.4, 7.9)","(2.6, 3.15, 3.124285714285714)"
10-01-2023 18:46:49.444067,"(15.0, 22.0, 19.0)","(6.0, 8.6, 8.461538461538462)","(6.5, 10.0, 9.76)","(3.0, 3.85, 3.8243902439024393)","(7.0, 8.4, 8.177777777777777)","(2.6, 3.15, 3.1314814814814813)"
10-01-2023 18:46:50.581186,"(15.0, 22.0, 19.0)","(6.0, 8.6, 8.461538461538462)","(6.5, 10.5, 9.675)","(3.0, 3.85, 3.8133333333333335)","(7.0, 8.4, 8.177777777777777)","(2.6, 3.15, 3.109459459459459)"
10-01-2023 18:46:51.528325,"(15.0, 22.0, 19.0)","(6.0, 8.6, 8.413793103448276)","(6.5, 10.5, 9.675)","(3.0, 3.85, 3.8342105263157897)","(7.0, 8.4, 8.177777777777777)","(2.6, 3.15, 3.1083333333333334)"
10-01-2023 18:46:52.496800,"(15.0, 22.0, 19.0)","(6.0, 8.6, 8.413793103448276)","(6.5, 10.5, 9.675)","(3.0, 3.85, 3.8342105263157897)","(7.0, 8.4, 8.1)","(2.6, 3.15, 3.1083333333333334)"
10-01-2023 18:46:53.484035,"(15.0, 22.0, 19.0)","(6.0, 8.6, 8.413793103448276)","(6.5, 10.5, 10.2)","(3.0, 3.85, 3.8342105263157897)","(7.0, 8.4, 7.95)","(2.6, 3.15, 3.1083333333333334)"
10-01-2023 18:46:54.361149,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 10.5, 10.2)","(3.0, 3.85, 3.8342105263157897)","(7.0, 8.4, 8.025)","(2.6, 3.15, 3.1083333333333334)"
10-01-2023 18:46:55.230937,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 10.5, 10.2)","(3.0, 3.85, 3.8342105263157897)","(7.0, 8.4, 7.854545454545455)","(2.6, 3.15, 3.095833333333333)"
10-01-2023 18:46:56.233804,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 10.5, 10.2)","(3.0, 3.85, 3.821875)","(7.0, 8.4, 7.816666666666667)","(2.6, 3.1, 3.095833333333333)"
10-01-2023 18:46:57.201237,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 10.5, 10.17)","(3.0, 3.85, 3.8245283018867924)","(7.0, 8.4, 7.466666666666667)","(2.6, 3.1, 3.095833333333333)"
10-01-2023 18:46:58.185138,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 10.5, 10.35)","(3.0, 3.85, 3.8245283018867924)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.095833333333333)"
10-01-2023 18:46:59.127747,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 11.0, 10.7)","(3.0, 3.85, 3.826923076923077)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.092857142857143)"
10-01-2023 18:47:00.049083,"(15.0, 22.0, 19.0)","(6.0, 8.4, 8.347826086956522)","(6.5, 11.0, 10.61111111111111)","(3.0, 3.85, 3.826923076923077)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.092857142857143)"
10-01-2023 18:47:01.027906,"(15.0, 22.0, 18.818181818181817)","(6.0, 8.4, 8.347826086956522)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.826923076923077)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.092857142857143)"
10-01-2023 18:47:01.900046,"(15.0, 22.0, 19.433333333333334)","(6.0, 8.4, 8.347826086956522)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.826923076923077)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.073076923076923)"
10-01-2023 18:47:02.800483,"(15.0, 22.0, 17.625)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.826923076923077)","(7.0, 7.6, 7.381818181818182)","(2.6, 3.1, 3.0444444444444443)"
10-01-2023 18:47:03.746190,"(15.0, 22.0, 19.307692307692307)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.8404255319148937)","(7.0, 7.6, 7.279999999999999)","(2.6, 3.1, 3.041176470588235)"
10-01-2023 18:47:04.742113,"(15.0, 20.0, 18.333333333333332)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.7964285714285717)","(7.0, 7.6, 7.247058823529412)","(2.6, 3.05, 3.092857142857143)"
10-01-2023 18:47:05.652576,"(15.0, 20.0, 17.857142857142858)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.8125)","(3.0, 3.85, 3.7964285714285717)","(7.0, 7.6, 7.247058823529412)","(2.6, 3.1, 3.078)"
10-01-2023 18:47:06.509468,"(15.0, 20.0, 18.333333333333332)","(6.0, 8.4, 8.35)","(6.5, 12.0, 11.625)","(3.0, 3.8, 3.79)","(7.0, 7.6, 7.247058823529412)","(2.6, 3.15, 3.1026315789473684)"
10-01-2023 18:47:07.460199,"(15.0, 20.0, 18.333333333333332)","(6.0, 8.4, 8.35)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.79)","(7.0, 7.6, 7.247058823529412)","(2.6, 3.15, 3.0749999999999997)"
10-01-2023 18:47:08.359818,"(15.0, 19.5, 19.0)","(6.0, 8.4, 8.311111111111112)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.79)","(7.0, 7.6, 7.27)","(2.6, 3.15, 3.1125)"
10-01-2023 18:47:09.299154,"(15.0, 19.5, 19.0)","(6.0, 8.4, 8.311111111111112)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.7857142857142856)","(7.0, 7.6, 7.4399999999999995)","(2.6, 3.15, 3.103846153846154)"
10-01-2023 18:47:10.261962,"(15.0, 19.5, 19.0)","(6.0, 8.4, 8.311111111111112)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.7857142857142856)","(7.0, 7.6, 7.4399999999999995)","(2.6, 3.15, 3.103333333333333)"
10-01-2023 18:47:11.151921,"(15.0, 18.0, 17.285714285714285)","(6.0, 8.4, 8.311111111111112)","(7.0, 12.0, 11.3)","(3.0, 3.8, 3.7884615384615383)","(7.0, 7.6, 7.546666666666666)","(2.6, 3.15, 3.113157894736842)"
10-01-2023 18:47:12.123574,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.4, 8.35)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.7676470588235293)","(7.0, 7.6, 7.546666666666666)","(2.6, 3.15, 3.113157894736842)"
10-01-2023 18:47:13.067132,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.4, 8.35)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.85, 3.7409090909090907)","(7.0, 7.6, 7.546666666666666)","(2.6, 3.15, 3.113157894736842)"
10-01-2023 18:47:13.976968,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.4, 8.35)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.85, 3.723684210526316)","(7.0, 7.6, 7.546666666666666)","(2.6, 3.15, 3.0999999999999996)"
10-01-2023 18:47:14.849691,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.333333333333332)","(7.0, 12.0, 11.391304347826086)","(3.0, 3.8, 3.78125)","(7.0, 7.6, 7.2625)","(2.6, 3.15, 3.0999999999999996)"
10-01-2023 18:47:15.767748,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.428571428571429)","(7.0, 12.0, 11.3)","(3.0, 3.8, 3.78125)","(7.0, 7.6, 7.24)","(2.6, 3.15, 3.0916666666666663)"
10-01-2023 18:47:16.662390,"(15.0, 18.0, 17.210526315789473)","(6.0, 8.6, 8.333333333333332)","(7.0, 12.0, 11.3)","(3.0, 3.8, 3.78125)","(7.0, 7.6, 7.24)","(2.6, 3.15, 3.0916666666666663)"
10-01-2023 18:47:17.647063,"(15.0, 18.0, 17.210526315789473)","(6.0, 8.6, 8.333333333333332)","(7.0, 12.0, 11.3)","(3.0, 3.8, 3.7884615384615383)","(7.0, 7.6, 7.225)","(2.6, 3.15, 3.0916666666666663)"
10-01-2023 18:47:18.586387,"(15.0, 18.0, 17.210526315789473)","(6.0, 8.6, 8.333333333333332)","(7.0, 12.0, 11.3)","(3.0, 3.8, 3.7884615384615383)","(7.0, 7.6, 7.327272727272727)","(2.6, 3.15, 3.1125)"
10-01-2023 18:47:19.477166,"(15.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.333333333333332)","(7.0, 11.5, 10.233333333333333)","(3.0, 3.8, 3.78)","(7.0, 7.6, 7.514285714285714)","(2.6, 3.15, 3.04)"
10-01-2023 18:47:20.375393,"(15.0, 18.0, 17.4)","(6.0, 8.8, 8.542857142857143)","(7.0, 10.5, 10.1)","(3.0, 3.8, 3.78)","(7.0, 7.6, 7.371428571428572)","(2.6, 3.05, 3.088235294117647)"
10-01-2023 18:47:21.319880,"(15.0, 18.0, 17.4)","(6.0, 8.8, 8.48235294117647)","(7.0, 10.5, 9.9)","(3.0, 3.85, 3.7886363636363636)","(7.0, 7.8, 7.466666666666667)","(2.6, 3.15, 3.0833333333333335)"
10-01-2023 18:47:22.201619,"(15.0, 18.0, 17.4)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.0)","(3.0, 3.85, 3.7886363636363636)","(7.0, 7.8, 7.466666666666667)","(2.6, 3.1, 3.0833333333333335)"
10-01-2023 18:47:23.075949,"(15.0, 18.0, 17.4)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.0)","(3.0, 3.85, 3.7886363636363636)","(7.0, 7.8, 7.466666666666667)","(2.6, 3.1, 3.0833333333333335)"
10-01-2023 18:47:23.966743,"(15.0, 18.0, 17.4)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.5)","(3.0, 3.85, 3.8026315789473686)","(7.0, 7.8, 7.466666666666667)","(2.6, 3.05, 3.0416666666666665)"
10-01-2023 18:47:24.842157,"(15.0, 18.0, 17.533333333333335)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.85, 3.8026315789473686)","(7.0, 7.8, 7.6)","(2.6, 3.05, 3.0357142857142856)"
10-01-2023 18:47:25.781038,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.85, 3.78125)","(7.0, 7.8, 7.628571428571428)","(2.6, 3.05, 3.0414285714285714)"
10-01-2023 18:47:26.691524,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.9, 3.8083333333333336)","(7.0, 7.8, 7.628571428571428)","(2.6, 3.05, 3.037142857142857)"
10-01-2023 18:47:27.666745,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.9, 3.83)","(7.0, 8.0, 7.616)","(2.6, 3.05, 3.02)"
10-01-2023 18:47:28.660266,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.9, 3.783333333333333)","(7.0, 8.0, 7.85)","(2.6, 3.05, 3.026)"
10-01-2023 18:47:29.604983,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.410526315789474)","(3.0, 3.9, 3.783333333333333)","(7.0, 8.0, 7.76)","(2.6, 3.05, 3.022307692307692)"
10-01-2023 18:47:30.524561,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.314285714285715)","(3.0, 3.9, 3.774)","(7.0, 8.0, 7.76)","(2.6, 3.05, 3.022307692307692)"
10-01-2023 18:47:31.447764,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.48235294117647)","(7.0, 11.0, 10.314285714285715)","(3.0, 3.9, 3.774)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.022307692307692)"
10-01-2023 18:47:32.450978,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.452631578947368)","(7.0, 11.0, 10.314285714285715)","(3.0, 3.9, 3.7588235294117647)","(7.0, 8.0, 7.815384615384615)","(2.5, 3.05, 3.096774193548387)"
10-01-2023 18:47:33.403307,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.36)","(7.0, 11.0, 10.314285714285715)","(3.0, 3.9, 3.761111111111111)","(7.0, 8.0, 7.815384615384615)","(2.5, 3.1, 3.145483870967742)"
10-01-2023 18:47:34.385035,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.8, 8.292307692307691)","(7.0, 11.0, 10.513043478260869)","(3.0, 3.85, 3.7750000000000004)","(7.0, 8.0, 7.815384615384615)","(2.5, 3.15, 3.1425)"
10-01-2023 18:47:35.278792,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.266666666666666)","(7.0, 11.0, 10.513043478260869)","(3.0, 3.85, 3.7750000000000004)","(7.0, 8.0, 7.815384615384615)","(2.5, 3.15, 3.143037974683544)"
10-01-2023 18:47:36.160925,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.266666666666666)","(7.0, 10.5, 9.825)","(3.0, 3.85, 3.7750000000000004)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.141304347826087)"
10-01-2023 18:47:37.113772,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 9.825)","(3.0, 3.85, 3.809090909090909)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.141304347826087)"
10-01-2023 18:47:38.027888,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 9.825)","(3.0, 3.85, 3.809090909090909)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.141304347826087)"
10-01-2023 18:47:38.890144,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 9.825)","(3.0, 3.85, 3.817857142857143)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.141304347826087)"
10-01-2023 18:47:39.855010,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 9.825)","(3.0, 3.85, 3.8466666666666667)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.141304347826087)"
10-01-2023 18:47:40.821656,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 10.05)","(3.0, 3.9, 3.8653846153846154)","(7.0, 8.0, 7.76)","(2.5, 3.15, 3.0149999999999997)"
10-01-2023 18:47:41.742241,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.239999999999998)","(7.0, 10.5, 10.05)","(3.0, 3.9, 3.8653846153846154)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.02)"
10-01-2023 18:47:42.741459,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.9, 3.9038461538461537)","(7.0, 8.0, 7.76)","(2.5, 3.1, 3.007142857142857)"
10-01-2023 18:47:43.644783,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.9038461538461537)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.007142857142857)"
10-01-2023 18:47:44.619283,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.884375)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.007142857142857)"
10-01-2023 18:47:45.571424,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.9038461538461537)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.007142857142857)"
10-01-2023 18:47:46.515742,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.9038461538461537)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.0033333333333334)"
10-01-2023 18:47:47.370861,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.905555555555556)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.0033333333333334)"
10-01-2023 18:47:48.310736,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 4.0, 3.875)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.022307692307692)"
10-01-2023 18:47:49.291870,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.8833333333333333)","(7.0, 8.0, 7.76)","(2.5, 3.05, 2.9939999999999998)"
10-01-2023 18:47:50.216892,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.05)","(3.0, 3.95, 3.8833333333333333)","(7.0, 8.0, 7.7272727272727275)","(2.5, 3.05, 3.0830508474576273)"
10-01-2023 18:47:51.146725,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.185)","(3.0, 3.95, 3.873809523809524)","(7.0, 8.0, 7.76)","(2.5, 3.1, 3.0142857142857142)"
10-01-2023 18:47:52.073116,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.14)","(3.0, 3.95, 3.854)","(7.0, 8.0, 7.76)","(2.5, 3.05, 3.0275)"
10-01-2023 18:47:52.954749,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.14)","(3.0, 3.95, 3.868181818181818)","(7.0, 8.0, 7.914285714285715)","(2.5, 3.05, 3.003548387096774)"
10-01-2023 18:47:53.892396,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.226666666666667)","(7.0, 10.5, 10.14)","(3.0, 3.95, 3.868181818181818)","(7.0, 8.0, 7.969230769230769)","(2.5, 3.05, 2.989130434782609)"
10-01-2023 18:47:54.785708,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.376)","(7.0, 10.5, 10.00909090909091)","(3.0, 3.95, 3.8026315789473686)","(7.0, 8.4, 7.88235294117647)","(2.5, 3.05, 2.989130434782609)"
10-01-2023 18:47:55.677362,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.376)","(7.0, 10.5, 10.00909090909091)","(3.0, 3.95, 3.8026315789473686)","(7.0, 8.4, 7.936842105263158)","(2.5, 3.05, 2.996153846153846)"
10-01-2023 18:47:56.698009,"(15.0, 18.0, 17.615384615384617)","(6.0, 8.6, 8.356521739130434)","(7.0, 11.5, 10.45)","(3.0, 3.9, 3.8035714285714284)","(7.0, 8.4, 7.936842105263158)","(2.5, 3.05, 2.989130434782609)"
10-01-2023 18:47:57.674425,"(15.0, 18.0, 17.25)","(6.0, 8.6, 8.356521739130434)","(7.0, 11.0, 10.085714285714285)","(3.0, 3.9, 3.8035714285714284)","(7.0, 8.4, 7.936842105263158)","(2.5, 3.05, 2.9877777777777776)"
10-01-2023 18:47:58.634753,"(15.0, 18.0, 17.464285714285715)","(6.0, 8.6, 8.356521739130434)","(7.0, 11.0, 10.02608695652174)","(3.0, 3.9, 3.8333333333333335)","(7.0, 8.4, 8.057142857142857)","(2.5, 3.05, 2.9877777777777776)"
