,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:25:20.670422,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:21.855529,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:23.065659,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:24.263030,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:25.393142,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:26.621891,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:27.849888,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:29.288445,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:30.725432,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:32.020809,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:33.377224,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:34.679476,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:35.894853,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:37.033306,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:38.258662,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:39.470040,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:40.688558,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:42.123096,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:43.408550,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:44.665370,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:45.895869,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:47.122004,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:48.424206,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:49.755705,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:51.154380,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:52.508128,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:53.781510,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:55.006354,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:56.391486,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:57.623220,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:25:58.939879,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:00.216307,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:01.513428,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:02.762413,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:04.077456,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:05.334665,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:06.585544,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:07.885198,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:09.178439,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:10.452758,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:11.733918,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:12.949111,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:14.165868,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:15.399983,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:16.680111,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:17.956978,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:19.282516,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:20.609202,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:21.903779,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:23.156291,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:24.373055,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:25.542270,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:26.752977,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:28.020183,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:29.275679,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:30.568935,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:31.871924,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:33.078109,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:34.311794,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:35.574261,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:36.787785,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:38.224181,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:39.557817,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:40.807283,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:42.078867,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:43.434993,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:44.710375,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:45.978232,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:47.304564,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:48.639447,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:49.878634,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:51.092047,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:52.329012,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:53.532011,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:54.787524,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:56.073159,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:57.349692,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:58.664093,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:26:59.924018,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:01.179824,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
