,Bedford Estate,Never Dance,Skinny Dip,Attrition,Brazen Kingdom,Cryptic Clue,Hurricane Ketut,Memphis Shadow,Mirroring,Think Rock,Normandy Belle
11-01-2023 15:12:29.228531,"(17.0, 21.0, 20.244444444444444)","(51.0, 150.0, 133.5)","(19.0, 25.0, 24.681159420289855)","(3.1, 3.5, 3.5195786864931846)","(3.3, 3.6, 3.5770502645502646)","(31.0, 38.0, 35.067796610169495)","(10.0, 12.0, 11.728682170542635)","(11.0, 13.0, 12.519108280254777)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.752380952380953)"
11-01-2023 15:12:30.923478,"(17.0, 21.0, 20.229885057471265)","(51.0, 110.0, 105.0)","(19.0, 26.0, 25.5)","(3.1, 3.55, 3.527943760984183)","(3.3, 3.6, 3.5801282051282053)","(31.0, 36.0, 34.95172413793104)","(10.0, 12.0, 11.706855791962175)","(11.0, 13.0, 12.54109589041096)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.745928338762216)"
11-01-2023 15:12:32.316550,"(17.0, 21.0, 20.229885057471265)","(51.0, 110.0, 105.43478260869566)","(19.0, 26.0, 25.4390243902439)","(3.1, 3.55, 3.526951331496786)","(3.3, 3.6, 3.581875)","(31.0, 36.0, 34.95172413793104)","(10.0, 12.0, 11.706855791962175)","(11.0, 13.0, 12.503401360544217)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.720430107526882)"
11-01-2023 15:12:33.692407,"(17.0, 21.0, 20.104895104895103)","(51.0, 110.0, 105.43478260869566)","(19.0, 27.0, 25.782608695652172)","(3.1, 3.55, 3.5282974742750235)","(3.3, 3.6, 3.541387559808612)","(31.0, 36.0, 34.627450980392155)","(10.0, 12.0, 11.691048034934498)","(11.0, 13.0, 12.604651162790697)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.720430107526882)"
11-01-2023 15:12:34.974660,"(17.0, 21.0, 20.30054644808743)","(51.0, 110.0, 105.43478260869566)","(19.0, 27.0, 25.782608695652172)","(3.1, 3.55, 3.5282974742750235)","(3.3, 3.55, 3.541387559808612)","(31.0, 36.0, 34.627450980392155)","(10.0, 12.0, 11.710467706013363)","(11.0, 13.0, 12.609756097560975)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.714285714285714)"
11-01-2023 15:12:36.364674,"(17.0, 21.0, 20.381642512077295)","(51.0, 110.0, 105.43478260869566)","(19.0, 27.0, 26.4375)","(3.1, 3.55, 3.530009319664492)","(3.3, 3.55, 3.4953683035714285)","(31.0, 36.0, 35.05084745762712)","(10.0, 12.0, 11.715261958997722)","(11.0, 13.0, 12.666666666666666)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.5678391959799)","(10.0, 12.0, 11.732876712328768)"
11-01-2023 15:12:37.747047,"(17.0, 21.0, 20.381642512077295)","(51.0, 110.0, 103.63636363636364)","(19.0, 27.0, 26.733333333333334)","(3.1, 3.55, 3.530009319664492)","(3.3, 3.55, 3.4953683035714285)","(31.0, 36.0, 35.05084745762712)","(10.0, 12.0, 11.70997679814385)","(11.0, 13.0, 12.793548387096774)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.732876712328768)"
11-01-2023 15:12:39.156319,"(17.0, 21.0, 20.381642512077295)","(51.0, 110.0, 101.81818181818181)","(19.0, 27.0, 26.071428571428573)","(3.1, 3.55, 3.523249027237354)","(3.3, 3.5, 3.4978002378121285)","(31.0, 36.0, 35.05084745762712)","(10.0, 12.0, 11.703791469194313)","(11.0, 13.0, 12.793548387096774)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.731958762886597)"
11-01-2023 15:12:40.651895,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 102.77777777777777)","(19.0, 27.0, 26.38095238095238)","(3.1, 3.55, 3.5268724696356273)","(3.3, 3.5, 3.4978002378121285)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.703791469194313)","(11.0, 13.0, 12.793548387096774)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.731958762886597)"
11-01-2023 15:12:41.991220,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 100.71428571428571)","(19.0, 27.0, 26.535714285714285)","(3.1, 3.55, 3.526696606786427)","(3.3, 3.5, 3.4978002378121285)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.703791469194313)","(11.0, 13.0, 12.85)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.731958762886597)"
11-01-2023 15:12:43.360353,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 101.0)","(19.0, 27.0, 26.535714285714285)","(3.1, 3.55, 3.525)","(3.3, 3.5, 3.48610183639399)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.703791469194313)","(11.0, 13.0, 12.822695035460994)","(26.0, 42.0, 40.69230769230769)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.731958762886597)"
11-01-2023 15:12:44.727896,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 100.71428571428571)","(19.0, 27.0, 26.714285714285715)","(3.1, 3.55, 3.534919571045576)","(3.3, 3.5, 3.460104166666667)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.692874692874692)","(11.0, 13.0, 13.105633802816902)","(31.0, 42.0, 40.5531914893617)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.72791519434629)"
11-01-2023 15:12:46.063581,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 101.0)","(19.0, 27.0, 26.714285714285715)","(3.1, 3.55, 3.5288705583756346)","(3.2, 3.5, 3.46031914893617)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.692874692874692)","(11.0, 13.5, 13.1328125)","(31.0, 42.0, 40.5531914893617)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.72791519434629)"
11-01-2023 15:12:47.403719,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 101.0)","(19.0, 27.0, 26.714285714285715)","(3.1, 3.55, 3.5294950738916255)","(3.2, 3.5, 3.4648535564853558)","(31.0, 36.0, 35.03333333333333)","(10.0, 12.0, 11.692874692874692)","(11.0, 13.5, 13.076576576576576)","(31.0, 42.0, 40.5531914893617)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.695652173913043)"
11-01-2023 15:12:48.776253,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 100.71428571428571)","(20.0, 27.0, 26.714285714285715)","(3.1, 3.55, 3.5289772727272726)","(3.2, 3.5, 3.462024456521739)","(31.0, 36.0, 34.73809523809524)","(10.0, 12.0, 11.706266318537859)","(11.0, 13.5, 13.076576576576576)","(31.0, 42.0, 40.5531914893617)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.695652173913043)"
11-01-2023 15:12:50.202620,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 101.0)","(20.0, 27.0, 27.318181818181817)","(3.1, 3.55, 3.5341165413533835)","(3.2, 3.5, 3.445067567567568)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.706266318537859)","(11.0, 13.5, 13.076576576576576)","(31.0, 42.0, 39.791044776119406)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.695652173913043)"
11-01-2023 15:12:51.551305,"(17.0, 21.0, 20.399061032863848)","(51.0, 110.0, 101.0)","(20.0, 28.0, 27.53846153846154)","(3.1, 3.55, 3.5253846153846156)","(3.2, 3.45, 3.4394607843137255)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.706266318537859)","(11.0, 13.5, 13.117886178861788)","(31.0, 42.0, 39.791044776119406)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.707112970711297)"
11-01-2023 15:12:52.900174,"(17.0, 21.0, 20.271565495207668)","(51.0, 110.0, 101.0)","(20.0, 28.0, 26.347826086956523)","(3.1, 3.6, 3.550438169425511)","(3.2, 3.45, 3.439220462850183)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.706266318537859)","(11.0, 13.5, 12.978813559322035)","(31.0, 42.0, 39.73134328358209)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.756830601092895)"
11-01-2023 15:12:54.246991,"(17.0, 21.0, 20.272435897435898)","(51.0, 110.0, 101.0)","(20.0, 27.0, 26.347826086956523)","(3.1, 3.6, 3.550438169425511)","(3.2, 3.45, 3.4445043103448274)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.706266318537859)","(11.0, 13.0, 13.02450980392157)","(31.0, 42.0, 39.705882352941174)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.792056074766355)"
11-01-2023 15:12:55.576660,"(17.0, 21.0, 20.272435897435898)","(51.0, 110.0, 101.0)","(20.0, 27.0, 26.347826086956523)","(3.1, 3.6, 3.5483833718244804)","(3.2, 3.5, 3.4435897435897433)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.719444444444445)","(11.0, 13.5, 13.144970414201183)","(31.0, 40.0, 39.705882352941174)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.828947368421053)"
11-01-2023 15:12:56.984110,"(17.0, 21.0, 20.272435897435898)","(51.0, 110.0, 101.0)","(20.0, 27.0, 26.577464788732396)","(3.1, 3.55, 3.528406779661017)","(3.2, 3.5, 3.4537213740458017)","(31.0, 36.0, 34.775)","(10.0, 12.0, 11.724928366762178)","(11.0, 13.5, 13.119318181818182)","(31.0, 40.0, 39.75)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.83160621761658)"
11-01-2023 15:12:58.366094,"(17.0, 21.0, 20.270096463022508)","(51.0, 110.0, 104.70588235294117)","(20.0, 27.0, 26.577464788732396)","(3.1, 3.6, 3.538336713995943)","(3.2, 3.5, 3.4633817427385893)","(31.0, 36.0, 34.80898876404494)","(10.0, 12.0, 11.724928366762178)","(11.0, 13.5, 13.131868131868131)","(31.0, 40.0, 39.707317073170735)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.83160621761658)"
11-01-2023 15:12:59.655202,"(17.0, 21.0, 20.265372168284788)","(51.0, 110.0, 104.70588235294117)","(20.0, 27.0, 26.577464788732396)","(3.1, 3.55, 3.538336713995943)","(3.2, 3.5, 3.4633817427385893)","(31.0, 36.0, 34.80898876404494)","(10.0, 12.0, 11.724928366762178)","(11.0, 13.5, 13.127777777777778)","(31.0, 40.0, 39.707317073170735)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.83160621761658)"
11-01-2023 15:13:00.870480,"(17.0, 21.0, 20.200704225352112)","(51.0, 110.0, 105.71428571428571)","(20.0, 27.0, 26.577464788732396)","(3.1, 3.6, 3.5503261882572223)","(3.2, 3.5, 3.4717431192660553)","(31.0, 36.0, 34.80898876404494)","(10.0, 12.0, 11.724928366762178)","(11.0, 13.5, 13.127777777777778)","(31.0, 40.0, 39.707317073170735)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.83160621761658)"
11-01-2023 15:13:02.175100,"(17.0, 21.0, 20.17153284671533)","(51.0, 110.0, 107.09677419354838)","(20.0, 26.0, 25.833333333333332)","(3.1, 3.6, 3.5261772853185596)","(3.2, 3.5, 3.470302013422819)","(31.0, 36.0, 34.416666666666664)","(10.0, 12.5, 12.083333333333334)","(11.0, 13.5, 12.974178403755868)","(31.0, 40.0, 39.707317073170735)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.9)"
11-01-2023 15:13:03.557315,"(17.0, 21.0, 20.17153284671533)","(51.0, 110.0, 106.875)","(20.0, 26.0, 25.515151515151516)","(3.1, 3.6, 3.535520833333333)","(3.2, 3.5, 3.4887832699619774)","(31.0, 36.0, 33.73913043478261)","(10.0, 12.5, 12.135416666666666)","(11.0, 13.5, 12.974178403755868)","(31.0, 40.0, 39.46341463414634)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.842245989304812)"
11-01-2023 15:13:05.072482,"(17.0, 21.0, 20.200704225352112)","(61.0, 110.0, 106.875)","(20.0, 26.0, 25.666666666666668)","(3.1, 3.55, 3.5339861751152073)","(3.2, 3.5, 3.5110148514851485)","(31.0, 34.0, 33.73913043478261)","(10.0, 12.5, 12.222222222222221)","(11.0, 13.5, 12.875862068965517)","(31.0, 40.0, 39.63636363636363)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.854679802955665)"
11-01-2023 15:13:06.361076,"(17.0, 21.0, 20.225255972696246)","(61.0, 110.0, 106.875)","(20.0, 26.0, 25.696428571428573)","(3.1, 3.55, 3.5331096196868006)","(3.2, 3.55, 3.5252551020408163)","(31.0, 34.0, 34.70175438596491)","(10.0, 12.5, 12.222222222222221)","(11.0, 13.0, 12.758620689655173)","(31.0, 40.0, 39.333333333333336)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.837912087912088)"
11-01-2023 15:13:07.680826,"(17.0, 21.0, 20.225255972696246)","(61.0, 110.0, 106.875)","(20.0, 26.0, 25.696428571428573)","(3.1, 3.55, 3.532385120350109)","(3.2, 3.55, 3.5240881458966564)","(31.0, 36.0, 34.70175438596491)","(10.0, 12.5, 12.222222222222221)","(11.0, 13.0, 12.44)","(31.0, 40.0, 39.76)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.844736842105263)"
11-01-2023 15:13:09.095433,"(17.0, 21.0, 20.102766798418973)","(61.0, 110.0, 106.875)","(20.0, 26.0, 25.696428571428573)","(3.1, 3.55, 3.533183856502242)","(3.2, 3.55, 3.5254276827371696)","(31.0, 36.0, 34.255319148936174)","(10.0, 12.5, 12.23421052631579)","(11.0, 12.5, 12.44392523364486)","(31.0, 40.0, 39.57142857142857)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.844736842105263)"
11-01-2023 15:13:10.537882,"(17.0, 21.0, 20.102766798418973)","(61.0, 110.0, 115.0)","(20.0, 26.0, 25.696428571428573)","(3.1, 3.55, 3.532915717539863)","(3.2, 3.55, 3.5488031914893616)","(31.0, 36.0, 33.77777777777778)","(10.0, 12.5, 12.235294117647058)","(11.0, 12.5, 12.441176470588236)","(31.0, 40.0, 39.57142857142857)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.844736842105263)"
11-01-2023 15:13:12.013517,"(17.0, 21.0, 20.06584362139918)","(61.0, 120.0, 116.0)","(20.0, 26.0, 25.696428571428573)","(3.1, 3.55, 3.5279268292682926)","(3.2, 3.55, 3.5498049414824444)","(31.0, 34.0, 33.75)","(10.0, 12.5, 12.235294117647058)","(11.0, 12.5, 12.441176470588236)","(31.0, 40.0, 39.57142857142857)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.842245989304812)"
11-01-2023 15:13:13.453963,"(17.0, 21.0, 20.13425925925926)","(61.0, 120.0, 116.0)","(20.0, 26.0, 26.91346153846154)","(3.1, 3.55, 3.5135535307517083)","(3.2, 3.55, 3.540691489361702)","(31.0, 34.0, 33.458333333333336)","(10.0, 12.5, 12.235294117647058)","(11.0, 12.5, 12.694656488549619)","(31.0, 40.0, 39.57142857142857)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.842245989304812)"
11-01-2023 15:13:14.722645,"(17.0, 21.0, 20.13425925925926)","(61.0, 120.0, 116.0)","(20.0, 27.0, 27.454545454545453)","(3.1, 3.55, 3.5053164556962026)","(3.2, 3.55, 3.5480935875216635)","(31.0, 34.0, 33.458333333333336)","(10.0, 12.5, 12.217821782178218)","(11.0, 13.0, 12.61111111111111)","(31.0, 40.0, 39.073170731707314)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.81527093596059)"
11-01-2023 15:13:16.062304,"(17.0, 21.0, 20.082125603864736)","(61.0, 120.0, 116.52173913043478)","(20.0, 28.0, 27.454545454545453)","(3.1, 3.55, 3.5055164319248826)","(3.2, 3.55, 3.539463955637708)","(31.0, 34.0, 33.458333333333336)","(10.0, 12.5, 12.217821782178218)","(11.0, 13.0, 12.54335260115607)","(31.0, 40.0, 39.073170731707314)","(21.0, 29.0, 28.60909090909091)","(10.0, 12.0, 11.82)"
11-01-2023 15:13:17.595306,"(17.0, 21.0, 20.285714285714285)","(61.0, 120.0, 116.52173913043478)","(20.0, 28.0, 27.6875)","(3.1, 3.55, 3.4974960876369328)","(3.2, 3.6, 3.5432885906040266)","(31.0, 34.0, 33.458333333333336)","(10.0, 12.5, 12.071428571428571)","(11.0, 13.0, 12.678861788617887)","(31.0, 40.0, 39.073170731707314)","(21.0, 29.0, 28.584541062801932)","(10.0, 12.0, 11.823353293413174)"
11-01-2023 15:13:18.918425,"(17.0, 21.0, 20.285714285714285)","(61.0, 120.0, 116.52173913043478)","(20.0, 28.0, 27.916666666666668)","(3.1, 3.5, 3.4691123188405797)","(3.2, 3.55, 3.548871331828442)","(31.0, 34.0, 33.320754716981135)","(10.0, 12.5, 12.069852941176471)","(11.0, 13.0, 12.668)","(31.0, 40.0, 39.073170731707314)","(21.0, 29.0, 28.664835164835164)","(10.0, 12.0, 11.788770053475936)"
11-01-2023 15:13:20.173306,"(17.0, 21.0, 20.285714285714285)","(61.0, 120.0, 111.17647058823529)","(20.0, 29.0, 27.785714285714285)","(3.1, 3.5, 3.468434603501545)","(3.2, 3.55, 3.5391469194312797)","(31.0, 34.0, 33.320754716981135)","(10.0, 12.5, 12.069852941176471)","(11.0, 13.0, 12.821505376344087)","(31.0, 40.0, 39.1578947368421)","(21.0, 29.0, 28.664835164835164)","(10.0, 12.0, 11.545977011494253)"
11-01-2023 15:13:21.508362,"(17.0, 21.0, 20.274193548387096)","(61.0, 140.0, 130.0)","(20.0, 29.0, 27.785714285714285)","(3.1, 3.5, 3.468434603501545)","(3.2, 3.6, 3.5441253263707573)","(31.0, 34.0, 33.320754716981135)","(10.0, 12.5, 12.077868852459016)","(11.0, 13.0, 12.65702479338843)","(31.0, 40.0, 39.1578947368421)","(21.0, 29.0, 28.664835164835164)","(10.0, 12.0, 11.275990099009901)"
11-01-2023 15:13:22.899223,"(17.0, 21.0, 20.265560165975103)","(61.0, 140.0, 129.56521739130434)","(21.0, 29.0, 27.785714285714285)","(3.1, 3.5, 3.4753846153846153)","(3.2, 3.6, 3.56164199192463)","(31.0, 34.0, 34.962025316455694)","(10.0, 12.5, 11.906451612903226)","(11.0, 13.0, 12.751572327044025)","(31.0, 40.0, 39.1578947368421)","(21.0, 29.0, 28.68717948717949)","(10.0, 11.5, 11.27530864197531)"
11-01-2023 15:13:24.473039,"(17.0, 21.0, 20.334586466165412)","(61.0, 140.0, 129.56521739130434)","(21.0, 29.0, 27.785714285714285)","(3.1, 3.5, 3.473955147808359)","(3.2, 3.6, 3.5433)","(31.0, 36.0, 34.91566265060241)","(10.0, 12.0, 11.82183908045977)","(11.0, 13.0, 12.777777777777779)","(31.0, 40.0, 39.1578947368421)","(21.0, 29.0, 28.647058823529413)","(10.0, 11.5, 11.274630541871922)"
11-01-2023 15:13:25.795747,"(17.0, 21.0, 20.334586466165412)","(61.0, 140.0, 129.56521739130434)","(21.0, 29.0, 27.733333333333334)","(3.1, 3.5, 3.4496036988110967)","(3.2, 3.6, 3.552673796791444)","(31.0, 36.0, 34.93827160493827)","(10.0, 12.0, 11.911363636363637)","(11.0, 13.0, 12.821808510638299)","(31.0, 40.0, 39.1578947368421)","(21.0, 29.0, 28.640776699029125)","(10.0, 11.5, 11.282994923857869)"
11-01-2023 15:13:27.184011,"(17.0, 21.0, 20.452229299363058)","(61.0, 140.0, 121.17647058823529)","(21.0, 29.0, 27.70967741935484)","(3.1, 3.45, 3.4504424778761065)","(3.2, 3.6, 3.5526022304832714)","(31.0, 36.0, 34.963855421686745)","(10.0, 12.0, 11.928251121076233)","(11.0, 13.0, 12.836021505376344)","(31.0, 40.0, 39.2)","(21.0, 29.0, 28.645933014354068)","(10.0, 11.5, 11.289598108747045)"
11-01-2023 15:13:28.474713,"(17.0, 21.0, 20.474006116207953)","(61.0, 140.0, 128.75)","(21.0, 29.0, 26.816326530612244)","(3.1, 3.5, 3.4386718750000003)","(3.2, 3.6, 3.5592651757188496)","(31.0, 36.0, 34.90909090909091)","(10.0, 12.0, 11.923444976076555)","(11.0, 13.0, 12.843406593406593)","(31.0, 40.0, 38.96774193548387)","(21.0, 29.0, 28.600938967136152)","(10.0, 11.5, 11.264830508474576)"
11-01-2023 15:13:29.839538,"(17.0, 21.0, 20.474006116207953)","(61.0, 130.0, 123.04347826086956)","(21.0, 27.0, 26.916666666666668)","(3.1, 3.45, 3.440183752417795)","(3.2, 3.6, 3.572234762979684)","(31.0, 36.0, 34.96774193548387)","(10.0, 12.0, 11.976027397260275)","(11.0, 13.0, 12.854591836734693)","(31.0, 40.0, 39.08571428571429)","(21.0, 29.0, 28.61467889908257)","(10.0, 11.5, 11.24812030075188)"
11-01-2023 15:13:31.356672,"(17.0, 21.0, 20.486567164179103)","(61.0, 140.0, 125.0)","(21.0, 27.0, 26.916666666666668)","(3.1, 3.45, 3.4383128295254832)","(3.2, 3.6, 3.5727967097532316)","(31.0, 36.0, 34.97872340425532)","(10.0, 12.0, 11.461318051575931)","(11.0, 13.0, 12.827586206896552)","(31.0, 40.0, 40.40909090909091)","(21.0, 29.0, 28.75418994413408)","(10.0, 11.5, 11.252310536044362)"
11-01-2023 15:13:32.680909,"(17.0, 21.0, 20.488095238095237)","(61.0, 140.0, 131.72413793103448)","(21.0, 27.0, 26.923076923076923)","(3.1, 3.45, 3.4359915611814347)","(3.2, 3.6, 3.569458375125376)","(31.0, 36.0, 35.228070175438596)","(10.0, 11.5, 11.461318051575931)","(11.0, 13.0, 12.807692307692308)","(31.0, 42.0, 40.793103448275865)","(21.0, 29.0, 28.75418994413408)","(10.0, 11.5, 11.252310536044362)"
11-01-2023 15:13:34.084503,"(17.0, 21.0, 20.481927710843372)","(61.0, 140.0, 131.72413793103448)","(21.0, 27.0, 26.785714285714285)","(3.1, 3.45, 3.4297718631178706)","(3.2, 3.6, 3.5709342560553634)","(31.0, 36.0, 36.31292517006803)","(10.0, 11.5, 11.623287671232877)","(11.0, 13.0, 12.822222222222223)","(31.0, 42.0, 40.80701754385965)","(21.0, 29.0, 28.75)","(10.0, 11.5, 11.256505576208179)"
11-01-2023 15:13:35.359882,"(17.0, 21.0, 20.481927710843372)","(61.0, 140.0, 127.6923076923077)","(21.0, 27.0, 26.57894736842105)","(3.1, 3.45, 3.4275580665411174)","(3.2, 3.6, 3.5694813829787235)","(31.0, 38.0, 36.149253731343286)","(10.0, 12.0, 11.672619047619047)","(11.0, 13.0, 12.800829875518673)","(31.0, 42.0, 40.80701754385965)","(21.0, 29.0, 28.745664739884393)","(10.0, 11.5, 11.256505576208179)"
11-01-2023 15:13:36.674831,"(17.0, 21.0, 20.481927710843372)","(61.0, 130.0, 127.6923076923077)","(21.0, 27.0, 26.57894736842105)","(3.1, 3.45, 3.427628285356696)","(3.2, 3.6, 3.57236641221374)","(31.0, 38.0, 36.46913580246913)","(10.0, 12.0, 11.640522875816993)","(11.0, 13.0, 12.876923076923077)","(31.0, 42.0, 40.74074074074074)","(21.0, 29.0, 28.725)","(10.0, 11.5, 11.256505576208179)"
11-01-2023 15:13:38.113915,"(17.0, 21.0, 20.481927710843372)","(61.0, 130.0, 127.6923076923077)","(21.0, 27.0, 26.857142857142858)","(3.1, 3.45, 3.427788279773157)","(3.2, 3.6, 3.5400632911392402)","(31.0, 38.0, 36.46913580246913)","(10.0, 12.0, 11.692737430167599)","(11.0, 13.0, 13.21103896103896)","(31.0, 42.0, 40.74074074074074)","(21.0, 29.0, 28.725)","(10.0, 11.5, 11.281390134529149)"
11-01-2023 15:13:39.371926,"(17.0, 21.0, 20.481927710843372)","(61.0, 130.0, 125.71428571428571)","(21.0, 27.0, 26.857142857142858)","(3.1, 3.45, 3.4255227552275525)","(3.2, 3.55, 3.5475947521865887)","(31.0, 38.0, 36.46913580246913)","(10.0, 12.0, 11.692737430167599)","(11.0, 13.5, 13.24671052631579)","(31.0, 42.0, 40.74074074074074)","(21.0, 29.0, 27.555555555555557)","(10.0, 11.5, 11.3875)"
11-01-2023 15:13:40.672355,"(17.0, 21.0, 20.481927710843372)","(61.0, 130.0, 125.71428571428571)","(21.0, 27.0, 26.75)","(3.1, 3.45, 3.4253699136868065)","(3.2, 3.55, 3.5547325102880656)","(31.0, 38.0, 36.55421686746988)","(10.0, 12.0, 11.694915254237289)","(11.0, 13.5, 13.253205128205128)","(31.0, 42.0, 40.74074074074074)","(21.0, 28.0, 27.6875)","(10.0, 11.5, 11.442015209125476)"
11-01-2023 15:13:41.964183,"(17.0, 21.0, 20.481927710843372)","(71.0, 130.0, 125.0)","(21.0, 28.0, 27.7)","(3.1, 3.45, 3.4249371859296485)","(3.2, 3.6, 3.5623326959847037)","(31.0, 38.0, 36.52272727272727)","(10.0, 12.0, 11.775568181818182)","(11.0, 13.5, 13.265243902439025)","(31.0, 42.0, 40.75471698113208)","(21.0, 28.0, 27.767441860465116)","(10.0, 11.5, 11.382947976878613)"
11-01-2023 15:13:43.242423,"(17.0, 21.0, 20.48036253776435)","(71.0, 130.0, 125.0)","(21.0, 28.0, 27.7)","(3.1, 3.45, 3.4249371859296485)","(3.2, 3.6, 3.5623326959847037)","(31.0, 38.0, 36.52272727272727)","(10.0, 12.0, 12.009505703422054)","(11.0, 13.5, 13.265243902439025)","(31.0, 42.0, 40.58536585365854)","(21.0, 28.0, 27.782608695652172)","(10.0, 11.5, 11.350467289719626)"
11-01-2023 15:13:44.893178,"(17.0, 21.0, 20.460815047021942)","(71.0, 130.0, 128.57142857142858)","(21.0, 29.0, 27.875)","(3.1, 3.45, 3.425698505523067)","(3.2, 3.55, 3.529903536977492)","(31.0, 38.0, 36.54761904761905)","(10.0, 12.5, 12.009505703422054)","(11.0, 13.5, 13.265243902439025)","(31.0, 42.0, 40.791666666666664)","(21.0, 28.0, 27.767441860465116)","(10.0, 12.0, 11.514814814814814)"
