,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:02:40.839628,"(6.5, 9.4, 8.775)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:42.334304,"(6.5, 9.4, 8.775)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:43.895309,"(6.5, 9.4, 8.775)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:45.467113,"(6.5, 9.4, 8.775)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:46.995859,"(6.5, 9.4, 8.775)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:48.514500,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:50.037264,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.333333333333332)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:51.616199,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.333333333333332)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:53.095043,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.333333333333332)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:54.660378,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.600000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:56.220212,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.2)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:57.771416,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.2)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:02:59.235162,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:00.716912,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:02.208965,"(6.5, 9.4, 8.275)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:03.792763,"(6.5, 9.4, 8.5)","(9.0, 99999, 99990)","(5.0, 6.2, 6.140000000000001)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:05.249731,"(6.5, 9.4, 8.5)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:06.730967,"(6.5, 9.4, 9.377777777777776)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:08.167677,"(6.5, 9.6, 9.377777777777776)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:09.762937,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:11.282143,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:12.811211,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:14.248660,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:15.758093,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:17.324550,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 6.023529411764706)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:18.938784,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:20.426165,"(6.5, 9.6, 9.3)","(9.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:21.997367,"(6.5, 9.6, 9.23076923076923)","(9.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:23.578057,"(6.5, 8.6, 8.226666666666667)","(9.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 19.666666666666668)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:25.190224,"(6.5, 8.6, 8.3)","(9.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:26.690402,"(6.5, 8.6, 8.3)","(9.0, 99999, 99990)","(5.0, 6.2, 5.8875)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:28.239606,"(6.5, 8.6, 8.3)","(9.0, 99999, 99990)","(5.0, 6.2, 5.8)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:29.718688,"(6.5, 8.6, 8.3)","(9.0, 99999, 99990)","(5.0, 6.0, 5.8)","(6.5, 9.8, 9.56)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 30.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:31.184830,"(6.5, 8.6, 8.3)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 20.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:32.641145,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 23.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:34.103371,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:35.604092,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:37.003369,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:38.605424,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.762500000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:40.625272,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:42.519700,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:44.383689,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:46.122587,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:47.938621,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:49.610715,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.55)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:51.227438,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:52.944826,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 6.0, 5.828571428571428)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:54.607402,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 6.0, 5.84)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 21.5)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:56.277088,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 6.0, 5.757142857142857)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.333333333333332)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:57.997757,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.754545454545455)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.333333333333332)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 29.3)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:03:59.676295,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.722222222222222)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 25.0, 20.0)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:01.374079,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.633333333333334)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:03.042305,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.633333333333334)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:04.768998,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.8047619047619055)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:06.420910,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.746153846153846)","(6.5, 9.8, 9.77037037037037)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.026315789473685)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:08.086970,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.675)","(6.5, 9.8, 9.76969696969697)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:09.778635,"(6.5, 8.6, 8.410526315789474)","(9.0, 99999, 99990)","(5.0, 5.9, 5.675)","(6.5, 9.8, 9.76969696969697)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:04:11.390313,"(6.5, 8.6, 8.375)","(9.0, 99999, 99990)","(5.0, 5.9, 5.699999999999999)","(6.5, 9.8, 9.76969696969697)","(14.0, 16.0, 15.093023255813954)","(20.0, 24.0, 20.0)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4159292035398225)","(19.0, 32.0, 30.0)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
