,Pierre Bale,Zipping Bronte,War Time Novelty,Acclaimed,Stella Girl,Blazing Arnie,Audenzia,Pandorica
10-01-2023 15:55:52.895028,"(2.05, 2.34, 2.324489795918367)","(2.7, 3.35, 3.318)","(5.5, 6.6, 6.438461538461539)","(15.0, 22.0, 21.727272727272727)","(31.0, 75.0, 67.0)","(41.0, 90.0, 89.5)","(20.0, 34.0, 32.31578947368421)","(91.0, 210.0, 208.0)"
10-01-2023 15:55:53.927561,"(2.05, 2.34, 2.3241666666666667)","(2.7, 3.35, 3.318)","(5.0, 6.6, 6.438461538461539)","(16.0, 22.0, 21.727272727272727)","(31.0, 75.0, 67.0)","(41.0, 90.0, 89.44444444444444)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:55:54.901021,"(2.05, 2.34, 2.315384615384615)","(2.7, 3.35, 3.318)","(5.0, 6.6, 6.438461538461539)","(16.0, 22.0, 21.727272727272727)","(31.0, 75.0, 67.0)","(41.0, 90.0, 88.33333333333333)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:55:56.035846,"(2.05, 2.34, 2.313333333333333)","(2.7, 3.35, 3.318)","(5.0, 6.6, 6.438461538461539)","(16.0, 22.0, 21.727272727272727)","(31.0, 75.0, 67.0)","(41.0, 90.0, 81.11111111111111)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:55:57.103487,"(2.05, 2.28, 2.273076923076923)","(2.7, 3.35, 3.324193548387097)","(5.0, 6.6, 6.486666666666666)","(16.0, 22.0, 20.333333333333332)","(31.0, 75.0, 67.0)","(41.0, 90.0, 79.375)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:55:58.217185,"(2.05, 2.3, 2.2885714285714283)","(2.7, 3.4, 3.380952380952381)","(5.0, 6.6, 6.336842105263158)","(16.0, 21.0, 20.75)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:55:59.569148,"(2.05, 2.32, 2.3042857142857143)","(2.7, 3.4, 3.3431818181818183)","(5.0, 6.6, 6.432)","(16.0, 21.0, 20.7)","(31.0, 75.0, 67.0)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:00.792573,"(2.05, 2.32, 2.3034482758620687)","(2.7, 3.35, 3.3431818181818183)","(5.0, 6.6, 6.352941176470588)","(16.0, 21.0, 20.7)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:02.015679,"(2.05, 2.32, 2.3016867469879516)","(2.7, 3.35, 3.3431818181818183)","(5.0, 6.6, 6.373913043478261)","(16.0, 21.0, 20.7)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:03.051997,"(2.05, 2.3, 2.2984313725490195)","(2.7, 3.45, 3.4141025641025644)","(5.0, 6.6, 6.363265306122449)","(16.0, 21.0, 20.7)","(31.0, 75.0, 67.0)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:04.163271,"(2.05, 2.32, 2.3083544303797465)","(2.7, 3.45, 3.4136363636363636)","(5.0, 6.6, 6.255172413793104)","(16.0, 21.0, 19.976190476190474)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:05.419675,"(2.05, 2.32, 2.3104347826086955)","(2.7, 3.45, 3.392857142857143)","(5.0, 6.4, 6.2555555555555555)","(16.0, 22.0, 19.976190476190474)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:06.585394,"(2.05, 2.34, 2.319220779220779)","(2.7, 3.45, 3.392857142857143)","(5.0, 6.4, 6.1)","(16.0, 22.0, 20.3)","(31.0, 75.0, 67.0)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:07.557681,"(2.05, 2.34, 2.3232558139534882)","(2.7, 3.45, 3.392857142857143)","(5.0, 6.4, 6.25)","(16.0, 22.0, 20.3)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 208.0)"
10-01-2023 15:56:08.590695,"(2.05, 2.34, 2.323880597014925)","(2.7, 3.4, 3.375)","(5.0, 6.4, 6.248)","(16.0, 22.0, 20.3)","(31.0, 75.0, 67.0)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:09.696601,"(2.05, 2.36, 2.353488372093023)","(2.7, 3.35, 3.339795918367347)","(5.0, 6.4, 6.241379310344827)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.0)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:10.756585,"(2.05, 2.38, 2.3708571428571426)","(2.7, 3.35, 3.3255813953488373)","(5.0, 6.4, 6.241379310344827)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:11.846339,"(2.05, 2.38, 2.3676923076923075)","(2.7, 3.35, 3.3255813953488373)","(5.0, 6.4, 6.266666666666667)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:12.794870,"(2.05, 2.36, 2.358181818181818)","(2.7, 3.35, 3.325)","(5.0, 6.4, 6.260606060606061)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:13.827622,"(2.05, 2.36, 2.3417391304347825)","(2.7, 3.35, 3.332558139534884)","(5.0, 6.4, 6.275409836065574)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:14.935607,"(2.05, 2.34, 2.3309090909090906)","(2.7, 3.4, 3.3708333333333336)","(5.0, 6.4, 6.275409836065574)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 66.53846153846153)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 206.66666666666666)"
10-01-2023 15:56:16.036112,"(2.05, 2.34, 2.332676056338028)","(2.7, 3.4, 3.3708333333333336)","(5.0, 6.4, 6.2625)","(16.0, 20.0, 19.944444444444443)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:17.139730,"(2.05, 2.34, 2.328641975308642)","(2.7, 3.4, 3.3659574468085105)","(5.0, 6.4, 6.796466431095406)","(16.0, 20.0, 19.61111111111111)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:18.267878,"(2.05, 2.32, 2.309056603773585)","(2.7, 3.4, 3.3529411764705883)","(5.0, 6.8, 6.796466431095406)","(16.0, 20.0, 19.45)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 80.0)","(20.0, 34.0, 32.54545454545455)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:19.606571,"(2.05, 2.28, 2.272758620689655)","(2.7, 3.4, 3.4186046511627906)","(5.0, 7.0, 6.365957446808511)","(16.0, 19.5, 19.666666666666668)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 80.0)","(20.0, 34.0, 32.31578947368421)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:20.784790,"(2.05, 2.3, 2.2929999999999997)","(2.7, 3.45, 3.4186046511627906)","(5.0, 6.4, 6.142857142857143)","(16.0, 20.0, 19.363636363636363)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 33.1764705882353)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:21.910692,"(2.05, 2.34, 2.317910447761194)","(2.7, 3.45, 3.421590909090909)","(5.0, 6.4, 6.105263157894737)","(16.0, 20.0, 19.363636363636363)","(31.0, 75.0, 65.71428571428572)","(41.0, 85.0, 76.42857142857143)","(20.0, 34.0, 33.1764705882353)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:23.093201,"(2.05, 2.34, 2.3278947368421052)","(2.7, 3.45, 3.42375)","(5.0, 6.4, 6.105263157894737)","(16.0, 20.0, 19.363636363636363)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.1764705882353)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:24.182426,"(2.05, 2.34, 2.33)","(2.7, 3.45, 3.42)","(5.0, 6.4, 6.159537572254336)","(16.0, 19.5, 19.333333333333332)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:25.235222,"(2.05, 2.34, 2.326428571428571)","(2.7, 3.45, 3.425925925925926)","(5.0, 6.4, 6.167597765363128)","(16.0, 19.5, 19.285714285714285)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:26.425184,"(2.05, 2.34, 2.325979381443299)","(2.7, 3.45, 3.4225806451612906)","(5.0, 6.4, 6.170731707317073)","(16.0, 20.0, 19.833333333333332)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:27.697544,"(2.05, 2.34, 2.321904761904762)","(2.7, 3.45, 3.425925925925926)","(5.0, 6.2, 6.1647058823529415)","(16.0, 20.0, 19.833333333333332)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:28.834386,"(2.05, 2.34, 2.3216867469879516)","(2.7, 3.45, 3.4195652173913045)","(5.0, 6.2, 6.146835443037975)","(16.0, 20.0, 19.833333333333332)","(31.0, 75.0, 67.0)","(41.0, 85.0, 72.5)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:29.925701,"(2.05, 2.34, 2.3213636363636363)","(2.7, 3.45, 3.4195652173913045)","(5.0, 6.2, 6.1450000000000005)","(16.0, 20.0, 19.8)","(31.0, 75.0, 67.0)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:31.013305,"(2.05, 2.34, 2.322380952380952)","(2.7, 3.45, 3.413235294117647)","(5.0, 6.2, 6.128301886792453)","(16.0, 20.0, 19.8)","(31.0, 75.0, 67.0)","(41.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:32.301668,"(2.05, 2.34, 2.325333333333333)","(2.7, 3.45, 3.413235294117647)","(5.0, 6.2, 6.12952380952381)","(16.0, 20.0, 19.8)","(31.0, 75.0, 67.0)","(41.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:33.542908,"(2.05, 2.34, 2.312213740458015)","(2.7, 3.45, 3.454)","(5.0, 6.2, 6.131914893617021)","(16.0, 20.0, 19.9)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:34.690093,"(2.05, 2.3, 2.286212121212121)","(2.7, 3.5, 3.4838235294117648)","(5.0, 6.2, 6.14468085106383)","(16.0, 20.0, 19.875)","(31.0, 75.0, 64.16666666666667)","(41.0, 85.0, 76.11111111111111)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 207.77777777777777)"
10-01-2023 15:56:35.877306,"(2.05, 2.28, 2.2775999999999996)","(2.7, 3.5, 3.4838235294117648)","(5.0, 6.2, 6.05679012345679)","(16.0, 21.0, 19.941176470588236)","(31.0, 75.0, 62.0)","(41.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 208.75)"
10-01-2023 15:56:37.062487,"(2.05, 2.3, 2.2704761904761903)","(2.7, 3.5, 3.4877777777777776)","(5.0, 6.2, 6.05679012345679)","(16.0, 21.0, 19.941176470588236)","(31.0, 75.0, 62.0)","(41.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 208.75)"
10-01-2023 15:56:38.195422,"(2.05, 2.3, 2.2725966850828727)","(2.7, 3.5, 3.4877777777777776)","(5.0, 6.2, 6.05679012345679)","(16.0, 21.0, 19.875)","(31.0, 75.0, 61.31578947368421)","(41.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 208.75)"
10-01-2023 15:56:39.297392,"(2.05, 2.3, 2.28251968503937)","(2.7, 3.5, 3.48625)","(5.0, 6.2, 6.059016393442623)","(16.0, 21.0, 19.875)","(31.0, 75.0, 57.666666666666664)","(31.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 208.75)"
10-01-2023 15:56:40.311727,"(2.05, 2.3, 2.270975609756097)","(2.7, 3.5, 3.4755555555555557)","(5.0, 6.2, 6.055384615384615)","(16.0, 21.0, 19.941176470588236)","(31.0, 75.0, 61.0)","(31.0, 85.0, 71.66666666666667)","(20.0, 34.0, 33.26315789473684)","(101.0, 210.0, 208.75)"
10-01-2023 15:56:41.411400,"(2.05, 2.3, 2.290461538461538)","(2.7, 3.5, 3.4784313725490197)","(5.0, 6.2, 6.0600000000000005)","(16.0, 21.0, 20.75)","(31.0, 70.0, 57.142857142857146)","(31.0, 85.0, 72.5)","(20.0, 34.0, 33.565217391304344)","(101.0, 210.0, 225.0)"
10-01-2023 15:56:42.563377,"(2.05, 2.32, 2.306067415730337)","(2.7, 3.5, 3.4722222222222223)","(5.0, 6.2, 6.066666666666666)","(16.0, 20.0, 19.75)","(31.0, 70.0, 57.142857142857146)","(31.0, 85.0, 74.0909090909091)","(20.0, 36.0, 33.63636363636363)","(101.0, 250.0, 244.44444444444446)"
10-01-2023 15:56:43.708952,"(2.05, 2.32, 2.305411764705882)","(2.7, 3.55, 3.4921875)","(5.0, 6.2, 6.066666666666666)","(16.0, 20.0, 20.03448275862069)","(31.0, 70.0, 61.111111111111114)","(31.0, 85.0, 71.66666666666667)","(20.0, 36.0, 33.38461538461539)","(101.0, 250.0, 244.44444444444446)"
10-01-2023 15:56:44.919130,"(2.05, 2.32, 2.301395348837209)","(2.7, 3.55, 3.4921875)","(5.0, 6.2, 6.064285714285714)","(16.0, 21.0, 19.9375)","(31.0, 70.0, 60.714285714285715)","(31.0, 85.0, 65.0)","(20.0, 36.0, 33.8)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:46.091355,"(2.05, 2.32, 2.302795698924731)","(2.7, 3.55, 3.4921875)","(5.0, 6.2, 6.073469387755102)","(16.0, 20.0, 19.142857142857142)","(31.0, 70.0, 60.0)","(31.0, 80.0, 70.0)","(20.0, 36.0, 33.2)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:47.216177,"(2.05, 2.32, 2.304186046511628)","(2.7, 3.55, 3.501315789473684)","(5.0, 6.2, 6.073469387755102)","(16.0, 19.5, 19.142857142857142)","(31.0, 70.0, 60.0)","(31.0, 80.0, 72.3076923076923)","(20.0, 34.0, 33.25)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:48.441299,"(2.05, 2.32, 2.3042105263157895)","(2.7, 3.5, 3.496551724137931)","(5.0, 6.2, 6.08)","(16.0, 19.0, 19.115384615384617)","(31.0, 70.0, 62.22222222222222)","(31.0, 80.0, 72.3076923076923)","(20.0, 34.0, 33.25)","(101.0, 250.0, 244.44444444444446)"
10-01-2023 15:56:49.633180,"(2.05, 2.32, 2.301333333333333)","(2.7, 3.5, 3.498214285714286)","(5.0, 6.2, 6.075)","(16.0, 19.5, 19.115384615384617)","(31.0, 70.0, 62.22222222222222)","(31.0, 80.0, 72.3076923076923)","(20.0, 34.0, 33.25)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:50.705052,"(2.05, 2.32, 2.306206896551724)","(2.7, 3.5, 3.497826086956522)","(5.0, 6.2, 6.075)","(16.0, 19.5, 19.115384615384617)","(31.0, 70.0, 58.333333333333336)","(31.0, 80.0, 74.11764705882354)","(20.0, 34.0, 33.25)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:51.805057,"(2.05, 2.32, 2.310243902439024)","(2.7, 3.5, 3.4923076923076923)","(5.0, 6.2, 6.2256)","(16.0, 19.5, 19.161016949152543)","(31.0, 70.0, 61.25)","(31.0, 80.0, 74.11764705882354)","(20.0, 36.0, 33.0)","(101.0, 250.0, 244.44444444444446)"
10-01-2023 15:56:52.950626,"(2.05, 2.3, 2.28258064516129)","(2.7, 3.5, 3.4709302325581395)","(5.0, 6.4, 6.103703703703704)","(16.0, 19.5, 19.065217391304348)","(31.0, 70.0, 61.25)","(31.0, 80.0, 71.66666666666667)","(20.0, 34.0, 33.09090909090909)","(101.0, 250.0, 230.0)"
10-01-2023 15:56:54.121854,"(2.05, 2.3, 2.2986666666666666)","(2.7, 3.55, 3.51046511627907)","(5.0, 6.2, 6.09)","(16.0, 19.5, 19.05223880597015)","(31.0, 70.0, 61.92307692307692)","(31.0, 80.0, 73.75)","(20.0, 34.0, 31.666666666666668)","(101.0, 250.0, 242.0)"
10-01-2023 15:56:55.309142,"(2.05, 2.32, 2.2986666666666666)","(2.7, 3.55, 3.533333333333333)","(5.0, 6.2, 6.09)","(16.0, 19.5, 19.05223880597015)","(31.0, 70.0, 61.92307692307692)","(31.0, 80.0, 67.5)","(20.0, 32.0, 31.285714285714285)","(101.0, 250.0, 241.57894736842104)"
10-01-2023 15:56:56.428434,"(2.05, 2.32, 2.3)","(2.7, 3.55, 3.5016666666666665)","(5.0, 6.2, 6.037037037037037)","(16.0, 19.0, 17.6875)","(31.0, 70.0, 61.92307692307692)","(31.0, 80.0, 67.5)","(20.0, 34.0, 31.285714285714285)","(101.0, 260.0, 250.0)"
10-01-2023 15:56:57.581772,"(2.05, 2.32, 2.3034482758620687)","(2.7, 3.55, 3.5017241379310344)","(5.0, 6.2, 6.054545454545455)","(16.0, 18.0, 17.772727272727273)","(31.0, 70.0, 61.92307692307692)","(31.0, 80.0, 67.5)","(20.0, 34.0, 31.185185185185183)","(101.0, 260.0, 246.36363636363637)"
10-01-2023 15:56:58.712612,"(2.05, 2.3, 2.2947169811320753)","(2.7, 3.55, 3.508064516129032)","(5.0, 6.2, 6.054545454545455)","(16.0, 18.0, 17.6875)","(31.0, 70.0, 61.92307692307692)","(31.0, 80.0, 82.5)","(20.0, 34.0, 30.509090909090908)","(101.0, 260.0, 236.66666666666666)"
10-01-2023 15:56:59.821162,"(2.05, 2.3, 2.2977142857142856)","(2.7, 3.55, 3.5113636363636362)","(5.0, 6.2, 6.047916666666667)","(16.0, 18.0, 17.673076923076923)","(31.0, 70.0, 63.57142857142857)","(31.0, 85.0, 77.5)","(20.0, 34.0, 30.94736842105263)","(101.0, 260.0, 232.0)"
10-01-2023 15:57:01.030730,"(2.0, 2.32, 2.3127868852459015)","(2.8, 3.55, 3.471818181818182)","(5.0, 6.2, 6.026190476190476)","(16.0, 18.0, 17.583333333333332)","(31.0, 65.0, 62.5)","(31.0, 80.0, 80.0)","(21.0, 32.0, 30.88888888888889)","(101.0, 260.0, 225.0)"
10-01-2023 15:57:02.296051,"(2.0, 2.34, 2.321007194244604)","(2.8, 3.55, 3.480769230769231)","(5.0, 6.2, 6.020560747663551)","(16.0, 18.0, 17.62264150943396)","(31.0, 70.0, 62.5)","(31.0, 90.0, 80.0)","(21.0, 32.0, 30.64)","(101.0, 260.0, 228.88888888888889)"
10-01-2023 15:57:03.608704,"(2.0, 2.34, 2.3191549295774645)","(2.8, 3.5, 3.45)","(5.0, 6.2, 6.023157894736842)","(16.0, 18.0, 17.545454545454547)","(31.0, 70.0, 62.5)","(31.0, 90.0, 81.42857142857143)","(21.0, 32.0, 30.64)","(101.0, 260.0, 228.88888888888889)"
10-01-2023 15:57:04.821987,"(2.0, 2.36, 2.346190476190476)","(2.8, 3.45, 3.41875)","(5.0, 6.2, 6.022222222222222)","(16.0, 18.0, 17.545454545454547)","(31.0, 70.0, 62.5)","(31.0, 90.0, 81.42857142857143)","(21.0, 32.0, 30.64)","(101.0, 260.0, 228.88888888888889)"
10-01-2023 15:57:06.012490,"(2.0, 2.36, 2.3459574468085105)","(2.8, 3.45, 3.3921487603305787)","(5.0, 6.2, 6.023157894736842)","(16.0, 18.0, 17.525641025641026)","(31.0, 70.0, 59.82142857142857)","(31.0, 90.0, 81.42857142857143)","(21.0, 32.0, 30.82758620689655)","(101.0, 260.0, 248.0)"
10-01-2023 15:57:07.303598,"(2.0, 2.36, 2.3457692307692306)","(2.8, 3.45, 3.3875)","(5.0, 6.2, 6.023157894736842)","(16.0, 18.0, 17.525641025641026)","(31.0, 70.0, 59.82142857142857)","(31.0, 90.0, 81.42857142857143)","(21.0, 32.0, 30.903225806451612)","(101.0, 260.0, 257.0)"
10-01-2023 15:57:08.568905,"(2.0, 2.38, 2.348510638297872)","(2.8, 3.45, 3.3875)","(5.0, 6.2, 6.022916666666666)","(16.0, 18.0, 17.43076923076923)","(31.0, 70.0, 59.82142857142857)","(31.0, 90.0, 81.0)","(21.0, 32.0, 31.055555555555557)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:09.799638,"(2.0, 2.38, 2.3548571428571425)","(2.8, 3.45, 3.3863636363636367)","(5.0, 6.2, 6.022916666666666)","(16.0, 18.0, 17.43076923076923)","(31.0, 70.0, 59.82142857142857)","(31.0, 90.0, 81.0)","(21.0, 32.0, 30.903225806451612)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:11.105274,"(2.0, 2.38, 2.376043956043956)","(2.8, 3.45, 3.4132911392405063)","(5.0, 5.9, 5.9)","(16.0, 18.0, 17.442857142857143)","(31.0, 70.0, 58.91304347826087)","(31.0, 90.0, 81.0)","(21.0, 32.0, 30.833333333333332)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:12.349911,"(2.0, 2.38, 2.3615384615384616)","(2.8, 3.45, 3.3839622641509437)","(5.0, 6.2, 6.034782608695652)","(16.0, 18.0, 17.442857142857143)","(31.0, 70.0, 58.91304347826087)","(31.0, 90.0, 80.5)","(21.0, 32.0, 29.65625)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:13.592325,"(2.0, 2.38, 2.3615384615384616)","(2.9, 3.45, 3.351339285714286)","(5.0, 6.2, 5.952173913043478)","(15.0, 18.0, 17.455882352941178)","(41.0, 70.0, 58.91304347826087)","(41.0, 90.0, 80.5)","(21.0, 32.0, 29.972972972972972)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:14.772815,"(2.0, 2.38, 2.352830188679245)","(2.9, 3.5, 3.450446428571429)","(5.0, 6.2, 5.951724137931035)","(15.0, 18.0, 17.442857142857143)","(41.0, 70.0, 58.91304347826087)","(41.0, 90.0, 80.5)","(21.0, 32.0, 29.94736842105263)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:16.018851,"(2.0, 2.38, 2.354285714285714)","(2.9, 3.5, 3.4224489795918367)","(5.0, 6.2, 6.011214953271028)","(15.0, 18.0, 17.525641025641026)","(41.0, 70.0, 61.904761904761905)","(41.0, 90.0, 80.5)","(21.0, 32.0, 30.266666666666666)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:17.145445,"(2.0, 2.36, 2.340307692307692)","(2.9, 3.5, 3.4581196581196583)","(5.0, 6.2, 6.0327586206896555)","(15.0, 18.0, 17.426470588235293)","(41.0, 70.0, 61.904761904761905)","(41.0, 90.0, 80.5)","(21.0, 32.0, 30.076923076923077)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:18.358111,"(2.0, 2.36, 2.336103896103896)","(2.9, 3.5, 3.4608000000000003)","(5.0, 6.2, 6.0327586206896555)","(15.0, 18.0, 17.426470588235293)","(41.0, 70.0, 61.904761904761905)","(41.0, 90.0, 80.5)","(21.0, 32.0, 30.076923076923077)","(101.0, 260.0, 256.25)"
10-01-2023 15:57:19.666608,"(2.0, 2.36, 2.327142857142857)","(2.9, 3.5, 3.4711764705882353)","(5.0, 6.2, 6.0327586206896555)","(15.0, 18.0, 17.439393939393938)","(41.0, 70.0, 61.73913043478261)","(41.0, 90.0, 80.5)","(21.0, 32.0, 30.1)","(101.0, 260.0, 257.14285714285717)"
10-01-2023 15:57:20.994600,"(2.0, 2.34, 2.3260606060606057)","(2.9, 3.5, 3.4704819277108436)","(5.0, 6.2, 6.0327586206896555)","(15.0, 18.0, 17.44776119402985)","(41.0, 70.0, 61.904761904761905)","(41.0, 90.0, 82.08333333333333)","(21.0, 32.0, 30.416666666666668)","(101.0, 260.0, 257.14285714285717)"
10-01-2023 15:57:22.341698,"(2.0, 2.34, 2.3368627450980393)","(2.9, 3.5, 3.4757763975155282)","(5.0, 6.0, 5.943386243386244)","(15.0, 18.0, 17.44776119402985)","(41.0, 70.0, 61.904761904761905)","(41.0, 90.0, 82.08333333333333)","(21.0, 32.0, 30.72)","(101.0, 260.0, 257.14285714285717)"
10-01-2023 15:57:23.587267,"(2.0, 2.34, 2.3337931034482757)","(2.9, 3.5, 3.4894957983193278)","(5.0, 6.0, 5.783673469387755)","(15.0, 18.0, 17.554054054054053)","(41.0, 70.0, 62.27272727272727)","(41.0, 90.0, 82.08333333333333)","(21.0, 32.0, 30.76923076923077)","(101.0, 260.0, 257.14285714285717)"
10-01-2023 15:57:24.849227,"(2.0, 2.34, 2.337083333333333)","(2.9, 3.55, 3.523529411764706)","(5.0, 5.8, 5.754)","(15.0, 18.0, 17.5875)","(41.0, 70.0, 62.608695652173914)","(41.0, 90.0, 82.6923076923077)","(21.0, 32.0, 30.857142857142858)","(101.0, 260.0, 257.3333333333333)"
10-01-2023 15:57:26.165672,"(2.0, 2.34, 2.3389312977099235)","(2.9, 3.55, 3.523529411764706)","(5.0, 5.8, 5.764615384615385)","(15.0, 18.0, 17.5875)","(41.0, 70.0, 62.608695652173914)","(41.0, 90.0, 82.6923076923077)","(21.0, 32.0, 30.857142857142858)","(101.0, 260.0, 257.3333333333333)"
