,The Inside Scoop,Happy Dayz,Zac Your Nobody,Endoftheroad,Bealawyer,Im Drinkindoubles,Yankeedelight Nz,Nomorecheeseplease,Tiger Toast,Cherry On The Cake,Luke Attack
104,"[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 53, 353095), 2.0, 2.6]"
105,"[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 54, 622714), 2.0, 2.6]"
106,"[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 55, 919769), 2.0, 2.6]"
107,"[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 57, 230414), 2.0, 2.6]"
108,"[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 58, 506130), 2.0, 2.6]"
109,"[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 59, 793015), 2.0, 2.6]"
110,"[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 1, 88309), 2.0, 2.6]"
111,"[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 2, 397411), 2.0, 2.6]"
112,"[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 3, 669429), 2.0, 2.6]"
113,"[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 4, 968987), 2.0, 2.6]"
114,"[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 6, 294026), 2.0, 2.6]"
115,"[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 7, 584994), 2.0, 2.6]"
116,"[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 8, 860528), 2.0, 2.6]"
117,"[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 10, 148174), 2.0, 2.6]"
118,"[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 11, 455705), 2.0, 2.6]"
119,"[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 12, 760562), 2.0, 2.6]"
120,"[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 14, 50571), 2.0, 2.6]"
121,"[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 15, 337846), 2.0, 2.6]"
122,"[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 16, 632160), 2.0, 2.6]"
123,"[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 17, 898017), 2.0, 2.6]"
124,"[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 19, 176934), 2.0, 2.6]"
125,"[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 20, 506757), 2.0, 2.6]"
126,"[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 21, 834181), 2.0, 2.6]"
127,"[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 23, 161127), 2.0, 2.6]"
128,"[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 24, 449244), 2.0, 2.6]"
129,"[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 25, 751780), 2.0, 2.6]"
130,"[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 27, 33818), 2.0, 2.6]"
131,"[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 28, 366344), 2.0, 2.6]"
132,"[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 4, 29, 667706), 2.0, 2.6]"
