,Orson Time,Broombrae Blaze,Systems Down,Sleepy Joe,Italian Steal,Genius You
06-01-2023 12:22:21.997433,"(6.5, 12.5, 11.583333333333332)","(10.0, 19.5, 10.95)","(10.0, 23.0, 12.166666666666666)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.2, 5.384615384615385)","(2.3, 3.35, 2.7489285714285714)"
06-01-2023 12:22:23.022685,"(6.5, 12.5, 11.742857142857144)","(10.0, 19.5, 15.225)","(10.0, 23.0, 12.166666666666666)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.2, 5.04)","(2.3, 3.35, 2.472)"
06-01-2023 12:22:24.117530,"(6.5, 12.5, 11.742857142857144)","(10.0, 19.5, 15.225)","(10.0, 23.0, 12.166666666666666)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.0, 5.2)","(2.3, 3.3, 2.4636363636363634)"
06-01-2023 12:22:25.305403,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 17.31818181818182)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.0, 5.2)","(2.3, 3.3, 2.4636363636363634)"
06-01-2023 12:22:26.424434,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.0, 5.2)","(2.3, 3.3, 2.4636363636363634)"
06-01-2023 12:22:27.300083,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 6.0, 5.2)","(2.3, 3.3, 2.4636363636363634)"
06-01-2023 12:22:28.380380,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 4.826666666666667)","(2.3, 3.3, 2.4636363636363634)"
06-01-2023 12:22:29.533176,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 4.826666666666667)","(2.3, 3.3, 2.7375)"
06-01-2023 12:22:30.537650,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 4.826666666666667)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:31.453717,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 4.826666666666667)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:32.497449,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 4.826666666666667)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:33.565302,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.9, 5.066666666666666)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:34.575698,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 5.066666666666666)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:35.514023,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 5.066666666666666)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:36.539013,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 5.066666666666666)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:37.652055,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.03846153846154)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 5.066666666666666)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:38.777315,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.7)","(2.3, 3.3, 2.5)"
06-01-2023 12:22:39.701012,"(6.5, 12.5, 11.742857142857144)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:40.686253,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:41.830423,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:42.923617,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:43.863893,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:44.880904,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:45.912277,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:46.907389,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:47.929713,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:48.963972,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:49.986379,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:50.957871,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:51.952197,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:52.993414,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:54.088062,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.142857142857142)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:55.065122,"(6.5, 12.5, 9.95)","(10.0, 19.5, 18.807692307692307)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:56.025893,"(6.5, 12.5, 9.95)","(10.0, 19.5, 13.833333333333334)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:57.132844,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:58.143038,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:22:59.059919,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:00.080254,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:01.141088,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 5.933333333333334)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:02.173298,"(6.5, 12.5, 9.95)","(10.0, 19.5, 16.666666666666668)","(10.0, 23.0, 13.0)","(5.5, 8.6, 6.8545454545454545)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:03.213305,"(6.5, 12.5, 9.95)","(10.0, 19.5, 17.72222222222222)","(10.0, 23.0, 13.0)","(5.5, 8.6, 6.8545454545454545)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:04.195025,"(6.5, 12.5, 9.95)","(10.0, 19.5, 17.9)","(10.0, 23.0, 13.0)","(5.5, 8.6, 6.8545454545454545)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:05.215749,"(6.5, 12.5, 9.95)","(10.0, 19.5, 14.5)","(10.0, 23.0, 13.0)","(5.5, 8.6, 6.8545454545454545)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:06.451298,"(6.5, 12.5, 9.95)","(10.0, 19.5, 14.5)","(10.0, 23.0, 13.0)","(5.5, 8.6, 6.8545454545454545)","(3.5, 5.8, 4.764705882352941)","(2.3, 3.3, 2.493333333333333)"
06-01-2023 12:23:07.786377,"(6.5, 12.5, 9.95)","(10.0, 19.5, 12.5)","(10.0, 23.0, 12.666666666666666)","(5.5, 8.6, 6.9)","(3.5, 5.8, 4.95)","(2.3, 3.3, 2.7087499999999998)"
06-01-2023 12:23:08.899980,"(6.5, 12.5, 11.683333333333334)","(10.0, 18.5, 12.5)","(10.0, 21.0, 12.666666666666666)","(5.5, 8.4, 6.9)","(3.5, 5.7, 4.65)","(2.3, 3.3, 2.756470588235294)"
06-01-2023 12:23:10.090769,"(6.5, 12.5, 11.82857142857143)","(10.0, 18.5, 12.464285714285714)","(10.0, 21.0, 12.666666666666666)","(5.5, 8.4, 6.9)","(3.5, 5.7, 4.594736842105263)","(2.3, 3.3, 2.838)"
06-01-2023 12:23:11.215761,"(6.5, 12.5, 11.9125)","(10.0, 18.5, 12.464285714285714)","(10.0, 21.0, 12.666666666666666)","(5.5, 8.4, 6.9)","(3.5, 5.7, 4.594736842105263)","(2.3, 3.3, 2.838)"
06-01-2023 12:23:12.266303,"(6.5, 12.5, 11.9125)","(10.0, 18.5, 12.40625)","(10.0, 21.0, 12.666666666666666)","(5.5, 8.4, 6.9)","(3.5, 5.7, 4.594736842105263)","(2.3, 3.3, 2.838)"
06-01-2023 12:23:13.388886,"(6.5, 12.5, 11.9125)","(10.0, 18.5, 12.40625)","(10.0, 21.0, 12.666666666666666)","(5.5, 8.4, 6.9)","(3.5, 5.7, 4.984615384615385)","(2.3, 3.3, 2.838)"
06-01-2023 12:23:14.490560,"(6.5, 12.5, 11.9125)","(10.0, 18.5, 13.0)","(10.0, 21.0, 12.833333333333334)","(5.5, 8.4, 6.8)","(3.5, 5.6, 4.821428571428571)","(2.3, 3.3, 2.73625)"
06-01-2023 12:23:15.443085,"(6.5, 12.5, 11.75)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 8.2, 6.333333333333333)","(3.5, 5.5, 4.55)","(2.3, 3.3, 2.7823529411764705)"
06-01-2023 12:23:16.441575,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 8.2, 6.0)","(3.5, 5.5, 4.5)","(2.3, 3.3, 2.836842105263158)"
06-01-2023 12:23:17.560369,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.8, 5.720000000000001)","(3.5, 5.4, 4.4526315789473685)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:18.675784,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.8, 5.720000000000001)","(3.5, 5.4, 4.4526315789473685)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:19.636227,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.8, 5.933333333333334)","(3.5, 5.4, 4.4526315789473685)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:20.586721,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.4, 5.635294117647059)","(3.5, 5.4, 4.4526315789473685)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:21.591447,"(6.5, 12.5, 12.022222222222222)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.4, 5.8500000000000005)","(3.5, 5.4, 4.478947368421053)","(2.3, 3.3, 2.871)"
06-01-2023 12:23:22.589439,"(6.5, 12.5, 12.09)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.2, 5.8500000000000005)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.808235294117647)"
06-01-2023 12:23:23.579425,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.0, 5.588235294117648)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:24.634801,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.0, 5.588235294117648)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:25.779672,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.0, 5.588235294117648)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:26.694039,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 7.0, 5.8)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:27.722422,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.8, 5.527272727272727)","(3.5, 5.4, 4.525)","(2.3, 3.3, 2.86)"
06-01-2023 12:23:28.867263,"(6.5, 12.5, 12.127272727272727)","(10.0, 18.0, 13.0)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.8, 5.50909090909091)","(3.5, 5.4, 4.5052631578947375)","(2.3, 3.3, 2.893)"
06-01-2023 12:23:29.865422,"(6.5, 12.5, 11.85)","(10.0, 18.0, 12.545454545454545)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.6, 5.5)","(3.5, 5.4, 4.550000000000001)","(2.3, 3.3, 2.9123809523809525)"
06-01-2023 12:23:30.861336,"(6.5, 12.5, 11.85)","(10.0, 18.0, 12.5)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.6, 5.5)","(3.5, 5.4, 4.550000000000001)","(2.3, 3.3, 2.9123809523809525)"
06-01-2023 12:23:31.952190,"(6.5, 12.5, 11.85)","(10.0, 18.0, 12.5)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.6, 5.5)","(3.5, 5.4, 4.550000000000001)","(2.3, 3.3, 2.8341176470588234)"
06-01-2023 12:23:33.099212,"(6.5, 12.5, 11.85)","(10.0, 18.0, 12.5)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.6, 5.578571428571428)","(3.5, 5.4, 4.5095238095238095)","(2.3, 3.3, 2.8341176470588234)"
06-01-2023 12:23:34.220548,"(6.5, 12.5, 11.85)","(10.0, 18.0, 12.5)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.6, 6.086666666666666)","(3.5, 5.4, 4.5095238095238095)","(2.3, 3.3, 2.868)"
06-01-2023 12:23:35.285169,"(6.5, 12.5, 11.85)","(10.0, 17.5, 13.375)","(10.0, 22.0, 12.5)","(5.5, 6.6, 6.263999999999999)","(3.5, 5.4, 4.23125)","(2.3, 3.3, 2.868)"
06-01-2023 12:23:36.383127,"(6.5, 12.5, 11.816666666666666)","(10.0, 17.5, 12.833333333333334)","(10.0, 23.0, 12.833333333333334)","(5.5, 6.6, 5.984615384615385)","(3.5, 5.4, 4.4925)","(2.3, 3.3, 3.02)"
06-01-2023 12:23:37.545269,"(6.5, 12.5, 11.85)","(10.0, 17.0, 12.833333333333334)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.4, 5.984615384615385)","(3.5, 5.4, 4.4925)","(2.3, 3.3, 3.02)"
06-01-2023 12:23:38.684581,"(6.5, 12.5, 11.85)","(10.0, 17.0, 12.833333333333334)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.4, 5.984615384615385)","(3.5, 5.4, 4.4925)","(2.3, 3.3, 3.02)"
06-01-2023 12:23:39.894950,"(6.5, 12.5, 11.85)","(10.0, 17.0, 12.833333333333334)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.4, 5.984615384615385)","(3.5, 5.4, 4.4925)","(2.3, 3.3, 3.02)"
06-01-2023 12:23:41.327005,"(6.5, 12.5, 11.85)","(10.0, 17.0, 12.833333333333334)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.4, 5.984615384615385)","(3.5, 5.4, 4.4925)","(2.3, 3.3, 3.02)"
06-01-2023 12:23:42.398912,"(6.5, 12.5, 11.85)","(10.0, 17.0, 12.833333333333334)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.4, 5.972727272727273)","(3.5, 5.4, 4.3)","(2.3, 3.3, 2.929090909090909)"
06-01-2023 12:23:43.357708,"(6.5, 12.5, 11.85)","(10.0, 16.5, 12.75)","(10.0, 22.0, 12.833333333333334)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:44.458596,"(6.5, 12.5, 12.145454545454545)","(10.0, 16.5, 12.28125)","(10.0, 21.0, 12.666666666666666)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:45.609189,"(6.5, 12.5, 12.145454545454545)","(10.0, 16.5, 12.28125)","(10.0, 21.0, 12.666666666666666)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:46.606134,"(6.5, 12.5, 12.145454545454545)","(10.0, 16.5, 12.28125)","(10.0, 21.0, 12.666666666666666)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:47.464489,"(6.5, 12.5, 12.145454545454545)","(10.0, 16.5, 12.28125)","(10.0, 21.0, 12.666666666666666)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:48.480417,"(6.5, 14.0, 11.536842105263158)","(10.0, 16.5, 12.28125)","(10.0, 21.0, 12.666666666666666)","(5.5, 6.2, 5.853846153846154)","(3.5, 5.4, 4.561904761904762)","(2.3, 3.3, 3.045)"
06-01-2023 12:23:49.554577,"(6.5, 14.0, 11.536842105263158)","(10.0, 16.5, 12.666666666666666)","(10.0, 21.0, 12.5)","(5.5, 6.2, 5.818181818181818)","(3.5, 5.4, 4.3343750000000005)","(2.3, 3.3, 2.94)"
06-01-2023 12:23:50.381304,"(6.5, 14.0, 10.785714285714286)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.818181818181818)","(3.5, 5.4, 4.3343750000000005)","(2.3, 3.3, 2.94)"
06-01-2023 12:23:51.395001,"(6.5, 14.0, 11.6)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.771428571428571)","(3.5, 5.4, 4.5475)","(2.3, 3.3, 3.036)"
06-01-2023 12:23:52.436595,"(6.5, 14.0, 11.6)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.771428571428571)","(3.5, 5.4, 4.5475)","(2.3, 3.3, 3.036)"
06-01-2023 12:23:53.395563,"(6.5, 14.0, 11.6)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.771428571428571)","(3.5, 5.4, 4.5475)","(2.3, 3.3, 3.036)"
06-01-2023 12:23:54.444023,"(6.5, 14.5, 13.969999999999999)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.771428571428571)","(3.5, 5.4, 4.5475)","(2.3, 3.3, 3.036)"
06-01-2023 12:23:55.431722,"(6.5, 15.0, 14.42)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.771428571428571)","(3.5, 5.4, 4.5475)","(2.3, 3.3, 3.036)"
06-01-2023 12:23:56.449214,"(6.5, 15.0, 14.42)","(10.0, 16.0, 12.666666666666666)","(10.0, 20.0, 12.5)","(5.5, 6.0, 5.718518518518518)","(3.5, 5.4, 4.36875)","(2.3, 3.3, 2.950909090909091)"
06-01-2023 12:23:57.486706,"(6.5, 15.0, 14.44)","(10.0, 17.5, 12.916666666666666)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:23:58.374740,"(6.5, 15.0, 14.46)","(10.0, 17.5, 12.5)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:23:59.316649,"(6.5, 15.0, 14.50909090909091)","(10.0, 17.5, 12.5)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:00.317983,"(6.5, 15.0, 14.50909090909091)","(10.0, 17.5, 12.392857142857142)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:01.301067,"(6.5, 15.0, 14.50909090909091)","(10.0, 17.5, 12.392857142857142)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:02.159470,"(6.5, 15.0, 14.50909090909091)","(10.0, 17.5, 12.392857142857142)","(10.0, 20.0, 12.5)","(5.5, 5.9, 5.718518518518518)","(3.5, 5.4, 4.614285714285715)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:03.263249,"(6.5, 15.0, 14.50909090909091)","(10.0, 17.5, 14.5)","(10.0, 20.0, 15.25)","(5.5, 5.9, 5.85483870967742)","(3.5, 5.4, 4.0225)","(2.3, 3.3, 2.950909090909091)"
06-01-2023 12:24:04.400017,"(6.5, 15.0, 14.257142857142856)","(10.0, 17.0, 12.409090909090908)","(10.0, 19.5, 12.214285714285714)","(5.5, 5.9, 5.564705882352941)","(3.5, 5.4, 4.37962962962963)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:05.406492,"(6.5, 15.0, 14.642857142857142)","(10.0, 16.5, 12.409090909090908)","(10.0, 19.5, 12.214285714285714)","(5.5, 5.8, 5.564705882352941)","(3.5, 5.4, 4.634722222222223)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:06.301763,"(6.5, 15.0, 14.642857142857142)","(10.0, 16.5, 12.409090909090908)","(10.0, 19.5, 12.214285714285714)","(5.5, 5.8, 5.564705882352941)","(3.5, 5.4, 4.634722222222223)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:07.299565,"(6.5, 15.0, 14.642857142857142)","(10.0, 16.5, 12.409090909090908)","(10.0, 19.5, 11.369565217391305)","(5.5, 5.8, 5.64)","(3.5, 5.4, 4.925000000000001)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:08.271901,"(6.5, 15.0, 14.838709677419356)","(10.0, 16.5, 12.1875)","(10.0, 19.5, 11.369565217391305)","(5.5, 5.8, 5.6695652173913045)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:09.251529,"(6.5, 15.0, 14.838709677419356)","(10.0, 16.0, 13.0)","(10.0, 19.0, 15.0)","(5.5, 5.8, 5.6863636363636365)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.052)"
06-01-2023 12:24:10.146159,"(6.5, 15.0, 14.838709677419356)","(10.0, 16.0, 13.0)","(10.0, 19.0, 15.0)","(5.5, 5.8, 5.6863636363636365)","(3.5, 5.4, 4.07)","(2.3, 3.3, 2.928)"
06-01-2023 12:24:11.019527,"(6.5, 15.0, 14.838709677419356)","(10.0, 16.0, 13.0)","(10.0, 19.0, 15.0)","(5.5, 6.2, 6.02)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:11.970002,"(6.5, 15.0, 14.55)","(10.0, 15.5, 12.583333333333334)","(10.0, 18.5, 12.25)","(5.5, 6.0, 5.8478260869565215)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:12.896217,"(6.5, 15.0, 14.55)","(10.0, 15.5, 12.583333333333334)","(10.0, 18.5, 12.25)","(5.5, 6.0, 5.840909090909091)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.06)"
06-01-2023 12:24:13.774703,"(6.5, 15.0, 14.55)","(10.0, 15.5, 12.583333333333334)","(10.0, 18.5, 12.25)","(5.5, 6.0, 5.840909090909091)","(3.5, 5.4, 4.07)","(2.3, 3.3, 3.06)"
