,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
516,"[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 48, 4, 237829), 8.0, 10.5]"
517,"[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 48, 5, 361139), 8.0, 10.5]"
518,"[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 48, 6, 480294), 8.0, 10.5]"
519,"[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 7, 603628), 8.0, 10.5]"
520,"[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 8, 724615), 8.0, 10.5]"
521,"[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 9, 855260), 8.0, 10.5]"
522,"[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 10, 973384), 8.0, 10.5]"
523,"[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 12, 99916), 8.0, 10.0]"
524,"[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 13, 217929), 8.0, 10.0]"
525,"[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 14, 341870), 8.0, 10.0]"
526,"[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 15, 469055), 8.0, 10.0]"
527,"[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 48, 16, 589393), 8.0, 10.0]"
528,"[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 20.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 17, 721735), 8.0, 10.0]"
529,"[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 18, 850194), 8.5, 10.0]"
530,"[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 19, 978220), 8.5, 10.0]"
531,"[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 21, 105391), 8.5, 10.0]"
532,"[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 22, 258696), 8.5, 10.0]"
533,"[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 23, 418941), 8.5, 10.0]"
534,"[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 24, 542650), 8.5, 10.0]"
535,"[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 25, 666843), 8.5, 10.0]"
536,"[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 26, 793170), 8.5, 10.0]"
537,"[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 27, 925808), 8.5, 10.0]"
538,"[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 29, 44211), 8.5, 10.0]"
539,"[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 30, 177739), 8.5, 10.0]"
540,"[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 31, 307446), 8.5, 10.0]"
541,"[datetime.datetime(2022, 11, 28, 20, 48, 32, 435506), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 435506), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 435506), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 435506), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 435506), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 436508), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 436508), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 32, 436508), 8.5, 10.0]"
542,"[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 33, 553334), 8.5, 10.0]"
543,"[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 34, 674415), 8.5, 10.0]"
544,"[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 35, 800423), 8.5, 10.0]"
545,"[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 36, 918418), 8.5, 10.0]"
546,"[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 38, 43216), 8.5, 10.0]"
547,"[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 39, 163280), 8.5, 10.0]"
548,"[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 1.65, 1.8]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 40, 294862), 8.5, 10.0]"
549,"[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 1.65, 1.8]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 41, 420211), 8.5, 10.0]"
550,"[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 1.65, 1.8]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 42, 549216), 8.5, 10.0]"
551,"[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 1.65, 1.8]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 43, 677164), 8.5, 10.0]"
552,"[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 1.65, 1.79]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 44, 797688), 8.5, 9.6]"
553,"[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 1.65, 1.79]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 45, 926531), 8.5, 9.6]"
554,"[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 1.65, 1.79]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 47, 41692), 8.5, 9.6]"
555,"[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 1.65, 1.79]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 17.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 48, 166538), 8.5, 9.6]"
