,Abdominis,Reservior Frank,Fur Real Zeal,Solar Tigress,Juice,Jonos Eagle,Speedy Cashew
09-01-2023 17:13:19.167954,"(1.45, 1.52, 1.49)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.81578947368421)","(11.0, 32.0, 29.727272727272727)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 94.0909090909091)"
09-01-2023 17:13:20.409182,"(1.45, 1.52, 1.49)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.81578947368421)","(11.0, 32.0, 29.727272727272727)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 97.5)"
09-01-2023 17:13:21.675241,"(1.45, 1.52, 1.49)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.81578947368421)","(11.0, 32.0, 29.727272727272727)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 99.58333333333333)"
09-01-2023 17:13:23.169880,"(1.45, 1.51, 1.496)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.81578947368421)","(11.0, 32.0, 29.727272727272727)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 99.58333333333333)"
09-01-2023 17:13:24.449410,"(1.45, 1.5, 1.495)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.84090909090909)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 15.0, 14.0)","(26.0, 110.0, 99.58333333333333)"
09-01-2023 17:13:26.128090,"(1.45, 1.5, 1.495)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.84090909090909)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 99.58333333333333)"
09-01-2023 17:13:27.680658,"(1.45, 1.5, 1.495)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.84090909090909)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.658823529411764)","(7.5, 15.0, 14.0)","(26.0, 110.0, 99.58333333333333)"
09-01-2023 17:13:29.118492,"(1.45, 1.5, 1.495)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 15.0, 14.0)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:30.498279,"(1.45, 1.5, 1.495)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.5, 14.0)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:31.616665,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.5, 14.0)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:32.719669,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.5, 14.0)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:33.885569,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.5, 14.0)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:35.056028,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.0, 13.833333333333334)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:36.191263,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.671428571428571)","(7.5, 14.0, 13.5)","(26.0, 110.0, 106.875)"
09-01-2023 17:13:37.354012,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.5625)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.6, 6.699999999999999)","(7.5, 14.0, 13.5)","(26.0, 110.0, 103.75)"
09-01-2023 17:13:38.463544,"(1.45, 1.5, 1.48)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.5)","(26.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:39.553197,"(1.45, 1.5, 1.490625)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(11.0, 32.0, 31.444444444444443)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.5)","(26.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:40.643428,"(1.45, 1.5, 1.490625)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.59090909090909)","(11.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.666666666666666)","(7.5, 14.0, 13.5)","(26.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:41.810294,"(1.45, 1.5, 1.490625)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.59090909090909)","(11.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.666666666666666)","(7.5, 14.0, 13.5)","(26.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:42.969348,"(1.45, 1.5, 1.490625)","(31.0, 75.0, 72.4375)","(10.0, 20.0, 19.59090909090909)","(11.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.5)","(26.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:44.281565,"(1.45, 1.49, 1.478888888888889)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.59090909090909)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.5)","(31.0, 110.0, 93.33333333333333)"
09-01-2023 17:13:45.798063,"(1.45, 1.48, 1.478888888888889)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.59090909090909)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 90.0)"
09-01-2023 17:13:47.362038,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 90.0)"
09-01-2023 17:13:49.252263,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 90.0)"
09-01-2023 17:13:52.426331,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 90.0)"
09-01-2023 17:13:54.022518,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 90.0)"
09-01-2023 17:13:55.310246,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 110.0, 86.66666666666667)"
09-01-2023 17:13:56.582663,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.333333333333332)","(4.8, 7.4, 6.84)","(7.5, 14.0, 13.833333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:13:57.804822,"(1.45, 1.48, 1.4736363636363636)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.833333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:13:59.044098,"(1.45, 1.49, 1.4726086956521738)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.833333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:00.271884,"(1.45, 1.49, 1.4726086956521738)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.653846153846153)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.699999999999999)","(7.5, 14.0, 13.833333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:01.454025,"(1.45, 1.51, 1.5057142857142858)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.85)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.666666666666666)","(7.5, 14.0, 13.166666666666666)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:02.656810,"(1.45, 1.51, 1.499090909090909)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.85)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.666666666666666)","(7.5, 15.0, 12.708333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:03.833929,"(1.45, 1.52, 1.4654545454545453)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.666666666666666)","(7.5, 15.0, 13.28125)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:05.034862,"(1.45, 1.52, 1.478918918918919)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.4, 6.72)","(7.5, 15.0, 12.708333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:06.226809,"(1.45, 1.53, 1.4727272727272727)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 15.0, 12.708333333333334)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:07.426235,"(1.45, 1.53, 1.4727272727272727)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.666666666666666)","(7.5, 15.0, 13.5)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:08.655461,"(1.45, 1.53, 1.4876315789473684)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.7)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:10.217264,"(1.45, 1.53, 1.4916666666666667)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.7)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:11.907810,"(1.45, 1.53, 1.4916666666666667)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.7)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:13.330542,"(1.45, 1.53, 1.4916666666666667)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.7)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:14.698869,"(1.45, 1.53, 1.4916666666666667)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.7)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:15.977456,"(1.45, 1.52, 1.4967741935483871)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.25)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:17.127296,"(1.45, 1.52, 1.4967741935483871)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.25)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:18.354094,"(1.45, 1.52, 1.4967741935483871)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.1)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:19.498242,"(1.45, 1.52, 1.4967741935483871)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.1)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:20.868488,"(1.45, 1.51, 1.4874193548387096)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.857142857142858)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.72)","(7.5, 14.5, 13.5)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:22.252897,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.666666666666666)","(7.5, 14.5, 13.1)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:23.647299,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 19.823529411764707)","(10.0, 32.0, 31.285714285714285)","(4.8, 7.2, 6.666666666666666)","(7.5, 14.5, 13.1)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:24.961607,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 20.0, 20.0)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.947368421052632)","(7.5, 14.5, 13.1)","(31.0, 100.0, 86.66666666666667)"
09-01-2023 17:14:26.299368,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 21.0, 20.0)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 100.0, 97.5)"
09-01-2023 17:14:27.616433,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 21.0, 19.2)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 100.0, 104.23076923076923)"
09-01-2023 17:14:28.911653,"(1.45, 1.51, 1.5079904306220095)","(41.0, 75.0, 72.4375)","(10.0, 21.0, 19.2)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:30.210847,"(1.45, 1.51, 1.5079904306220095)","(41.0, 80.0, 65.33333333333333)","(10.0, 21.0, 19.2)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:31.529242,"(1.45, 1.51, 1.5079904306220095)","(41.0, 80.0, 66.0)","(10.0, 21.0, 20.1)","(10.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:32.778379,"(1.45, 1.51, 1.5079904306220095)","(31.0, 75.0, 57.5)","(10.0, 21.0, 20.1)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:33.977392,"(1.45, 1.51, 1.5079904306220095)","(31.0, 75.0, 57.5)","(10.0, 21.0, 20.1)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:35.190143,"(1.45, 1.51, 1.5079904306220095)","(31.0, 80.0, 71.11111111111111)","(10.0, 21.0, 20.1)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:36.520211,"(1.45, 1.51, 1.5079904306220095)","(31.0, 80.0, 71.23076923076923)","(10.0, 21.0, 20.1)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 7.04)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:37.754453,"(1.45, 1.51, 1.5079904306220095)","(31.0, 80.0, 73.66666666666667)","(10.0, 21.0, 20.1)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(7.5, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:38.971654,"(1.4, 1.51, 1.5079904306220095)","(31.0, 75.0, 72.46153846153845)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 104.23076923076923)"
09-01-2023 17:14:40.242229,"(1.4, 1.51, 1.508082191780822)","(31.0, 75.0, 72.46153846153845)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 104.64285714285714)"
09-01-2023 17:14:41.668073,"(1.4, 1.51, 1.508082191780822)","(31.0, 80.0, 75.52941176470588)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 104.64285714285714)"
09-01-2023 17:14:42.879991,"(1.4, 1.51, 1.508082191780822)","(31.0, 80.0, 75.52941176470588)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:44.110087,"(1.4, 1.51, 1.508082191780822)","(31.0, 75.0, 72.9375)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:45.286112,"(1.4, 1.51, 1.508082191780822)","(31.0, 75.0, 72.9375)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:46.503259,"(1.4, 1.52, 1.5084615384615385)","(31.0, 75.0, 72.46153846153845)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:47.660175,"(1.4, 1.52, 1.5084615384615385)","(31.0, 80.0, 75.52941176470588)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:48.830005,"(1.4, 1.52, 1.5084615384615385)","(31.0, 80.0, 75.52941176470588)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.676470588235293)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:50.024011,"(1.4, 1.52, 1.5084615384615385)","(31.0, 75.0, 72.9375)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.8)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:51.147548,"(1.4, 1.52, 1.5084615384615385)","(31.0, 75.0, 72.46153846153845)","(11.0, 21.0, 20.142857142857142)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.227272727272727)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:52.294703,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.07692307692308)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.227272727272727)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:53.559903,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:54.733083,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:55.855598,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 77.16666666666666)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:57.089666,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:58.408579,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:14:59.607181,"(1.4, 1.52, 1.5138461538461538)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:00.748869,"(1.4, 1.52, 1.5134782608695652)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:01.858077,"(1.4, 1.52, 1.5134782608695652)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.416666666666668)","(4.8, 7.2, 6.88)","(8.0, 14.5, 13.0)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:02.961757,"(1.4, 1.52, 1.5134782608695652)","(31.0, 80.0, 76.9090909090909)","(11.0, 21.0, 19.941176470588236)","(11.0, 32.0, 27.714285714285715)","(4.8, 7.2, 6.857142857142857)","(8.0, 14.5, 13.722222222222221)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:04.069384,"(1.4, 1.52, 1.5092857142857143)","(31.0, 75.0, 61.5)","(11.0, 21.0, 19.636363636363637)","(11.0, 32.0, 26.46153846153846)","(4.8, 7.2, 7.0)","(8.0, 14.5, 13.1875)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:05.190988,"(1.4, 1.52, 1.5033333333333334)","(31.0, 80.0, 60.8)","(11.0, 21.0, 19.636363636363637)","(11.0, 32.0, 26.46153846153846)","(4.8, 7.2, 7.0)","(8.0, 13.5, 13.1875)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:06.411808,"(1.4, 1.52, 1.5190610328638499)","(31.0, 80.0, 74.0)","(11.0, 21.0, 20.347826086956523)","(11.0, 32.0, 27.875)","(4.8, 7.2, 7.111111111111111)","(8.0, 13.5, 12.666666666666666)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:07.626069,"(1.4, 1.52, 1.518165137614679)","(31.0, 80.0, 74.0)","(11.0, 21.0, 20.347826086956523)","(11.0, 32.0, 28.526315789473685)","(4.8, 7.2, 7.054545454545455)","(8.0, 13.5, 12.681818181818182)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:08.813407,"(1.4, 1.52, 1.5190610328638499)","(31.0, 80.0, 74.0)","(11.0, 21.0, 20.347826086956523)","(11.0, 32.0, 28.526315789473685)","(4.8, 7.2, 7.111111111111111)","(8.0, 13.5, 12.681818181818182)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:10.040170,"(1.4, 1.52, 1.5190610328638499)","(31.0, 80.0, 74.0)","(11.0, 21.0, 18.857142857142858)","(11.0, 32.0, 28.333333333333332)","(4.8, 7.2, 7.125)","(8.0, 13.5, 13.166666666666666)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:11.248048,"(1.4, 1.52, 1.5190610328638499)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 19.285714285714285)","(11.0, 32.0, 28.333333333333332)","(4.8, 7.2, 7.02)","(8.0, 13.5, 13.166666666666666)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:12.626477,"(1.4, 1.52, 1.505)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 19.285714285714285)","(11.0, 32.0, 28.526315789473685)","(4.8, 7.2, 7.0)","(8.0, 13.5, 12.25)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:14.089509,"(1.4, 1.52, 1.51)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 20.36842105263158)","(11.0, 32.0, 28.526315789473685)","(4.8, 7.2, 7.04)","(8.0, 12.5, 12.25)","(31.0, 110.0, 95.0)"
09-01-2023 17:15:15.378650,"(1.4, 1.52, 1.51)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 20.6)","(11.0, 32.0, 27.655172413793103)","(4.8, 7.2, 7.12)","(8.0, 12.5, 12.25)","(31.0, 110.0, 104.64285714285714)"
09-01-2023 17:15:16.738927,"(1.4, 1.52, 1.51)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 20.6)","(11.0, 32.0, 27.655172413793103)","(4.8, 7.2, 7.155555555555556)","(8.0, 12.5, 12.875)","(31.0, 110.0, 104.64285714285714)"
09-01-2023 17:15:17.973211,"(1.4, 1.52, 1.5190610328638499)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 20.6)","(11.0, 32.0, 27.5)","(4.8, 7.2, 7.133333333333334)","(8.0, 13.0, 12.758064516129032)","(31.0, 110.0, 105.38461538461539)"
09-01-2023 17:15:19.390296,"(1.4, 1.52, 1.518139534883721)","(31.0, 80.0, 73.57142857142857)","(11.0, 21.0, 20.6)","(11.0, 32.0, 27.5)","(4.8, 7.2, 7.085714285714285)","(8.0, 13.0, 12.758064516129032)","(31.0, 110.0, 105.38461538461539)"
