,Diamond Chipper,Ohoka Torey,Goldstar Linda,Aramoana,Money Bags,Maisey,Culvie Bun,Homebush Honey
08-12-2022 13:11:51.666170,"(4.8, 6.4, 6.15)","(11.0, 13.0, 12.594594594594595)","(2.5, 3.45, 3.3791666666666664)","(6.5, 6.8, 6.62)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.565217391304348)","(13.0, 18.0, 17.125)","(17.0, 40.0, 40.92307692307692)"
08-12-2022 13:11:52.918475,"(4.8, 6.4, 6.15)","(11.0, 13.0, 12.594594594594595)","(2.5, 3.4, 3.1916666666666664)","(6.5, 6.8, 6.51)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.411764705882353)","(13.0, 18.0, 17.125)","(17.0, 44.0, 36.92307692307692)"
08-12-2022 13:11:54.180111,"(4.8, 6.4, 6.257142857142857)","(11.0, 13.0, 12.58904109589041)","(2.5, 3.4, 3.378260869565217)","(6.5, 6.8, 6.942857142857143)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.23076923076923)","(13.0, 18.0, 17.125)","(17.0, 40.0, 38.02469135802469)"
08-12-2022 13:11:55.430408,"(4.8, 6.4, 6.206451612903226)","(11.0, 13.0, 12.43)","(2.5, 3.4, 3.378260869565217)","(6.5, 7.2, 6.9411764705882355)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.166666666666666)","(13.0, 18.0, 17.125)","(17.0, 40.0, 35.62376237623762)"
08-12-2022 13:11:56.670791,"(4.8, 6.4, 6.206451612903226)","(11.0, 12.5, 12.28125)","(2.5, 3.4, 3.378260869565217)","(6.5, 7.2, 7.008695652173913)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.166666666666666)","(13.0, 18.0, 17.125)","(17.0, 38.0, 34.19047619047619)"
08-12-2022 13:11:57.872243,"(4.8, 6.6, 6.3677419354838705)","(11.0, 12.5, 12.28125)","(2.6, 3.4, 3.378260869565217)","(6.0, 7.2, 7.161290322580645)","(5.5, 7.8, 7.433333333333334)","(10.0, 11.0, 10.571428571428571)","(13.0, 18.0, 17.125)","(18.0, 38.0, 35.9344262295082)"
08-12-2022 13:11:59.173435,"(4.8, 6.6, 6.427027027027027)","(11.0, 12.0, 11.607142857142858)","(2.6, 3.4, 3.3166666666666664)","(6.0, 7.2, 7.161290322580645)","(5.5, 7.8, 7.454545454545454)","(10.0, 11.0, 10.533333333333333)","(13.0, 18.0, 17.125)","(18.0, 36.0, 35.9344262295082)"
08-12-2022 13:12:00.434964,"(4.8, 6.6, 6.5)","(11.0, 12.0, 11.578947368421053)","(2.6, 3.4, 3.3166666666666664)","(6.0, 7.2, 7.161290322580645)","(5.5, 7.6, 7.433333333333334)","(10.0, 11.0, 10.533333333333333)","(13.0, 18.0, 17.125)","(18.0, 36.0, 35.9344262295082)"
08-12-2022 13:12:01.657132,"(4.8, 6.6, 6.536)","(11.0, 12.0, 11.763157894736842)","(2.6, 3.4, 3.3166666666666664)","(6.0, 7.2, 7.087179487179487)","(5.5, 7.6, 7.347368421052631)","(10.0, 11.0, 10.380952380952381)","(13.0, 18.0, 17.125)","(18.0, 36.0, 35.9344262295082)"
08-12-2022 13:12:02.787054,"(4.8, 6.6, 6.493333333333333)","(11.0, 12.0, 11.763157894736842)","(2.6, 3.4, 3.3166666666666664)","(6.0, 7.2, 7.113043478260869)","(5.5, 7.6, 7.381818181818182)","(10.0, 11.0, 10.066666666666666)","(13.0, 18.0, 17.125)","(18.0, 36.0, 35.9344262295082)"
08-12-2022 13:12:03.894993,"(4.8, 6.6, 6.507692307692308)","(11.0, 12.5, 12.18421052631579)","(2.6, 3.4, 3.364444444444444)","(6.0, 7.2, 7.140425531914894)","(5.5, 7.6, 7.381818181818182)","(10.0, 11.0, 10.377777777777778)","(13.0, 18.0, 17.125)","(18.0, 36.0, 35.9344262295082)"
08-12-2022 13:12:05.112470,"(4.8, 6.6, 6.507692307692308)","(11.0, 12.5, 12.18421052631579)","(2.6, 3.4, 3.364444444444444)","(6.0, 7.2, 7.140425531914894)","(5.5, 7.6, 7.381818181818182)","(10.0, 11.0, 10.181818181818182)","(13.0, 18.0, 17.045454545454547)","(18.0, 36.0, 34.27906976744186)"
08-12-2022 13:12:06.377165,"(4.8, 6.6, 6.482926829268292)","(11.0, 12.5, 12.136363636363637)","(2.6, 3.4, 3.364444444444444)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.366666666666666)","(10.0, 11.0, 10.5)","(13.0, 18.0, 17.045454545454547)","(18.0, 38.0, 34.27906976744186)"
08-12-2022 13:12:07.623839,"(4.8, 6.4, 6.347826086956522)","(11.0, 12.5, 12.136363636363637)","(2.6, 3.4, 3.364444444444444)","(6.0, 7.2, 7.087179487179487)","(5.5, 7.6, 7.109090909090909)","(10.0, 11.0, 10.4)","(13.0, 18.0, 16.852941176470587)","(18.0, 38.0, 34.27906976744186)"
08-12-2022 13:12:08.970834,"(4.8, 6.4, 6.228571428571429)","(11.0, 12.5, 12.1)","(2.6, 3.5, 3.498809523809524)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.264)","(10.0, 11.0, 10.419354838709678)","(13.0, 18.0, 16.852941176470587)","(18.0, 38.0, 34.27906976744186)"
08-12-2022 13:12:10.244723,"(4.8, 5.9, 5.864285714285715)","(11.0, 12.5, 12.136363636363637)","(2.6, 3.5, 3.4875)","(6.0, 7.2, 7.113725490196079)","(5.5, 7.6, 7.264)","(10.0, 11.0, 10.608695652173912)","(13.0, 18.0, 16.852941176470587)","(17.0, 38.0, 34.59574468085106)"
08-12-2022 13:12:11.492143,"(4.8, 5.8, 5.7615384615384615)","(11.0, 12.5, 12.136363636363637)","(2.6, 3.5, 3.49375)","(6.0, 7.2, 7.113725490196079)","(5.5, 7.6, 7.264)","(10.0, 11.0, 10.608695652173912)","(13.0, 18.0, 16.852941176470587)","(17.0, 38.0, 34.27906976744186)"
08-12-2022 13:12:12.844597,"(4.8, 5.8, 5.7727272727272725)","(11.0, 12.5, 12.136363636363637)","(2.6, 3.55, 3.5127906976744185)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.329032258064516)","(10.0, 11.0, 10.590909090909092)","(13.0, 18.0, 17.025)","(17.0, 38.0, 34.9811320754717)"
08-12-2022 13:12:14.063814,"(4.8, 5.8, 5.7727272727272725)","(11.0, 12.5, 12.064516129032258)","(2.6, 3.55, 3.5384615384615383)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.291428571428571)","(10.0, 11.0, 10.590909090909092)","(13.0, 18.0, 17.025)","(17.0, 38.0, 34.9811320754717)"
08-12-2022 13:12:15.356807,"(4.8, 5.8, 5.753333333333333)","(11.0, 12.5, 12.064516129032258)","(2.6, 3.55, 3.5384615384615383)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.291428571428571)","(10.0, 11.0, 10.555555555555555)","(13.0, 18.0, 17.025)","(17.0, 38.0, 35.09090909090909)"
08-12-2022 13:12:16.745350,"(4.8, 5.8, 5.753333333333333)","(11.0, 12.5, 12.064516129032258)","(2.7, 3.55, 3.475)","(6.0, 7.2, 7.1063829787234045)","(5.5, 7.6, 7.381818181818182)","(9.0, 11.0, 10.36)","(13.0, 18.0, 17.025)","(20.0, 38.0, 35.09090909090909)"
08-12-2022 13:12:18.064154,"(4.8, 5.8, 5.766666666666667)","(11.0, 12.5, 12.064516129032258)","(2.7, 3.55, 3.4198979591836736)","(6.0, 7.2, 7.048648648648649)","(5.5, 7.6, 7.50909090909091)","(9.0, 11.0, 10.384615384615385)","(13.0, 18.0, 17.428571428571427)","(20.0, 38.0, 35.28813559322034)"
08-12-2022 13:12:19.215978,"(4.8, 5.8, 5.715151515151515)","(11.0, 12.5, 11.9375)","(2.7, 3.45, 3.37)","(6.0, 7.4, 7.116455696202531)","(5.5, 7.8, 7.6482758620689655)","(9.0, 11.0, 10.434782608695652)","(13.0, 18.0, 17.52)","(20.0, 38.0, 35.28813559322034)"
08-12-2022 13:12:20.366375,"(4.8, 5.8, 5.765217391304348)","(11.0, 14.0, 13.625)","(2.7, 3.35, 3.296938775510204)","(6.0, 7.4, 7.116455696202531)","(5.5, 7.8, 7.6482758620689655)","(9.0, 11.0, 10.434782608695652)","(13.0, 18.0, 17.52)","(20.0, 38.0, 35.28813559322034)"
08-12-2022 13:12:21.542756,"(4.8, 5.8, 5.765217391304348)","(11.0, 14.0, 13.568181818181818)","(2.7, 3.35, 3.303125)","(6.0, 7.4, 7.116455696202531)","(5.5, 7.8, 7.6482758620689655)","(9.0, 11.0, 10.384615384615385)","(13.0, 18.0, 17.52)","(20.0, 38.0, 35.28813559322034)"
08-12-2022 13:12:22.764240,"(4.8, 5.8, 5.761904761904762)","(11.0, 14.0, 13.568181818181818)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.730434782608696)","(9.0, 11.0, 10.35)","(13.0, 18.0, 17.52)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:24.080326,"(4.8, 5.8, 5.697142857142857)","(11.0, 14.0, 13.568181818181818)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.6923076923076925)","(9.0, 11.0, 10.35)","(13.0, 18.0, 17.52)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:25.455461,"(4.8, 5.8, 5.697142857142857)","(11.0, 14.0, 13.609756097560975)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.681481481481481)","(9.0, 11.0, 10.35)","(13.0, 18.0, 17.52)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:26.817600,"(4.8, 5.8, 5.697142857142857)","(11.0, 14.0, 13.555555555555555)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.681481481481481)","(9.0, 11.0, 10.35)","(13.0, 18.0, 17.6)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:28.131440,"(4.8, 5.8, 5.697142857142857)","(11.0, 14.0, 13.6)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.681481481481481)","(9.0, 11.0, 10.486842105263158)","(13.0, 18.0, 17.6)","(20.0, 38.0, 36.30769230769231)"
08-12-2022 13:12:29.468963,"(4.8, 5.8, 5.697142857142857)","(11.0, 14.0, 13.6)","(2.7, 3.35, 3.3058823529411767)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.681481481481481)","(9.0, 11.0, 10.486842105263158)","(13.0, 18.0, 17.6)","(20.0, 38.0, 36.30769230769231)"
08-12-2022 13:12:30.819128,"(4.8, 5.8, 5.655555555555556)","(11.0, 14.0, 13.6)","(2.7, 3.35, 3.316666666666667)","(6.0, 7.4, 7.110843373493976)","(5.5, 7.8, 7.716666666666667)","(9.0, 11.0, 10.486842105263158)","(13.0, 18.0, 17.6)","(20.0, 38.0, 36.30769230769231)"
08-12-2022 13:12:32.116413,"(4.8, 5.7, 5.655555555555556)","(11.0, 14.0, 13.6)","(2.7, 3.35, 3.3160714285714286)","(6.0, 7.4, 7.124324324324324)","(5.5, 7.8, 7.735483870967742)","(9.0, 11.0, 10.486842105263158)","(13.0, 18.0, 17.6)","(20.0, 38.0, 36.32)"
08-12-2022 13:12:33.401468,"(4.8, 5.8, 5.6125)","(11.0, 14.0, 13.6)","(2.7, 3.35, 3.3380952380952382)","(6.0, 7.4, 7.208163265306123)","(5.5, 7.8, 7.699999999999999)","(9.0, 11.0, 10.450704225352112)","(13.0, 18.0, 17.6)","(20.0, 38.0, 35.666666666666664)"
08-12-2022 13:12:34.636244,"(4.8, 5.8, 5.614893617021276)","(11.0, 13.5, 13.441176470588236)","(2.7, 3.35, 3.334375)","(6.0, 7.4, 7.20655737704918)","(5.5, 7.8, 7.746666666666666)","(9.0, 11.0, 10.360655737704919)","(13.0, 18.0, 17.8)","(20.0, 38.0, 35.72727272727273)"
08-12-2022 13:12:35.919578,"(4.8, 5.7, 5.611764705882353)","(11.0, 14.0, 13.75609756097561)","(2.7, 3.35, 3.367816091954023)","(6.0, 7.4, 7.20655737704918)","(5.5, 7.8, 7.844444444444445)","(9.0, 11.0, 10.370967741935484)","(13.0, 18.0, 17.847826086956523)","(20.0, 38.0, 35.674418604651166)"
08-12-2022 13:12:37.180573,"(4.8, 5.7, 5.597435897435897)","(11.0, 14.0, 13.722222222222221)","(2.7, 3.4, 3.368235294117647)","(6.0, 7.4, 7.20655737704918)","(5.5, 8.0, 7.715789473684211)","(9.0, 11.0, 10.327586206896552)","(13.0, 18.5, 17.696428571428573)","(20.0, 38.0, 35.674418604651166)"
08-12-2022 13:12:38.472915,"(4.8, 5.6, 5.52)","(11.0, 14.0, 13.722222222222221)","(2.6, 3.4, 3.3325)","(6.0, 7.4, 7.207547169811321)","(5.5, 8.0, 7.715789473684211)","(9.0, 11.0, 10.290909090909091)","(13.0, 18.5, 17.696428571428573)","(20.0, 38.0, 36.25)"
08-12-2022 13:12:39.729493,"(4.8, 5.6, 5.475)","(11.0, 14.0, 13.583333333333334)","(2.6, 3.4, 3.3962962962962964)","(6.0, 7.4, 7.238095238095238)","(5.5, 8.0, 7.715789473684211)","(9.0, 11.0, 10.45)","(13.0, 18.5, 17.696428571428573)","(20.0, 38.0, 36.25)"
08-12-2022 13:12:40.958077,"(4.8, 5.4, 5.322222222222222)","(11.0, 14.0, 13.583333333333334)","(2.7, 3.4, 3.3993421052631576)","(6.0, 7.4, 7.207547169811321)","(5.5, 8.0, 7.715789473684211)","(9.0, 10.5, 10.450704225352112)","(14.0, 18.5, 17.696428571428573)","(20.0, 38.0, 36.25)"
08-12-2022 13:12:42.215814,"(4.8, 5.4, 5.35)","(11.0, 14.0, 13.583333333333334)","(2.7, 3.4, 3.3916666666666666)","(6.0, 7.4, 7.207547169811321)","(5.5, 8.0, 7.715789473684211)","(9.0, 11.0, 10.316666666666666)","(14.0, 18.5, 17.696428571428573)","(20.0, 38.0, 36.25)"
08-12-2022 13:12:43.437775,"(4.8, 5.4, 5.358333333333333)","(11.0, 14.0, 13.583333333333334)","(2.7, 3.45, 3.411797752808989)","(6.0, 7.4, 7.252173913043478)","(5.5, 8.0, 7.805405405405406)","(9.0, 11.0, 10.405797101449275)","(14.0, 18.5, 17.8125)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:44.663033,"(4.8, 5.2, 5.1454545454545455)","(11.0, 14.0, 13.5)","(2.7, 3.55, 3.5296703296703296)","(6.0, 7.4, 7.232786885245901)","(5.5, 8.0, 7.805405405405406)","(9.0, 11.0, 10.405797101449275)","(14.0, 18.5, 17.8125)","(20.0, 38.0, 36.0)"
08-12-2022 13:12:45.906434,"(4.8, 5.2, 5.1571428571428575)","(11.0, 14.0, 13.5)","(2.7, 3.55, 3.5296703296703296)","(6.0, 7.4, 7.224137931034483)","(5.5, 8.0, 7.823529411764706)","(9.0, 11.0, 10.16326530612245)","(14.0, 18.5, 17.75)","(20.0, 38.0, 35.925925925925924)"
08-12-2022 13:12:47.176095,"(4.8, 5.2, 5.1625)","(11.0, 14.0, 13.808510638297872)","(2.7, 3.55, 3.5339805825242716)","(6.0, 7.4, 7.245454545454546)","(5.5, 8.0, 7.84516129032258)","(9.0, 11.0, 10.220338983050848)","(14.0, 18.5, 17.75)","(20.0, 38.0, 35.925925925925924)"
08-12-2022 13:12:48.454087,"(4.8, 5.1, 5.06231884057971)","(11.0, 13.5, 12.125)","(2.7, 3.55, 3.485294117647059)","(6.0, 7.4, 7.274074074074075)","(5.5, 8.0, 7.84516129032258)","(9.0, 11.0, 10.181818181818182)","(14.0, 18.5, 17.61111111111111)","(20.0, 38.0, 36.95652173913044)"
08-12-2022 13:12:49.827160,"(4.8, 5.1, 5.063934426229508)","(11.0, 12.5, 12.21875)","(2.7, 3.65, 3.4845454545454544)","(6.0, 7.4, 7.285714285714286)","(5.5, 8.0, 7.97037037037037)","(9.0, 11.0, 10.366197183098592)","(14.0, 18.5, 17.75)","(20.0, 38.0, 36.95652173913044)"
08-12-2022 13:12:51.301002,"(4.8, 5.1, 5.068421052631579)","(11.0, 12.5, 12.25925925925926)","(2.7, 3.55, 3.496153846153846)","(6.0, 7.4, 7.285714285714286)","(5.5, 8.2, 7.980392156862744)","(9.0, 11.0, 10.366197183098592)","(14.0, 18.5, 17.75)","(20.0, 38.0, 36.95652173913044)"
08-12-2022 13:12:52.708839,"(4.8, 5.1, 4.986792452830189)","(11.0, 13.0, 12.657534246575342)","(2.7, 3.55, 3.496153846153846)","(6.0, 7.4, 7.286956521739131)","(5.5, 8.2, 8.033333333333333)","(9.0, 11.0, 10.37037037037037)","(14.0, 18.5, 18.0)","(20.0, 38.0, 36.95652173913044)"
08-12-2022 13:12:54.222453,"(4.8, 5.1, 5.023076923076923)","(11.0, 13.0, 12.516129032258064)","(2.8, 3.55, 3.5083333333333333)","(6.0, 7.4, 7.286956521739131)","(5.5, 8.2, 8.181818181818182)","(9.0, 11.0, 10.26086956521739)","(14.0, 18.5, 17.970588235294116)","(20.0, 38.0, 36.95652173913044)"
08-12-2022 13:12:55.583142,"(4.8, 5.1, 5.023287671232876)","(11.0, 13.0, 12.378947368421052)","(2.8, 3.55, 3.5083333333333333)","(6.0, 7.4, 7.234146341463415)","(5.5, 8.2, 8.126829268292683)","(9.0, 11.0, 10.26086956521739)","(14.0, 18.5, 17.970588235294116)","(20.0, 38.0, 37.09090909090909)"
08-12-2022 13:12:56.865853,"(4.6, 5.2, 5.140000000000001)","(11.0, 13.0, 12.409090909090908)","(2.8, 3.55, 3.5266233766233763)","(6.0, 7.4, 7.253932584269663)","(5.5, 8.4, 8.092307692307692)","(9.0, 11.0, 10.417582417582418)","(14.0, 18.5, 17.2)","(20.0, 38.0, 36.54545454545455)"
08-12-2022 13:12:58.077515,"(4.6, 5.2, 5.133333333333333)","(11.0, 13.0, 12.409090909090908)","(2.8, 3.55, 3.6658536585365855)","(6.0, 7.4, 7.2564705882352944)","(5.5, 8.2, 7.476923076923077)","(9.0, 11.0, 10.10344827586207)","(14.0, 18.0, 17.817307692307693)","(20.0, 38.0, 34.57142857142857)"
08-12-2022 13:12:59.283362,"(4.6, 5.4, 5.277777777777778)","(11.0, 12.0, 11.69047619047619)","(2.8, 3.7, 3.6638297872340426)","(6.0, 7.4, 7.236363636363636)","(5.5, 7.6, 7.333333333333333)","(9.0, 10.5, 10.11344537815126)","(14.0, 18.0, 17.79787234042553)","(20.0, 36.0, 34.57142857142857)"
08-12-2022 13:13:00.383663,"(4.6, 5.4, 5.310526315789474)","(11.0, 12.0, 11.669491525423728)","(2.8, 3.75, 3.6629032258064513)","(6.0, 7.4, 7.236363636363636)","(5.5, 7.6, 7.333333333333333)","(9.0, 10.5, 10.110655737704919)","(14.0, 18.0, 17.74561403508772)","(20.0, 36.0, 34.57142857142857)"
08-12-2022 13:13:01.527403,"(4.6, 5.4, 5.352941176470589)","(11.0, 12.0, 11.625)","(2.8, 3.75, 3.6657142857142855)","(6.0, 7.4, 7.235897435897436)","(5.5, 7.4, 7.1684210526315795)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 36.0, 34.57142857142857)"
08-12-2022 13:13:02.755084,"(4.6, 5.4, 5.351515151515152)","(11.0, 12.0, 11.625)","(2.8, 3.75, 3.707692307692308)","(6.0, 7.4, 7.235897435897436)","(5.5, 7.4, 7.162162162162162)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 36.0, 34.57142857142857)"
08-12-2022 13:13:04.072927,"(4.6, 5.4, 5.3500000000000005)","(11.0, 12.0, 11.65)","(2.8, 3.75, 3.708955223880597)","(6.0, 7.4, 7.251162790697674)","(5.5, 7.4, 7.111627906976745)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 36.0, 34.8)"
08-12-2022 13:13:05.651365,"(4.6, 5.4, 5.3428571428571425)","(11.0, 12.0, 11.65)","(2.8, 3.75, 3.709677419354839)","(6.0, 7.4, 7.262857142857143)","(5.5, 7.4, 7.111627906976745)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.19047619047619)"
08-12-2022 13:13:07.116336,"(4.6, 5.5, 5.359090909090909)","(11.0, 12.0, 11.62)","(2.8, 3.75, 3.7092307692307696)","(6.0, 7.4, 7.253012048192772)","(5.5, 7.4, 7.1066666666666665)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.74074074074074)"
08-12-2022 13:13:08.535918,"(4.6, 5.4, 5.4125)","(10.0, 12.0, 11.626760563380282)","(2.8, 3.75, 3.7092307692307696)","(6.0, 7.4, 7.237333333333334)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.888888888888886)"
08-12-2022 13:13:09.878021,"(4.6, 5.5, 5.4125)","(10.0, 12.0, 11.61111111111111)","(2.8, 3.75, 3.675757575757576)","(6.0, 7.4, 7.237333333333334)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.072072072072071)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.888888888888886)"
08-12-2022 13:13:11.186407,"(4.6, 5.5, 5.465217391304348)","(10.0, 12.0, 11.589108910891088)","(2.8, 3.7, 3.6403846153846153)","(6.0, 7.4, 7.253012048192772)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.009900990099009)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.97560975609756)"
08-12-2022 13:13:12.407606,"(4.6, 5.5, 5.47037037037037)","(10.0, 12.0, 11.589108910891088)","(2.8, 3.75, 3.66)","(6.0, 7.4, 7.253012048192772)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.009900990099009)","(14.0, 18.0, 17.74561403508772)","(20.0, 38.0, 34.97560975609756)"
08-12-2022 13:13:13.611708,"(4.6, 5.5, 5.473333333333334)","(10.0, 11.5, 11.733532934131736)","(2.8, 3.7, 3.684375)","(6.0, 7.4, 7.270212765957447)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.009900990099009)","(14.0, 18.0, 17.69090909090909)","(20.0, 38.0, 35.04761904761905)"
08-12-2022 13:13:14.860932,"(4.6, 5.5, 5.473333333333334)","(10.0, 12.0, 11.733532934131736)","(2.9, 3.7, 3.684375)","(6.0, 7.4, 7.270212765957447)","(5.5, 7.4, 7.113043478260869)","(9.0, 10.5, 10.009900990099009)","(14.0, 18.0, 17.08823529411765)","(20.0, 38.0, 35.04761904761905)"
08-12-2022 13:13:16.073620,"(4.6, 5.5, 5.383870967741935)","(10.0, 12.0, 11.762658227848101)","(2.9, 3.7, 3.6903846153846156)","(6.0, 7.4, 7.270212765957447)","(5.5, 7.4, 7.266666666666667)","(9.0, 10.5, 10.0875)","(14.0, 17.5, 16.95)","(20.0, 38.0, 35.375)"
08-12-2022 13:13:17.239735,"(4.6, 5.4, 5.383870967741935)","(10.0, 12.0, 11.762658227848101)","(2.9, 3.7, 3.675925925925926)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.293333333333334)","(9.0, 10.5, 10.0875)","(14.0, 17.5, 16.875)","(20.0, 36.0, 35.25714285714286)"
08-12-2022 13:13:18.536219,"(4.6, 5.4, 5.385245901639345)","(10.0, 12.0, 11.762658227848101)","(2.9, 3.75, 3.675)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.273684210526316)","(9.0, 10.5, 10.097093023255814)","(14.0, 17.5, 16.764705882352942)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:19.720349,"(4.6, 5.4, 5.385245901639345)","(10.0, 12.0, 11.762658227848101)","(2.9, 3.75, 3.675925925925926)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.273684210526316)","(9.0, 10.5, 10.097093023255814)","(14.0, 17.5, 16.8)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:20.961244,"(4.6, 5.4, 5.385245901639345)","(10.0, 12.0, 11.81060606060606)","(2.9, 3.75, 3.675925925925926)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.256)","(9.0, 10.5, 10.097093023255814)","(14.0, 17.5, 16.8)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:22.269759,"(4.6, 5.4, 5.38813559322034)","(10.0, 12.0, 11.81060606060606)","(2.9, 3.75, 3.6622807017543857)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.2)","(9.0, 10.5, 10.097093023255814)","(14.0, 17.5, 16.951612903225808)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:23.572748,"(4.6, 5.4, 5.38813559322034)","(10.0, 12.0, 11.81060606060606)","(2.9, 3.75, 3.7029411764705884)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.2)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.5, 16.951612903225808)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:24.901194,"(4.6, 5.4, 5.38813559322034)","(10.0, 12.0, 11.81060606060606)","(2.9, 3.75, 3.703125)","(6.0, 7.4, 7.261363636363637)","(5.5, 7.4, 7.2)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.5, 17.0)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:26.087158,"(4.6, 5.4, 5.38813559322034)","(10.0, 12.0, 11.702380952380953)","(2.9, 3.75, 3.738888888888889)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.2)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.5, 16.94)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:27.295564,"(4.6, 5.5, 5.474603174603175)","(10.0, 12.0, 11.702380952380953)","(2.9, 3.75, 3.738888888888889)","(6.0, 7.4, 7.274226804123711)","(5.5, 7.4, 7.2)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.5, 16.763157894736842)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:28.529530,"(4.6, 5.5, 5.473333333333334)","(10.0, 12.5, 12.162337662337663)","(2.9, 3.75, 3.7375)","(6.0, 7.4, 7.264444444444445)","(5.5, 7.4, 7.0600000000000005)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.5, 16.857142857142858)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:29.771783,"(4.6, 5.5, 5.452941176470588)","(10.0, 12.5, 12.18918918918919)","(2.9, 3.75, 3.7659090909090907)","(6.0, 7.4, 7.276767676767677)","(5.5, 7.2, 6.725925925925925)","(9.0, 10.5, 10.05859872611465)","(14.0, 17.0, 16.916666666666668)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:30.985594,"(4.6, 5.6, 5.523076923076923)","(10.0, 12.5, 12.205128205128204)","(2.9, 3.8, 3.7535714285714286)","(6.0, 7.4, 7.276767676767677)","(5.5, 6.8, 6.625)","(9.0, 10.5, 10.04407894736842)","(14.0, 17.0, 16.916666666666668)","(20.0, 38.0, 35.12820512820513)"
08-12-2022 13:13:32.207324,"(4.6, 5.6, 5.523076923076923)","(10.0, 12.5, 12.154761904761905)","(2.9, 3.85, 3.7857142857142856)","(6.0, 7.4, 7.276767676767677)","(5.5, 6.8, 6.691428571428571)","(9.0, 10.5, 10.04407894736842)","(14.0, 17.0, 16.916666666666668)","(20.0, 38.0, 35.12820512820513)"
