,From The Shire,Mr Original,Sonic Groove,Jess Trees,Loveless,Little Hercules,Wheres Eddie
06-01-2023 10:57:46.578260,"(6.0, 7.2, 6.993103448275862)","(2.05, 2.66, 2.6333333333333333)","(4.0, 5.0, 4.82)","(13.0, 17.0, 15.75)","(7.5, 10.5, 9.857142857142858)","(51.0, 150.0, 100.0)","(7.5, 9.4, 9.125)"
06-01-2023 10:57:47.539383,"(6.0, 7.2, 6.923076923076923)","(2.05, 2.64, 2.62)","(4.0, 5.0, 4.9)","(13.0, 16.5, 15.785714285714285)","(7.5, 10.5, 9.789473684210526)","(51.0, 150.0, 100.0)","(7.5, 9.2, 9.416901408450705)"
06-01-2023 10:57:48.401083,"(6.0, 7.0, 6.868493150684932)","(2.05, 2.7, 2.66)","(4.0, 5.0, 4.8875)","(13.0, 16.5, 15.911764705882353)","(7.5, 10.5, 9.789473684210526)","(51.0, 150.0, 100.0)","(7.5, 9.8, 9.416901408450705)"
06-01-2023 10:57:49.335851,"(6.0, 7.0, 6.861538461538462)","(2.05, 2.7, 2.66)","(4.0, 5.0, 4.9)","(13.0, 16.5, 16.0)","(7.5, 10.5, 9.789473684210526)","(51.0, 150.0, 100.0)","(7.5, 9.8, 9.427397260273972)"
06-01-2023 10:57:50.268839,"(6.0, 7.0, 6.861538461538462)","(2.05, 2.7, 2.67)","(4.0, 5.0, 4.9)","(13.0, 16.5, 16.0)","(7.5, 10.5, 9.789473684210526)","(51.0, 150.0, 100.0)","(7.5, 9.8, 9.566666666666666)"
06-01-2023 10:57:51.211357,"(6.0, 7.0, 6.861538461538462)","(2.05, 2.7, 2.685)","(4.0, 5.0, 4.9)","(13.0, 17.0, 16.11111111111111)","(7.5, 10.5, 9.276923076923076)","(51.0, 150.0, 100.0)","(7.5, 9.6, 9.44)"
06-01-2023 10:57:52.233467,"(6.0, 7.0, 6.7043478260869565)","(2.05, 2.76, 2.688)","(4.0, 5.0, 4.8875)","(13.0, 17.0, 16.558823529411764)","(7.5, 10.0, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.6, 9.265753424657534)"
06-01-2023 10:57:53.131353,"(6.0, 7.0, 6.733333333333333)","(2.05, 2.74, 2.6733333333333333)","(4.0, 4.8, 4.625)","(13.0, 17.0, 16.558823529411764)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.8, 9.265753424657534)"
06-01-2023 10:57:54.131012,"(6.0, 7.0, 6.733333333333333)","(2.05, 2.74, 2.706666666666667)","(4.0, 4.8, 4.666666666666667)","(13.0, 17.0, 16.583333333333332)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.8, 9.46875)"
06-01-2023 10:57:55.071748,"(6.0, 7.0, 6.733333333333333)","(2.05, 2.74, 2.717777777777778)","(4.0, 4.7, 4.65)","(13.0, 17.0, 16.583333333333332)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.8, 8.685714285714285)"
06-01-2023 10:57:56.014544,"(6.0, 7.0, 6.771428571428571)","(2.05, 2.82, 2.736923076923077)","(4.0, 4.8, 4.65)","(13.0, 17.0, 16.647058823529413)","(7.5, 9.8, 9.363636363636363)","(51.0, 150.0, 100.0)","(7.5, 9.2, 8.959999999999999)"
06-01-2023 10:57:56.912062,"(6.0, 7.0, 6.8133333333333335)","(2.05, 2.84, 2.7511111111111113)","(4.0, 4.7, 4.677777777777778)","(13.0, 17.0, 16.647058823529413)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.2, 8.959999999999999)"
06-01-2023 10:57:57.862495,"(6.0, 7.2, 6.7846153846153845)","(2.05, 2.82, 2.7824999999999998)","(4.0, 4.7, 4.681818181818182)","(13.0, 17.0, 16.666666666666668)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.852631578947369)"
06-01-2023 10:57:58.771750,"(6.0, 7.2, 6.9)","(2.05, 2.82, 2.7866666666666666)","(4.0, 4.7, 4.553333333333334)","(13.0, 17.0, 16.666666666666668)","(7.5, 9.8, 9.4)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.822222222222223)"
06-01-2023 10:57:59.684388,"(6.0, 7.2, 7.010526315789473)","(2.05, 2.84, 2.816)","(4.0, 4.7, 4.553333333333334)","(13.0, 17.0, 16.73913043478261)","(7.5, 9.8, 9.6)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.0, 8.84)"
06-01-2023 10:58:00.571689,"(6.0, 7.0, 6.636363636363637)","(2.05, 2.88, 2.835)","(4.0, 4.7, 4.538461538461538)","(13.0, 17.0, 16.795454545454547)","(7.5, 9.8, 9.666666666666668)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.2, 8.876190476190477)"
06-01-2023 10:58:01.475490,"(6.0, 6.6, 6.466666666666667)","(2.05, 2.92, 2.8608)","(4.0, 4.7, 4.6)","(13.0, 17.5, 15.743589743589743)","(7.5, 10.0, 9.444444444444445)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.2, 8.876190476190477)"
06-01-2023 10:58:02.397559,"(6.0, 6.6, 6.466666666666667)","(2.05, 2.92, 2.8611920529801322)","(4.0, 4.7, 4.6230769230769235)","(13.0, 17.5, 15.743589743589743)","(7.5, 10.0, 9.444444444444445)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.2, 8.933333333333334)"
06-01-2023 10:58:03.324380,"(6.0, 6.6, 6.503448275862069)","(2.05, 2.9, 2.8499999999999996)","(4.0, 4.7, 4.654545454545454)","(13.0, 17.5, 15.808641975308642)","(7.5, 10.0, 9.438709677419356)","(51.0, 150.0, 100.5)","(7.5, 9.0, 8.89090909090909)"
06-01-2023 10:58:04.269013,"(6.0, 6.8, 6.480851063829787)","(2.05, 2.9, 2.8514285714285714)","(4.0, 4.7, 4.654545454545454)","(13.0, 17.0, 16.75)","(7.5, 10.0, 9.447619047619048)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.89090909090909)"
06-01-2023 10:58:05.298671,"(6.0, 6.8, 6.4653846153846155)","(2.1, 2.9, 2.8514285714285714)","(4.0, 4.7, 4.6375)","(13.0, 17.0, 16.442857142857143)","(7.5, 10.0, 9.502857142857144)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.955555555555556)"
06-01-2023 10:58:06.296512,"(6.0, 6.4, 6.378947368421053)","(2.1, 2.9, 2.8777777777777778)","(4.0, 4.8, 4.728571428571429)","(13.0, 17.0, 16.564516129032256)","(7.5, 10.0, 9.642105263157895)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.95)"
06-01-2023 10:58:07.259354,"(6.0, 6.6, 6.3826086956521735)","(2.1, 2.86, 2.82)","(4.0, 4.8, 4.785714285714286)","(13.0, 17.0, 16.724489795918366)","(7.5, 10.0, 9.6375)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.95)"
06-01-2023 10:58:08.205690,"(6.0, 6.6, 6.458823529411765)","(2.1, 2.86, 2.84)","(4.0, 4.9, 4.82)","(13.0, 17.0, 16.49056603773585)","(7.5, 10.0, 9.513513513513514)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.98)"
06-01-2023 10:58:09.132525,"(6.0, 6.6, 6.437837837837837)","(2.1, 2.86, 2.84)","(4.0, 4.9, 4.825)","(13.0, 17.0, 16.49056603773585)","(7.5, 10.0, 9.5)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.976470588235294)"
06-01-2023 10:58:10.083697,"(6.0, 6.6, 6.412244897959184)","(2.1, 2.9, 2.8626666666666667)","(4.0, 4.9, 4.8375)","(13.0, 17.0, 16.49056603773585)","(7.5, 10.0, 9.953846153846154)","(51.0, 150.0, 100.0)","(7.5, 9.0, 8.904761904761905)"
06-01-2023 10:58:10.986640,"(6.0, 6.6, 6.412244897959184)","(2.15, 2.9, 2.8579999999999997)","(4.0, 4.9, 4.8375)","(13.0, 17.0, 16.49056603773585)","(7.5, 9.8, 9.76923076923077)","(51.0, 150.0, 100.0)","(7.5, 9.0, 9.08)"
06-01-2023 10:58:11.930603,"(6.0, 6.6, 6.412244897959184)","(2.15, 2.88, 2.869090909090909)","(4.0, 4.9, 4.800000000000001)","(13.0, 17.0, 16.49056603773585)","(7.5, 9.8, 9.483333333333334)","(51.0, 150.0, 100.0)","(7.5, 9.4, 9.35)"
06-01-2023 10:58:12.862572,"(6.0, 6.6, 6.45)","(2.15, 2.9, 2.885)","(4.0, 4.6, 4.5964912280701755)","(13.0, 17.0, 16.49056603773585)","(7.5, 9.8, 9.486956521739131)","(51.0, 150.0, 100.0)","(7.5, 9.6, 9.475)"
06-01-2023 10:58:13.754189,"(6.0, 6.6, 6.458823529411765)","(2.15, 2.9, 2.87)","(4.0, 4.7, 4.641176470588236)","(13.0, 17.0, 16.49056603773585)","(7.5, 9.8, 9.486956521739131)","(51.0, 150.0, 104.28571428571429)","(7.5, 9.6, 9.46)"
06-01-2023 10:58:14.672253,"(6.0, 6.6, 6.464150943396226)","(2.15, 2.86, 2.856551724137931)","(4.0, 4.6, 4.55)","(13.0, 17.0, 16.55)","(7.5, 9.8, 9.486956521739131)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.6, 9.48)"
06-01-2023 10:58:15.581226,"(6.0, 6.6, 6.475)","(2.15, 2.92, 2.8834567901234567)","(4.0, 4.5, 4.461538461538462)","(13.0, 17.0, 16.72093023255814)","(7.5, 9.8, 9.353424657534246)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.6, 9.56875)"
06-01-2023 10:58:16.562111,"(6.0, 6.6, 6.384615384615384)","(2.15, 2.92, 2.887380952380952)","(4.0, 4.5, 4.45)","(13.0, 17.0, 16.61904761904762)","(7.5, 10.0, 9.694827586206896)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.6, 9.591304347826087)"
06-01-2023 10:58:17.519864,"(5.5, 6.6, 6.413333333333333)","(2.1, 2.92, 2.887185628742515)","(4.2, 4.5, 4.45)","(13.0, 17.0, 16.61904761904762)","(7.5, 10.0, 9.694827586206896)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.8, 9.591304347826087)"
06-01-2023 10:58:18.520980,"(5.5, 6.6, 6.413333333333333)","(2.1, 2.92, 2.887185628742515)","(4.2, 4.5, 4.468181818181819)","(13.0, 16.0, 15.971428571428572)","(7.5, 10.0, 9.694827586206896)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.8, 9.595555555555556)"
06-01-2023 10:58:19.534944,"(5.5, 6.6, 6.417391304347826)","(2.1, 2.92, 2.887185628742515)","(4.2, 4.5, 4.445454545454545)","(13.0, 15.5, 15.793650793650794)","(7.5, 10.0, 9.750588235294117)","(51.0, 160.0, 104.28571428571429)","(7.5, 9.8, 9.589247311827958)"
06-01-2023 10:58:20.586106,"(6.0, 6.6, 6.413333333333333)","(2.2, 2.92, 2.887185628742515)","(3.9, 4.5, 4.407692307692308)","(13.0, 16.0, 15.867924528301886)","(7.0, 10.0, 9.762025316455697)","(51.0, 160.0, 104.28571428571429)","(8.0, 9.8, 9.595555555555556)"
06-01-2023 10:58:21.510689,"(6.0, 6.6, 6.484848484848485)","(2.2, 2.92, 2.902328767123288)","(3.9, 4.5, 4.408196721311476)","(13.0, 16.0, 15.867924528301886)","(7.0, 10.0, 9.762025316455697)","(51.0, 160.0, 104.28571428571429)","(8.0, 9.8, 9.589247311827958)"
06-01-2023 10:58:22.467443,"(6.0, 6.6, 6.45925925925926)","(2.2, 2.92, 2.902328767123288)","(3.9, 4.5, 4.407692307692308)","(13.0, 16.0, 15.807017543859649)","(7.0, 10.0, 9.762025316455697)","(51.0, 160.0, 100.0)","(8.0, 9.8, 9.589247311827958)"
06-01-2023 10:58:23.390764,"(6.0, 6.6, 6.45925925925926)","(2.2, 2.92, 2.9098165137614678)","(3.9, 4.5, 4.40677966101695)","(13.0, 16.0, 15.73015873015873)","(7.0, 10.0, 9.745454545454546)","(51.0, 160.0, 100.0)","(8.0, 9.8, 9.589247311827958)"
06-01-2023 10:58:24.328496,"(6.0, 6.6, 6.45925925925926)","(2.2, 2.98, 2.9527272727272726)","(3.9, 4.5, 4.34235294117647)","(13.0, 16.0, 15.721311475409836)","(7.0, 10.0, 9.714942528735632)","(51.0, 160.0, 100.0)","(8.0, 9.8, 9.559139784946238)"
06-01-2023 10:58:25.295416,"(6.0, 6.6, 6.453846153846154)","(2.2, 3.05, 3.000792079207921)","(3.9, 4.5, 4.34235294117647)","(13.0, 16.0, 15.633333333333333)","(7.0, 10.0, 9.69)","(51.0, 160.0, 100.0)","(8.0, 9.8, 9.32121212121212)"
06-01-2023 10:58:26.224977,"(6.0, 6.6, 6.453846153846154)","(2.2, 3.05, 3.0088235294117647)","(3.9, 4.4, 4.35)","(13.0, 16.0, 15.633333333333333)","(7.0, 10.0, 9.701960784313727)","(51.0, 160.0, 100.0)","(8.0, 9.6, 9.166666666666666)"
06-01-2023 10:58:27.168439,"(6.0, 6.6, 6.448)","(2.2, 3.05, 3.0160377358490567)","(3.9, 4.4, 4.3238095238095235)","(13.0, 16.0, 15.633333333333333)","(7.0, 10.5, 10.142857142857142)","(51.0, 160.0, 103.75)","(8.0, 9.2, 9.153846153846153)"
06-01-2023 10:58:28.133971,"(6.0, 6.6, 6.448)","(2.2, 3.05, 2.9927272727272727)","(3.9, 4.4, 4.3238095238095235)","(13.0, 15.5, 15.395833333333334)","(7.0, 10.5, 10.142857142857142)","(51.0, 160.0, 103.75)","(8.0, 9.2, 9.19047619047619)"
06-01-2023 10:58:29.068062,"(6.0, 6.6, 6.4125000000000005)","(2.2, 3.0, 2.99)","(3.9, 4.4, 4.3238095238095235)","(13.0, 15.5, 15.432432432432432)","(7.0, 10.5, 10.142857142857142)","(51.0, 160.0, 103.75)","(8.0, 9.2, 9.2875)"
06-01-2023 10:58:29.963623,"(6.0, 6.4, 6.3828571428571435)","(2.2, 3.0, 2.9714285714285715)","(3.9, 4.4, 4.392592592592593)","(13.0, 15.5, 15.421052631578947)","(7.0, 10.0, 9.885714285714286)","(51.0, 160.0, 103.75)","(8.0, 9.4, 9.481081081081081)"
06-01-2023 10:58:30.889531,"(6.0, 6.4, 6.383333333333334)","(2.2, 3.0, 2.966666666666667)","(3.9, 4.5, 4.354347826086957)","(13.0, 15.5, 15.421052631578947)","(7.0, 10.5, 9.935593220338983)","(51.0, 160.0, 120.0)","(8.0, 9.6, 9.416)"
06-01-2023 10:58:31.839018,"(6.0, 6.4, 6.383783783783784)","(2.2, 3.05, 3.0306504065040647)","(3.9, 4.4, 4.373529411764706)","(13.0, 15.5, 15.421052631578947)","(7.0, 10.5, 9.935593220338983)","(51.0, 160.0, 110.0)","(8.0, 9.6, 9.416)"
06-01-2023 10:58:32.813494,"(6.0, 6.4, 6.381818181818182)","(2.2, 3.05, 3.0145833333333334)","(3.9, 4.4, 4.319230769230769)","(13.0, 15.5, 15.4)","(7.0, 10.5, 9.940000000000001)","(51.0, 140.0, 110.0)","(8.0, 9.6, 9.431578947368422)"
06-01-2023 10:58:33.783241,"(6.0, 6.6, 6.410526315789474)","(2.2, 3.0, 2.9929411764705884)","(3.9, 4.5, 4.348351648351648)","(13.0, 15.5, 15.0)","(7.0, 10.5, 9.935593220338983)","(51.0, 140.0, 110.0)","(8.0, 9.6, 10.020833333333334)"
06-01-2023 10:58:34.758503,"(6.0, 6.6, 6.4079999999999995)","(2.2, 2.98, 2.967142857142857)","(3.9, 4.4, 4.37)","(13.0, 15.0, 14.821428571428571)","(7.0, 10.5, 9.882352941176471)","(51.0, 140.0, 110.0)","(8.0, 10.5, 10.225490196078432)"
06-01-2023 10:58:35.724128,"(6.0, 6.6, 6.4399999999999995)","(2.2, 2.98, 2.964)","(3.9, 4.4, 4.37)","(13.0, 14.5, 14.48125)","(7.0, 10.5, 9.882352941176471)","(51.0, 140.0, 110.0)","(8.0, 10.5, 10.225490196078432)"
06-01-2023 10:58:36.702778,"(6.0, 6.6, 6.405263157894737)","(2.2, 2.94, 2.9221052631578948)","(3.9, 4.4, 4.3304347826086955)","(13.0, 15.5, 14.90625)","(7.0, 10.5, 9.947368421052632)","(51.0, 140.0, 104.0)","(8.0, 10.5, 10.145833333333334)"
06-01-2023 10:58:37.676765,"(6.0, 6.6, 6.402666666666667)","(2.2, 2.94, 2.8907692307692305)","(3.9, 4.5, 4.357731958762886)","(13.0, 15.5, 14.90625)","(7.0, 10.5, 10.015384615384615)","(51.0, 140.0, 88.57142857142857)","(8.0, 10.5, 10.142857142857142)"
06-01-2023 10:58:38.665749,"(6.0, 6.6, 6.420289855072464)","(2.2, 2.88, 2.8723809523809525)","(3.9, 4.5, 4.36060606060606)","(13.0, 15.5, 15.018518518518519)","(7.0, 10.5, 10.221153846153847)","(51.0, 140.0, 88.57142857142857)","(8.0, 10.5, 10.147058823529411)"
06-01-2023 10:58:39.618702,"(6.0, 6.6, 6.43030303030303)","(2.2, 2.96, 2.8816666666666664)","(3.9, 4.5, 4.36060606060606)","(13.0, 15.5, 15.018518518518519)","(7.0, 10.5, 10.221153846153847)","(51.0, 140.0, 84.28571428571429)","(8.0, 10.5, 10.071428571428571)"
06-01-2023 10:58:40.630333,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.92, 2.9032)","(3.9, 4.5, 4.473509933774834)","(13.0, 16.0, 15.842105263157894)","(7.0, 10.5, 10.104651162790697)","(51.0, 140.0, 107.5)","(8.0, 10.5, 9.97906976744186)"
06-01-2023 10:58:41.581536,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.92, 2.886341463414634)","(3.9, 4.5, 4.476470588235294)","(13.0, 16.0, 15.842105263157894)","(7.0, 10.5, 10.104651162790697)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 9.97906976744186)"
06-01-2023 10:58:42.533954,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.92, 2.8794117647058823)","(3.9, 4.5, 4.476470588235294)","(13.0, 16.0, 15.842105263157894)","(7.0, 10.5, 10.104651162790697)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.113793103448277)"
06-01-2023 10:58:43.475181,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.9, 2.879)","(3.9, 4.5, 4.478343949044586)","(13.0, 16.0, 15.842105263157894)","(7.0, 10.5, 10.095238095238095)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.113793103448277)"
06-01-2023 10:58:44.410945,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.9, 2.8651612903225807)","(3.9, 4.5, 4.478343949044586)","(13.0, 16.0, 15.842105263157894)","(7.0, 10.5, 10.085365853658537)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.113793103448277)"
06-01-2023 10:58:45.304613,"(6.0, 6.6, 6.4082191780821915)","(2.2, 2.9, 2.8723076923076922)","(3.9, 4.5, 4.478343949044586)","(13.0, 16.0, 15.851063829787234)","(7.0, 10.5, 10.085365853658537)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.113793103448277)"
06-01-2023 10:58:46.235610,"(6.0, 6.6, 6.2956521739130435)","(2.2, 2.88, 2.86)","(3.9, 4.5, 4.478205128205128)","(13.0, 16.0, 15.851063829787234)","(7.0, 10.5, 10.085365853658537)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.103333333333333)"
06-01-2023 10:58:47.132326,"(6.0, 6.6, 6.418181818181818)","(2.2, 2.88, 2.8375)","(3.9, 4.6, 4.547142857142857)","(13.0, 16.0, 15.851063829787234)","(7.0, 10.5, 10.085365853658537)","(51.0, 140.0, 100.0)","(8.0, 10.5, 10.108474576271187)"
06-01-2023 10:58:48.032188,"(6.0, 6.6, 6.418181818181818)","(2.3, 2.86, 2.833157894736842)","(3.9, 4.6, 4.550980392156863)","(13.0, 16.0, 15.851063829787234)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 100.0)","(8.0, 10.5, 10.08)"
06-01-2023 10:58:48.989320,"(6.0, 6.6, 6.418181818181818)","(2.3, 2.86, 2.8340540540540538)","(3.9, 4.6, 4.562295081967213)","(13.0, 16.0, 15.847826086956522)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 100.0)","(8.0, 10.5, 10.0875)"
06-01-2023 10:58:49.930369,"(6.0, 6.6, 6.3910447761194025)","(2.3, 2.84, 2.828)","(3.9, 4.6, 4.562295081967213)","(13.0, 16.0, 15.847826086956522)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 100.0)","(8.0, 10.5, 10.0875)"
06-01-2023 10:58:50.890542,"(5.5, 6.6, 6.410810810810811)","(2.25, 2.82, 2.8128571428571427)","(3.9, 4.6, 4.562295081967213)","(13.0, 16.0, 15.847826086956522)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 100.0)","(7.5, 10.5, 10.0875)"
06-01-2023 10:58:51.837567,"(5.5, 6.6, 6.410810810810811)","(2.25, 2.82, 2.7972413793103446)","(3.9, 4.6, 4.562295081967213)","(13.0, 16.0, 15.853932584269662)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 101.33333333333333)","(7.5, 10.5, 9.997826086956522)"
06-01-2023 10:58:52.775071,"(5.5, 6.6, 6.410810810810811)","(2.25, 2.82, 2.7872)","(3.9, 4.6, 4.562295081967213)","(13.0, 16.0, 15.853932584269662)","(7.0, 10.5, 10.042553191489361)","(51.0, 120.0, 100.0)","(7.5, 10.5, 9.96279069767442)"
06-01-2023 10:58:53.705009,"(5.5, 6.6, 6.413698630136986)","(2.25, 2.82, 2.78925)","(3.9, 4.6, 4.576785714285714)","(13.0, 16.0, 15.853932584269662)","(7.0, 10.5, 10.138297872340425)","(51.0, 120.0, 95.0)","(7.5, 10.5, 10.094736842105263)"
06-01-2023 10:58:54.610777,"(5.5, 6.6, 6.468493150684932)","(2.25, 2.76, 2.7564102564102564)","(3.9, 4.7, 4.617333333333334)","(13.0, 16.0, 15.949367088607595)","(7.0, 10.5, 10.138297872340425)","(51.0, 110.0, 91.25)","(7.5, 10.5, 10.193150684931506)"
06-01-2023 10:58:55.542783,"(5.5, 6.4, 6.2153846153846155)","(2.25, 2.78, 2.7514285714285713)","(3.9, 4.7, 4.6875)","(13.0, 16.5, 16.166666666666668)","(7.0, 10.5, 10.218181818181819)","(51.0, 110.0, 91.25)","(7.5, 10.5, 10.132203389830508)"
06-01-2023 10:58:56.473314,"(5.5, 6.4, 6.215789473684211)","(2.25, 2.76, 2.745)","(3.9, 4.8, 4.693023255813953)","(13.0, 16.5, 16.323529411764707)","(7.0, 10.5, 10.1)","(51.0, 110.0, 90.0)","(7.5, 10.5, 10.092105263157896)"
06-01-2023 10:58:57.383294,"(5.5, 6.4, 6.347169811320755)","(2.25, 2.74, 2.737777777777778)","(3.9, 4.8, 4.705084745762711)","(13.0, 16.0, 15.642857142857142)","(7.0, 10.5, 10.1)","(51.0, 110.0, 90.0)","(7.5, 10.5, 10.006410256410257)"
06-01-2023 10:58:58.299381,"(5.5, 6.4, 6.346153846153847)","(2.25, 2.76, 2.736842105263158)","(3.9, 4.8, 4.735849056603773)","(13.0, 16.0, 15.642857142857142)","(7.0, 10.5, 10.068627450980392)","(51.0, 110.0, 90.0)","(7.5, 10.5, 9.986666666666666)"
06-01-2023 10:58:59.183879,"(5.5, 6.4, 6.368888888888889)","(2.25, 2.74, 2.7232558139534886)","(3.9, 4.9, 4.761111111111111)","(13.0, 16.0, 15.807692307692308)","(7.0, 10.5, 10.011111111111111)","(51.0, 110.0, 90.0)","(7.5, 10.5, 9.986666666666666)"
06-01-2023 10:59:00.118001,"(5.5, 6.6, 6.418181818181818)","(2.25, 2.74, 2.7021818181818182)","(3.9, 4.9, 4.803703703703704)","(13.0, 16.0, 15.785714285714286)","(7.0, 10.5, 10.009615384615385)","(51.0, 110.0, 90.0)","(7.5, 10.5, 9.996261682242991)"
06-01-2023 10:59:01.133204,"(5.5, 6.6, 6.333333333333333)","(2.25, 2.72, 2.710877192982456)","(3.9, 4.9, 4.807692307692308)","(13.0, 16.0, 15.818181818181818)","(7.0, 10.5, 10.027027027027028)","(51.0, 110.0, 90.0)","(7.5, 10.5, 9.957142857142857)"
06-01-2023 10:59:02.114966,"(5.5, 6.6, 6.355555555555555)","(2.25, 2.7, 2.6961538461538463)","(3.9, 4.9, 4.807692307692308)","(13.0, 16.0, 16.151685393258425)","(7.0, 10.5, 10.08)","(51.0, 110.0, 95.0)","(7.5, 10.5, 9.97906976744186)"
06-01-2023 10:59:03.097677,"(5.5, 6.6, 6.396078431372549)","(2.25, 2.7, 2.682857142857143)","(3.9, 4.9, 4.785714285714286)","(13.0, 16.5, 16.325842696629213)","(7.0, 10.5, 10.094736842105263)","(51.0, 110.0, 90.0)","(7.5, 10.5, 9.97283950617284)"
06-01-2023 10:59:04.002551,"(5.5, 6.6, 6.317647058823529)","(2.25, 2.7, 2.678)","(3.9, 5.0, 4.869565217391305)","(13.0, 16.5, 16.39080459770115)","(7.0, 10.5, 10.094736842105263)","(51.0, 110.0, 98.23529411764706)","(7.5, 10.5, 9.95217391304348)"
06-01-2023 10:59:04.918903,"(5.5, 6.6, 6.382456140350877)","(2.25, 2.72, 2.6891428571428575)","(3.9, 5.0, 4.961538461538462)","(13.0, 16.5, 16.3953488372093)","(7.0, 10.5, 10.241666666666667)","(51.0, 110.0, 80.83333333333333)","(7.5, 10.5, 10.173469387755102)"
06-01-2023 10:59:05.808617,"(5.5, 6.6, 6.527272727272727)","(2.25, 2.72, 2.7139130434782612)","(3.9, 4.8, 4.761111111111111)","(13.0, 17.0, 16.596153846153847)","(7.0, 10.5, 10.102564102564102)","(51.0, 110.0, 80.83333333333333)","(7.5, 10.5, 10.199074074074074)"
06-01-2023 10:59:06.714493,"(5.5, 6.6, 6.527272727272727)","(2.25, 2.72, 2.708888888888889)","(3.9, 4.8, 4.772)","(13.0, 17.0, 16.93103448275862)","(7.0, 10.5, 10.102564102564102)","(51.0, 110.0, 77.1875)","(7.5, 10.5, 10.15034965034965)"
06-01-2023 10:59:07.610471,"(5.5, 6.6, 6.527272727272727)","(2.25, 2.68, 2.6675)","(3.9, 4.8, 4.75)","(13.0, 17.0, 16.87)","(7.0, 11.0, 10.508771929824562)","(51.0, 110.0, 77.91666666666667)","(7.5, 10.5, 10.1640625)"
06-01-2023 10:59:08.506780,"(5.5, 6.2, 6.112903225806452)","(2.25, 2.7, 2.666666666666667)","(3.9, 4.9, 4.777551020408164)","(13.0, 17.0, 16.96)","(7.0, 11.0, 10.765625)","(51.0, 110.0, 84.33333333333333)","(7.5, 10.5, 10.195035460992909)"
06-01-2023 10:59:09.442763,"(5.5, 6.2, 6.1414634146341465)","(2.25, 2.72, 2.703673469387755)","(4.0, 5.0, 4.891666666666667)","(13.0, 17.5, 16.74736842105263)","(7.0, 11.0, 10.723684210526315)","(51.0, 110.0, 84.33333333333333)","(7.5, 10.5, 10.236220472440944)"
06-01-2023 10:59:10.360371,"(5.5, 6.2, 6.152631578947369)","(2.25, 2.68, 2.673)","(4.0, 5.0, 4.906024096385542)","(13.0, 17.5, 16.74736842105263)","(7.0, 11.0, 10.723684210526315)","(51.0, 110.0, 89.0)","(7.5, 10.5, 10.214285714285714)"
06-01-2023 10:59:11.290556,"(5.5, 6.2, 6.140322580645162)","(2.25, 2.72, 2.6856)","(4.0, 5.0, 4.911392405063291)","(13.0, 17.5, 16.72994652406417)","(7.0, 11.0, 10.637931034482758)","(51.0, 110.0, 95.26315789473685)","(7.5, 10.5, 10.222222222222221)"
