,Autumn Doll,Cab Fare Home,Tinker Yvonne,Foxtrot Tango,Zaras Princess,Blue Tick Maya
07-01-2023 20:48:07.534507,"(10.0, 26.0, 23.545454545454547)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.0, 9.236363636363636)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.66, 2.5045454545454544)"
07-01-2023 20:48:08.773226,"(10.0, 26.0, 23.545454545454547)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.0, 9.236363636363636)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.66, 2.5045454545454544)"
07-01-2023 20:48:09.700952,"(10.0, 26.0, 23.545454545454547)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.0, 9.236363636363636)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.66, 2.5946875)"
07-01-2023 20:48:10.638000,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.0, 9.236363636363636)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.66, 2.565)"
07-01-2023 20:48:11.613773,"(10.0, 26.0, 24.58823529411765)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.66, 2.5614285714285714)"
07-01-2023 20:48:12.667514,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.66, 2.6036363636363635)"
07-01-2023 20:48:13.713789,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.64, 2.6036363636363635)"
07-01-2023 20:48:14.713255,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.64, 2.6036363636363635)"
07-01-2023 20:48:15.668299,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.64, 2.6036363636363635)"
07-01-2023 20:48:16.730041,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.64, 2.6036363636363635)"
07-01-2023 20:48:17.626770,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 9.085714285714285)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.64, 2.6036363636363635)"
07-01-2023 20:48:18.736333,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.64, 2.59)"
07-01-2023 20:48:19.877625,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.59)"
07-01-2023 20:48:21.034727,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.59)"
07-01-2023 20:48:22.021807,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.59)"
07-01-2023 20:48:23.010837,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.59)"
07-01-2023 20:48:24.006886,"(10.0, 26.0, 23.9)","(3.3, 4.8, 4.449999999999999)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.59)"
07-01-2023 20:48:24.996018,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.536363636363636)","(7.0, 10.5, 8.64)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:26.036578,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:26.976843,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:28.108518,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:29.011680,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:29.878837,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:30.894184,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:31.989083,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.582105263157895)"
07-01-2023 20:48:33.031561,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.62, 2.5566666666666666)"
07-01-2023 20:48:34.008569,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:34.861407,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:35.785422,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:36.741805,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:37.710093,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:38.680078,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:39.616041,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:40.612417,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:41.592560,"(10.0, 26.0, 23.545454545454547)","(3.3, 5.3, 4.566666666666666)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5364285714285715)"
07-01-2023 20:48:42.515319,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:43.409373,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:44.334034,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:45.302900,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:46.396466,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:47.415099,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:48.291071,"(10.0, 26.0, 23.6)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:49.288000,"(10.0, 26.0, 22.4)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.285714285714286)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.5364285714285715)"
07-01-2023 20:48:50.261060,"(10.0, 26.0, 22.4)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.794117647058822)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.56, 2.4814285714285713)"
07-01-2023 20:48:51.198604,"(10.0, 26.0, 21.428571428571427)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.269230769230768)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.58, 2.5566666666666666)"
07-01-2023 20:48:52.093875,"(10.0, 26.0, 21.428571428571427)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.269230769230768)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.58, 2.5330434782608697)"
07-01-2023 20:48:52.978228,"(10.0, 26.0, 21.428571428571427)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.269230769230768)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.58, 2.5330434782608697)"
07-01-2023 20:48:54.036457,"(10.0, 26.0, 20.4)","(3.3, 5.3, 4.9399999999999995)","(7.0, 10.5, 8.269230769230768)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6333333333333333)"
07-01-2023 20:48:54.988405,"(10.0, 26.0, 20.272727272727273)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6485714285714286)"
07-01-2023 20:48:55.958327,"(10.0, 26.0, 20.272727272727273)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 9.533333333333335)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6485714285714286)"
07-01-2023 20:48:56.961981,"(10.0, 26.0, 20.272727272727273)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 9.533333333333335)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6485714285714286)"
07-01-2023 20:48:57.986002,"(10.0, 26.0, 20.272727272727273)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 8.876923076923077)","(9.0, 17.0, 16.30851063829787)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.7, 2.6485714285714286)"
07-01-2023 20:48:58.951998,"(10.0, 26.0, 20.272727272727273)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 8.876923076923077)","(9.0, 16.5, 15.91304347826087)","(4.6, 7.2, 6.952112676056338)","(2.5, 2.7, 2.6837500000000003)"
07-01-2023 20:49:00.034091,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 9.533333333333335)","(9.0, 16.0, 15.91304347826087)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.685)"
07-01-2023 20:49:00.998735,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 9.8, 9.533333333333335)","(9.0, 16.0, 15.91304347826087)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.685)"
07-01-2023 20:49:02.123868,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.6576470588235295)"
07-01-2023 20:49:03.270878,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.665714285714286)"
07-01-2023 20:49:04.254570,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.65875)"
07-01-2023 20:49:05.211534,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.7, 2.65875)"
07-01-2023 20:49:06.270457,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 16.5, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.65875)"
07-01-2023 20:49:07.544204,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.645)"
07-01-2023 20:49:08.631764,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.645)"
07-01-2023 20:49:09.733800,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:10.720018,"(10.0, 26.0, 21.5)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:11.753500,"(10.0, 26.0, 21.821428571428573)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:12.656676,"(10.0, 26.0, 21.821428571428573)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:13.615330,"(10.0, 26.0, 21.821428571428573)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:14.709753,"(10.0, 26.0, 21.821428571428573)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:15.685028,"(10.0, 26.0, 19.7)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:16.788642,"(10.0, 26.0, 19.7)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:17.797599,"(10.0, 26.0, 17.75)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 2.6571428571428575)"
07-01-2023 20:49:18.741266,"(10.0, 26.0, 17.75)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.7, 3.0782608695652174)"
07-01-2023 20:49:19.709357,"(10.0, 26.0, 17.75)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.45, 3.0782608695652174)"
07-01-2023 20:49:20.617473,"(10.0, 26.0, 17.75)","(3.3, 5.3, 4.594117647058823)","(7.0, 10.0, 8.623529411764705)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 3.45, 2.8339285714285714)"
07-01-2023 20:49:21.625648,"(10.0, 25.0, 20.454545454545453)","(3.3, 5.2, 4.3933333333333335)","(7.0, 10.0, 8.885714285714286)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.076923076923077)","(2.5, 3.35, 3.2333333333333334)"
07-01-2023 20:49:22.781058,"(10.0, 25.0, 20.454545454545453)","(3.3, 5.2, 4.183333333333333)","(7.0, 10.0, 8.771428571428572)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.076923076923077)","(2.5, 3.3, 3.2333333333333334)"
07-01-2023 20:49:23.908806,"(10.0, 24.0, 22.714285714285715)","(3.3, 5.1, 4.183333333333333)","(7.0, 9.8, 8.771428571428572)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.076923076923077)","(2.5, 3.3, 2.83)"
07-01-2023 20:49:25.059561,"(10.0, 25.0, 23.57142857142857)","(3.3, 4.8, 4.449999999999999)","(7.0, 9.6, 8.753846153846155)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.076923076923077)","(2.5, 3.25, 3.1533333333333333)"
07-01-2023 20:49:26.090947,"(10.0, 25.0, 22.5)","(3.3, 4.8, 4.449999999999999)","(7.0, 9.6, 8.753846153846155)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:27.059128,"(10.0, 25.0, 18.409090909090907)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:28.148151,"(10.0, 25.0, 23.791666666666664)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:29.151579,"(10.0, 25.0, 23.791666666666664)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.326923076923077)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:30.176988,"(10.0, 25.0, 22.92857142857143)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:31.327993,"(10.0, 25.0, 22.92857142857143)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 3.1533333333333333)"
07-01-2023 20:49:32.276570,"(10.0, 23.0, 20.4)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.2, 2.825)"
07-01-2023 20:49:33.262498,"(10.0, 23.0, 20.4)","(3.3, 4.8, 4.59)","(7.0, 9.6, 9.355555555555554)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.15, 2.654)"
07-01-2023 20:49:34.332711,"(10.0, 23.0, 20.4)","(3.3, 4.8, 4.59)","(7.0, 9.6, 8.771428571428572)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 3.05, 2.703076923076923)"
07-01-2023 20:49:35.454233,"(10.0, 23.0, 20.4)","(3.3, 4.8, 4.59)","(7.0, 9.8, 8.771428571428572)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.98, 2.7036363636363636)"
07-01-2023 20:49:36.582924,"(10.0, 23.0, 21.5)","(3.3, 5.2, 4.87)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.98, 2.7036363636363636)"
07-01-2023 20:49:37.612403,"(10.0, 23.0, 21.5)","(3.3, 5.2, 5.015384615384615)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.98, 2.676)"
07-01-2023 20:49:38.526665,"(10.0, 23.0, 21.5)","(3.3, 5.2, 5.08)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.98, 2.6807142857142856)"
07-01-2023 20:49:39.534800,"(10.0, 23.0, 18.0)","(3.3, 5.2, 5.08)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.96, 2.686153846153846)"
07-01-2023 20:49:40.635508,"(10.0, 23.0, 18.0)","(3.3, 5.2, 5.08)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.94, 2.7985714285714285)"
07-01-2023 20:49:41.665077,"(10.0, 23.0, 21.5)","(3.3, 5.2, 5.08)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.88, 2.7985714285714285)"
07-01-2023 20:49:42.605567,"(10.0, 23.0, 21.083333333333336)","(3.3, 5.4, 5.1)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.86, 2.6844444444444444)"
07-01-2023 20:49:43.592404,"(10.0, 23.0, 21.954545454545453)","(3.3, 5.4, 5.047058823529412)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.84, 2.723076923076923)"
07-01-2023 20:49:44.548343,"(10.0, 23.0, 20.25)","(3.3, 5.3, 5.033333333333333)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.82, 2.641052631578947)"
07-01-2023 20:49:45.518792,"(10.0, 23.0, 20.25)","(3.3, 5.3, 4.984210526315789)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.82, 2.5951999999999997)"
07-01-2023 20:49:46.520244,"(10.0, 23.0, 20.25)","(3.3, 5.3, 5.033333333333333)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.8, 2.54)"
07-01-2023 20:49:47.539557,"(10.0, 23.0, 20.25)","(3.3, 5.3, 5.033333333333333)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.8, 2.532)"
07-01-2023 20:49:48.468029,"(10.0, 23.0, 20.25)","(3.3, 5.3, 5.033333333333333)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.076923076923077)","(2.5, 2.74, 2.5259574468085106)"
07-01-2023 20:49:49.857768,"(10.0, 23.0, 16.666666666666668)","(3.3, 5.3, 4.984210526315789)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.72, 2.585)"
07-01-2023 20:49:50.845931,"(10.0, 26.0, 16.666666666666668)","(3.3, 5.3, 4.984210526315789)","(7.0, 9.8, 8.466666666666667)","(9.0, 17.0, 16.591836734693878)","(4.6, 7.2, 7.173770491803279)","(2.5, 2.62, 2.536)"
