,Debs Baby,White Snake,Sketchy Zara,Walking On Fire,White Ticket,Super Keen,Kaidee Dixie,Arrogant Suzy
12-01-2023 17:02:52.719797,"(20.0, 32.0, 31.714285714285715)","(4.2, 5.6, 5.569999999999999)","(21.0, 32.0, 30.272727272727273)","(31.0, 85.0, 78.33333333333333)","(21.0, 40.0, 37.45454545454545)","(1.35, 1.58, 1.5709202453987732)","(10.0, 12.5, 11.724137931034482)","(101.0, 360.0, 273.3333333333333)"
12-01-2023 17:02:53.724242,"(20.0, 32.0, 31.714285714285715)","(4.2, 5.6, 5.572727272727272)","(21.0, 32.0, 30.48)","(31.0, 85.0, 80.0)","(21.0, 40.0, 37.5)","(1.35, 1.58, 1.5716666666666668)","(10.0, 12.5, 11.754901960784313)","(101.0, 360.0, 295.0)"
12-01-2023 17:02:54.853981,"(20.0, 34.0, 31.846153846153847)","(4.2, 5.5, 5.491666666666667)","(21.0, 32.0, 30.52173913043478)","(31.0, 85.0, 83.57142857142857)","(21.0, 40.0, 38.55555555555556)","(1.35, 1.58, 1.5713793103448277)","(10.0, 12.5, 11.74)","(101.0, 360.0, 295.0)"
12-01-2023 17:02:55.946779,"(20.0, 34.0, 32.35294117647059)","(4.2, 5.6, 5.574999999999999)","(21.0, 32.0, 30.3)","(31.0, 85.0, 83.57142857142857)","(21.0, 40.0, 39.0)","(1.35, 1.58, 1.561764705882353)","(10.0, 12.5, 12.1)","(101.0, 360.0, 295.0)"
12-01-2023 17:02:57.015770,"(20.0, 34.0, 32.35294117647059)","(4.2, 5.6, 5.594117647058823)","(21.0, 32.0, 30.52173913043478)","(31.0, 85.0, 78.33333333333333)","(21.0, 40.0, 39.0)","(1.35, 1.57, 1.5616666666666668)","(10.0, 12.5, 12.092592592592593)","(101.0, 360.0, 295.0)"
12-01-2023 17:02:58.022274,"(20.0, 34.0, 32.10526315789474)","(4.2, 5.7, 5.6382352941176475)","(21.0, 32.0, 30.3)","(31.0, 85.0, 78.33333333333333)","(21.0, 40.0, 39.0)","(1.35, 1.57, 1.5616666666666668)","(10.0, 12.5, 12.15625)","(101.0, 360.0, 255.0)"
12-01-2023 17:02:59.137141,"(20.0, 34.0, 32.10526315789474)","(4.2, 5.7, 5.60625)","(21.0, 32.0, 30.52173913043478)","(31.0, 85.0, 78.33333333333333)","(21.0, 40.0, 39.0)","(1.35, 1.57, 1.5617283950617284)","(10.0, 12.5, 12.113636363636363)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:00.326764,"(20.0, 34.0, 32.10526315789474)","(4.2, 5.7, 5.60625)","(21.0, 32.0, 30.52173913043478)","(31.0, 85.0, 78.33333333333333)","(21.0, 40.0, 39.083333333333336)","(1.35, 1.57, 1.5596296296296297)","(10.0, 12.5, 12.5)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:01.496690,"(20.0, 34.0, 33.63636363636364)","(4.2, 5.7, 5.652631578947369)","(21.0, 32.0, 30.333333333333332)","(31.0, 85.0, 68.33333333333333)","(21.0, 40.0, 39.083333333333336)","(1.35, 1.57, 1.56)","(10.0, 13.0, 12.636363636363637)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:02.672508,"(20.0, 34.0, 33.63636363636364)","(4.2, 5.7, 5.604)","(21.0, 32.0, 30.846153846153847)","(41.0, 85.0, 68.33333333333333)","(21.0, 40.0, 39.083333333333336)","(1.35, 1.57, 1.5611111111111111)","(10.0, 13.0, 12.379310344827585)","(101.0, 380.0, 337.89473684210526)"
12-01-2023 17:03:03.800214,"(20.0, 34.0, 33.77777777777778)","(4.2, 5.7, 5.629411764705883)","(21.0, 32.0, 30.846153846153847)","(41.0, 85.0, 68.33333333333333)","(21.0, 40.0, 39.083333333333336)","(1.35, 1.57, 1.5666666666666667)","(10.0, 13.0, 12.46875)","(101.0, 380.0, 337.89473684210526)"
12-01-2023 17:03:05.002903,"(20.0, 34.0, 33.833333333333336)","(4.2, 5.6, 5.62)","(21.0, 32.0, 30.571428571428573)","(41.0, 85.0, 68.33333333333333)","(21.0, 40.0, 39.083333333333336)","(1.35, 1.57, 1.5663636363636364)","(10.0, 13.0, 12.46875)","(101.0, 380.0, 337.89473684210526)"
12-01-2023 17:03:06.244240,"(20.0, 34.0, 33.375)","(4.2, 5.7, 5.62)","(21.0, 32.0, 30.571428571428573)","(41.0, 85.0, 66.875)","(21.0, 40.0, 38.08695652173913)","(1.35, 1.57, 1.5676470588235294)","(10.0, 13.0, 12.433333333333334)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:07.445711,"(20.0, 34.0, 32.75)","(4.2, 5.7, 5.639130434782609)","(21.0, 32.0, 30.235294117647058)","(41.0, 80.0, 67.14285714285714)","(21.0, 40.0, 37.6551724137931)","(1.35, 1.57, 1.5546153846153847)","(10.0, 13.0, 12.545454545454545)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:08.507584,"(20.0, 34.0, 33.05882352941177)","(4.2, 5.7, 5.622222222222223)","(21.0, 32.0, 30.235294117647058)","(41.0, 80.0, 67.14285714285714)","(21.0, 40.0, 37.6551724137931)","(1.35, 1.57, 1.5567924528301886)","(10.0, 13.0, 12.88)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:09.576620,"(20.0, 34.0, 33.333333333333336)","(4.2, 5.7, 5.559375)","(21.0, 32.0, 30.333333333333332)","(41.0, 80.0, 67.14285714285714)","(21.0, 40.0, 38.285714285714285)","(1.35, 1.57, 1.5368852459016393)","(10.0, 13.0, 13.23913043478261)","(101.0, 380.0, 260.0)"
12-01-2023 17:03:10.622608,"(20.0, 36.0, 34.61538461538461)","(4.2, 5.7, 5.6466666666666665)","(21.0, 32.0, 30.63157894736842)","(41.0, 80.0, 70.0)","(21.0, 40.0, 38.285714285714285)","(1.35, 1.55, 1.5404761904761906)","(10.0, 13.5, 13.285714285714286)","(101.0, 380.0, 260.0)"
12-01-2023 17:03:11.708497,"(20.0, 36.0, 33.92307692307692)","(4.2, 5.7, 5.6461538461538465)","(21.0, 32.0, 30.818181818181817)","(41.0, 85.0, 79.44444444444444)","(21.0, 40.0, 38.285714285714285)","(1.35, 1.55, 1.5635454545454546)","(10.0, 13.5, 13.235294117647058)","(101.0, 380.0, 260.0)"
12-01-2023 17:03:12.781573,"(20.0, 34.0, 33.77777777777778)","(4.2, 5.6, 5.571428571428571)","(21.0, 32.0, 30.63157894736842)","(41.0, 85.0, 78.79310344827586)","(21.0, 40.0, 37.77777777777778)","(1.35, 1.59, 1.5512903225806451)","(10.0, 13.5, 13.17741935483871)","(101.0, 380.0, 344.44444444444446)"
12-01-2023 17:03:13.978650,"(20.0, 36.0, 34.07142857142857)","(4.2, 5.7, 5.567441860465117)","(21.0, 32.0, 30.818181818181817)","(41.0, 85.0, 79.19354838709677)","(21.0, 40.0, 37.714285714285715)","(1.35, 1.56, 1.5501234567901234)","(10.0, 13.5, 13.392857142857142)","(101.0, 380.0, 255.0)"
12-01-2023 17:03:15.172291,"(20.0, 36.0, 34.07142857142857)","(4.2, 5.7, 5.523076923076923)","(21.0, 32.0, 30.818181818181817)","(41.0, 85.0, 79.0)","(21.0, 40.0, 38.285714285714285)","(1.35, 1.56, 1.5767164179104478)","(10.0, 13.5, 13.153846153846153)","(101.0, 380.0, 280.0)"
12-01-2023 17:03:16.329597,"(20.0, 34.0, 33.76470588235294)","(4.2, 5.6, 5.523076923076923)","(21.0, 32.0, 29.666666666666668)","(41.0, 85.0, 79.48275862068965)","(21.0, 40.0, 38.206896551724135)","(1.35, 1.58, 1.592)","(10.0, 13.5, 13.349315068493151)","(101.0, 380.0, 280.0)"
12-01-2023 17:03:17.411007,"(20.0, 34.0, 33.76470588235294)","(4.2, 5.5, 5.429411764705883)","(21.0, 32.0, 29.666666666666668)","(41.0, 85.0, 79.48275862068965)","(21.0, 40.0, 38.0)","(1.35, 1.6, 1.5925581395348838)","(10.0, 13.5, 13.337837837837839)","(101.0, 380.0, 280.0)"
12-01-2023 17:03:18.629525,"(20.0, 34.0, 33.8)","(4.2, 5.5, 5.429411764705883)","(21.0, 32.0, 29.571428571428573)","(41.0, 85.0, 79.66666666666667)","(21.0, 40.0, 37.6)","(1.35, 1.6, 1.5935714285714286)","(10.0, 13.5, 13.36111111111111)","(101.0, 380.0, 280.0)"
12-01-2023 17:03:20.037846,"(20.0, 34.0, 33.8)","(4.2, 5.5, 5.429411764705883)","(21.0, 32.0, 29.571428571428573)","(41.0, 85.0, 79.48275862068965)","(21.0, 38.0, 37.714285714285715)","(1.35, 1.6, 1.578695652173913)","(10.0, 13.5, 13.078947368421053)","(101.0, 380.0, 280.0)"
12-01-2023 17:03:21.281893,"(20.0, 34.0, 33.76470588235294)","(4.2, 5.5, 5.375862068965517)","(21.0, 32.0, 29.96)","(41.0, 85.0, 79.66666666666667)","(26.0, 38.0, 38.285714285714285)","(1.35, 1.58, 1.5753333333333335)","(10.0, 13.5, 13.015151515151516)","(101.0, 380.0, 386.25)"
12-01-2023 17:03:22.536110,"(20.0, 34.0, 33.80952380952381)","(4.2, 5.5, 5.343478260869565)","(21.0, 32.0, 29.96)","(41.0, 85.0, 79.66666666666667)","(26.0, 40.0, 38.0)","(1.35, 1.58, 1.5738235294117648)","(10.0, 13.5, 13.03125)","(101.0, 390.0, 304.2857142857143)"
12-01-2023 17:03:23.762334,"(20.0, 34.0, 33.77777777777778)","(4.2, 5.5, 5.366666666666666)","(21.0, 32.0, 29.96)","(41.0, 85.0, 83.26086956521739)","(26.0, 40.0, 38.0)","(1.35, 1.58, 1.5752000000000002)","(10.0, 13.5, 13.03125)","(101.0, 390.0, 350.0)"
12-01-2023 17:03:25.014666,"(20.0, 34.0, 33.77777777777778)","(4.2, 5.5, 5.370967741935484)","(21.0, 32.0, 29.96)","(41.0, 85.0, 83.26086956521739)","(26.0, 40.0, 38.0)","(1.35, 1.58, 1.5752000000000002)","(10.0, 13.5, 13.03125)","(101.0, 390.0, 346.9230769230769)"
12-01-2023 17:03:26.287700,"(20.0, 34.0, 33.714285714285715)","(4.2, 5.5, 5.326086956521739)","(21.0, 32.0, 30.03846153846154)","(41.0, 85.0, 83.33333333333334)","(26.0, 40.0, 38.0)","(1.35, 1.58, 1.573939393939394)","(10.0, 13.5, 13.115384615384615)","(101.0, 390.0, 355.0)"
12-01-2023 17:03:27.399230,"(20.0, 34.0, 33.666666666666664)","(4.2, 5.5, 5.326086956521739)","(21.0, 32.0, 30.03846153846154)","(41.0, 85.0, 81.29629629629629)","(26.0, 40.0, 37.714285714285715)","(1.35, 1.58, 1.584814814814815)","(10.0, 13.5, 13.159090909090908)","(101.0, 390.0, 286.0)"
12-01-2023 17:03:28.525188,"(20.0, 34.0, 33.666666666666664)","(4.2, 5.5, 5.3)","(21.0, 32.0, 30.03846153846154)","(41.0, 85.0, 81.15384615384616)","(26.0, 40.0, 37.629629629629626)","(1.35, 1.59, 1.5790196078431373)","(10.0, 13.5, 12.954545454545455)","(101.0, 390.0, 310.0)"
12-01-2023 17:03:29.736266,"(20.0, 34.0, 33.5)","(4.2, 5.4, 5.333333333333333)","(21.0, 32.0, 30.692307692307693)","(41.0, 85.0, 83.26086956521739)","(26.0, 40.0, 37.629629629629626)","(1.35, 1.58, 1.588813559322034)","(10.0, 13.0, 12.884615384615385)","(101.0, 390.0, 336.6666666666667)"
12-01-2023 17:03:30.937391,"(20.0, 34.0, 33.5)","(4.2, 5.4, 5.333333333333333)","(21.0, 32.0, 30.692307692307693)","(41.0, 85.0, 83.26086956521739)","(26.0, 40.0, 37.629629629629626)","(1.35, 1.6, 1.5986363636363636)","(10.0, 13.0, 12.647058823529411)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:32.139457,"(20.0, 34.0, 33.63636363636364)","(4.2, 5.4, 5.32)","(21.0, 32.0, 30.615384615384617)","(41.0, 85.0, 88.21428571428571)","(26.0, 40.0, 37.46666666666667)","(1.35, 1.6, 1.5862500000000002)","(10.0, 13.0, 12.863157894736842)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:33.366036,"(20.0, 36.0, 35.411764705882355)","(4.2, 5.4, 5.375)","(21.0, 32.0, 29.923076923076923)","(41.0, 90.0, 88.21428571428571)","(26.0, 38.0, 37.46666666666667)","(1.35, 1.6, 1.5862500000000002)","(10.0, 13.0, 12.863157894736842)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:34.472063,"(20.0, 36.0, 35.411764705882355)","(4.2, 5.4, 5.381818181818182)","(21.0, 32.0, 29.923076923076923)","(41.0, 90.0, 88.21428571428571)","(26.0, 38.0, 37.46666666666667)","(1.35, 1.59, 1.588160237388724)","(10.0, 13.0, 12.93)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:35.560488,"(20.0, 36.0, 35.38461538461539)","(4.2, 5.5, 5.409090909090909)","(21.0, 32.0, 29.923076923076923)","(41.0, 90.0, 87.22222222222223)","(26.0, 38.0, 37.46666666666667)","(1.35, 1.59, 1.5872514619883042)","(10.0, 13.0, 12.938775510204081)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:36.797218,"(20.0, 36.0, 35.38461538461539)","(4.2, 5.5, 5.409090909090909)","(21.0, 32.0, 29.428571428571427)","(41.0, 90.0, 83.75)","(26.0, 38.0, 36.72727272727273)","(1.35, 1.59, 1.587314285714286)","(10.0, 13.0, 12.875)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:37.841559,"(20.0, 36.0, 32.19047619047619)","(4.2, 5.5, 5.41764705882353)","(21.0, 32.0, 29.333333333333332)","(41.0, 90.0, 82.5)","(26.0, 38.0, 37.06666666666667)","(1.35, 1.59, 1.5915555555555556)","(10.0, 13.0, 12.75)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:38.932023,"(20.0, 34.0, 33.0)","(4.2, 5.5, 5.397560975609756)","(21.0, 32.0, 29.23076923076923)","(41.0, 90.0, 81.42857142857143)","(26.0, 38.0, 37.06666666666667)","(1.35, 1.6, 1.5826114649681529)","(10.0, 13.0, 12.73076923076923)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:39.985031,"(21.0, 36.0, 32.22222222222222)","(4.2, 5.5, 5.389473684210526)","(21.0, 32.0, 29.23076923076923)","(41.0, 90.0, 81.42857142857143)","(26.0, 38.0, 37.06666666666667)","(1.35, 1.6, 1.5663636363636364)","(10.0, 13.0, 12.921052631578947)","(101.0, 390.0, 326.0)"
12-01-2023 17:03:41.221181,"(21.0, 36.0, 32.421052631578945)","(4.2, 5.6, 5.442857142857143)","(21.0, 32.0, 29.28)","(41.0, 90.0, 81.42857142857143)","(26.0, 38.0, 37.06666666666667)","(1.35, 1.57, 1.565492957746479)","(10.0, 13.0, 12.921052631578947)","(101.0, 390.0, 298.0)"
12-01-2023 17:03:42.463906,"(21.0, 36.0, 32.90909090909091)","(4.2, 5.6, 5.539130434782608)","(21.0, 32.0, 29.6)","(41.0, 90.0, 80.0)","(26.0, 38.0, 37.111111111111114)","(1.35, 1.57, 1.568974358974359)","(10.0, 13.0, 12.892857142857142)","(101.0, 310.0, 298.0)"
12-01-2023 17:03:43.609781,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.6, 5.539130434782608)","(21.0, 32.0, 29.6)","(41.0, 90.0, 80.0)","(26.0, 38.0, 37.5)","(1.35, 1.57, 1.5625)","(10.0, 13.0, 12.976744186046512)","(101.0, 310.0, 298.0)"
12-01-2023 17:03:44.717128,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.8, 5.7802816901408445)","(21.0, 32.0, 29.91304347826087)","(41.0, 90.0, 85.71428571428571)","(26.0, 38.0, 37.666666666666664)","(1.35, 1.57, 1.5612280701754386)","(10.0, 13.0, 12.925)","(101.0, 310.0, 296.6666666666667)"
12-01-2023 17:03:45.895013,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.8, 5.789928057553957)","(21.0, 32.0, 29.91304347826087)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 37.25)","(1.35, 1.57, 1.5612280701754386)","(10.0, 13.0, 12.631578947368421)","(101.0, 310.0, 296.6666666666667)"
12-01-2023 17:03:47.112585,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.8, 5.790243902439024)","(21.0, 32.0, 29.333333333333332)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.90909090909091)","(1.35, 1.57, 1.5665156794425088)","(10.0, 13.0, 12.766666666666667)","(101.0, 310.0, 296.6666666666667)"
12-01-2023 17:03:48.235363,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.8, 5.756)","(21.0, 32.0, 29.333333333333332)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.72727272727273)","(1.35, 1.57, 1.5599170124481327)","(10.0, 13.0, 12.735294117647058)","(101.0, 310.0, 296.6666666666667)"
12-01-2023 17:03:49.290400,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.8, 5.762962962962963)","(21.0, 32.0, 29.333333333333332)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.72727272727273)","(1.35, 1.56, 1.5958898305084748)","(10.0, 13.0, 12.590909090909092)","(101.0, 310.0, 287.14285714285717)"
12-01-2023 17:03:50.410168,"(21.0, 36.0, 32.36363636363637)","(4.2, 5.6, 5.5777777777777775)","(21.0, 30.0, 29.666666666666668)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.2)","(1.35, 1.6, 1.5898591549295775)","(10.0, 13.0, 12.666666666666666)","(101.0, 310.0, 278.8888888888889)"
12-01-2023 17:03:51.529322,"(21.0, 34.0, 33.63636363636364)","(4.2, 5.7, 5.642857142857143)","(21.0, 32.0, 29.5)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.2)","(1.35, 1.59, 1.5896531791907516)","(10.0, 13.0, 12.571428571428571)","(101.0, 310.0, 237.14285714285714)"
12-01-2023 17:03:52.606389,"(21.0, 34.0, 33.63636363636364)","(4.2, 5.7, 5.628571428571428)","(21.0, 30.0, 29.0)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 36.0)","(1.35, 1.59, 1.5941935483870968)","(10.0, 13.5, 12.795918367346939)","(101.0, 340.0, 268.0)"
12-01-2023 17:03:53.714138,"(21.0, 34.0, 30.75)","(4.2, 5.7, 5.604761904761905)","(21.0, 29.0, 27.933333333333334)","(41.0, 90.0, 89.21052631578948)","(26.0, 38.0, 35.41935483870968)","(1.35, 1.6, 1.5946099290780142)","(10.0, 13.0, 12.92)","(101.0, 340.0, 304.0)"
12-01-2023 17:03:54.943898,"(21.0, 32.0, 31.76923076923077)","(4.2, 5.7, 5.588)","(21.0, 28.0, 29.608695652173914)","(41.0, 90.0, 89.34782608695652)","(26.0, 38.0, 35.333333333333336)","(1.35, 1.6, 1.5628532608695653)","(10.0, 13.0, 12.736842105263158)","(101.0, 340.0, 318.46153846153845)"
12-01-2023 17:03:56.183609,"(21.0, 32.0, 31.75)","(4.2, 5.8, 5.68235294117647)","(21.0, 30.0, 28.935483870967744)","(41.0, 90.0, 89.34782608695652)","(26.0, 38.0, 35.333333333333336)","(1.35, 1.57, 1.5756626506024096)","(10.0, 13.0, 12.642857142857142)","(101.0, 340.0, 342.0)"
12-01-2023 17:03:57.392384,"(21.0, 34.0, 30.864864864864863)","(4.2, 5.8, 5.68235294117647)","(21.0, 30.0, 28.935483870967744)","(41.0, 90.0, 89.34782608695652)","(26.0, 38.0, 35.333333333333336)","(1.35, 1.58, 1.5778313253012048)","(10.0, 13.0, 12.785714285714286)","(101.0, 390.0, 300.0)"
12-01-2023 17:03:58.539157,"(21.0, 34.0, 30.7)","(4.2, 5.8, 5.656716417910448)","(21.0, 29.0, 28.846153846153847)","(41.0, 90.0, 89.34782608695652)","(26.0, 38.0, 35.21739130434783)","(1.35, 1.58, 1.5778313253012048)","(10.0, 13.0, 12.679012345679013)","(101.0, 390.0, 326.3636363636364)"
12-01-2023 17:03:59.735324,"(21.0, 34.0, 30.7)","(4.2, 5.8, 5.657575757575757)","(21.0, 29.0, 28.846153846153847)","(41.0, 90.0, 85.57692307692308)","(26.0, 38.0, 35.21739130434783)","(1.35, 1.58, 1.5704545454545455)","(10.0, 13.0, 12.654761904761905)","(101.0, 390.0, 326.3636363636364)"
12-01-2023 17:04:01.006646,"(21.0, 34.0, 30.636363636363637)","(4.2, 5.8, 5.688888888888888)","(21.0, 29.0, 28.181818181818183)","(41.0, 100.0, 84.61538461538461)","(26.0, 38.0, 35.21739130434783)","(1.35, 1.58, 1.5710000000000002)","(10.0, 13.0, 12.516666666666666)","(101.0, 390.0, 268.57142857142856)"
12-01-2023 17:04:02.240736,"(21.0, 34.0, 30.571428571428573)","(4.2, 5.8, 5.660714285714286)","(21.0, 30.0, 28.09090909090909)","(41.0, 100.0, 85.0)","(26.0, 38.0, 35.21739130434783)","(1.35, 1.58, 1.5803278688524591)","(10.0, 13.0, 12.31578947368421)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:03.303382,"(21.0, 34.0, 30.476190476190474)","(4.2, 5.8, 5.6499999999999995)","(21.0, 30.0, 28.09090909090909)","(41.0, 100.0, 85.0)","(26.0, 38.0, 35.2)","(1.35, 1.59, 1.5868786127167631)","(10.0, 13.0, 12.152173913043478)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:04.439977,"(21.0, 34.0, 30.390243902439025)","(4.2, 5.8, 5.6499999999999995)","(21.0, 30.0, 28.82758620689655)","(41.0, 100.0, 85.0)","(26.0, 38.0, 35.375)","(1.35, 1.59, 1.5870750988142293)","(10.0, 13.0, 12.093023255813954)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:05.591737,"(21.0, 34.0, 30.390243902439025)","(4.2, 5.8, 5.638095238095238)","(21.0, 30.0, 28.35483870967742)","(41.0, 100.0, 85.14285714285714)","(26.0, 38.0, 35.375)","(1.35, 1.59, 1.5919123505976096)","(10.0, 13.0, 12.095238095238095)","(101.0, 390.0, 268.57142857142856)"
12-01-2023 17:04:06.725366,"(21.0, 34.0, 30.205128205128204)","(4.2, 5.8, 5.614545454545454)","(21.0, 30.0, 28.35483870967742)","(41.0, 100.0, 85.14285714285714)","(26.0, 38.0, 35.319148936170215)","(1.35, 1.6, 1.591750972762646)","(10.0, 13.0, 12.538461538461538)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:07.925493,"(21.0, 34.0, 30.205128205128204)","(4.2, 5.8, 5.6038461538461535)","(21.0, 30.0, 28.35483870967742)","(41.0, 100.0, 83.2258064516129)","(26.0, 38.0, 35.06976744186046)","(1.35, 1.6, 1.5925352112676057)","(10.0, 13.0, 12.451612903225806)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:09.121193,"(21.0, 32.0, 31.333333333333332)","(4.2, 5.8, 5.603921568627451)","(21.0, 30.0, 28.384615384615383)","(41.0, 100.0, 83.2258064516129)","(26.0, 38.0, 35.0)","(1.35, 1.6, 1.5917082533589253)","(10.0, 13.0, 12.514285714285714)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:10.338414,"(21.0, 32.0, 30.166666666666668)","(4.2, 5.7, 5.607142857142857)","(21.0, 30.0, 30.095238095238095)","(41.0, 100.0, 82.85714285714286)","(26.0, 38.0, 35.0)","(1.35, 1.6, 1.590828729281768)","(10.0, 13.0, 12.514285714285714)","(101.0, 390.0, 276.6666666666667)"
12-01-2023 17:04:11.522533,"(21.0, 32.0, 29.51219512195122)","(4.2, 5.5, 5.491428571428571)","(21.0, 32.0, 29.217391304347828)","(41.0, 100.0, 82.85714285714286)","(26.0, 38.0, 34.73913043478261)","(1.35, 1.6, 1.5865853658536586)","(10.0, 13.0, 12.529411764705882)","(101.0, 390.0, 271.8181818181818)"
12-01-2023 17:04:12.701494,"(21.0, 32.0, 29.571428571428573)","(4.2, 5.5, 5.475609756097561)","(21.0, 32.0, 29.285714285714285)","(41.0, 100.0, 82.85714285714286)","(26.0, 38.0, 34.73913043478261)","(1.35, 1.6, 1.5875939849624061)","(10.0, 13.0, 12.351063829787234)","(101.0, 390.0, 276.6666666666667)"
12-01-2023 17:04:13.816070,"(21.0, 32.0, 29.571428571428573)","(4.2, 5.5, 5.447058823529412)","(21.0, 29.0, 28.5)","(41.0, 95.0, 87.5)","(26.0, 38.0, 34.73913043478261)","(1.35, 1.6, 1.5875939849624061)","(10.0, 13.5, 12.26923076923077)","(101.0, 390.0, 276.6666666666667)"
12-01-2023 17:04:15.050420,"(21.0, 32.0, 29.51219512195122)","(4.2, 5.5, 5.4904761904761905)","(21.0, 32.0, 29.6)","(41.0, 90.0, 87.14285714285714)","(26.0, 38.0, 34.8)","(1.35, 1.6, 1.5883505154639177)","(10.0, 12.5, 12.785714285714286)","(101.0, 390.0, 276.6666666666667)"
12-01-2023 17:04:16.306079,"(21.0, 32.0, 29.6)","(4.2, 5.7, 5.604395604395604)","(21.0, 30.0, 28.428571428571427)","(41.0, 90.0, 83.75)","(26.0, 38.0, 37.11764705882353)","(1.35, 1.59, 1.5742857142857143)","(10.0, 13.0, 12.93421052631579)","(101.0, 390.0, 354.0)"
12-01-2023 17:04:17.490449,"(21.0, 34.0, 31.045454545454547)","(4.2, 5.7, 5.614074074074074)","(21.0, 30.0, 28.428571428571427)","(41.0, 95.0, 83.75)","(26.0, 38.0, 37.407407407407405)","(1.35, 1.59, 1.5741509433962264)","(10.0, 13.0, 12.933333333333334)","(101.0, 390.0, 360.0)"
12-01-2023 17:04:18.690254,"(21.0, 34.0, 31.384615384615383)","(4.2, 5.7, 5.614572864321608)","(21.0, 30.0, 27.9375)","(41.0, 95.0, 85.21739130434783)","(26.0, 38.0, 37.407407407407405)","(1.35, 1.59, 1.5741509433962264)","(10.0, 13.0, 12.933333333333334)","(101.0, 390.0, 360.0)"
12-01-2023 17:04:19.862247,"(21.0, 34.0, 31.384615384615383)","(4.2, 5.7, 9955.168859649122)","(21.0, 30.0, 9998.5)","(41.0, 95.0, 9998.5)","(26.0, 38.0, 9998.5)","(1.35, 1.59, 9998.5)","(10.0, 13.0, 9998.5)","(101.0, 390.0, 9998.5)"
12-01-2023 17:04:21.099466,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
12-01-2023 17:04:22.293241,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
12-01-2023 17:04:23.415936,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
12-01-2023 17:04:24.540228,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
12-01-2023 17:04:25.618846,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
12-01-2023 17:04:26.745748,"(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(10.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
