,Kaypat World,Aerobic Maximum,Urban Girl,Side Kick,All Vogue,Maywyn Kama,Out Of Turmoil
16-12-2022 15:15:26.299342,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.528205128205128)","(2.15, 2.38, 2.353333333333333)","(6.5, 8.6, 8.386666666666667)","(3.6, 4.7, 4.626315789473684)","(26.0, 42.0, 41.666666666666664)"
16-12-2022 15:15:27.173749,"(26.0, 65.0, 63.5)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.5212121212121215)","(2.15, 2.38, 2.3649999999999998)","(6.5, 8.6, 8.339130434782609)","(3.6, 4.7, 4.635294117647059)","(26.0, 42.0, 41.666666666666664)"
16-12-2022 15:15:28.083175,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.482758620689655)","(2.15, 2.38, 2.37)","(6.5, 8.6, 8.43030303030303)","(3.6, 4.7, 4.623404255319149)","(26.0, 42.0, 41.76470588235294)"
16-12-2022 15:15:28.971704,"(26.0, 65.0, 63.8)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.5)","(2.15, 2.38, 2.3624242424242423)","(6.5, 8.6, 8.43030303030303)","(3.6, 4.7, 4.634883720930232)","(26.0, 42.0, 41.81818181818182)"
16-12-2022 15:15:29.867149,"(26.0, 65.0, 63.8)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.5)","(2.15, 2.38, 2.3579999999999997)","(6.5, 8.6, 8.43030303030303)","(3.6, 4.7, 4.76)","(26.0, 42.0, 41.81818181818182)"
16-12-2022 15:15:30.760121,"(26.0, 65.0, 63.8)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.5)","(2.15, 2.36, 2.3504761904761904)","(6.5, 8.6, 8.384615384615383)","(3.6, 4.8, 4.736170212765957)","(26.0, 42.0, 41.77777777777778)"
16-12-2022 15:15:31.641917,"(26.0, 65.0, 63.57142857142857)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.496969696969697)","(2.15, 2.34, 2.3203703703703704)","(6.5, 8.6, 8.284210526315789)","(3.6, 4.8, 4.725)","(26.0, 42.0, 41.76470588235294)"
16-12-2022 15:15:32.522653,"(26.0, 65.0, 63.5)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.5)","(2.15, 2.34, 2.321142857142857)","(6.5, 8.6, 8.225)","(3.6, 4.8, 4.725)","(26.0, 42.0, 41.76470588235294)"
16-12-2022 15:15:33.395964,"(26.0, 65.0, 63.5)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.496774193548387)","(2.15, 2.32, 2.3166666666666664)","(6.5, 8.6, 8.221052631578946)","(3.6, 4.8, 4.725)","(26.0, 42.0, 41.76470588235294)"
16-12-2022 15:15:34.286037,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.513513513513513)","(2.15, 2.32, 2.3032)","(6.5, 8.6, 8.312)","(3.6, 4.8, 4.743478260869566)","(26.0, 42.0, 41.75)"
16-12-2022 15:15:35.172355,"(26.0, 65.0, 63.8)","(31.0, 75.0, 72.2)","(4.8, 5.6, 5.505)","(2.15, 2.32, 2.3032)","(6.5, 8.6, 8.406451612903226)","(3.6, 4.8, 4.743478260869566)","(26.0, 42.0, 41.75)"
16-12-2022 15:15:36.079739,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.490909090909091)","(2.15, 2.32, 2.301702127659574)","(6.5, 8.6, 8.406451612903226)","(3.6, 4.8, 4.743478260869566)","(26.0, 42.0, 41.666666666666664)"
16-12-2022 15:15:36.976816,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.490909090909091)","(2.15, 2.32, 2.289350649350649)","(6.5, 8.6, 8.406451612903226)","(3.6, 4.8, 4.743478260869566)","(26.0, 42.0, 41.666666666666664)"
16-12-2022 15:15:37.874871,"(26.0, 65.0, 63.666666666666664)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.490909090909091)","(2.15, 2.32, 2.2898630136986298)","(6.5, 8.6, 8.406451612903226)","(3.6, 4.8, 4.79375)","(26.0, 42.0, 40.0)"
16-12-2022 15:15:38.804177,"(26.0, 65.0, 63.69565217391305)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.535483870967742)","(2.15, 2.32, 2.2858666666666663)","(6.5, 8.6, 8.399999999999999)","(3.6, 4.8, 4.788)","(26.0, 42.0, 41.14285714285714)"
16-12-2022 15:15:39.699386,"(26.0, 65.0, 63.53658536585366)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.561538461538461)","(2.15, 2.32, 2.283544303797468)","(6.5, 8.6, 8.516666666666666)","(3.6, 4.8, 4.773333333333333)","(26.0, 42.0, 41.625)"
16-12-2022 15:15:40.624451,"(26.0, 65.0, 63.53658536585366)","(31.0, 75.0, 71.5)","(4.8, 5.6, 5.561538461538461)","(2.15, 2.32, 2.283076923076923)","(6.5, 8.4, 8.365217391304348)","(3.6, 4.8, 4.78)","(26.0, 42.0, 43.5)"
16-12-2022 15:15:41.537686,"(26.0, 65.0, 62.142857142857146)","(31.0, 80.0, 76.66666666666667)","(4.8, 5.7, 5.501694915254237)","(2.15, 2.32, 2.2835820895522385)","(6.5, 8.6, 8.466666666666667)","(3.6, 4.8, 4.7375)","(26.0, 44.0, 42.5)"
16-12-2022 15:15:42.429098,"(26.0, 65.0, 64.0)","(31.0, 90.0, 78.26086956521739)","(4.8, 5.7, 5.531818181818182)","(2.15, 2.3, 2.2972413793103446)","(6.5, 8.6, 8.5)","(3.6, 4.8, 4.702439024390244)","(26.0, 46.0, 42.5)"
16-12-2022 15:15:43.313697,"(26.0, 65.0, 64.33333333333333)","(31.0, 85.0, 77.0)","(4.8, 5.7, 5.547887323943662)","(2.15, 2.3, 2.2876923076923075)","(6.5, 8.6, 8.53)","(3.6, 4.8, 4.715)","(26.0, 46.0, 43.0)"
16-12-2022 15:15:44.203943,"(26.0, 65.0, 64.33333333333333)","(31.0, 90.0, 80.76923076923077)","(4.8, 5.7, 5.547887323943662)","(2.15, 2.3, 2.285116279069767)","(6.5, 8.8, 8.68888888888889)","(3.6, 4.8, 4.715)","(26.0, 46.0, 43.0)"
16-12-2022 15:15:45.093324,"(26.0, 65.0, 64.33333333333333)","(31.0, 90.0, 81.11111111111111)","(4.8, 5.7, 5.552173913043479)","(2.15, 2.3, 2.2876923076923075)","(6.5, 8.8, 8.700000000000001)","(3.6, 4.8, 4.699999999999999)","(26.0, 46.0, 45.166666666666664)"
16-12-2022 15:15:45.992076,"(26.0, 65.0, 64.23076923076923)","(31.0, 90.0, 81.11111111111111)","(4.8, 5.7, 5.538095238095238)","(2.15, 2.3, 2.2927272727272725)","(6.5, 8.8, 8.472727272727273)","(3.6, 4.8, 4.7105263157894735)","(26.0, 46.0, 45.166666666666664)"
16-12-2022 15:15:46.887907,"(26.0, 65.0, 64.23076923076923)","(31.0, 90.0, 81.11111111111111)","(4.8, 5.7, 5.521052631578947)","(2.15, 2.28, 2.273913043478261)","(6.5, 8.8, 8.447058823529412)","(3.6, 4.8, 4.720930232558139)","(26.0, 46.0, 45.26829268292683)"
16-12-2022 15:15:47.771808,"(26.0, 65.0, 64.54545454545455)","(31.0, 90.0, 81.11111111111111)","(4.8, 5.7, 5.560869565217391)","(2.15, 2.28, 2.248888888888889)","(6.5, 8.8, 8.585714285714285)","(3.6, 4.8, 4.733333333333333)","(26.0, 46.0, 45.26829268292683)"
16-12-2022 15:15:48.678151,"(26.0, 65.0, 64.54545454545455)","(31.0, 90.0, 82.38095238095238)","(4.8, 5.7, 5.5476190476190474)","(2.15, 2.28, 2.25375)","(6.5, 8.8, 8.431724137931035)","(3.6, 4.8, 4.754545454545455)","(26.0, 46.0, 44.8)"
16-12-2022 15:15:49.559684,"(26.0, 65.0, 64.54545454545455)","(31.0, 90.0, 82.72727272727272)","(4.8, 5.7, 5.6069767441860465)","(2.15, 2.28, 2.2644444444444445)","(6.5, 8.2, 7.8185714285714285)","(3.6, 4.9, 4.754545454545455)","(26.0, 46.0, 44.90909090909091)"
16-12-2022 15:15:50.465985,"(26.0, 65.0, 64.41176470588235)","(31.0, 90.0, 82.72727272727272)","(4.8, 5.7, 5.611764705882353)","(2.1, 2.28, 2.274736842105263)","(6.5, 8.0, 7.8133333333333335)","(3.6, 4.9, 4.8090909090909095)","(26.0, 46.0, 44.76923076923077)"
16-12-2022 15:15:51.354025,"(26.0, 65.0, 64.5)","(31.0, 85.0, 83.125)","(4.8, 5.7, 5.622580645161291)","(2.1, 2.32, 2.284155844155844)","(6.5, 7.8, 7.7846153846153845)","(3.6, 4.9, 4.825)","(26.0, 46.0, 44.8)"
16-12-2022 15:15:52.248150,"(26.0, 65.0, 64.6)","(31.0, 85.0, 83.125)","(4.8, 5.7, 5.651515151515151)","(2.1, 2.32, 2.284657534246575)","(6.5, 7.8, 7.72258064516129)","(3.6, 4.9, 4.835714285714286)","(26.0, 46.0, 44.829268292682926)"
16-12-2022 15:15:53.167168,"(26.0, 65.0, 64.6)","(31.0, 85.0, 82.35294117647058)","(4.8, 5.7, 5.65)","(2.1, 2.3, 2.2935135135135134)","(6.5, 7.8, 7.74)","(3.7, 4.9, 4.835714285714286)","(26.0, 46.0, 44.829268292682926)"
16-12-2022 15:15:54.058112,"(26.0, 70.0, 66.66666666666667)","(31.0, 80.0, 78.33333333333333)","(4.8, 5.8, 5.762962962962963)","(2.1, 2.28, 2.26)","(6.5, 8.0, 7.833333333333333)","(3.7, 4.9, 4.84)","(26.0, 46.0, 44.829268292682926)"
16-12-2022 15:15:54.982208,"(26.0, 65.0, 63.63636363636363)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.8, 5.783333333333333)","(2.1, 2.28, 2.2562962962962962)","(6.5, 8.0, 7.8431372549019605)","(3.7, 4.9, 4.85)","(26.0, 46.0, 40.666666666666664)"
16-12-2022 15:15:55.884266,"(26.0, 65.0, 63.63636363636363)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.8, 5.786666666666666)","(2.1, 2.26, 2.2539622641509434)","(6.5, 8.0, 7.757009345794392)","(3.7, 4.9, 4.868181818181818)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:15:56.772070,"(26.0, 65.0, 64.0625)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.752307692307692)","(2.1, 2.26, 2.2548)","(6.5, 8.0, 7.878787878787879)","(3.7, 4.9, 4.868181818181818)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:15:57.671059,"(26.0, 65.0, 64.11764705882354)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.737288135593221)","(2.1, 2.26, 2.2548)","(6.5, 8.0, 7.8769230769230765)","(3.7, 5.0, 4.889361702127659)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:15:58.563428,"(26.0, 65.0, 64.11764705882354)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.729230769230769)","(2.1, 2.26, 2.247)","(6.5, 8.0, 7.879452054794521)","(3.7, 5.0, 4.889361702127659)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:15:59.439071,"(26.0, 65.0, 63.84615384615385)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.711864406779661)","(2.1, 2.26, 2.2421739130434784)","(6.5, 8.0, 7.858064516129032)","(3.7, 5.0, 4.876190476190476)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:16:00.320903,"(26.0, 65.0, 64.0625)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.71025641025641)","(2.1, 2.24, 2.2352380952380955)","(6.5, 8.0, 7.917948717948718)","(3.7, 4.9, 4.815625)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:16:01.213590,"(26.0, 65.0, 64.28571428571429)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.797297297297297)","(2.1, 2.24, 2.2300000000000004)","(6.5, 8.0, 7.945679012345679)","(3.7, 4.9, 4.836734693877551)","(26.0, 46.0, 44.666666666666664)"
16-12-2022 15:16:02.093742,"(26.0, 65.0, 64.42307692307692)","(31.0, 75.0, 74.61538461538461)","(4.8, 5.9, 5.822448979591837)","(2.1, 2.24, 2.2285714285714286)","(6.5, 8.0, 7.949425287356322)","(3.7, 4.9, 4.835416666666666)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 15:16:02.985710,"(26.0, 70.0, 69.3103448275862)","(31.0, 85.0, 83.125)","(4.8, 5.9, 5.841538461538462)","(2.1, 2.24, 2.2334177215189874)","(6.5, 8.0, 7.958095238095238)","(3.7, 4.9, 4.871641791044777)","(26.0, 46.0, 44.92307692307692)"
16-12-2022 15:16:03.872369,"(26.0, 70.0, 69.16666666666667)","(31.0, 85.0, 84.11764705882354)","(4.8, 5.9, 5.871428571428572)","(2.1, 2.22, 2.2056862745098043)","(6.5, 8.0, 7.8307692307692305)","(3.7, 4.9, 4.87936507936508)","(26.0, 46.0, 44.666666666666664)"
16-12-2022 15:16:04.778931,"(26.0, 70.0, 69.0)","(31.0, 85.0, 84.11764705882354)","(4.8, 5.9, 5.881818181818182)","(2.1, 2.22, 2.2058252427184466)","(6.5, 8.0, 7.8307692307692305)","(3.7, 4.9, 4.880303030303031)","(26.0, 46.0, 44.72727272727273)"
16-12-2022 15:16:05.667997,"(26.0, 70.0, 68.94736842105263)","(31.0, 85.0, 84.11764705882354)","(4.8, 6.0, 5.982857142857143)","(2.1, 2.22, 2.204864864864865)","(6.5, 8.0, 7.950561797752809)","(3.7, 4.9, 4.880303030303031)","(26.0, 46.0, 44.72727272727273)"
16-12-2022 15:16:06.565896,"(26.0, 70.0, 68.94736842105263)","(31.0, 85.0, 82.63157894736842)","(4.8, 6.2, 5.916666666666667)","(2.1, 2.22, 2.2049664429530202)","(6.5, 8.0, 7.911111111111111)","(3.7, 4.9, 4.891379310344828)","(26.0, 46.0, 45.07692307692308)"
16-12-2022 15:16:07.444530,"(26.0, 70.0, 69.54545454545455)","(31.0, 85.0, 82.63157894736842)","(4.8, 6.0, 5.930434782608695)","(2.1, 2.22, 2.2046666666666668)","(6.5, 8.0, 7.779310344827586)","(3.7, 4.9, 4.866666666666666)","(26.0, 46.0, 44.8)"
16-12-2022 15:16:08.336038,"(26.0, 70.0, 69.41176470588235)","(31.0, 85.0, 82.63157894736842)","(4.8, 6.0, 5.9067567567567565)","(2.05, 2.22, 2.2035918367346943)","(6.5, 8.0, 7.6952380952380945)","(3.7, 5.0, 4.92962962962963)","(26.0, 46.0, 45.2)"
16-12-2022 15:16:09.229713,"(26.0, 70.0, 68.88888888888889)","(31.0, 85.0, 82.63157894736842)","(4.8, 5.9, 5.8375)","(2.05, 2.22, 2.2036065573770496)","(6.5, 8.0, 7.674074074074074)","(3.7, 5.0, 4.942424242424242)","(26.0, 46.0, 45.42857142857143)"
16-12-2022 15:16:10.145098,"(26.0, 70.0, 69.13043478260869)","(31.0, 85.0, 82.63157894736842)","(4.8, 5.9, 5.800000000000001)","(2.05, 2.22, 2.2038427947598254)","(6.5, 8.0, 7.733333333333333)","(3.7, 5.0, 4.942424242424242)","(26.0, 46.0, 45.42857142857143)"
16-12-2022 15:16:11.047376,"(26.0, 70.0, 69.13043478260869)","(31.0, 85.0, 82.35294117647058)","(4.8, 5.9, 5.800000000000001)","(2.05, 2.22, 2.2038427947598254)","(6.5, 8.0, 7.741176470588235)","(3.7, 5.0, 4.942424242424242)","(26.0, 46.0, 45.42857142857143)"
16-12-2022 15:16:11.965648,"(31.0, 70.0, 69.13043478260869)","(31.0, 85.0, 82.35294117647058)","(4.8, 5.9, 5.800000000000001)","(2.05, 2.22, 2.2038427947598254)","(6.5, 8.0, 7.741176470588235)","(3.7, 5.0, 4.948275862068965)","(26.0, 46.0, 45.42857142857143)"
16-12-2022 15:16:12.855165,"(31.0, 70.0, 69.13043478260869)","(31.0, 85.0, 82.35294117647058)","(4.8, 5.9, 5.800000000000001)","(2.05, 2.22, 2.2038427947598254)","(6.5, 8.0, 7.741176470588235)","(3.7, 5.0, 4.95)","(26.0, 46.0, 45.52)"
16-12-2022 15:16:13.792962,"(31.0, 70.0, 69.13043478260869)","(31.0, 85.0, 82.35294117647058)","(4.8, 5.9, 5.75)","(2.05, 2.22, 2.2041314553990614)","(6.5, 8.0, 7.733333333333333)","(3.7, 5.0, 4.933333333333334)","(26.0, 46.0, 43.69230769230769)"
16-12-2022 15:16:14.660040,"(31.0, 65.0, 64.0909090909091)","(31.0, 80.0, 73.33333333333333)","(4.8, 5.9, 5.7620689655172415)","(2.05, 2.26, 2.2578723404255316)","(6.5, 8.0, 7.733333333333333)","(3.7, 5.0, 4.933333333333334)","(26.0, 44.0, 43.69230769230769)"
16-12-2022 15:16:15.573087,"(31.0, 65.0, 63.214285714285715)","(31.0, 80.0, 67.5)","(4.8, 5.9, 5.7620689655172415)","(2.05, 2.28, 2.2666666666666666)","(6.5, 8.0, 7.733333333333333)","(3.7, 5.0, 4.933333333333334)","(26.0, 44.0, 43.714285714285715)"
16-12-2022 15:16:16.437232,"(31.0, 65.0, 63.0)","(31.0, 80.0, 67.5)","(4.8, 5.9, 5.7620689655172415)","(2.05, 2.3, 2.2734020618556703)","(6.5, 7.8, 7.716666666666667)","(3.7, 4.9, 4.842635658914729)","(26.0, 44.0, 43.714285714285715)"
16-12-2022 15:16:17.321166,"(31.0, 65.0, 61.470588235294116)","(31.0, 80.0, 67.5)","(4.8, 5.9, 5.75)","(2.05, 2.28, 2.275151515151515)","(6.5, 7.8, 7.666666666666667)","(3.7, 4.9, 4.835652173913044)","(26.0, 44.0, 43.714285714285715)"
16-12-2022 15:16:18.193478,"(31.0, 65.0, 60.23809523809524)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.763636363636364)","(2.05, 2.28, 2.275151515151515)","(6.5, 7.8, 7.68)","(3.7, 4.9, 4.835652173913044)","(26.0, 44.0, 43.714285714285715)"
16-12-2022 15:16:19.066183,"(31.0, 65.0, 60.23809523809524)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.763636363636364)","(2.05, 2.28, 2.275151515151515)","(6.5, 7.8, 7.68)","(3.7, 4.9, 4.875925925925926)","(26.0, 44.0, 43.55555555555556)"
16-12-2022 15:16:19.947833,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.74)","(2.05, 2.28, 2.2748)","(6.5, 7.8, 7.71)","(3.7, 4.8, 4.867058823529412)","(26.0, 44.0, 43.6)"
16-12-2022 15:16:20.826197,"(31.0, 65.0, 61.774193548387096)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.790909090909091)","(2.05, 2.28, 2.272777777777778)","(6.5, 7.8, 7.725)","(3.7, 4.9, 4.846153846153847)","(26.0, 44.0, 43.6)"
16-12-2022 15:16:21.705837,"(31.0, 65.0, 61.774193548387096)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.790909090909091)","(2.05, 2.28, 2.272777777777778)","(6.5, 7.8, 7.725)","(3.8, 4.9, 4.802702702702703)","(26.0, 44.0, 43.75)"
16-12-2022 15:16:22.594552,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.853846153846154)","(2.05, 2.3, 2.2869767441860462)","(6.5, 7.4, 7.300000000000001)","(3.8, 5.0, 4.8431372549019605)","(26.0, 44.0, 43.75)"
16-12-2022 15:16:23.479200,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.74)","(2.05, 2.3, 2.278461538461538)","(6.5, 7.8, 7.750746268656716)","(3.8, 5.0, 4.878125)","(26.0, 44.0, 43.75)"
16-12-2022 15:16:24.392876,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.75)","(2.05, 2.3, 2.274285714285714)","(6.5, 8.0, 7.892307692307692)","(3.8, 4.9, 4.832075471698113)","(26.0, 44.0, 43.75)"
16-12-2022 15:16:25.295319,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.75)","(2.05, 2.3, 2.274285714285714)","(6.5, 8.0, 7.892307692307692)","(3.8, 4.9, 4.845833333333333)","(26.0, 44.0, 43.55555555555556)"
16-12-2022 15:16:26.217404,"(31.0, 65.0, 61.15384615384615)","(31.0, 80.0, 67.14285714285714)","(4.8, 5.9, 5.746153846153846)","(2.05, 2.3, 2.282222222222222)","(6.5, 8.0, 7.726315789473684)","(3.8, 4.9, 4.845833333333333)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:27.124238,"(31.0, 65.0, 61.111111111111114)","(31.0, 80.0, 72.0)","(4.8, 5.9, 5.746153846153846)","(2.05, 2.3, 2.2849999999999997)","(6.5, 8.0, 7.752380952380952)","(3.8, 4.9, 4.845833333333333)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:28.041697,"(31.0, 65.0, 61.95652173913044)","(31.0, 80.0, 72.0)","(4.8, 5.9, 5.7444444444444445)","(2.05, 2.3, 2.2849999999999997)","(6.5, 7.8, 7.714285714285714)","(3.8, 4.9, 4.845833333333333)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:28.964521,"(31.0, 65.0, 61.95652173913044)","(31.0, 80.0, 72.0)","(4.8, 5.9, 5.7444444444444445)","(2.05, 2.3, 2.2963636363636364)","(6.5, 8.0, 7.714285714285714)","(3.8, 4.9, 4.832075471698113)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:29.868327,"(31.0, 65.0, 62.5)","(31.0, 80.0, 72.0)","(4.8, 5.9, 5.76875)","(2.05, 2.32, 2.318620689655172)","(6.5, 8.0, 7.828571428571428)","(3.8, 4.9, 4.832075471698113)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:30.779492,"(31.0, 65.0, 62.333333333333336)","(31.0, 80.0, 72.0)","(4.8, 5.9, 5.764705882352941)","(2.05, 2.34, 2.3296907216494844)","(6.5, 7.8, 7.699999999999999)","(3.8, 4.9, 4.804347826086956)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:31.680770,"(31.0, 65.0, 61.8)","(31.0, 80.0, 68.0)","(4.8, 5.9, 5.762857142857143)","(2.05, 2.34, 2.314736842105263)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.804347826086956)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:32.567768,"(31.0, 65.0, 61.8)","(31.0, 80.0, 68.0)","(4.8, 5.9, 5.74)","(2.05, 2.34, 2.313333333333333)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 43.55555555555556)"
16-12-2022 15:16:33.463008,"(31.0, 65.0, 61.8)","(31.0, 80.0, 68.0)","(4.8, 5.9, 5.74)","(2.05, 2.34, 2.313333333333333)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.54545454545455)"
16-12-2022 15:16:34.335532,"(31.0, 65.0, 63.5)","(31.0, 85.0, 75.0)","(4.8, 5.9, 5.74)","(2.05, 2.34, 2.3157575757575755)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:35.230869,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.9, 5.734285714285715)","(2.05, 2.34, 2.313333333333333)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:36.097589,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.9, 5.734285714285715)","(2.05, 2.34, 2.313333333333333)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:36.981005,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.9, 5.733333333333333)","(2.05, 2.34, 2.313333333333333)","(6.5, 7.8, 7.68)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:37.858023,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.753846153846154)","(2.05, 2.34, 2.3164210526315787)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:38.746060,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.3164210526315787)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:39.628059,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.3164210526315787)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:40.538058,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.318139534883721)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.15384615384615)"
16-12-2022 15:16:41.455701,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:42.384081,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.803703703703704)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:43.302208,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.643478260869565)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.804347826086956)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:44.238937,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.634482758620689)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.804347826086956)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:45.138076,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.634482758620689)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.804347826086956)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:46.054889,"(31.0, 65.0, 63.69565217391305)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.634482758620689)","(2.05, 2.34, 2.331090047393365)","(6.5, 7.8, 7.663157894736842)","(3.8, 4.9, 4.814285714285714)","(26.0, 46.0, 44.95652173913044)"
16-12-2022 15:16:46.961736,"(31.0, 65.0, 63.5)","(31.0, 85.0, 75.0)","(4.8, 5.8, 5.588235294117647)","(2.05, 2.34, 2.3288986784140966)","(6.5, 7.8, 7.583333333333333)","(3.8, 4.9, 4.8062499999999995)","(26.0, 46.0, 44.95652173913044)"
