,Gold On Black,But It Pours,Be My Express,Cosmic Franky,Lucky Bundy,Key Bon,Sketchy In By,Never Forgotten
04-01-2023 12:39:56.790390,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(13.0, 30.0, 25.130434782608695)","(6.0, 11.0, 9.266666666666667)","(10.0, 28.0, 25.166666666666668)"
04-01-2023 12:39:57.938544,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(13.0, 30.0, 25.130434782608695)","(6.0, 11.0, 9.818181818181818)","(10.0, 28.0, 25.166666666666668)"
04-01-2023 12:39:59.080010,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(13.0, 30.0, 25.130434782608695)","(6.0, 11.0, 9.818181818181818)","(10.0, 28.0, 25.166666666666668)"
04-01-2023 12:40:00.229314,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(13.0, 30.0, 25.130434782608695)","(6.0, 11.0, 9.818181818181818)","(10.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:01.361884,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(13.0, 30.0, 21.0)","(6.0, 11.0, 9.818181818181818)","(10.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:02.504894,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.889473684210526)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.0)","(6.0, 11.0, 9.470588235294118)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:03.639891,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 20.545454545454547)","(6.0, 11.0, 9.4)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:04.703338,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 20.545454545454547)","(6.0, 11.0, 9.4)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:05.780924,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 20.545454545454547)","(6.0, 11.0, 9.4)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:06.804258,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:07.825923,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:08.848345,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.85)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:09.892299,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:10.953982,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:12.023897,"(1.9, 2.3, 2.1276923076923078)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:13.070352,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 22.4)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:14.090222,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 20.8)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:15.085302,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 21.0)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.533333333333333)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:16.072138,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 21.0)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8125)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 7.714285714285714)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:17.071980,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 21.0)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 8.529411764705882)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:18.092381,"(1.9, 2.3, 2.1228571428571428)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 8.529411764705882)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:19.122175,"(1.9, 2.3, 2.0244444444444443)","(10.0, 23.0, 22.5)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 8.529411764705882)","(11.0, 28.0, 25.166666666666668)"
04-01-2023 12:40:20.218727,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 7.363636363636363)","(11.0, 28.0, 25.166666666666668)"
04-01-2023 12:40:21.336754,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 7.363636363636363)","(11.0, 28.0, 25.166666666666668)"
04-01-2023 12:40:22.413358,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.8875)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 7.363636363636363)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:23.506535,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.58)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 8.466666666666667)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:24.605887,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.58)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 9.944444444444445)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:25.681554,"(1.9, 2.3, 2.14)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 21.333333333333332)","(6.0, 11.0, 8.230769230769232)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:26.804980,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 22.96875)","(6.0, 11.0, 8.230769230769232)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:27.876891,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 24.375)","(6.0, 11.0, 8.230769230769232)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:28.970226,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 24.375)","(6.0, 11.0, 8.230769230769232)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:30.045017,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 31.333333333333332)","(14.0, 30.0, 24.375)","(6.0, 11.0, 8.230769230769232)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:31.118824,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 48.0, 38.75)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.0)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:32.153793,"(1.9, 2.3, 2.1523076923076925)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 44.0, 38.75)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.0)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:33.169560,"(1.9, 2.3, 2.0155555555555553)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.455555555555556)","(21.0, 44.0, 32.0)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.9375)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:34.189349,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.727777777777778)","(21.0, 44.0, 32.0)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.9375)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:35.219223,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.711764705882353)","(21.0, 44.0, 32.0)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.9375)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:36.284129,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 44.0, 35.66666666666667)","(14.0, 30.0, 24.375)","(6.0, 11.0, 9.9375)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:37.365383,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 42.0, 35.66666666666667)","(14.0, 30.0, 21.0)","(6.0, 11.0, 9.0)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:38.446811,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 42.0, 35.75)","(14.0, 30.0, 21.0)","(6.0, 11.0, 9.0)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:39.545228,"(1.9, 2.3, 2.2308108108108105)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 35.75)","(14.0, 30.0, 21.0)","(6.0, 11.0, 9.0)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:40.736847,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 21.375)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:41.868196,"(1.9, 2.3, 2.02875)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 21.375)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:42.957897,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 21.375)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:44.037512,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 23.25)","(6.0, 11.0, 9.4)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:45.129538,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 23.25)","(6.0, 11.0, 9.4)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:46.186675,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:47.238295,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:48.260156,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:49.293449,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 22.473684210526315)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:50.338248,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 21.714285714285715)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.8)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:51.403308,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 21.0)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.666666666666666)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:52.511453,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.666666666666666)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:53.622975,"(1.9, 2.3, 2.1153846153846154)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.285714285714285)","(14.0, 30.0, 24.0)","(6.0, 11.0, 9.666666666666666)","(11.0, 28.0, 22.333333333333332)"
04-01-2023 12:40:54.759190,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 11.0, 9.666666666666666)","(11.0, 28.0, 23.25)"
04-01-2023 12:40:55.869284,"(1.9, 2.3, 2.109230769230769)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 11.0, 9.666666666666666)","(11.0, 27.0, 23.25)"
04-01-2023 12:40:57.016017,"(1.9, 2.28, 2.019310344827586)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.883333333333333)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 11.0, 9.9375)","(11.0, 27.0, 23.25)"
04-01-2023 12:40:58.146891,"(1.9, 2.28, 2.0112)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 5.0, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 10.5, 9.3375)","(11.0, 27.0, 23.25)"
04-01-2023 12:40:59.255723,"(1.9, 2.24, 2.0208695652173914)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 10.5, 9.5)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:00.352803,"(1.9, 2.24, 2.0208695652173914)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 24.315789473684212)","(6.0, 10.5, 8.083333333333332)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:01.419924,"(1.9, 2.24, 2.06)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 8.576923076923077)","(11.0, 27.0, 25.125)"
04-01-2023 12:41:02.509170,"(1.9, 2.22, 2.14)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 8.576923076923077)","(11.0, 27.0, 25.125)"
04-01-2023 12:41:03.536144,"(1.9, 2.22, 2.1283333333333334)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 8.75)","(11.0, 27.0, 25.125)"
04-01-2023 12:41:04.536337,"(1.9, 2.22, 2.1283333333333334)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 8.75)","(11.0, 27.0, 25.125)"
04-01-2023 12:41:05.566405,"(1.9, 2.22, 2.1283333333333334)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.158333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:06.528809,"(1.9, 2.22, 2.1283333333333334)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.158333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:07.510703,"(1.9, 2.22, 2.0628571428571427)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.733333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:08.551074,"(1.9, 2.22, 2.1500000000000004)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.733333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:09.532859,"(1.9, 2.2, 2.104)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.733333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:10.511912,"(1.9, 2.2, 2.04)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.733333333333333)","(11.0, 27.0, 25.6)"
04-01-2023 12:41:11.567197,"(1.9, 2.2, 2.04)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.49375)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:12.595209,"(1.9, 2.2, 2.04)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:13.550836,"(1.9, 2.2, 2.0628571428571427)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:14.570424,"(1.9, 2.2, 2.0591304347826087)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:15.572343,"(1.9, 2.18, 2.1533333333333333)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:16.642923,"(1.9, 2.18, 2.0771428571428574)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 25.8)"
04-01-2023 12:41:17.804214,"(1.9, 2.16, 2.073846153846154)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.625)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:18.930834,"(1.9, 2.16, 2.0504347826086957)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 8.487499999999999)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:20.059779,"(1.9, 2.14, 2.0700000000000003)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:21.197186,"(1.9, 2.16, 2.008421052631579)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.7)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:22.280545,"(1.9, 2.16, 2.008421052631579)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.9, 4.6125)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:23.315940,"(1.9, 2.16, 2.008421052631579)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.8, 4.563157894736842)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:24.387028,"(1.9, 2.16, 2.008421052631579)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.8, 4.563157894736842)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
04-01-2023 12:41:25.391271,"(1.9, 2.16, 2.008421052631579)","(10.0, 23.0, 22.529411764705884)","(21.0, 50.0, 38.0)","(4.0, 4.8, 4.563157894736842)","(21.0, 40.0, 30.933333333333334)","(14.0, 30.0, 22.8)","(6.0, 10.5, 9.508333333333333)","(11.0, 27.0, 23.25)"
