,Oldrik Bale,Reiko Oreo,Claretown Ryan,Raving Icon,Aston Houston,Nalani Bale,Aston Tenge,Spring Bjorn
06-01-2023 16:08:25.470919,"(3.8, 4.5, 4.336065573770492)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.2)","(6.5, 8.4, 7.5538461538461545)","(5.5, 7.4, 7.16)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:26.461935,"(3.8, 4.5, 4.336065573770492)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.2)","(6.5, 8.4, 7.5538461538461545)","(5.5, 7.4, 7.16)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:27.452390,"(3.8, 4.5, 4.232142857142858)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.416666666666668)","(7.5, 13.0, 12.333333333333334)","(6.5, 8.4, 7.5538461538461545)","(5.5, 7.4, 7.0)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:28.471563,"(3.8, 4.5, 4.166666666666666)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.416666666666668)","(7.5, 13.0, 12.333333333333334)","(6.5, 8.4, 7.511111111111111)","(5.5, 7.4, 6.894736842105263)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:29.602584,"(3.8, 4.5, 4.166666666666666)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.333333333333334)","(6.5, 8.4, 7.511111111111111)","(5.5, 7.4, 6.894736842105263)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:30.690030,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 4.102777777777778)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.333333333333334)","(6.5, 8.4, 7.511111111111111)","(5.5, 7.4, 7.16)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:31.793719,"(3.9, 4.5, 4.236842105263158)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.333333333333334)","(6.5, 8.4, 7.6909090909090905)","(5.5, 7.4, 7.0)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:32.845496,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.947368421052632)","(6.5, 8.2, 7.588235294117647)","(5.5, 7.4, 6.973333333333334)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:34.044119,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.947368421052632)","(6.5, 8.2, 7.5032258064516135)","(5.5, 7.4, 7.16)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:35.136834,"(3.9, 4.5, 4.236842105263158)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.947368421052632)","(6.5, 8.2, 7.5032258064516135)","(5.5, 7.4, 7.16)","(9.0, 16.0, 15.892857142857142)"
06-01-2023 16:08:36.198059,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 4.025)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.666666666666666)","(6.5, 8.2, 7.5032258064516135)","(5.5, 7.4, 6.894736842105263)","(9.0, 17.5, 17.07142857142857)"
06-01-2023 16:08:37.237284,"(3.9, 4.5, 4.236842105263158)","(3.7, 4.2, 4.025)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.666666666666666)","(6.5, 8.2, 7.5032258064516135)","(5.5, 7.4, 6.894736842105263)","(9.0, 17.5, 17.07142857142857)"
06-01-2023 16:08:38.276176,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 4.025)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.2, 7.5032258064516135)","(5.5, 7.4, 6.764705882352941)","(9.0, 17.5, 17.07142857142857)"
06-01-2023 16:08:39.345493,"(3.9, 4.5, 4.211538461538462)","(3.7, 4.2, 4.098888888888889)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.2, 7.618181818181818)","(5.5, 7.0, 6.628571428571428)","(9.0, 17.5, 17.083333333333332)"
06-01-2023 16:08:40.408463,"(3.9, 4.5, 4.205882352941177)","(3.7, 4.2, 4.06551724137931)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.0, 7.742857142857143)","(5.5, 7.0, 6.628571428571428)","(9.0, 17.5, 17.265625)"
06-01-2023 16:08:41.453304,"(3.9, 4.5, 4.205882352941177)","(3.7, 4.2, 4.075)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.666666666666666)","(6.5, 8.0, 7.7375)","(5.5, 7.0, 6.628571428571428)","(9.0, 17.5, 17.265625)"
06-01-2023 16:08:42.558865,"(3.9, 4.5, 4.205882352941177)","(3.7, 4.2, 4.1347826086956525)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.0, 7.836363636363637)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.07142857142857)"
06-01-2023 16:08:43.688484,"(3.9, 4.5, 4.201492537313433)","(3.7, 4.2, 4.118181818181818)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.0, 7.836363636363637)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.265625)"
06-01-2023 16:08:44.738635,"(3.9, 4.5, 4.2101449275362315)","(3.7, 4.2, 4.15)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.666666666666666)","(6.5, 8.0, 7.5920000000000005)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.265625)"
06-01-2023 16:08:45.822684,"(3.9, 4.5, 4.1875)","(3.7, 4.3, 4.064285714285714)","(10.0, 14.0, 13.348837209302326)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.666666666666666)","(6.5, 8.0, 7.537142857142857)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.265625)"
06-01-2023 16:08:46.902742,"(3.9, 4.5, 4.192307692307692)","(3.7, 4.3, 4.064285714285714)","(10.0, 14.0, 13.125)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.0, 7.441379310344828)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.214285714285715)"
06-01-2023 16:08:47.991862,"(3.9, 4.5, 4.192307692307692)","(3.7, 4.3, 4.064285714285714)","(10.0, 14.0, 13.125)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 11.461538461538462)","(6.5, 8.0, 7.441379310344828)","(5.5, 7.0, 6.442857142857143)","(9.0, 17.5, 17.214285714285715)"
06-01-2023 16:08:49.165400,"(3.9, 4.5, 4.214285714285714)","(3.7, 4.2, 4.1347826086956525)","(10.0, 14.0, 13.382352941176471)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.0)","(6.5, 8.0, 7.68)","(5.5, 7.0, 6.628571428571429)","(9.0, 17.5, 17.227272727272727)"
06-01-2023 16:08:50.207588,"(3.9, 4.5, 4.233333333333333)","(3.7, 4.2, 4.0928571428571425)","(10.0, 14.0, 13.382352941176471)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.2)","(6.5, 8.0, 7.68)","(5.5, 7.0, 6.625)","(9.0, 17.5, 17.227272727272727)"
06-01-2023 16:08:51.256302,"(3.9, 4.5, 4.258064516129032)","(3.7, 4.2, 4.07)","(10.0, 14.0, 13.382352941176471)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.09090909090909)","(6.5, 8.0, 7.68)","(5.5, 6.8, 6.758620689655173)","(9.0, 17.5, 16.863636363636363)"
06-01-2023 16:08:52.281352,"(3.9, 4.5, 4.216981132075472)","(3.7, 4.2, 4.008823529411765)","(10.0, 14.0, 13.522727272727273)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.2)","(6.5, 8.0, 7.8)","(5.5, 6.8, 6.5200000000000005)","(9.0, 18.0, 17.4375)"
06-01-2023 16:08:53.385414,"(3.9, 4.5, 4.258064516129032)","(3.7, 4.2, 4.07)","(10.0, 14.0, 13.522727272727273)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.0)","(6.5, 8.0, 7.8)","(5.5, 6.8, 6.660869565217391)","(9.0, 17.5, 16.863636363636363)"
06-01-2023 16:08:54.420147,"(3.9, 4.5, 4.246835443037974)","(3.7, 4.2, 4.074193548387097)","(10.0, 14.0, 13.522727272727273)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.0)","(6.5, 8.0, 7.8)","(5.5, 7.0, 6.675)","(9.0, 18.0, 16.863636363636363)"
06-01-2023 16:08:55.429585,"(3.9, 4.5, 4.246835443037974)","(3.7, 4.2, 4.074193548387097)","(10.0, 14.0, 13.522727272727273)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.0)","(6.5, 8.0, 7.8)","(5.5, 7.0, 6.628571428571429)","(9.0, 18.0, 16.863636363636363)"
06-01-2023 16:08:56.469826,"(3.9, 4.5, 4.246835443037974)","(3.7, 4.2, 4.074193548387097)","(10.0, 14.0, 13.522727272727273)","(14.0, 20.0, 18.416666666666668)","(8.0, 13.0, 12.11111111111111)","(6.5, 8.0, 7.8)","(5.5, 7.0, 6.628571428571429)","(9.0, 18.0, 17.525)"
06-01-2023 16:08:57.526138,"(3.9, 4.5, 4.246835443037974)","(3.7, 4.2, 4.074193548387097)","(10.0, 14.0, 13.487804878048781)","(14.0, 20.0, 18.362068965517242)","(8.0, 13.0, 12.11111111111111)","(6.5, 8.0, 7.747368421052632)","(5.5, 7.0, 6.628571428571429)","(9.0, 18.0, 19.0)"
06-01-2023 16:08:58.610732,"(3.9, 4.5, 4.2101449275362315)","(3.7, 4.2, 4.025)","(10.0, 14.0, 13.487804878048781)","(14.0, 19.5, 18.3)","(8.0, 13.0, 12.11111111111111)","(6.5, 8.0, 8.457142857142857)","(5.5, 7.0, 6.628571428571429)","(9.0, 19.5, 18.019801980198018)"
06-01-2023 16:08:59.966131,"(3.9, 4.5, 4.172131147540983)","(3.7, 4.2, 3.942105263157895)","(10.0, 14.0, 13.487804878048781)","(14.0, 19.5, 18.136363636363637)","(8.0, 13.0, 12.11111111111111)","(6.5, 8.6, 8.0)","(5.5, 7.0, 6.628571428571429)","(9.0, 20.0, 18.019801980198018)"
06-01-2023 16:09:01.113396,"(3.9, 4.5, 4.172131147540983)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.487804878048781)","(14.0, 19.5, 18.3)","(8.0, 13.0, 12.11111111111111)","(6.5, 8.8, 8.666666666666668)","(5.5, 7.0, 6.628571428571429)","(9.0, 20.0, 17.84188034188034)"
06-01-2023 16:09:02.245445,"(3.9, 4.5, 4.172131147540983)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.487804878048781)","(14.0, 19.5, 18.3)","(8.0, 13.0, 12.2)","(6.5, 8.8, 8.71875)","(5.5, 7.0, 6.628571428571429)","(9.0, 20.0, 17.954545454545453)"
06-01-2023 16:09:03.354270,"(3.9, 4.4, 4.311111111111112)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.071428571428571)","(14.0, 19.5, 18.136363636363637)","(8.0, 13.0, 12.2)","(6.5, 9.0, 8.446153846153846)","(5.5, 7.0, 6.628571428571429)","(9.0, 20.0, 19.38235294117647)"
06-01-2023 16:09:04.359798,"(3.9, 4.4, 4.325)","(3.7, 4.2, 3.92)","(10.0, 14.0, 13.458333333333334)","(14.0, 19.5, 18.136363636363637)","(8.0, 13.0, 12.2)","(6.5, 9.0, 8.446153846153846)","(5.5, 7.0, 6.628571428571429)","(9.0, 19.5, 19.38235294117647)"
06-01-2023 16:09:05.437815,"(3.9, 4.4, 4.300000000000001)","(3.7, 4.2, 3.92)","(10.0, 14.0, 15.612903225806452)","(14.0, 19.5, 18.136363636363637)","(8.0, 13.0, 12.384615384615385)","(6.5, 9.4, 8.68)","(5.5, 7.0, 6.628571428571429)","(9.0, 19.5, 18.90625)"
06-01-2023 16:09:06.470219,"(3.9, 4.4, 4.2444444444444445)","(3.7, 4.2, 3.955)","(10.0, 16.0, 15.7)","(14.0, 19.5, 16.852941176470587)","(8.0, 13.0, 12.2)","(6.5, 9.4, 8.846153846153847)","(5.5, 7.0, 6.628571428571429)","(9.0, 19.0, 18.90625)"
06-01-2023 16:09:07.540701,"(3.9, 4.4, 4.272727272727273)","(3.7, 4.2, 3.955)","(10.0, 16.0, 15.7)","(14.0, 19.5, 17.9375)","(8.0, 13.0, 12.2)","(6.5, 9.4, 8.885714285714286)","(5.5, 7.0, 6.61)","(9.0, 19.0, 19.0)"
06-01-2023 16:09:08.621099,"(3.9, 4.4, 4.283333333333333)","(3.7, 4.2, 3.9375)","(10.0, 16.0, 15.294117647058824)","(14.0, 19.5, 17.9375)","(8.0, 13.0, 12.11111111111111)","(6.5, 9.4, 8.68)","(5.5, 7.0, 6.61)","(9.0, 19.5, 19.1)"
06-01-2023 16:09:09.727556,"(3.9, 4.4, 4.247619047619048)","(3.7, 4.2, 3.9529411764705884)","(10.0, 16.0, 14.772727272727273)","(14.0, 19.5, 17.9375)","(8.0, 13.0, 12.11111111111111)","(6.5, 9.4, 8.68)","(5.5, 7.0, 6.61)","(9.0, 19.5, 19.1)"
06-01-2023 16:09:10.802108,"(3.7, 4.4, 4.254545454545455)","(3.5, 4.2, 3.9529411764705884)","(10.0, 16.0, 14.772727272727273)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.2)","(6.5, 9.4, 9.04)","(5.5, 7.0, 6.61)","(11.0, 19.5, 18.73076923076923)"
06-01-2023 16:09:11.867897,"(3.7, 4.4, 4.254545454545455)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 14.772727272727273)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.2)","(6.5, 9.4, 8.846153846153847)","(5.5, 7.0, 6.61)","(11.0, 19.5, 18.73076923076923)"
06-01-2023 16:09:12.899271,"(3.7, 4.4, 4.222222222222222)","(3.5, 4.2, 3.9157894736842103)","(10.0, 16.0, 15.166666666666666)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.2)","(6.5, 9.4, 8.846153846153847)","(5.5, 7.0, 6.61)","(11.0, 19.5, 18.73076923076923)"
06-01-2023 16:09:14.291483,"(3.7, 4.4, 4.153846153846154)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 14.91304347826087)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.2)","(6.5, 9.4, 9.04)","(5.5, 7.0, 6.61)","(11.0, 19.5, 18.73076923076923)"
06-01-2023 16:09:15.401484,"(3.7, 4.4, 4.153846153846154)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 14.91304347826087)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.2)","(6.5, 9.4, 9.04)","(5.5, 7.0, 6.628571428571429)","(11.0, 19.5, 18.73076923076923)"
06-01-2023 16:09:16.465038,"(3.7, 4.4, 4.1)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.242424242424242)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.333333333333334)","(6.5, 9.4, 8.846153846153847)","(5.5, 7.0, 6.628571428571429)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:17.591476,"(3.7, 4.4, 4.148148148148148)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 14.181818181818182)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.11111111111111)","(6.5, 9.4, 8.76)","(5.5, 7.0, 6.566666666666667)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:18.678715,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 14.181818181818182)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.11111111111111)","(6.5, 9.4, 8.52)","(5.5, 7.0, 6.566666666666667)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:19.675227,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.333333333333334)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.566666666666667)","(11.0, 19.5, 18.441176470588236)"
06-01-2023 16:09:20.847333,"(3.7, 4.4, 4.148148148148148)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.333333333333334)","(14.0, 19.5, 17.9375)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.566666666666667)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:22.071067,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.333333333333334)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:23.114463,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.5)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:24.284817,"(3.7, 4.4, 4.148148148148148)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.6)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:25.303580,"(3.7, 4.4, 4.148148148148148)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.6)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:26.385998,"(3.7, 4.4, 4.148148148148148)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.6)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:27.527735,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.5, 17.714285714285715)","(8.5, 13.0, 12.5)","(6.5, 9.4, 8.466666666666667)","(5.5, 7.0, 6.6454545454545455)","(11.0, 18.5, 18.441176470588236)"
06-01-2023 16:09:28.722201,"(3.7, 4.4, 4.090909090909091)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.5, 17.714285714285715)","(9.0, 13.0, 12.2)","(6.5, 9.4, 8.44)","(5.5, 7.0, 7.0)","(11.0, 18.5, 18.78)"
06-01-2023 16:09:29.847409,"(3.7, 4.4, 4.02)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.0, 17.4375)","(9.0, 13.0, 12.5)","(6.5, 9.2, 8.381818181818181)","(5.5, 7.4, 6.945454545454545)","(11.0, 18.5, 18.25)"
06-01-2023 16:09:30.989541,"(3.7, 4.4, 4.04)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.0, 17.076923076923077)","(9.0, 13.0, 12.428571428571429)","(6.5, 9.2, 8.381818181818181)","(5.5, 7.4, 6.945454545454545)","(11.0, 19.5, 18.15)"
06-01-2023 16:09:32.215367,"(3.7, 4.4, 4.04)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.0, 17.076923076923077)","(9.0, 13.0, 12.428571428571429)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.945454545454545)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:33.269228,"(3.7, 4.4, 4.1000000000000005)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.0, 17.076923076923077)","(9.0, 13.0, 12.2)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.945454545454545)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:34.419250,"(3.7, 4.4, 4.11875)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 19.0, 16.96153846153846)","(9.0, 13.0, 12.2)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 7.28888888888889)","(11.0, 19.5, 18.15)"
06-01-2023 16:09:35.453983,"(3.7, 4.4, 4.156756756756757)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 18.5, 16.96153846153846)","(9.0, 13.0, 12.2)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.8545454545454545)","(11.0, 19.5, 18.214285714285715)"
06-01-2023 16:09:36.551964,"(3.7, 4.4, 4.156756756756757)","(3.5, 4.2, 3.9136363636363636)","(10.0, 16.0, 15.574468085106384)","(14.0, 18.5, 16.4)","(9.0, 13.0, 12.555555555555555)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.873684210526316)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:37.587545,"(3.7, 4.4, 4.156756756756757)","(3.5, 4.2, 3.9173076923076926)","(10.0, 16.0, 15.574468085106384)","(14.0, 18.5, 16.4)","(9.0, 13.0, 12.666666666666666)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.873684210526316)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:38.882134,"(3.7, 4.4, 4.180487804878049)","(3.5, 4.2, 3.9375)","(10.0, 16.0, 15.574468085106384)","(15.0, 18.5, 16.4)","(9.0, 13.0, 12.666666666666666)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.873684210526316)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:40.135844,"(3.7, 4.4, 4.114285714285715)","(3.5, 4.2, 3.9375)","(10.0, 16.0, 15.574468085106384)","(15.0, 18.5, 16.4)","(9.0, 13.0, 12.666666666666666)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 6.945454545454545)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:41.362036,"(3.7, 4.4, 4.118518518518519)","(3.5, 4.2, 3.996774193548387)","(10.0, 16.0, 15.574468085106384)","(15.0, 18.5, 16.75)","(9.0, 13.0, 12.6)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 7.02962962962963)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:42.626468,"(3.7, 4.4, 4.194594594594594)","(3.5, 4.2, 3.996774193548387)","(10.0, 16.0, 15.574468085106384)","(15.0, 18.0, 16.75)","(9.0, 13.0, 12.2)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 7.02962962962963)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:43.634057,"(3.7, 4.4, 4.16969696969697)","(3.5, 4.2, 3.996774193548387)","(10.0, 16.0, 15.574468085106384)","(15.0, 18.0, 16.75)","(9.0, 13.0, 12.2)","(6.5, 9.2, 8.353846153846153)","(5.5, 7.4, 7.02962962962963)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:44.772044,"(3.7, 4.4, 4.1647058823529415)","(3.5, 4.2, 3.996774193548387)","(10.0, 16.0, 15.6)","(15.0, 18.0, 17.166666666666668)","(9.0, 13.0, 12.428571428571429)","(6.5, 9.2, 8.31578947368421)","(5.5, 7.4, 7.066666666666667)","(11.0, 19.5, 18.91176470588235)"
06-01-2023 16:09:45.799660,"(3.7, 4.4, 4.1647058823529415)","(3.5, 4.3, 3.96)","(10.0, 16.0, 15.6)","(15.0, 18.0, 17.166666666666668)","(9.0, 13.0, 12.666666666666666)","(6.5, 9.2, 8.31578947368421)","(5.5, 7.4, 7.066666666666667)","(11.0, 19.0, 18.91176470588235)"
06-01-2023 16:09:46.867779,"(3.7, 4.4, 4.1647058823529415)","(3.5, 4.2, 3.967857142857143)","(10.0, 16.0, 15.574468085106384)","(15.0, 17.5, 15.852941176470589)","(9.0, 13.0, 12.625)","(6.5, 9.2, 8.463157894736842)","(5.5, 7.4, 7.02962962962963)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:47.910942,"(3.7, 4.4, 4.1647058823529415)","(3.5, 4.2, 3.963888888888889)","(10.0, 16.0, 15.574468085106384)","(15.0, 17.5, 15.833333333333334)","(9.0, 13.0, 12.625)","(6.5, 9.2, 8.463157894736842)","(5.5, 7.4, 7.344444444444445)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:48.967537,"(3.7, 4.3, 4.265)","(3.5, 4.2, 3.963888888888889)","(10.0, 16.0, 15.6)","(15.0, 17.5, 16.964285714285715)","(9.0, 13.0, 12.625)","(6.5, 9.2, 8.463157894736842)","(5.5, 7.4, 7.344444444444445)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:50.045413,"(3.7, 4.3, 4.2299999999999995)","(3.5, 4.2, 4.015217391304348)","(10.0, 16.0, 15.551020408163264)","(15.0, 17.5, 16.44736842105263)","(9.0, 13.0, 12.333333333333334)","(6.5, 9.2, 8.463157894736842)","(5.5, 7.4, 7.344444444444445)","(11.0, 19.5, 18.78)"
06-01-2023 16:09:51.179296,"(3.7, 4.3, 4.2299999999999995)","(3.5, 4.2, 4.015217391304348)","(10.0, 16.0, 15.551020408163264)","(15.0, 17.5, 16.5)","(9.0, 13.0, 12.571428571428571)","(6.5, 9.2, 8.408333333333333)","(5.5, 7.4, 7.139130434782609)","(11.0, 19.5, 18.9)"
06-01-2023 16:09:52.301903,"(3.7, 4.3, 4.172727272727273)","(3.5, 4.2, 4.003571428571429)","(10.0, 15.5, 15.551020408163264)","(15.0, 17.5, 18.0)","(9.0, 13.0, 12.333333333333334)","(6.5, 9.2, 8.408333333333333)","(5.5, 7.4, 7.007142857142857)","(11.0, 19.5, 18.9)"
06-01-2023 16:09:53.419150,"(3.6, 4.3, 4.2)","(3.5, 4.2, 4.086363636363637)","(10.0, 16.0, 15.551020408163264)","(15.0, 19.5, 18.0)","(9.0, 13.0, 12.333333333333334)","(6.5, 9.2, 8.408333333333333)","(5.5, 7.4, 7.007142857142857)","(11.0, 19.5, 18.9)"
