,Bob,Vincenzo,Mums The Boss,Spirit Of Macher,Dark Lever,Single Babe,Tinas Rock,Whos In Winny
08-12-2022 13:23:56.187017,"(5.5, 6.6, 6.5610619469026545)","(3.7, 4.4, 4.310389610389611)","(2.1, 2.44, 2.4197213930348256)","(81.0, 210.0, 203.47826086956522)","(51.0, 75.0, 72.84482758620689)","(41.0, 70.0, 68.27586206896552)","(31.0, 50.0, 49.0)","(5.5, 7.4, 7.423529411764706)"
08-12-2022 13:23:58.328329,"(5.5, 6.4, 6.181684981684982)","(3.7, 4.4, 4.337209302325581)","(2.1, 2.42, 2.4363571428571427)","(81.0, 210.0, 203.47826086956522)","(51.0, 75.0, 72.94642857142857)","(41.0, 80.0, 75.83333333333333)","(31.0, 50.0, 49.0)","(5.5, 7.6, 7.443478260869566)"
08-12-2022 13:24:00.579023,"(5.5, 6.2, 6.1856)","(3.7, 4.4, 4.337735849056604)","(2.1, 2.44, 2.4196516393442624)","(81.0, 210.0, 203.47826086956522)","(51.0, 75.0, 72.5)","(41.0, 80.0, 75.6)","(31.0, 50.0, 49.0)","(5.5, 7.4, 7.2787500000000005)"
08-12-2022 13:24:02.062297,"(5.5, 6.2, 6.1856)","(3.7, 4.4, 4.3313953488372094)","(2.1, 2.42, 2.438153846153846)","(81.0, 210.0, 199.28571428571428)","(51.0, 75.0, 71.89189189189189)","(41.0, 80.0, 70.43478260869566)","(31.0, 50.0, 48.857142857142854)","(5.5, 7.4, 7.219834710743802)"
08-12-2022 13:24:03.404028,"(5.5, 6.2, 6.166086956521739)","(3.7, 4.4, 4.350420168067227)","(2.1, 2.44, 2.4498159509202453)","(81.0, 210.0, 199.28571428571428)","(51.0, 75.0, 71.89189189189189)","(41.0, 80.0, 74.0909090909091)","(31.0, 50.0, 48.125)","(5.5, 7.4, 7.142331288343558)"
08-12-2022 13:24:04.734298,"(5.5, 6.2, 6.160204081632653)","(3.7, 4.4, 4.350420168067227)","(2.1, 2.46, 2.4498159509202453)","(81.0, 210.0, 201.1764705882353)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.44444444444444)","(31.0, 50.0, 48.421052631578945)","(5.5, 7.4, 7.125490196078432)"
08-12-2022 13:24:05.984234,"(5.5, 6.2, 6.160204081632653)","(3.7, 4.4, 4.349166666666667)","(2.1, 2.46, 2.449625)","(81.0, 210.0, 201.1764705882353)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.45945945945945)","(31.0, 50.0, 48.421052631578945)","(5.5, 7.4, 7.125490196078432)"
08-12-2022 13:24:07.204802,"(5.5, 6.2, 6.160204081632653)","(3.7, 4.4, 4.348305084745763)","(2.1, 2.46, 2.449625)","(81.0, 210.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.21052631578948)","(31.0, 50.0, 47.5)","(5.5, 7.4, 7.142331288343558)"
08-12-2022 13:24:08.829616,"(5.5, 6.2, 6.15)","(3.7, 4.4, 4.2610909090909095)","(2.1, 2.46, 2.4719031141868513)","(81.0, 200.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.26829268292683)","(31.0, 48.0, 47.27272727272727)","(5.5, 7.4, 7.142331288343558)"
08-12-2022 13:24:10.104362,"(5.5, 6.2, 6.121951219512195)","(3.8, 4.3, 4.2552301255230125)","(2.1, 2.48, 2.4756284153005463)","(91.0, 200.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.1891891891892)","(31.0, 48.0, 47.27272727272727)","(5.5, 7.4, 7.142331288343558)"
08-12-2022 13:24:11.530358,"(5.5, 6.2, 6.121951219512195)","(3.8, 4.3, 4.2673469387755105)","(2.1, 2.48, 2.478846153846154)","(91.0, 200.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.1891891891892)","(31.0, 48.0, 47.27272727272727)","(5.5, 7.4, 7.142331288343558)"
08-12-2022 13:24:12.905439,"(5.5, 6.2, 6.116521739130435)","(3.7, 4.3, 4.266315789473684)","(2.1, 2.48, 2.4655172413793105)","(91.0, 200.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.1891891891892)","(31.0, 48.0, 45.53846153846154)","(5.5, 7.4, 7.235714285714286)"
08-12-2022 13:24:14.111660,"(5.5, 6.2, 6.095867768595041)","(3.7, 4.3, 4.266315789473684)","(2.1, 2.48, 2.4655172413793105)","(91.0, 200.0, 195.0)","(51.0, 75.0, 71.5909090909091)","(41.0, 75.0, 74.1891891891892)","(31.0, 46.0, 45.6)","(5.5, 7.4, 7.1230769230769235)"
08-12-2022 13:24:15.473877,"(5.5, 6.2, 6.0752)","(3.7, 4.3, 4.218518518518518)","(2.1, 2.5, 2.4823410404624275)","(91.0, 200.0, 195.0)","(51.0, 75.0, 71.34615384615384)","(41.0, 80.0, 74.1891891891892)","(31.0, 46.0, 43.189189189189186)","(5.5, 7.2, 7.102941176470589)"
08-12-2022 13:24:16.809378,"(5.5, 6.2, 6.083582089552239)","(3.7, 4.3, 4.218518518518518)","(2.1, 2.5, 2.4823410404624275)","(81.0, 200.0, 195.0)","(51.0, 75.0, 71.34615384615384)","(41.0, 75.0, 71.0)","(31.0, 44.0, 43.42857142857143)","(5.5, 7.2, 7.102941176470589)"
08-12-2022 13:24:18.029814,"(5.5, 6.2, 6.094117647058823)","(3.7, 4.3, 4.218518518518518)","(2.1, 2.5, 2.48262987012987)","(81.0, 200.0, 195.0)","(51.0, 75.0, 71.34615384615384)","(41.0, 80.0, 74.0909090909091)","(31.0, 44.0, 43.285714285714285)","(5.5, 7.2, 7.079365079365079)"
08-12-2022 13:24:19.208821,"(5.0, 6.2, 6.10873786407767)","(3.7, 4.3, 4.218581081081081)","(2.1, 2.5, 2.4846043165467626)","(81.0, 200.0, 195.29411764705884)","(51.0, 75.0, 71.48148148148148)","(41.0, 75.0, 71.34615384615384)","(31.0, 44.0, 43.310344827586206)","(6.0, 7.2, 7.114606741573033)"
08-12-2022 13:24:20.275188,"(5.0, 6.0, 5.985714285714286)","(3.7, 4.3, 4.22109634551495)","(2.1, 2.5, 2.4846043165467626)","(81.0, 200.0, 195.29411764705884)","(51.0, 75.0, 71.48148148148148)","(41.0, 80.0, 74.16666666666667)","(31.0, 44.0, 43.310344827586206)","(6.0, 7.2, 7.133913043478261)"
08-12-2022 13:24:21.328593,"(5.0, 6.0, 5.992063492063492)","(3.7, 4.3, 4.220255183413078)","(2.1, 2.5, 2.4824555160142348)","(81.0, 200.0, 195.29411764705884)","(51.0, 75.0, 71.48148148148148)","(41.0, 75.0, 74.16666666666667)","(31.0, 44.0, 45.8)","(6.0, 7.2, 7.133913043478261)"
08-12-2022 13:24:22.476907,"(5.0, 6.2, 6.167594936708861)","(3.7, 4.3, 4.204868913857678)","(2.1, 2.5, 2.4824598930481283)","(81.0, 200.0, 195.29411764705884)","(51.0, 75.0, 71.48148148148148)","(41.0, 75.0, 69.80582524271844)","(31.0, 46.0, 45.833333333333336)","(6.0, 7.2, 7.135087719298245)"
08-12-2022 13:24:23.583810,"(5.0, 6.2, 6.170975056689342)","(3.7, 4.3, 4.204868913857678)","(2.1, 2.5, 2.4823021582733813)","(81.0, 200.0, 176.4102564102564)","(51.0, 75.0, 71.48148148148148)","(41.0, 80.0, 69.34210526315789)","(31.0, 46.0, 45.833333333333336)","(6.0, 7.2, 7.136283185840708)"
08-12-2022 13:24:24.631418,"(5.0, 6.2, 6.165866666666667)","(3.7, 4.3, 4.204868913857678)","(2.1, 2.5, 2.481978021978022)","(81.0, 190.0, 183.57142857142856)","(51.0, 75.0, 71.48148148148148)","(41.0, 70.0, 69.34210526315789)","(31.0, 46.0, 45.833333333333336)","(6.0, 7.2, 7.136283185840708)"
08-12-2022 13:24:25.738471,"(5.0, 6.2, 6.165866666666667)","(3.7, 4.2, 4.1998461538461545)","(2.05, 2.5, 2.482222222222222)","(91.0, 190.0, 183.33333333333334)","(51.0, 75.0, 71.48148148148148)","(41.0, 70.0, 68.95833333333333)","(31.0, 46.0, 45.8)","(6.0, 7.2, 7.125773195876289)"
08-12-2022 13:24:26.911107,"(5.0, 6.2, 6.169082125603865)","(3.7, 4.3, 4.2138424821002385)","(2.05, 2.5, 2.482222222222222)","(91.0, 200.0, 184.70588235294116)","(51.0, 75.0, 71.48148148148148)","(41.0, 70.0, 68.95833333333333)","(31.0, 46.0, 43.583333333333336)","(6.0, 7.2, 7.126530612244898)"
08-12-2022 13:24:28.157083,"(5.0, 6.2, 6.169082125603865)","(3.7, 4.3, 4.2138424821002385)","(2.05, 2.5, 2.482222222222222)","(91.0, 190.0, 184.70588235294116)","(51.0, 75.0, 71.50943396226415)","(41.0, 70.0, 68.95833333333333)","(31.0, 44.0, 43.583333333333336)","(6.0, 7.2, 7.134545454545455)"
08-12-2022 13:24:29.416643,"(5.0, 6.2, 6.169082125603865)","(3.7, 4.3, 4.222030237580993)","(2.05, 2.5, 2.482222222222222)","(91.0, 190.0, 181.25)","(51.0, 75.0, 71.75438596491227)","(41.0, 70.0, 69.13043478260869)","(31.0, 44.0, 43.583333333333336)","(6.0, 7.2, 7.292307692307692)"
08-12-2022 13:24:30.410824,"(5.0, 5.8, 5.730769230769231)","(3.7, 4.3, 4.222030237580993)","(2.05, 2.5, 2.482222222222222)","(91.0, 200.0, 181.25)","(51.0, 75.0, 72.06349206349206)","(41.0, 70.0, 74.5)","(31.0, 44.0, 44.666666666666664)","(6.0, 7.4, 7.360824742268042)"
08-12-2022 13:24:31.433030,"(5.0, 5.8, 5.738938053097345)","(3.7, 4.3, 4.23188679245283)","(2.05, 2.5, 2.4846702317290554)","(91.0, 190.0, 182.0)","(51.0, 75.0, 72.3943661971831)","(41.0, 75.0, 74.5)","(31.0, 48.0, 45.565217391304344)","(6.0, 7.4, 7.360824742268042)"
08-12-2022 13:24:32.605535,"(5.0, 5.8, 5.737288135593221)","(3.7, 4.3, 4.2337614678899085)","(2.05, 2.5, 2.470179640718563)","(91.0, 190.0, 182.5)","(51.0, 75.0, 72.23076923076923)","(41.0, 75.0, 73.08510638297872)","(31.0, 46.0, 44.94117647058823)","(6.0, 7.4, 7.434586466165413)"
08-12-2022 13:24:33.733025,"(5.0, 5.8, 5.7785714285714285)","(3.7, 4.4, 4.317857142857143)","(2.05, 2.5, 2.480731707317073)","(91.0, 190.0, 182.5)","(51.0, 75.0, 72.23076923076923)","(41.0, 80.0, 69.79729729729729)","(31.0, 46.0, 44.8)","(6.0, 7.6, 7.54)"
08-12-2022 13:24:34.911199,"(5.0, 5.8, 5.776086956521739)","(3.7, 4.4, 4.316030534351145)","(2.1, 2.48, 2.4672)","(91.0, 190.0, 182.5)","(51.0, 75.0, 72.23076923076923)","(41.0, 70.0, 69.79729729729729)","(31.0, 46.0, 45.142857142857146)","(6.0, 7.6, 7.54)"
08-12-2022 13:24:36.122634,"(5.0, 5.8, 5.775735294117647)","(3.7, 4.4, 4.316030534351145)","(2.1, 2.48, 2.4662595419847326)","(91.0, 190.0, 182.5)","(51.0, 75.0, 72.23076923076923)","(41.0, 70.0, 69.79729729729729)","(31.0, 46.0, 45.142857142857146)","(6.0, 7.6, 7.54)"
08-12-2022 13:24:37.258706,"(5.0, 5.8, 5.775735294117647)","(3.7, 4.4, 4.3140625)","(2.1, 2.48, 2.4633333333333334)","(91.0, 190.0, 181.8181818181818)","(51.0, 75.0, 72.42857142857143)","(41.0, 70.0, 75.82474226804123)","(31.0, 46.0, 44.76190476190476)","(6.0, 7.6, 7.541935483870968)"
08-12-2022 13:24:38.357598,"(5.0, 5.8, 5.771917808219178)","(3.7, 4.4, 4.305172413793104)","(2.1, 2.48, 2.4633333333333334)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.42857142857143)","(41.0, 80.0, 74.57142857142857)","(31.0, 46.0, 44.7)","(6.0, 7.6, 7.537931034482758)"
08-12-2022 13:24:39.348600,"(5.0, 5.7, 5.5929032258064515)","(3.7, 4.4, 4.302654867256638)","(2.1, 2.5, 2.462509225092251)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.42857142857143)","(41.0, 75.0, 75.69148936170212)","(31.0, 46.0, 44.7)","(6.0, 7.6, 7.548148148148148)"
08-12-2022 13:24:40.482271,"(5.0, 5.7, 5.617)","(3.7, 4.2, 4.192610250297974)","(2.05, 2.5, 2.4726881720430107)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.46478873239437)","(41.0, 80.0, 71.81818181818181)","(31.0, 46.0, 44.869565217391305)","(6.0, 7.8, 7.511428571428572)"
08-12-2022 13:24:41.655407,"(5.0, 5.6, 5.5928571428571425)","(3.7, 4.4, 4.366192170818506)","(2.05, 2.5, 2.467248322147651)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.5)","(41.0, 80.0, 71.63265306122449)","(31.0, 46.0, 44.96)","(6.0, 7.8, 7.527152317880795)"
08-12-2022 13:24:42.882379,"(5.0, 5.7, 5.603529411764706)","(3.7, 4.4, 4.2224299065420565)","(2.05, 2.5, 2.4795767195767198)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.6)","(41.0, 80.0, 70.23809523809524)","(31.0, 46.0, 45.172413793103445)","(6.0, 7.8, 7.588819875776398)"
08-12-2022 13:24:43.993298,"(5.0, 5.7, 5.6786666666666665)","(3.7, 4.4, 4.294444444444444)","(2.05, 2.5, 2.4795767195767198)","(91.0, 200.0, 181.8181818181818)","(51.0, 75.0, 72.6)","(41.0, 80.0, 74.52380952380952)","(31.0, 46.0, 45.172413793103445)","(6.0, 7.8, 7.5875)"
08-12-2022 13:24:45.063218,"(5.0, 5.7, 5.666666666666667)","(3.7, 4.4, 4.293258426966292)","(2.05, 2.5, 2.483214285714286)","(91.0, 200.0, 182.22222222222223)","(51.0, 75.0, 72.6)","(41.0, 75.0, 74.6969696969697)","(31.0, 46.0, 45.172413793103445)","(6.0, 7.8, 7.602325581395348)"
08-12-2022 13:24:46.196096,"(5.0, 5.6, 5.587671232876712)","(3.7, 4.4, 4.223248407643312)","(2.05, 2.5, 2.483214285714286)","(91.0, 200.0, 182.22222222222223)","(51.0, 75.0, 72.6)","(41.0, 75.0, 73.47222222222223)","(31.0, 46.0, 45.172413793103445)","(6.0, 7.8, 7.6031249999999995)"
08-12-2022 13:24:47.375094,"(5.0, 5.7, 5.684810126582279)","(3.7, 4.4, 4.2221153846153845)","(2.05, 2.5, 2.483090128755365)","(91.0, 200.0, 182.22222222222223)","(51.0, 75.0, 72.6923076923077)","(41.0, 75.0, 74.25373134328358)","(31.0, 46.0, 45.888888888888886)","(6.0, 7.8, 7.832967032967033)"
08-12-2022 13:24:48.478899,"(5.0, 5.1, 5.0608160621761655)","(3.7, 4.4, 4.305769230769231)","(2.05, 2.52, 2.5154455445544555)","(91.0, 200.0, 193.33333333333334)","(51.0, 75.0, 72.89855072463769)","(41.0, 75.0, 72.72727272727273)","(31.0, 46.0, 47.310344827586206)","(6.0, 8.0, 7.822764227642276)"
08-12-2022 13:24:49.588451,"(5.0, 5.4, 5.382481751824818)","(3.7, 4.4, 4.317158671586716)","(2.05, 2.54, 2.523617021276596)","(91.0, 200.0, 193.33333333333334)","(51.0, 75.0, 72.89855072463769)","(41.0, 75.0, 72.72727272727273)","(31.0, 50.0, 47.310344827586206)","(6.0, 8.0, 7.82258064516129)"
08-12-2022 13:24:50.696382,"(5.0, 5.4, 5.388524590163935)","(3.7, 4.4, 4.322140221402214)","(2.05, 2.54, 2.5242666666666667)","(91.0, 200.0, 193.33333333333334)","(51.0, 75.0, 72.89855072463769)","(41.0, 75.0, 71.07142857142857)","(31.0, 50.0, 47.111111111111114)","(6.0, 8.0, 7.82258064516129)"
08-12-2022 13:24:51.832670,"(5.0, 5.4, 5.34331797235023)","(3.7, 4.4, 4.322140221402214)","(2.05, 2.54, 2.524054054054054)","(91.0, 190.0, 185.0)","(51.0, 75.0, 72.89855072463769)","(41.0, 75.0, 70.92592592592592)","(31.0, 50.0, 47.0)","(6.0, 8.0, 7.682857142857142)"
08-12-2022 13:24:53.009433,"(5.0, 5.5, 5.401818181818182)","(3.7, 4.4, 4.321851851851852)","(2.1, 2.54, 2.536774193548387)","(91.0, 190.0, 183.33333333333334)","(51.0, 75.0, 72.67123287671232)","(41.0, 75.0, 70.92592592592592)","(31.0, 50.0, 46.666666666666664)","(6.0, 8.0, 7.748571428571428)"
08-12-2022 13:24:54.094710,"(5.0, 5.5, 5.363636363636363)","(3.7, 4.4, 4.320864661654135)","(2.1, 2.52, 2.5197163120567376)","(91.0, 190.0, 183.33333333333334)","(51.0, 75.0, 72.67123287671232)","(41.0, 75.0, 70.92592592592592)","(31.0, 48.0, 47.67567567567568)","(6.0, 7.8, 7.75)"
08-12-2022 13:24:55.179611,"(5.0, 5.2, 5.199180327868852)","(3.7, 4.4, 4.320715630885123)","(2.1, 2.52, 2.5197122302158275)","(91.0, 190.0, 183.33333333333334)","(51.0, 75.0, 72.67123287671232)","(41.0, 75.0, 70.92592592592592)","(31.0, 48.0, 47.67567567567568)","(6.0, 7.8, 7.71)"
08-12-2022 13:24:56.314848,"(4.8, 5.5, 5.434042553191489)","(3.7, 4.4, 4.320423892100193)","(2.1, 2.52, 2.498292682926829)","(91.0, 190.0, 185.0)","(51.0, 75.0, 72.76315789473684)","(41.0, 75.0, 71.07142857142857)","(31.0, 48.0, 47.70731707317073)","(6.0, 7.8, 7.764705882352941)"
08-12-2022 13:24:57.458847,"(4.8, 5.5, 5.226470588235294)","(3.7, 4.4, 4.330103806228374)","(2.1, 2.5, 2.538734939759036)","(91.0, 190.0, 185.0)","(51.0, 75.0, 72.76315789473684)","(41.0, 75.0, 70.21739130434783)","(31.0, 48.0, 44.827586206896555)","(6.0, 7.8, 7.745454545454545)"
08-12-2022 13:24:58.614166,"(4.8, 5.5, 5.414925373134328)","(3.7, 4.4, 4.3310580204778155)","(2.1, 2.54, 2.538727272727273)","(91.0, 190.0, 155.0)","(51.0, 75.0, 72.76315789473684)","(41.0, 75.0, 70.21739130434783)","(31.0, 50.0, 44.827586206896555)","(6.0, 7.8, 7.619999999999999)"
08-12-2022 13:24:59.791783,"(4.6, 5.6, 5.566145833333333)","(3.7, 4.4, 4.330940170940171)","(2.1, 2.54, 2.5387730061349694)","(91.0, 190.0, 106.66666666666667)","(51.0, 75.0, 72.76315789473684)","(41.0, 75.0, 70.17857142857143)","(31.0, 50.0, 44.827586206896555)","(6.0, 7.8, 7.76144578313253)"
08-12-2022 13:25:00.863868,"(4.6, 5.6, 5.37)","(3.7, 4.4, 4.339655172413793)","(2.1, 2.54, 2.5336)","(91.0, 180.0, 109.0)","(51.0, 75.0, 72.76315789473684)","(41.0, 75.0, 70.18518518518519)","(31.0, 50.0, 44.827586206896555)","(6.0, 7.8, 7.764835164835165)"
08-12-2022 13:25:02.040048,"(4.6, 5.6, 5.37)","(3.7, 4.4, 4.3923469387755105)","(2.1, 2.54, 2.5351269035532997)","(91.0, 160.0, 145.0)","(51.0, 75.0, 73.0)","(41.0, 75.0, 70.18518518518519)","(31.0, 50.0, 47.63636363636364)","(6.0, 7.8, 7.785321100917431)"
08-12-2022 13:25:03.288749,"(4.6, 5.6, 5.562139917695473)","(3.8, 4.4, 4.396613995485327)","(2.1, 2.54, 2.5363727959697733)","(91.0, 160.0, 136.61764705882354)","(51.0, 75.0, 73.15217391304348)","(41.0, 75.0, 71.17647058823529)","(31.0, 50.0, 47.97402597402598)","(6.0, 7.8, 7.788811188811189)"
08-12-2022 13:25:04.536607,"(4.6, 5.6, 5.541525423728813)","(3.8, 4.4, 4.397404844290658)","(2.1, 2.54, 2.5155378486055775)","(91.0, 150.0, 123.75)","(51.0, 75.0, 72.97619047619048)","(41.0, 75.0, 77.27272727272727)","(31.0, 50.0, 47.63636363636364)","(6.0, 7.8, 7.785321100917431)"
08-12-2022 13:25:05.714406,"(4.8, 5.5, 5.314634146341463)","(3.7, 4.4, 4.396651785714286)","(2.1, 2.52, 2.5170757180156658)","(81.0, 150.0, 130.0)","(51.0, 75.0, 73.08988764044943)","(41.0, 80.0, 77.08333333333333)","(31.0, 50.0, 46.285714285714285)","(6.0, 7.8, 7.786497890295358)"
08-12-2022 13:25:06.835737,"(4.8, 5.5, 5.4289719626168225)","(3.7, 4.4, 4.3970178926441355)","(2.1, 2.52, 2.5189775367931837)","(81.0, 140.0, 133.33333333333334)","(51.0, 75.0, 73.06818181818181)","(41.0, 80.0, 76.98019801980197)","(31.0, 50.0, 46.285714285714285)","(6.0, 7.8, 7.656603773584905)"
08-12-2022 13:25:07.955532,"(4.8, 5.5, 5.4126436781609195)","(3.7, 4.5, 4.4081196581196584)","(2.1, 2.52, 2.5189775367931837)","(81.0, 140.0, 130.0)","(51.0, 75.0, 73.04597701149426)","(41.0, 80.0, 73.41726618705036)","(31.0, 50.0, 46.61538461538461)","(6.0, 8.0, 7.8042105263157895)"
08-12-2022 13:25:09.113002,"(4.8, 5.5, 5.45625)","(3.8, 4.5, 4.421995926680244)","(2.1, 2.52, 2.5272615384615387)","(81.0, 140.0, 136.66666666666666)","(51.0, 75.0, 73.0952380952381)","(41.0, 80.0, 74.02173913043478)","(31.0, 50.0, 47.75)","(6.0, 8.0, 7.170491803278688)"
08-12-2022 13:25:10.205264,"(4.8, 5.6, 5.448387096774193)","(3.8, 4.5, 4.421995926680244)","(2.1, 2.58, 2.5272615384615387)","(81.0, 150.0, 135.0)","(51.0, 75.0, 73.33333333333333)","(41.0, 75.0, 70.5)","(31.0, 48.0, 47.76086956521739)","(6.0, 7.8, 7.412121212121212)"
08-12-2022 13:25:11.286191,"(4.8, 5.6, 5.432142857142857)","(3.8, 4.5, 4.404694485842027)","(2.1, 2.58, 2.5239869281045753)","(81.0, 150.0, 135.0)","(51.0, 75.0, 73.45679012345678)","(41.0, 75.0, 70.5)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.8, 7.571428571428571)"
08-12-2022 13:25:12.260178,"(4.8, 5.6, 5.408163265306123)","(3.8, 4.5, 4.40475113122172)","(2.1, 2.58, 2.5266597510373443)","(81.0, 150.0, 135.0)","(51.0, 75.0, 73.45679012345678)","(41.0, 75.0, 74.0)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.545454545454545)"
08-12-2022 13:25:13.426678,"(4.8, 5.6, 5.411538461538462)","(3.8, 4.5, 4.406642066420664)","(2.1, 2.58, 2.52412041392286)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.45679012345678)","(41.0, 75.0, 69.44444444444444)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.315789473684211)"
08-12-2022 13:25:14.539783,"(4.8, 5.6, 5.411538461538462)","(3.8, 4.5, 4.406642066420664)","(2.1, 2.58, 2.5244859813084113)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.45679012345678)","(41.0, 70.0, 68.88888888888889)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.392307692307692)"
08-12-2022 13:25:15.681174,"(4.8, 5.6, 5.411538461538462)","(3.8, 4.5, 4.406642066420664)","(2.1, 2.58, 2.5244859813084113)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.45679012345678)","(41.0, 70.0, 69.0)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.3999999999999995)"
08-12-2022 13:25:16.856431,"(4.8, 5.5, 5.408333333333333)","(3.8, 4.5, 4.406573116691286)","(2.1, 2.56, 2.5585365853658537)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.45679012345678)","(41.0, 70.0, 69.0)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.3999999999999995)"
08-12-2022 13:25:17.991260,"(4.8, 5.5, 5.404347826086957)","(3.8, 4.5, 4.404383975812547)","(2.1, 2.56, 2.5585365853658537)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.45679012345678)","(41.0, 70.0, 69.0)","(31.0, 48.0, 47.78021978021978)","(6.0, 7.6, 7.388571428571429)"
08-12-2022 13:25:19.167653,"(4.8, 5.5, 5.404347826086957)","(3.8, 4.5, 4.404383975812547)","(2.1, 2.58, 2.550294117647059)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 69.0)","(31.0, 48.0, 47.77272727272727)","(6.0, 7.4, 7.388571428571429)"
08-12-2022 13:25:20.413667,"(4.8, 5.5, 5.404347826086957)","(3.8, 4.5, 4.404383975812547)","(2.1, 2.58, 2.533758389261745)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 68.91304347826087)","(31.0, 48.0, 47.77272727272727)","(6.0, 7.4, 7.288)"
08-12-2022 13:25:21.619038,"(4.8, 5.6, 5.589583333333333)","(3.8, 4.5, 4.404383975812547)","(2.1, 2.54, 2.528783783783784)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 68.91304347826087)","(31.0, 48.0, 45.333333333333336)","(6.0, 7.4, 7.449999999999999)"
08-12-2022 13:25:22.772433,"(4.8, 5.6, 5.59157894736842)","(3.7, 4.5, 4.400640512409928)","(2.1, 2.54, 2.528783783783784)","(81.0, 170.0, 135.33333333333334)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 73.0)","(31.0, 48.0, 46.13953488372093)","(6.0, 7.6, 7.362162162162162)"
08-12-2022 13:25:23.846270,"(4.8, 5.6, 5.563097949886105)","(3.7, 4.5, 4.401842948717949)","(2.1, 2.54, 2.53830985915493)","(81.0, 170.0, 147.05882352941177)","(51.0, 75.0, 73.54430379746836)","(41.0, 75.0, 68.91304347826087)","(31.0, 48.0, 46.13953488372093)","(6.0, 7.6, 7.38)"
08-12-2022 13:25:25.039379,"(4.8, 5.6, 5.563097949886105)","(3.7, 4.5, 4.398833592534992)","(2.1, 2.54, 2.538153846153846)","(81.0, 170.0, 153.33333333333334)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 68.91304347826087)","(31.0, 48.0, 43.6)","(6.0, 7.6, 7.4702702702702695)"
08-12-2022 13:25:26.204099,"(4.6, 5.6, 5.561702127659574)","(3.8, 4.4, 4.398833592534992)","(2.15, 2.54, 2.5283098591549296)","(81.0, 160.0, 141.42857142857144)","(51.0, 75.0, 73.54430379746836)","(41.0, 70.0, 68.91304347826087)","(31.0, 46.0, 44.4)","(6.0, 7.6, 7.462857142857143)"
08-12-2022 13:25:27.331652,"(4.6, 5.6, 5.523595505617977)","(3.8, 4.5, 4.400882825040129)","(2.15, 2.54, 2.5374263565891475)","(81.0, 160.0, 135.625)","(51.0, 75.0, 73.63636363636364)","(41.0, 70.0, 69.0909090909091)","(31.0, 46.0, 42.57142857142857)","(6.0, 7.6, 7.181132075471698)"
08-12-2022 13:25:28.407253,"(4.6, 5.6, 5.565714285714286)","(3.8, 4.5, 4.403213166144201)","(2.15, 2.54, 2.537339520494973)","(81.0, 160.0, 135.625)","(51.0, 75.0, 73.63636363636364)","(41.0, 70.0, 69.0909090909091)","(31.0, 46.0, 43.81818181818182)","(6.0, 7.6, 7.2105263157894735)"
08-12-2022 13:25:29.531353,"(4.6, 5.6, 5.568421052631579)","(3.8, 4.5, 4.403238546603476)","(2.15, 2.52, 2.5195488721804513)","(81.0, 160.0, 135.625)","(51.0, 75.0, 73.63636363636364)","(41.0, 70.0, 69.0909090909091)","(31.0, 46.0, 45.472527472527474)","(6.0, 7.6, 7.2105263157894735)"
