,Hazey Roy,Miss Maddy Lee,Chasing Clout,Purdys Chance,Bob Barker
10-01-2023 13:15:08.407342,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.6, 6.5)","(1.95, 2.92, 2.45)","(3.0, 4.1, 3.069230769230769)"
10-01-2023 13:15:09.479899,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.6, 6.5)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:10.554080,"(9.0, 19.5, 12.75)","(11.0, 28.0, 24.875)","(5.0, 7.6, 6.5)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:11.460485,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.6, 6.5)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:12.460183,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:13.502494,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:14.495266,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.666666666666667)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:15.561387,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.881818181818182)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.0615384615384613)"
10-01-2023 13:15:16.522148,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.881818181818182)","(1.95, 2.92, 2.45)","(3.0, 3.95, 3.0615384615384613)"
10-01-2023 13:15:17.531651,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.5)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:18.453873,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:19.475402,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:20.465743,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.666666666666667)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:21.523741,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:22.773092,"(9.0, 19.5, 12.3)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.881818181818182)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:24.269353,"(9.0, 19.5, 11.318181818181818)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 4.0, 3.069230769230769)"
10-01-2023 13:15:25.205295,"(9.0, 19.5, 11.318181818181818)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 4.0, 2.9366666666666665)"
10-01-2023 13:15:26.246138,"(9.0, 19.5, 11.318181818181818)","(11.0, 28.0, 24.875)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 4.0, 2.9588235294117644)"
10-01-2023 13:15:27.326402,"(9.0, 19.5, 11.318181818181818)","(11.0, 28.0, 21.26923076923077)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:28.346597,"(9.0, 19.5, 11.318181818181818)","(11.0, 28.0, 21.75)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:29.306968,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.666666666666667)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:30.318400,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.26)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:31.371304,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.827272727272727)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:32.441251,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9588235294117644)"
10-01-2023 13:15:33.393033,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.4)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.2199999999999998)"
10-01-2023 13:15:34.424594,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.2)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.5046511627906973)"
10-01-2023 13:15:35.470761,"(9.0, 19.5, 11.318181818181818)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.26)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.087317073170732)"
10-01-2023 13:15:36.460847,"(9.0, 19.0, 12.2)","(11.0, 27.0, 25.5625)","(5.0, 7.4, 6.26)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.5046511627906973)"
10-01-2023 13:15:37.431602,"(9.0, 19.0, 11.916666666666666)","(11.0, 27.0, 25.5625)","(5.0, 7.2, 5.877777777777778)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.5046511627906973)"
10-01-2023 13:15:38.477864,"(9.0, 19.0, 11.916666666666666)","(11.0, 27.0, 25.5625)","(5.0, 7.2, 5.877777777777778)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.5046511627906973)"
10-01-2023 13:15:39.471832,"(9.0, 19.0, 11.916666666666666)","(11.0, 27.0, 25.5625)","(5.0, 7.2, 5.877777777777778)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9868571428571427)"
10-01-2023 13:15:40.491139,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 25.5625)","(5.0, 7.2, 6.01)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9868571428571427)"
10-01-2023 13:15:41.459085,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.01)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9868571428571427)"
10-01-2023 13:15:42.513393,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.45)","(3.0, 3.9, 2.9868571428571427)"
10-01-2023 13:15:43.583097,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.4526315789473685)"
10-01-2023 13:15:44.454165,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.45)","(3.0, 3.9, 3.4526315789473685)"
10-01-2023 13:15:45.514403,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.8808333333333334)","(3.0, 3.65, 2.9753333333333334)"
10-01-2023 13:15:46.531469,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.75, 3.21)"
10-01-2023 13:15:47.539438,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:48.491942,"(9.0, 20.0, 15.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:49.468103,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:50.533788,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:51.576454,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.7733333333333334)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:52.488549,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.7733333333333334)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:53.494153,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.21)"
10-01-2023 13:15:54.469972,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.486046511627907)"
10-01-2023 13:15:55.452570,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.48)","(3.0, 3.5, 3.3666666666666667)"
10-01-2023 13:15:56.482246,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.705)","(3.0, 3.5, 3.4250000000000003)"
10-01-2023 13:15:57.541231,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.705)","(3.0, 3.45, 3.4250000000000003)"
10-01-2023 13:15:58.567667,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.752)","(3.0, 3.45, 3.4250000000000003)"
10-01-2023 13:15:59.494019,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.752)","(3.0, 3.45, 3.2436363636363637)"
10-01-2023 13:16:00.428462,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.245454545454546)","(1.95, 2.92, 2.76)","(3.0, 3.35, 3.2436363636363637)"
10-01-2023 13:16:01.488852,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 5.8875)","(1.95, 2.92, 2.76)","(3.0, 3.35, 3.2436363636363637)"
10-01-2023 13:16:02.469765,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 5.8875)","(1.95, 2.92, 2.7199999999999998)","(3.0, 3.35, 3.2436363636363637)"
10-01-2023 13:16:03.473244,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.54375)","(1.95, 2.92, 2.76)","(3.0, 3.35, 3.231578947368421)"
10-01-2023 13:16:04.523739,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 5.8875)","(1.95, 2.92, 2.725)","(3.0, 3.35, 3.231578947368421)"
10-01-2023 13:16:05.537587,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.2, 6.09)","(1.95, 2.92, 2.79)","(3.0, 3.35, 3.273333333333333)"
10-01-2023 13:16:06.512357,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.16)","(1.95, 2.92, 2.79)","(3.0, 3.3, 3.273333333333333)"
10-01-2023 13:16:07.542270,"(9.0, 19.5, 17.25)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.92, 2.382857142857143)","(3.0, 3.3, 3.273333333333333)"
10-01-2023 13:16:08.565674,"(9.0, 19.0, 15.6)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.3, 3.33953488372093)"
10-01-2023 13:16:09.629355,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.35, 3.332692307692308)"
10-01-2023 13:16:10.594774,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.35, 3.332692307692308)"
10-01-2023 13:16:11.821386,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.35, 3.2214285714285715)"
10-01-2023 13:16:13.044103,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8625)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.35, 3.2214285714285715)"
10-01-2023 13:16:14.288868,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.43125)","(1.95, 2.94, 2.3553846153846156)","(3.0, 3.35, 3.2871641791044777)"
10-01-2023 13:16:15.283007,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.43125)","(1.95, 2.94, 2.3553846153846156)","(3.0, 3.3, 3.1868421052631577)"
10-01-2023 13:16:16.304009,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.16)","(1.95, 2.94, 2.3553846153846156)","(3.0, 3.3, 3.1868421052631577)"
10-01-2023 13:16:17.317436,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.172727272727273)","(1.95, 2.94, 2.62)","(3.0, 3.3, 3.1868421052631577)"
10-01-2023 13:16:18.237065,"(9.0, 19.0, 15.136363636363637)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.172727272727273)","(1.95, 2.94, 2.62)","(3.0, 3.3, 3.1825)"
10-01-2023 13:16:19.203457,"(9.0, 19.0, 16.875)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 6.23)","(1.95, 2.92, 2.3553846153846156)","(3.0, 3.25, 3.2322033898305085)"
10-01-2023 13:16:20.310253,"(9.0, 19.0, 16.875)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.3, 3.229807692307692)"
10-01-2023 13:16:21.386712,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:22.307893,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:23.269613,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.25, 3.2322033898305085)"
10-01-2023 13:16:24.314487,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:25.221684,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:26.202306,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.3, 3.229807692307692)"
10-01-2023 13:16:27.332070,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:28.387390,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:29.403691,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.25, 3.2322033898305085)"
10-01-2023 13:16:30.365205,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:31.560464,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.382857142857143)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:32.628738,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.3, 3.229807692307692)"
10-01-2023 13:16:33.724882,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.83)","(1.95, 2.94, 2.5294736842105263)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:34.686493,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 7.0, 5.8375)","(1.95, 2.94, 2.4333333333333336)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:35.745013,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.6710344827586208)","(3.0, 3.25, 3.2322033898305085)"
10-01-2023 13:16:36.710582,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.6710344827586208)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:37.662066,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.6710344827586208)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:38.660661,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4333333333333336)","(3.0, 3.3, 3.229807692307692)"
10-01-2023 13:16:39.689135,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4333333333333336)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:40.691215,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4333333333333336)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:41.493275,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4333333333333336)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:42.500837,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:43.477377,"(9.0, 19.5, 15.40909090909091)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.2322033898305085)"
10-01-2023 13:16:44.404155,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.5505263157894738)","(3.0, 3.3, 3.229807692307692)"
10-01-2023 13:16:45.337153,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.5505263157894738)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:46.270370,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.5505263157894738)","(3.0, 3.25, 3.229807692307692)"
10-01-2023 13:16:47.226030,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.5505263157894738)","(3.0, 3.25, 3.341)"
10-01-2023 13:16:48.110631,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.24453125)"
10-01-2023 13:16:48.985130,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.24453125)"
10-01-2023 13:16:50.041738,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.276923076923077)"
10-01-2023 13:16:50.997863,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:16:51.846815,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:16:52.844710,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:16:53.823048,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.24453125)"
10-01-2023 13:16:54.695705,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.24453125)"
10-01-2023 13:16:55.538470,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.24453125)"
10-01-2023 13:16:56.432271,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.276923076923077)"
10-01-2023 13:16:57.386144,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:16:58.288223,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:16:59.109267,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.3, 3.276923076923077)"
10-01-2023 13:17:00.031682,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.24453125)"
10-01-2023 13:17:00.948194,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8375)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.239130434782609)"
10-01-2023 13:17:01.726851,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.822222222222222)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.239130434782609)"
10-01-2023 13:17:02.644369,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.822222222222222)","(1.95, 2.94, 2.4114285714285715)","(3.0, 3.35, 3.0142857142857142)"
10-01-2023 13:17:03.615445,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.8, 5.8125)","(1.95, 2.94, 2.49)","(3.0, 3.3, 3.0142857142857142)"
10-01-2023 13:17:04.491235,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.8125)","(1.95, 2.94, 2.49)","(3.0, 3.3, 3.2918032786885245)"
10-01-2023 13:17:05.343675,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.49)","(3.0, 3.3, 3.296680497925311)"
10-01-2023 13:17:06.208659,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.3, 3.296680497925311)"
10-01-2023 13:17:07.126066,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.3, 3.296680497925311)"
10-01-2023 13:17:08.063338,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.3, 3.2456611570247933)"
10-01-2023 13:17:08.868332,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.25, 3.2456611570247933)"
10-01-2023 13:17:09.720790,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.25, 3.245625)"
10-01-2023 13:17:10.636596,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.25, 3.245625)"
10-01-2023 13:17:11.479583,"(9.0, 18.5, 17.357142857142858)","(11.0, 27.0, 23.333333333333332)","(5.0, 6.6, 5.79)","(1.95, 2.94, 2.44)","(3.0, 3.25, 3.2966527196652717)"
