,Opawa Richard,Hes Iconic,Uncle Albert,Big Time Foxy,Redeem A Rapper,Mow Cow,Opawa Amiekay
04-01-2023 10:18:08.216049,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:09.191595,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:10.179561,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:11.228508,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:12.228643,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:13.204879,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:14.185622,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:15.186492,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:16.229018,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:17.225287,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:18.259636,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:19.198994,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:20.107641,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:21.005140,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:21.935138,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:22.840966,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:23.817768,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:24.779830,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:25.754280,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:26.695132,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:27.632217,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:28.570198,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:29.524736,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:30.472456,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:31.426507,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:32.348540,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:33.275755,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:34.167762,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:35.055096,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:35.952110,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:36.833557,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:37.723592,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:38.624819,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:39.514222,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:40.396668,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:41.338122,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:42.233586,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:43.150714,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:44.019066,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:44.933227,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:45.842474,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:46.753171,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:47.689809,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:48.633646,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:49.564074,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:50.468597,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:51.364412,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:52.286621,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:53.193919,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:54.102335,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:55.035105,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:55.960847,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:56.907170,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:57.855311,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:58.790507,"(3.6, 9.4, 5.768965517241379)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:18:59.704773,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:00.625284,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:01.554156,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:02.520120,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:03.465052,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:04.415559,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:05.346569,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:06.252962,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:07.151393,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:08.066424,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:08.972234,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:09.911143,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:10.863828,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:11.838967,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:12.785227,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:13.763214,"(3.6, 9.2, 6.821052631578947)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 4.996)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:14.671181,"(3.6, 10.5, 6.186206896551724)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.2, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:15.600920,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:16.538048,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:17.507319,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:18.484336,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:19.455635,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:20.375715,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:21.274856,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:22.191557,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:23.176703,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:24.181454,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:25.192050,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:26.183552,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:27.121699,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:28.034743,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:28.957150,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:29.910583,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:30.853085,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:31.828143,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:32.778879,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:19:33.753772,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
