,Claim The Crown,Huon,Rockribbed,Go Troppo,Luvoir,Unamerican,Three Kings,Catapult,Ka Bling,Time Raid,Cadetship,Butchnbugs
04-01-2023 16:40:52.449403,"(19.0, 22.0, 21.868852459016395)","(3.8, 4.4, 4.368564920273349)","(4.0, 4.5, 4.4783972125435545)","(9.0, 10.5, 10.097093023255814)","(20.0, 27.0, 25.72972972972973)","(51.0, 95.0, 93.0)","(101.0, 180.0, 175.0)","(19.0, 30.0, 29.964285714285715)","(10.0, 12.5, 11.580645161290322)","(61.0, 110.0, 109.41176470588235)","(4.4, 5.3, 5.241471571906355)","(41.0, 50.0, 47.09090909090909)"
04-01-2023 16:40:53.719137,"(19.0, 22.0, 21.868852459016395)","(3.8, 4.4, 4.369196428571429)","(4.0, 4.5, 4.4736170212765956)","(9.0, 10.5, 9.987755102040817)","(20.0, 27.0, 25.551724137931036)","(51.0, 95.0, 90.0)","(101.0, 180.0, 175.0)","(19.0, 30.0, 29.96153846153846)","(10.0, 12.5, 11.580645161290322)","(61.0, 110.0, 109.28571428571429)","(4.4, 5.3, 5.241471571906355)","(41.0, 50.0, 47.09090909090909)"
04-01-2023 16:40:55.051882,"(19.0, 22.0, 21.779411764705884)","(3.8, 4.4, 4.329245283018868)","(4.0, 4.5, 4.4736170212765956)","(9.0, 10.0, 9.986956521739131)","(20.0, 27.0, 25.551724137931036)","(51.0, 95.0, 91.66666666666667)","(101.0, 180.0, 175.0)","(19.0, 30.0, 29.807692307692307)","(10.0, 12.5, 11.3125)","(61.0, 110.0, 109.28571428571429)","(4.4, 5.3, 5.3077922077922075)","(41.0, 50.0, 47.09090909090909)"
04-01-2023 16:40:56.359624,"(19.0, 22.0, 21.841269841269842)","(3.8, 4.4, 4.338392857142857)","(4.0, 4.5, 4.484070796460177)","(9.0, 10.0, 9.922222222222222)","(20.0, 27.0, 25.666666666666668)","(51.0, 95.0, 91.66666666666667)","(101.0, 180.0, 179.23076923076923)","(19.0, 32.0, 30.0)","(10.0, 12.5, 11.382352941176471)","(61.0, 110.0, 114.44444444444444)","(4.4, 5.4, 5.2862857142857145)","(41.0, 50.0, 49.45454545454545)"
04-01-2023 16:40:57.613011,"(19.0, 22.0, 21.734375)","(3.8, 4.4, 4.368493150684932)","(4.0, 4.5, 4.484070796460177)","(9.0, 10.0, 9.784615384615385)","(20.0, 27.0, 25.685714285714287)","(51.0, 95.0, 91.66666666666667)","(101.0, 180.0, 179.23076923076923)","(19.0, 32.0, 29.677419354838708)","(10.0, 12.5, 10.75)","(61.0, 120.0, 114.44444444444444)","(4.4, 5.3, 5.285093167701863)","(41.0, 50.0, 48.61538461538461)"
04-01-2023 16:40:58.907810,"(19.0, 22.0, 21.734375)","(3.8, 4.4, 4.368493150684932)","(4.0, 4.5, 4.487050359712231)","(9.0, 9.8, 9.7)","(20.0, 27.0, 25.557142857142857)","(51.0, 95.0, 92.5)","(101.0, 180.0, 179.23076923076923)","(19.0, 32.0, 29.677419354838708)","(10.0, 11.0, 10.708333333333334)","(61.0, 120.0, 114.73684210526315)","(4.4, 5.3, 5.288940092165898)","(41.0, 50.0, 48.61538461538461)"
04-01-2023 16:41:00.422607,"(19.0, 22.0, 21.82456140350877)","(3.8, 4.4, 4.370322580645162)","(4.0, 4.5, 4.487050359712231)","(9.0, 9.8, 9.64)","(20.0, 27.0, 25.525547445255473)","(51.0, 95.0, 92.5)","(101.0, 180.0, 179.23076923076923)","(19.0, 32.0, 29.677419354838708)","(10.0, 11.0, 10.708333333333334)","(61.0, 120.0, 114.44444444444444)","(4.4, 5.3, 5.288940092165898)","(41.0, 50.0, 48.61538461538461)"
04-01-2023 16:41:01.727073,"(19.0, 22.0, 21.82456140350877)","(3.8, 4.4, 4.370700636942676)","(4.0, 4.5, 4.49453125)","(9.0, 9.8, 9.603030303030303)","(20.0, 27.0, 25.525547445255473)","(51.0, 95.0, 92.5)","(101.0, 180.0, 176.0)","(19.0, 32.0, 29.677419354838708)","(10.0, 11.0, 10.708333333333334)","(61.0, 120.0, 116.15384615384616)","(4.4, 5.3, 5.288940092165898)","(41.0, 50.0, 48.61538461538461)"
04-01-2023 16:41:02.952359,"(19.0, 22.0, 21.82456140350877)","(3.8, 4.4, 4.370700636942676)","(4.0, 4.5, 4.494901960784314)","(9.0, 9.8, 9.603030303030303)","(20.0, 27.0, 25.525547445255473)","(51.0, 95.0, 91.25)","(101.0, 180.0, 176.0)","(19.0, 32.0, 30.296296296296298)","(10.0, 11.0, 10.807407407407407)","(61.0, 120.0, 116.66666666666667)","(4.4, 5.3, 5.289767441860465)","(41.0, 50.0, 48.61538461538461)"
04-01-2023 16:41:04.200186,"(19.0, 22.0, 21.839285714285715)","(3.8, 4.4, 4.3707627118644075)","(4.0, 4.5, 4.494901960784314)","(9.0, 9.8, 9.603030303030303)","(20.0, 27.0, 26.170731707317074)","(51.0, 95.0, 91.25)","(101.0, 180.0, 178.0)","(19.0, 32.0, 29.5)","(10.0, 11.0, 10.784172661870503)","(61.0, 120.0, 118.94736842105263)","(4.4, 5.3, 5.286163522012578)","(41.0, 50.0, 49.45454545454545)"
04-01-2023 16:41:05.546720,"(19.0, 22.0, 21.839285714285715)","(3.8, 4.4, 4.363395225464191)","(4.0, 4.5, 4.4948)","(9.0, 9.8, 9.603030303030303)","(20.0, 27.0, 26.170731707317074)","(51.0, 95.0, 92.0)","(101.0, 180.0, 178.0)","(19.0, 32.0, 30.125)","(10.0, 11.0, 10.436)","(61.0, 120.0, 118.94736842105263)","(4.4, 5.3, 5.286163522012578)","(41.0, 50.0, 49.6)"
04-01-2023 16:41:06.896220,"(19.0, 22.0, 21.839285714285715)","(3.8, 4.4, 4.371587743732591)","(4.0, 4.5, 4.4948)","(9.0, 9.8, 9.603030303030303)","(20.0, 27.0, 26.227272727272727)","(51.0, 95.0, 92.0)","(101.0, 180.0, 178.0)","(19.0, 32.0, 31.0)","(10.0, 10.5, 10.46774193548387)","(61.0, 120.0, 124.16666666666667)","(4.4, 5.3, 5.284722222222222)","(41.0, 50.0, 49.6)"
04-01-2023 16:41:08.182508,"(19.0, 22.0, 21.839285714285715)","(3.8, 4.4, 4.320289855072463)","(4.0, 4.5, 4.495167286245353)","(9.0, 9.8, 9.613953488372093)","(20.0, 27.0, 26.23391812865497)","(51.0, 95.0, 92.0)","(101.0, 180.0, 178.0)","(19.0, 30.0, 29.571428571428573)","(10.0, 10.5, 10.466666666666667)","(61.0, 130.0, 124.16666666666667)","(4.4, 5.3, 5.289)","(41.0, 50.0, 49.6)"
04-01-2023 16:41:09.410291,"(19.0, 22.0, 21.839285714285715)","(3.8, 4.4, 4.320289855072463)","(4.0, 4.5, 4.496448087431694)","(9.0, 9.8, 9.664406779661016)","(20.0, 27.0, 26.198830409356724)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 10.5, 10.516666666666667)","(61.0, 130.0, 123.63636363636364)","(4.4, 5.3, 5.30235294117647)","(41.0, 50.0, 50.434782608695656)"
04-01-2023 16:41:10.776048,"(19.0, 22.0, 21.94871794871795)","(3.8, 4.4, 4.376842105263158)","(4.0, 4.6, 4.510994764397906)","(9.0, 9.8, 9.766666666666666)","(20.0, 27.0, 26.198830409356724)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.516666666666667)","(61.0, 130.0, 123.63636363636364)","(4.4, 5.4, 5.30235294117647)","(41.0, 55.0, 50.434782608695656)"
04-01-2023 16:41:12.113772,"(19.0, 22.0, 21.451219512195124)","(3.8, 4.4, 4.383720930232559)","(4.0, 4.6, 4.539068100358423)","(9.0, 10.0, 9.95)","(21.0, 27.0, 26.209876543209877)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.516666666666667)","(61.0, 130.0, 123.63636363636364)","(4.6, 5.4, 5.2976)","(41.0, 55.0, 50.434782608695656)"
04-01-2023 16:41:13.353233,"(19.0, 22.0, 21.451219512195124)","(3.8, 4.4, 4.383720930232559)","(4.0, 4.6, 4.539068100358423)","(9.0, 10.0, 9.95)","(21.0, 27.0, 26.209876543209877)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.778625954198473)","(61.0, 130.0, 123.63636363636364)","(4.6, 5.3, 5.295081967213115)","(41.0, 55.0, 50.434782608695656)"
04-01-2023 16:41:14.601113,"(19.0, 22.0, 21.423076923076923)","(3.8, 4.4, 4.387755102040817)","(4.0, 4.6, 4.539068100358423)","(9.0, 10.0, 9.95)","(21.0, 27.0, 26.209876543209877)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.754237288135593)","(61.0, 130.0, 123.63636363636364)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 50.434782608695656)"
04-01-2023 16:41:15.851976,"(19.0, 22.0, 21.423076923076923)","(3.8, 4.4, 4.387755102040817)","(4.0, 4.6, 4.539068100358423)","(9.0, 10.0, 9.95)","(21.0, 27.0, 26.209876543209877)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.57142857142858)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.754237288135593)","(61.0, 130.0, 123.63636363636364)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:17.244605,"(19.0, 22.0, 21.423076923076923)","(3.8, 4.4, 4.3671875)","(4.0, 4.6, 4.54863813229572)","(9.0, 10.0, 9.371296296296297)","(21.0, 27.0, 26.22222222222222)","(51.0, 95.0, 90.0)","(101.0, 180.0, 177.5)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.735537190082646)","(61.0, 130.0, 122.63157894736842)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:18.527461,"(19.0, 22.0, 21.423076923076923)","(3.8, 4.4, 4.361111111111112)","(4.0, 4.6, 4.54863813229572)","(9.0, 9.4, 9.965217391304348)","(21.0, 27.0, 26.22222222222222)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.0)","(19.0, 30.0, 29.625)","(10.0, 11.0, 10.735537190082646)","(61.0, 130.0, 122.63157894736842)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:19.850075,"(19.0, 22.0, 21.423076923076923)","(3.8, 4.4, 4.3578947368421055)","(4.0, 4.6, 4.54863813229572)","(9.0, 10.0, 9.941666666666666)","(21.0, 27.0, 26.253333333333334)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.0)","(19.0, 30.0, 29.6)","(10.0, 11.0, 10.735537190082646)","(61.0, 130.0, 120.0)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:21.192479,"(19.0, 21.0, 20.6734693877551)","(3.8, 4.4, 4.3578947368421055)","(4.0, 4.6, 4.54863813229572)","(9.0, 10.0, 9.96793893129771)","(21.0, 27.0, 26.253333333333334)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.0)","(19.0, 30.0, 29.897435897435898)","(10.0, 11.0, 10.670103092783505)","(61.0, 130.0, 120.0)","(4.6, 5.3, 5.294827586206896)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:22.480060,"(19.0, 21.0, 20.430555555555557)","(3.8, 4.4, 4.378409090909091)","(4.0, 4.6, 4.543103448275862)","(9.0, 10.0, 9.83529411764706)","(21.0, 27.0, 26.370786516853933)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.0)","(19.0, 30.0, 29.897435897435898)","(10.0, 11.0, 10.196969696969697)","(61.0, 130.0, 122.22222222222223)","(4.6, 5.3, 5.176363636363637)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:23.751061,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.4, 4.403318903318904)","(4.0, 4.6, 4.543103448275862)","(9.0, 10.0, 9.964556962025316)","(21.0, 27.0, 26.358695652173914)","(51.0, 95.0, 90.0)","(101.0, 180.0, 177.77777777777777)","(19.0, 30.0, 29.89830508474576)","(10.0, 10.5, 10.196969696969697)","(61.0, 130.0, 122.22222222222223)","(4.6, 5.2, 5.178398791540785)","(41.0, 55.0, 48.8235294117647)"
04-01-2023 16:41:24.962307,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.5, 4.403318903318904)","(4.0, 4.6, 4.543103448275862)","(9.0, 10.0, 9.871698113207547)","(21.0, 27.0, 26.358695652173914)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 30.0, 29.89830508474576)","(10.0, 10.5, 10.196969696969697)","(61.0, 130.0, 117.27272727272727)","(4.6, 5.2, 5.26303317535545)","(41.0, 55.0, 48.18181818181818)"
04-01-2023 16:41:26.198375,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.5, 4.403318903318904)","(4.0, 4.6, 4.543103448275862)","(9.0, 10.0, 9.77142857142857)","(21.0, 27.0, 26.183098591549296)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 30.0, 29.89830508474576)","(10.0, 10.5, 10.17741935483871)","(61.0, 130.0, 113.84615384615384)","(4.6, 5.3, 5.261052631578947)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:27.581703,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.5, 4.407891156462585)","(4.0, 4.6, 4.543103448275862)","(9.0, 10.0, 9.4984)","(21.0, 27.0, 26.072)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 30.0, 29.89830508474576)","(10.0, 10.5, 10.109375)","(61.0, 130.0, 114.44444444444444)","(4.6, 5.3, 5.213953488372093)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:28.848667,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.5, 4.422429906542057)","(4.0, 4.6, 4.543103448275862)","(9.0, 9.6, 9.4984)","(21.0, 27.0, 26.072)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 30.0, 29.6)","(10.0, 10.5, 10.212121212121213)","(61.0, 130.0, 117.27272727272727)","(4.6, 5.3, 5.288118811881188)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:30.090497,"(19.0, 21.0, 20.488888888888887)","(3.8, 4.5, 4.422429906542057)","(4.0, 4.6, 4.547029702970297)","(9.0, 9.6, 9.522388059701493)","(21.0, 27.0, 26.070866141732285)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 30.0, 29.964285714285715)","(10.0, 10.5, 10.403846153846153)","(61.0, 130.0, 118.33333333333333)","(4.6, 5.3, 5.274336283185841)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:31.378181,"(19.0, 21.0, 20.4025974025974)","(3.8, 4.5, 4.422910216718266)","(4.0, 4.6, 4.547029702970297)","(9.0, 9.6, 9.535483870967742)","(21.0, 27.0, 25.26984126984127)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 32.0, 29.346153846153847)","(10.0, 10.5, 10.430555555555555)","(61.0, 130.0, 118.33333333333333)","(4.6, 5.3, 5.246287128712871)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:32.602310,"(19.0, 21.0, 20.4025974025974)","(3.8, 4.5, 4.422910216718266)","(4.0, 4.6, 4.547029702970297)","(9.0, 9.6, 9.538144329896907)","(21.0, 27.0, 25.933333333333334)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 32.0, 29.125)","(10.0, 10.5, 10.09375)","(61.0, 130.0, 118.33333333333333)","(4.6, 5.4, 5.2823529411764705)","(41.0, 50.0, 47.241379310344826)"
04-01-2023 16:41:33.858456,"(19.0, 21.0, 20.145454545454545)","(3.8, 4.4, 4.378354978354978)","(4.0, 4.6, 4.547029702970297)","(9.0, 9.6, 9.538144329896907)","(21.0, 26.0, 25.933333333333334)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 32.0, 29.125)","(10.0, 10.5, 10.09375)","(61.0, 130.0, 112.5)","(4.6, 5.3, 5.31)","(41.0, 50.0, 48.26086956521739)"
04-01-2023 16:41:35.068685,"(19.0, 21.0, 20.253968253968253)","(3.8, 4.4, 4.392820512820514)","(4.0, 4.6, 4.559677419354839)","(9.0, 9.6, 9.538775510204081)","(21.0, 27.0, 26.15447154471545)","(51.0, 95.0, 90.0)","(101.0, 180.0, 178.33333333333334)","(19.0, 32.0, 29.90909090909091)","(10.0, 10.5, 10.296875)","(61.0, 130.0, 121.25)","(4.6, 5.4, 5.31)","(41.0, 50.0, 48.26086956521739)"
04-01-2023 16:41:36.360954,"(19.0, 21.0, 20.298507462686565)","(3.8, 4.5, 4.403529411764707)","(4.0, 4.6, 4.5317647058823525)","(9.0, 10.0, 9.965384615384616)","(21.0, 27.0, 26.16793893129771)","(51.0, 95.0, 90.0)","(101.0, 180.0, 182.5)","(19.0, 32.0, 25.875)","(10.0, 10.5, 10.37)","(61.0, 130.0, 122.5)","(4.6, 5.4, 5.235714285714286)","(41.0, 50.0, 48.3)"
04-01-2023 16:41:37.612773,"(19.0, 21.0, 20.298507462686565)","(3.8, 4.5, 4.403529411764707)","(4.0, 4.6, 4.542307692307692)","(9.0, 10.5, 9.984020618556702)","(21.0, 27.0, 26.186567164179106)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.647058823529413)","(10.0, 10.5, 10.430232558139535)","(61.0, 130.0, 127.5)","(4.6, 5.3, 5.24)","(41.0, 50.0, 48.45454545454545)"
04-01-2023 16:41:38.864245,"(19.0, 21.0, 20.338028169014084)","(3.8, 4.5, 4.397409326424871)","(4.0, 4.6, 4.528947368421052)","(9.0, 10.5, 9.934172661870504)","(21.0, 27.0, 26.186567164179106)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 10.5, 10.519480519480519)","(61.0, 130.0, 127.5)","(4.6, 5.3, 5.255223880597015)","(41.0, 50.0, 48.45454545454545)"
04-01-2023 16:41:40.094076,"(19.0, 21.0, 20.557692307692307)","(3.8, 4.4, 4.396907216494846)","(4.0, 4.6, 4.514498141263941)","(9.0, 10.5, 9.832666666666668)","(21.0, 27.0, 26.15748031496063)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.674603174603174)","(61.0, 130.0, 127.5)","(4.6, 5.3, 5.180645161290323)","(41.0, 50.0, 48.583333333333336)"
04-01-2023 16:41:41.311213,"(19.0, 21.0, 20.115384615384617)","(3.8, 4.4, 4.396907216494846)","(4.0, 4.6, 4.514498141263941)","(9.0, 10.5, 9.832666666666668)","(21.0, 27.0, 26.15748031496063)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.733766233766234)","(61.0, 130.0, 127.5)","(4.6, 5.3, 5.248611111111111)","(41.0, 50.0, 48.77777777777778)"
04-01-2023 16:41:42.557283,"(19.0, 21.0, 20.115384615384617)","(3.8, 4.4, 4.396907216494846)","(4.0, 4.6, 4.4995901639344265)","(9.0, 10.5, 9.855445544554456)","(21.0, 27.0, 26.155038759689923)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.733766233766234)","(61.0, 130.0, 127.5)","(4.6, 5.3, 5.197247706422019)","(41.0, 50.0, 48.77777777777778)"
04-01-2023 16:41:43.770514,"(19.0, 21.0, 20.115384615384617)","(3.8, 4.4, 4.396907216494846)","(4.0, 4.5, 4.49951690821256)","(9.0, 10.5, 9.849)","(21.0, 27.0, 26.155038759689923)","(51.0, 95.0, 91.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.669354838709678)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.166197183098592)","(41.0, 50.0, 48.77777777777778)"
04-01-2023 16:41:44.975666,"(19.0, 21.0, 20.115384615384617)","(3.8, 4.5, 4.386896551724138)","(4.0, 4.5, 4.499661016949153)","(9.0, 10.5, 9.835714285714287)","(21.0, 27.0, 26.155038759689923)","(51.0, 95.0, 93.0)","(101.0, 190.0, 183.33333333333334)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.598039215686274)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.160759493670886)","(41.0, 50.0, 48.77777777777778)"
04-01-2023 16:41:46.248575,"(19.0, 20.0, 19.946428571428573)","(3.8, 4.5, 4.462745098039216)","(4.0, 4.5, 4.499661016949153)","(9.0, 10.5, 9.835714285714287)","(21.0, 27.0, 26.155038759689923)","(51.0, 95.0, 93.57142857142857)","(101.0, 190.0, 183.75)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.598039215686274)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.148333333333333)","(41.0, 50.0, 48.77777777777778)"
04-01-2023 16:41:47.478394,"(19.0, 20.0, 19.946428571428573)","(3.8, 4.5, 4.460824742268041)","(4.0, 4.5, 4.4996784565916395)","(9.0, 10.5, 9.858823529411765)","(21.0, 27.0, 26.16260162601626)","(51.0, 95.0, 93.57142857142857)","(101.0, 190.0, 184.11764705882354)","(19.0, 27.0, 26.25)","(10.0, 11.0, 10.9)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.180657640232108)","(41.0, 50.0, 47.714285714285715)"
04-01-2023 16:41:48.703650,"(19.0, 20.0, 19.958333333333332)","(3.8, 4.5, 4.466666666666667)","(4.0, 4.5, 4.4996742671009775)","(9.0, 10.0, 9.89655172413793)","(21.0, 27.0, 26.045871559633028)","(51.0, 95.0, 94.0)","(101.0, 190.0, 184.11764705882354)","(19.0, 27.0, 26.25)","(10.0, 11.0, 13.0)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.177220956719818)","(41.0, 50.0, 47.714285714285715)"
04-01-2023 16:41:49.926393,"(19.0, 21.0, 20.228571428571428)","(3.8, 4.5, 4.465979381443299)","(4.0, 4.5, 4.4996742671009775)","(9.0, 10.0, 9.89655172413793)","(21.0, 27.0, 26.045871559633028)","(51.0, 95.0, 94.0)","(101.0, 190.0, 183.75)","(19.0, 27.0, 26.625)","(10.0, 13.5, 12.212121212121213)","(61.0, 130.0, 127.5)","(4.6, 5.2, 5.097229916897507)","(41.0, 50.0, 47.714285714285715)"
04-01-2023 16:41:51.173972,"(19.0, 21.0, 20.303030303030305)","(3.8, 4.4, 4.3568914956011735)","(4.0, 4.5, 4.4996742671009775)","(9.0, 10.0, 9.892307692307693)","(21.0, 27.0, 25.698564593301434)","(51.0, 95.0, 94.0)","(101.0, 190.0, 183.75)","(19.0, 27.0, 26.625)","(10.0, 13.0, 12.212121212121213)","(61.0, 130.0, 127.5)","(4.6, 5.1, 5.098543689320388)","(41.0, 50.0, 47.714285714285715)"
04-01-2023 16:41:52.619670,"(19.0, 21.0, 20.303030303030305)","(3.8, 4.4, 4.353739612188366)","(4.0, 4.5, 4.4996742671009775)","(9.0, 10.0, 9.892307692307693)","(21.0, 27.0, 25.698564593301434)","(51.0, 95.0, 94.0)","(101.0, 190.0, 183.75)","(19.0, 27.0, 26.571428571428573)","(10.0, 13.0, 12.212121212121213)","(61.0, 130.0, 127.5)","(4.6, 5.1, 5.098543689320388)","(41.0, 50.0, 47.714285714285715)"
04-01-2023 16:41:53.904011,"(19.0, 21.0, 20.303030303030305)","(3.8, 4.4, 4.353739612188366)","(4.0, 4.5, 4.4996742671009775)","(9.0, 10.0, 9.659036144578312)","(21.0, 27.0, 26.094488188976378)","(51.0, 95.0, 100.0)","(101.0, 190.0, 185.71428571428572)","(19.0, 27.0, 29.0)","(10.0, 13.0, 11.537037037037036)","(61.0, 130.0, 158.88888888888889)","(4.6, 5.1, 5.146774193548387)","(41.0, 50.0, 49.0)"
04-01-2023 16:41:55.250615,"(19.0, 20.0, 19.806451612903224)","(3.8, 4.4, 4.336363636363636)","(4.0, 4.5, 4.4573170731707314)","(9.0, 9.8, 9.659036144578312)","(21.0, 27.0, 26.115384615384617)","(51.0, 130.0, 97.05882352941177)","(101.0, 190.0, 185.71428571428572)","(19.0, 32.0, 29.523809523809526)","(10.0, 12.0, 11.537037037037036)","(61.0, 170.0, 154.21052631578948)","(4.6, 5.2, 5.1415929203539825)","(41.0, 50.0, 49.333333333333336)"
04-01-2023 16:41:56.642943,"(19.0, 20.0, 19.806451612903224)","(3.8, 4.4, 4.425396825396826)","(4.0, 4.5, 4.487037037037037)","(9.0, 9.8, 9.659036144578312)","(21.0, 27.0, 25.144)","(51.0, 130.0, 110.0)","(101.0, 190.0, 185.71428571428572)","(19.0, 32.0, 29.5625)","(10.0, 12.0, 11.39655172413793)","(61.0, 170.0, 146.15384615384616)","(4.6, 5.2, 5.1440677966101696)","(41.0, 50.0, 45.375)"
04-01-2023 16:41:58.006716,"(19.0, 20.0, 19.806451612903224)","(3.8, 4.5, 4.366101694915254)","(4.0, 4.5, 4.609540636042403)","(9.0, 9.8, 9.660714285714286)","(21.0, 27.0, 24.95906432748538)","(51.0, 120.0, 103.84615384615384)","(101.0, 190.0, 185.71428571428572)","(19.0, 32.0, 28.941176470588236)","(10.0, 11.5, 11.409090909090908)","(61.0, 160.0, 142.0)","(4.6, 5.2, 5.08)","(41.0, 46.0, 46.666666666666664)"
04-01-2023 16:41:59.322955,"(19.0, 20.0, 19.787610619469028)","(3.8, 4.5, 4.366101694915254)","(4.0, 4.8, 4.667796610169492)","(9.0, 9.8, 9.6796875)","(21.0, 26.0, 24.95906432748538)","(51.0, 120.0, 103.84615384615384)","(101.0, 190.0, 185.71428571428572)","(19.0, 32.0, 28.941176470588236)","(10.0, 11.5, 11.364864864864865)","(61.0, 160.0, 143.47826086956522)","(4.6, 5.2, 5.08)","(41.0, 50.0, 46.25)"
04-01-2023 16:42:00.616107,"(19.0, 20.0, 19.787610619469028)","(3.8, 4.4, 4.364444444444445)","(4.0, 4.7, 4.667796610169492)","(9.0, 9.8, 9.6796875)","(21.0, 26.0, 24.95294117647059)","(51.0, 120.0, 93.75)","(101.0, 190.0, 186.0)","(19.0, 32.0, 28.941176470588236)","(10.0, 12.0, 11.353658536585366)","(61.0, 150.0, 106.92307692307693)","(4.6, 5.2, 5.1415929203539825)","(41.0, 50.0, 46.25)"
04-01-2023 16:42:01.877909,"(19.0, 20.0, 19.766990291262136)","(3.8, 4.4, 4.3517241379310345)","(4.0, 4.7, 4.6625)","(9.0, 9.8, 9.669491525423728)","(21.0, 26.0, 25.011111111111113)","(51.0, 100.0, 93.75)","(101.0, 190.0, 186.0)","(19.0, 32.0, 29.045454545454547)","(10.0, 12.0, 11.353658536585366)","(61.0, 150.0, 105.0)","(4.6, 5.2, 5.05)","(41.0, 50.0, 46.25)"
04-01-2023 16:42:03.120627,"(19.0, 21.0, 20.557692307692307)","(3.8, 4.4, 4.364285714285715)","(4.0, 4.7, 4.6959459459459465)","(9.0, 9.8, 9.53784860557769)","(21.0, 26.0, 25.032608695652176)","(51.0, 100.0, 92.3076923076923)","(101.0, 190.0, 185.71428571428572)","(19.0, 32.0, 29.045454545454547)","(10.0, 12.0, 11.231884057971014)","(61.0, 150.0, 100.0)","(4.6, 5.1, 5.074358974358974)","(41.0, 50.0, 46.470588235294116)"
