,Cruzin Ace,Aeroplane Lucy,Inner Light,Gagan Asher,Keep It Sassy,Bundy Rocket,Zipping Noelle,War Hammer
04-01-2023 14:10:29.861519,"(1.9, 2.2, 2.1413333333333333)","(8.0, 10.5, 10.291666666666666)","(4.0, 5.6, 5.389090909090909)","(21.0, 38.0, 34.028169014084504)","(21.0, 42.0, 34.5)","(41.0, 100.0, 85.0)","(7.5, 11.0, 10.628571428571428)","(8.0, 10.5, 10.176470588235293)"
04-01-2023 14:10:30.967406,"(1.9, 2.2, 2.10625)","(8.0, 10.5, 10.333333333333334)","(4.0, 5.6, 5.389090909090909)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 85.0)","(7.5, 11.0, 10.606060606060606)","(8.0, 10.5, 10.409090909090908)"
04-01-2023 14:10:32.105290,"(1.9, 2.2, 2.1184000000000003)","(8.0, 10.5, 10.333333333333334)","(4.0, 5.6, 5.365079365079365)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(7.5, 11.0, 10.38888888888889)","(8.0, 11.0, 10.366666666666667)"
04-01-2023 14:10:33.267141,"(1.9, 2.2, 2.1413793103448278)","(8.0, 10.5, 10.333333333333334)","(4.0, 5.6, 5.365079365079365)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(7.5, 10.5, 10.325)","(8.0, 10.5, 10.535714285714286)"
04-01-2023 14:10:34.448013,"(1.9, 2.2, 2.154666666666667)","(8.0, 10.5, 10.333333333333334)","(4.0, 5.6, 5.365079365079365)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(7.5, 11.0, 10.325)","(8.0, 11.0, 10.26086956521739)"
04-01-2023 14:10:35.628220,"(1.9, 2.2, 2.152558139534884)","(8.0, 10.5, 10.25)","(4.0, 5.6, 5.365079365079365)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(8.0, 11.0, 10.325)","(8.0, 11.0, 10.26086956521739)"
04-01-2023 14:10:36.751998,"(1.9, 2.2, 2.1478260869565218)","(8.0, 10.5, 10.25)","(4.0, 5.6, 5.365079365079365)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(8.0, 11.0, 10.325)","(8.0, 11.0, 10.34375)"
04-01-2023 14:10:37.807980,"(1.9, 2.2, 2.178709677419355)","(8.0, 10.5, 10.333333333333334)","(4.0, 5.6, 5.357575757575757)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(41.0, 100.0, 81.25)","(8.0, 11.0, 10.325)","(8.0, 10.5, 10.368421052631579)"
04-01-2023 14:10:38.881811,"(1.85, 2.2, 2.1636363636363636)","(8.5, 10.5, 10.333333333333334)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 34.149253731343286)","(21.0, 42.0, 34.5)","(51.0, 100.0, 81.25)","(8.5, 10.5, 10.36111111111111)","(8.0, 10.5, 10.956521739130435)"
04-01-2023 14:10:39.959868,"(1.85, 2.24, 2.184615384615385)","(8.5, 10.5, 10.333333333333334)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 33.44827586206897)","(21.0, 42.0, 34.5)","(51.0, 100.0, 81.25)","(8.5, 10.5, 10.36111111111111)","(8.0, 12.0, 10.846153846153847)"
04-01-2023 14:10:41.108038,"(1.85, 2.22, 2.1420512820512823)","(8.5, 10.5, 10.333333333333334)","(4.4, 5.6, 5.3552238805970145)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.5)","(51.0, 100.0, 81.25)","(8.5, 15.0, 13.222222222222221)","(8.0, 12.0, 10.882352941176471)"
04-01-2023 14:10:42.260413,"(1.85, 2.22, 2.1425806451612903)","(8.5, 10.5, 10.333333333333334)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.72727272727273)","(51.0, 100.0, 81.25)","(8.5, 13.5, 13.222222222222221)","(8.0, 12.0, 10.882352941176471)"
04-01-2023 14:10:43.433680,"(1.85, 2.22, 2.1637500000000003)","(8.5, 10.5, 10.25)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.72727272727273)","(51.0, 100.0, 81.25)","(8.5, 13.5, 12.357142857142858)","(8.0, 10.5, 10.233333333333333)"
04-01-2023 14:10:44.583671,"(1.85, 2.22, 2.1424242424242426)","(8.5, 11.0, 10.642857142857142)","(4.4, 5.6, 5.348571428571429)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.72727272727273)","(51.0, 100.0, 74.0)","(8.5, 12.5, 11.921052631578947)","(8.0, 10.5, 10.318181818181818)"
04-01-2023 14:10:45.707185,"(1.85, 2.22, 2.163529411764706)","(8.5, 11.0, 10.466666666666667)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 70.0)","(8.5, 12.0, 11.8)","(8.0, 10.5, 10.30952380952381)"
04-01-2023 14:10:46.814635,"(1.85, 2.22, 2.1424242424242426)","(8.5, 11.0, 10.466666666666667)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 71.25)","(8.5, 12.0, 11.75)","(8.0, 10.5, 10.30952380952381)"
04-01-2023 14:10:47.989009,"(1.85, 2.22, 2.1637500000000003)","(8.5, 11.0, 10.411764705882353)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 71.25)","(8.5, 12.0, 10.821428571428571)","(8.0, 10.5, 11.04)"
04-01-2023 14:10:49.174461,"(1.85, 2.22, 2.1812903225806455)","(8.5, 11.0, 10.411764705882353)","(4.4, 5.6, 5.357575757575757)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 71.25)","(8.5, 11.0, 10.821428571428571)","(8.0, 12.0, 10.295454545454545)"
04-01-2023 14:10:50.373730,"(1.85, 2.22, 2.1642857142857146)","(8.5, 11.0, 10.291666666666666)","(4.4, 5.6, 5.371428571428571)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 68.0)","(8.5, 11.0, 10.821428571428571)","(8.0, 10.5, 10.295454545454545)"
04-01-2023 14:10:51.537036,"(1.85, 2.22, 2.1814814814814816)","(8.5, 10.5, 10.291666666666666)","(4.4, 5.6, 5.371428571428571)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.72727272727273)","(51.0, 75.0, 73.5)","(8.5, 11.0, 10.868421052631579)","(8.0, 10.5, 10.291666666666666)"
04-01-2023 14:10:52.695516,"(1.85, 2.22, 2.161935483870968)","(8.5, 10.5, 10.25)","(4.4, 5.6, 5.371428571428571)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 35.84615384615385)","(51.0, 75.0, 73.5)","(8.5, 11.0, 10.821428571428571)","(8.0, 10.5, 10.291666666666666)"
04-01-2023 14:10:53.823463,"(1.85, 2.22, 2.1622222222222223)","(8.5, 10.5, 10.25)","(4.4, 5.6, 5.36)","(21.0, 38.0, 32.9)","(21.0, 42.0, 34.5)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.821428571428571)","(8.0, 10.5, 10.295454545454545)"
04-01-2023 14:10:54.904922,"(1.85, 2.22, 2.181818181818182)","(8.5, 10.5, 10.34375)","(4.4, 5.6, 5.36)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.5)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.852941176470589)","(8.0, 10.5, 10.875)"
04-01-2023 14:10:55.939623,"(1.85, 2.22, 2.162727272727273)","(8.5, 10.5, 10.34375)","(4.4, 5.6, 5.369014084507042)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.5)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.821428571428571)","(8.0, 12.0, 10.875)"
04-01-2023 14:10:56.956902,"(1.85, 2.22, 2.1623076923076923)","(8.5, 10.5, 10.34375)","(4.4, 5.6, 5.369014084507042)","(21.0, 38.0, 32.43636363636364)","(21.0, 42.0, 34.5)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.821428571428571)","(8.0, 11.0, 10.575)"
04-01-2023 14:10:58.050308,"(1.85, 2.22, 2.1621428571428574)","(8.5, 11.0, 10.6875)","(4.4, 5.6, 5.270175438596492)","(21.0, 38.0, 32.535714285714285)","(21.0, 42.0, 31.016949152542374)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.875)","(8.0, 12.0, 10.333333333333334)"
04-01-2023 14:10:59.412197,"(1.85, 2.16, 2.086666666666667)","(8.5, 11.0, 10.657894736842104)","(4.4, 5.6, 5.286666666666667)","(21.0, 38.0, 32.98360655737705)","(21.0, 42.0, 31.764705882352942)","(51.0, 75.0, 74.03225806451613)","(8.5, 11.0, 10.875)","(8.0, 11.0, 10.9)"
04-01-2023 14:11:00.564523,"(1.85, 2.16, 2.086666666666667)","(8.5, 11.0, 10.657894736842104)","(4.4, 5.6, 5.286666666666667)","(21.0, 38.0, 35.63636363636364)","(21.0, 42.0, 31.764705882352942)","(51.0, 75.0, 74.65517241379311)","(8.5, 11.0, 10.875)","(8.0, 11.0, 10.85)"
04-01-2023 14:11:01.680387,"(1.85, 2.16, 2.105714285714286)","(8.5, 11.0, 10.428571428571429)","(4.4, 5.6, 5.418867924528302)","(21.0, 36.0, 35.666666666666664)","(21.0, 42.0, 31.764705882352942)","(51.0, 75.0, 92.5)","(8.5, 11.0, 11.294117647058824)","(8.0, 11.0, 10.422222222222222)"
04-01-2023 14:11:02.804472,"(1.85, 2.14, 2.123783783783784)","(8.5, 11.0, 10.058823529411764)","(4.4, 5.6, 5.474509803921569)","(21.0, 36.0, 33.333333333333336)","(21.0, 42.0, 30.952380952380953)","(51.0, 100.0, 72.72727272727273)","(8.5, 11.5, 11.631578947368421)","(8.0, 10.5, 10.45)"
04-01-2023 14:11:03.859159,"(1.85, 2.12, 2.107142857142857)","(8.5, 11.0, 10.529411764705882)","(4.4, 5.6, 5.474509803921569)","(21.0, 34.0, 33.6)","(21.0, 42.0, 31.764705882352942)","(51.0, 100.0, 75.0)","(8.5, 12.0, 11.620689655172415)","(8.0, 11.0, 10.541666666666666)"
04-01-2023 14:11:05.013259,"(1.85, 2.12, 2.119090909090909)","(8.5, 10.5, 10.473684210526315)","(4.4, 5.6, 5.476923076923077)","(21.0, 34.0, 31.5)","(21.0, 42.0, 33.594202898550726)","(51.0, 100.0, 76.0)","(8.5, 12.0, 11.620689655172415)","(8.0, 11.0, 10.592592592592592)"
04-01-2023 14:11:06.126878,"(1.85, 2.14, 2.1045714285714285)","(8.5, 11.0, 10.694444444444445)","(4.4, 5.6, 5.459649122807018)","(21.0, 32.0, 31.57142857142857)","(21.0, 42.0, 33.594202898550726)","(51.0, 100.0, 76.0)","(8.5, 12.0, 11.285714285714286)","(8.0, 11.0, 10.583333333333334)"
04-01-2023 14:11:07.222848,"(1.85, 2.14, 2.115686274509804)","(8.5, 11.0, 10.76923076923077)","(4.4, 5.6, 5.468)","(21.0, 32.0, 30.129032258064516)","(21.0, 42.0, 35.44)","(51.0, 100.0, 75.0)","(8.5, 11.5, 11.462962962962964)","(8.0, 11.0, 10.410714285714286)"
04-01-2023 14:11:08.354556,"(1.85, 2.12, 2.106666666666667)","(8.5, 11.5, 11.454545454545455)","(4.4, 5.6, 5.531111111111111)","(21.0, 34.0, 31.073170731707318)","(21.0, 40.0, 36.2)","(51.0, 100.0, 76.0)","(8.5, 11.5, 11.647058823529411)","(8.0, 10.5, 10.766666666666666)"
04-01-2023 14:11:09.414664,"(1.85, 2.1, 2.084)","(8.5, 12.0, 11.586206896551724)","(4.4, 5.6, 5.5874999999999995)","(21.0, 34.0, 32.34782608695652)","(21.0, 40.0, 36.357142857142854)","(51.0, 100.0, 92.5)","(8.5, 12.0, 11.833333333333334)","(8.0, 11.0, 10.789473684210526)"
04-01-2023 14:11:10.397465,"(1.85, 2.08, 2.046086956521739)","(8.5, 12.0, 11.944444444444445)","(4.4, 5.6, 5.591666666666667)","(21.0, 36.0, 32.34782608695652)","(21.0, 40.0, 36.6)","(51.0, 100.0, 93.75)","(8.5, 12.0, 11.620689655172415)","(8.0, 11.0, 10.777777777777779)"
04-01-2023 14:11:11.443724,"(1.85, 2.06, 2.0475)","(8.5, 12.0, 11.9375)","(4.4, 5.6, 5.55)","(21.0, 34.0, 33.4)","(21.0, 40.0, 36.6)","(51.0, 100.0, 93.75)","(8.5, 12.0, 11.620689655172415)","(8.0, 11.0, 10.166666666666666)"
04-01-2023 14:11:12.519799,"(1.85, 2.08, 2.0681481481481483)","(8.5, 12.0, 11.916666666666666)","(4.4, 5.7, 5.640909090909091)","(21.0, 34.0, 32.5)","(21.0, 40.0, 37.48148148148148)","(51.0, 100.0, 92.64705882352942)","(8.5, 12.0, 11.74074074074074)","(8.0, 10.5, 10.068181818181818)"
04-01-2023 14:11:13.571598,"(1.85, 2.08, 2.0565217391304347)","(8.5, 12.0, 11.969696969696969)","(4.4, 5.7, 5.65)","(21.0, 34.0, 31.0)","(21.0, 40.0, 37.57142857142857)","(51.0, 100.0, 92.64705882352942)","(8.5, 12.0, 11.74074074074074)","(8.0, 10.5, 10.068181818181818)"
04-01-2023 14:11:14.639500,"(1.85, 2.06, 2.0428571428571427)","(8.5, 12.5, 12.016129032258064)","(4.4, 5.8, 5.786666666666666)","(21.0, 34.0, 33.142857142857146)","(21.0, 40.0, 37.76)","(51.0, 110.0, 101.25)","(8.5, 12.5, 11.681818181818182)","(8.0, 10.5, 10.225)"
04-01-2023 14:11:15.667521,"(1.85, 2.04, 2.0276923076923077)","(8.5, 12.5, 12.2)","(4.4, 5.5, 5.441860465116279)","(21.0, 36.0, 31.73076923076923)","(21.0, 40.0, 37.76)","(51.0, 110.0, 97.10526315789474)","(8.5, 12.0, 11.954545454545455)","(8.0, 10.5, 10.176470588235293)"
04-01-2023 14:11:16.759531,"(1.85, 2.04, 1.9981818181818183)","(8.5, 12.5, 12.526315789473685)","(4.4, 5.5, 5.705)","(21.0, 36.0, 32.8)","(21.0, 40.0, 38.0)","(51.0, 110.0, 107.8125)","(8.5, 12.5, 11.924242424242424)","(8.0, 11.0, 10.413793103448276)"
04-01-2023 14:11:17.880771,"(1.85, 2.0, 1.9875)","(8.5, 13.0, 12.333333333333334)","(4.4, 5.9, 5.788372093023256)","(21.0, 36.0, 35.07692307692308)","(21.0, 40.0, 38.0)","(51.0, 110.0, 110.86956521739131)","(8.5, 12.0, 11.913793103448276)","(8.0, 10.5, 10.391304347826086)"
04-01-2023 14:11:18.942634,"(1.85, 1.99, 1.98375)","(8.5, 13.0, 12.4)","(4.4, 5.9, 5.879166666666667)","(21.0, 34.0, 32.75)","(21.0, 40.0, 38.0)","(51.0, 130.0, 110.86956521739131)","(8.5, 12.0, 11.913793103448276)","(8.0, 10.5, 10.391304347826086)"
04-01-2023 14:11:19.959364,"(1.85, 1.99, 1.9746153846153847)","(8.5, 13.0, 12.482758620689655)","(4.4, 5.9, 5.879166666666667)","(21.0, 38.0, 32.75)","(21.0, 40.0, 38.0)","(51.0, 130.0, 107.5)","(8.5, 12.0, 11.913793103448276)","(8.0, 10.5, 10.391304347826086)"
04-01-2023 14:11:20.984796,"(1.85, 2.0, 1.976)","(8.5, 13.0, 12.558823529411764)","(4.4, 5.9, 5.879166666666667)","(21.0, 38.0, 33.2)","(21.0, 40.0, 38.0)","(51.0, 130.0, 112.0)","(8.5, 12.0, 11.913793103448276)","(8.0, 10.5, 10.36)"
04-01-2023 14:11:21.986184,"(1.85, 1.97, 1.9629411764705882)","(8.5, 13.0, 12.558823529411764)","(4.4, 6.0, 5.969565217391304)","(21.0, 38.0, 35.333333333333336)","(21.0, 40.0, 38.0)","(51.0, 130.0, 99.0)","(8.5, 12.0, 11.913793103448276)","(8.0, 10.5, 10.387096774193548)"
04-01-2023 14:11:23.038203,"(1.85, 1.99, 1.967142857142857)","(8.5, 13.0, 12.484848484848484)","(4.4, 6.0, 5.956521739130435)","(21.0, 36.0, 35.4)","(21.0, 40.0, 37.91304347826087)","(51.0, 100.0, 98.0)","(8.5, 12.0, 12.14864864864865)","(8.0, 10.5, 10.461538461538462)"
04-01-2023 14:11:24.296753,"(1.85, 1.99, 1.968888888888889)","(8.5, 13.0, 12.54054054054054)","(4.4, 6.0, 5.956521739130435)","(21.0, 36.0, 35.4)","(21.0, 40.0, 37.91304347826087)","(51.0, 100.0, 96.66666666666667)","(8.5, 12.5, 11.913793103448276)","(8.0, 10.5, 10.461538461538462)"
04-01-2023 14:11:25.421688,"(1.85, 1.99, 1.968888888888889)","(8.5, 13.0, 12.54054054054054)","(4.4, 6.0, 5.968421052631579)","(21.0, 36.0, 33.6)","(21.0, 40.0, 38.0)","(51.0, 100.0, 91.76470588235294)","(8.5, 12.0, 11.954545454545455)","(8.0, 10.5, 10.413793103448276)"
04-01-2023 14:11:26.665856,"(1.85, 1.99, 1.97)","(8.5, 13.0, 12.526315789473685)","(4.4, 6.0, 5.926315789473684)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.0)","(51.0, 130.0, 102.85714285714286)","(8.5, 12.0, 11.95945945945946)","(8.0, 10.5, 10.945945945945946)"
04-01-2023 14:11:27.742183,"(1.8, 1.98, 1.9584)","(8.5, 13.0, 12.526315789473685)","(4.4, 6.0, 5.926315789473684)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.0)","(51.0, 120.0, 94.54545454545455)","(8.5, 12.0, 11.95945945945946)","(8.0, 11.0, 10.90625)"
04-01-2023 14:11:28.818451,"(1.8, 1.98, 1.9408333333333332)","(8.5, 13.0, 12.526315789473685)","(4.4, 6.0, 5.995833333333334)","(21.0, 36.0, 33.6)","(21.0, 40.0, 38.24)","(51.0, 120.0, 93.33333333333333)","(8.5, 12.0, 11.95945945945946)","(8.0, 11.0, 10.9)"
04-01-2023 14:11:29.850045,"(1.8, 1.95, 1.9313513513513514)","(8.5, 13.0, 12.71875)","(4.4, 6.0, 5.995833333333334)","(21.0, 36.0, 33.6)","(21.0, 40.0, 38.24)","(51.0, 120.0, 84.0)","(8.5, 12.0, 12.22340425531915)","(8.0, 11.0, 10.966666666666667)"
04-01-2023 14:11:30.939625,"(1.8, 1.94, 1.9283333333333332)","(8.5, 13.0, 12.71875)","(4.4, 6.0, 6.030188679245283)","(21.0, 36.0, 33.75)","(21.0, 40.0, 38.0)","(51.0, 85.0, 83.57142857142857)","(8.5, 12.5, 12.333333333333334)","(8.0, 11.0, 10.96551724137931)"
04-01-2023 14:11:31.987895,"(1.8, 1.93, 1.9180459770114942)","(8.5, 13.0, 12.71875)","(4.4, 6.2, 6.0181818181818185)","(21.0, 36.0, 33.75)","(21.0, 40.0, 38.0)","(51.0, 85.0, 82.91666666666667)","(8.5, 12.5, 12.333333333333334)","(8.0, 11.0, 10.897058823529411)"
04-01-2023 14:11:33.033408,"(1.8, 1.92, 1.9107692307692308)","(8.5, 13.0, 12.709677419354838)","(4.4, 6.2, 6.151724137931034)","(21.0, 36.0, 33.130434782608695)","(21.0, 40.0, 39.04761904761905)","(51.0, 85.0, 83.0)","(8.5, 12.5, 12.333333333333334)","(8.0, 11.0, 11.01923076923077)"
04-01-2023 14:11:34.090751,"(1.8, 1.91, 1.9039130434782607)","(8.5, 13.0, 12.653846153846153)","(4.4, 6.4, 6.220000000000001)","(21.0, 36.0, 32.7)","(21.0, 40.0, 39.04761904761905)","(51.0, 85.0, 83.0)","(8.5, 12.5, 12.293103448275861)","(8.0, 11.5, 11.112244897959183)"
04-01-2023 14:11:35.104824,"(1.8, 1.91, 1.8956603773584906)","(8.5, 13.0, 12.689655172413794)","(4.4, 6.4, 6.290196078431372)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.57142857142857)","(51.0, 85.0, 83.0)","(8.5, 12.5, 12.293103448275861)","(8.0, 11.5, 11.112244897959183)"
04-01-2023 14:11:36.163446,"(1.8, 1.91, 1.8923456790123456)","(8.5, 13.0, 12.727272727272727)","(4.4, 6.4, 6.2303030303030305)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.57142857142857)","(51.0, 85.0, 83.0)","(8.5, 12.5, 12.265625)","(8.0, 11.0, 10.928571428571429)"
04-01-2023 14:11:37.391318,"(1.8, 1.92, 1.9045669291338583)","(9.0, 13.0, 12.666666666666666)","(4.4, 6.2, 6.184375)","(21.0, 36.0, 32.857142857142854)","(21.0, 40.0, 38.94736842105263)","(51.0, 85.0, 85.9090909090909)","(8.5, 12.5, 12.283333333333333)","(8.0, 11.0, 10.857142857142858)"
04-01-2023 14:11:38.465564,"(1.8, 1.92, 1.9174257425742574)","(9.0, 13.0, 12.666666666666666)","(4.4, 6.2, 6.095652173913043)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.57142857142857)","(51.0, 120.0, 85.9090909090909)","(8.5, 12.5, 12.283333333333333)","(8.0, 11.0, 10.916666666666666)"
04-01-2023 14:11:39.531022,"(1.8, 1.93, 1.9142038216560509)","(9.0, 13.0, 12.741935483870968)","(4.4, 6.0, 5.983333333333333)","(21.0, 36.0, 32.7)","(21.0, 40.0, 38.57142857142857)","(51.0, 120.0, 85.21739130434783)","(8.5, 12.5, 12.333333333333334)","(8.0, 11.0, 11.13888888888889)"
04-01-2023 14:11:40.623122,"(1.8, 1.93, 1.8872614107883816)","(9.0, 13.0, 12.777777777777779)","(4.4, 6.2, 6.0636363636363635)","(21.0, 36.0, 32.8421052631579)","(21.0, 40.0, 38.2)","(51.0, 120.0, 93.21428571428572)","(8.5, 12.5, 12.362068965517242)","(8.0, 11.5, 10.910714285714286)"
04-01-2023 14:11:41.754735,"(1.8, 1.92, 1.9067307692307691)","(9.0, 13.0, 12.85)","(4.4, 6.2, 6.021276595744681)","(21.0, 36.0, 32.8421052631579)","(21.0, 40.0, 36.8)","(51.0, 120.0, 107.33333333333333)","(8.5, 12.5, 12.362068965517242)","(8.0, 11.0, 11.08974358974359)"
04-01-2023 14:11:42.787633,"(1.8, 1.92, 1.9084999999999999)","(9.0, 13.0, 12.869565217391305)","(4.4, 6.2, 6.021276595744681)","(21.0, 36.0, 32.8421052631579)","(21.0, 40.0, 36.8)","(51.0, 110.0, 107.33333333333333)","(8.5, 12.5, 12.362068965517242)","(8.0, 11.5, 11.381578947368421)"
04-01-2023 14:11:43.826712,"(1.8, 1.93, 1.9006741573033707)","(9.0, 13.5, 13.084905660377359)","(4.4, 6.2, 5.991071428571429)","(21.0, 36.0, 33.714285714285715)","(21.0, 40.0, 38.25)","(51.0, 110.0, 107.33333333333333)","(8.5, 12.5, 12.425)","(8.0, 11.5, 11.41891891891892)"
04-01-2023 14:11:44.882449,"(1.8, 1.92, 1.8989361702127658)","(9.0, 13.5, 13.084905660377359)","(4.4, 6.0, 5.92)","(21.0, 36.0, 35.25)","(21.0, 40.0, 38.8)","(51.0, 110.0, 105.0)","(8.5, 12.5, 12.90625)","(8.0, 11.5, 11.41891891891892)"
04-01-2023 14:11:46.037798,"(1.75, 1.93, 1.920408163265306)","(9.0, 13.0, 12.978260869565217)","(4.4, 6.0, 5.903225806451613)","(21.0, 36.0, 34.666666666666664)","(21.0, 40.0, 38.5)","(51.0, 110.0, 90.0)","(8.5, 13.0, 12.782608695652174)","(8.0, 11.5, 11.41304347826087)"
04-01-2023 14:11:47.122063,"(1.75, 1.9, 1.8964963503649634)","(9.0, 14.0, 13.535087719298245)","(4.4, 6.0, 5.90625)","(21.0, 36.0, 34.666666666666664)","(21.0, 40.0, 42.17142857142857)","(51.0, 100.0, 85.0)","(8.5, 13.0, 12.722222222222221)","(8.0, 11.5, 11.475)"
04-01-2023 14:11:48.217190,"(1.75, 1.9, 1.8858333333333333)","(9.0, 14.0, 13.480392156862745)","(4.4, 6.0, 5.916666666666667)","(21.0, 36.0, 34.666666666666664)","(21.0, 44.0, 41.41538461538462)","(51.0, 95.0, 85.0)","(8.5, 13.0, 12.69047619047619)","(8.0, 11.5, 11.475)"
04-01-2023 14:11:49.281379,"(1.75, 1.9, 1.887)","(9.0, 14.0, 13.457943925233645)","(4.4, 6.0, 5.916666666666667)","(21.0, 36.0, 34.666666666666664)","(21.0, 44.0, 41.57142857142857)","(51.0, 95.0, 85.0)","(8.5, 13.0, 12.74)","(8.0, 11.5, 11.475)"
04-01-2023 14:11:50.415741,"(1.75, 1.9, 1.8904705882352941)","(9.0, 14.0, 13.408163265306122)","(4.4, 6.0, 5.9411764705882355)","(21.0, 36.0, 34.666666666666664)","(21.0, 44.0, 41.473684210526315)","(51.0, 95.0, 88.0)","(8.5, 13.0, 12.74)","(8.0, 11.5, 11.474576271186441)"
04-01-2023 14:11:51.574884,"(1.75, 1.9, 1.8888571428571428)","(9.0, 14.0, 13.45360824742268)","(4.4, 6.0, 5.9411764705882355)","(21.0, 36.0, 34.22222222222222)","(21.0, 44.0, 41.51724137931034)","(51.0, 90.0, 87.3076923076923)","(8.5, 13.0, 12.729166666666666)","(8.0, 11.5, 11.474576271186441)"
04-01-2023 14:11:52.765231,"(1.75, 1.9, 1.8864102564102563)","(9.0, 14.0, 13.266666666666667)","(4.4, 6.0, 5.879166666666666)","(21.0, 36.0, 34.22222222222222)","(21.0, 44.0, 41.51724137931034)","(51.0, 95.0, 88.33333333333334)","(8.5, 13.0, 12.789473684210526)","(8.0, 11.5, 11.474576271186441)"
04-01-2023 14:11:54.114693,"(1.75, 1.9, 1.8852083333333332)","(9.0, 14.0, 13.864864864864865)","(4.4, 6.0, 5.879166666666666)","(21.0, 36.0, 34.76923076923077)","(21.0, 44.0, 40.666666666666664)","(51.0, 90.0, 88.33333333333334)","(8.5, 13.0, 12.727272727272727)","(8.0, 11.5, 11.474576271186441)"
04-01-2023 14:11:55.463705,"(1.75, 1.9, 1.884222222222222)","(9.0, 14.0, 13.864864864864865)","(4.4, 6.0, 5.879166666666666)","(21.0, 36.0, 34.76923076923077)","(21.0, 42.0, 39.666666666666664)","(51.0, 90.0, 82.5)","(8.5, 13.0, 12.6)","(8.0, 11.5, 11.459016393442623)"
04-01-2023 14:11:56.565173,"(1.75, 1.91, 1.886923076923077)","(9.0, 14.0, 13.864864864864865)","(4.4, 6.0, 5.877551020408164)","(21.0, 36.0, 34.666666666666664)","(21.0, 42.0, 38.255319148936174)","(51.0, 90.0, 87.1875)","(8.5, 13.0, 12.543859649122806)","(8.0, 11.5, 11.461538461538462)"
04-01-2023 14:11:57.725988,"(1.75, 1.93, 1.91875)","(9.0, 14.0, 13.875)","(4.4, 6.0, 5.824242424242424)","(21.0, 36.0, 34.608695652173914)","(21.0, 44.0, 41.5)","(51.0, 95.0, 87.1875)","(8.5, 13.0, 12.508196721311476)","(8.0, 11.5, 11.462121212121213)"
04-01-2023 14:11:58.800356,"(1.75, 1.92, 1.8935294117647057)","(9.0, 14.5, 14.381578947368421)","(4.4, 6.0, 5.824242424242424)","(21.0, 36.0, 34.608695652173914)","(21.0, 42.0, 41.5)","(51.0, 95.0, 86.42857142857143)","(8.5, 13.0, 12.5)","(8.0, 11.5, 11.461538461538462)"
04-01-2023 14:11:59.862554,"(1.75, 1.91, 1.894642857142857)","(9.0, 15.0, 14.866666666666667)","(4.4, 6.0, 5.811764705882353)","(21.0, 36.0, 34.608695652173914)","(21.0, 42.0, 37.46666666666667)","(51.0, 95.0, 91.25)","(8.5, 13.0, 12.46875)","(8.0, 11.5, 11.555555555555555)"
