,Skip The Bull,Ice Bar,Rey O Reyes,Ingreido,Earthquakedirector,Tweet This,Feisty Kitten,Lunar Image,Suleman
06-01-2023 13:39:39.051214,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.1)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:40.242530,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.1)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:41.499803,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.1)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:42.736127,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:43.948303,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:45.046511,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:46.289317,"(26.0, 55.0, 48.25925925925926)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 63.833333333333336)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:47.613626,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:48.797425,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:49.912239,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:50.985877,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:52.173977,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:53.330605,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.661904761904761)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:54.594119,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:55.899742,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 56.0)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.15, 2.74, 2.7233333333333336)"
06-01-2023 13:39:57.081142,"(26.0, 55.0, 34.77777777777778)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:39:58.402370,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:39:59.738085,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:01.054499,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:02.401372,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:03.725040,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.565217391304348)","(9.0, 13.0, 12.5)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:05.043639,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.9, 5.565217391304348)","(9.0, 13.0, 12.5)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:06.345078,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.6866666666666665)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:07.546882,"(26.0, 55.0, 42.0)","(7.0, 11.0, 10.485714285714286)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:08.855394,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:10.182311,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.8, 5.688888888888888)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:11.749206,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.8, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:12.990625,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:14.381167,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:15.708878,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7233333333333336)"
06-01-2023 13:40:16.970508,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 55.5)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:18.421012,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:19.799123,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:21.097232,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:22.376988,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:23.754965,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:25.095111,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:26.390649,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.07142857142857)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 137.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:27.658496,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 145.04761904761904)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:28.935420,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:30.273467,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.652173913043478)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:31.864573,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.562790697674418)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:33.204124,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.562790697674418)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:34.645038,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.562790697674418)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:36.113186,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.3)","(4.8, 6.8, 6.562790697674418)","(41.0, 150.0, 124.5)","(31.0, 65.0, 62.66666666666667)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:37.602199,"(26.0, 55.0, 43.625)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:38.898852,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:40.324370,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:41.569527,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:42.756869,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:43.907252,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7139130434782612)"
06-01-2023 13:40:45.247127,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:46.637248,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 61.625)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 133.0)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:48.029299,"(26.0, 55.0, 48.724137931034484)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:49.432212,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:50.705855,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:52.048481,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.6971428571428575)"
06-01-2023 13:40:53.415407,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.736455696202532)"
06-01-2023 13:40:54.856902,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.736455696202532)"
06-01-2023 13:40:56.274970,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 62.0)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 142.15384615384613)","(31.0, 65.0, 63.38461538461539)","(2.2, 2.74, 2.736455696202532)"
06-01-2023 13:40:57.622419,"(26.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.578947368421055)","(4.8, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:40:58.946184,"(26.0, 55.0, 48.5)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.578947368421055)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:00.433037,"(26.0, 55.0, 48.5)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.578947368421055)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:01.813750,"(26.0, 55.0, 48.5)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.578947368421055)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:03.392599,"(26.0, 55.0, 48.5)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.5)","(31.0, 65.0, 63.578947368421055)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:05.505278,"(26.0, 55.0, 48.5)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.578947368421055)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 135.42857142857144)","(31.0, 65.0, 62.375)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:07.217975,"(26.0, 55.0, 34.77777777777778)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 56.0)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 115.33333333333333)","(31.0, 65.0, 58.0)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:08.960436,"(26.0, 55.0, 47.416666666666664)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 140.72727272727275)","(31.0, 65.0, 63.09090909090909)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:10.578449,"(26.0, 55.0, 47.416666666666664)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.666666666666666)","(31.0, 65.0, 63.82608695652174)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 140.72727272727275)","(31.0, 65.0, 63.09090909090909)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:12.109019,"(26.0, 55.0, 47.416666666666664)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.82608695652174)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 140.72727272727275)","(31.0, 65.0, 63.09090909090909)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:13.442100,"(26.0, 55.0, 47.416666666666664)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.82608695652174)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 140.72727272727275)","(31.0, 65.0, 63.09090909090909)","(2.2, 2.74, 2.7345312500000003)"
06-01-2023 13:41:14.816919,"(26.0, 55.0, 47.416666666666664)","(6.5, 9.8, 9.26315789473684)","(4.4, 5.6, 5.381818181818182)","(9.0, 13.0, 12.818181818181818)","(31.0, 65.0, 63.82608695652174)","(4.6, 6.8, 6.451612903225806)","(41.0, 150.0, 140.72727272727275)","(31.0, 65.0, 63.09090909090909)","(2.2, 2.74, 2.7345312500000003)"
