,Avvertimento,Blazing Sunrise,Dissonance,Lady Tabloid,Discreet Miss,Cider Bite,Spritely Emily,Talent Award
08-01-2023 13:44:00.082894,"(13.0, 17.5, 17.3)","(10.0, 13.5, 12.827868852459016)","(41.0, 65.0, 58.5)","(1.85, 2.08, 2.080162601626016)","(5.0, 6.2, 6.166666666666667)","(9.0, 12.0, 11.194915254237289)","(7.5, 9.4, 8.909589041095892)","(101.0, 290.0, 275.45454545454544)"
08-01-2023 13:44:01.346622,"(13.0, 17.5, 17.3)","(10.0, 13.5, 12.827868852459016)","(41.0, 65.0, 58.5)","(1.85, 2.1, 2.0856891495601175)","(5.0, 6.2, 6.166666666666667)","(9.0, 12.0, 11.216981132075471)","(7.5, 9.0, 8.909589041095892)","(101.0, 290.0, 272.85714285714283)"
08-01-2023 13:44:02.563622,"(13.0, 17.5, 17.357142857142858)","(11.0, 13.5, 13.198529411764707)","(31.0, 65.0, 58.5)","(1.85, 2.1, 2.0854761904761907)","(5.0, 6.2, 6.166666666666667)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.908333333333333)","(101.0, 290.0, 272.85714285714283)"
08-01-2023 13:44:03.726593,"(13.0, 17.5, 17.214285714285715)","(11.0, 13.5, 13.163934426229508)","(31.0, 65.0, 58.5)","(1.85, 2.1, 2.081374045801527)","(5.0, 6.2, 6.166666666666667)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.908333333333333)","(101.0, 290.0, 278.0)"
08-01-2023 13:44:05.156359,"(13.0, 17.5, 17.214285714285715)","(11.0, 13.5, 13.163934426229508)","(31.0, 65.0, 58.5)","(1.85, 2.1, 2.0853061224489795)","(5.0, 6.2, 6.166666666666667)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.909589041095892)","(101.0, 290.0, 276.6666666666667)"
08-01-2023 13:44:06.443050,"(13.0, 17.5, 17.214285714285715)","(11.0, 13.5, 13.163934426229508)","(31.0, 65.0, 58.333333333333336)","(1.85, 2.1, 2.0792340425531917)","(5.0, 6.2, 6.130434782608695)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.909589041095892)","(101.0, 290.0, 276.6666666666667)"
08-01-2023 13:44:07.767151,"(13.0, 17.5, 17.214285714285715)","(11.0, 13.5, 13.163934426229508)","(31.0, 70.0, 56.5)","(1.85, 2.1, 2.0896170212765957)","(5.0, 6.2, 6.130434782608695)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.902941176470588)","(101.0, 290.0, 278.57142857142856)"
08-01-2023 13:44:09.078812,"(13.0, 17.5, 17.43181818181818)","(11.0, 13.5, 13.081632653061224)","(31.0, 70.0, 57.264150943396224)","(1.85, 2.1, 2.0896170212765957)","(5.0, 6.2, 6.133333333333334)","(9.0, 11.5, 11.216981132075471)","(7.5, 9.0, 8.902941176470588)","(101.0, 290.0, 276.6666666666667)"
08-01-2023 13:44:10.386624,"(13.0, 17.5, 17.414285714285715)","(11.0, 13.5, 13.081632653061224)","(31.0, 70.0, 61.1764705882353)","(1.85, 2.1, 2.0895726495726494)","(5.0, 6.2, 6.133333333333334)","(9.0, 11.5, 11.221153846153847)","(7.5, 9.0, 8.902941176470588)","(101.0, 290.0, 278.57142857142856)"
08-01-2023 13:44:11.532277,"(13.0, 17.5, 17.40625)","(11.0, 13.5, 13.081632653061224)","(31.0, 70.0, 61.2)","(1.85, 2.1, 2.0895726495726494)","(5.0, 6.2, 6.166666666666667)","(9.0, 11.5, 11.221153846153847)","(7.5, 9.0, 8.902941176470588)","(101.0, 290.0, 276.6666666666667)"
08-01-2023 13:44:12.656924,"(13.0, 17.5, 17.3)","(11.0, 13.5, 13.034090909090908)","(31.0, 70.0, 64.61538461538461)","(1.85, 2.1, 2.0794029850746267)","(5.0, 6.2, 6.140000000000001)","(9.0, 11.5, 11.221153846153847)","(7.5, 9.0, 8.9)","(101.0, 290.0, 276.6666666666667)"
08-01-2023 13:44:13.818946,"(13.0, 17.5, 17.3)","(11.0, 13.5, 13.034090909090908)","(41.0, 70.0, 64.61538461538461)","(1.85, 2.08, 2.08)","(5.0, 6.2, 6.114285714285715)","(9.0, 11.5, 11.177777777777777)","(7.5, 9.0, 8.895238095238096)","(101.0, 290.0, 278.57142857142856)"
08-01-2023 13:44:14.942528,"(13.0, 17.5, 17.3)","(11.0, 13.5, 13.034090909090908)","(41.0, 70.0, 66.11111111111111)","(1.85, 2.1, 2.0795121951219513)","(5.0, 6.2, 6.114285714285715)","(9.0, 11.5, 11.177777777777777)","(7.5, 9.0, 8.893548387096775)","(101.0, 290.0, 263.57142857142856)"
08-01-2023 13:44:16.173250,"(13.0, 17.5, 17.3)","(11.0, 13.5, 13.10576923076923)","(41.0, 70.0, 66.19047619047619)","(1.85, 2.1, 2.0713744075829386)","(5.0, 6.2, 6.036363636363637)","(9.0, 11.5, 11.177777777777777)","(7.5, 9.0, 8.9)","(101.0, 270.0, 261.0)"
08-01-2023 13:44:17.229518,"(13.0, 18.0, 17.3)","(11.0, 13.5, 13.158333333333333)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.0695652173913044)","(5.0, 6.2, 6.036363636363637)","(9.0, 11.5, 11.177777777777777)","(7.5, 9.0, 8.9)","(101.0, 270.0, 262.5)"
08-01-2023 13:44:18.426886,"(13.0, 18.0, 17.076923076923077)","(10.0, 13.5, 13.044444444444444)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.0695652173913044)","(5.0, 6.2, 6.036363636363637)","(9.0, 11.5, 11.177777777777777)","(7.5, 9.0, 8.901492537313434)","(101.0, 270.0, 262.5)"
08-01-2023 13:44:19.672569,"(13.0, 18.0, 17.076923076923077)","(10.0, 13.5, 13.25)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.0688038277511964)","(5.0, 6.2, 6.105263157894737)","(9.0, 11.5, 11.046875)","(7.5, 9.0, 8.901492537313434)","(101.0, 270.0, 262.5)"
08-01-2023 13:44:20.854890,"(13.0, 18.0, 17.962962962962962)","(10.0, 14.0, 13.25)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.0688038277511964)","(5.0, 6.2, 6.025)","(9.0, 11.5, 11.154761904761905)","(7.5, 9.0, 8.886206896551725)","(101.0, 270.0, 262.5)"
08-01-2023 13:44:21.956709,"(13.0, 18.0, 17.96039603960396)","(10.0, 14.0, 13.25)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.0428019323671496)","(5.0, 6.4, 6.014285714285714)","(9.0, 11.5, 10.88961038961039)","(7.5, 9.0, 8.886206896551725)","(101.0, 270.0, 245.0)"
08-01-2023 13:44:23.139356,"(13.0, 19.0, 18.625)","(10.0, 14.0, 13.042553191489361)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.06, 2.044385964912281)","(5.0, 6.4, 6.034645669291339)","(9.0, 12.0, 11.123076923076923)","(7.5, 9.0, 8.891803278688524)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:24.347235,"(13.0, 19.0, 18.428571428571427)","(10.0, 14.0, 13.042553191489361)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.06, 2.0490461538461537)","(5.0, 6.4, 6.034645669291339)","(9.0, 12.0, 11.123076923076923)","(7.5, 9.0, 8.88421052631579)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:25.539785,"(13.0, 19.0, 18.428571428571427)","(10.0, 14.0, 13.042553191489361)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.06, 2.06231884057971)","(5.0, 6.4, 6.015873015873016)","(9.0, 12.0, 11.191489361702128)","(7.5, 9.0, 8.873076923076923)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:26.694845,"(14.0, 19.0, 18.428571428571427)","(10.0, 14.0, 13.042553191489361)","(41.0, 70.0, 66.3157894736842)","(1.85, 2.08, 2.061904761904762)","(5.0, 6.4, 5.942857142857143)","(9.0, 12.0, 11.191489361702128)","(7.5, 9.0, 8.8625)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:27.859084,"(14.0, 19.0, 18.238095238095237)","(10.0, 14.0, 13.042553191489361)","(41.0, 70.0, 66.5)","(1.85, 2.08, 2.061875)","(5.0, 6.2, 5.971794871794872)","(9.0, 12.0, 11.213793103448277)","(7.5, 9.0, 8.8625)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:29.070349,"(14.0, 19.0, 18.976190476190474)","(10.0, 13.5, 13.208333333333334)","(41.0, 75.0, 66.5)","(1.85, 2.08, 2.061875)","(5.0, 6.0, 5.936734693877551)","(9.0, 12.0, 11.215277777777779)","(7.5, 9.0, 8.68)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:30.249386,"(14.0, 19.0, 18.976190476190474)","(10.0, 13.5, 13.208333333333334)","(41.0, 75.0, 68.75)","(1.85, 2.08, 2.061769911504425)","(5.0, 6.0, 5.930337078651685)","(9.0, 12.0, 11.50438596491228)","(7.5, 8.8, 8.694117647058823)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:31.425178,"(14.0, 19.0, 18.976190476190474)","(10.0, 13.5, 13.208333333333334)","(41.0, 75.0, 68.75)","(1.85, 2.08, 2.069186351706037)","(5.0, 6.0, 5.930337078651685)","(9.0, 12.0, 11.50438596491228)","(7.5, 8.8, 8.694117647058823)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:32.591006,"(14.0, 19.0, 18.9)","(10.0, 13.5, 13.208333333333334)","(41.0, 70.0, 67.5)","(1.85, 2.08, 2.069028871391076)","(5.0, 6.0, 5.921649484536083)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.68)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:33.816867,"(14.0, 19.0, 18.9)","(10.0, 13.5, 13.181818181818182)","(41.0, 70.0, 65.86956521739131)","(1.85, 2.08, 2.069028871391076)","(5.0, 6.2, 5.921649484536083)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:35.081267,"(14.0, 19.0, 18.9)","(10.0, 13.5, 13.28125)","(41.0, 75.0, 67.5)","(1.85, 2.08, 2.041263616557734)","(5.0, 6.2, 6.005825242718447)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:36.270517,"(14.0, 19.0, 18.96875)","(11.0, 13.5, 13.28125)","(41.0, 70.0, 67.5)","(1.85, 2.06, 2.0412608695652175)","(5.0, 6.2, 6.005825242718447)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:37.368996,"(14.0, 19.0, 18.972972972972972)","(11.0, 13.5, 13.28125)","(41.0, 70.0, 67.5)","(1.85, 2.06, 2.0412608695652175)","(5.0, 6.2, 6.005825242718447)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:38.536301,"(14.0, 19.0, 18.933333333333334)","(11.0, 13.5, 13.15)","(41.0, 70.0, 67.5)","(1.85, 2.08, 2.06375)","(5.0, 6.2, 5.973076923076923)","(9.0, 12.0, 11.504464285714286)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:39.707077,"(14.0, 19.0, 18.933333333333334)","(11.0, 13.5, 13.214285714285714)","(41.0, 70.0, 65.86956521739131)","(1.85, 2.08, 2.0592518703241898)","(5.0, 6.2, 5.97012987012987)","(9.0, 12.0, 11.649122807017545)","(7.5, 8.8, 8.6875)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:40.963123,"(14.0, 19.0, 18.933333333333334)","(11.0, 13.5, 13.3)","(41.0, 75.0, 68.23529411764706)","(1.85, 2.08, 2.0628813559322032)","(5.0, 6.2, 5.978571428571429)","(9.0, 12.0, 11.615384615384615)","(7.5, 8.8, 8.578666666666667)","(101.0, 260.0, 245.0)"
08-01-2023 13:44:42.215400,"(14.0, 19.0, 18.975409836065573)","(11.0, 13.5, 13.3)","(41.0, 70.0, 68.33333333333333)","(1.85, 2.08, 2.06384)","(5.0, 6.0, 5.978571428571429)","(9.0, 12.0, 11.555555555555555)","(7.5, 8.6, 8.586666666666666)","(101.0, 260.0, 238.0)"
08-01-2023 13:44:43.420228,"(14.0, 18.0, 17.883333333333333)","(11.0, 13.5, 13.357142857142858)","(41.0, 70.0, 68.33333333333333)","(1.85, 2.08, 2.0556136820925555)","(5.0, 6.0, 5.994)","(9.0, 12.0, 11.555555555555555)","(7.5, 8.6, 8.591780821917808)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:44.574052,"(14.0, 18.0, 17.883333333333333)","(11.0, 13.5, 13.357142857142858)","(41.0, 70.0, 68.33333333333333)","(1.85, 2.08, 2.0556136820925555)","(5.0, 6.0, 5.994)","(9.0, 12.0, 11.534883720930232)","(7.5, 8.6, 8.753846153846155)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:45.708943,"(14.0, 20.0, 19.272727272727273)","(11.0, 13.5, 13.394736842105264)","(41.0, 70.0, 62.23880597014925)","(1.85, 2.08, 2.0491048593350385)","(5.0, 6.0, 5.995238095238095)","(9.0, 12.0, 11.533333333333333)","(7.5, 8.8, 8.721739130434782)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:46.825658,"(14.0, 20.0, 19.523809523809526)","(11.0, 14.0, 13.186274509803921)","(41.0, 75.0, 63.35820895522388)","(1.85, 2.08, 2.0453868194842406)","(5.0, 6.0, 5.9818181818181815)","(9.0, 12.0, 11.533333333333333)","(7.5, 8.8, 8.7)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:48.073951,"(14.0, 20.0, 19.270833333333332)","(11.0, 14.0, 13.391304347826086)","(41.0, 70.0, 68.5)","(1.85, 2.08, 2.063222222222222)","(5.0, 6.0, 5.861904761904762)","(9.0, 12.0, 11.475)","(7.5, 8.8, 8.7)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:49.278492,"(14.0, 19.5, 19.03333333333333)","(11.0, 13.5, 13.391304347826086)","(41.0, 70.0, 68.2258064516129)","(1.85, 2.08, 2.068249027237354)","(5.0, 5.9, 5.861904761904762)","(9.0, 12.0, 11.56701030927835)","(7.5, 8.8, 8.741935483870968)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:50.668947,"(14.0, 19.5, 18.9375)","(11.0, 13.5, 13.090909090909092)","(41.0, 75.0, 68.8)","(1.85, 2.08, 2.0713131313131314)","(5.0, 5.9, 5.865714285714286)","(9.0, 12.0, 11.80327868852459)","(7.5, 8.8, 8.741935483870968)","(101.0, 270.0, 238.0)"
08-01-2023 13:44:51.944456,"(14.0, 19.5, 18.46153846153846)","(11.0, 13.0, 12.595)","(41.0, 70.0, 68.8)","(1.85, 2.08, 2.0713131313131314)","(5.0, 5.9, 5.865714285714286)","(9.0, 12.0, 11.571428571428571)","(7.5, 8.8, 8.76)","(101.0, 270.0, 275.0)"
08-01-2023 13:44:53.228184,"(14.0, 19.5, 18.825)","(11.0, 13.0, 12.58252427184466)","(41.0, 75.0, 68.88888888888889)","(1.85, 2.08, 2.065236051502146)","(5.0, 6.0, 5.927536231884058)","(9.0, 12.0, 11.571428571428571)","(7.5, 8.8, 8.76)","(101.0, 290.0, 272.5)"
08-01-2023 13:44:54.732939,"(14.0, 19.5, 18.96)","(11.0, 13.0, 12.58252427184466)","(41.0, 70.0, 68.88888888888889)","(1.85, 2.08, 2.069447852760736)","(5.0, 6.0, 5.868421052631579)","(9.0, 12.0, 11.615384615384615)","(7.5, 8.8, 8.76)","(101.0, 280.0, 272.5)"
08-01-2023 13:44:56.153434,"(14.0, 19.5, 18.96)","(10.0, 13.0, 12.58252427184466)","(41.0, 70.0, 68.88888888888889)","(1.85, 2.08, 2.069113924050633)","(5.0, 6.0, 5.836363636363636)","(9.0, 12.0, 11.588235294117647)","(7.5, 8.8, 8.761702127659575)","(101.0, 280.0, 272.5)"
08-01-2023 13:44:57.456650,"(14.0, 19.5, 19.05)","(10.0, 13.0, 12.757062146892656)","(41.0, 70.0, 69.03225806451613)","(1.85, 2.08, 2.055602836879433)","(5.0, 6.2, 5.836619718309859)","(9.0, 12.0, 11.533333333333333)","(7.5, 8.8, 8.761702127659575)","(101.0, 280.0, 242.5)"
08-01-2023 13:44:58.684104,"(14.0, 19.5, 18.705882352941178)","(10.0, 13.0, 12.757062146892656)","(41.0, 70.0, 69.03225806451613)","(1.85, 2.08, 2.055602836879433)","(5.0, 6.2, 5.836619718309859)","(9.0, 12.0, 11.573170731707316)","(7.5, 8.8, 8.760869565217392)","(101.0, 280.0, 242.5)"
08-01-2023 13:44:59.916561,"(14.0, 19.5, 18.705882352941178)","(10.0, 13.0, 12.757062146892656)","(41.0, 70.0, 69.03225806451613)","(1.85, 2.08, 2.0570542635658917)","(5.0, 6.2, 5.92937062937063)","(9.0, 12.0, 11.640776699029127)","(7.5, 8.8, 8.546341463414635)","(101.0, 280.0, 255.0)"
08-01-2023 13:45:01.078484,"(14.0, 19.5, 18.857142857142858)","(10.0, 13.0, 12.774096385542169)","(41.0, 70.0, 69.85714285714286)","(1.85, 2.06, 2.061782178217822)","(5.0, 6.2, 5.9221476510067115)","(9.0, 12.0, 11.486666666666666)","(7.5, 8.6, 8.57910447761194)","(101.0, 280.0, 255.0)"
08-01-2023 13:45:02.197582,"(14.0, 19.5, 18.857142857142858)","(10.0, 13.0, 12.774096385542169)","(41.0, 75.0, 69.85714285714286)","(1.85, 2.08, 2.063119266055046)","(5.0, 6.2, 6.035294117647059)","(9.0, 11.5, 11.482758620689655)","(7.5, 8.6, 8.543589743589743)","(101.0, 280.0, 263.3333333333333)"
08-01-2023 13:45:03.318657,"(14.0, 19.5, 18.428571428571427)","(10.0, 13.0, 12.649532710280374)","(41.0, 70.0, 68.84615384615384)","(1.85, 2.08, 2.065101214574899)","(5.0, 6.2, 6.035294117647059)","(9.0, 11.5, 11.401515151515152)","(7.5, 8.6, 8.543589743589743)","(101.0, 280.0, 263.3333333333333)"
08-01-2023 13:45:04.529127,"(14.0, 19.5, 18.428571428571427)","(10.0, 13.0, 12.890243902439025)","(41.0, 70.0, 65.14285714285714)","(1.85, 2.08, 2.061360544217687)","(5.0, 6.2, 5.707692307692308)","(9.0, 11.5, 11.486725663716815)","(7.5, 8.6, 8.578723404255319)","(101.0, 280.0, 390.0)"
08-01-2023 13:45:05.796873,"(14.0, 19.5, 18.967741935483872)","(10.0, 14.0, 13.962962962962964)","(41.0, 75.0, 68.88888888888889)","(1.85, 2.1, 2.061360544217687)","(5.0, 5.8, 5.5964285714285715)","(9.0, 12.0, 11.520661157024794)","(7.5, 9.0, 8.616438356164384)","(101.0, 550.0, 420.0)"
08-01-2023 13:45:07.008803,"(14.0, 19.5, 18.967741935483872)","(10.0, 14.0, 13.96551724137931)","(41.0, 70.0, 68.88888888888889)","(1.85, 2.1, 2.063116883116883)","(5.0, 5.8, 5.658823529411765)","(9.0, 12.0, 11.520661157024794)","(7.5, 9.0, 8.605633802816902)","(101.0, 550.0, 420.0)"
08-01-2023 13:45:08.125471,"(14.0, 19.5, 18.92105263157895)","(10.0, 14.0, 13.956521739130435)","(41.0, 75.0, 70.9090909090909)","(1.85, 2.1, 2.063116883116883)","(5.0, 5.8, 5.64)","(9.0, 12.0, 11.563909774436091)","(7.5, 9.0, 8.605633802816902)","(101.0, 550.0, 463.33333333333337)"
08-01-2023 13:45:09.287629,"(14.0, 19.0, 18.9)","(10.0, 14.0, 13.875)","(41.0, 70.0, 62.5)","(1.85, 2.1, 2.06472049689441)","(5.0, 5.8, 5.64)","(9.0, 12.0, 11.563909774436091)","(7.5, 9.0, 8.605633802816902)","(101.0, 550.0, 463.33333333333337)"
08-01-2023 13:45:10.445605,"(14.0, 20.0, 19.27027027027027)","(10.0, 14.0, 13.875)","(41.0, 70.0, 62.5)","(1.85, 2.1, 2.046998444790047)","(5.0, 5.8, 5.571830985915493)","(9.0, 12.0, 11.602739726027398)","(7.5, 9.0, 8.605633802816902)","(101.0, 550.0, 463.33333333333337)"
08-01-2023 13:45:11.546656,"(14.0, 20.0, 19.372093023255815)","(10.0, 14.0, 13.928571428571429)","(41.0, 70.0, 62.5)","(1.85, 2.1, 2.052797783933518)","(5.0, 5.8, 5.615909090909091)","(9.0, 12.0, 11.60919540229885)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 485.0)"
08-01-2023 13:45:12.668647,"(14.0, 20.0, 19.73)","(10.0, 14.0, 13.96774193548387)","(41.0, 70.0, 67.5)","(1.85, 2.1, 2.0717525773195877)","(5.0, 5.8, 5.636912751677852)","(9.0, 12.0, 11.617977528089888)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 425.0)"
08-01-2023 13:45:13.734528,"(14.0, 20.0, 19.655555555555555)","(10.0, 14.0, 13.961538461538462)","(41.0, 70.0, 67.5)","(1.85, 2.08, 2.0717525773195877)","(5.0, 5.8, 5.6471698113207545)","(9.0, 12.0, 11.433333333333334)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 430.0)"
08-01-2023 13:45:14.833642,"(14.0, 20.0, 19.655555555555555)","(10.0, 14.0, 13.961538461538462)","(41.0, 70.0, 67.5)","(1.85, 2.08, 2.061651376146789)","(5.0, 5.8, 5.6471698113207545)","(9.0, 12.0, 11.433333333333334)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 470.0)"
08-01-2023 13:45:15.974463,"(14.0, 22.0, 20.8)","(10.0, 14.0, 13.961538461538462)","(41.0, 70.0, 68.59375)","(1.85, 2.08, 2.0474074074074076)","(5.0, 5.8, 5.6471698113207545)","(9.0, 12.0, 11.433333333333334)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 430.0)"
08-01-2023 13:45:17.151100,"(14.0, 22.0, 20.975609756097562)","(10.0, 14.0, 13.961538461538462)","(41.0, 70.0, 68.59375)","(1.85, 2.1, 2.0483333333333333)","(5.0, 5.8, 5.6825)","(9.0, 12.0, 11.433333333333334)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 430.0)"
08-01-2023 13:45:18.340636,"(14.0, 22.0, 20.445945945945947)","(10.0, 15.0, 14.26086956521739)","(41.0, 70.0, 68.59375)","(1.85, 2.06, 2.0557728706624605)","(5.0, 5.8, 5.696323529411765)","(9.0, 12.0, 11.428571428571429)","(7.5, 9.0, 8.719999999999999)","(101.0, 550.0, 500.0)"
08-01-2023 13:45:19.499006,"(14.0, 22.0, 20.75)","(10.0, 15.0, 14.217391304347826)","(41.0, 70.0, 68.67647058823529)","(1.85, 2.06, 2.0408333333333335)","(5.0, 5.8, 5.640677966101695)","(9.0, 12.0, 11.451612903225806)","(7.5, 9.0, 8.75)","(101.0, 690.0, 452.0)"
08-01-2023 13:45:20.527555,"(14.0, 22.0, 20.82051282051282)","(10.0, 14.5, 13.8)","(41.0, 70.0, 68.67647058823529)","(1.85, 2.1, 2.0605555555555557)","(5.0, 5.8, 5.640677966101695)","(9.0, 12.0, 11.451612903225806)","(7.5, 9.0, 8.75)","(101.0, 680.0, 392.0)"
08-01-2023 13:45:21.635223,"(14.0, 22.0, 20.82051282051282)","(10.0, 14.5, 13.588235294117647)","(41.0, 70.0, 67.5)","(1.85, 2.1, 2.0248837209302324)","(5.0, 5.8, 5.731884057971015)","(9.0, 12.0, 11.653061224489797)","(7.5, 9.0, 8.865384615384617)","(101.0, 680.0, 495.0)"
08-01-2023 13:45:22.711636,"(14.0, 22.0, 21.36111111111111)","(10.0, 14.5, 14.20754716981132)","(41.0, 70.0, 67.5)","(1.85, 2.06, 2.02328125)","(5.0, 5.8, 5.724137931034482)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.826086956521738)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:23.845207,"(14.0, 22.0, 21.80392156862745)","(10.0, 14.5, 14.030303030303031)","(41.0, 75.0, 73.33333333333334)","(1.85, 2.1, 2.0690909090909093)","(5.0, 5.8, 5.725581395348837)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.826086956521738)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:24.887568,"(14.0, 22.0, 21.80392156862745)","(10.0, 14.5, 14.238095238095237)","(41.0, 70.0, 68.78378378378379)","(1.85, 2.1, 2.0690909090909093)","(5.0, 5.8, 5.725581395348837)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.826086956521738)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:25.942982,"(14.0, 22.0, 21.67948717948718)","(10.0, 14.0, 13.863636363636363)","(41.0, 70.0, 68.78378378378379)","(1.85, 2.1, 2.0716279069767443)","(5.0, 5.8, 5.778947368421052)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.826086956521738)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:27.089946,"(14.0, 22.0, 20.220338983050848)","(10.0, 14.0, 13.863636363636363)","(41.0, 70.0, 68.78378378378379)","(1.85, 2.1, 2.0521875)","(5.0, 5.8, 5.787591240875912)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.826086956521738)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:28.238968,"(14.0, 22.0, 20.1123595505618)","(10.0, 14.0, 13.863636363636363)","(41.0, 70.0, 68.59375)","(1.85, 2.06, 2.037699115044248)","(5.0, 5.8, 5.780459770114942)","(9.0, 12.0, 11.54054054054054)","(7.5, 9.0, 8.774736842105265)","(101.0, 670.0, 546.6666666666666)"
08-01-2023 13:45:29.408350,"(14.0, 22.0, 20.1123595505618)","(10.0, 14.0, 13.884615384615385)","(41.0, 70.0, 67.85714285714286)","(1.85, 2.06, 2.0574893617021277)","(5.0, 5.8, 5.7838095238095235)","(9.0, 12.0, 11.390625)","(7.5, 8.8, 8.779130434782608)","(101.0, 670.0, 403.3333333333333)"
08-01-2023 13:45:30.618386,"(14.0, 22.0, 20.21276595744681)","(10.0, 14.0, 13.869565217391305)","(41.0, 70.0, 67.85714285714286)","(1.85, 2.06, 2.0454545454545454)","(5.0, 5.8, 5.785217391304347)","(9.0, 11.5, 11.390625)","(7.5, 8.8, 8.790825688073395)","(101.0, 590.0, 380.0)"
08-01-2023 13:45:31.747257,"(14.0, 22.0, 20.336633663366335)","(10.0, 14.0, 13.869565217391305)","(41.0, 70.0, 60.69620253164557)","(1.85, 2.06, 2.055981308411215)","(5.0, 5.8, 5.845)","(9.0, 11.5, 11.378260869565217)","(7.5, 8.8, 8.78913043478261)","(101.0, 590.0, 445.0)"
08-01-2023 13:45:32.898594,"(14.0, 22.0, 20.576271186440678)","(10.0, 14.0, 13.916666666666666)","(41.0, 75.0, 65.2)","(1.85, 2.06, 2.0767415730337078)","(5.0, 6.0, 5.887741935483871)","(9.0, 11.5, 11.36864406779661)","(7.5, 8.8, 8.760869565217392)","(101.0, 580.0, 516.0)"
08-01-2023 13:45:34.025334,"(14.0, 22.0, 21.46153846153846)","(10.0, 13.5, 13.46031746031746)","(41.0, 75.0, 66.25)","(1.85, 2.08, 2.0704255319148936)","(5.0, 6.0, 5.8719745222929935)","(9.0, 11.5, 11.36864406779661)","(7.5, 8.8, 8.765048543689321)","(101.0, 570.0, 516.0)"
08-01-2023 13:45:35.202231,"(14.0, 22.0, 21.45806451612903)","(10.0, 13.5, 13.456896551724139)","(41.0, 70.0, 66.25)","(1.85, 2.08, 2.0514376996805113)","(5.0, 6.0, 5.870322580645161)","(9.0, 11.5, 11.36864406779661)","(7.5, 8.8, 8.765048543689321)","(101.0, 570.0, 516.0)"
