,Lamont Bale,Caps Lock On,Rogue Temptation,Specter Litt,Hoppy Bob,Bigsy,Summer Daze,Jasper Bale
15-12-2022 15:35:56.231983,"(12.0, 18.5, 18.22222222222222)","(8.0, 11.5, 11.4375)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.3838235294117647)","(4.8, 5.8, 5.6968749999999995)","(4.0, 4.7, 4.635)","(5.5, 9.4, 9.040000000000001)"
15-12-2022 15:35:57.281700,"(12.0, 18.5, 18.065217391304348)","(8.0, 11.5, 11.4375)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.3838235294117647)","(4.8, 5.8, 5.6968749999999995)","(4.0, 4.7, 4.571830985915493)","(5.5, 9.4, 9.040000000000001)"
15-12-2022 15:35:58.348612,"(12.0, 18.5, 18.065217391304348)","(8.0, 11.5, 11.291666666666666)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.3838235294117647)","(4.8, 5.8, 5.742307692307692)","(4.0, 4.6, 4.571830985915493)","(5.5, 9.4, 9.045454545454547)"
15-12-2022 15:35:59.382605,"(12.0, 18.5, 17.944444444444443)","(8.0, 11.5, 11.375)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.3838235294117647)","(4.8, 5.8, 5.786363636363636)","(4.0, 4.6, 4.571830985915493)","(5.5, 9.4, 8.854545454545455)"
15-12-2022 15:36:00.446340,"(12.0, 18.5, 17.166666666666668)","(8.0, 11.5, 11.423076923076923)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.391935483870968)","(4.8, 5.8, 5.783333333333333)","(4.0, 4.6, 4.573684210526316)","(5.5, 9.4, 8.775)"
15-12-2022 15:36:01.504521,"(12.0, 18.5, 17.323529411764707)","(8.0, 11.5, 11.088235294117647)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.821428571428573)","(3.1, 3.45, 3.372413793103448)","(4.8, 5.8, 5.654545454545454)","(4.0, 4.6, 4.575903614457831)","(5.5, 9.4, 9.005263157894737)"
15-12-2022 15:36:02.582090,"(12.0, 18.5, 17.72222222222222)","(8.0, 11.5, 11.307692307692308)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.378)","(4.8, 5.7, 5.658620689655173)","(4.0, 4.6, 4.5775)","(5.5, 9.4, 9.11111111111111)"
15-12-2022 15:36:03.705114,"(12.0, 18.5, 17.725806451612904)","(8.0, 11.5, 11.216216216216216)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.3767441860465115)","(4.8, 5.7, 5.620930232558139)","(4.0, 4.6, 4.580232558139534)","(5.5, 9.2, 9.019354838709678)"
15-12-2022 15:36:04.771633,"(12.0, 18.5, 17.64814814814815)","(8.0, 11.5, 11.346153846153847)","(91.0, 450.0, 388.0)","(19.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.3804878048780487)","(4.8, 5.7, 5.638461538461539)","(4.0, 4.6, 4.581914893617021)","(5.5, 9.2, 8.296774193548387)"
15-12-2022 15:36:05.848423,"(12.0, 18.5, 17.86111111111111)","(8.0, 11.5, 11.369565217391305)","(91.0, 450.0, 295.0)","(19.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.370833333333333)","(4.8, 5.7, 5.7325)","(4.0, 4.6, 4.581914893617021)","(5.5, 9.2, 8.68)"
15-12-2022 15:36:06.954234,"(12.0, 18.5, 17.86111111111111)","(8.0, 12.0, 11.666666666666666)","(91.0, 450.0, 261.7647058823529)","(19.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.3671052631578946)","(4.8, 5.8, 5.832258064516129)","(4.0, 4.6, 4.580898876404494)","(5.5, 8.8, 8.4)"
15-12-2022 15:36:08.018393,"(12.0, 18.5, 17.64814814814815)","(8.0, 12.0, 11.5)","(101.0, 440.0, 290.0)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.3671052631578946)","(4.8, 6.0, 5.767441860465116)","(4.0, 4.6, 4.579761904761904)","(5.5, 8.8, 8.564705882352941)"
15-12-2022 15:36:09.026364,"(12.0, 18.5, 17.78125)","(8.0, 12.0, 11.34)","(101.0, 440.0, 262.30769230769226)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.3671052631578946)","(4.8, 6.0, 5.814814814814815)","(4.0, 4.6, 4.579761904761904)","(5.5, 8.8, 8.564705882352941)"
15-12-2022 15:36:10.019648,"(12.0, 18.5, 17.58)","(8.0, 11.5, 11.09375)","(101.0, 110.0, 103.0)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.38)","(4.8, 6.0, 5.814814814814815)","(4.0, 4.6, 4.579761904761904)","(5.5, 8.8, 8.618181818181819)"
15-12-2022 15:36:11.038084,"(12.0, 18.5, 17.87837837837838)","(8.0, 11.5, 11.19767441860465)","(101.0, 430.0, 222.94117647058823)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.38)","(4.8, 5.9, 5.7628571428571425)","(4.0, 4.6, 4.581818181818181)","(5.5, 8.8, 8.62857142857143)"
15-12-2022 15:36:12.117423,"(12.0, 18.5, 17.87837837837838)","(8.0, 11.5, 11.19767441860465)","(101.0, 420.0, 242.85714285714286)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.373469387755102)","(4.8, 5.9, 5.792307692307692)","(4.0, 4.6, 4.583333333333333)","(5.5, 8.8, 8.618181818181819)"
15-12-2022 15:36:13.127832,"(12.0, 18.5, 17.87837837837838)","(8.0, 11.5, 11.066037735849056)","(101.0, 420.0, 203.0)","(20.0, 24.0, 23.82456140350877)","(3.1, 3.45, 3.373469387755102)","(4.8, 5.9, 5.761111111111111)","(4.0, 4.6, 4.582417582417582)","(5.5, 8.8, 8.618181818181819)"
15-12-2022 15:36:14.174851,"(12.0, 18.5, 17.803030303030305)","(8.0, 11.5, 10.952380952380953)","(101.0, 420.0, 203.0)","(20.0, 24.0, 25.357142857142858)","(3.1, 3.45, 3.419230769230769)","(4.8, 5.8, 5.957142857142857)","(4.0, 4.6, 4.741176470588235)","(5.5, 8.8, 8.71764705882353)"
15-12-2022 15:36:15.212077,"(12.0, 18.5, 18.086206896551722)","(8.0, 9.0, 8.802923264311815)","(101.0, 410.0, 293.33333333333337)","(20.0, 26.0, 25.75)","(3.1, 3.5, 3.443243243243243)","(4.8, 6.0, 5.972727272727273)","(4.0, 4.8, 4.733333333333333)","(5.5, 8.8, 8.726315789473684)"
15-12-2022 15:36:16.278014,"(12.0, 18.5, 18.112903225806452)","(8.0, 9.0, 8.603883495145631)","(101.0, 410.0, 276.66666666666663)","(20.0, 26.0, 25.75)","(3.1, 3.5, 3.4458333333333333)","(4.8, 6.0, 5.909677419354838)","(4.0, 4.8, 4.743478260869566)","(5.5, 8.8, 8.747826086956522)"
15-12-2022 15:36:17.284393,"(12.0, 18.5, 18.205882352941178)","(8.0, 9.0, 8.607673860911271)","(101.0, 410.0, 276.66666666666663)","(20.0, 26.0, 25.75)","(3.1, 3.5, 3.4458333333333333)","(4.8, 6.0, 5.909677419354838)","(4.0, 4.8, 4.743478260869566)","(5.5, 8.8, 8.805405405405406)"
15-12-2022 15:36:18.341187,"(12.0, 18.5, 18.205882352941178)","(8.0, 8.0, 7.800690846286701)","(101.0, 400.0, 200.9090909090909)","(20.0, 26.0, 25.571428571428573)","(3.1, 3.5, 3.482894736842105)","(4.8, 6.0, 6.112903225806452)","(4.0, 4.8, 4.790909090909091)","(5.5, 9.0, 8.83030303030303)"
15-12-2022 15:36:19.378246,"(12.0, 18.5, 18.363636363636363)","(8.0, 8.0, 7.8052631578947365)","(101.0, 390.0, 274.44444444444446)","(20.0, 29.0, 25.571428571428573)","(3.1, 3.55, 3.5344827586206895)","(4.8, 6.2, 6.112903225806452)","(4.0, 4.8, 4.766666666666667)","(5.5, 9.0, 8.83030303030303)"
15-12-2022 15:36:20.353510,"(12.0, 18.5, 18.333333333333332)","(7.5, 8.0, 7.804896421845574)","(101.0, 390.0, 248.1818181818182)","(19.0, 29.0, 27.76923076923077)","(3.1, 3.55, 3.580769230769231)","(4.8, 6.2, 6.112903225806452)","(4.0, 4.8, 4.7681818181818185)","(5.5, 9.0, 8.8)"
15-12-2022 15:36:21.358325,"(12.0, 18.5, 18.41176470588235)","(7.5, 8.0, 7.804859813084112)","(101.0, 390.0, 243.04347826086956)","(19.0, 29.0, 27.4)","(3.1, 3.6, 3.580769230769231)","(4.8, 6.2, 6.1000000000000005)","(4.0, 4.8, 4.73)","(5.5, 9.0, 8.8)"
15-12-2022 15:36:22.311417,"(12.0, 19.0, 18.928571428571427)","(7.5, 8.2, 8.092307692307692)","(101.0, 390.0, 248.1818181818182)","(19.0, 29.0, 27.26086956521739)","(3.1, 3.6, 3.556756756756757)","(4.8, 6.2, 6.07)","(4.0, 4.8, 4.706666666666667)","(5.5, 9.0, 8.848)"
15-12-2022 15:36:23.268456,"(12.0, 19.0, 18.684210526315788)","(7.5, 8.4, 8.370000000000001)","(101.0, 380.0, 255.0)","(19.0, 29.0, 27.88888888888889)","(3.1, 3.6, 3.556756756756757)","(4.8, 6.2, 6.07)","(4.0, 4.8, 4.723809523809524)","(5.5, 9.0, 8.88)"
15-12-2022 15:36:24.270286,"(12.0, 19.0, 18.684210526315788)","(7.5, 8.4, 8.074074074074074)","(101.0, 380.0, 230.0)","(19.0, 29.0, 27.26086956521739)","(3.1, 3.6, 3.5274193548387096)","(4.8, 6.0, 5.988888888888889)","(4.0, 4.8, 4.751515151515152)","(5.5, 9.0, 8.737499999999999)"
15-12-2022 15:36:25.263546,"(12.0, 18.5, 18.375)","(7.5, 8.2, 8.157142857142857)","(101.0, 370.0, 244.28571428571428)","(19.0, 28.0, 27.785714285714285)","(3.1, 3.6, 3.5274193548387096)","(4.8, 6.0, 6.016666666666667)","(4.0, 4.8, 4.751515151515152)","(5.5, 9.0, 8.613793103448275)"
15-12-2022 15:36:26.269119,"(12.0, 19.0, 18.58823529411765)","(7.5, 8.2, 8.129411764705882)","(101.0, 360.0, 228.75)","(19.0, 29.0, 28.130434782608695)","(3.1, 3.6, 3.5142857142857142)","(4.8, 6.2, 6.046511627906977)","(4.0, 4.8, 4.751515151515152)","(5.5, 9.0, 8.75)"
15-12-2022 15:36:27.362342,"(12.0, 18.5, 18.416666666666668)","(7.5, 8.2, 8.187999999999999)","(101.0, 360.0, 255.0)","(19.0, 29.0, 27.57142857142857)","(3.1, 3.6, 3.605)","(4.8, 6.2, 5.183333333333334)","(4.0, 4.8, 4.8741935483870975)","(5.5, 8.8, 8.938461538461539)"
15-12-2022 15:36:28.369007,"(12.0, 20.0, 19.67391304347826)","(7.5, 8.4, 8.027397260273972)","(101.0, 350.0, 250.0)","(19.0, 30.0, 28.666666666666668)","(3.1, 3.65, 3.605)","(4.8, 5.2, 5.183333333333334)","(4.0, 4.9, 4.8741935483870975)","(5.5, 9.0, 8.938461538461539)"
15-12-2022 15:36:29.416201,"(12.0, 20.0, 19.11111111111111)","(7.0, 8.2, 8.17696335078534)","(101.0, 340.0, 233.125)","(19.0, 32.0, 29.310344827586206)","(3.1, 3.65, 3.569642857142857)","(4.8, 5.4, 5.392857142857143)","(4.0, 4.9, 4.862500000000001)","(5.5, 9.0, 8.946666666666667)"
15-12-2022 15:36:30.450148,"(12.0, 19.5, 19.4)","(7.0, 8.2, 8.162189054726367)","(101.0, 340.0, 220.0)","(19.0, 30.0, 29.764705882352942)","(3.1, 3.65, 3.6161290322580646)","(4.8, 5.4, 5.257142857142857)","(4.0, 4.9, 4.890243902439025)","(5.5, 9.0, 8.955555555555556)"
15-12-2022 15:36:31.434131,"(12.0, 19.5, 19.454545454545453)","(7.0, 8.2, 8.164179104477611)","(101.0, 340.0, 220.0)","(19.0, 30.0, 29.764705882352942)","(3.1, 3.65, 3.6216216216216215)","(4.8, 5.3, 5.257142857142857)","(4.0, 4.9, 4.890243902439025)","(5.5, 9.0, 8.955555555555556)"
15-12-2022 15:36:32.417023,"(12.0, 19.5, 19.452380952380953)","(7.0, 8.2, 8.0875)","(101.0, 320.0, 209.5)","(19.0, 32.0, 29.096774193548388)","(3.1, 3.7, 3.606666666666667)","(4.8, 5.2, 5.175)","(4.0, 4.9, 4.8914285714285715)","(5.5, 9.0, 8.9)"
15-12-2022 15:36:33.398678,"(12.0, 19.0, 18.976190476190474)","(7.0, 8.2, 8.077777777777778)","(101.0, 320.0, 209.5)","(19.0, 30.0, 29.764705882352942)","(3.1, 3.75, 3.6675438596491228)","(4.8, 5.2, 5.227777777777778)","(4.0, 4.9, 4.894117647058824)","(5.5, 9.0, 8.9)"
15-12-2022 15:36:34.364319,"(12.0, 19.0, 18.96875)","(7.0, 8.2, 8.16180904522613)","(101.0, 320.0, 181.33333333333334)","(19.0, 30.0, 29.842105263157894)","(3.1, 3.7, 3.669230769230769)","(4.8, 5.3, 5.243478260869565)","(4.0, 4.9, 4.878048780487805)","(5.5, 9.0, 8.9)"
15-12-2022 15:36:35.353919,"(12.0, 19.0, 18.96875)","(7.0, 8.2, 8.163106796116503)","(101.0, 320.0, 190.0)","(19.0, 32.0, 25.928571428571427)","(3.1, 3.7, 3.638235294117647)","(4.8, 5.3, 5.268627450980392)","(4.0, 4.9, 4.894736842105264)","(5.5, 9.0, 9.025)"
15-12-2022 15:36:36.410059,"(12.0, 19.0, 18.96875)","(7.0, 8.0, 7.98)","(101.0, 310.0, 189.0909090909091)","(19.0, 30.0, 26.607142857142858)","(3.1, 3.7, 3.638235294117647)","(4.8, 5.3, 5.284313725490196)","(4.0, 4.9, 4.889130434782609)","(5.5, 9.2, 9.066666666666666)"
15-12-2022 15:36:37.422064,"(12.0, 19.5, 19.444444444444443)","(7.0, 8.0, 7.9655172413793105)","(101.0, 310.0, 189.0909090909091)","(19.0, 29.0, 28.733333333333334)","(3.1, 3.7, 3.6393939393939396)","(4.8, 5.3, 5.280487804878049)","(4.0, 4.9, 4.889130434782609)","(5.5, 9.2, 9.083333333333332)"
15-12-2022 15:36:38.448395,"(12.0, 19.5, 19.40909090909091)","(7.0, 8.0, 7.966956521739131)","(101.0, 310.0, 189.0909090909091)","(20.0, 28.0, 27.8)","(3.1, 3.7, 3.726923076923077)","(4.6, 5.3, 5.442857142857143)","(4.0, 4.9, 4.932352941176471)","(6.0, 9.2, 7.114285714285715)"
15-12-2022 15:36:39.454027,"(12.0, 20.0, 19.833333333333332)","(7.0, 8.4, 8.24)","(101.0, 310.0, 205.0)","(20.0, 28.0, 27.823529411764707)","(3.1, 3.8, 3.7285714285714286)","(4.6, 5.5, 5.3428571428571425)","(4.0, 5.0, 4.948387096774193)","(6.0, 7.2, 7.276923076923077)"
15-12-2022 15:36:40.445509,"(12.0, 21.0, 20.285714285714285)","(7.0, 8.4, 8.195348837209302)","(101.0, 310.0, 198.0)","(20.0, 28.0, 27.823529411764707)","(3.1, 3.8, 3.7285714285714286)","(4.6, 5.5, 5.3428571428571425)","(4.0, 5.0, 4.957575757575758)","(6.0, 7.4, 7.512195121951219)"
15-12-2022 15:36:41.402228,"(12.0, 21.0, 20.285714285714285)","(7.0, 8.4, 8.192)","(101.0, 310.0, 216.66666666666666)","(20.0, 28.0, 27.823529411764707)","(3.1, 3.8, 3.739189189189189)","(4.6, 5.5, 5.4125)","(4.0, 5.0, 4.955882352941177)","(6.0, 7.6, 7.48)"
15-12-2022 15:36:42.387412,"(13.0, 21.0, 20.285714285714285)","(7.0, 8.4, 8.178723404255319)","(101.0, 310.0, 216.66666666666666)","(20.0, 27.0, 26.8)","(3.1, 3.8, 3.753125)","(4.6, 5.5, 5.337037037037037)","(4.0, 5.0, 4.913698630136986)","(6.0, 7.6, 7.7176470588235295)"
15-12-2022 15:36:43.373934,"(13.0, 21.0, 20.36)","(7.0, 8.4, 8.290000000000001)","(101.0, 310.0, 216.66666666666666)","(20.0, 27.0, 26.75)","(3.1, 3.8, 3.7411764705882353)","(4.6, 5.5, 5.345454545454546)","(4.0, 5.0, 4.870588235294117)","(6.0, 8.0, 7.88235294117647)"
15-12-2022 15:36:44.339546,"(13.0, 21.0, 20.428571428571427)","(7.0, 8.4, 8.323809523809524)","(101.0, 310.0, 216.66666666666666)","(20.0, 27.0, 26.5)","(3.1, 3.75, 3.7411764705882353)","(4.6, 5.5, 5.345454545454546)","(4.0, 5.0, 4.852380952380953)","(6.0, 8.4, 7.988235294117647)"
15-12-2022 15:36:45.345523,"(13.0, 21.0, 19.8)","(7.0, 8.4, 8.266666666666666)","(101.0, 310.0, 194.70588235294116)","(20.0, 27.0, 26.5)","(3.1, 3.75, 3.723684210526316)","(4.6, 5.5, 5.296)","(4.0, 4.9, 4.817241379310345)","(6.0, 8.0, 8.133333333333333)"
15-12-2022 15:36:46.402351,"(13.0, 21.0, 20.38235294117647)","(7.0, 8.4, 8.266666666666666)","(101.0, 310.0, 190.0)","(20.0, 27.0, 26.5)","(3.1, 3.75, 3.723684210526316)","(4.6, 5.3, 5.305263157894737)","(4.0, 4.9, 4.802040816326531)","(6.0, 8.2, 8.12)"
15-12-2022 15:36:47.447539,"(13.0, 21.0, 20.38235294117647)","(7.0, 8.4, 8.266666666666666)","(101.0, 310.0, 229.31034482758622)","(20.0, 27.0, 26.5)","(3.1, 3.75, 3.6666666666666665)","(4.6, 5.4, 5.305263157894737)","(4.0, 4.9, 4.802040816326531)","(6.0, 8.2, 7.988235294117646)"
15-12-2022 15:36:48.472904,"(13.0, 21.0, 20.925)","(7.0, 8.4, 8.285714285714285)","(101.0, 300.0, 234.19354838709677)","(20.0, 27.0, 26.5)","(3.2, 3.7, 3.684615384615385)","(4.6, 5.4, 5.325)","(4.0, 4.9, 4.84)","(6.0, 8.2, 8.022222222222222)"
15-12-2022 15:36:49.458408,"(13.0, 21.0, 20.833333333333332)","(7.0, 8.4, 8.270588235294117)","(101.0, 300.0, 234.19354838709677)","(20.0, 27.0, 26.5)","(3.2, 3.7, 3.6789473684210527)","(4.6, 5.5, 5.325)","(4.0, 4.9, 4.84)","(6.0, 8.2, 8.022222222222222)"
15-12-2022 15:36:50.460286,"(13.0, 22.0, 21.03448275862069)","(7.0, 8.4, 8.175)","(101.0, 290.0, 244.16666666666666)","(20.0, 26.0, 25.898305084745765)","(3.2, 3.75, 3.673076923076923)","(4.6, 5.5, 5.336956521739131)","(4.0, 4.9, 4.858823529411765)","(6.0, 8.2, 8.0)"
15-12-2022 15:36:51.499662,"(13.0, 22.0, 21.03448275862069)","(7.0, 8.4, 8.194285714285714)","(101.0, 280.0, 236.0)","(20.0, 25.0, 24.96551724137931)","(3.2, 3.75, 3.724468085106383)","(4.6, 5.5, 5.352941176470589)","(4.0, 4.9, 4.874545454545455)","(6.0, 8.2, 8.04)"
15-12-2022 15:36:52.536828,"(13.0, 21.0, 20.9)","(7.0, 8.4, 8.25)","(101.0, 270.0, 241.57894736842104)","(20.0, 25.0, 24.962962962962962)","(3.2, 3.75, 3.7270114942528734)","(4.6, 5.5, 5.4169230769230765)","(4.0, 4.9, 4.859090909090909)","(6.0, 8.2, 8.022222222222222)"
15-12-2022 15:36:53.518172,"(13.0, 21.0, 20.9)","(7.0, 8.4, 8.28)","(101.0, 270.0, 225.0)","(20.0, 25.0, 24.966666666666665)","(3.2, 3.75, 3.7471014492753625)","(4.6, 5.5, 5.365217391304348)","(4.0, 4.9, 4.814814814814815)","(6.0, 8.2, 7.75)"
15-12-2022 15:36:54.524364,"(13.0, 21.0, 20.9)","(7.0, 8.4, 8.275675675675675)","(101.0, 260.0, 220.0)","(20.0, 25.0, 24.966666666666665)","(3.2, 3.75, 3.796086956521739)","(4.6, 5.4, 5.107368421052632)","(4.0, 4.9, 4.80718954248366)","(6.0, 7.8, 7.819047619047619)"
15-12-2022 15:36:55.493567,"(13.0, 21.0, 20.88888888888889)","(7.0, 8.6, 8.36)","(101.0, 260.0, 133.33333333333334)","(20.0, 25.0, 24.80327868852459)","(3.2, 3.8, 3.798695652173913)","(4.6, 5.2, 5.095327102803738)","(4.0, 4.9, 4.809285714285714)","(6.0, 8.2, 7.945454545454545)"
15-12-2022 15:36:56.492063,"(13.0, 21.0, 20.923076923076923)","(7.0, 8.6, 7.84)","(101.0, 260.0, 153.6)","(20.0, 25.0, 24.8)","(3.2, 3.85, 3.880232558139535)","(4.6, 5.2, 5.057142857142857)","(4.0, 4.9, 4.805035971223021)","(6.0, 8.0, 7.869565217391304)"
15-12-2022 15:36:57.453039,"(13.0, 22.0, 21.03030303030303)","(7.0, 8.4, 8.266666666666667)","(101.0, 250.0, 162.0)","(20.0, 25.0, 24.8)","(3.2, 3.95, 3.8841463414634148)","(4.6, 5.2, 5.031578947368421)","(4.0, 4.9, 4.840740740740741)","(6.0, 8.2, 7.9230769230769225)"
15-12-2022 15:36:58.416826,"(13.0, 22.0, 20.7027027027027)","(7.0, 8.4, 8.153846153846153)","(101.0, 240.0, 200.0)","(20.0, 25.0, 24.384615384615383)","(3.2, 3.95, 3.90609756097561)","(4.6, 5.1, 5.092307692307692)","(4.0, 4.9, 4.747916666666667)","(6.0, 8.2, 8.123287671232877)"
15-12-2022 15:36:59.412462,"(13.0, 22.0, 20.529411764705884)","(7.0, 8.4, 8.121212121212121)","(101.0, 240.0, 173.33333333333331)","(20.0, 25.0, 24.35)","(3.2, 3.95, 3.920588235294118)","(4.6, 5.1, 5.075757575757576)","(4.0, 4.8, 4.725)","(6.0, 8.2, 8.123287671232877)"
15-12-2022 15:37:00.402350,"(13.0, 22.0, 20.4375)","(7.0, 8.4, 8.08780487804878)","(101.0, 240.0, 165.0)","(20.0, 25.0, 24.333333333333332)","(3.2, 3.95, 3.920588235294118)","(4.6, 5.2, 5.096551724137931)","(4.0, 4.8, 4.7046511627906975)","(6.0, 8.2, 8.123287671232877)"
15-12-2022 15:37:01.413276,"(13.0, 22.0, 20.387096774193548)","(7.0, 8.4, 8.130434782608695)","(101.0, 240.0, 165.0)","(20.0, 25.0, 24.333333333333332)","(3.2, 3.95, 3.9043478260869566)","(4.6, 5.2, 5.138235294117647)","(4.0, 4.8, 4.666666666666666)","(6.0, 8.2, 8.127777777777776)"
15-12-2022 15:37:02.446834,"(13.0, 22.0, 20.285714285714285)","(7.0, 8.4, 8.167441860465116)","(101.0, 240.0, 175.2)","(20.0, 25.0, 24.27777777777778)","(3.2, 3.95, 3.8758064516129034)","(4.6, 5.2, 5.11578947368421)","(4.0, 4.8, 4.666165413533834)","(6.0, 8.2, 8.125714285714285)"
15-12-2022 15:37:03.470076,"(13.0, 22.0, 20.76923076923077)","(7.0, 8.4, 8.165217391304347)","(101.0, 240.0, 175.2)","(20.0, 25.0, 24.27777777777778)","(3.2, 3.95, 3.9051724137931036)","(4.4, 5.2, 5.1034482758620685)","(4.0, 4.8, 4.716822429906542)","(6.0, 8.2, 8.125714285714285)"
15-12-2022 15:37:04.544809,"(13.0, 22.0, 20.72222222222222)","(7.0, 8.4, 8.176744186046513)","(101.0, 230.0, 182.94117647058823)","(20.0, 23.0, 22.129032258064516)","(3.2, 3.95, 3.9000000000000004)","(4.4, 5.2, 5.167532467532467)","(4.0, 4.8, 4.720338983050848)","(6.0, 8.2, 8.16)"
15-12-2022 15:37:05.578578,"(13.0, 22.0, 20.666666666666668)","(7.0, 8.4, 8.155102040816328)","(101.0, 230.0, 176.66666666666666)","(20.0, 23.0, 21.285714285714285)","(3.2, 3.95, 3.88125)","(4.4, 5.2, 5.180281690140845)","(4.0, 4.8, 4.726271186440678)","(6.0, 8.4, 8.15625)"
15-12-2022 15:37:06.594345,"(13.0, 22.0, 20.5)","(7.0, 8.4, 8.146938775510204)","(101.0, 230.0, 176.66666666666666)","(20.0, 23.0, 21.818181818181817)","(3.2, 3.9, 3.837142857142857)","(4.4, 5.2, 5.221052631578948)","(4.0, 4.8, 4.726271186440678)","(6.0, 8.2, 8.178571428571427)"
15-12-2022 15:37:07.568144,"(13.0, 22.0, 20.58823529411765)","(7.0, 8.4, 8.18)","(101.0, 230.0, 176.66666666666666)","(20.0, 20.0, 19.82894736842105)","(3.2, 3.9, 3.837142857142857)","(4.4, 5.4, 5.221052631578948)","(4.0, 4.8, 4.726271186440678)","(6.0, 8.2, 8.178571428571427)"
15-12-2022 15:37:08.558206,"(13.0, 22.0, 20.4)","(7.0, 8.4, 8.261538461538462)","(101.0, 230.0, 176.66666666666666)","(20.0, 22.0, 20.136363636363637)","(3.2, 3.9, 3.835483870967742)","(4.4, 5.4, 5.330612244897959)","(4.0, 4.8, 4.726271186440678)","(6.0, 8.2, 8.179310344827586)"
15-12-2022 15:37:09.544129,"(13.0, 22.0, 20.545454545454547)","(7.0, 8.4, 8.226666666666667)","(101.0, 230.0, 188.51851851851853)","(20.0, 22.0, 20.208333333333332)","(3.2, 3.9, 3.8268292682926828)","(4.4, 5.4, 5.346666666666667)","(4.0, 4.8, 4.729268292682927)","(6.0, 8.2, 8.179310344827586)"
15-12-2022 15:37:10.514340,"(13.0, 22.0, 20.545454545454547)","(7.0, 8.4, 8.226666666666667)","(101.0, 230.0, 188.51851851851853)","(19.0, 22.0, 20.208333333333332)","(3.2, 3.9, 3.8499999999999996)","(4.4, 5.3, 5.255)","(4.0, 4.9, 4.809803921568628)","(6.0, 8.2, 8.179310344827586)"
15-12-2022 15:37:11.476792,"(13.0, 22.0, 20.651162790697676)","(7.0, 8.6, 8.297777777777776)","(101.0, 230.0, 195.0)","(19.0, 22.0, 20.36842105263158)","(3.2, 3.9, 3.820909090909091)","(4.4, 5.3, 5.267857142857142)","(4.0, 4.9, 4.85)","(6.0, 8.0, 7.871428571428571)"
15-12-2022 15:37:12.480391,"(13.0, 22.0, 20.46511627906977)","(7.0, 8.6, 8.353846153846153)","(101.0, 230.0, 195.0)","(19.0, 22.0, 20.153846153846153)","(3.2, 3.8, 3.7379310344827585)","(4.4, 5.3, 5.290588235294117)","(4.0, 4.9, 4.818604651162791)","(6.0, 8.4, 8.266666666666667)"
15-12-2022 15:37:13.470493,"(13.0, 22.0, 20.390243902439025)","(7.0, 8.6, 8.381818181818181)","(101.0, 230.0, 196.4516129032258)","(19.0, 22.0, 20.153846153846153)","(3.2, 3.8, 3.7379310344827585)","(4.4, 5.3, 5.290588235294117)","(4.0, 4.9, 4.757142857142857)","(6.0, 8.4, 8.28)"
15-12-2022 15:37:14.484147,"(13.0, 22.0, 20.35)","(7.0, 8.6, 8.381818181818181)","(101.0, 230.0, 196.4516129032258)","(19.0, 21.0, 20.428571428571427)","(3.2, 3.9, 3.713157894736842)","(4.4, 5.4, 5.3553030303030305)","(4.0, 4.9, 4.806666666666667)","(6.0, 8.6, 8.548148148148147)"
15-12-2022 15:37:15.501274,"(13.0, 22.0, 20.195121951219512)","(7.0, 8.4, 8.233333333333333)","(101.0, 230.0, 190.0)","(19.0, 21.0, 20.210526315789473)","(3.2, 3.85, 3.885472972972973)","(4.4, 5.4, 5.3597701149425285)","(4.0, 4.9, 4.680952380952381)","(6.0, 8.6, 7.838461538461538)"
15-12-2022 15:37:16.556753,"(13.0, 22.0, 21.6)","(7.0, 8.4, 8.25)","(101.0, 230.0, 190.0)","(18.0, 23.0, 20.5)","(3.2, 3.9, 3.901986754966887)","(4.4, 5.4, 5.382394366197183)","(4.0, 4.7, 4.673684210526316)","(6.0, 8.0, 7.904347826086957)"
15-12-2022 15:37:17.596947,"(13.0, 22.0, 21.636363636363637)","(7.0, 8.4, 8.22962962962963)","(101.0, 230.0, 190.0)","(18.0, 22.0, 20.714285714285715)","(3.2, 4.0, 3.901986754966887)","(4.4, 5.4, 5.38409090909091)","(4.0, 4.7, 4.673684210526316)","(6.0, 8.0, 7.904347826086957)"
