,Bethencourt,Five Crowns,Momack,Shaka Rock,Galaxy Belle,Awesome Lad,Diva Bella,Showtime Lady,Oakfield Prince,Sonic Tycoon,Burning Need,La Jolie Fille,Ella Te Ama,Izfallingdown,Tornado Light
15-12-2022 15:55:57.717317,"(6.5, 8.4, 8.0)","(21.0, 24.0, 23.48)","(12.0, 14.5, 13.9375)","(61.0, 85.0, 81.0655737704918)","(7.0, 8.8, 8.75844155844156)","(6.5, 7.6, 7.1775)","(18.0, 21.0, 20.605263157894736)","(12.0, 12.5, 12.441176470588236)","(21.0, 27.0, 25.137931034482758)","(7.0, 8.6, 8.282051282051281)","(10.0, 10.5, 10.31232492997199)","(26.0, 34.0, 32.1)","(12.0, 14.5, 13.588888888888889)","(81.0, 100.0, 95.85365853658537)","(101.0, 340.0, 331.42857142857144)"
15-12-2022 15:55:59.301854,"(6.5, 8.0, 7.984)","(21.0, 24.0, 23.48)","(12.0, 14.5, 13.9375)","(61.0, 85.0, 81.0655737704918)","(7.0, 8.8, 8.75844155844156)","(6.5, 7.2, 7.264705882352941)","(18.0, 21.0, 20.82051282051282)","(12.0, 12.5, 12.287234042553191)","(21.0, 27.0, 25.470588235294116)","(7.0, 8.6, 8.34065934065934)","(10.0, 10.5, 10.248587570621469)","(26.0, 34.0, 32.1)","(12.0, 14.5, 13.818181818181818)","(81.0, 100.0, 95.95238095238095)","(101.0, 340.0, 331.42857142857144)"
15-12-2022 15:56:00.921318,"(6.5, 8.4, 7.938461538461539)","(21.0, 24.0, 23.571428571428573)","(12.0, 14.5, 14.050925925925926)","(61.0, 85.0, 81.12903225806451)","(7.0, 8.8, 8.763380281690141)","(6.5, 7.6, 7.264705882352941)","(18.0, 21.0, 20.82051282051282)","(12.0, 12.5, 12.287234042553191)","(21.0, 27.0, 25.470588235294116)","(7.0, 8.6, 8.34065934065934)","(10.0, 10.5, 10.248587570621469)","(26.0, 34.0, 32.1)","(11.0, 14.0, 13.818181818181818)","(81.0, 100.0, 95.95238095238095)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:02.497868,"(6.5, 8.4, 8.074285714285715)","(21.0, 25.0, 23.275862068965516)","(12.0, 14.5, 14.095833333333333)","(61.0, 85.0, 80.71428571428571)","(7.0, 9.0, 8.909803921568628)","(6.5, 7.6, 7.264705882352941)","(18.0, 22.0, 21.304347826086957)","(12.0, 12.5, 12.363636363636363)","(21.0, 26.0, 24.833333333333332)","(7.0, 8.6, 8.474468085106382)","(10.0, 10.5, 10.291079812206572)","(26.0, 34.0, 33.13636363636363)","(11.0, 14.5, 13.625)","(81.0, 100.0, 95.75)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:04.149997,"(6.5, 8.4, 8.074285714285715)","(21.0, 25.0, 23.275862068965516)","(12.0, 14.5, 14.095833333333333)","(61.0, 85.0, 80.71428571428571)","(7.0, 9.0, 8.909803921568628)","(6.5, 7.6, 7.264705882352941)","(18.0, 22.0, 21.304347826086957)","(12.0, 12.5, 12.363636363636363)","(21.0, 26.0, 24.833333333333332)","(7.0, 8.6, 8.474468085106382)","(10.0, 10.5, 10.291079812206572)","(26.0, 34.0, 33.13636363636363)","(12.0, 14.5, 13.625)","(81.0, 100.0, 95.75)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:05.878157,"(6.5, 8.4, 8.196610169491526)","(21.0, 25.0, 23.14814814814815)","(12.0, 14.5, 13.911111111111111)","(61.0, 85.0, 80.71428571428571)","(7.0, 9.0, 8.854545454545455)","(6.5, 7.6, 7.264705882352941)","(18.0, 22.0, 21.448275862068964)","(12.0, 12.5, 12.18918918918919)","(21.0, 26.0, 24.76923076923077)","(7.0, 8.6, 8.395348837209303)","(10.0, 10.5, 10.247272727272728)","(26.0, 34.0, 33.05)","(12.0, 14.5, 13.564)","(81.0, 100.0, 95.75)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:07.504636,"(6.5, 8.4, 8.142857142857142)","(21.0, 25.0, 23.319327731092436)","(12.0, 14.0, 13.916666666666666)","(61.0, 85.0, 80.71428571428571)","(7.0, 8.8, 8.792857142857143)","(6.5, 7.6, 7.264705882352941)","(19.0, 22.0, 21.428571428571427)","(12.0, 12.5, 12.18918918918919)","(21.0, 25.0, 24.666666666666668)","(7.0, 8.4, 8.395744680851065)","(10.0, 10.5, 10.366745283018869)","(26.0, 34.0, 33.05)","(12.0, 14.5, 13.757142857142858)","(81.0, 100.0, 96.85185185185185)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:09.121794,"(6.5, 8.4, 8.142857142857142)","(21.0, 25.0, 23.319327731092436)","(12.0, 14.0, 13.916666666666666)","(61.0, 85.0, 81.36363636363636)","(7.0, 9.0, 9.04418052256532)","(6.5, 7.6, 7.3)","(19.0, 22.0, 21.483870967741936)","(12.0, 12.5, 12.25)","(21.0, 25.0, 24.875)","(7.0, 8.4, 8.396428571428572)","(10.0, 10.5, 10.199468085106384)","(26.0, 34.0, 33.05)","(12.0, 14.5, 13.704081632653061)","(81.0, 100.0, 96.85185185185185)","(101.0, 340.0, 332.5)"
15-12-2022 15:56:10.719261,"(6.5, 8.4, 8.181818181818182)","(21.0, 25.0, 23.387096774193548)","(12.0, 14.0, 13.841880341880342)","(61.0, 85.0, 81.36363636363636)","(7.0, 9.2, 9.139743589743588)","(6.5, 7.6, 7.3)","(19.0, 22.0, 21.448275862068964)","(11.0, 12.5, 12.25)","(21.0, 25.0, 24.875)","(7.0, 8.4, 8.396428571428572)","(10.0, 10.5, 10.21608040201005)","(26.0, 34.0, 33.116279069767444)","(12.0, 14.5, 13.571428571428571)","(81.0, 100.0, 93.75)","(101.0, 340.0, 336.0)"
15-12-2022 15:56:12.304321,"(6.5, 8.4, 8.181818181818182)","(21.0, 25.0, 23.387096774193548)","(12.0, 14.0, 13.777777777777779)","(61.0, 85.0, 81.36363636363636)","(7.0, 9.2, 9.142331288343557)","(6.5, 7.6, 7.263768115942029)","(19.0, 22.0, 21.64516129032258)","(11.0, 12.5, 12.25)","(21.0, 25.0, 24.88235294117647)","(7.0, 8.4, 8.396428571428572)","(10.0, 10.5, 10.159638554216867)","(26.0, 34.0, 33.116279069767444)","(12.0, 14.5, 13.571428571428571)","(81.0, 95.0, 93.70967741935483)","(101.0, 340.0, 355.1111111111111)"
15-12-2022 15:56:13.911517,"(6.5, 8.4, 8.151219512195123)","(21.0, 25.0, 23.387096774193548)","(12.0, 14.0, 13.84375)","(61.0, 85.0, 81.36363636363636)","(7.0, 9.2, 9.260130718954247)","(6.5, 7.6, 7.30983606557377)","(19.0, 22.0, 21.64516129032258)","(12.0, 12.5, 12.25)","(21.0, 25.0, 24.956521739130434)","(7.0, 8.4, 8.396428571428572)","(10.0, 10.5, 10.348118279569892)","(26.0, 34.0, 33.116279069767444)","(12.0, 14.5, 13.571428571428571)","(81.0, 95.0, 93.70967741935483)","(101.0, 360.0, 355.1111111111111)"
15-12-2022 15:56:15.473946,"(6.5, 8.4, 8.151219512195123)","(21.0, 25.0, 23.387096774193548)","(12.0, 14.0, 13.84375)","(61.0, 85.0, 81.47058823529412)","(7.0, 9.4, 9.153571428571428)","(6.5, 7.6, 7.262857142857143)","(19.0, 22.0, 21.614035087719298)","(12.0, 12.5, 12.180555555555555)","(21.0, 26.0, 24.956521739130434)","(7.0, 8.4, 8.444444444444445)","(10.0, 10.5, 10.157575757575758)","(26.0, 34.0, 33.116279069767444)","(12.0, 14.5, 13.571428571428571)","(81.0, 95.0, 93.70967741935483)","(101.0, 360.0, 355.1111111111111)"
15-12-2022 15:56:17.099310,"(6.5, 8.4, 8.035714285714286)","(21.0, 25.0, 23.387096774193548)","(12.0, 14.0, 13.805555555555555)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.2, 9.292391304347825)","(6.5, 7.6, 7.403333333333333)","(18.0, 22.0, 21.698630136986303)","(12.0, 12.5, 12.3203125)","(21.0, 26.0, 25.36)","(7.0, 8.6, 8.526315789473685)","(10.0, 10.5, 10.113013698630137)","(26.0, 34.0, 33.2962962962963)","(12.0, 14.5, 13.833333333333334)","(81.0, 95.0, 93.85714285714286)","(101.0, 360.0, 355.51020408163265)"
15-12-2022 15:56:18.723832,"(6.5, 8.4, 8.282758620689656)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.873873873873874)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.4, 9.28)","(6.5, 7.6, 7.460869565217391)","(18.0, 22.0, 21.685714285714287)","(12.0, 12.5, 12.3203125)","(21.0, 26.0, 25.3)","(7.0, 8.6, 8.526315789473685)","(10.0, 10.5, 10.106451612903225)","(26.0, 34.0, 33.2962962962963)","(12.0, 14.5, 13.758333333333333)","(81.0, 95.0, 93.85714285714286)","(101.0, 360.0, 355.51020408163265)"
15-12-2022 15:56:20.335370,"(6.5, 8.6, 8.10603448275862)","(21.0, 24.0, 23.25)","(12.0, 14.0, 13.873873873873874)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.4, 9.296875)","(6.5, 7.6, 7.393750000000001)","(18.0, 22.0, 21.685714285714287)","(11.0, 12.5, 12.3203125)","(21.0, 26.0, 25.3)","(7.0, 8.6, 8.526315789473685)","(10.0, 10.5, 10.130841121495328)","(26.0, 34.0, 33.283018867924525)","(12.0, 14.5, 13.758333333333333)","(81.0, 95.0, 93.85714285714286)","(101.0, 360.0, 366.6666666666667)"
15-12-2022 15:56:21.931457,"(6.5, 8.6, 8.10603448275862)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.873873873873874)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.4, 9.296875)","(6.5, 7.4, 7.389285714285714)","(18.0, 22.0, 21.685714285714287)","(11.0, 12.5, 12.278846153846153)","(21.0, 26.0, 25.3)","(7.0, 8.6, 8.526315789473685)","(10.0, 10.5, 10.130841121495328)","(26.0, 34.0, 33.38775510204081)","(12.0, 14.5, 13.758333333333333)","(81.0, 95.0, 93.85714285714286)","(101.0, 380.0, 366.6666666666667)"
15-12-2022 15:56:23.544209,"(6.5, 8.6, 8.10603448275862)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.875555555555556)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.4, 9.296875)","(6.5, 7.4, 7.389285714285714)","(18.0, 22.0, 21.706666666666667)","(11.0, 12.5, 12.278846153846153)","(21.0, 26.0, 25.3)","(7.0, 8.6, 8.448730964467005)","(10.0, 10.5, 10.129107981220658)","(26.0, 34.0, 33.38775510204081)","(12.0, 14.5, 13.745762711864407)","(81.0, 95.0, 93.85714285714286)","(101.0, 380.0, 366.6666666666667)"
15-12-2022 15:56:25.163227,"(6.5, 8.6, 8.202083333333333)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.875555555555556)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.4, 9.368471337579617)","(6.5, 7.4, 7.349295774647888)","(18.0, 22.0, 21.706666666666667)","(11.0, 12.5, 11.671052631578947)","(21.0, 26.0, 25.416666666666668)","(7.0, 8.6, 8.448730964467005)","(10.0, 10.5, 10.285326086956522)","(26.0, 34.0, 33.38775510204081)","(12.0, 14.5, 13.788)","(81.0, 95.0, 93.85714285714286)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:26.747767,"(6.5, 8.2, 8.160869565217391)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.875555555555556)","(61.0, 85.0, 81.36363636363636)","(7.5, 9.4, 9.51764705882353)","(6.5, 7.4, 7.347058823529412)","(18.0, 22.0, 21.73170731707317)","(11.0, 12.0, 11.59375)","(21.0, 26.0, 25.416666666666668)","(7.0, 8.6, 8.448730964467005)","(10.0, 10.5, 10.105)","(26.0, 34.0, 33.38775510204081)","(12.0, 14.5, 13.788)","(81.0, 95.0, 93.85714285714286)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:28.342576,"(6.5, 8.2, 8.160869565217391)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.875555555555556)","(61.0, 85.0, 81.36363636363636)","(7.5, 9.6, 9.51764705882353)","(6.5, 7.4, 7.347058823529412)","(18.0, 22.0, 21.73170731707317)","(11.0, 12.0, 11.59375)","(21.0, 26.0, 25.416666666666668)","(7.0, 8.6, 8.325)","(10.0, 10.5, 9.987962962962964)","(26.0, 34.0, 33.38775510204081)","(12.0, 14.5, 13.788)","(81.0, 95.0, 93.85714285714286)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:29.894536,"(6.5, 8.2, 8.159090909090908)","(21.0, 24.0, 23.277372262773724)","(12.0, 14.0, 13.79245283018868)","(61.0, 85.0, 81.36363636363636)","(7.5, 9.6, 9.538095238095238)","(6.5, 7.4, 7.347826086956522)","(18.0, 22.0, 21.73170731707317)","(11.0, 12.0, 11.418032786885245)","(21.0, 26.0, 23.608695652173914)","(7.0, 8.4, 8.334653465346534)","(10.0, 10.5, 10.237541528239202)","(26.0, 34.0, 33.42307692307692)","(12.0, 14.5, 13.8046875)","(81.0, 95.0, 93.88888888888889)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:31.505313,"(6.5, 8.2, 8.166666666666666)","(21.0, 24.0, 23.23846153846154)","(12.0, 14.0, 13.867924528301886)","(61.0, 85.0, 81.47058823529412)","(7.5, 9.6, 9.545263157894738)","(6.5, 7.4, 7.357142857142858)","(18.0, 22.0, 21.74712643678161)","(11.0, 11.5, 11.418032786885245)","(21.0, 24.0, 23.608695652173914)","(7.0, 8.4, 8.334653465346534)","(10.0, 10.5, 10.237541528239202)","(26.0, 34.0, 33.43396226415094)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 93.88888888888889)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:33.173288,"(6.5, 8.6, 8.216326530612244)","(21.0, 24.0, 23.29787234042553)","(12.0, 14.0, 13.875)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.6, 9.592105263157894)","(6.5, 7.4, 7.410169491525424)","(18.0, 22.0, 20.55056179775281)","(11.0, 11.5, 11.54)","(21.0, 26.0, 25.176470588235293)","(7.0, 8.4, 8.33719806763285)","(10.0, 10.5, 10.277464788732395)","(26.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:34.779792,"(6.5, 8.6, 8.21608040201005)","(21.0, 24.0, 23.348684210526315)","(12.0, 14.0, 13.875)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.6, 9.591891891891892)","(6.5, 7.6, 7.408547008547009)","(18.0, 21.0, 20.55056179775281)","(11.0, 12.0, 11.49090909090909)","(21.0, 26.0, 25.333333333333332)","(7.0, 8.6, 8.33719806763285)","(10.0, 10.5, 10.13265306122449)","(26.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:36.695635,"(6.5, 8.6, 8.21608040201005)","(21.0, 24.0, 23.348684210526315)","(12.0, 14.0, 13.78448275862069)","(61.0, 85.0, 81.89189189189189)","(7.5, 9.6, 9.591891891891892)","(6.5, 7.6, 7.408547008547009)","(18.0, 21.0, 20.6)","(11.0, 12.0, 11.423076923076923)","(21.0, 26.0, 25.333333333333332)","(7.0, 8.6, 8.33719806763285)","(10.0, 10.5, 10.402439024390244)","(26.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:38.428168,"(6.5, 8.6, 8.21608040201005)","(21.0, 24.0, 23.348684210526315)","(12.0, 14.0, 13.797872340425531)","(61.0, 85.0, 81.80555555555556)","(7.5, 9.6, 9.736)","(6.5, 7.6, 7.408547008547009)","(19.0, 21.0, 20.183673469387756)","(11.0, 11.5, 11.423076923076923)","(21.0, 26.0, 25.333333333333332)","(7.0, 8.6, 8.33719806763285)","(10.0, 10.5, 10.220930232558139)","(31.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:40.107408,"(6.5, 8.6, 8.21608040201005)","(21.0, 24.0, 23.348684210526315)","(12.0, 14.0, 13.797872340425531)","(61.0, 85.0, 81.80555555555556)","(7.5, 9.8, 9.736)","(6.5, 7.6, 7.408547008547009)","(19.0, 21.0, 20.183673469387756)","(11.0, 11.5, 11.423076923076923)","(21.0, 26.0, 25.333333333333332)","(7.0, 8.6, 8.35045871559633)","(10.0, 10.5, 10.397872340425533)","(31.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:41.775803,"(6.5, 8.6, 8.21218274111675)","(21.0, 24.0, 23.335570469798657)","(12.0, 14.0, 13.779069767441861)","(61.0, 85.0, 81.51162790697674)","(7.5, 9.8, 9.709090909090909)","(6.5, 7.6, 7.2047058823529415)","(19.0, 21.0, 20.183673469387756)","(11.0, 11.5, 11.305555555555555)","(21.0, 26.0, 25.176470588235293)","(7.0, 8.6, 8.372631578947368)","(10.0, 10.5, 10.385714285714286)","(31.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.11764705882354)","(101.0, 380.0, 367.6056338028169)"
15-12-2022 15:56:43.327390,"(6.5, 8.6, 8.21218274111675)","(21.0, 24.0, 24.77777777777778)","(12.0, 14.0, 13.759493670886076)","(61.0, 85.0, 81.51162790697674)","(7.5, 9.8, 9.707894736842105)","(6.5, 7.6, 7.246315789473684)","(19.0, 21.0, 20.183673469387756)","(11.0, 11.5, 11.423076923076923)","(21.0, 26.0, 25.0)","(7.0, 8.6, 8.364824120603014)","(10.0, 10.5, 10.27195945945946)","(31.0, 34.0, 33.65217391304348)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.24242424242425)","(101.0, 380.0, 367.2463768115942)"
15-12-2022 15:56:44.981831,"(6.5, 8.6, 8.21218274111675)","(21.0, 27.0, 24.77777777777778)","(12.0, 14.0, 13.6625)","(61.0, 85.0, 81.34146341463415)","(7.5, 9.8, 9.577777777777778)","(6.5, 7.6, 7.181395348837209)","(18.0, 21.0, 20.183673469387756)","(11.0, 11.5, 11.43939393939394)","(21.0, 26.0, 25.0)","(7.0, 8.6, 8.351063829787233)","(10.0, 10.5, 10.27195945945946)","(31.0, 34.0, 33.76744186046512)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 94.24242424242425)","(101.0, 380.0, 367.2463768115942)"
15-12-2022 15:56:46.607400,"(6.5, 8.6, 8.210204081632652)","(21.0, 27.0, 24.77777777777778)","(12.0, 14.0, 13.6625)","(61.0, 85.0, 81.52777777777777)","(7.5, 9.8, 9.591044776119404)","(6.5, 7.2, 7.181395348837209)","(18.0, 21.0, 20.058823529411764)","(11.0, 11.5, 11.445945945945946)","(21.0, 26.0, 25.5)","(7.0, 8.6, 8.351063829787233)","(10.0, 10.5, 10.27195945945946)","(31.0, 34.0, 33.76744186046512)","(12.0, 14.5, 13.815384615384616)","(81.0, 95.0, 93.58974358974359)","(101.0, 380.0, 367.2463768115942)"
15-12-2022 15:56:48.261486,"(6.5, 8.6, 8.210204081632652)","(21.0, 27.0, 24.77777777777778)","(12.0, 14.0, 13.6625)","(61.0, 85.0, 81.52777777777777)","(7.5, 9.8, 9.591044776119404)","(6.5, 7.2, 7.181395348837209)","(18.0, 21.0, 20.058823529411764)","(11.0, 11.5, 11.445945945945946)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.367164179104478)","(10.0, 10.5, 10.280130293159608)","(31.0, 34.0, 33.78260869565217)","(12.0, 14.5, 13.855072463768115)","(81.0, 95.0, 93.65853658536585)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:49.963564,"(6.5, 8.6, 8.160919540229886)","(21.0, 27.0, 25.57142857142857)","(12.0, 14.0, 13.678571428571429)","(61.0, 85.0, 81.71052631578948)","(7.5, 9.8, 9.620512820512822)","(6.5, 7.2, 7.185365853658537)","(18.0, 21.0, 19.660714285714285)","(11.0, 11.5, 11.5)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.367164179104478)","(10.0, 10.5, 10.259036144578314)","(31.0, 34.0, 33.301587301587304)","(12.0, 14.5, 13.90268456375839)","(81.0, 95.0, 93.75)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:51.623405,"(6.5, 8.6, 8.160919540229886)","(21.0, 27.0, 25.57142857142857)","(12.0, 14.0, 13.678571428571429)","(61.0, 85.0, 81.71052631578948)","(7.5, 9.8, 9.620512820512822)","(6.5, 7.2, 7.185365853658537)","(18.0, 21.0, 19.660714285714285)","(11.0, 12.0, 11.905405405405405)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.308843537414965)","(10.0, 10.5, 10.26625386996904)","(31.0, 36.0, 33.301587301587304)","(12.0, 14.5, 13.782258064516128)","(81.0, 95.0, 93.75)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:53.206042,"(6.5, 8.6, 8.174273858921161)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.706521739130435)","(61.0, 85.0, 81.84210526315789)","(7.5, 9.8, 9.716129032258065)","(6.5, 7.2, 7.172727272727273)","(18.0, 21.0, 19.770491803278688)","(11.0, 12.0, 11.917322834645669)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.3325)","(10.0, 10.5, 10.272590361445783)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.820610687022901)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:54.854228,"(6.5, 8.6, 8.196062992125984)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.706521739130435)","(61.0, 85.0, 81.84210526315789)","(7.5, 9.8, 9.716129032258065)","(6.5, 7.2, 7.172727272727273)","(18.0, 21.0, 19.636363636363637)","(11.0, 12.0, 11.964646464646465)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.3325)","(10.0, 10.5, 10.272590361445783)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.797872340425531)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:56.423803,"(6.5, 8.4, 8.354545454545455)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.706521739130435)","(61.0, 85.0, 81.84210526315789)","(7.5, 9.8, 9.716129032258065)","(6.5, 7.2, 7.192899408284024)","(18.0, 21.0, 20.206349206349206)","(11.0, 12.0, 11.964646464646465)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.3325)","(10.0, 10.5, 10.261560693641618)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.797872340425531)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:58.040879,"(6.5, 8.4, 8.354545454545455)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.706521739130435)","(61.0, 85.0, 81.84210526315789)","(7.5, 9.8, 9.386023294509151)","(6.5, 7.2, 7.192899408284024)","(18.0, 21.0, 19.42753623188406)","(11.0, 12.0, 11.964646464646465)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.3325)","(10.0, 10.5, 10.261560693641618)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.797872340425531)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:56:59.608678,"(6.5, 8.4, 8.354545454545455)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.706521739130435)","(61.0, 85.0, 81.84210526315789)","(7.5, 9.4, 9.382752902155888)","(6.5, 7.2, 7.192899408284024)","(18.0, 19.5, 19.42753623188406)","(11.0, 12.0, 11.857142857142858)","(21.0, 26.0, 25.162790697674417)","(7.0, 8.6, 8.323870967741934)","(10.0, 10.5, 10.122395833333334)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.797872340425531)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:57:01.240061,"(6.5, 8.4, 8.354545454545455)","(21.0, 27.0, 26.166666666666668)","(12.0, 14.0, 13.73)","(61.0, 85.0, 81.92307692307692)","(7.5, 9.4, 9.383061889250815)","(6.5, 7.2, 7.191351351351352)","(18.0, 19.5, 20.147727272727273)","(11.0, 12.0, 11.865771812080537)","(21.0, 26.0, 25.23404255319149)","(7.0, 8.6, 8.3325)","(10.0, 10.5, 10.122395833333334)","(31.0, 36.0, 33.36434108527132)","(12.0, 14.5, 13.797872340425531)","(81.0, 95.0, 93.71794871794872)","(101.0, 380.0, 367.42857142857144)"
15-12-2022 15:57:02.858275,"(6.5, 8.4, 8.36551724137931)","(21.0, 27.0, 26.130434782608695)","(12.0, 14.0, 13.811111111111112)","(61.0, 85.0, 83.75)","(7.5, 9.4, 9.395841995841996)","(6.5, 7.2, 7.159090909090909)","(18.0, 21.0, 20.17808219178082)","(11.0, 12.0, 11.969827586206897)","(21.0, 26.0, 25.44)","(7.0, 8.6, 8.325641025641024)","(10.0, 10.5, 10.254437869822485)","(31.0, 36.0, 35.90909090909091)","(12.0, 14.5, 14.019480519480519)","(81.0, 95.0, 94.83870967741936)","(101.0, 380.0, 411.6666666666667)"
15-12-2022 15:57:04.440331,"(6.5, 8.4, 8.36551724137931)","(21.0, 27.0, 26.130434782608695)","(12.0, 14.0, 13.811111111111112)","(61.0, 85.0, 83.80952380952381)","(7.5, 9.4, 9.395943204868155)","(6.5, 7.2, 7.061538461538461)","(18.0, 21.0, 20.18918918918919)","(11.0, 12.0, 11.970588235294118)","(21.0, 26.0, 25.48148148148148)","(7.0, 8.6, 8.3325)","(10.0, 11.0, 10.267441860465116)","(31.0, 36.0, 35.91304347826087)","(12.0, 14.5, 14.031645569620252)","(81.0, 95.0, 94.83870967741936)","(101.0, 420.0, 411.6666666666667)"
15-12-2022 15:57:06.075787,"(6.5, 8.4, 8.366101694915255)","(21.0, 27.0, 25.333333333333332)","(12.0, 14.0, 13.763157894736842)","(61.0, 85.0, 83.80952380952381)","(7.5, 9.4, 9.98857142857143)","(6.5, 7.2, 7.041025641025641)","(18.0, 21.0, 22.9)","(11.0, 12.0, 11.970588235294118)","(21.0, 26.0, 25.48148148148148)","(7.0, 8.6, 8.312751677852349)","(10.0, 11.0, 10.31081081081081)","(31.0, 36.0, 35.91304347826087)","(12.0, 14.5, 14.022388059701493)","(81.0, 95.0, 117.27272727272728)","(101.0, 420.0, 555.7142857142858)"
15-12-2022 15:57:07.656712,"(6.5, 8.6, 8.585714285714285)","(21.0, 27.0, 25.333333333333332)","(12.0, 14.0, 13.777777777777779)","(61.0, 85.0, 83.80952380952381)","(7.5, 10.0, 9.98857142857143)","(6.5, 7.4, 7.041025641025641)","(18.0, 23.0, 22.9)","(11.0, 12.0, 11.970588235294118)","(21.0, 26.0, 25.48148148148148)","(7.0, 8.6, 8.312751677852349)","(10.0, 11.0, 10.31081081081081)","(31.0, 36.0, 35.91304347826087)","(12.0, 14.5, 13.8)","(81.0, 120.0, 114.0)","(101.0, 630.0, 6762.666666666667)"
