,Tiny Zambora,Fabizio,Arturo,Blueberry Danish,Star Kit,Burringbar Gypsy,Velocity Elsie
15-12-2022 11:08:18.189984,"(8.0, 11.5, 11.318181818181818)","(2.7, 3.0, 2.9768421052631577)","(21.0, 32.0, 28.0)","(16.0, 26.0, 21.27777777777778)","(4.8, 6.4, 6.245161290322581)","(3.3, 4.1, 4.04375)","(8.5, 12.0, 11.840909090909092)"
15-12-2022 11:08:19.280600,"(8.0, 11.5, 11.318181818181818)","(2.7, 3.0, 2.9768421052631577)","(21.0, 32.0, 30.0)","(16.0, 26.0, 21.27777777777778)","(4.8, 6.4, 6.245161290322581)","(3.3, 4.1, 4.04375)","(8.5, 12.0, 11.840909090909092)"
15-12-2022 11:08:20.309257,"(8.0, 11.5, 11.318181818181818)","(2.7, 3.05, 2.985)","(21.0, 32.0, 28.0)","(16.0, 26.0, 21.27777777777778)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.95, 3.8714285714285714)","(8.5, 12.0, 11.904761904761905)"
15-12-2022 11:08:21.288093,"(8.0, 11.5, 11.318181818181818)","(2.7, 3.05, 2.9856)","(21.0, 32.0, 28.0)","(16.0, 26.0, 22.11111111111111)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.9, 3.804128440366972)","(8.5, 12.0, 11.916666666666666)"
15-12-2022 11:08:22.320070,"(8.0, 11.5, 11.464285714285714)","(2.7, 3.05, 3.0052777777777777)","(21.0, 32.0, 28.0)","(16.0, 26.0, 23.87878787878788)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.85, 3.8023584905660375)","(8.5, 12.0, 11.916666666666666)"
15-12-2022 11:08:23.312872,"(8.0, 11.5, 11.464285714285714)","(2.7, 3.05, 3.0184210526315787)","(21.0, 32.0, 28.0)","(16.0, 26.0, 23.87878787878788)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.85, 3.8375)","(8.5, 12.0, 11.766666666666667)"
15-12-2022 11:08:24.322600,"(8.0, 12.0, 11.133333333333333)","(2.7, 3.05, 3.02)","(21.0, 32.0, 31.0)","(16.0, 26.0, 23.87878787878788)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.85, 3.8375)","(8.5, 12.0, 11.766666666666667)"
15-12-2022 11:08:25.304879,"(8.0, 12.0, 11.590909090909092)","(2.7, 3.05, 3.0129032258064514)","(21.0, 32.0, 31.11111111111111)","(16.0, 26.0, 23.87878787878788)","(4.8, 6.4, 6.316666666666667)","(3.3, 3.85, 3.8375)","(8.5, 12.0, 11.69047619047619)"
15-12-2022 11:08:26.324359,"(8.0, 12.0, 11.590909090909092)","(2.7, 3.05, 3.0078947368421054)","(21.0, 34.0, 33.333333333333336)","(16.0, 26.0, 23.727272727272727)","(4.8, 6.4, 6.5)","(3.3, 3.85, 3.831818181818182)","(8.5, 12.0, 11.657894736842104)"
15-12-2022 11:08:27.366455,"(8.0, 12.0, 11.590909090909092)","(2.7, 3.05, 2.9826923076923078)","(21.0, 34.0, 33.42857142857143)","(16.0, 26.0, 23.727272727272727)","(4.8, 6.8, 6.635294117647059)","(3.3, 3.85, 3.827777777777778)","(8.5, 12.0, 11.657894736842104)"
15-12-2022 11:08:28.657938,"(8.0, 12.0, 10.862068965517242)","(2.7, 3.05, 2.989655172413793)","(21.0, 34.0, 33.42857142857143)","(16.0, 26.0, 23.727272727272727)","(4.8, 6.8, 6.706666666666667)","(3.3, 3.85, 3.8)","(8.5, 12.0, 12.23076923076923)"
15-12-2022 11:08:29.777707,"(8.0, 11.0, 10.862068965517242)","(2.7, 3.05, 2.989655172413793)","(21.0, 34.0, 33.42857142857143)","(16.0, 26.0, 23.941176470588236)","(4.8, 6.8, 6.64)","(3.3, 3.85, 3.6587301587301586)","(8.5, 12.5, 11.952380952380953)"
15-12-2022 11:08:30.868178,"(8.0, 11.0, 10.870967741935484)","(2.7, 3.05, 3.0116666666666667)","(21.0, 34.0, 33.42857142857143)","(16.0, 25.0, 23.941176470588236)","(4.8, 6.8, 6.64)","(3.3, 3.75, 3.6587301587301586)","(8.5, 12.0, 11.91304347826087)"
15-12-2022 11:08:32.098625,"(8.0, 11.0, 10.846153846153847)","(2.7, 3.05, 3.0116666666666667)","(21.0, 34.0, 33.42857142857143)","(16.0, 25.0, 23.217391304347828)","(4.8, 6.8, 6.6571428571428575)","(3.3, 3.75, 3.656716417910448)","(8.5, 12.0, 12.314814814814815)"
15-12-2022 11:08:33.188371,"(8.0, 11.0, 10.95)","(2.7, 3.05, 3.0126666666666666)","(21.0, 34.0, 31.2)","(16.0, 26.0, 23.217391304347828)","(4.8, 6.8, 6.6571428571428575)","(3.3, 3.75, 3.690909090909091)","(8.5, 12.5, 12.3)"
15-12-2022 11:08:34.205475,"(8.0, 12.0, 11.2)","(2.7, 3.05, 3.01)","(21.0, 34.0, 31.2)","(16.0, 26.0, 23.333333333333332)","(4.8, 6.8, 6.6571428571428575)","(3.3, 3.7, 3.6026845637583893)","(8.5, 12.5, 12.108695652173914)"
15-12-2022 11:08:35.311434,"(8.0, 12.0, 11.173913043478262)","(2.7, 3.05, 3.023235294117647)","(21.0, 34.0, 31.142857142857142)","(16.0, 27.0, 26.77777777777778)","(4.8, 6.8, 6.662068965517242)","(3.2, 3.65, 3.6026845637583893)","(8.5, 12.5, 12.108695652173914)"
15-12-2022 11:08:36.413331,"(8.0, 12.0, 11.344827586206897)","(2.7, 3.05, 3.01675)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.6923076923076925)","(3.2, 3.65, 3.5589171974522293)","(8.5, 12.5, 12.14)"
15-12-2022 11:08:37.489854,"(8.0, 12.0, 11.4)","(2.7, 3.05, 3.01675)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.662068965517242)","(3.2, 3.65, 3.576923076923077)","(8.5, 12.5, 12.178571428571429)"
15-12-2022 11:08:38.538968,"(8.0, 12.0, 11.4)","(2.7, 3.05, 3.006818181818182)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.662068965517242)","(3.2, 3.6, 3.576923076923077)","(8.5, 12.5, 12.178571428571429)"
15-12-2022 11:08:39.541590,"(8.0, 12.0, 11.789473684210526)","(2.7, 3.05, 3.0323529411764705)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.6923076923076925)","(3.2, 3.6, 3.553846153846154)","(8.5, 12.5, 12.178571428571429)"
15-12-2022 11:08:40.608076,"(8.0, 12.0, 11.789473684210526)","(2.7, 3.05, 3.0323529411764705)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.7272727272727275)","(3.2, 3.6, 3.6155092592592593)","(8.5, 12.5, 12.178571428571429)"
15-12-2022 11:08:41.655851,"(8.0, 12.0, 11.789473684210526)","(2.6, 3.05, 3.026829268292683)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.692682926829268)","(3.2, 3.65, 3.6172093023255814)","(8.5, 12.5, 12.14)"
15-12-2022 11:08:42.700458,"(8.0, 12.0, 11.6)","(2.6, 3.05, 3.0120689655172415)","(21.0, 34.0, 31.0)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.670588235294118)","(3.2, 3.65, 3.5141176470588236)","(8.5, 12.5, 12.203703703703704)"
15-12-2022 11:08:43.715714,"(8.0, 12.0, 11.6)","(2.6, 3.05, 3.026190476190476)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.25)","(4.8, 6.8, 6.670588235294118)","(3.2, 3.65, 3.581666666666667)","(8.5, 12.5, 12.428571428571429)"
15-12-2022 11:08:44.916443,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.0294117647058822)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.307692307692307)","(4.8, 6.8, 6.711111111111111)","(3.2, 3.6, 3.524137931034483)","(8.5, 12.5, 12.4375)"
15-12-2022 11:08:46.624644,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.025)","(21.0, 34.0, 31.05263157894737)","(16.0, 26.0, 25.307692307692307)","(4.8, 6.8, 6.733333333333333)","(3.2, 3.6, 3.52)","(8.5, 12.5, 12.4375)"
15-12-2022 11:08:47.875399,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.038392857142857)","(21.0, 34.0, 31.428571428571427)","(16.0, 26.0, 25.307692307692307)","(4.8, 6.8, 6.773333333333333)","(3.2, 3.55, 3.5428571428571427)","(8.5, 12.5, 12.318181818181818)"
15-12-2022 11:08:49.505709,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.0408163265306123)","(21.0, 34.0, 31.333333333333332)","(16.0, 26.0, 25.307692307692307)","(4.8, 6.8, 6.772413793103448)","(3.2, 3.55, 3.5428571428571427)","(8.5, 12.5, 11.928571428571429)"
15-12-2022 11:08:51.041920,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.0408163265306123)","(21.0, 34.0, 31.333333333333332)","(16.0, 26.0, 25.307692307692307)","(4.8, 6.8, 6.772413793103448)","(3.2, 3.55, 3.5428571428571427)","(8.5, 12.5, 11.928571428571429)"
15-12-2022 11:08:52.491147,"(8.0, 12.0, 11.571428571428571)","(2.6, 3.05, 3.0357142857142856)","(21.0, 34.0, 31.333333333333332)","(16.0, 26.0, 26.846153846153847)","(4.8, 7.0, 6.79672131147541)","(3.2, 3.55, 3.523529411764706)","(8.5, 12.5, 12.231707317073171)"
15-12-2022 11:08:54.820344,"(8.0, 12.5, 11.916666666666666)","(2.6, 3.05, 3.036111111111111)","(21.0, 34.0, 31.0)","(16.0, 28.0, 25.5)","(4.8, 7.0, 6.796078431372549)","(3.2, 3.55, 3.523529411764706)","(8.5, 12.5, 12.083333333333334)"
15-12-2022 11:08:56.233688,"(8.0, 12.5, 11.951612903225806)","(2.6, 3.05, 3.0166666666666666)","(21.0, 34.0, 30.941176470588236)","(16.0, 28.0, 26.0)","(5.0, 7.0, 6.803389830508475)","(3.1, 3.55, 3.6239583333333334)","(8.5, 12.5, 11.512195121951219)"
15-12-2022 11:08:57.517599,"(8.0, 12.5, 11.791666666666666)","(2.6, 3.05, 3.0166666666666666)","(21.0, 34.0, 29.333333333333332)","(16.0, 28.0, 25.727272727272727)","(5.0, 7.0, 6.820408163265306)","(3.1, 3.65, 3.6386363636363637)","(8.5, 12.0, 11.545454545454545)"
15-12-2022 11:08:58.804098,"(8.0, 13.0, 12.21590909090909)","(2.6, 3.05, 2.9988888888888887)","(21.0, 30.0, 29.333333333333332)","(16.0, 28.0, 26.333333333333332)","(5.0, 7.0, 6.845614035087719)","(3.1, 3.65, 3.6386363636363637)","(8.5, 12.0, 11.457446808510639)"
15-12-2022 11:09:00.071790,"(8.0, 13.0, 12.26595744680851)","(2.6, 3.0, 3.019565217391304)","(21.0, 30.0, 29.166666666666668)","(16.0, 28.0, 25.4)","(5.0, 7.0, 6.827450980392157)","(3.1, 3.65, 3.5046666666666666)","(8.5, 11.5, 10.941176470588236)"
15-12-2022 11:09:01.266104,"(8.5, 13.0, 12.444444444444445)","(2.7, 3.05, 3.019565217391304)","(21.0, 30.0, 29.25)","(17.0, 28.0, 25.76923076923077)","(5.0, 7.0, 6.8382978723404255)","(3.1, 3.55, 3.5047619047619047)","(8.5, 11.0, 10.91304347826087)"
15-12-2022 11:09:02.474490,"(8.5, 13.0, 12.434782608695652)","(2.7, 3.1, 3.046153846153846)","(21.0, 30.0, 29.125)","(17.0, 26.0, 25.75)","(5.0, 7.0, 6.815384615384615)","(3.1, 3.55, 3.463636363636364)","(8.5, 11.0, 10.883838383838384)"
15-12-2022 11:09:03.603588,"(8.5, 13.0, 12.35)","(2.7, 3.1, 3.0679487179487177)","(21.0, 30.0, 29.142857142857142)","(17.0, 26.0, 25.75)","(5.0, 7.0, 6.824)","(3.1, 3.55, 3.464666666666667)","(8.5, 11.0, 10.848214285714286)"
15-12-2022 11:09:04.636626,"(8.5, 14.0, 13.583333333333334)","(2.7, 3.1, 3.06875)","(21.0, 30.0, 29.142857142857142)","(17.0, 26.0, 25.75)","(5.0, 7.0, 6.791666666666666)","(3.1, 3.55, 3.4833333333333334)","(8.5, 11.0, 10.80281690140845)"
15-12-2022 11:09:05.621326,"(8.5, 14.0, 13.666666666666666)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 26.0, 24.153846153846153)","(5.0, 7.0, 6.8076923076923075)","(3.1, 3.5, 3.4833333333333334)","(8.5, 11.0, 10.80281690140845)"
15-12-2022 11:09:06.792698,"(8.5, 14.0, 13.333333333333334)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.5)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4833333333333334)","(8.5, 11.0, 10.774647887323944)"
15-12-2022 11:09:07.918871,"(8.5, 14.0, 13.411764705882353)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.5)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4890243902439027)","(8.5, 11.0, 10.774647887323944)"
15-12-2022 11:09:09.035838,"(8.5, 14.0, 13.392857142857142)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.5)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4651162790697674)","(8.5, 11.0, 10.774647887323944)"
15-12-2022 11:09:10.218070,"(8.5, 14.0, 13.55)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.529411764705884)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4082191780821915)","(8.5, 11.0, 10.79861111111111)"
15-12-2022 11:09:11.194775,"(8.5, 14.0, 13.55)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.529411764705884)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4082191780821915)","(8.5, 11.0, 10.79861111111111)"
15-12-2022 11:09:12.227207,"(8.5, 14.0, 13.625)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.529411764705884)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4085714285714284)","(8.5, 11.0, 10.79861111111111)"
15-12-2022 11:09:13.228365,"(8.5, 14.0, 13.625)","(2.7, 3.1, 3.090677966101695)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.529411764705884)","(5.0, 7.0, 6.8307692307692305)","(3.1, 3.5, 3.4085714285714284)","(8.5, 11.0, 10.79861111111111)"
15-12-2022 11:09:14.369694,"(8.5, 14.0, 13.630434782608695)","(2.6, 3.1, 3.0685714285714285)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.793548387096774)","(3.1, 3.5, 3.406060606060606)","(8.5, 11.0, 10.765432098765432)"
15-12-2022 11:09:15.353196,"(8.5, 14.0, 13.75)","(2.6, 3.1, 3.0685714285714285)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.7791044776119405)","(3.1, 3.5, 3.406060606060606)","(8.5, 11.0, 10.653846153846153)"
15-12-2022 11:09:16.395766,"(8.5, 14.0, 13.75)","(2.6, 3.1, 3.06969696969697)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.76875)","(3.1, 3.45, 3.405263157894737)","(8.5, 11.0, 10.653846153846153)"
15-12-2022 11:09:17.445386,"(8.5, 14.0, 13.75)","(2.6, 3.1, 3.06969696969697)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.76875)","(3.1, 3.45, 3.3534883720930235)","(8.5, 11.0, 10.653846153846153)"
15-12-2022 11:09:18.510527,"(8.5, 14.0, 13.75)","(2.6, 3.1, 3.0911764705882354)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.847619047619047)","(3.1, 3.4, 3.3401360544217686)","(8.5, 11.0, 10.681818181818182)"
15-12-2022 11:09:19.529471,"(8.5, 14.5, 14.2)","(2.6, 3.1, 3.0720588235294115)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.885714285714285)","(3.1, 3.4, 3.339622641509434)","(8.5, 11.0, 10.703389830508474)"
15-12-2022 11:09:20.599335,"(8.5, 14.5, 14.35)","(2.6, 3.1, 3.0720588235294115)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.898181818181818)","(3.1, 3.4, 3.339622641509434)","(8.5, 11.0, 10.703389830508474)"
15-12-2022 11:09:21.530999,"(8.5, 14.5, 14.35)","(2.6, 3.1, 3.0720588235294115)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.898181818181818)","(3.1, 3.4, 3.339622641509434)","(8.5, 11.0, 10.703389830508474)"
15-12-2022 11:09:22.557736,"(8.5, 14.5, 14.384615384615385)","(2.6, 3.15, 3.1025641025641026)","(21.0, 30.0, 29.142857142857142)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.8915254237288135)","(3.1, 3.4, 3.325581395348837)","(8.5, 11.0, 10.716417910447761)"
15-12-2022 11:09:23.570164,"(8.5, 14.5, 14.384615384615385)","(2.6, 3.15, 3.1097222222222225)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.885714285714285)","(3.1, 3.4, 3.3671875)","(8.5, 11.0, 10.605263157894736)"
15-12-2022 11:09:24.567377,"(8.5, 14.5, 14.384615384615385)","(2.6, 3.15, 3.1097222222222225)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.825)","(3.1, 3.4, 3.3679310344827584)","(8.5, 11.0, 10.605263157894736)"
15-12-2022 11:09:25.543484,"(9.0, 14.5, 14.384615384615385)","(2.6, 3.15, 3.1097222222222225)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.825)","(3.1, 3.4, 3.3679310344827584)","(8.5, 11.0, 10.605263157894736)"
15-12-2022 11:09:26.509866,"(9.0, 15.0, 14.625)","(2.6, 3.15, 3.110606060606061)","(21.0, 30.0, 29.1)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.840909090909091)","(3.1, 3.35, 3.3441176470588236)","(8.5, 11.0, 10.761538461538462)"
15-12-2022 11:09:27.487367,"(9.0, 15.0, 14.5625)","(2.6, 3.15, 3.110606060606061)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.238095238095237)","(5.0, 7.0, 6.8510638297872335)","(3.1, 3.35, 3.375581395348837)","(8.5, 11.0, 10.761538461538462)"
15-12-2022 11:09:28.511084,"(9.0, 15.0, 14.5625)","(2.6, 3.15, 3.060344827586207)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.837209302325581)","(3.1, 3.4, 3.375581395348837)","(8.5, 11.0, 10.712962962962964)"
15-12-2022 11:09:29.478142,"(9.0, 15.0, 14.5625)","(2.6, 3.15, 3.111764705882353)","(21.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.829268292682927)","(3.1, 3.4, 3.33944099378882)","(8.5, 11.0, 10.688524590163935)"
15-12-2022 11:09:30.492699,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.2, 3.158035714285714)","(21.0, 30.0, 28.333333333333332)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.827272727272727)","(3.1, 3.35, 3.3372611464968154)","(8.5, 11.0, 10.688524590163935)"
15-12-2022 11:09:31.489083,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.2, 3.1578947368421053)","(20.0, 30.0, 28.333333333333332)","(17.0, 25.0, 24.1)","(5.0, 7.0, 6.875)","(3.0, 3.35, 3.3718120805369125)","(8.5, 11.0, 10.688524590163935)"
15-12-2022 11:09:32.472219,"(9.0, 15.0, 14.5)","(2.6, 3.2, 3.1135135135135137)","(20.0, 30.0, 28.333333333333332)","(17.0, 25.0, 24.1)","(5.0, 7.0, 6.875)","(3.0, 3.4, 3.3718120805369125)","(8.5, 11.0, 10.688524590163935)"
15-12-2022 11:09:33.389165,"(9.0, 15.0, 14.5)","(2.6, 3.2, 3.11304347826087)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.875)","(3.0, 3.4, 3.373913043478261)","(8.5, 11.0, 10.688524590163935)"
15-12-2022 11:09:34.300232,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.2, 3.11304347826087)","(20.0, 30.0, 29.1)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.875)","(3.0, 3.4, 3.3716463414634146)","(8.5, 11.0, 10.648148148148149)"
15-12-2022 11:09:35.218699,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.2, 3.11304347826087)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.0, 6.875)","(3.0, 3.4, 3.3716463414634146)","(8.5, 11.0, 10.648148148148149)"
15-12-2022 11:09:36.130242,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.2, 3.113157894736842)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.2, 6.935384615384615)","(3.0, 3.4, 3.3716463414634146)","(8.5, 11.0, 10.62)"
15-12-2022 11:09:37.123577,"(9.0, 15.0, 14.5)","(2.6, 3.2, 3.113157894736842)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.2, 6.989010989010989)","(3.0, 3.4, 3.3716463414634146)","(8.5, 11.0, 10.64655172413793)"
15-12-2022 11:09:38.105263,"(9.0, 15.0, 14.5)","(2.6, 3.2, 3.113157894736842)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.2, 7.017721518987342)","(3.0, 3.4, 3.373913043478261)","(8.5, 11.0, 10.595744680851064)"
15-12-2022 11:09:39.091201,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.15, 3.0844827586206893)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.2, 7.026315789473684)","(3.0, 3.4, 3.3741666666666665)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:40.053575,"(9.0, 15.0, 14.555555555555555)","(2.6, 3.15, 3.0795454545454546)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.157894736842106)","(5.0, 7.2, 7.026315789473684)","(3.0, 3.4, 3.3741666666666665)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:40.996830,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.157894736842106)","(5.5, 7.2, 7.032432432432432)","(2.9, 3.4, 3.3741666666666665)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:41.928046,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.157894736842106)","(5.5, 7.2, 7.012121212121212)","(2.9, 3.4, 3.3741666666666665)","(8.5, 11.0, 10.544444444444444)"
15-12-2022 11:09:42.954824,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.157894736842106)","(5.5, 7.2, 6.9944444444444445)","(2.9, 3.4, 3.3701923076923075)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:44.047393,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.9944444444444445)","(2.9, 3.4, 3.3701923076923075)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:45.068180,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.9944444444444445)","(2.9, 3.4, 3.3717532467532467)","(8.5, 11.0, 10.59)"
15-12-2022 11:09:46.064088,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.083333333333333)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.9944444444444445)","(2.9, 3.4, 3.3331325301204817)","(8.5, 11.0, 10.58695652173913)"
15-12-2022 11:09:47.013978,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.096428571428571)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.9944444444444445)","(2.9, 3.4, 3.3331325301204817)","(8.5, 11.0, 10.58695652173913)"
15-12-2022 11:09:47.980401,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0847826086956522)","(20.0, 30.0, 28.363636363636363)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.986666666666666)","(2.9, 3.4, 3.3331325301204817)","(8.5, 11.0, 10.58695652173913)"
15-12-2022 11:09:48.911177,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0847826086956522)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.986666666666666)","(2.9, 3.4, 3.3331325301204817)","(8.5, 11.0, 10.58695652173913)"
15-12-2022 11:09:49.902102,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0847826086956522)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.986666666666666)","(2.9, 3.4, 3.3331325301204817)","(8.5, 11.0, 10.55)"
15-12-2022 11:09:50.885420,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0847826086956522)","(20.0, 30.0, 28.5)","(17.0, 25.0, 24.2)","(5.5, 7.2, 6.986666666666666)","(2.9, 3.4, 3.3244680851063833)","(8.5, 11.0, 10.6)"
15-12-2022 11:09:51.832499,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0735294117647056)","(20.0, 30.0, 28.5)","(17.0, 26.0, 24.125)","(5.5, 7.2, 6.986666666666666)","(2.9, 3.35, 3.3244680851063833)","(8.5, 11.0, 10.6)"
15-12-2022 11:09:52.792069,"(10.0, 15.0, 14.555555555555555)","(2.7, 3.15, 3.0735294117647056)","(20.0, 30.0, 28.5)","(17.0, 26.0, 24.11111111111111)","(5.5, 7.2, 7.0028985507246375)","(2.9, 3.35, 3.314814814814815)","(8.5, 11.0, 10.618421052631579)"
15-12-2022 11:09:53.725383,"(10.0, 15.0, 14.666666666666666)","(2.7, 3.15, 3.0735294117647056)","(20.0, 30.0, 28.06779661016949)","(17.0, 26.0, 24.125)","(5.5, 7.2, 7.0028985507246375)","(2.9, 3.35, 3.3160377358490565)","(8.5, 11.0, 10.618421052631579)"
15-12-2022 11:09:54.629746,"(10.0, 15.0, 14.666666666666666)","(2.7, 3.15, 3.0735294117647056)","(20.0, 30.0, 28.333333333333332)","(17.0, 26.0, 24.571428571428573)","(5.5, 7.2, 7.0028985507246375)","(2.9, 3.35, 3.323134328358209)","(8.5, 11.0, 10.618421052631579)"
