,Underwater,Majestic Man,Rons Brother,Buster Up,Country Girl,Dark Ruby,Keyed Alike,Spring Lionel
07-01-2023 20:18:09.510322,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.371428571428572)","(4.6, 6.8, 5.55)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.2, 6.418181818181818)"
07-01-2023 20:18:10.902261,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.6)","(4.6, 6.8, 5.55)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.2, 6.418181818181818)"
07-01-2023 20:18:12.217508,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.6)","(4.6, 6.8, 5.55)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.2, 6.418181818181818)"
07-01-2023 20:18:13.730171,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.55)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.2, 6.333333333333333)"
07-01-2023 20:18:15.223562,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.55)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:16.796142,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:18.279347,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:19.797904,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:21.324339,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:22.750308,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.0)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.333333333333333)"
07-01-2023 20:18:24.190587,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.4)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:25.645392,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.4)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:27.072414,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:28.497739,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:30.067089,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.3)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:31.563630,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.2)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:33.055932,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.2)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:34.728123,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:36.209954,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:37.644893,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.36)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:39.063277,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:40.508172,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.266666666666667)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 3.6777777777777776)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:41.940756,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.911764705882355)","(2.9, 4.6, 4.074545454545454)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:43.408859,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.5, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:44.808252,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:46.181325,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:47.477848,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:48.819989,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:50.188781,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:51.618048,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.133333333333333)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:52.998628,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:54.394389,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:55.768179,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:57.119407,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:58.416988,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 30.166666666666664)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:18:59.741731,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:01.070799,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.882352941176471)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:02.392534,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.3)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:03.807282,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.3)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:05.181139,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:06.541447,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:07.880949,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:09.239102,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:10.763461,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 31.75)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:12.253164,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:13.688329,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:15.152603,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:16.582011,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:17.924416,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:19.333641,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:20.735167,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:22.224198,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:23.689132,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:25.155556,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:26.785657,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:28.423252,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:29.910034,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:31.338213,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:32.759248,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:34.238560,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:35.830027,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:37.488622,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:39.176978,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:40.681438,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:42.176298,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:43.587446,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:44.972738,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:46.347526,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 8.333333333333334)","(4.6, 6.8, 5.728571428571429)","(5.5, 9.4, 6.933333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 3.7682352941176473)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 6.714285714285714)"
07-01-2023 20:19:47.896191,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 7.65)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.222222222222222)"
07-01-2023 20:19:49.264994,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 7.65)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.222222222222222)"
07-01-2023 20:19:50.687857,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.04)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.277777777777778)"
07-01-2023 20:19:52.079495,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:19:53.451387,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:19:54.834230,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:19:56.206578,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:19:57.564138,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:19:58.932108,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:20:00.240616,"(10.0, 32.0, 26.529411764705884)","(6.5, 11.0, 9.0)","(4.6, 6.8, 6.085714285714285)","(5.5, 9.4, 8.333333333333334)","(17.0, 46.0, 22.666666666666668)","(2.9, 4.7, 4.090769230769231)","(9.0, 18.5, 10.7125)","(6.0, 9.0, 7.892857142857142)"
07-01-2023 20:20:01.571052,"(10.0, 32.0, 29.615384615384613)","(6.5, 11.0, 8.35)","(4.6, 6.8, 6.45625)","(5.5, 9.4, 8.866666666666667)","(17.0, 46.0, 31.0)","(2.9, 4.7, 3.5999999999999996)","(9.0, 18.5, 13.8)","(6.0, 9.0, 8.510000000000002)"
07-01-2023 20:20:02.916644,"(10.0, 30.0, 21.333333333333332)","(6.5, 10.5, 9.85)","(4.6, 6.6, 6.64375)","(5.5, 9.2, 8.866666666666667)","(17.0, 44.0, 38.7)","(2.9, 4.6, 3.8727272727272726)","(9.0, 18.0, 13.8)","(6.0, 8.8, 8.69)"
