,Delightful Gnp Nz,Sabreur Nz,Toby Ogara Nz,Secret Operation,Double O Heaven Nz,Animal,Harry Ovens,Steam Cleaned
12-01-2023 15:56:32.548565,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.6, 5.285714285714286)","(4.0, 99999, 99990)","(3.7, 5.3, 4.871428571428572)","(17.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.083333333333333)"
12-01-2023 15:56:33.622855,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.6, 5.285714285714286)","(4.0, 99999, 99990)","(3.7, 5.3, 4.871428571428572)","(17.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:34.667489,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.327272727272727)","(4.0, 99999, 99990)","(3.7, 5.3, 4.871428571428572)","(17.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:35.746643,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.0, 99999, 99990)","(3.7, 5.3, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:36.846305,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.0, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:38.015337,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.0, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:39.150051,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.2, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:40.305483,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.2, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:41.423962,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.2, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:42.486640,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.2, 99999, 99990)","(3.7, 5.2, 4.811111111111111)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.125)"
12-01-2023 15:56:43.611212,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.275)","(4.2, 99999, 99990)","(3.7, 5.2, 4.86)","(18.0, 24.0, 21.884615384615383)","(4.2, 5.5, 5.9)"
12-01-2023 15:56:44.668305,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.285714285714286)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.8, 5.9411764705882355)"
12-01-2023 15:56:45.744015,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.285714285714286)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 21.884615384615383)","(4.2, 6.6, 6.066666666666666)"
12-01-2023 15:56:46.847084,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.285714285714286)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 21.884615384615383)","(4.2, 6.6, 6.066666666666666)"
12-01-2023 15:56:47.985804,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.285714285714286)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 21.25)","(4.2, 6.6, 5.781818181818181)"
12-01-2023 15:56:49.062727,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.285714285714286)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 21.25)","(4.2, 6.6, 5.781818181818181)"
12-01-2023 15:56:50.298744,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.228571428571429)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 21.25)","(4.2, 6.6, 5.781818181818181)"
12-01-2023 15:56:51.603010,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.228571428571429)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:52.711852,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.3)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:53.794884,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:54.911536,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:56.052632,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(18.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:57.230082,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:58.405423,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:56:59.577881,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.55)"
12-01-2023 15:57:00.723166,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.8)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 6.288888888888889)"
12-01-2023 15:57:01.885785,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.766666666666667)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 6.042857142857143)"
12-01-2023 15:57:03.002990,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 6.054545454545455)"
12-01-2023 15:57:04.034687,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.775)"
12-01-2023 15:57:05.098976,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.775)"
12-01-2023 15:57:06.239885,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.775)"
12-01-2023 15:57:07.471173,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.775)"
12-01-2023 15:57:08.769215,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.742857142857143)"
12-01-2023 15:57:09.896704,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.26)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 19.416666666666668)","(4.2, 6.6, 5.742857142857143)"
12-01-2023 15:57:10.996244,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.292307692307692)","(4.2, 99999, 99990)","(3.7, 5.1, 4.75)","(19.0, 24.0, 21.333333333333332)","(4.2, 6.6, 6.254545454545455)"
12-01-2023 15:57:12.086621,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.292307692307692)","(4.2, 99999, 99990)","(3.7, 5.0, 4.6923076923076925)","(19.0, 23.0, 20.22222222222222)","(4.2, 6.4, 6.114285714285715)"
12-01-2023 15:57:13.177604,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.292307692307692)","(4.2, 99999, 99990)","(3.7, 5.0, 4.6923076923076925)","(19.0, 23.0, 21.2)","(4.2, 6.4, 6.015384615384615)"
12-01-2023 15:57:14.304200,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.1899999999999995)","(4.2, 99999, 99990)","(3.7, 5.0, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:15.436611,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.1899999999999995)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:16.600149,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.1899999999999995)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:17.722662,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.1899999999999995)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:18.870434,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.1899999999999995)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:19.927027,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.327586206896552)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:21.065068,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:22.193777,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:23.263993,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:24.399612,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:25.517461,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:26.575101,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.285714285714285)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:27.673907,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.30344827586207)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 22.0, 20.416666666666668)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:28.698561,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.4, 5.0)","(4.2, 99999, 99990)","(3.7, 4.9, 4.728571428571429)","(19.0, 21.0, 18.857142857142858)","(4.2, 6.2, 5.91764705882353)"
12-01-2023 15:57:29.780497,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.8533333333333335)","(4.2, 99999, 99990)","(3.7, 4.9, 4.670588235294117)","(19.0, 21.0, 20.1)","(4.2, 6.2, 5.96)"
12-01-2023 15:57:30.845261,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.8533333333333335)","(4.2, 99999, 99990)","(3.7, 4.9, 4.431578947368421)","(19.0, 21.0, 20.1)","(4.2, 6.2, 5.96)"
12-01-2023 15:57:31.983388,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.8533333333333335)","(4.2, 99999, 99990)","(3.7, 4.6, 3.9694444444444446)","(19.0, 21.0, 19.75)","(4.2, 6.2, 5.96)"
12-01-2023 15:57:33.072886,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.3, 4.066666666666666)","(19.0, 21.0, 19.75)","(4.2, 6.2, 5.933333333333334)"
12-01-2023 15:57:34.149195,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.3, 4.0)","(19.0, 21.0, 19.75)","(4.2, 6.4, 5.933333333333334)"
12-01-2023 15:57:35.208493,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.2, 3.94)","(19.0, 21.0, 19.75)","(4.2, 6.4, 6.130769230769231)"
12-01-2023 15:57:36.280841,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.82)","(19.0, 21.0, 19.75)","(4.2, 6.4, 6.260000000000001)"
12-01-2023 15:57:37.355366,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.1, 3.726470588235294)","(19.0, 21.0, 19.75)","(4.2, 6.4, 6.292307692307693)"
12-01-2023 15:57:38.458478,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.726470588235294)","(19.0, 21.0, 19.75)","(4.2, 6.4, 6.292307692307693)"
12-01-2023 15:57:39.523660,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.726470588235294)","(19.0, 21.0, 19.75)","(4.2, 6.4, 6.292307692307693)"
12-01-2023 15:57:40.648584,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.726470588235294)","(19.0, 21.0, 20.25)","(4.2, 6.4, 6.292307692307693)"
12-01-2023 15:57:41.717412,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.726470588235294)","(19.0, 21.0, 20.25)","(4.2, 6.4, 6.260000000000001)"
12-01-2023 15:57:42.765529,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.726470588235294)","(19.0, 21.0, 20.25)","(4.2, 6.4, 6.341666666666667)"
12-01-2023 15:57:43.886320,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.911627906976745)","(4.2, 99999, 99990)","(3.7, 4.0, 3.8714285714285714)","(19.0, 21.0, 20.4)","(4.2, 6.4, 6.341666666666667)"
12-01-2023 15:57:45.055417,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.925)","(19.0, 21.0, 20.4)","(4.2, 6.4, 6.290909090909091)"
12-01-2023 15:57:46.208296,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.0, 3.925)","(19.0, 21.0, 20.4)","(4.2, 6.4, 6.290909090909091)"
12-01-2023 15:57:47.340597,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.0, 3.9)","(19.0, 21.0, 19.5)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:48.417582,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.9)","(19.0, 21.0, 19.5)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:49.501345,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.9)","(19.0, 21.0, 19.5)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:50.596599,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:51.661734,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:52.788219,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.266666666666667)"
12-01-2023 15:57:53.890316,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:55.003564,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:56.121182,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:57.250349,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:58.220998,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.7, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:57:59.245446,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:58:00.293063,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.914285714285715)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.0)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:58:01.389266,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.818181818181818)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.142857142857142)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:58:02.650608,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.818181818181818)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.142857142857142)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:58:03.818722,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 5.0, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.142857142857142)","(4.2, 6.4, 6.307692307692308)"
12-01-2023 15:58:05.081358,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.4375)","(4.2, 6.4, 6.257142857142857)"
12-01-2023 15:58:06.164576,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.4375)","(4.2, 6.4, 6.300000000000001)"
12-01-2023 15:58:07.238086,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.4375)","(4.2, 6.4, 6.300000000000001)"
12-01-2023 15:58:08.332649,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 20.59090909090909)","(4.2, 6.4, 6.453846153846154)"
12-01-2023 15:58:09.467670,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.94)","(19.0, 21.0, 22.0)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:10.620304,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 4.02)","(19.0, 28.0, 24.333333333333332)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:11.741048,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.86)","(19.0, 27.0, 24.333333333333332)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:12.847972,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.86)","(19.0, 27.0, 24.333333333333332)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:13.963867,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.86)","(19.0, 27.0, 24.142857142857142)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:14.954056,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.86)","(19.0, 27.0, 24.142857142857142)","(4.2, 6.8, 6.228571428571429)"
12-01-2023 15:58:16.106246,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 4.9, 4.82)","(4.2, 99999, 99990)","(3.6, 4.1, 3.86)","(19.0, 27.0, 24.142857142857142)","(4.2, 6.8, 6.228571428571429)"
