,Awol,Beatty,Medinah,Vivideel,Just Call Me Bella,Mira Flores,Voodoo Woman
08-01-2023 12:44:49.263108,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 13.0)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:50.309927,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.75)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:51.352232,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.75)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:52.409477,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.75)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:53.497089,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.461538461538462)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:54.591956,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.461538461538462)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:55.751127,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 122.5)","(7.5, 14.0, 12.461538461538462)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:56.919384,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 150.0, 107.5)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:58.038842,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 170.0, 107.5)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:44:59.106405,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 170.0, 107.5)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:45:00.079653,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 170.0, 147.5)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:45:01.104002,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 200.0, 145.0)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:45:02.181570,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 200.0, 110.0)","(7.5, 14.0, 12.333333333333334)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:45:03.259628,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 190.0, 90.0)","(7.5, 14.0, 12.642857142857142)","(19.0, 38.0, 36.22222222222222)"
08-01-2023 12:45:04.351260,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.605612244897959)","(6.0, 8.8, 8.6125)","(51.0, 180.0, 90.0)","(7.5, 13.5, 12.0)","(19.0, 38.0, 35.53846153846154)"
08-01-2023 12:45:05.394816,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.607766990291262)","(6.0, 8.8, 8.547368421052632)","(51.0, 180.0, 106.5)","(7.5, 13.5, 12.0)","(19.0, 38.0, 35.53846153846154)"
08-01-2023 12:45:06.389476,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.607766990291262)","(6.0, 8.8, 8.547368421052632)","(51.0, 180.0, 88.125)","(7.5, 13.5, 12.0)","(19.0, 38.0, 35.53846153846154)"
08-01-2023 12:45:07.422743,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.607766990291262)","(6.0, 8.8, 8.547368421052632)","(51.0, 180.0, 88.125)","(7.5, 13.5, 12.0)","(19.0, 38.0, 35.53846153846154)"
08-01-2023 12:45:08.440435,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.666666666666668)","(3.3, 3.65, 3.607766990291262)","(6.0, 8.8, 8.45)","(51.0, 180.0, 92.5)","(7.5, 13.5, 11.796296296296296)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:09.442764,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.607766990291262)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 92.5)","(7.5, 13.5, 11.796296296296296)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:10.536038,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 110.0)","(7.5, 13.5, 11.796296296296296)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:11.574456,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 130.0)","(7.5, 13.5, 11.796296296296296)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:12.703430,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 106.11111111111111)","(7.5, 13.5, 11.796296296296296)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:13.807677,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 106.11111111111111)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:14.874661,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 106.11111111111111)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:15.846616,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 106.11111111111111)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:16.877356,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.566666666666666)","(51.0, 180.0, 106.11111111111111)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:17.924662,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.725000000000001)","(51.0, 170.0, 119.0)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:18.992562,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.647619047619049)","(51.0, 170.0, 115.0)","(7.5, 13.5, 11.880952380952381)","(19.0, 38.0, 36.31578947368421)"
08-01-2023 12:45:20.100998,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:21.104560,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:22.127141,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:23.144526,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:24.226795,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:25.296609,"(2.4, 2.56, 2.5425641025641026)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:26.429419,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:27.681356,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.707692307692309)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:29.035005,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.59047619047619)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(7.5, 13.5, 11.944444444444445)","(19.0, 38.0, 37.5)"
08-01-2023 12:45:30.241296,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.59047619047619)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.48)","(51.0, 160.0, 112.27272727272728)","(8.0, 13.5, 11.944444444444445)","(20.0, 38.0, 37.5)"
08-01-2023 12:45:31.386566,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.59047619047619)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.430769230769231)","(51.0, 160.0, 112.27272727272728)","(8.0, 13.5, 11.833333333333334)","(20.0, 38.0, 37.5)"
08-01-2023 12:45:32.587946,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.65)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.430769230769231)","(51.0, 160.0, 112.27272727272728)","(8.0, 13.5, 11.76086956521739)","(20.0, 38.0, 37.5)"
08-01-2023 12:45:33.752073,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.430769230769231)","(51.0, 160.0, 112.27272727272728)","(8.0, 13.5, 11.76086956521739)","(20.0, 38.0, 37.5)"
08-01-2023 12:45:35.010142,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.8, 8.258823529411764)","(51.0, 160.0, 112.27272727272728)","(8.0, 13.5, 12.5)","(20.0, 38.0, 36.94736842105263)"
08-01-2023 12:45:36.177950,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.6078048780487806)","(6.0, 8.6, 8.255555555555555)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.5)","(20.0, 38.0, 36.94736842105263)"
08-01-2023 12:45:37.349771,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.609198113207547)","(6.0, 8.6, 8.255555555555555)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.25)","(20.0, 38.0, 36.94736842105263)"
08-01-2023 12:45:38.410287,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.609198113207547)","(6.0, 8.6, 8.255555555555555)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.545454545454545)","(20.0, 38.0, 36.08695652173913)"
08-01-2023 12:45:39.555926,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.609198113207547)","(6.0, 8.6, 8.255555555555555)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.545454545454545)","(20.0, 38.0, 36.08695652173913)"
08-01-2023 12:45:40.627762,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.63529411764706)","(3.3, 3.65, 3.6088636363636364)","(6.0, 8.6, 8.5)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.545454545454545)","(20.0, 38.0, 36.08695652173913)"
08-01-2023 12:45:41.644748,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.65, 3.6113247863247864)","(6.0, 8.8, 8.5)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.625)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:42.738127,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.65, 3.5831103678929765)","(6.0, 8.8, 8.569230769230769)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.625)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:43.800136,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.6, 3.5831103678929765)","(6.0, 8.8, 8.542857142857143)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.625)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:44.927397,"(2.4, 2.56, 2.5424354243542435)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.6, 3.5831103678929765)","(6.0, 8.8, 8.542857142857143)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.625)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:46.136899,"(2.4, 2.56, 2.542578125)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.6, 3.541935483870968)","(6.0, 8.8, 8.72)","(51.0, 160.0, 98.75)","(8.0, 13.5, 12.722222222222221)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:47.321177,"(2.4, 2.56, 2.5434814814814817)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.55, 3.543333333333333)","(6.0, 8.8, 8.72)","(51.0, 160.0, 135.0)","(8.0, 13.5, 12.722222222222221)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:48.492259,"(2.4, 2.56, 2.5434814814814817)","(6.5, 9.8, 9.65263157894737)","(3.3, 3.55, 3.5431972789115647)","(6.0, 8.8, 8.72)","(51.0, 150.0, 126.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:49.578068,"(2.4, 2.64, 2.62)","(6.5, 9.8, 9.58)","(3.3, 3.55, 3.539344262295082)","(6.0, 8.8, 8.72)","(51.0, 150.0, 110.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:50.575302,"(2.4, 2.64, 2.629268292682927)","(6.5, 9.8, 9.58)","(3.3, 3.55, 3.539344262295082)","(6.0, 8.8, 8.72)","(51.0, 150.0, 115.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:51.674491,"(2.4, 2.68, 2.662)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.45, 3.4051724137931036)","(6.0, 8.8, 8.764705882352942)","(51.0, 140.0, 115.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:52.795179,"(2.4, 2.7, 2.6707462686567167)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.45, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 140.0, 115.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:53.823764,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 140.0, 106.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:54.880609,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.3875)","(6.0, 8.8, 8.764705882352942)","(51.0, 130.0, 106.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:55.923649,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 130.0, 106.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:56.985831,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 130.0, 106.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:58.065007,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 140.0, 110.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:45:59.204326,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.485714285714286)","(3.3, 3.4, 3.387179487179487)","(6.0, 8.8, 8.764705882352942)","(51.0, 140.0, 110.0)","(8.0, 13.5, 13.0)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:46:00.245424,"(2.4, 2.7, 2.6716129032258067)","(6.5, 9.8, 9.52)","(3.3, 3.45, 3.387179487179487)","(6.0, 8.8, 8.760000000000002)","(51.0, 140.0, 110.0)","(8.0, 13.5, 12.545454545454545)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:46:01.304953,"(2.4, 2.72, 2.7114285714285717)","(6.5, 9.8, 9.5)","(3.3, 3.45, 3.387179487179487)","(6.0, 8.8, 8.566666666666666)","(51.0, 140.0, 110.0)","(8.0, 13.5, 12.545454545454545)","(20.0, 38.0, 36.166666666666664)"
08-01-2023 12:46:02.397574,"(2.4, 2.74, 2.7076190476190476)","(6.5, 9.8, 9.5)","(3.3, 3.45, 3.4673684210526314)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.5, 12.210526315789473)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:03.472692,"(2.4, 2.74, 2.7076190476190476)","(6.5, 9.8, 9.5)","(3.3, 3.5, 3.4673684210526314)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.5, 11.333333333333334)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:04.570912,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.5, 3.4683673469387757)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 11.333333333333334)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:05.626559,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.5, 3.4683673469387757)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 11.235294117647058)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:06.640949,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.55, 3.48)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 11.235294117647058)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:07.681345,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.55, 3.48)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 11.235294117647058)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:08.795530,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.55, 3.48)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 10.954545454545455)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:09.899826,"(2.4, 2.74, 2.722857142857143)","(6.5, 9.8, 9.5)","(3.3, 3.55, 3.48)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 13.0, 11.346153846153847)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:10.921601,"(2.4, 2.74, 2.710666666666667)","(6.5, 9.8, 9.5)","(3.3, 3.6, 3.5215189873417723)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.5, 11.029411764705882)","(20.0, 38.0, 37.2)"
08-01-2023 12:46:11.914267,"(2.4, 2.74, 2.710666666666667)","(6.5, 9.8, 9.5)","(3.3, 3.65, 3.6109756097560974)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.5, 11.029411764705882)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:13.141226,"(2.4, 2.74, 2.723076923076923)","(6.5, 9.8, 9.5)","(3.3, 3.65, 3.61)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.5, 11.166666666666666)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:14.366611,"(2.4, 2.74, 2.709655172413793)","(6.5, 9.8, 9.5)","(3.3, 3.7, 3.64)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.0, 11.166666666666666)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:15.584917,"(2.4, 2.74, 2.709655172413793)","(6.5, 9.8, 9.5)","(3.3, 3.7, 3.64)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.0, 11.166666666666666)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:16.974195,"(2.4, 2.74, 2.709655172413793)","(6.5, 9.8, 9.5)","(3.3, 3.7, 3.689189189189189)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 12.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:18.230150,"(2.4, 2.74, 2.709655172413793)","(6.5, 9.8, 9.5)","(3.3, 3.75, 3.689189189189189)","(6.0, 8.8, 8.418181818181818)","(51.0, 140.0, 110.0)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:19.348307,"(2.4, 2.74, 2.709655172413793)","(6.5, 9.8, 9.5)","(3.3, 3.75, 3.7)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:20.355850,"(2.4, 2.72, 2.68)","(6.5, 9.4, 9.345454545454546)","(3.3, 3.75, 3.7071428571428573)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:21.484863,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.246153846153847)","(3.3, 3.8, 3.721212121212121)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:22.666949,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.177777777777777)","(3.3, 3.8, 3.721212121212121)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:23.783019,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.177777777777777)","(3.3, 3.8, 3.721212121212121)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:24.809593,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.177777777777777)","(3.3, 3.8, 3.721212121212121)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:25.946556,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.177777777777777)","(3.3, 3.7, 3.6608)","(6.0, 8.8, 8.464)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:27.005869,"(2.4, 2.7, 2.668)","(6.5, 9.4, 9.092307692307692)","(3.3, 3.7, 3.6584745762711863)","(6.0, 8.8, 8.464)","(51.0, 140.0, 102.5)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:28.106565,"(2.4, 2.72, 2.673571428571429)","(6.5, 9.4, 9.092307692307692)","(3.3, 3.7, 3.639130434782609)","(6.0, 8.8, 8.545454545454545)","(51.0, 140.0, 102.5)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:29.209335,"(2.4, 2.7, 2.6721739130434785)","(6.5, 9.4, 9.092307692307692)","(3.3, 3.7, 3.639130434782609)","(6.0, 8.8, 8.545454545454545)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
08-01-2023 12:46:30.296780,"(2.4, 2.7, 2.6721739130434785)","(6.5, 9.4, 9.092307692307692)","(3.3, 3.7, 3.639130434782609)","(6.0, 8.8, 8.545454545454545)","(51.0, 140.0, 106.25)","(8.0, 11.0, 10.318181818181818)","(20.0, 38.0, 36.0)"
