,Reality Jewel,Foxy Lady Song,Eddie Jet,Rio Sam,Inter Mary,We Are Cousins,Dolly Dagger,Run Topper
08-12-2022 14:03:43.685002,"(3.3, 3.95, 3.640625)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:45.097563,"(3.3, 3.95, 3.640625)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:46.525182,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:48.042585,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4125)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:49.385527,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:50.806973,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:52.235963,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 16.9)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.357142857142857)"
08-12-2022 14:03:53.683853,"(3.3, 3.9, 3.6538461538461537)","(11.0, 19.0, 16.9)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.431578947368421)"
08-12-2022 14:03:55.056794,"(3.3, 3.9, 3.6538461538461537)","(11.0, 19.0, 15.785714285714286)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.357142857142857)"
08-12-2022 14:03:56.445801,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.785714285714286)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4299999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.357142857142857)"
08-12-2022 14:03:57.811737,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.785714285714286)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4299999999999997)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.357142857142857)"
08-12-2022 14:03:59.307056,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.785714285714286)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.431578947368421)"
08-12-2022 14:04:00.689475,"(3.3, 3.9, 3.6538461538461537)","(11.0, 19.0, 15.785714285714286)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.357142857142857)"
08-12-2022 14:04:02.070104,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 95.0, 47.5)","(2.5, 3.5, 3.3875)","(7.5, 10.0, 9.246153846153847)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:03.510527,"(3.3, 3.9, 3.6739130434782608)","(11.0, 19.0, 15.661290322580646)","(26.0, 85.0, 70.58823529411765)","(2.5, 3.5, 3.32)","(7.5, 9.8, 9.2)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:04.911722,"(3.3, 3.9, 3.7222222222222223)","(11.0, 19.0, 15.661290322580646)","(26.0, 85.0, 78.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.4)"
08-12-2022 14:04:06.383172,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 85.0, 65.33333333333334)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:07.773651,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 61.142857142857146)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:09.072441,"(3.3, 3.9, 3.6739130434782608)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.142857142857143)"
08-12-2022 14:04:10.424897,"(3.3, 3.9, 3.7222222222222223)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.0)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.242105263157895)"
08-12-2022 14:04:11.784129,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:13.067037,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:14.358610,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:15.670515,"(3.3, 3.9, 3.7222222222222223)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.242105263157895)"
08-12-2022 14:04:16.972714,"(3.3, 3.9, 3.6538461538461537)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:18.278191,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:19.641062,"(3.3, 3.9, 3.6739130434782608)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:20.998625,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.242105263157895)"
08-12-2022 14:04:22.347589,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:23.575005,"(3.3, 3.9, 3.611111111111111)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 58.0)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:24.849000,"(3.3, 3.9, 3.80188679245283)","(11.0, 19.0, 15.661290322580646)","(26.0, 80.0, 66.46153846153845)","(2.5, 3.5, 3.3312500000000003)","(7.5, 10.0, 9.028571428571428)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:04:26.186665,"(3.3, 3.9, 3.803703703703704)","(11.0, 19.0, 15.592592592592592)","(26.0, 80.0, 67.07692307692308)","(2.5, 3.5, 3.2583333333333333)","(7.5, 10.0, 9.381818181818183)","(6.0, 10.5, 10.2)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 6.9714285714285715)"
08-12-2022 14:04:27.480672,"(3.3, 3.9, 3.8483870967741933)","(11.0, 19.0, 16.403225806451612)","(26.0, 80.0, 54.73684210526316)","(2.5, 3.5, 3.2456521739130437)","(7.5, 10.0, 9.381818181818183)","(6.0, 10.5, 9.6)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.6923076923076925)"
08-12-2022 14:04:28.656239,"(3.3, 3.9, 3.8045454545454547)","(11.0, 19.0, 16.403225806451612)","(26.0, 80.0, 56.0)","(2.5, 3.5, 3.2333333333333334)","(7.5, 10.0, 8.729411764705882)","(6.0, 10.5, 9.48)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.7)"
08-12-2022 14:04:29.971147,"(3.3, 3.9, 3.8491935483870967)","(11.0, 19.0, 16.537037037037038)","(26.0, 80.0, 59.42857142857143)","(2.5, 3.45, 3.1441176470588235)","(7.5, 10.0, 8.823076923076922)","(6.0, 10.5, 9.48)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.7)"
08-12-2022 14:04:31.222630,"(3.3, 3.9, 3.8382352941176467)","(11.0, 19.0, 16.537037037037038)","(26.0, 80.0, 61.21739130434783)","(2.5, 3.45, 3.2615384615384615)","(7.5, 10.0, 9.01290322580645)","(6.0, 10.5, 9.48)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.6571428571428575)"
08-12-2022 14:04:32.425326,"(3.3, 3.95, 3.876315789473684)","(11.0, 19.0, 16.537037037037038)","(26.0, 80.0, 61.21739130434783)","(2.5, 3.45, 3.216666666666667)","(7.5, 10.0, 9.01290322580645)","(6.0, 10.5, 9.366666666666667)","(31.0, 100.0, 67.17647058823529)","(6.5, 8.0, 7.666666666666667)"
08-12-2022 14:04:33.675571,"(3.3, 3.9, 3.82125)","(11.0, 19.0, 16.666666666666668)","(26.0, 80.0, 61.21739130434783)","(2.5, 3.45, 3.2758620689655173)","(7.5, 10.0, 9.378947368421054)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.666666666666667)"
08-12-2022 14:04:34.973970,"(3.3, 3.9, 3.765)","(11.0, 19.0, 16.666666666666668)","(26.0, 80.0, 61.21739130434783)","(2.5, 3.4, 3.2758620689655173)","(7.5, 9.8, 9.28)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.666666666666667)"
08-12-2022 14:04:36.266157,"(3.3, 3.9, 3.8516129032258064)","(11.0, 19.0, 16.666666666666668)","(26.0, 80.0, 61.21739130434783)","(2.5, 3.4, 3.2983333333333333)","(7.5, 10.0, 8.870588235294118)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.71875)"
08-12-2022 14:04:37.768823,"(3.3, 3.95, 3.903846153846154)","(11.0, 19.0, 17.727272727272727)","(26.0, 80.0, 63.8)","(2.5, 3.45, 3.2750000000000004)","(7.5, 10.0, 9.085714285714285)","(6.0, 10.5, 9.48)","(31.0, 100.0, 50.90909090909091)","(6.5, 8.0, 7.573333333333333)"
08-12-2022 14:04:39.191026,"(3.3, 3.9, 3.821875)","(11.0, 19.0, 17.727272727272727)","(26.0, 80.0, 63.8)","(2.6, 3.45, 3.2750000000000004)","(7.5, 10.0, 9.085714285714285)","(6.0, 10.5, 9.48)","(31.0, 100.0, 50.90909090909091)","(6.5, 8.0, 7.573333333333333)"
08-12-2022 14:04:40.603516,"(3.3, 3.9, 3.821875)","(11.0, 19.0, 17.962962962962962)","(26.0, 80.0, 53.81818181818182)","(2.6, 3.45, 3.269565217391304)","(7.5, 10.0, 9.085714285714285)","(6.0, 10.5, 9.48)","(31.0, 100.0, 50.90909090909091)","(6.5, 8.0, 7.666666666666667)"
08-12-2022 14:04:41.960545,"(3.3, 3.9, 3.821875)","(11.0, 19.0, 17.962962962962962)","(26.0, 80.0, 67.28571428571428)","(2.6, 3.4, 3.269565217391304)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.25)"
08-12-2022 14:04:43.370315,"(3.3, 3.95, 3.821875)","(11.0, 19.0, 17.962962962962962)","(26.0, 75.0, 64.92307692307692)","(2.6, 3.4, 3.269565217391304)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.875)"
08-12-2022 14:04:44.784070,"(3.3, 3.9, 3.786363636363636)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 62.666666666666664)","(2.6, 3.4, 3.2392857142857143)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.878787878787879)"
08-12-2022 14:04:46.193551,"(3.3, 3.9, 3.786363636363636)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 60.94117647058823)","(2.6, 3.4, 3.303125)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.857142857142857)"
08-12-2022 14:04:47.562126,"(3.3, 3.95, 3.922727272727273)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 63.63636363636364)","(2.6, 3.35, 3.275675675675676)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:48.826242,"(3.3, 3.9, 3.85)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 67.0)","(2.6, 3.35, 3.2710526315789474)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:50.105988,"(3.3, 3.9, 3.85)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 67.5)","(2.6, 3.35, 3.2710526315789474)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:51.382594,"(3.3, 3.9, 3.8695121951219513)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 69.46428571428571)","(2.6, 3.35, 3.225)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 61.42857142857143)","(6.5, 8.0, 7.815384615384615)"
08-12-2022 14:04:52.649088,"(3.3, 3.95, 3.93421052631579)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 69.46428571428571)","(2.6, 3.35, 3.2203125)","(7.5, 10.0, 9.232)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:53.859930,"(3.3, 3.9, 3.867741935483871)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 68.33333333333333)","(2.6, 3.3, 3.23625)","(7.5, 10.0, 9.573333333333334)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:55.265044,"(3.3, 3.9, 3.867741935483871)","(11.0, 19.0, 17.962962962962962)","(26.0, 70.0, 68.33333333333333)","(2.6, 3.3, 3.2732142857142854)","(7.5, 10.0, 9.53170731707317)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.614285714285715)"
08-12-2022 14:04:56.668858,"(3.3, 3.9, 3.8473684210526313)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 66.66666666666667)","(2.6, 3.3, 3.2732142857142854)","(7.5, 10.0, 9.53170731707317)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.813793103448276)"
08-12-2022 14:04:58.051824,"(3.3, 3.95, 3.8318181818181816)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 65.0)","(2.6, 3.3, 3.2732142857142854)","(7.5, 10.0, 9.328)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:04:59.403477,"(3.3, 3.9, 3.8318181818181816)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 65.0)","(2.6, 3.3, 3.2732142857142854)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:00.801516,"(3.3, 3.9, 3.8318181818181816)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 65.0)","(2.6, 3.3, 3.2732142857142854)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:02.181043,"(3.3, 3.9, 3.8318181818181816)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 65.0)","(2.6, 3.3, 3.272222222222222)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.48)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.861538461538462)"
08-12-2022 14:05:03.481184,"(3.3, 3.95, 3.8590909090909093)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 65.0)","(2.6, 3.3, 3.272222222222222)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.861538461538462)"
08-12-2022 14:05:04.773121,"(3.3, 3.95, 3.917741935483871)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.54545454545455)","(2.6, 3.3, 3.272222222222222)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.861538461538462)"
08-12-2022 14:05:06.103186,"(3.3, 3.95, 3.920588235294118)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.54545454545455)","(2.6, 3.3, 3.2107142857142854)","(7.5, 10.0, 9.2)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:07.507496,"(3.3, 3.9, 3.8779411764705882)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.54545454545455)","(2.6, 3.3, 3.2107142857142854)","(7.5, 10.0, 9.590243902439024)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:08.875317,"(3.3, 3.9, 3.8779411764705882)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.54545454545455)","(2.6, 3.3, 3.2107142857142854)","(7.5, 10.0, 9.590243902439024)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:10.213656,"(3.3, 3.9, 3.9272727272727272)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.54545454545455)","(2.6, 3.3, 3.2107142857142854)","(7.5, 10.0, 9.590243902439024)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.861538461538462)"
08-12-2022 14:05:11.563720,"(3.3, 3.95, 3.9272727272727272)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.6875)","(2.6, 3.3, 3.2107142857142854)","(7.5, 10.0, 9.590243902439024)","(6.0, 10.5, 9.444444444444445)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.861538461538462)"
08-12-2022 14:05:12.963265,"(3.3, 3.95, 3.9272727272727272)","(11.0, 19.0, 17.8125)","(26.0, 70.0, 69.6875)","(2.6, 3.3, 3.201315789473684)","(7.5, 10.0, 9.590243902439024)","(6.0, 10.5, 10.0125)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.742857142857143)"
08-12-2022 14:05:14.378683,"(3.3, 3.9, 3.88828125)","(11.0, 19.0, 18.125)","(26.0, 70.0, 69.6875)","(2.6, 3.3, 3.022222222222222)","(7.5, 10.0, 9.670588235294117)","(6.0, 10.5, 9.428571428571429)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.894117647058823)"
08-12-2022 14:05:15.773547,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.226744186046513)","(26.0, 70.0, 69.8076923076923)","(2.6, 3.3, 3.0745098039215684)","(7.5, 10.0, 9.15294117647059)","(6.0, 10.5, 9.428571428571429)","(31.0, 100.0, 66.25)","(6.5, 8.0, 7.875862068965517)"
08-12-2022 14:05:17.128879,"(3.3, 3.95, 3.9443661971830988)","(11.0, 19.0, 17.03448275862069)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.3, 3.0857142857142854)","(7.5, 10.0, 9.610810810810811)","(6.0, 10.5, 9.304347826086957)","(31.0, 100.0, 66.25)","(6.5, 8.0, 8.24516129032258)"
08-12-2022 14:05:18.548538,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 17.1)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.25, 3.019230769230769)","(7.5, 10.0, 9.610810810810811)","(6.0, 10.5, 9.7)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.4)"
08-12-2022 14:05:20.055049,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 17.1)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.25, 3.0384615384615383)","(7.5, 10.0, 9.692307692307692)","(6.0, 10.0, 9.451612903225806)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.107692307692307)"
08-12-2022 14:05:21.533969,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 17.944444444444443)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.25, 3.026666666666667)","(7.5, 10.0, 9.692307692307692)","(6.0, 10.0, 9.451612903225806)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.066666666666666)"
08-12-2022 14:05:22.965443,"(3.3, 3.95, 3.9364864864864866)","(11.0, 19.0, 17.944444444444443)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.074193548387097)","(7.5, 10.0, 9.368421052631579)","(6.0, 10.0, 9.666666666666666)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.134883720930231)"
08-12-2022 14:05:24.379600,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.366666666666667)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.091666666666667)","(7.5, 10.0, 9.692307692307692)","(6.0, 10.0, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.147619047619047)"
08-12-2022 14:05:25.821238,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.366666666666667)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.091666666666667)","(7.5, 10.0, 9.657142857142857)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.147619047619047)"
08-12-2022 14:05:27.318792,"(3.3, 3.95, 3.9443661971830988)","(11.0, 19.0, 18.366666666666667)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.0976190476190473)","(7.5, 10.0, 9.657142857142857)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.147619047619047)"
08-12-2022 14:05:28.736624,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.48181818181818)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.25, 3.125)","(7.5, 10.0, 9.466666666666667)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.125)"
08-12-2022 14:05:30.141071,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.48181818181818)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.0875)","(7.5, 10.0, 9.466666666666667)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 7.876190476190476)"
08-12-2022 14:05:31.552474,"(3.3, 3.9, 3.9443661971830988)","(11.0, 19.0, 18.48181818181818)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.0875)","(7.5, 10.0, 9.657142857142857)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.229268292682926)"
08-12-2022 14:05:33.002563,"(3.3, 3.95, 3.9443661971830988)","(11.0, 19.0, 18.60958904109589)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.2, 3.0999999999999996)","(7.5, 10.0, 9.657142857142857)","(6.0, 9.8, 9.386206896551725)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.229268292682926)"
08-12-2022 14:05:34.475829,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.60958904109589)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.1166666666666667)","(7.5, 10.0, 9.657142857142857)","(6.0, 9.8, 9.287179487179488)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.301960784313724)"
