,Que Up,Market Scooby,Mystic Rose,Ivanka Tea,Bugs,Hot Hand,Jets To Burn,Afro Puff
09-01-2023 18:58:13.047685,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:14.084601,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:15.188903,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:16.264272,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:17.284842,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:18.311100,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:19.357388,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 180.0, 157.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:20.370013,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 270.0, 182.14285714285714)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:21.395462,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 221.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:22.429918,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 162.5)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 47.75)"
09-01-2023 18:58:23.411199,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 162.5)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:24.380152,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.449999999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 162.5)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:25.368209,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 162.5)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:26.331128,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 162.5)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:27.315216,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 173.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:28.298645,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:29.346743,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:30.332268,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:31.345763,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:32.327399,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 49.25)"
09-01-2023 18:58:33.324816,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.523076923076923)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.8400000000000003)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 71.6)"
09-01-2023 18:58:34.303425,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 100.0, 46.35714285714286)"
09-01-2023 18:58:35.260293,"(11.0, 22.0, 14.4)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:36.261607,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:37.260929,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:38.229434,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:39.202902,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:40.229251,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.481249999999999)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:41.278058,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.584313725490196)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:42.323540,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.584313725490196)","(11.0, 19.5, 16.23076923076923)","(8.0, 10.5, 8.46923076923077)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:43.394275,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.584313725490196)","(11.0, 19.5, 16.5)","(8.0, 10.5, 9.033333333333333)","(41.0, 250.0, 182.0)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.833333333333334)","(26.0, 110.0, 46.35714285714286)"
09-01-2023 18:58:44.444187,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.584313725490196)","(11.0, 19.0, 15.923076923076923)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 211.25)","(2.3, 4.4, 3.7875)","(4.0, 5.7, 4.866666666666667)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:45.468914,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.584313725490196)","(11.0, 18.5, 15.285714285714285)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 221.0)","(2.3, 4.4, 3.7875)","(4.0, 5.8, 4.633333333333334)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:46.471987,"(11.0, 22.0, 13.45)","(4.0, 4.6, 4.584313725490196)","(11.0, 18.5, 15.285714285714285)","(8.0, 10.5, 9.033333333333333)","(41.0, 260.0, 221.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.8, 4.527272727272727)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:47.492601,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.584313725490196)","(11.0, 18.0, 16.923076923076923)","(8.0, 10.5, 8.46923076923077)","(41.0, 260.0, 221.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.8, 4.527272727272727)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:48.520308,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.584313725490196)","(11.0, 18.0, 16.5)","(8.0, 10.5, 8.46923076923077)","(41.0, 260.0, 173.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.8, 4.527272727272727)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:49.529618,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.50625)","(11.0, 18.0, 16.5)","(8.0, 10.5, 8.46923076923077)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.8, 4.555555555555556)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:50.571945,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.50625)","(11.0, 18.0, 14.75)","(8.0, 10.5, 8.46923076923077)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.8, 4.833333333333334)","(26.0, 110.0, 48.714285714285715)"
09-01-2023 18:58:51.611033,"(11.0, 22.0, 13.23076923076923)","(4.0, 4.6, 4.50625)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.46923076923077)","(41.0, 200.0, 162.5)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:52.674346,"(11.0, 22.0, 13.23076923076923)","(3.9, 4.6, 4.50625)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.46923076923077)","(41.0, 260.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:53.733540,"(11.0, 22.0, 13.23076923076923)","(3.9, 4.6, 4.50625)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.46923076923077)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:54.775689,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.50625)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 44.61538461538461)"
09-01-2023 18:58:55.810946,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:56.843840,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:57.874125,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:58.904577,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:58:59.907642,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:00.919527,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.588235294117647)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:01.962249,"(11.0, 22.0, 13.555555555555555)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:02.988669,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:04.013129,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:05.024897,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:06.069848,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:07.078990,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.5375)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 213.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:08.080751,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.475)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 250.0, 253.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:09.112385,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.475)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 8.74)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.7437500000000004)","(4.0, 5.7, 4.616666666666667)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:10.151329,"(11.0, 22.0, 14.083333333333334)","(3.9, 4.6, 4.475)","(11.0, 18.0, 15.833333333333332)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.7, 4.525)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:11.178232,"(11.0, 23.0, 17.75)","(3.9, 4.6, 4.458333333333333)","(11.0, 19.5, 15.5)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.7583333333333337)","(4.0, 5.9, 4.6000000000000005)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:12.200548,"(11.0, 23.0, 14.6)","(3.9, 4.6, 4.458333333333333)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.7875)","(4.0, 5.8, 4.3428571428571425)","(26.0, 110.0, 43.214285714285715)"
09-01-2023 18:59:13.220575,"(11.0, 24.0, 14.416666666666666)","(3.9, 4.6, 4.458333333333333)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.3428571428571425)","(26.0, 110.0, 52.25)"
09-01-2023 18:59:14.203328,"(11.0, 24.0, 14.416666666666666)","(3.9, 4.6, 4.222222222222222)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.3428571428571425)","(26.0, 110.0, 52.25)"
09-01-2023 18:59:15.203691,"(11.0, 24.0, 15.25)","(3.9, 4.6, 4.222222222222222)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.3428571428571425)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:16.184021,"(11.0, 24.0, 15.25)","(3.9, 4.6, 4.222222222222222)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 253.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.3428571428571425)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:17.162694,"(11.0, 24.0, 15.25)","(3.7, 5.0, 4.196428571428571)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 241.25)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.4399999999999995)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:18.141431,"(11.0, 24.0, 15.25)","(3.7, 4.8, 4.125)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 300.0, 187.5)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.4399999999999995)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:19.112657,"(11.0, 24.0, 15.25)","(3.7, 4.7, 4.541666666666667)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.3)","(41.0, 310.0, 173.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.4399999999999995)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:20.064085,"(11.0, 24.0, 15.25)","(3.7, 4.7, 4.30625)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.557142857142857)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.74375)","(4.0, 5.8, 4.633333333333333)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:21.050583,"(11.0, 24.0, 15.25)","(3.7, 4.7, 4.30625)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.557142857142857)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.74375)","(4.0, 5.7, 4.633333333333333)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:22.015616,"(11.0, 24.0, 15.25)","(3.7, 4.7, 4.30625)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.557142857142857)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.74375)","(4.0, 5.7, 4.366666666666666)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:23.031490,"(11.0, 24.0, 15.25)","(3.7, 5.1, 4.455555555555556)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.557142857142857)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.74375)","(4.0, 5.7, 4.366666666666666)","(26.0, 110.0, 44.785714285714285)"
09-01-2023 18:59:24.036367,"(11.0, 24.0, 15.25)","(3.7, 4.9, 4.218181818181819)","(11.0, 19.5, 13.681818181818182)","(8.0, 10.5, 9.557142857142857)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.7, 4.366666666666666)","(26.0, 110.0, 59.27777777777777)"
09-01-2023 18:59:25.035511,"(11.0, 24.0, 15.25)","(3.7, 4.7, 4.30625)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.7, 4.25)","(26.0, 110.0, 59.27777777777777)"
09-01-2023 18:59:26.065226,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.25)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.25)","(26.0, 110.0, 59.27777777777777)"
09-01-2023 18:59:27.075760,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.25)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.35)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:28.125389,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.226785714285714)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.35)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:29.148978,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.295999999999999)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.35)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:30.216947,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.295999999999999)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.35)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:31.299967,"(11.0, 24.0, 15.25)","(3.7, 4.6, 4.306818181818182)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.35)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:32.356599,"(11.0, 24.0, 15.25)","(3.7, 4.5, 4.306818181818182)","(11.0, 19.5, 13.0)","(8.0, 10.5, 9.805263157894737)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 5.341379310344827)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:33.448577,"(11.0, 24.0, 15.25)","(3.7, 4.5, 4.306818181818182)","(11.0, 19.5, 12.763157894736842)","(8.0, 10.5, 9.35217391304348)","(41.0, 200.0, 173.0)","(2.3, 4.4, 3.6999999999999997)","(4.0, 5.6, 4.984210526315789)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:34.548801,"(11.0, 24.0, 14.666666666666666)","(3.7, 4.5, 4.245)","(11.0, 19.5, 16.3)","(8.0, 10.5, 9.35217391304348)","(41.0, 200.0, 205.0)","(2.3, 4.4, 3.6894736842105265)","(4.0, 5.6, 5.5)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:35.630089,"(11.0, 24.0, 14.666666666666666)","(3.7, 4.5, 4.311111111111111)","(11.0, 18.5, 15.7)","(8.0, 10.5, 9.35217391304348)","(41.0, 240.0, 142.77777777777777)","(2.3, 4.4, 3.6875)","(4.0, 5.7, 5.366666666666667)","(26.0, 110.0, 56.050000000000004)"
09-01-2023 18:59:36.711584,"(11.0, 24.0, 14.666666666666666)","(3.7, 4.5, 4.311111111111111)","(11.0, 18.5, 12.012195121951219)","(8.0, 10.5, 9.35217391304348)","(41.0, 240.0, 153.57142857142856)","(2.3, 4.4, 3.6875)","(4.0, 5.7, 5.342857142857143)","(26.0, 110.0, 56.050000000000004)"
