,Stupendo,Bahama Bay,Blakmax,Cuban Sunset,Dream Statement,Mt Niseko,Sorel Rising,Everylittle Breeze,Freeways,Harmonious Senora,Miss Magnifico,Under The Palais,Doublern
04-01-2023 15:11:14.381620,"(13.0, 17.0, 16.599585062240664)","(11.0, 13.0, 12.483622350674374)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.75925925925925)","(15.0, 18.0, 17.786363636363635)","(16.0, 19.0, 18.765384615384615)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.131666666666667)","(12.0, 14.0, 13.904605263157894)","(17.0, 20.0, 19.610655737704917)","(4.8, 5.3, 5.22103825136612)","(11.0, 12.5, 12.27027027027027)","(8.5, 9.6, 9.40952380952381)"
04-01-2023 15:11:16.013196,"(13.0, 17.0, 16.599585062240664)","(11.0, 13.0, 12.483622350674374)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.75925925925925)","(15.0, 18.0, 17.786363636363635)","(16.0, 19.0, 18.743697478991596)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.136326530612245)","(12.0, 14.0, 13.870481927710843)","(17.0, 20.0, 19.610655737704917)","(4.8, 5.3, 5.188841807909605)","(11.0, 12.5, 12.27027027027027)","(8.5, 9.6, 9.40952380952381)"
04-01-2023 15:11:17.626699,"(13.0, 17.0, 16.599585062240664)","(11.0, 13.0, 12.483622350674374)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.93877551020408)","(15.0, 18.0, 17.786363636363635)","(16.0, 19.0, 18.720183486238533)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.136326530612245)","(12.0, 14.0, 13.904605263157894)","(16.0, 20.0, 19.625984251968504)","(4.8, 5.2, 5.233024333719583)","(11.0, 12.5, 12.23015873015873)","(8.5, 9.6, 9.440243902439025)"
04-01-2023 15:11:19.204310,"(13.0, 17.0, 16.599585062240664)","(11.0, 13.0, 12.483622350674374)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.93877551020408)","(15.0, 18.0, 17.786363636363635)","(16.0, 19.0, 18.720183486238533)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.137878787878788)","(12.0, 14.0, 13.85897435897436)","(16.0, 20.0, 19.625984251968504)","(4.8, 5.3, 5.23438202247191)","(11.0, 12.5, 12.34037558685446)","(8.5, 9.6, 9.296103896103896)"
04-01-2023 15:11:20.863556,"(13.0, 17.0, 16.45617529880478)","(11.0, 13.0, 12.65989847715736)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.93877551020408)","(15.0, 18.0, 17.81048387096774)","(16.0, 19.0, 18.466666666666665)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.140000000000001)","(12.0, 14.0, 13.85897435897436)","(16.0, 20.0, 19.65289256198347)","(4.8, 5.3, 5.232634032634032)","(11.0, 12.5, 12.325641025641026)","(8.5, 9.4, 9.199522673031026)"
04-01-2023 15:11:22.757222,"(13.0, 16.5, 16.54265402843602)","(11.0, 13.0, 12.68208092485549)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.80851063829788)","(15.0, 18.0, 17.807377049180328)","(16.0, 18.5, 18.495575221238937)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.1662100456621)","(12.0, 14.0, 13.85897435897436)","(16.0, 20.0, 19.630522088353413)","(4.8, 5.3, 5.260344827586207)","(11.0, 12.5, 12.321989528795811)","(8.5, 9.4, 9.328448275862069)"
04-01-2023 15:11:24.553438,"(13.0, 17.0, 16.54265402843602)","(11.0, 13.0, 12.68208092485549)","(19.0, 27.0, 26.94736842105263)","(71.0, 85.0, 81.66666666666667)","(15.0, 18.0, 17.807377049180328)","(16.0, 18.5, 18.495575221238937)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.114516129032258)","(12.0, 14.0, 13.887755102040817)","(16.0, 20.0, 19.630522088353413)","(4.6, 5.3, 5.276966292134832)","(11.0, 12.0, 11.992012779552716)","(8.5, 9.4, 9.2775)"
04-01-2023 15:11:26.396990,"(13.0, 17.0, 16.54265402843602)","(11.0, 13.0, 12.406148867313917)","(19.0, 27.0, 26.942307692307693)","(71.0, 85.0, 81.80851063829788)","(15.0, 18.0, 17.7803738317757)","(16.0, 18.5, 18.46153846153846)","(21.0, 30.0, 29.396039603960396)","(5.0, 6.2, 6.114516129032258)","(12.0, 14.0, 13.929378531073446)","(16.0, 20.0, 19.644736842105264)","(4.6, 5.3, 5.286330935251798)","(11.0, 12.0, 11.990234375)","(8.5, 9.4, 9.2775)"
04-01-2023 15:11:28.187176,"(13.0, 17.0, 16.54265402843602)","(11.0, 12.5, 12.411042944785276)","(19.0, 27.0, 26.942307692307693)","(71.0, 85.0, 82.02380952380952)","(15.0, 18.0, 17.7803738317757)","(16.0, 18.5, 18.486486486486488)","(21.0, 30.0, 29.396039603960396)","(5.5, 6.2, 6.113351498637602)","(12.0, 14.0, 13.936781609195402)","(17.0, 20.0, 19.625)","(4.8, 5.3, 5.269767441860465)","(11.0, 12.0, 11.980842911877394)","(8.5, 9.4, 9.370731707317074)"
04-01-2023 15:11:29.939900,"(13.0, 17.0, 16.54265402843602)","(11.0, 12.5, 12.409090909090908)","(19.0, 27.0, 26.641509433962263)","(71.0, 85.0, 82.02380952380952)","(15.0, 18.0, 17.7803738317757)","(16.0, 18.5, 18.486486486486488)","(21.0, 30.0, 29.396039603960396)","(5.5, 6.2, 6.109659090909091)","(12.0, 14.5, 13.933526011560694)","(17.0, 20.0, 20.060606060606062)","(4.8, 5.3, 5.257416267942584)","(11.0, 12.0, 11.980842911877394)","(8.5, 9.4, 9.340425531914894)"
04-01-2023 15:11:31.627222,"(13.0, 17.0, 16.596069868995635)","(11.0, 12.5, 12.486940298507463)","(19.0, 27.0, 26.641509433962263)","(71.0, 85.0, 82.02380952380952)","(15.0, 18.0, 17.7803738317757)","(16.0, 18.5, 18.486486486486488)","(21.0, 30.0, 29.396039603960396)","(5.5, 6.2, 6.111911357340721)","(12.0, 14.5, 13.933526011560694)","(17.0, 21.0, 20.071428571428573)","(4.8, 5.3, 5.089905787348586)","(11.0, 12.5, 12.290123456790123)","(8.5, 9.4, 9.323886639676113)"
04-01-2023 15:11:33.247556,"(13.0, 17.0, 16.596069868995635)","(11.0, 12.5, 12.486940298507463)","(19.0, 27.0, 26.641509433962263)","(71.0, 85.0, 82.02380952380952)","(15.0, 18.0, 17.7803738317757)","(16.0, 18.5, 18.25)","(21.0, 30.0, 29.429906542056074)","(5.5, 6.2, 6.123923444976077)","(12.0, 14.5, 14.017241379310345)","(17.0, 21.0, 20.261363636363637)","(4.8, 5.1, 5.102234636871508)","(11.0, 12.5, 12.446843853820598)","(8.5, 9.4, 9.257142857142856)"
04-01-2023 15:11:34.883991,"(13.0, 17.0, 16.622448979591837)","(11.0, 13.0, 12.542619542619542)","(19.0, 28.0, 26.527131782945737)","(71.0, 85.0, 82.02702702702703)","(15.0, 18.0, 17.769607843137255)","(16.0, 18.5, 18.25)","(21.0, 30.0, 29.429906542056074)","(5.5, 6.2, 6.104615384615385)","(12.0, 14.5, 14.016826923076923)","(17.0, 21.0, 20.261363636363637)","(4.8, 5.2, 5.101980198019802)","(11.0, 12.5, 12.382666666666667)","(8.5, 9.4, 9.254166666666666)"
04-01-2023 15:11:36.552372,"(13.0, 17.0, 16.622448979591837)","(11.0, 13.0, 12.542619542619542)","(19.0, 28.0, 26.527131782945737)","(71.0, 85.0, 82.02702702702703)","(15.0, 18.0, 17.769607843137255)","(16.0, 18.5, 18.25)","(21.0, 30.0, 29.429906542056074)","(5.5, 6.2, 6.104615384615385)","(12.0, 14.5, 14.016826923076923)","(17.0, 21.0, 20.261363636363637)","(4.8, 5.2, 5.101980198019802)","(11.0, 12.5, 12.37945205479452)","(8.5, 9.4, 9.254166666666666)"
04-01-2023 15:11:38.266938,"(13.0, 17.0, 16.622448979591837)","(11.0, 13.0, 12.542619542619542)","(19.0, 28.0, 26.527131782945737)","(71.0, 85.0, 82.02702702702703)","(15.0, 18.0, 17.757731958762886)","(16.0, 18.5, 18.23913043478261)","(21.0, 30.0, 29.429906542056074)","(5.5, 6.2, 6.104615384615385)","(12.0, 14.5, 14.017073170731708)","(17.0, 21.0, 20.261363636363637)","(4.8, 5.2, 5.122784810126582)","(11.0, 12.5, 12.051020408163266)","(8.5, 9.4, 9.20281690140845)"
04-01-2023 15:11:39.840335,"(13.0, 17.0, 16.63)","(11.0, 13.0, 12.54356846473029)","(19.0, 28.0, 26.560606060606062)","(71.0, 85.0, 82.38095238095238)","(15.0, 18.0, 17.769607843137255)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 29.454545454545453)","(5.5, 6.2, 6.108599508599509)","(12.0, 14.5, 14.029411764705882)","(17.0, 21.0, 20.293478260869566)","(4.6, 5.2, 5.141062801932367)","(11.0, 12.5, 12.231404958677686)","(8.0, 9.4, 9.22716049382716)"
04-01-2023 15:11:41.646775,"(13.0, 17.0, 16.63)","(11.0, 13.0, 12.54356846473029)","(19.0, 28.0, 26.53846153846154)","(71.0, 85.0, 82.38095238095238)","(15.0, 18.0, 17.41875)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 29.454545454545453)","(5.5, 6.2, 6.1024)","(12.0, 14.5, 13.7126582278481)","(17.0, 21.0, 20.155844155844157)","(4.6, 5.2, 5.140609137055837)","(11.0, 12.5, 12.25925925925926)","(8.0, 9.4, 9.22716049382716)"
04-01-2023 15:11:43.491955,"(13.0, 17.0, 16.63)","(11.0, 13.0, 12.519650655021834)","(19.0, 28.0, 26.48)","(71.0, 85.0, 82.70833333333333)","(15.0, 17.5, 17.508333333333333)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 29.4337899543379)","(5.5, 6.2, 6.109714285714285)","(12.0, 14.0, 13.718181818181819)","(17.0, 21.0, 20.38679245283019)","(4.6, 5.2, 5.140458015267176)","(11.0, 12.5, 12.25925925925926)","(8.0, 9.4, 9.228947368421052)"
04-01-2023 15:11:45.444181,"(13.0, 17.0, 16.63)","(11.0, 13.0, 12.47242206235012)","(19.0, 28.0, 26.652173913043477)","(71.0, 85.0, 82.70833333333333)","(15.0, 18.0, 17.641463414634146)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 29.4337899543379)","(5.5, 6.2, 6.15483870967742)","(12.0, 14.0, 13.718181818181819)","(17.0, 21.0, 20.38679245283019)","(4.6, 5.2, 5.140561224489796)","(11.0, 12.5, 12.25925925925926)","(8.0, 9.4, 9.22716049382716)"
04-01-2023 15:11:47.242488,"(13.0, 17.0, 16.63)","(11.0, 13.0, 12.43560606060606)","(19.0, 27.0, 26.652173913043477)","(71.0, 85.0, 82.76595744680851)","(15.0, 18.0, 17.425373134328357)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 29.4337899543379)","(5.5, 6.2, 6.151181102362205)","(12.0, 14.0, 13.718181818181819)","(17.0, 21.0, 20.38679245283019)","(4.6, 5.2, 5.144744744744744)","(11.0, 12.5, 12.287581699346406)","(8.0, 9.4, 9.257142857142856)"
04-01-2023 15:11:48.941662,"(13.0, 17.0, 16.6239837398374)","(11.0, 12.5, 12.43560606060606)","(19.0, 27.0, 26.555555555555557)","(71.0, 85.0, 82.76595744680851)","(15.0, 17.5, 17.425373134328357)","(16.0, 19.0, 18.229166666666668)","(21.0, 30.0, 28.89516129032258)","(5.5, 6.2, 6.150793650793651)","(12.0, 14.0, 13.713720316622691)","(17.0, 21.0, 20.38679245283019)","(4.6, 5.2, 5.156484149855908)","(11.0, 12.5, 12.287581699346406)","(8.0, 9.4, 9.228947368421052)"
04-01-2023 15:11:50.682888,"(13.0, 17.0, 16.621513944223107)","(11.0, 12.5, 12.522776572668112)","(19.0, 27.0, 26.659574468085108)","(71.0, 85.0, 82.76595744680851)","(15.0, 17.5, 17.608)","(16.0, 19.0, 18.229166666666668)","(21.0, 29.0, 28.89516129032258)","(5.5, 6.2, 6.150793650793651)","(12.0, 14.0, 13.618483412322275)","(17.0, 21.0, 20.38679245283019)","(4.6, 5.2, 5.173972602739726)","(11.0, 12.5, 12.264492753623188)","(8.0, 9.4, 9.341972920696325)"
04-01-2023 15:11:52.331201,"(14.0, 17.0, 16.62890625)","(11.0, 13.0, 12.512195121951219)","(19.0, 27.0, 26.68)","(71.0, 85.0, 82.8125)","(15.0, 18.0, 17.61111111111111)","(16.0, 19.0, 18.26732673267327)","(21.0, 29.0, 28.89763779527559)","(5.5, 6.2, 6.149797570850202)","(12.0, 14.0, 13.49671052631579)","(17.0, 21.0, 20.42056074766355)","(4.6, 5.2, 5.175744680851064)","(11.0, 12.5, 12.263157894736842)","(8.0, 9.2, 9.192340425531913)"
04-01-2023 15:11:53.998266,"(14.0, 17.0, 16.62890625)","(11.0, 13.0, 12.521739130434783)","(19.0, 27.0, 26.455172413793104)","(71.0, 85.0, 78.3076923076923)","(15.0, 18.0, 17.6171875)","(16.0, 19.0, 17.903930131004365)","(21.0, 29.0, 28.900763358778626)","(5.5, 6.2, 6.170212765957447)","(12.0, 13.5, 13.67094017094017)","(17.0, 21.0, 20.757575757575758)","(4.6, 5.2, 5.1775590551181105)","(11.0, 12.5, 12.28476821192053)","(8.0, 9.2, 9.195358649789029)"
04-01-2023 15:11:55.678598,"(14.0, 17.0, 16.637323943661972)","(11.0, 13.0, 12.539748953974895)","(19.0, 28.0, 26.681159420289855)","(71.0, 80.0, 78.35820895522389)","(15.0, 18.0, 17.484)","(16.0, 18.0, 17.913705583756347)","(21.0, 29.0, 28.902985074626866)","(5.5, 6.2, 6.174233128834356)","(12.0, 14.0, 13.679166666666667)","(17.0, 21.0, 20.80246913580247)","(4.6, 5.2, 5.178966789667896)","(11.0, 12.5, 12.294303797468354)","(8.0, 9.2, 9.195407098121084)"
04-01-2023 15:11:57.302273,"(14.0, 17.0, 16.65551839464883)","(11.0, 13.0, 12.494331065759637)","(19.0, 27.0, 26.698630136986303)","(71.0, 80.0, 78.38235294117646)","(15.0, 17.5, 17.484313725490196)","(16.0, 18.0, 17.811258278145694)","(21.0, 29.0, 28.905109489051096)","(5.5, 6.2, 6.171428571428572)","(12.0, 14.0, 14.706521739130435)","(17.0, 21.0, 20.811764705882354)","(4.6, 5.2, 5.2125)","(11.0, 12.5, 12.303030303030303)","(8.0, 9.4, 9.331826086956521)"
04-01-2023 15:11:58.995825,"(14.0, 17.0, 16.401754385964914)","(11.0, 13.0, 12.370748299319727)","(19.0, 27.0, 26.666666666666668)","(71.0, 80.0, 78.38235294117646)","(15.0, 17.5, 17.414429530201343)","(16.0, 18.0, 17.80921052631579)","(21.0, 29.0, 28.905109489051096)","(5.5, 6.2, 6.300000000000001)","(12.0, 15.0, 14.53298611111111)","(17.0, 21.0, 20.75)","(4.6, 5.3, 5.176300578034682)","(11.0, 12.5, 12.290697674418604)","(8.0, 9.4, 9.328965517241379)"
04-01-2023 15:12:00.677837,"(14.0, 16.5, 16.230978260869566)","(11.0, 12.5, 12.48873873873874)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.40579710144928)","(15.0, 17.5, 17.41611842105263)","(16.0, 18.0, 17.81290322580645)","(21.0, 29.0, 28.907801418439718)","(5.5, 6.4, 6.15527950310559)","(13.0, 15.0, 14.547445255474452)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.142209072978304)","(11.0, 12.5, 12.260765550239235)","(8.0, 9.4, 9.37160751565762)"
04-01-2023 15:12:02.297588,"(14.0, 16.5, 16.227272727272727)","(11.0, 12.5, 12.48873873873874)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.40579710144928)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.815573770491802)","(21.0, 29.0, 28.907801418439718)","(5.5, 6.2, 6.15764705882353)","(13.0, 15.0, 14.5962441314554)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.142436149312377)","(11.0, 12.5, 12.264563106796116)","(8.0, 9.4, 9.364705882352942)"
04-01-2023 15:12:03.852296,"(14.0, 16.5, 16.208571428571428)","(11.0, 12.5, 12.720670391061452)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.56060606060606)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.95098039215686)","(21.0, 29.0, 28.79245283018868)","(5.5, 6.2, 6.15764705882353)","(13.0, 15.0, 14.5962441314554)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.150590219224283)","(11.0, 12.5, 12.293010752688172)","(8.0, 9.4, 9.364705882352942)"
04-01-2023 15:12:05.474350,"(14.0, 16.5, 16.254807692307693)","(11.0, 13.0, 12.571078431372548)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.56060606060606)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.95098039215686)","(21.0, 29.0, 28.79245283018868)","(5.5, 6.2, 6.157396449704142)","(13.0, 15.0, 14.5962441314554)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.155555555555556)","(11.0, 12.5, 12.293010752688172)","(8.0, 9.4, 9.276712328767124)"
04-01-2023 15:12:07.088277,"(14.0, 16.5, 16.254807692307693)","(11.0, 13.0, 12.571078431372548)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.56060606060606)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.95098039215686)","(21.0, 29.0, 28.79245283018868)","(5.5, 6.2, 6.15527950310559)","(13.0, 15.0, 14.5962441314554)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.1560747663551405)","(11.0, 12.5, 12.293010752688172)","(8.0, 9.4, 9.276712328767124)"
04-01-2023 15:12:08.699413,"(14.0, 16.5, 16.254807692307693)","(11.0, 13.0, 12.571078431372548)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.56060606060606)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.95098039215686)","(21.0, 29.0, 28.79245283018868)","(5.5, 6.2, 6.15527950310559)","(13.0, 15.0, 14.5962441314554)","(17.0, 21.0, 20.8)","(4.6, 5.2, 5.153763440860215)","(11.0, 12.5, 12.293010752688172)","(8.0, 9.4, 9.276712328767124)"
04-01-2023 15:12:10.272508,"(14.0, 16.5, 16.25358851674641)","(11.0, 13.0, 12.570731707317073)","(19.0, 27.0, 26.627118644067796)","(71.0, 80.0, 78.56060606060606)","(15.0, 17.5, 17.484674329501917)","(16.0, 18.0, 17.946601941747574)","(21.0, 29.0, 28.79245283018868)","(5.5, 6.2, 6.152439024390244)","(13.0, 15.0, 14.5933014354067)","(17.0, 21.0, 20.593220338983052)","(4.6, 5.2, 5.11865671641791)","(11.0, 12.5, 12.289893617021276)","(8.0, 9.4, 9.365055762081784)"
04-01-2023 15:12:11.827815,"(14.0, 16.5, 16.25358851674641)","(11.0, 13.0, 12.611538461538462)","(19.0, 27.0, 26.650793650793652)","(71.0, 80.0, 78.33333333333333)","(15.0, 17.5, 17.48501872659176)","(16.0, 18.0, 17.949074074074073)","(21.0, 29.0, 28.79754601226994)","(5.5, 6.2, 6.156906077348067)","(13.0, 15.0, 14.626373626373626)","(17.0, 21.0, 20.625)","(4.6, 5.2, 5.138243626062323)","(11.0, 12.5, 12.299492385786802)","(8.0, 9.4, 9.368440366972477)"
04-01-2023 15:12:13.512821,"(14.0, 16.5, 16.274122807017545)","(11.0, 13.0, 12.742774566473988)","(19.0, 27.0, 26.650793650793652)","(71.0, 80.0, 80.625)","(15.0, 17.5, 17.48501872659176)","(16.0, 18.0, 17.98901098901099)","(21.0, 29.0, 28.79754601226994)","(5.5, 6.2, 6.156906077348067)","(12.0, 15.0, 14.626373626373626)","(17.0, 21.0, 20.625)","(4.6, 5.2, 5.113663366336634)","(11.0, 12.5, 12.299492385786802)","(8.0, 9.4, 9.368440366972477)"
04-01-2023 15:12:15.300451,"(14.0, 16.5, 16.182098765432098)","(11.0, 13.0, 12.727027027027027)","(19.0, 27.0, 26.602941176470587)","(71.0, 85.0, 80.625)","(15.0, 17.5, 17.485507246376812)","(16.0, 18.0, 17.98901098901099)","(21.0, 29.0, 28.79754601226994)","(5.5, 6.2, 6.155681818181819)","(12.0, 15.0, 14.626373626373626)","(17.0, 21.0, 20.625)","(4.6, 5.2, 5.125230202578269)","(11.0, 12.5, 12.295336787564766)","(8.0, 9.6, 9.325641025641024)"
04-01-2023 15:12:17.359034,"(14.0, 16.5, 16.248603351955307)","(11.0, 13.0, 12.72340425531915)","(19.0, 27.0, 26.602941176470587)","(71.0, 85.0, 79.28571428571429)","(15.0, 17.5, 17.485507246376812)","(16.0, 18.0, 17.98901098901099)","(21.0, 29.0, 28.8)","(5.5, 6.2, 6.155681818181819)","(12.0, 15.0, 14.623655913978494)","(17.0, 21.0, 20.625)","(4.6, 5.2, 5.130176211453744)","(11.0, 12.5, 12.293969849246231)","(8.0, 9.4, 9.224489795918366)"
04-01-2023 15:12:19.202660,"(14.0, 16.5, 16.248603351955307)","(11.0, 13.0, 12.72340425531915)","(19.0, 27.0, 26.602941176470587)","(71.0, 85.0, 79.28571428571429)","(15.0, 17.5, 17.485507246376812)","(16.0, 18.0, 17.98901098901099)","(21.0, 29.0, 28.8)","(5.5, 6.2, 6.155681818181819)","(12.0, 15.0, 14.623655913978494)","(17.0, 21.0, 20.612903225806452)","(4.6, 5.2, 5.128601252609603)","(11.0, 12.5, 12.293969849246231)","(8.0, 9.4, 9.365182186234819)"
04-01-2023 15:12:20.831873,"(14.0, 16.5, 16.248603351955307)","(11.0, 13.0, 12.72340425531915)","(19.0, 27.0, 26.602941176470587)","(71.0, 85.0, 79.28571428571429)","(15.0, 17.5, 17.485507246376812)","(16.0, 18.0, 17.988372093023255)","(21.0, 29.0, 28.8)","(5.5, 6.2, 6.155681818181819)","(12.0, 15.0, 14.623655913978494)","(17.0, 21.0, 20.612903225806452)","(4.6, 5.2, 5.128601252609603)","(11.0, 12.5, 12.293969849246231)","(8.0, 9.4, 9.22181818181818)"
04-01-2023 15:12:22.340601,"(14.0, 16.5, 16.054455445544555)","(11.0, 13.0, 12.72340425531915)","(19.0, 27.0, 26.650793650793652)","(71.0, 85.0, 79.28571428571429)","(15.0, 17.5, 17.485507246376812)","(16.0, 18.0, 17.988372093023255)","(21.0, 29.0, 28.8)","(5.5, 6.2, 6.1483443708609276)","(12.0, 15.0, 14.623655913978494)","(17.0, 21.0, 20.612903225806452)","(4.6, 5.2, 5.10976253298153)","(11.0, 12.5, 12.293969849246231)","(8.0, 9.4, 9.22181818181818)"
04-01-2023 15:12:23.856411,"(14.0, 16.5, 16.054455445544555)","(11.0, 13.0, 12.72340425531915)","(19.0, 27.0, 26.650793650793652)","(71.0, 85.0, 79.28571428571429)","(15.0, 17.5, 17.675062972292192)","(16.0, 18.0, 17.985915492957748)","(21.0, 29.0, 28.8)","(5.5, 6.2, 6.148684210526316)","(12.0, 15.0, 14.623655913978494)","(17.0, 21.0, 20.612903225806452)","(4.6, 5.2, 5.10976253298153)","(11.0, 12.5, 12.293969849246231)","(8.0, 9.4, 9.269333333333334)"
04-01-2023 15:12:25.470952,"(14.0, 16.5, 16.054455445544555)","(11.0, 13.0, 12.733333333333333)","(19.0, 27.0, 26.671641791044777)","(71.0, 85.0, 79.4)","(15.0, 18.0, 17.46440677966102)","(16.0, 18.0, 17.98507462686567)","(21.0, 29.0, 28.803571428571427)","(5.5, 6.2, 6.153293413173653)","(12.0, 15.0, 14.635416666666666)","(17.0, 21.0, 20.64179104477612)","(4.6, 5.2, 5.113636363636363)","(11.0, 12.5, 12.3)","(8.0, 9.4, 9.284705882352942)"
04-01-2023 15:12:27.062196,"(14.0, 16.5, 16.11111111111111)","(11.0, 13.0, 12.733333333333333)","(19.0, 27.0, 26.64516129032258)","(71.0, 85.0, 79.4)","(15.0, 17.5, 17.46440677966102)","(16.0, 18.0, 17.98507462686567)","(21.0, 29.0, 28.803571428571427)","(5.5, 6.2, 6.151851851851852)","(12.0, 15.0, 14.635416666666666)","(17.0, 21.0, 20.64179104477612)","(4.6, 5.2, 5.101036269430051)","(11.0, 12.5, 12.3)","(8.0, 9.4, 9.283333333333333)"
04-01-2023 15:12:28.659541,"(13.0, 16.5, 16.11111111111111)","(11.0, 13.0, 12.733333333333333)","(19.0, 27.0, 26.64516129032258)","(71.0, 85.0, 86.5625)","(15.0, 17.5, 17.46440677966102)","(16.0, 18.0, 17.986013986013987)","(21.0, 29.0, 28.803571428571427)","(5.5, 6.2, 5.961224489795919)","(13.0, 15.0, 14.635416666666666)","(17.0, 21.0, 20.64179104477612)","(4.6, 5.2, 5.10124826629681)","(11.0, 12.5, 12.3)","(8.0, 9.4, 9.283333333333333)"
04-01-2023 15:12:30.299685,"(13.0, 16.5, 16.33093525179856)","(11.0, 13.0, 12.782926829268293)","(19.0, 27.0, 27.038095238095238)","(71.0, 90.0, 82.25)","(15.0, 17.5, 17.49436090225564)","(16.0, 18.0, 17.677083333333332)","(21.0, 29.0, 29.025641025641026)","(5.5, 6.2, 6.076923076923077)","(13.0, 15.0, 14.731092436974789)","(17.0, 21.0, 21.16304347826087)","(4.6, 5.2, 4.971212121212122)","(11.0, 12.5, 12.380733944954128)","(8.0, 9.6, 9.313821138211381)"
04-01-2023 15:12:31.927622,"(13.0, 16.5, 16.33093525179856)","(11.0, 13.0, 12.813807531380753)","(19.0, 28.0, 27.036363636363635)","(71.0, 85.0, 82.25)","(15.0, 17.5, 17.49436090225564)","(16.0, 18.0, 17.76865671641791)","(21.0, 30.0, 29.08888888888889)","(5.5, 6.2, 6.100671140939597)","(13.0, 15.0, 14.73125)","(17.0, 22.0, 20.848484848484848)","(4.6, 5.0, 5.037696335078534)","(11.0, 12.5, 12.43915343915344)","(8.0, 9.6, 9.34970760233918)"
04-01-2023 15:12:33.473611,"(13.0, 16.5, 16.33093525179856)","(11.0, 13.0, 12.813807531380753)","(19.0, 28.0, 26.708333333333332)","(71.0, 85.0, 82.25)","(15.0, 17.5, 17.681697612732094)","(16.0, 18.0, 17.76865671641791)","(21.0, 30.0, 29.20472440944882)","(5.5, 6.2, 6.100671140939597)","(13.0, 15.0, 14.60909090909091)","(17.0, 21.0, 20.86111111111111)","(4.6, 5.1, 5.048148148148148)","(11.0, 12.5, 12.43915343915344)","(8.0, 9.6, 9.34970760233918)"
