,Anjo Tornado,Sorinder Bale,Sophie Did It,Dixie Showband,Ferocious Amigo,Raising Hell,Nobu Girl,Oscar Ruth
08-01-2023 18:00:09.052978,"(2.6, 3.4, 3.333333333333333)","(3.7, 4.4, 4.352380952380953)","(51.0, 85.0, 66.42857142857143)","(19.0, 28.0, 27.11111111111111)","(11.0, 12.0, 12.090909090909092)","(81.0, 110.0, 108.57142857142857)","(17.0, 27.0, 25.36842105263158)","(2.5, 3.55, 3.480434782608696)"
08-01-2023 18:00:10.174461,"(2.6, 3.4, 3.3666666666666667)","(3.7, 4.4, 4.352380952380953)","(51.0, 85.0, 66.42857142857143)","(19.0, 28.0, 27.11111111111111)","(11.0, 12.5, 12.078125)","(81.0, 110.0, 108.57142857142857)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.55, 3.4625)"
08-01-2023 18:00:11.257464,"(2.6, 3.45, 3.4083333333333337)","(3.7, 4.4, 4.385714285714286)","(51.0, 80.0, 66.66666666666667)","(19.0, 28.0, 26.76923076923077)","(11.0, 12.5, 12.05)","(81.0, 110.0, 108.57142857142857)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.5, 3.4805555555555556)"
08-01-2023 18:00:12.349368,"(2.6, 3.4, 3.3526315789473684)","(3.7, 4.4, 4.385714285714286)","(51.0, 80.0, 66.66666666666667)","(19.0, 28.0, 26.857142857142858)","(11.0, 12.5, 12.075757575757576)","(81.0, 110.0, 108.57142857142857)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.5, 3.4966666666666666)"
08-01-2023 18:00:13.396774,"(2.6, 3.4, 3.359090909090909)","(3.7, 4.5, 4.409090909090909)","(51.0, 80.0, 66.66666666666667)","(19.0, 28.0, 26.857142857142858)","(11.0, 12.5, 12.075757575757576)","(81.0, 110.0, 108.57142857142857)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.55, 3.5067567567567566)"
08-01-2023 18:00:14.510072,"(2.6, 3.4, 3.359090909090909)","(3.7, 4.4, 4.314285714285714)","(51.0, 80.0, 73.33333333333333)","(19.0, 28.0, 26.857142857142858)","(11.0, 12.5, 12.017241379310345)","(81.0, 110.0, 108.57142857142857)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.55, 3.5067567567567566)"
08-01-2023 18:00:15.772723,"(2.6, 3.4, 3.359090909090909)","(3.7, 4.4, 4.314285714285714)","(51.0, 80.0, 71.11111111111111)","(19.0, 28.0, 27.058823529411764)","(11.0, 12.5, 12.76923076923077)","(81.0, 110.0, 103.33333333333333)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.55, 3.5067567567567566)"
08-01-2023 18:00:16.876413,"(2.6, 3.4, 3.359090909090909)","(3.7, 4.4, 4.375757575757576)","(51.0, 80.0, 64.61538461538461)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.0, 12.924242424242424)","(81.0, 110.0, 105.0)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.55, 3.444444444444444)"
08-01-2023 18:00:18.026976,"(2.6, 3.4, 3.3428571428571425)","(3.7, 4.5, 4.425000000000001)","(51.0, 80.0, 64.61538461538461)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.5, 13.0)","(81.0, 110.0, 106.66666666666667)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.5, 3.446153846153846)"
08-01-2023 18:00:19.163876,"(2.6, 3.35, 3.325)","(3.7, 4.5, 4.458823529411765)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 27.058823529411764)","(11.0, 13.5, 12.529411764705882)","(81.0, 110.0, 107.14285714285714)","(17.0, 26.0, 25.36842105263158)","(2.5, 3.5, 3.4647058823529413)"
08-01-2023 18:00:20.423655,"(2.6, 3.3, 3.283333333333333)","(3.7, 4.5, 4.5058823529411764)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.0, 12.512195121951219)","(81.0, 110.0, 105.0)","(17.0, 26.0, 25.529411764705884)","(2.5, 3.5, 3.473809523809524)"
08-01-2023 18:00:21.740776,"(2.6, 3.3, 3.267857142857143)","(3.7, 4.6, 4.5058823529411764)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.0, 12.15625)","(81.0, 110.0, 105.0)","(17.0, 26.0, 25.529411764705884)","(2.5, 3.55, 3.473809523809524)"
08-01-2023 18:00:23.018004,"(2.6, 3.3, 3.2733333333333334)","(3.7, 4.6, 4.565853658536585)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.0, 12.4)","(81.0, 110.0, 107.14285714285714)","(17.0, 26.0, 27.3125)","(2.5, 3.55, 3.465625)"
08-01-2023 18:00:24.144354,"(2.6, 3.3, 3.2733333333333334)","(3.7, 4.6, 4.565853658536585)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.666666666666668)","(11.0, 13.0, 12.397849462365592)","(81.0, 110.0, 107.14285714285714)","(17.0, 28.0, 26.166666666666668)","(2.5, 3.5, 3.4692307692307693)"
08-01-2023 18:00:25.135981,"(2.6, 3.3, 3.2702127659574467)","(3.7, 4.6, 4.547826086956522)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 27.058823529411764)","(11.0, 13.0, 12.397849462365592)","(81.0, 110.0, 105.0)","(17.0, 28.0, 25.666666666666668)","(2.5, 3.5, 3.46)"
08-01-2023 18:00:26.246687,"(2.6, 3.3, 3.2733333333333334)","(3.7, 4.6, 4.552)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.727272727272727)","(11.0, 13.0, 12.64)","(81.0, 110.0, 105.0)","(17.0, 27.0, 25.666666666666668)","(2.5, 3.5, 3.4521739130434783)"
08-01-2023 18:00:27.388445,"(2.6, 3.3, 3.2733333333333334)","(3.7, 4.6, 4.552)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 27.176470588235293)","(11.0, 13.0, 13.545454545454545)","(81.0, 110.0, 106.66666666666667)","(17.0, 27.0, 25.666666666666668)","(2.5, 3.5, 3.4521739130434783)"
08-01-2023 18:00:28.502463,"(2.6, 3.3, 3.2727272727272725)","(3.7, 4.6, 4.533333333333333)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 27.176470588235293)","(11.0, 14.0, 13.545454545454545)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.333333333333332)","(2.5, 3.5, 3.466666666666667)"
08-01-2023 18:00:29.670409,"(2.6, 3.25, 3.2386363636363638)","(3.7, 4.5, 4.388)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.833333333333332)","(11.0, 13.5, 13.3)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.333333333333332)","(2.5, 3.5, 3.466666666666667)"
08-01-2023 18:00:30.706367,"(2.6, 3.25, 3.2395833333333335)","(3.7, 4.5, 4.384615384615384)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 26.833333333333332)","(11.0, 13.5, 13.3)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.2)","(2.5, 3.5, 3.475)"
08-01-2023 18:00:31.728186,"(2.6, 3.25, 3.2395833333333335)","(3.7, 4.5, 4.384615384615384)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 27.22222222222222)","(11.0, 13.5, 13.3)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.333333333333332)","(2.5, 3.5, 3.466666666666667)"
08-01-2023 18:00:32.812420,"(2.6, 3.25, 3.2395833333333335)","(3.7, 4.5, 4.384615384615384)","(51.0, 80.0, 65.71428571428572)","(19.0, 28.0, 29.0)","(11.0, 13.5, 13.192307692307692)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.2)","(2.5, 3.5, 3.4583333333333335)"
08-01-2023 18:00:33.854510,"(2.6, 3.25, 3.2395833333333335)","(3.7, 4.5, 4.403225806451613)","(51.0, 75.0, 63.0)","(19.0, 30.0, 29.0)","(11.0, 13.5, 13.192307692307692)","(81.0, 110.0, 102.85714285714286)","(17.0, 27.0, 25.666666666666668)","(2.5, 3.5, 3.475)"
08-01-2023 18:00:34.957110,"(2.6, 3.3, 3.272)","(3.7, 4.5, 4.406666666666666)","(51.0, 75.0, 61.31578947368421)","(19.0, 30.0, 28.75)","(11.0, 13.5, 13.192307692307692)","(81.0, 110.0, 105.0)","(17.0, 27.0, 25.666666666666668)","(2.5, 3.5, 3.4571428571428573)"
08-01-2023 18:00:36.233357,"(2.6, 3.3, 3.272)","(3.7, 4.5, 4.406666666666666)","(41.0, 75.0, 60.55555555555556)","(19.0, 29.0, 28.526315789473685)","(11.0, 13.5, 12.833333333333334)","(81.0, 110.0, 105.0)","(17.0, 27.0, 26.333333333333332)","(2.7, 3.5, 3.477777777777778)"
08-01-2023 18:00:37.303943,"(2.6, 3.25, 3.239130434782609)","(3.7, 4.5, 4.41764705882353)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 29.0)","(11.0, 13.0, 12.416666666666666)","(81.0, 110.0, 103.75)","(17.0, 27.0, 26.428571428571427)","(2.7, 3.5, 3.544565217391304)"
08-01-2023 18:00:38.576778,"(2.6, 3.25, 3.2666666666666666)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 28.76923076923077)","(11.0, 12.5, 12.193181818181818)","(81.0, 110.0, 106.0)","(17.0, 27.0, 26.428571428571427)","(2.7, 3.55, 3.528787878787879)"
08-01-2023 18:00:39.930322,"(2.6, 3.3, 3.2666666666666666)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 29.0, 27.77777777777778)","(11.0, 12.5, 12.22972972972973)","(81.0, 110.0, 107.14285714285714)","(17.0, 27.0, 26.25)","(2.7, 3.55, 3.4647058823529413)"
08-01-2023 18:00:41.161143,"(2.6, 3.3, 3.2666666666666666)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 27.77777777777778)","(11.0, 12.5, 12.166666666666666)","(81.0, 110.0, 105.0)","(17.0, 28.0, 26.25)","(2.7, 3.5, 3.455)"
08-01-2023 18:00:42.398791,"(2.6, 3.3, 3.275)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 27.77777777777778)","(11.0, 12.5, 12.166666666666666)","(81.0, 110.0, 104.44444444444444)","(17.0, 28.0, 25.9)","(2.7, 3.5, 3.4299999999999997)"
08-01-2023 18:00:43.594068,"(2.6, 3.35, 3.317857142857143)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 27.77777777777778)","(11.0, 12.5, 12.183333333333334)","(81.0, 110.0, 105.0)","(17.0, 28.0, 25.9)","(2.7, 3.5, 3.4176470588235293)"
08-01-2023 18:00:44.825140,"(2.6, 3.35, 3.314)","(3.7, 4.5, 4.4)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 27.77777777777778)","(11.0, 12.5, 12.115384615384615)","(81.0, 110.0, 103.33333333333333)","(17.0, 28.0, 26.444444444444443)","(2.7, 3.5, 3.405555555555556)"
08-01-2023 18:00:46.000188,"(2.6, 3.4, 3.38)","(3.7, 4.5, 4.415151515151515)","(41.0, 75.0, 60.55555555555556)","(19.0, 30.0, 28.76923076923077)","(11.0, 12.5, 12.203703703703704)","(81.0, 110.0, 108.33333333333333)","(17.0, 28.0, 26.923076923076923)","(2.7, 3.45, 3.3973684210526316)"
08-01-2023 18:00:47.194417,"(2.6, 3.4, 3.364705882352941)","(3.7, 4.5, 4.415151515151515)","(41.0, 75.0, 60.55555555555556)","(19.0, 29.0, 28.625)","(11.0, 12.5, 12.203703703703704)","(81.0, 110.0, 93.04878048780488)","(17.0, 28.0, 26.666666666666668)","(2.7, 3.45, 3.4029411764705886)"
08-01-2023 18:00:48.397013,"(2.6, 3.4, 3.3625)","(3.7, 4.5, 4.415151515151515)","(41.0, 75.0, 59.705882352941174)","(19.0, 29.0, 28.625)","(11.0, 12.5, 12.225806451612904)","(81.0, 95.0, 93.0)","(17.0, 28.0, 26.285714285714285)","(2.7, 3.45, 3.3772727272727274)"
08-01-2023 18:00:49.515811,"(2.6, 3.4, 3.3625)","(3.7, 4.5, 4.406666666666666)","(41.0, 75.0, 59.705882352941174)","(19.0, 29.0, 28.625)","(11.0, 12.5, 12.178571428571429)","(81.0, 95.0, 93.04878048780488)","(17.0, 28.0, 26.0)","(2.7, 3.45, 3.4000000000000004)"
08-01-2023 18:00:50.675575,"(2.6, 3.4, 3.3625)","(3.7, 4.5, 4.406666666666666)","(41.0, 75.0, 62.5)","(19.0, 29.0, 28.625)","(11.0, 12.5, 12.214285714285714)","(81.0, 95.0, 93.04878048780488)","(17.0, 30.0, 26.307692307692307)","(2.7, 3.45, 3.3772727272727274)"
08-01-2023 18:00:51.839660,"(2.7, 3.4, 3.37)","(3.7, 4.5, 4.406666666666666)","(41.0, 75.0, 62.5)","(19.0, 29.0, 27.714285714285715)","(11.0, 12.5, 12.192307692307692)","(81.0, 95.0, 92.97619047619048)","(17.0, 30.0, 26.6)","(2.7, 3.45, 3.3875)"
08-01-2023 18:00:52.906691,"(2.7, 3.4, 3.375)","(3.7, 4.5, 4.406666666666666)","(41.0, 75.0, 62.5)","(19.0, 28.0, 26.0)","(11.0, 12.5, 12.263157894736842)","(81.0, 95.0, 92.97619047619048)","(17.0, 27.0, 27.5)","(2.7, 3.45, 3.392857142857143)"
08-01-2023 18:00:54.049501,"(2.7, 3.4, 3.382608695652174)","(3.7, 4.5, 4.396296296296296)","(41.0, 75.0, 62.5)","(19.0, 26.0, 25.76923076923077)","(11.0, 12.5, 12.263157894736842)","(81.0, 95.0, 92.97619047619048)","(17.0, 28.0, 27.5)","(2.7, 3.45, 3.409090909090909)"
08-01-2023 18:00:55.126552,"(2.7, 3.4, 3.393478260869565)","(3.7, 4.5, 4.396296296296296)","(41.0, 75.0, 62.5)","(19.0, 27.0, 26.666666666666668)","(11.0, 13.0, 12.958333333333334)","(81.0, 95.0, 92.97619047619048)","(17.0, 28.0, 27.4)","(2.7, 3.45, 3.41)"
08-01-2023 18:00:56.176433,"(2.7, 3.45, 3.4045454545454548)","(3.7, 4.4, 4.333333333333334)","(41.0, 75.0, 62.5)","(19.0, 28.0, 27.727272727272727)","(11.0, 13.0, 12.958333333333334)","(81.0, 95.0, 92.97619047619048)","(17.0, 28.0, 27.7)","(2.7, 3.45, 3.42)"
08-01-2023 18:00:57.285046,"(2.7, 3.45, 3.3923076923076922)","(3.7, 4.4, 4.333333333333334)","(41.0, 75.0, 62.5)","(19.0, 28.0, 27.727272727272727)","(11.0, 13.0, 13.115384615384615)","(81.0, 95.0, 92.97619047619048)","(17.0, 28.0, 28.5)","(2.7, 3.45, 3.41)"
08-01-2023 18:00:58.694382,"(2.7, 3.35, 3.3115384615384618)","(3.7, 4.4, 4.333333333333334)","(41.0, 75.0, 62.5)","(19.0, 28.0, 27.727272727272727)","(11.0, 13.5, 13.195652173913043)","(81.0, 95.0, 92.97619047619048)","(17.0, 29.0, 28.4)","(2.7, 3.45, 3.4029411764705886)"
08-01-2023 18:00:59.916487,"(2.7, 3.35, 3.3115384615384613)","(3.7, 4.4, 4.333333333333334)","(41.0, 75.0, 62.5)","(19.0, 28.0, 27.727272727272727)","(11.0, 13.5, 12.73076923076923)","(81.0, 95.0, 93.125)","(17.0, 29.0, 27.714285714285715)","(2.7, 3.45, 3.3875)"
08-01-2023 18:01:01.101464,"(2.7, 3.4, 3.333333333333333)","(3.7, 4.5, 4.38)","(41.0, 75.0, 62.8125)","(19.0, 28.0, 27.727272727272727)","(11.0, 13.0, 12.039325842696629)","(81.0, 95.0, 93.125)","(17.0, 30.0, 28.727272727272727)","(2.7, 3.45, 3.373076923076923)"
08-01-2023 18:01:02.344920,"(2.7, 3.5, 3.46875)","(3.7, 4.5, 4.334482758620689)","(41.0, 75.0, 59.0)","(19.0, 28.0, 27.823529411764707)","(11.0, 12.5, 12.137795275590552)","(81.0, 95.0, 92.97297297297297)","(17.0, 29.0, 27.88235294117647)","(2.7, 3.4, 3.3988372093023256)"
08-01-2023 18:01:03.546660,"(2.7, 3.5, 3.4574074074074077)","(3.7, 4.4, 4.343478260869565)","(41.0, 60.0, 58.333333333333336)","(19.0, 28.0, 27.833333333333332)","(11.0, 12.5, 11.945054945054945)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.88235294117647)","(2.7, 3.45, 3.4107142857142856)"
08-01-2023 18:01:04.679363,"(2.7, 3.45, 3.4483739837398377)","(3.7, 4.4, 4.343478260869565)","(41.0, 60.0, 58.333333333333336)","(19.0, 28.0, 27.76923076923077)","(11.0, 12.0, 12.025510204081632)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.923076923076923)","(2.7, 3.45, 3.3152173913043477)"
08-01-2023 18:01:06.034215,"(2.7, 3.5, 3.48875)","(3.7, 4.5, 4.428301886792453)","(41.0, 60.0, 55.05882352941177)","(19.0, 28.0, 27.846153846153847)","(11.0, 12.5, 11.995)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.846153846153847)","(2.7, 3.35, 3.314759036144578)"
08-01-2023 18:01:07.252884,"(2.7, 3.5, 3.48953488372093)","(3.7, 4.5, 4.428846153846154)","(41.0, 60.0, 52.375)","(19.0, 28.0, 27.846153846153847)","(11.0, 12.5, 11.995145631067961)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 28.8125)","(2.7, 3.35, 3.364)"
08-01-2023 18:01:08.402491,"(2.7, 3.5, 3.4851851851851854)","(3.7, 4.5, 4.428846153846154)","(41.0, 55.0, 52.375)","(19.0, 28.0, 28.76923076923077)","(11.0, 12.0, 12.033333333333333)","(81.0, 95.0, 92.97297297297297)","(17.0, 29.0, 27.57894736842105)","(2.7, 3.4, 3.3000000000000003)"
08-01-2023 18:01:09.448455,"(2.7, 3.55, 3.5007462686567163)","(3.7, 4.5, 4.411904761904762)","(41.0, 55.0, 52.375)","(19.0, 29.0, 28.833333333333332)","(11.0, 12.5, 12.035714285714286)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.57894736842105)","(2.7, 3.35, 3.3000000000000003)"
08-01-2023 18:01:10.493749,"(2.7, 3.55, 3.5007462686567163)","(3.7, 4.5, 4.425252525252525)","(41.0, 55.0, 51.888888888888886)","(19.0, 29.0, 28.833333333333332)","(11.0, 12.5, 12.035714285714286)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.57894736842105)","(2.7, 3.35, 3.3000000000000003)"
08-01-2023 18:01:11.589142,"(2.7, 3.55, 3.505)","(3.7, 4.5, 4.42)","(41.0, 55.0, 53.0)","(19.0, 29.0, 28.466666666666665)","(11.0, 12.5, 12.01086956521739)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.641025641025642)","(2.7, 3.35, 3.3028571428571425)"
08-01-2023 18:01:12.649702,"(2.7, 3.55, 3.4881818181818183)","(3.7, 4.5, 4.427450980392157)","(41.0, 55.0, 51.888888888888886)","(19.0, 28.0, 27.916666666666668)","(11.0, 12.5, 11.98019801980198)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.641025641025642)","(2.7, 3.35, 3.311224489795918)"
08-01-2023 18:01:13.695994,"(2.7, 3.5, 3.48)","(3.7, 4.5, 4.432727272727273)","(41.0, 55.0, 51.888888888888886)","(19.0, 28.0, 27.941176470588236)","(11.0, 12.0, 12.012820512820513)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 28.5)","(2.7, 3.35, 3.3042168674698797)"
08-01-2023 18:01:14.750636,"(2.7, 3.55, 3.5009803921568627)","(3.7, 4.5, 4.422105263157895)","(41.0, 55.0, 53.333333333333336)","(19.0, 28.0, 27.923076923076923)","(11.0, 12.5, 11.835664335664335)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 28.928571428571427)","(2.7, 3.35, 3.301282051282051)"
08-01-2023 18:01:15.778366,"(2.7, 3.55, 3.4944444444444445)","(3.7, 4.5, 4.422105263157895)","(41.0, 60.0, 53.0)","(19.0, 28.0, 27.9375)","(11.0, 12.5, 11.835664335664335)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 28.928571428571427)","(2.7, 3.35, 3.301282051282051)"
08-01-2023 18:01:16.879889,"(2.7, 3.55, 3.5008196721311475)","(3.7, 4.5, 4.422105263157895)","(41.0, 60.0, 55.0)","(20.0, 28.0, 28.022727272727273)","(11.0, 12.5, 11.821428571428571)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 28.928571428571427)","(2.7, 3.35, 3.3042168674698797)"
08-01-2023 18:01:17.974258,"(2.7, 3.5, 3.48)","(3.7, 4.5, 4.428888888888888)","(41.0, 60.0, 55.0)","(20.0, 30.0, 27.878048780487806)","(11.0, 12.5, 11.835664335664335)","(81.0, 95.0, 92.97297297297297)","(17.0, 30.0, 27.5)","(2.7, 3.35, 3.3042168674698797)"
08-01-2023 18:01:19.302079,"(2.7, 3.5, 3.505223880597015)","(3.7, 4.5, 4.479787234042553)","(41.0, 60.0, 55.0)","(20.0, 30.0, 27.875)","(11.0, 12.5, 11.821428571428571)","(81.0, 95.0, 92.97297297297297)","(17.0, 29.0, 26.565217391304348)","(2.7, 3.35, 3.300649350649351)"
08-01-2023 18:01:20.431100,"(2.7, 3.55, 3.505223880597015)","(3.7, 4.5, 4.479787234042553)","(41.0, 60.0, 55.0)","(20.0, 28.0, 27.88888888888889)","(11.0, 12.5, 11.98913043478261)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.379310344827587)","(2.7, 3.35, 3.295714285714286)"
08-01-2023 18:01:21.546891,"(2.7, 3.55, 3.5448717948717947)","(3.7, 4.5, 4.510769230769231)","(41.0, 60.0, 52.72727272727273)","(20.0, 28.0, 27.875)","(11.0, 12.0, 11.866666666666667)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.454545454545453)","(2.7, 3.35, 3.2669642857142858)"
08-01-2023 18:01:22.916062,"(2.7, 3.55, 3.520833333333333)","(3.7, 4.6, 4.523188405797101)","(41.0, 60.0, 52.72727272727273)","(20.0, 28.0, 27.875)","(11.0, 12.0, 11.83673469387755)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.454545454545453)","(2.7, 3.3, 3.280327868852459)"
08-01-2023 18:01:24.226396,"(2.7, 3.55, 3.5)","(3.7, 4.6, 4.523188405797101)","(41.0, 60.0, 55.0)","(20.0, 28.0, 27.88888888888889)","(11.0, 12.0, 11.846153846153847)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.333333333333332)","(2.7, 3.3, 3.3207692307692307)"
08-01-2023 18:01:25.405481,"(2.7, 3.55, 3.5)","(3.7, 4.6, 4.523188405797101)","(41.0, 60.0, 52.72727272727273)","(20.0, 28.0, 27.875)","(11.0, 12.0, 11.65929203539823)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.357142857142858)","(2.7, 3.35, 3.32710843373494)"
08-01-2023 18:01:26.862638,"(2.7, 3.55, 3.4960526315789475)","(3.7, 4.6, 4.523188405797101)","(41.0, 60.0, 52.72727272727273)","(20.0, 28.0, 27.904761904761905)","(11.0, 12.0, 11.60204081632653)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.357142857142858)","(2.7, 3.35, 3.322093023255814)"
08-01-2023 18:01:28.177950,"(2.7, 3.55, 3.5)","(3.7, 4.6, 4.523188405797101)","(41.0, 60.0, 52.0)","(20.0, 28.0, 27.904761904761905)","(11.0, 12.0, 11.60204081632653)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.333333333333332)","(2.7, 3.35, 3.3207317073170732)"
08-01-2023 18:01:29.456153,"(2.7, 3.55, 3.510344827586207)","(3.7, 4.6, 4.555882352941176)","(41.0, 60.0, 54.666666666666664)","(20.0, 28.0, 27.904761904761905)","(11.0, 12.0, 11.26530612244898)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 27.863636363636363)","(2.7, 3.35, 3.3207317073170732)"
08-01-2023 18:01:30.943618,"(2.7, 3.55, 3.5094202898550724)","(3.7, 4.6, 4.525581395348837)","(41.0, 60.0, 52.0)","(20.0, 28.0, 27.8)","(11.0, 11.5, 11.4375)","(81.0, 95.0, 92.97297297297297)","(17.0, 28.0, 28.142857142857142)","(2.7, 3.35, 3.3153846153846156)"
08-01-2023 18:01:32.344359,"(2.7, 3.55, 3.513157894736842)","(3.7, 4.6, 4.525581395348837)","(41.0, 55.0, 51.0)","(20.0, 28.0, 28.272727272727273)","(11.0, 11.5, 11.175)","(81.0, 95.0, 93.125)","(17.0, 29.0, 28.11111111111111)","(2.7, 3.35, 3.2905555555555552)"
08-01-2023 18:01:33.588467,"(2.7, 3.55, 3.517142857142857)","(3.7, 4.6, 4.51063829787234)","(41.0, 55.0, 51.42857142857143)","(20.0, 29.0, 28.166666666666668)","(11.0, 11.5, 11.2625)","(81.0, 95.0, 93.125)","(17.0, 29.0, 27.863636363636363)","(2.7, 3.3, 3.3007462686567166)"
08-01-2023 18:01:34.784477,"(2.7, 3.55, 3.523913043478261)","(3.7, 4.6, 4.514285714285714)","(41.0, 55.0, 52.916666666666664)","(20.0, 29.0, 27.8)","(11.0, 11.5, 11.2625)","(81.0, 95.0, 93.125)","(17.0, 28.0, 27.2)","(2.7, 3.35, 3.3017006802721087)"
08-01-2023 18:01:36.013972,"(2.7, 3.55, 3.4991228070175437)","(3.7, 4.6, 4.514285714285714)","(41.0, 55.0, 54.642857142857146)","(20.0, 28.0, 28.2)","(11.0, 11.5, 11.2625)","(81.0, 95.0, 93.125)","(17.0, 29.0, 27.714285714285715)","(2.7, 3.35, 3.3017006802721087)"
08-01-2023 18:01:37.257138,"(2.7, 3.55, 3.4968354430379747)","(3.7, 4.6, 4.506666666666667)","(41.0, 55.0, 55.90909090909091)","(20.0, 29.0, 28.333333333333332)","(11.0, 11.5, 11.291666666666666)","(81.0, 95.0, 93.125)","(17.0, 29.0, 27.714285714285715)","(2.7, 3.35, 3.299645390070922)"
08-01-2023 18:01:38.466534,"(2.7, 3.5, 3.4875)","(3.7, 4.6, 4.506666666666667)","(41.0, 60.0, 51.81818181818182)","(20.0, 29.0, 28.571428571428573)","(11.0, 11.5, 11.41025641025641)","(81.0, 95.0, 93.125)","(17.0, 29.0, 27.714285714285715)","(2.7, 3.35, 3.315024630541872)"
08-01-2023 18:01:39.704234,"(2.7, 3.5, 3.457608695652174)","(3.7, 4.6, 4.506666666666667)","(41.0, 60.0, 54.375)","(20.0, 29.0, 28.375)","(11.0, 11.5, 11.383333333333333)","(81.0, 95.0, 93.125)","(17.0, 29.0, 28.8125)","(2.7, 3.35, 3.2763888888888886)"
08-01-2023 18:01:41.107623,"(2.7, 3.5, 3.4950980392156863)","(3.7, 4.6, 4.506666666666667)","(41.0, 60.0, 52.333333333333336)","(20.0, 29.0, 28.285714285714285)","(11.0, 11.5, 11.383333333333333)","(81.0, 95.0, 93.125)","(17.0, 29.0, 28.842105263157894)","(2.7, 3.3, 3.3072289156626504)"
08-01-2023 18:01:42.281985,"(2.7, 3.5, 3.4950980392156863)","(3.7, 4.6, 4.506666666666667)","(41.0, 55.0, 52.333333333333336)","(20.0, 29.0, 28.272727272727273)","(11.0, 11.5, 10.889423076923077)","(81.0, 95.0, 93.23529411764706)","(17.0, 29.0, 28.833333333333332)","(2.7, 3.35, 3.336335403726708)"
08-01-2023 18:01:43.467738,"(2.7, 3.5, 3.48)","(3.7, 4.6, 4.505660377358491)","(41.0, 60.0, 58.57142857142857)","(20.0, 29.0, 28.272727272727273)","(11.0, 11.0, 10.882075471698114)","(81.0, 95.0, 93.23529411764706)","(17.0, 29.0, 27.81818181818182)","(2.7, 3.35, 3.3292746113989637)"
